osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,tunnel
754998817,False,,Arappalayam Pradhna Salai,secondary,40,False,65.455,"LINESTRING (78.1138932 9.9291124, 78.1134543 9.9295119)",,,
"[754998817, 754998818, 120290966]",False,,"['Thiru. Vi. Ka. Salai', 'Arappalayam Pradhna Salai']",secondary,40,"[False, True]",45.302,"LINESTRING (78.1138932 9.9291124, 78.1139357 9.9290631, 78.1140656 9.9288813, 78.1141459 9.9287905)",,,yes
870644971,False,2,Puthiya Siraichalai Salai,secondary,40,True,29.839,"LINESTRING (78.1102715 9.9276746, 78.1105297 9.927589)",,,
100984953,False,,,tertiary,,True,77.39,"LINESTRING (78.1102715 9.9276746, 78.1103245 9.9278747, 78.110407 9.9282046, 78.1104219 9.9283533)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,9.966,"LINESTRING (78.1141459 9.9287905, 78.1142005 9.9287188)",,,
100984957,False,,,tertiary,,True,295.469,"LINESTRING (78.1141459 9.9287905, 78.1140989 9.9286425, 78.1136607 9.9276024, 78.113374 9.9267465, 78.1133696 9.926702, 78.1133814 9.926664, 78.1134105 9.926626, 78.1135804 9.9265546, 78.1137332 9.9264982)",,,
"[754998817, 754998818, 120290966]",False,,"['Thiru. Vi. Ka. Salai', 'Arappalayam Pradhna Salai']",secondary,40,"[False, True]",45.302,"LINESTRING (78.1141459 9.9287905, 78.1140656 9.9288813, 78.1139357 9.9290631, 78.1138932 9.9291124)",,,yes
1049351163,False,2,Mela Veli Veethi,primary,40,False,10.934,"LINESTRING (78.1125178 9.9233992, 78.1125533 9.9234911)",SHU73,,
1080040743,True,2,Goods Shed Theru,tertiary,,False,293.817,"LINESTRING (78.1125178 9.9233992, 78.115188 9.9236518)",,,
1049351163,False,2,Mela Veli Veethi,primary,40,True,11.686,"LINESTRING (78.1125178 9.9233992, 78.1125015 9.9233571, 78.1124798 9.923301)",SHU73,,
120290968,False,,Petchiamman Padithurai Salai,residential,,False,78.233,"LINESTRING (78.1177604 9.9297508, 78.1175077 9.9291901, 78.1174811 9.9291039)",,,
1060309502,True,2,Vaigai Thenkarai Salai,tertiary,,False,66.965,"LINESTRING (78.1177604 9.9297508, 78.1174255 9.9301238, 78.1173577 9.9302039)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,20.743,"LINESTRING (78.1148003 9.9280926, 78.1149531 9.9279824)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,13.99,"LINESTRING (78.1148003 9.9280926, 78.1147121 9.9281836)",,,
120290967,False,,,residential,,False,101.913,"LINESTRING (78.1148003 9.9280926, 78.1145692 9.9272048)",,,
120290964,False,,,residential,,False,79.965,"LINESTRING (78.1166111 9.9287549, 78.1172991 9.9285143)",,,
120290964,False,,,residential,,True,32.179,"LINESTRING (78.1166111 9.9287549, 78.116477 9.928813, 78.1163388 9.9288632)",,,
186590068,False,,,residential,,False,98.093,"LINESTRING (78.1166111 9.9287549, 78.1166623 9.9288866, 78.1168874 9.9295938)",,,
120290964,False,,,residential,,True,79.965,"LINESTRING (78.1172991 9.9285143, 78.1166111 9.9287549)",,,
120290968,False,,Petchiamman Padithurai Salai,residential,,False,27.798,"LINESTRING (78.1172991 9.9285143, 78.1172574 9.9282677)",,,
120290968,False,,Petchiamman Padithurai Salai,residential,,True,27.859,"LINESTRING (78.1172991 9.9285143, 78.1173731 9.928754)",,,
120290968,False,,Petchiamman Padithurai Salai,residential,,False,11.395,"LINESTRING (78.1172146 9.9280215, 78.1171982 9.9279203)",,,
120290968,False,,Petchiamman Padithurai Salai,residential,,True,27.775,"LINESTRING (78.1172146 9.9280215, 78.1172574 9.9282677)",,,
801004318,False,,,residential,,True,52.799,"LINESTRING (78.1172146 9.9280215, 78.1176773 9.9278883)",,,
29042829,True,,Vadakku Vadampokki Veedhi,tertiary,,False,46.986,"LINESTRING (78.115188 9.9236518, 78.1151731 9.9240741)",,,
120290946,False,,Naicker Pudhu Theru,tertiary,,True,170.022,"LINESTRING (78.115188 9.9236518, 78.1160867 9.9238009, 78.1167175 9.9239126)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,17.726,"LINESTRING (78.1166828 9.9268668, 78.1168161 9.9267764)",,,
754998859,False,,Petchiamman Padithurai Salai,residential,,True,40.512,"LINESTRING (78.1166828 9.9268668, 78.1168738 9.9271788)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,114.15,"LINESTRING (78.1166828 9.9268668, 78.116591 9.9269291, 78.1157895 9.9273951)",,,
484909187,False,,,residential,,True,115.80100000000002,"LINESTRING (78.1166828 9.9268668, 78.1165735 9.9268394, 78.1164896 9.9268294, 78.1163556 9.9268409, 78.1161603 9.9268725, 78.1160233 9.9269041, 78.1157959 9.9269472, 78.1156418 9.9269657)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,7.041,"LINESTRING (78.1155059 9.9275838, 78.1155585 9.9275474)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,55.816,"LINESTRING (78.1155059 9.9275838, 78.1150947 9.9278803)",,,
"[754998856, 754998857, 186590043]",False,,,residential,,False,116.06799999999998,"LINESTRING (78.1155059 9.9275838, 78.1161552 9.9280059, 78.1161902 9.9280634, 78.1162477 9.9282661)",,yes,
185254280,True,,Sambandhamoorthy Theru,tertiary,,False,170.711,"LINESTRING (78.1140992 9.9221206, 78.1125408 9.9220995)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,True,50.494,"LINESTRING (78.1167858 9.9228989, 78.1167347 9.9233502)",,,
28669420,True,2,Vadakku Masi Veethi,secondary,40,False,67.178,"LINESTRING (78.1167858 9.9228989, 78.1172387 9.9228955, 78.1173986 9.9229081)",,,
995526083,False,,,residential,,True,92.173,"LINESTRING (78.1167858 9.9228989, 78.1167575 9.9221625, 78.1167844 9.9220744)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,False,50.494,"LINESTRING (78.1167347 9.9233502, 78.1167858 9.9228989)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,True,62.564,"LINESTRING (78.1167347 9.9233502, 78.1167175 9.9239126)",,,
120290959,False,,Vadakku Perumal Maistry Veethi,tertiary,,False,172.88299999999998,"LINESTRING (78.1167347 9.9233502, 78.1163362 9.923299, 78.1159016 9.9232594, 78.1151616 9.9232506)",,,
120290959,False,,Vadakku Perumal Maistry Veethi,tertiary,,True,176.007,"LINESTRING (78.1167347 9.9233502, 78.1172521 9.9234733, 78.1182879 9.9237553)",,,
120290946,False,,Naicker Pudhu Theru,tertiary,,True,169.717,"LINESTRING (78.1167175 9.9239126, 78.1182409 9.9241915)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,False,62.564,"LINESTRING (78.1167175 9.9239126, 78.1167347 9.9233502)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,True,51.805,"LINESTRING (78.1167175 9.9239126, 78.1166471 9.9243733)",,,
120290946,False,,Naicker Pudhu Theru,tertiary,,False,170.022,"LINESTRING (78.1167175 9.9239126, 78.1160867 9.9238009, 78.115188 9.9236518)",,,
185254244,True,2,Vadakku Veli Veethi,primary,40,False,51.721,"LINESTRING (78.1166149 9.924457, 78.1170743 9.9245646)",SHU73,,
185254289,False,,Petchiamman Padithurai Salai,residential,,False,9.953,"LINESTRING (78.1166149 9.924457, 78.1166471 9.9243733)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,True,134.648,"LINESTRING (78.1166149 9.924457, 78.1166043 9.9252463, 78.1166106 9.9256678)",,,
841475905,False,2,Tamil Sangam Salai,secondary,40,False,44.48,"LINESTRING (78.1166106 9.9256678, 78.1170115 9.925604)",,,
841475905,False,2,Tamil Sangam Salai,secondary,40,True,57.506,"LINESTRING (78.1166106 9.9256678, 78.1160967 9.9257737)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,False,134.648,"LINESTRING (78.1166106 9.9256678, 78.1166043 9.9252463, 78.1166149 9.924457)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,True,125.309,"LINESTRING (78.1166106 9.9256678, 78.1166978 9.9261345, 78.1168161 9.9267764)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,144.588,"LINESTRING (78.1168161 9.9267764, 78.1179031 9.9260386)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,17.726,"LINESTRING (78.1168161 9.9267764, 78.1166828 9.9268668)",,,
185254289,False,,Petchiamman Padithurai Salai,residential,,False,125.309,"LINESTRING (78.1168161 9.9267764, 78.1166978 9.9261345, 78.1166106 9.9256678)",,,
185405181,False,,,residential,,False,48.141,"LINESTRING (78.1171723 9.9217316, 78.1171341 9.9221629)",,,
185405080,False,,,residential,,False,100.15299999999999,"LINESTRING (78.1171723 9.9217316, 78.1172374 9.9217296, 78.1173293 9.9217184, 78.1174096 9.9217137, 78.1175921 9.9217204, 78.1177939 9.921764, 78.1180716 9.9218353)",,,
185405082,False,,,residential,,False,69.954,"LINESTRING (78.1158936 9.9217613, 78.1164919 9.9219814)",,,
85518431,False,,,residential,,True,21.499000000000002,"LINESTRING (78.1158936 9.9217613, 78.115793 9.9218194, 78.1157351 9.9218733)",,,
185405082,False,,,residential,,False,14.876,"LINESTRING (78.1171341 9.9221629, 78.1172682 9.9221841)",,,
185405181,False,,,residential,,True,48.141,"LINESTRING (78.1171341 9.9221629, 78.1171723 9.9217316)",,,
185405082,False,,,residential,,True,39.567,"LINESTRING (78.1171341 9.9221629, 78.116857 9.9220975, 78.1167844 9.9220744)",,,
185405082,False,,,residential,,True,14.876,"LINESTRING (78.1172682 9.9221841, 78.1171341 9.9221629)",,,
185405090,False,,,residential,,True,81.762,"LINESTRING (78.1172682 9.9221841, 78.1173986 9.9229081)",,,
185405082,False,,,residential,,False,139.526,"LINESTRING (78.1172682 9.9221841, 78.1175633 9.9222356, 78.1180608 9.9223294, 78.1184041 9.9224377, 78.118507 9.9224671)",,,
28669420,True,2,Vadakku Masi Veethi,secondary,40,False,103.434,"LINESTRING (78.1173986 9.9229081, 78.1183399 9.9229826)",,,
185405090,False,,,residential,,False,81.762,"LINESTRING (78.1173986 9.9229081, 78.1172682 9.9221841)",,,
754998817,False,,Arappalayam Pradhna Salai,secondary,40,True,65.455,"LINESTRING (78.1134543 9.9295119, 78.1138932 9.9291124)",,,
120290947,False,,,residential,,False,126.09100000000001,"LINESTRING (78.1134543 9.9295119, 78.1132919 9.9292701, 78.1132355 9.929208, 78.1131886 9.9291868, 78.1131349 9.9291842, 78.1130733 9.9292001, 78.1125805 9.9295428)",,,
120290947,False,,,residential,,False,37.897,"LINESTRING (78.1122629 9.9297525, 78.1119771 9.9299446)",,,
120290947,False,,,residential,,True,41.879,"LINESTRING (78.1122629 9.9297525, 78.1125805 9.9295428)",,,
185937520,False,,,residential,,False,70.158,"LINESTRING (78.1122629 9.9297525, 78.1121309 9.9291351)",,,
336302397,False,,Krishna Rao Kula Theru,primary,40,True,7.014,"LINESTRING (78.1152601 9.9253091, 78.1152553 9.9252462)",,,
186170059,True,,,unclassified,,False,246.913,"LINESTRING (78.1152601 9.9253091, 78.1151889 9.9254864, 78.1152115 9.9259558, 78.1151902 9.9259846, 78.1143909 9.9262664, 78.1137332 9.9264982)",,,
"[336302397, 186169982]",False,,Krishna Rao Kula Theru,primary,40,False,76.346,"LINESTRING (78.1152601 9.9253091, 78.1152736 9.9254768, 78.1153249 9.9259927)",,yes,
909907017,False,,Thaivannai Amman,residential,,False,164.229,"LINESTRING (78.1158097 9.9257602, 78.115756 9.9242842)",,,
186170059,True,,,unclassified,,False,110.276,"LINESTRING (78.1158097 9.9257602, 78.1154325 9.9258649, 78.115382 9.9258415, 78.115334 9.9254746, 78.1152601 9.9253091)",,,
186170059,True,,,unclassified,,False,22.351,"LINESTRING (78.1160113 9.9257913, 78.1158097 9.9257602)",,,
841475905,False,2,Tamil Sangam Salai,secondary,40,False,9.556,"LINESTRING (78.1160113 9.9257913, 78.1160967 9.9257737)",,,
"[841475905, 558861386]",False,2,Tamil Sangam Salai,secondary,40,"[False, True]",78.575,"LINESTRING (78.1160113 9.9257913, 78.1157852 9.9258379, 78.1153249 9.9259927)",,yes,
"[336302397, 186169982]",False,,Krishna Rao Kula Theru,primary,40,True,76.346,"LINESTRING (78.1153249 9.9259927, 78.1152736 9.9254768, 78.1152601 9.9253091)",,yes,
"[558861386, 870644971]",False,2,"['Tamil Sangam Salai', 'Puthiya Siraichalai Salai']",secondary,40,False,554.437,"LINESTRING (78.1153249 9.9259927, 78.1108489 9.9274972, 78.1105297 9.927589)",,yes,
"[841475905, 558861386]",False,2,Tamil Sangam Salai,secondary,40,"[False, True]",78.575,"LINESTRING (78.1153249 9.9259927, 78.1157852 9.9258379, 78.1160113 9.9257913)",,yes,
120290967,False,,,residential,,True,35.545,"LINESTRING (78.11443 9.9263532, 78.1144668 9.9266708)",,,
186170059,True,,,unclassified,,False,82.031,"LINESTRING (78.11443 9.9263532, 78.1151344 9.9261026)",,,
186169992,False,,,unclassified,,True,12.226,"LINESTRING (78.1129898 9.9267086, 78.1130398 9.9268069)",,,
186170036,True,,,unclassified,,False,286.932,"LINESTRING (78.1129898 9.9267086, 78.1113009 9.9273104, 78.1108503 9.9274417, 78.1105297 9.927589)",,,
186169992,False,,,unclassified,,False,12.226,"LINESTRING (78.1130398 9.9268069, 78.1129898 9.9267086)",,,
186169992,False,,,unclassified,,True,22.125,"LINESTRING (78.1130398 9.9268069, 78.1131091 9.9269938)",,,
186170036,True,,,unclassified,,False,40.676,"LINESTRING (78.1117119 9.9272781, 78.112063 9.9271589)",,,
185937520,False,,,residential,,True,125.985,"LINESTRING (78.1117119 9.9272781, 78.1118719 9.9278282, 78.1119756 9.9283796)",,,
870644971,False,2,Puthiya Siraichalai Salai,secondary,40,False,29.839,"LINESTRING (78.1105297 9.927589, 78.1102715 9.9276746)",,,
186170036,True,,,unclassified,,False,134.587,"LINESTRING (78.1105297 9.927589, 78.1108592 9.9275532, 78.1117119 9.9272781)",,,
"[558861386, 870644971]",False,2,"['Puthiya Siraichalai Salai', 'Tamil Sangam Salai']",secondary,40,True,554.437,"LINESTRING (78.1105297 9.927589, 78.1108489 9.9274972, 78.1153249 9.9259927)",,yes,
100984953,False,,,tertiary,,False,77.39,"LINESTRING (78.1104219 9.9283533, 78.110407 9.9282046, 78.1103245 9.9278747, 78.1102715 9.9276746)",,,
100984953,False,,,tertiary,,True,38.897000000000006,"LINESTRING (78.1104219 9.9283533, 78.1104216 9.9285967, 78.1104041 9.9287017)",,,
100984953,False,,,tertiary,,True,10.244,"LINESTRING (78.1104041 9.9287017, 78.1103889 9.9287926)",,,
100984953,False,,,tertiary,,False,38.897000000000006,"LINESTRING (78.1104041 9.9287017, 78.1104216 9.9285967, 78.1104219 9.9283533)",,,
186170074,False,,,residential,,True,3.135,"LINESTRING (78.109555 9.9290525, 78.1095471 9.9290796)",,,
186169978,False,,,residential,,True,85.706,"LINESTRING (78.1095471 9.9290796, 78.1103279 9.9291302)",,,
186170074,False,,,residential,,False,3.135,"LINESTRING (78.1095471 9.9290796, 78.109555 9.9290525)",,,
186169978,False,,,residential,,False,85.706,"LINESTRING (78.1103279 9.9291302, 78.1095471 9.9290796)",,,
100984953,False,,,tertiary,,False,38.132,"LINESTRING (78.1103279 9.9291302, 78.1103633 9.9289458, 78.1103889 9.9287926)",,,
100984953,False,,,tertiary,,True,40.274,"LINESTRING (78.1103279 9.9291302, 78.1102954 9.9292997, 78.1102815 9.9294889)",,,
100984953,False,,,tertiary,,False,12.988,"LINESTRING (78.1101945 9.9301712, 78.110208 9.9301221, 78.1102241 9.9300581)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,30.8,"LINESTRING (78.1182245 9.9257973, 78.1184697 9.9256617)",,,
186590020,False,,,residential,,False,86.723,"LINESTRING (78.1182245 9.9257973, 78.1183577 9.9265661)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,44.298,"LINESTRING (78.1182245 9.9257973, 78.1180393 9.9259462, 78.1179031 9.9260386)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,144.588,"LINESTRING (78.1179031 9.9260386, 78.1168161 9.9267764)",,,
186590028,False,,,residential,,False,68.804,"LINESTRING (78.1179031 9.9260386, 78.1180513 9.9266399)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,44.298,"LINESTRING (78.1179031 9.9260386, 78.1180393 9.9259462, 78.1182245 9.9257973)",,,
186590020,False,,,residential,,True,86.723,"LINESTRING (78.1183577 9.9265661, 78.1182245 9.9257973)",,,
186590065,False,,,residential,,False,34.549,"LINESTRING (78.1183577 9.9265661, 78.1180513 9.9266399)",,,
186590028,False,,,residential,,False,67.341,"LINESTRING (78.1180513 9.9266399, 78.1181964 9.9272284)",,,
186590028,False,,,residential,,True,68.804,"LINESTRING (78.1180513 9.9266399, 78.1179031 9.9260386)",,,
186590065,False,,,residential,,True,34.549,"LINESTRING (78.1180513 9.9266399, 78.1183577 9.9265661)",,,
186590044,False,,,residential,,True,88.745,"LINESTRING (78.1177485 9.9267894, 78.1173816 9.9268823, 78.1173574 9.9268962, 78.1173433 9.9269127, 78.117338 9.9269411, 78.1173447 9.9269834, 78.117436 9.9272739)",,,
186590011,False,,,residential,,False,111.286,"LINESTRING (78.1168738 9.9271788, 78.1159692 9.9276345)",,,
754998859,False,,Petchiamman Padithurai Salai,residential,,False,40.512,"LINESTRING (78.1168738 9.9271788, 78.1166828 9.9268668)",,,
754998859,False,,Petchiamman Padithurai Salai,residential,,True,31.892,"LINESTRING (78.1168738 9.9271788, 78.1169021 9.927225, 78.1170023 9.9274359)",,,
186590028,False,,,residential,,True,67.341,"LINESTRING (78.1181964 9.9272284, 78.1180513 9.9266399)",,,
186590026,False,,,residential,,True,12.205,"LINESTRING (78.1175402 9.927235, 78.117436 9.9272739)",,,
186590026,False,,,residential,,False,12.205,"LINESTRING (78.117436 9.9272739, 78.1175402 9.927235)",,,
186590026,False,,,residential,,True,50.804,"LINESTRING (78.117436 9.9272739, 78.1170023 9.9274359)",,,
186590044,False,,,residential,,False,88.745,"LINESTRING (78.117436 9.9272739, 78.1173447 9.9269834, 78.117338 9.9269411, 78.1173433 9.9269127, 78.1173574 9.9268962, 78.1173816 9.9268823, 78.1177485 9.9267894)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,8.637,"LINESTRING (78.1157216 9.9274346, 78.1157895 9.9273951)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,21.828,"LINESTRING (78.1157216 9.9274346, 78.1155585 9.9275474)",,,
186590050,False,,,residential,,True,35.065,"LINESTRING (78.1157216 9.9274346, 78.1159692 9.9276345)",,,
186590026,False,,,residential,,False,50.804,"LINESTRING (78.1170023 9.9274359, 78.117436 9.9272739)",,,
754998859,False,,Petchiamman Padithurai Salai,residential,,True,5.169,"LINESTRING (78.1170023 9.9274359, 78.1170223 9.927478)",,,
754998859,False,,Petchiamman Padithurai Salai,residential,,False,31.892,"LINESTRING (78.1170023 9.9274359, 78.1169021 9.927225, 78.1168738 9.9271788)",,,
754998859,False,,Petchiamman Padithurai Salai,residential,,False,5.169,"LINESTRING (78.1170223 9.927478, 78.1170023 9.9274359)",,,
186590050,False,,,residential,,False,133.39600000000002,"LINESTRING (78.1170223 9.927478, 78.1162366 9.9278506, 78.1159692 9.9276345)",,,
"[120290968, 754998858, 754998859]",False,,Petchiamman Padithurai Salai,residential,,True,53.5,"LINESTRING (78.1170223 9.927478, 78.1171419 9.9276897, 78.1171676 9.9277428, 78.1171982 9.9279203)",,yes,
186590011,False,,,residential,,True,111.286,"LINESTRING (78.1159692 9.9276345, 78.1168738 9.9271788)",,,
186590050,False,,,residential,,False,35.065,"LINESTRING (78.1159692 9.9276345, 78.1157216 9.9274346)",,,
186590050,False,,,residential,,True,133.39600000000002,"LINESTRING (78.1159692 9.9276345, 78.1162366 9.9278506, 78.1170223 9.927478)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,False,19.221,"LINESTRING (78.1149531 9.9279824, 78.1150947 9.9278803)",,,
120290966,False,,Thiru. Vi. Ka. Salai,secondary,40,True,20.743,"LINESTRING (78.1149531 9.9279824, 78.1148003 9.9280926)",,,
186590059,False,,,residential,,False,49.815,"LINESTRING (78.1149531 9.9279824, 78.1152643 9.9283091)",,,
186590056,False,,,residential,,False,53.752,"LINESTRING (78.1167304 9.9281789, 78.1162477 9.9282661)",,,
186590056,False,,,residential,,True,53.752,"LINESTRING (78.1162477 9.9282661, 78.1167304 9.9281789)",,,
186590056,False,,,residential,,False,98.686,"LINESTRING (78.1162477 9.9282661, 78.1159285 9.9283401, 78.1157649 9.9283784, 78.1153921 9.9285341)",,,
"[754998856, 754998857, 186590043]",False,,,residential,,True,116.06799999999998,"LINESTRING (78.1162477 9.9282661, 78.1161902 9.9280634, 78.1161552 9.9280059, 78.1155059 9.9275838)",,yes,
754998855,False,,,residential,,False,20.178,"LINESTRING (78.1153921 9.9285341, 78.1154745 9.9286964)",,,
186590056,False,,,residential,,True,98.686,"LINESTRING (78.1153921 9.9285341, 78.1157649 9.9283784, 78.1159285 9.9283401, 78.1162477 9.9282661)",,,
"[754998854, 754998855]",False,,,residential,,True,28.669,"LINESTRING (78.1153921 9.9285341, 78.1153127 9.9283927, 78.1152643 9.9283091)",,yes,
186169992,False,,,unclassified,,False,43.512,"LINESTRING (78.1136903 9.9285637, 78.1135544 9.928196)",,,
186169992,False,,,unclassified,,True,64.934,"LINESTRING (78.1136903 9.9285637, 78.1138932 9.9291124)",,,
186590041,False,,,residential,,False,142.993,"LINESTRING (78.1136903 9.9285637, 78.1128496 9.9287702, 78.1124537 9.9288326, 78.1124162 9.9288395)",,,
185937520,False,,,residential,,False,85.713,"LINESTRING (78.1121309 9.9291351, 78.1119756 9.9283796)",,,
185937520,False,,,residential,,True,70.158,"LINESTRING (78.1121309 9.9291351, 78.1122629 9.9297525)",,,
186590029,False,,,residential,,True,45.708,"LINESTRING (78.1121309 9.9291351, 78.1117494 9.9293017)",,,
120290964,False,,,residential,,False,77.134,"LINESTRING (78.1156844 9.9291195, 78.1163388 9.9288632)",,,
754998855,False,,,residential,,False,123.017,"LINESTRING (78.1156844 9.9291195, 78.1161291 9.9301354)",,,
754998855,False,,,residential,,True,45.527,"LINESTRING (78.1156844 9.9291195, 78.1155024 9.9287514)",,,
186590048,False,,,living_street,,False,36.194,"LINESTRING (78.1168874 9.9295938, 78.1166199 9.9297849)",,,
186590068,False,,,residential,,False,33.328,"LINESTRING (78.1168874 9.9295938, 78.1168967 9.929623, 78.1170529 9.9298438)",,,
