osmid,lanes,highway,oneway,reversed,length,geometry,name,junction,bridge
150664886,,residential,False,True,37.158,"LINESTRING (84.8535669 22.252028, 84.8535409 22.2523613)",,,
150671338,,residential,False,False,163.197,"LINESTRING (84.8535669 22.252028, 84.8551488 22.2521303)",,,
150671376,,residential,False,True,102.632,"LINESTRING (84.8578322 22.2520371, 84.8588105 22.251858)",,,
150671475,,residential,False,False,59.991,"LINESTRING (84.8578322 22.2520371, 84.8573819 22.2516945)",,,
"[150671475, 150671339]",,residential,False,True,133.14999999999998,"LINESTRING (84.8578322 22.2520371, 84.8578631 22.2520606, 84.8580832 22.2524018, 84.8588966 22.2522773)",,,
150671338,,residential,False,True,163.197,"LINESTRING (84.8551488 22.2521303, 84.8535669 22.252028)",,,
150671465,,residential,False,False,4.992,"LINESTRING (84.8551488 22.2521303, 84.8551457 22.2521751)",,,
"[150671449, 150671465, 150671356]",,residential,False,True,194.579,"LINESTRING (84.8551488 22.2521303, 84.8551732 22.2517746, 84.8562338 22.251836, 84.8562134 22.2522455)",,,
150671402,,residential,False,False,43.548,"LINESTRING (84.8567005 22.2521526, 84.8566698 22.2525432)",,,
150671384,,residential,False,False,110.16,"LINESTRING (84.8551457 22.2521751, 84.8562134 22.2522455)",,,
150671465,,residential,False,False,46.239,"LINESTRING (84.8551457 22.2521751, 84.8551172 22.2525901)",,,
150671465,,residential,False,True,4.992,"LINESTRING (84.8551457 22.2521751, 84.8551488 22.2521303)",,,
150671384,,residential,False,True,110.16,"LINESTRING (84.8562134 22.2522455, 84.8551457 22.2521751)",,,
150671449,,residential,False,True,46.251,"LINESTRING (84.8562134 22.2522455, 84.8561927 22.252661)",,,
"[150671449, 150671465, 150671356]",,residential,False,False,194.579,"LINESTRING (84.8562134 22.2522455, 84.8562338 22.251836, 84.8551732 22.2517746, 84.8551488 22.2521303)",,,
150662724,2,tertiary,False,True,38.774,"LINESTRING (84.8602607 22.252251, 84.8603092 22.2525968)",,,
150671451,,residential,False,True,72.263,"LINESTRING (84.8602607 22.252251, 84.8595727 22.2523809)",,,
150662724,2,tertiary,False,False,228.572,"LINESTRING (84.8602607 22.252251, 84.8601055 22.2511447, 84.860063 22.2505803, 84.8600578 22.2502061)",,,
150671471,,residential,False,True,47.459,"LINESTRING (84.8588966 22.2522773, 84.8588105 22.251858)",,,
"[150671339, 150671475]",,residential,False,False,133.14999999999998,"LINESTRING (84.8588966 22.2522773, 84.8580832 22.2524018, 84.8578631 22.2520606, 84.8578322 22.2520371)",,,
"[150671451, 150671471]",,residential,False,False,88.582,"LINESTRING (84.8588966 22.2522773, 84.8589423 22.2524999, 84.8595458 22.252386)",,,
150671436,,residential,False,False,211.731,"LINESTRING (84.8595727 22.2523809, 84.8591651 22.2505145)",,,
150671451,,residential,False,False,72.263,"LINESTRING (84.8595727 22.2523809, 84.8602607 22.252251)",,,
150671451,,residential,False,True,2.826,"LINESTRING (84.8595727 22.2523809, 84.8595458 22.252386)",,,
150671451,,residential,False,False,2.826,"LINESTRING (84.8595458 22.252386, 84.8595727 22.2523809)",,,
150671393,,residential,False,True,102.015,"LINESTRING (84.8595458 22.252386, 84.8595457 22.2525968, 84.8603092 22.2525968)",,,
"[150671451, 150671471]",,residential,False,True,88.582,"LINESTRING (84.8595458 22.252386, 84.8589423 22.2524999, 84.8588966 22.2522773)",,,
150664886,,residential,False,False,13.858,"LINESTRING (84.8535312 22.2524856, 84.8535409 22.2523613)",,,
150664886,,residential,False,True,34.537,"LINESTRING (84.8535312 22.2524856, 84.8535071 22.2527954)",,,
150671418,,residential,False,True,163.634,"LINESTRING (84.8535312 22.2524856, 84.8551172 22.2525901)",,,
150671333,,residential,False,False,54.542,"LINESTRING (84.8566698 22.2525432, 84.857199 22.2525698)",,,
150671402,,residential,False,False,61.776,"LINESTRING (84.8566698 22.2525432, 84.8566263 22.2530973)",,,
150671402,,residential,False,True,43.548,"LINESTRING (84.8566698 22.2525432, 84.8567005 22.2521526)",,,
150671333,,residential,False,True,54.542,"LINESTRING (84.857199 22.2525698, 84.8566698 22.2525432)",,,
150671418,,residential,False,False,163.634,"LINESTRING (84.8551172 22.2525901, 84.8535312 22.2524856)",,,
150671418,,residential,False,True,110.964,"LINESTRING (84.8551172 22.2525901, 84.8561927 22.252661)",,,
150671465,,residential,False,False,48.178,"LINESTRING (84.8551172 22.2525901, 84.8550875 22.2530225)",,,
150671465,,residential,False,True,46.239,"LINESTRING (84.8551172 22.2525901, 84.8551457 22.2521751)",,,
150662724,2,tertiary,False,False,38.774,"LINESTRING (84.8603092 22.2525968, 84.8602607 22.252251)",,,
150662724,2,tertiary,False,True,57.734,"LINESTRING (84.8603092 22.2525968, 84.8603814 22.2531117)",,,
150671393,,residential,False,False,102.015,"LINESTRING (84.8603092 22.2525968, 84.8595457 22.2525968, 84.8595458 22.252386)",,,
150671418,,residential,False,False,110.964,"LINESTRING (84.8561927 22.252661, 84.8551172 22.2525901)",,,
150671449,,residential,False,False,46.251,"LINESTRING (84.8561927 22.252661, 84.8562134 22.2522455)",,,
150671449,,residential,False,True,46.329,"LINESTRING (84.8561927 22.252661, 84.8561719 22.2530772)",,,
150662692,2,tertiary,False,False,15.353,"LINESTRING (84.8534978 22.2529332, 84.8535071 22.2527954)",,,
150662692,2,tertiary,False,True,35.718,"LINESTRING (84.8534978 22.2529332, 84.8534762 22.2532538)",,,
150888521,,residential,False,True,134.704,"LINESTRING (84.8534978 22.2529332, 84.8548043 22.2530067)",,,
150671465,,residential,False,True,48.178,"LINESTRING (84.8550875 22.2530225, 84.8551172 22.2525901)",,,
150888521,,residential,False,True,111.765,"LINESTRING (84.8550875 22.2530225, 84.8561719 22.2530772)",,,
150888521,,residential,False,False,29.198,"LINESTRING (84.8550875 22.2530225, 84.8550645 22.2530213, 84.8548043 22.2530067)",,,
150671449,,residential,False,False,46.329,"LINESTRING (84.8561719 22.2530772, 84.8561927 22.252661)",,,
150888521,,residential,False,False,111.765,"LINESTRING (84.8561719 22.2530772, 84.8550875 22.2530225)",,,
150888521,,residential,False,True,46.825,"LINESTRING (84.8561719 22.2530772, 84.8565732 22.2530974, 84.8566263 22.2530973)",,,
150671402,,residential,False,True,61.776,"LINESTRING (84.8566263 22.2530973, 84.8566698 22.2525432)",,,
150888521,,residential,False,False,46.825,"LINESTRING (84.8566263 22.2530973, 84.8565732 22.2530974, 84.8561719 22.2530772)",,,
"[150888520, 150888521, 150671479]",,residential,False,True,386.457,"LINESTRING (84.8566263 22.2530973, 84.8579813 22.2530949, 84.8586461 22.2530996, 84.8588138 22.2531007, 84.8603814 22.2531117)",,,yes
150662724,2,tertiary,False,False,57.734,"LINESTRING (84.8603814 22.2531117, 84.8603092 22.2525968)",,,
150662724,2,tertiary,False,True,71.987,"LINESTRING (84.8603814 22.2531117, 84.8604715 22.2537537)",,,
"[150888520, 150888521, 150671479]",,residential,False,False,386.457,"LINESTRING (84.8603814 22.2531117, 84.8588138 22.2531007, 84.8586461 22.2530996, 84.8579813 22.2530949, 84.8566263 22.2530973)",,,yes
150688082,2,tertiary,False,False,13.976,"LINESTRING (84.8591685 22.2537546, 84.859161 22.2538801)",,,
150690747,2,primary,True,False,550.383,"LINESTRING (84.8591685 22.2537546, 84.8577935 22.2537784, 84.8544848 22.2539084, 84.8538245 22.2539391)",Ring Road,,
150662516,2,primary,True,False,136.762,"LINESTRING (84.859161 22.2538801, 84.8604899 22.2538849)",Ring Road,,
150688082,2,tertiary,False,True,13.976,"LINESTRING (84.859161 22.2538801, 84.8591685 22.2537546)",,,
150688082,2,tertiary,False,False,153.75900000000001,"LINESTRING (84.859161 22.2538801, 84.8591029 22.2548602, 84.8590753 22.2552606)",,,
150687758,2,tertiary,False,False,63.782,"LINESTRING (84.8536139 22.2555013, 84.8535811 22.2560741)",,,
150687758,2,tertiary,False,True,154.498,"LINESTRING (84.8536139 22.2555013, 84.8536931 22.2541138)",,,
"[150687889, 150687774]",,residential,False,"[False, True]",305.868,"LINESTRING (84.8536139 22.2555013, 84.8560161 22.2556365, 84.8559751 22.2561585)",,,
150687758,2,tertiary,False,True,10.856,"LINESTRING (84.8535756 22.2561716, 84.8535811 22.2560741)",,,
150687789,,residential,False,False,246.189,"LINESTRING (84.8535756 22.2561716, 84.8559629 22.256314)",,,
150687758,2,tertiary,False,False,46.343999999999994,"LINESTRING (84.8535756 22.2561716, 84.8535637 22.2563794, 84.8535518 22.2565878)",,,
150687774,,residential,False,False,17.336,"LINESTRING (84.8559629 22.256314, 84.8559751 22.2561585)",,,
150687774,,residential,False,True,58.264,"LINESTRING (84.8559629 22.256314, 84.8559218 22.2568366)",,,
150687789,,residential,False,True,246.189,"LINESTRING (84.8559629 22.256314, 84.8535756 22.2561716)",,,
150687758,2,tertiary,False,False,46.522,"LINESTRING (84.8535458 22.2566939, 84.853522 22.2571117)",,,
150687758,2,tertiary,False,True,11.814,"LINESTRING (84.8535458 22.2566939, 84.8535518 22.2565878)",,,
150687876,,residential,False,True,245.03,"LINESTRING (84.8535458 22.2566939, 84.8559218 22.2568366)",,,
150687774,,residential,False,False,58.264,"LINESTRING (84.8559218 22.2568366, 84.8559629 22.256314)",,,
150687876,,residential,False,False,245.03,"LINESTRING (84.8559218 22.2568366, 84.8535458 22.2566939)",,,
150687774,,residential,False,True,58.54,"LINESTRING (84.8559218 22.2568366, 84.8559101 22.2569863, 84.8558857 22.257362)",,,
150688082,2,tertiary,False,True,7.209,"LINESTRING (84.8589367 22.2568849, 84.8589561 22.2568226)",,,
150687769,,tertiary,True,False,15.565000000000001,"LINESTRING (84.8589367 22.2568849, 84.8589156 22.2568746, 84.8588875 22.2568704, 84.8588534 22.2568779, 84.8588276 22.2568962, 84.858812 22.2569214)",,roundabout,
150690814,,residential,False,True,61.253,"LINESTRING (84.858812 22.2569214, 84.858218 22.2568864)",,,
150687769,,tertiary,True,False,10.51,"LINESTRING (84.858812 22.2569214, 84.8588078 22.2569441, 84.8588164 22.2569792, 84.8588413 22.2570062)",,roundabout,
150687769,,tertiary,True,False,25.978,"LINESTRING (84.8588413 22.2570062, 84.8588636 22.2570167, 84.8588766 22.2570195, 84.8588986 22.2570198, 84.8589251 22.2570124, 84.8589514 22.2569929, 84.8589655 22.2569696, 84.8589698 22.256947, 84.8589617 22.2569127, 84.8589367 22.2568849)",,roundabout,
150687923,2,tertiary,False,False,138.761,"LINESTRING (84.8588413 22.2570062, 84.858788 22.2571986, 84.8587239 22.2582462)",,,
150687758,2,tertiary,False,False,44.306,"LINESTRING (84.853516 22.2572167, 84.8534933 22.2576146)",,,
150687758,2,tertiary,False,True,11.692,"LINESTRING (84.853516 22.2572167, 84.853522 22.2571117)",,,
150687954,,residential,False,True,105.57,"LINESTRING (84.853516 22.2572167, 84.8545396 22.2572795)",,,
150687755,,residential,False,False,46.147,"LINESTRING (84.8545396 22.2572795, 84.8545027 22.2576931)",,,
150687954,,residential,False,False,105.57,"LINESTRING (84.8545396 22.2572795, 84.853516 22.2572167)",,,
150687954,,residential,False,True,138.831,"LINESTRING (84.8545396 22.2572795, 84.8558857 22.257362)",,,
150687774,,residential,False,True,45.282,"LINESTRING (84.8558857 22.257362, 84.8558594 22.2577685)",,,
150687954,,residential,False,False,138.831,"LINESTRING (84.8558857 22.257362, 84.8545396 22.2572795)",,,
150687774,,residential,False,False,58.54,"LINESTRING (84.8558857 22.257362, 84.8559101 22.2569863, 84.8559218 22.2568366)",,,
1049889951,,residential,False,True,101.776,"LINESTRING (84.8558857 22.257362, 84.8561723 22.2575732, 84.8566077 22.2579851)",,,
150687755,,residential,False,False,44.105,"LINESTRING (84.8545027 22.2576931, 84.8544674 22.2580884)",,,
150687755,,residential,False,True,46.147,"LINESTRING (84.8545027 22.2576931, 84.8545396 22.2572795)",,,
150687812,,residential,False,True,139.869,"LINESTRING (84.8545027 22.2576931, 84.8558594 22.2577685)",,,
150687774,,residential,False,False,45.282,"LINESTRING (84.8558594 22.2577685, 84.8558857 22.257362)",,,
150687774,,residential,False,True,44.068,"LINESTRING (84.8558594 22.2577685, 84.8558337 22.2581641)",,,
150687812,,residential,False,False,139.869,"LINESTRING (84.8558594 22.2577685, 84.8545027 22.2576931)",,,
150687755,,residential,False,True,44.105,"LINESTRING (84.8544674 22.2580884, 84.8545027 22.2576931)",,,
150687778,,residential,False,False,140.857,"LINESTRING (84.8544674 22.2580884, 84.8558337 22.2581641)",,,
150687774,,residential,False,False,44.068,"LINESTRING (84.8558337 22.2581641, 84.8558594 22.2577685)",,,
150687778,,residential,False,True,140.857,"LINESTRING (84.8558337 22.2581641, 84.8544674 22.2580884)",,,
150688131,2,tertiary,False,False,50.546,"LINESTRING (84.8576232 22.2581821, 84.8581134 22.2582107)",,,
150690811,,residential,False,True,10.693,"LINESTRING (84.8576232 22.2581821, 84.8575195 22.258176)",,,
150688131,2,tertiary,False,False,6.403,"LINESTRING (84.8587239 22.2582462, 84.858786 22.2582498)",,,
150688131,2,tertiary,False,True,62.95,"LINESTRING (84.8587239 22.2582462, 84.8581134 22.2582107)",,,
150687923,2,tertiary,False,True,138.761,"LINESTRING (84.8587239 22.2582462, 84.858788 22.2571986, 84.8588413 22.2570062)",,,
150688082,2,tertiary,False,False,56.234,"LINESTRING (84.8590753 22.2552606, 84.8590405 22.2557653)",,,
150688082,2,tertiary,False,True,153.75900000000001,"LINESTRING (84.8590753 22.2552606, 84.8591029 22.2548602, 84.859161 22.2538801)",,,
"[150690834, 150690788]",,residential,False,True,257.18600000000004,"LINESTRING (84.8590753 22.2552606, 84.8612046 22.2553892, 84.8611802 22.2557265)",,,
150690816,,residential,False,False,70.0,"LINESTRING (84.8611802 22.2557265, 84.8618592 22.2557638)",,,
150690834,,residential,False,True,18.744,"LINESTRING (84.8611802 22.2557265, 84.8611681 22.2558947)",,,
"[150690834, 150690788]",,residential,False,False,257.18600000000004,"LINESTRING (84.8611802 22.2557265, 84.8612046 22.2553892, 84.8590753 22.2552606)",,,
150690794,,residential,False,False,165.258,"LINESTRING (84.8618592 22.2557638, 84.861743 22.2572461)",,,
150690816,,residential,False,False,68.804,"LINESTRING (84.8618592 22.2557638, 84.8625266 22.2558005)",,,
150690816,,residential,False,True,70.0,"LINESTRING (84.8618592 22.2557638, 84.8611802 22.2557265)",,,
150688082,2,tertiary,False,False,57.904,"LINESTRING (84.8590405 22.2557653, 84.8590017 22.2562848)",,,
150688082,2,tertiary,False,True,56.234,"LINESTRING (84.8590405 22.2557653, 84.8590753 22.2552606)",,,
150690798,,residential,False,True,126.359,"LINESTRING (84.8590405 22.2557653, 84.8602657 22.2558398)",,,
150690765,,residential,False,True,171.222,"LINESTRING (84.8625266 22.2558005, 84.8624222 22.2573373)",,,
150690816,,residential,False,True,68.804,"LINESTRING (84.8625266 22.2558005, 84.8618592 22.2557638)",,,
150690798,,residential,False,False,126.359,"LINESTRING (84.8602657 22.2558398, 84.8590405 22.2557653)",,,
150690798,,residential,False,True,93.068,"LINESTRING (84.8602657 22.2558398, 84.8611681 22.2558947)",,,
"[150690796, 150690759]",,residential,False,False,115.84700000000001,"LINESTRING (84.8602657 22.2558398, 84.8602164 22.2563766, 84.8596746 22.2563357)",,,
150690798,,residential,False,False,93.068,"LINESTRING (84.8611681 22.2558947, 84.8602657 22.2558398)",,,
150690834,,residential,False,False,18.744,"LINESTRING (84.8611681 22.2558947, 84.8611802 22.2557265)",,,
"[150690834, 150691454]",,residential,False,True,205.53,"LINESTRING (84.8611681 22.2558947, 84.8610827 22.257076, 84.8611127 22.2571333, 84.8611615 22.257168, 84.861743 22.2572461)",,,
150687758,2,tertiary,False,False,10.856,"LINESTRING (84.8535811 22.2560741, 84.8535756 22.2561716)",,,
150687758,2,tertiary,False,True,63.782,"LINESTRING (84.8535811 22.2560741, 84.8536139 22.2555013)",,,
150690764,,residential,False,True,232.681,"LINESTRING (84.8567458 22.2561444, 84.8590017 22.2562848)",,,
150690767,,residential,False,False,205.17,"LINESTRING (84.8567458 22.2561444, 84.8566077 22.2579851)",,,
1110964266,,residential,False,False,79.329,"LINESTRING (84.8567458 22.2561444, 84.8559751 22.2561585)",,,
150688082,2,tertiary,False,True,57.904,"LINESTRING (84.8590017 22.2562848, 84.8590405 22.2557653)",,,
150690764,,residential,False,False,232.681,"LINESTRING (84.8590017 22.2562848, 84.8567458 22.2561444)",,,
150690796,,residential,False,True,69.48,"LINESTRING (84.8590017 22.2562848, 84.8596746 22.2563357)",,,
150688082,2,tertiary,False,False,60.106,"LINESTRING (84.8590017 22.2562848, 84.8589708 22.256775, 84.8589561 22.2568226)",,,
150690796,,residential,False,False,69.48,"LINESTRING (84.8596746 22.2563357, 84.8590017 22.2562848)",,,
"[150690773, 150690791]",,residential,False,False,128.482,"LINESTRING (84.8596746 22.2563357, 84.8596258 22.2568678, 84.8589561 22.2568226)",,,
"[150690796, 150690759]",,residential,False,True,115.84700000000001,"LINESTRING (84.8596746 22.2563357, 84.8602164 22.2563766, 84.8602657 22.2558398)",,,
150687758,2,tertiary,False,False,11.814,"LINESTRING (84.8535518 22.2565878, 84.8535458 22.2566939)",,,
150687758,2,tertiary,False,True,46.343999999999994,"LINESTRING (84.8535518 22.2565878, 84.8535637 22.2563794, 84.8535756 22.2561716)",,,
150688082,2,tertiary,False,False,7.209,"LINESTRING (84.8589561 22.2568226, 84.8589367 22.2568849)",,,
150688082,2,tertiary,False,True,60.106,"LINESTRING (84.8589561 22.2568226, 84.8589708 22.256775, 84.8590017 22.2562848)",,,
"[150690773, 150690791]",,residential,False,True,128.482,"LINESTRING (84.8589561 22.2568226, 84.8596258 22.2568678, 84.8596746 22.2563357)",,,
150690768,,residential,False,True,147.649,"LINESTRING (84.858218 22.2568864, 84.8581134 22.2582107)",,,
150690814,,residential,False,False,61.253,"LINESTRING (84.858218 22.2568864, 84.858812 22.2569214)",,,
"[150690814, 150690775]",,residential,False,True,209.252,"LINESTRING (84.858218 22.2568864, 84.8576209 22.2568512, 84.8575195 22.258176)",,,
150687758,2,tertiary,False,False,11.692,"LINESTRING (84.853522 22.2571117, 84.853516 22.2572167)",,,
150687758,2,tertiary,False,True,46.522,"LINESTRING (84.853522 22.2571117, 84.8535458 22.2566939)",,,
150690794,,residential,False,True,165.258,"LINESTRING (84.861743 22.2572461, 84.8618592 22.2557638)",,,
150691454,,residential,False,True,58.296,"LINESTRING (84.861743 22.2572461, 84.8623036 22.2573214)",,,
"[150690834, 150691454]",,residential,False,False,205.53,"LINESTRING (84.861743 22.2572461, 84.8611615 22.257168, 84.8611127 22.2571333, 84.8610827 22.257076, 84.8611681 22.2558947)",,,
150691454,,residential,False,False,58.296,"LINESTRING (84.8623036 22.2573214, 84.861743 22.2572461)",,,
150691454,,residential,False,True,12.333,"LINESTRING (84.8623036 22.2573214, 84.8624222 22.2573373)",,,
150690765,,residential,False,False,171.222,"LINESTRING (84.8624222 22.2573373, 84.8625266 22.2558005)",,,
150691454,,residential,False,False,12.333,"LINESTRING (84.8624222 22.2573373, 84.8623036 22.2573214)",,,
150687758,2,tertiary,False,False,37.77,"LINESTRING (84.8534933 22.2576146, 84.8534739 22.2579538)",,,
150687758,2,tertiary,False,True,44.306,"LINESTRING (84.8534933 22.2576146, 84.853516 22.2572167)",,,
150687758,2,tertiary,False,True,37.77,"LINESTRING (84.8534739 22.2579538, 84.8534933 22.2576146)",,,
150687758,2,tertiary,False,False,44.373999999999995,"LINESTRING (84.8534739 22.2579538, 84.8534675 22.2580664, 84.8534206 22.258233, 84.8533488 22.2583258)",,,
150690811,,residential,False,False,10.693,"LINESTRING (84.8575195 22.258176, 84.8576232 22.2581821)",,,
"[150690814, 150690775]",,residential,False,False,209.252,"LINESTRING (84.8575195 22.258176, 84.8576209 22.2568512, 84.858218 22.2568864)",,,
"[150690811, 150690767]",,residential,False,True,110.342,"LINESTRING (84.8575195 22.258176, 84.8565974 22.258122, 84.8566077 22.2579851)",,,
150688131,2,tertiary,False,False,62.95,"LINESTRING (84.8581134 22.2582107, 84.8587239 22.2582462)",,,
