osmid,highway,oneway,reversed,length,geometry,bridge,lanes
227037144,tertiary,False,True,160.449,"LINESTRING (76.3726544 31.3822007, 76.3743219 31.381965)",,
226996778,tertiary,False,True,21.528,"LINESTRING (76.3726544 31.3822007, 76.3726649 31.3822998, 76.3726722 31.3823937)",,
"[227020832, 227020872, 227020838]",tertiary,False,True,101.994,"LINESTRING (76.3726544 31.3822007, 76.37264 31.3820947, 76.3725486 31.3814185, 76.3725312 31.3812895)",yes,
226996669,tertiary,False,False,152.423,"LINESTRING (76.3726722 31.3823937, 76.3721954 31.3824653, 76.3717969 31.3825174, 76.3715977 31.3825781, 76.3714859 31.3826667, 76.3713415 31.3828524, 76.3713153 31.3829288)",,
226996778,tertiary,False,False,21.528,"LINESTRING (76.3726722 31.3823937, 76.3726649 31.3822998, 76.3726544 31.3822007)",,
226996778,tertiary,False,True,156.74699999999999,"LINESTRING (76.3726722 31.3823937, 76.3727029 31.3827268, 76.3727228 31.3829422, 76.3727423 31.3831533, 76.3727627 31.3833733, 76.372775 31.383507, 76.3727825 31.3835887, 76.372802 31.383799)",,
227028560,tertiary,False,True,164.745,"LINESTRING (76.3726722 31.3823937, 76.3738656 31.3822834, 76.374396 31.3822231)",,2
226996798,tertiary,False,True,110.61600000000001,"LINESTRING (76.3779465 31.3865966, 76.3777232 31.3867104, 76.3769459 31.3871065)",,
227028560,tertiary,False,False,245.567,"LINESTRING (76.3779465 31.3865966, 76.3774914 31.3856954, 76.3771721 31.385054, 76.3769292 31.3845661)",,2
227028560,tertiary,False,True,83.79,"LINESTRING (76.3779465 31.3865966, 76.378233 31.3871638, 76.3782959 31.3872886)",,2
226996798,tertiary,False,True,6.093,"LINESTRING (76.3769459 31.3871065, 76.3768908 31.3871346)",,
226996790,residential,False,True,99.43599999999999,"LINESTRING (76.3769459 31.3871065, 76.3771654 31.3874284, 76.377307 31.3876362, 76.3774728 31.3878794)",,
226996798,tertiary,False,False,110.61600000000001,"LINESTRING (76.3769459 31.3871065, 76.3777232 31.3867104, 76.3779465 31.3865966)",,
226996780,residential,False,False,98.579,"LINESTRING (76.3783655 31.3874264, 76.3774728 31.3878794)",,
227028560,tertiary,False,False,16.686,"LINESTRING (76.3783655 31.3874264, 76.3782959 31.3872886)",,2
226996798,tertiary,False,False,5.273,"LINESTRING (76.3760152 31.3875809, 76.3760629 31.3875566)",,
226996798,tertiary,False,True,90.45400000000001,"LINESTRING (76.3760152 31.3875809, 76.3754454 31.3878713, 76.375197 31.3879979)",,
226996780,residential,False,True,98.579,"LINESTRING (76.3774728 31.3878794, 76.3783655 31.3874264)",,
226996790,residential,False,False,99.436,"LINESTRING (76.3774728 31.3878794, 76.377307 31.3876362, 76.3771654 31.3874284, 76.3769459 31.3871065)",,
226996798,tertiary,False,False,90.45400000000001,"LINESTRING (76.375197 31.3879979, 76.3754454 31.3878713, 76.3760152 31.3875809)",,
227028516,residential,False,True,67.241,"LINESTRING (76.375197 31.3879979, 76.3750124 31.3877064, 76.3749967 31.3876674, 76.3749087 31.3874478)",,
227020871,tertiary,False,False,14.19,"LINESTRING (76.3722187 31.3793583, 76.3723045 31.3794628)",,
227020871,tertiary,False,True,14.19,"LINESTRING (76.3723045 31.3794628, 76.3722187 31.3793583)",,
227020825,tertiary,True,False,122.155,"LINESTRING (76.3723045 31.3794628, 76.3723188 31.3795401, 76.3723521 31.3796458, 76.3723966 31.3798612, 76.3724049 31.3799517, 76.3724506 31.380448, 76.3724601 31.3805512)",,
227020906,residential,False,False,13.379,"LINESTRING (76.3739537 31.3804454, 76.3740944 31.3804523)",,
227020906,residential,False,True,136.932,"LINESTRING (76.3739537 31.3804454, 76.3733784 31.3804861, 76.3732256 31.380497, 76.3726489 31.3805378, 76.3725162 31.3805472)",,
1067133484,residential,False,False,86.337,"LINESTRING (76.3739537 31.3804454, 76.3739389 31.3806351, 76.3739013 31.3807955, 76.3738584 31.3808596, 76.3738102 31.3808963, 76.3737887 31.3809284, 76.3737941 31.3809879, 76.3737565 31.3811824)",,
227020906,residential,False,True,5.344,"LINESTRING (76.3725162 31.3805472, 76.3724601 31.3805512)",,
227020827,tertiary,True,False,124.53200000000001,"LINESTRING (76.3725162 31.3805472, 76.3725074 31.3804448, 76.3724644 31.3799459, 76.3724553 31.3798395, 76.372414 31.3796268, 76.3723743 31.3795197, 76.3723045 31.3794628)",,
227020906,residential,False,False,136.93200000000002,"LINESTRING (76.3725162 31.3805472, 76.3726489 31.3805378, 76.3732256 31.380497, 76.3733784 31.3804861, 76.3739537 31.3804454)",,
227020906,residential,False,False,5.344,"LINESTRING (76.3724601 31.3805512, 76.3725162 31.3805472)",,
227020825,tertiary,True,False,66.809,"LINESTRING (76.3724601 31.3805512, 76.3724664 31.38062, 76.3725045 31.3810645, 76.3725378 31.3811458)",,
227020872,tertiary,False,False,15.991,"LINESTRING (76.3725378 31.3811458, 76.3725312 31.3812895)",,
227020827,tertiary,True,False,67.126,"LINESTRING (76.3725378 31.3811458, 76.3725664 31.3810563, 76.3725219 31.3806132, 76.3725162 31.3805472)",,
227020872,tertiary,False,True,15.991,"LINESTRING (76.3725312 31.3812895, 76.3725378 31.3811458)",,
"[227020872, 227020832, 227020838]",tertiary,False,False,101.99399999999999,"LINESTRING (76.3725312 31.3812895, 76.3725486 31.3814185, 76.37264 31.3820947, 76.3726544 31.3822007)",yes,
227037138,tertiary,False,True,116.96600000000001,"LINESTRING (76.3725312 31.3812895, 76.3734485 31.3812213, 76.3737565 31.3811824)",,
227028516,residential,False,False,106.786,"LINESTRING (76.374396 31.3822231, 76.3744163 31.3823936, 76.374427 31.3824832, 76.3744976 31.3831795)",,
227028560,tertiary,False,False,164.745,"LINESTRING (76.374396 31.3822231, 76.3738656 31.3822834, 76.3726722 31.3823937)",,2
227028560,tertiary,False,True,393.784,"LINESTRING (76.374396 31.3822231, 76.3747512 31.3821828, 76.3750071 31.3821901, 76.375401 31.3822785, 76.3757403 31.382524, 76.3757523 31.3825377, 76.3760106 31.3828332, 76.3762694 31.3832407, 76.3764789 31.3836615, 76.3769292 31.3845661)",,2
226996669,tertiary,False,False,111.676,"LINESTRING (76.3713153 31.3829288, 76.3712825 31.3830242, 76.3712947 31.3833106, 76.371331 31.3836471, 76.3713612 31.3839263)",,
226996669,tertiary,False,True,152.423,"LINESTRING (76.3713153 31.3829288, 76.3713415 31.3828524, 76.3714859 31.3826667, 76.3715977 31.3825781, 76.3717969 31.3825174, 76.3721954 31.3824653, 76.3726722 31.3823937)",,
227028517,residential,False,False,189.46599999999998,"LINESTRING (76.3713153 31.3829288, 76.3711659 31.3829642, 76.3708792 31.3832228, 76.3708132 31.3833865, 76.3707979 31.3834275, 76.3708149 31.3836844, 76.3708162 31.3837052, 76.3708639 31.3841518, 76.3708929 31.3844234)",,
1067133503,residential,False,True,26.316,"LINESTRING (76.3742236 31.3832155, 76.3744976 31.3831795)",,
227028516,residential,False,False,97.616,"LINESTRING (76.3745488 31.3836845, 76.3746376 31.3845591)",,
