osmid,highway,oneway,reversed,length,ref,geometry,bridge
91565819,secondary,False,True,97.48,,"LINESTRING (70.2807886 21.7458014, 70.2801695 21.7451397)",
133744753,primary,False,False,86.083,SH97,"LINESTRING (70.2807886 21.7458014, 70.2799801 21.7459895)",
133744783,tertiary,False,True,86.83,,"LINESTRING (70.2807886 21.7458014, 70.2806163 21.7450371)",
223647248,primary,False,False,128.442,SH97,"LINESTRING (70.2807886 21.7458014, 70.2820087 21.7455779)",
133744730,primary,False,True,90.253,SH97,"LINESTRING (70.2861092 21.7448267, 70.2859325 21.7440318)",
223647248,primary,False,True,146.456,SH97,"LINESTRING (70.2861092 21.7448267, 70.284718 21.7450816)",
133744784,tertiary,False,True,89.922,,"LINESTRING (70.2833973 21.7453235, 70.2832224 21.7445313)",
223647248,primary,False,False,139.032,SH97,"LINESTRING (70.2833973 21.7453235, 70.284718 21.7450816)",
223647248,primary,False,True,146.181,SH97,"LINESTRING (70.2833973 21.7453235, 70.2820087 21.7455779)",
133744747,secondary,False,True,87.583,,"LINESTRING (70.2820087 21.7455779, 70.2818437 21.7448053)",
223647248,primary,False,False,146.181,SH97,"LINESTRING (70.2820087 21.7455779, 70.2833973 21.7453235)",
223647248,primary,False,True,128.442,SH97,"LINESTRING (70.2820087 21.7455779, 70.2807886 21.7458014)",
513710049,residential,False,True,123.778,,"LINESTRING (70.2868357 21.7426157, 70.2856441 21.7427343)",
133744730,primary,False,False,51.921,SH97,"LINESTRING (70.2857393 21.7431626, 70.2858409 21.7436199)",
133744730,primary,False,True,48.629,SH97,"LINESTRING (70.2857393 21.7431626, 70.2856441 21.7427343)",
625245427,residential,False,True,126.171,,"LINESTRING (70.2857393 21.7431626, 70.2869546 21.7430476)",
625245427,residential,False,False,126.171,,"LINESTRING (70.2869546 21.7430476, 70.2857393 21.7431626)",
625245429,residential,False,True,88.047,,"LINESTRING (70.2869546 21.7430476, 70.2869482 21.7438394)",
625245429,residential,False,False,88.047,,"LINESTRING (70.2869482 21.7438394, 70.2869546 21.7430476)",
625245498,residential,False,False,25.329,,"LINESTRING (70.2869482 21.7438394, 70.2867079 21.7438849)",
625245472,residential,False,True,147.817,,"LINESTRING (70.2853476 21.7441396, 70.2850733 21.7428349)",
