osmid,oneway,lanes,highway,maxspeed,access,reversed,length,ref,name,geometry
208954195,False,,residential,,,False,82.179,,,"LINESTRING (78.9417893 12.9021272, 78.9425232 12.9023128)"
208954195,False,,residential,,,True,81.454,,,"LINESTRING (78.9417893 12.9021272, 78.9410461 12.9020186)"
208954231,False,,residential,,,True,232.56400000000002,,,"LINESTRING (78.9417893 12.9021272, 78.9416732 12.902752, 78.9414494 12.9041921)"
208954195,False,,residential,,,False,6.876,,,"LINESTRING (78.9428494 12.902166, 78.942878 12.9021108)"
208954195,False,,residential,,,True,2.874,,,"LINESTRING (78.9428494 12.902166, 78.9428375 12.9021891)"
208954205,False,,residential,,,False,137.78,,,"LINESTRING (78.9428494 12.902166, 78.9433717 12.9022349, 78.9441107 12.9023198)"
208954195,False,,residential,,,False,2.874,,,"LINESTRING (78.9428375 12.9021891, 78.9428494 12.902166)"
208954302,False,,residential,,,False,28.429,,,"LINESTRING (78.9428375 12.9021891, 78.9430596 12.9023251)"
208954195,False,,residential,,,True,44.903,,,"LINESTRING (78.9428375 12.9021891, 78.9427573 12.902344, 78.9425232 12.9023128)"
208954166,False,,residential,,,True,224.569,,,"LINESTRING (78.9425232 12.9023128, 78.942097 12.9042892)"
208954195,False,,residential,,,True,82.179,,,"LINESTRING (78.9425232 12.9023128, 78.9417893 12.9021272)"
208954195,False,,residential,,,False,44.903,,,"LINESTRING (78.9425232 12.9023128, 78.9427573 12.902344, 78.9428375 12.9021891)"
208954205,False,,residential,,,True,137.78,,,"LINESTRING (78.9441107 12.9023198, 78.9433717 12.9022349, 78.9428494 12.902166)"
208954302,False,,residential,,,True,28.429,,,"LINESTRING (78.9430596 12.9023251, 78.9428375 12.9021891)"
208954273,False,,residential,,,True,231.543,,,"LINESTRING (78.9430596 12.9023251, 78.9429923 12.9027339, 78.9429598 12.9031051, 78.9428603 12.9043972)"
208954302,False,,residential,,,False,125.25500000000001,,,"LINESTRING (78.9430596 12.9023251, 78.9432848 12.9024203, 78.9438472 12.9027045, 78.9440763 12.9028557)"
208954236,False,,residential,,,True,189.372,,,"LINESTRING (78.9435682 12.9027701, 78.9435171 12.9030599, 78.9434081 12.9044649)"
208954302,False,,residential,,,True,125.25500000000001,,,"LINESTRING (78.9440763 12.9028557, 78.9438472 12.9027045, 78.9432848 12.9024203, 78.9430596 12.9023251)"
208954219,False,,residential,,,False,50.424,,,"LINESTRING (78.9449839 12.903538, 78.9453792 12.9037771)"
208954219,False,,residential,,,True,127.83,,,"LINESTRING (78.9449839 12.903538, 78.9447422 12.9046632)"
530370038,False,,residential,,,True,173.83300000000003,,,"LINESTRING (78.9449839 12.903538, 78.9449537 12.9033875, 78.9451656 12.9027757, 78.9453909 12.9020437)"
208954219,False,,residential,,,True,50.424,,,"LINESTRING (78.9453792 12.9037771, 78.9449839 12.903538)"
208954195,False,,residential,,,False,8.497,,,"LINESTRING (78.9403992 12.904102, 78.9404035 12.9040257)"
530369973,True,2,trunk,80,,False,473.419,NH48,,"LINESTRING (78.9403992 12.904102, 78.9401417 12.9040222, 78.9399124 12.9039331, 78.9386791 12.9034115, 78.937117 12.9027589, 78.9368234 12.9026632, 78.9363455 12.9025291)"
208954154,False,,residential,,,False,6.74,,,"LINESTRING (78.9408213 12.9041701, 78.9408276 12.9041098)"
530369973,True,2,trunk,80,,False,34.41,NH48,,"LINESTRING (78.9408213 12.9041701, 78.9405072 12.9041251)"
208954231,False,,residential,,,False,6.568,,,"LINESTRING (78.9414403 12.9042505, 78.9414494 12.9041921)"
530369973,True,2,trunk,80,,False,67.684,NH48,,"LINESTRING (78.9414403 12.9042505, 78.9408213 12.9041701)"
208954166,False,,residential,,,False,7.159,,,"LINESTRING (78.9420834 12.9043522, 78.942097 12.9042892)"
530369973,True,2,trunk,80,,False,70.615,NH48,,"LINESTRING (78.9420834 12.9043522, 78.9414403 12.9042505)"
208954273,False,,residential,,,False,6.824,,,"LINESTRING (78.9428556 12.9044584, 78.9428603 12.9043972)"
530369973,True,2,trunk,80,,False,84.525,NH48,,"LINESTRING (78.9428556 12.9044584, 78.9420834 12.9043522)"
208954236,False,,residential,,,False,7.549,,,"LINESTRING (78.9434029 12.9045326, 78.9434081 12.9044649)"
530369973,True,2,trunk,80,,False,59.891,NH48,,"LINESTRING (78.9434029 12.9045326, 78.9428556 12.9044584)"
208954346,False,,residential,,,False,69.384,,,"LINESTRING (78.9429233 12.9045731, 78.9429335 12.9051389, 78.9429334 12.905197)"
208954219,False,,residential,,,False,6.941,,,"LINESTRING (78.9447291 12.9047243, 78.9447422 12.9046632)"
530369973,True,2,trunk,80,,False,145.314,NH48,,"LINESTRING (78.9447291 12.9047243, 78.9434029 12.9045326)"
208954178,False,,residential,,,True,79.842,,,"LINESTRING (78.9429334 12.905197, 78.9421983 12.9052434)"
208954346,False,,residential,,,False,73.512,,,"LINESTRING (78.9429334 12.905197, 78.9429328 12.9055196, 78.9429322 12.9058581)"
208954346,False,,residential,,,True,69.384,,,"LINESTRING (78.9429334 12.905197, 78.9429335 12.9051389, 78.9429233 12.9045731)"
208954178,False,,residential,,,False,79.842,,,"LINESTRING (78.9421983 12.9052434, 78.9429334 12.905197)"
250714456,False,,primary,,,False,54.734,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404211 12.9053887, 78.9404152 12.9058809)"
208954337,False,,residential,,,True,171.69099999999997,,,"LINESTRING (78.9404211 12.9053887, 78.9416222 12.9054317, 78.9416399 12.9058038)"
250714456,False,,primary,,,True,122.143,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404211 12.9053887, 78.9404424 12.9046842, 78.9404815 12.9042924)"
208954337,False,,residential,,,True,60.585,,,"LINESTRING (78.9416399 12.9058038, 78.9421918 12.9058902)"
208954325,False,,residential,,,False,162.195,,,"LINESTRING (78.9416399 12.9058038, 78.9416258 12.9059972, 78.9416995 12.90607, 78.9418534 12.9061036, 78.941937 12.9064794, 78.9419487 12.906742, 78.941908 12.9071012)"
208954337,False,,residential,,,False,171.69099999999997,,,"LINESTRING (78.9416399 12.9058038, 78.9416222 12.9054317, 78.9404211 12.9053887)"
208954337,False,,residential,,,False,80.33600000000001,,,"LINESTRING (78.9429322 12.9058581, 78.9423413 12.9058875, 78.9421918 12.9058902)"
208954346,False,,residential,,,False,208.68200000000002,,,"LINESTRING (78.9429322 12.9058581, 78.9429311 12.9064675, 78.942269 12.9065064, 78.9421918 12.9058902)"
208954346,False,,residential,,,True,73.512,,,"LINESTRING (78.9429322 12.9058581, 78.9429328 12.9055196, 78.9429334 12.905197)"
250714456,False,,primary,,,False,16.118,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404152 12.9058809, 78.9404084 12.9060257)"
250714456,False,,primary,,,True,54.734,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404152 12.9058809, 78.9404211 12.9053887)"
208954264,False,,residential,,,False,213.642,,,"LINESTRING (78.9404152 12.9058809, 78.939517 12.9058514, 78.939563 12.9065173, 78.9399507 12.9065199)"
208954337,False,,residential,,,False,60.585,,,"LINESTRING (78.9421918 12.9058902, 78.9416399 12.9058038)"
208954337,False,,residential,,,True,80.33600000000001,,,"LINESTRING (78.9421918 12.9058902, 78.9423413 12.9058875, 78.9429322 12.9058581)"
208954346,False,,residential,,,True,208.68200000000002,,,"LINESTRING (78.9421918 12.9058902, 78.942269 12.9065064, 78.9429311 12.9064675, 78.9429322 12.9058581)"
208954212,False,,residential,,,False,60.49,,,"LINESTRING (78.9404084 12.9060257, 78.9409665 12.906027)"
250714456,False,,primary,,,True,16.118,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404084 12.9060257, 78.9404152 12.9058809)"
250714456,False,,primary,,,False,339.03499999999997,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404084 12.9060257, 78.9402759 12.9068752, 78.940313 12.9076221, 78.9404103 12.9085168, 78.9405093 12.9090504)"
208954212,False,,residential,,,False,32.744,,,"LINESTRING (78.9409665 12.906027, 78.9412686 12.9060277)"
208954212,False,,residential,,,True,60.49,,,"LINESTRING (78.9409665 12.906027, 78.9404084 12.9060257)"
208954250,False,,residential,,,False,129.75400000000002,,,"LINESTRING (78.9409665 12.906027, 78.9409681 12.906716, 78.94106 12.9067288, 78.9410633 12.9071162)"
208954212,False,,residential,,,True,32.744,,,"LINESTRING (78.9412686 12.9060277, 78.9409665 12.906027)"
208954264,False,,residential,,,True,213.642,,,"LINESTRING (78.9399507 12.9065199, 78.939563 12.9065173, 78.939517 12.9058514, 78.9404152 12.9058809)"
208954325,False,,residential,,,True,162.195,,,"LINESTRING (78.941908 12.9071012, 78.9419487 12.906742, 78.941937 12.9064794, 78.9418534 12.9061036, 78.9416995 12.90607, 78.9416258 12.9059972, 78.9416399 12.9058038)"
208954250,False,,residential,,,True,129.75400000000002,,,"LINESTRING (78.9410633 12.9071162, 78.94106 12.9067288, 78.9409681 12.906716, 78.9409665 12.906027)"
208954155,False,,residential,,,True,30.14,,,"LINESTRING (78.9409026 12.9090177, 78.9408701 12.9092869)"
"[208954272, 208954159]",False,,residential,,,"[False, True]",122.02800000000002,,,"LINESTRING (78.9409026 12.9090177, 78.9413851 12.9090141, 78.9413546 12.9093941, 78.9413694 12.9094182, 78.941338 12.9096339)"
208954272,False,,residential,,,True,44.397,,,"LINESTRING (78.9409026 12.9090177, 78.940643 12.908988, 78.9405093 12.9090504)"
208954155,False,,residential,,,False,30.14,,,"LINESTRING (78.9408701 12.9092869, 78.9409026 12.9090177)"
250714456,False,,primary,,,False,22.458,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404712 12.9093655, 78.9404628 12.9095673)"
250714456,False,,primary,,,True,35.28,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404712 12.9093655, 78.9405093 12.9090504)"
208954330,False,,residential,,,True,50.595,,,"LINESTRING (78.9404712 12.9093655, 78.940244 12.9093649, 78.9400094 12.9094124)"
208954330,False,,residential,,,False,50.595,,,"LINESTRING (78.9400094 12.9094124, 78.940244 12.9093649, 78.9404712 12.9093655)"
250714456,False,,primary,,,True,22.458,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404628 12.9095673, 78.9404712 12.9093655)"
208954295,False,,residential,,,False,95.21700000000001,,,"LINESTRING (78.9404628 12.9095673, 78.9411734 12.9096084, 78.941338 12.9096339)"
250714456,False,,primary,,,False,43.854,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404628 12.9095673, 78.9404717 12.9097746, 78.940473 12.9099615)"
"[208954272, 208954159]",False,,residential,,,"[False, True]",122.028,,,"LINESTRING (78.941338 12.9096339, 78.9413694 12.9094182, 78.9413546 12.9093941, 78.9413851 12.9090141, 78.9409026 12.9090177)"
208954295,False,,residential,,,True,95.21700000000001,,,"LINESTRING (78.941338 12.9096339, 78.9411734 12.9096084, 78.9404628 12.9095673)"
250714456,False,,primary,,,True,43.854,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.940473 12.9099615, 78.9404717 12.9097746, 78.9404628 12.9095673)"
250714456,False,,primary,,,True,7.339,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404815 12.9042924, 78.940488 12.9042267)"
250714456,False,,primary,,,False,122.143,SH127,Pallikonda - Palamaneri Road,"LINESTRING (78.9404815 12.9042924, 78.9404424 12.9046842, 78.9404211 12.9053887)"
208954195,False,,residential,,,True,8.497,,,"LINESTRING (78.9404035 12.9040257, 78.9403992 12.904102)"
208954195,False,,residential,,,False,238.64900000000003,,,"LINESTRING (78.9404035 12.9040257, 78.9405139 12.9020588, 78.9405604 12.901932, 78.9406025 12.9019395)"
530370011,True,2,tertiary,,,False,472.14599999999996,,,"LINESTRING (78.9404035 12.9040257, 78.9401874 12.9039692, 78.9396831 12.9037666, 78.9387886 12.9033941, 78.9377077 12.9029274, 78.937178 12.9027104, 78.9367086 12.9025653, 78.9363455 12.9025291)"
208954154,False,,residential,,,False,233.734,,,"LINESTRING (78.9408276 12.9041098, 78.9410461 12.9020186)"
208954154,False,,residential,,,True,6.74,,,"LINESTRING (78.9408276 12.9041098, 78.9408213 12.9041701)"
"[530370018, 530370011]",True,2,tertiary,,,False,47.053,,,"LINESTRING (78.9408276 12.9041098, 78.9405227 12.9040647, 78.9404035 12.9040257)"
208954231,False,,residential,,,True,6.568,,,"LINESTRING (78.9414494 12.9041921, 78.9414403 12.9042505)"
530370018,True,,tertiary,,,False,68.013,,,"LINESTRING (78.9414494 12.9041921, 78.9408276 12.9041098)"
208954231,False,,residential,,,False,232.56400000000002,,,"LINESTRING (78.9414494 12.9041921, 78.9416732 12.902752, 78.9417893 12.9021272)"
208954166,False,,residential,,,False,224.569,,,"LINESTRING (78.942097 12.9042892, 78.9425232 12.9023128)"
208954166,False,,residential,,,True,7.159,,,"LINESTRING (78.942097 12.9042892, 78.9420834 12.9043522)"
530370018,True,,tertiary,,,False,71.017,,,"LINESTRING (78.942097 12.9042892, 78.9414494 12.9041921)"
208954273,False,,residential,,,True,6.824,,,"LINESTRING (78.9428603 12.9043972, 78.9428556 12.9044584)"
530370018,True,,tertiary,,,False,83.599,,,"LINESTRING (78.9428603 12.9043972, 78.942097 12.9042892)"
208954273,False,,residential,,,False,231.543,,,"LINESTRING (78.9428603 12.9043972, 78.9429598 12.9031051, 78.9429923 12.9027339, 78.9430596 12.9023251)"
208954236,False,,residential,,,True,7.549,,,"LINESTRING (78.9434081 12.9044649, 78.9434029 12.9045326)"
530370018,True,,tertiary,,,False,59.85,,,"LINESTRING (78.9434081 12.9044649, 78.9428603 12.9043972)"
208954236,False,,residential,,,False,189.372,,,"LINESTRING (78.9434081 12.9044649, 78.9435171 12.9030599, 78.9435682 12.9027701)"
208954219,False,,residential,,,False,127.83,,,"LINESTRING (78.9447422 12.9046632, 78.9449839 12.903538)"
208954219,False,,residential,,,True,6.941,,,"LINESTRING (78.9447422 12.9046632, 78.9447291 12.9047243)"
530370018,True,,tertiary,,,False,146.27,,,"LINESTRING (78.9447422 12.9046632, 78.9434081 12.9044649)"
530370038,False,,residential,,,False,173.833,,,"LINESTRING (78.9453909 12.9020437, 78.9451656 12.9027757, 78.9449537 12.9033875, 78.9449839 12.903538)"
