osmid,name,highway,oneway,reversed,length,ref,geometry,tunnel
599840264,College Road,tertiary,False,False,99.104,,"LINESTRING (77.7213472 14.4185755, 77.7222537 14.418422)",
826407315,Damajipalle - Tadipatri Road,primary,False,False,7.679,SH58,"LINESTRING (77.7213472 14.4185755, 77.7213093 14.418517)",
826407315,Damajipalle - Tadipatri Road,primary,False,True,32.08,SH58,"LINESTRING (77.7213472 14.4185755, 77.7214801 14.4188337)",
826407315,Damajipalle - Tadipatri Road,primary,False,False,13.857,SH58,"LINESTRING (77.7213093 14.418517, 77.7212224 14.4184251)",
826407315,Damajipalle - Tadipatri Road,primary,False,True,7.679,SH58,"LINESTRING (77.7213093 14.418517, 77.7213472 14.4185755)",
"[569288649, 824489942]",,unclassified,False,"[False, True]",74.16100000000002,,"LINESTRING (77.7246881 14.4257341, 77.7241786 14.4256515, 77.7241413 14.4256483, 77.7240996 14.4256559, 77.724076 14.4256683, 77.7240598 14.4256948, 77.7240491 14.4257256)",
828125251,,residential,False,False,94.163,,"LINESTRING (77.7193227 14.4186544, 77.7196736 14.4183835, 77.7197111 14.4183596, 77.7197502 14.4183411, 77.7200626 14.4182181)",
824489942,,unclassified,False,False,28.607,,"LINESTRING (77.7244251 14.4267621, 77.7243552 14.4265139)",
824489942,,unclassified,False,True,28.607,,"LINESTRING (77.7243552 14.4265139, 77.7244251 14.4267621)",
824489942,,unclassified,False,False,29.485,,"LINESTRING (77.7243552 14.4265139, 77.7243179 14.4264111, 77.7242651 14.4262635)",
824489942,,unclassified,False,False,39.868,,"LINESTRING (77.7242651 14.4262635, 77.7241284 14.4259303)",
824489942,,unclassified,False,True,29.485,,"LINESTRING (77.7242651 14.4262635, 77.7243179 14.4264111, 77.7243552 14.4265139)",
824489942,,unclassified,False,True,39.868,,"LINESTRING (77.7241284 14.4259303, 77.7242651 14.4262635)",
824489942,,unclassified,False,False,24.724,,"LINESTRING (77.7241284 14.4259303, 77.7240533 14.4257866, 77.7240493 14.4257609, 77.7240491 14.4257256)",
828069645,,unclassified,False,False,8.682,,"LINESTRING (77.7240491 14.4257256, 77.7240219 14.4256521)",
"[569288649, 824489942]",,unclassified,False,"[False, True]",74.161,,"LINESTRING (77.7240491 14.4257256, 77.7240598 14.4256948, 77.724076 14.4256683, 77.7240996 14.4256559, 77.7241413 14.4256483, 77.7241786 14.4256515, 77.7246881 14.4257341)",
824489942,,unclassified,False,True,24.723999999999997,,"LINESTRING (77.7240491 14.4257256, 77.7240493 14.4257609, 77.7240533 14.4257866, 77.7241284 14.4259303)",
828069622,,residential,False,False,50.446,,"LINESTRING (77.7228079 14.4239617, 77.7228937 14.4235157)",
828069622,,residential,False,True,49.687,,"LINESTRING (77.7228079 14.4239617, 77.7227381 14.4244034)",
828069645,,unclassified,False,True,101.723,,"LINESTRING (77.7228079 14.4239617, 77.7237288 14.4241653)",
828069645,,unclassified,False,False,138.81499999999997,,"LINESTRING (77.7228079 14.4239617, 77.7223835 14.4238576, 77.7223465 14.4238491, 77.7220126 14.423739, 77.72198 14.4237329, 77.7219477 14.4237322, 77.7216039 14.4237635, 77.72158 14.4237641, 77.7215664 14.4237625, 77.7215571 14.4237551)",
828069645,,unclassified,False,False,101.723,,"LINESTRING (77.7237288 14.4241653, 77.7228079 14.4239617)",
828069648,,residential,False,True,28.687,,"LINESTRING (77.7237288 14.4241653, 77.7237218 14.4239074)",
828069645,,unclassified,False,True,12.884,,"LINESTRING (77.7237288 14.4241653, 77.7237648 14.4241854, 77.7237904 14.4242145, 77.7238019 14.4242502)",
828069645,,unclassified,False,False,12.884,,"LINESTRING (77.7238019 14.4242502, 77.7237904 14.4242145, 77.7237648 14.4241854, 77.7237288 14.4241653)",
828069645,,unclassified,False,True,36.417,,"LINESTRING (77.7238019 14.4242502, 77.7237989 14.4242893, 77.7237798 14.424577)",
828069624,,residential,False,False,31.908,,"LINESTRING (77.7237807 14.4246318, 77.7234917 14.4245685)",
828069645,,unclassified,False,False,6.094,,"LINESTRING (77.7237807 14.4246318, 77.7237798 14.424577)",
828069645,,unclassified,False,True,23.106,,"LINESTRING (77.7237807 14.4246318, 77.7237921 14.4248393)",
828069645,,unclassified,False,False,23.106,,"LINESTRING (77.7237921 14.4248393, 77.7237807 14.4246318)",
828069645,,unclassified,False,True,14.181999999999999,,"LINESTRING (77.7237921 14.4248393, 77.7237966 14.4248991, 77.723804 14.4249663)",
828069623,,residential,False,False,56.117,,"LINESTRING (77.7238561 14.4252045, 77.7233426 14.4252904)",
828069645,,unclassified,False,False,6.631,,"LINESTRING (77.7238561 14.4252045, 77.7238394 14.4251471)",
828069645,,unclassified,False,True,28.566,,"LINESTRING (77.7238561 14.4252045, 77.7239457 14.4254463)",
825713469,,residential,False,False,148.538,,"LINESTRING (77.7195011 14.4245696, 77.7202954 14.4256617)",
824489943,,residential,False,False,244.26799999999997,,"LINESTRING (77.7195011 14.4245696, 77.7202985 14.4240277, 77.7203342 14.4240054, 77.7203726 14.4239901, 77.7204131 14.4239821, 77.7204513 14.4239773, 77.7206275 14.4239572, 77.7206786 14.4239493, 77.7215571 14.4237551)",
825713469,,residential,False,True,119.47900000000001,,"LINESTRING (77.7211226 14.4259987, 77.7210877 14.4259704, 77.7209747 14.4259012, 77.7209318 14.4258891, 77.7208959 14.4258954, 77.7206627 14.4260462, 77.7206168 14.4260536, 77.7205771 14.4260365, 77.7204773 14.4259055, 77.7203399 14.4257242, 77.7202954 14.4256617)",
828043851,,residential,False,False,19.469,,"LINESTRING (77.7211226 14.4259987, 77.7211385 14.4259581, 77.7211967 14.4258391)",
828043851,,residential,False,True,22.395,,"LINESTRING (77.7211226 14.4259987, 77.7211222 14.426031, 77.7211392 14.4261993)",
826407315,Damajipalle - Tadipatri Road,primary,False,False,13.082,SH58,"LINESTRING (77.7217985 14.420946, 77.7217848 14.4208291)",
826407313,Damajipalle - Tadipatri Road,primary,True,False,208.94599999999997,SH58,"LINESTRING (77.7217985 14.420946, 77.72179 14.4211768, 77.721785 14.4212846, 77.7217706 14.4213448, 77.7217423 14.4214014, 77.7216892 14.4214733, 77.7216078 14.4215522, 77.7214603 14.421699, 77.7213317 14.421835, 77.7212556 14.4219299, 77.7212291 14.4219865, 77.7212149 14.4220475, 77.7212134 14.4221101, 77.7212357 14.4222364, 77.7212607 14.4223275, 77.7212919 14.4224036, 77.7213409 14.422484, 77.7214144 14.4225822)",
195795385,Damajipalle - Tadipatri Road,primary,True,False,46.56,SH58,"LINESTRING (77.7218601 14.4213542, 77.721871 14.4212831, 77.7218681 14.4211984, 77.7218591 14.4211406, 77.7218356 14.4210433, 77.7217985 14.420946)",
828125228,,residential,False,False,207.059,,"LINESTRING (77.7218601 14.4213542, 77.7222849 14.4214531, 77.722338 14.4214655, 77.7230025 14.4216406, 77.7230579 14.4216509, 77.7231444 14.4216561, 77.7232619 14.4216513, 77.7233252 14.421646, 77.7237408 14.4215999)",
828069646,,unclassified,False,False,10.903,,"LINESTRING (77.7214144 14.4225822, 77.7214414 14.4224877)",
"[828069645, 828069646, 828069647]",,unclassified,False,True,131.322,,"LINESTRING (77.7214144 14.4225822, 77.7214739 14.4230703, 77.7214971 14.4232649, 77.7215571 14.4237551)",yes
828043851,,residential,False,False,101.775,,"LINESTRING (77.7213246 14.4256088, 77.7214211 14.4254477, 77.7216733 14.4249801, 77.7217696 14.4248015)",
828043851,,residential,False,True,29.089000000000002,,"LINESTRING (77.7213246 14.4256088, 77.7212978 14.4256607, 77.7212125 14.4258068, 77.7211967 14.4258391)",
828069644,,residential,False,True,147.944,,"LINESTRING (77.7213246 14.4256088, 77.7210048 14.425223, 77.720982 14.4252087, 77.7209547 14.4252089, 77.7209336 14.4252195, 77.7202954 14.4256617)",
828043851,,residential,False,True,77.2,,"LINESTRING (77.7221083 14.4241896, 77.7217696 14.4248015)",
828069622,,residential,False,False,49.687,,"LINESTRING (77.7227381 14.4244034, 77.7228079 14.4239617)",
828069624,,residential,False,True,83.206,,"LINESTRING (77.7227381 14.4244034, 77.7234917 14.4245685)",
828069622,,residential,False,True,86.23400000000001,,"LINESTRING (77.7227381 14.4244034, 77.7226188 14.4249369, 77.7225684 14.4251613)",
828069623,,residential,False,True,30.682,,"LINESTRING (77.7225513 14.4254271, 77.7228317 14.4253782)",
828069622,,residential,False,False,29.72,,"LINESTRING (77.7225513 14.4254271, 77.7225498 14.4252776, 77.7225548 14.4252314, 77.7225684 14.4251613)",
828069623,,residential,False,False,41.129,,"LINESTRING (77.7225513 14.4254271, 77.7223061 14.4254751, 77.7222645 14.4254916, 77.7222292 14.425515, 77.7221977 14.4255448)",
828069645,,unclassified,False,True,6.631,,"LINESTRING (77.7238394 14.4251471, 77.7238561 14.4252045)",
828069645,,unclassified,False,False,20.497,,"LINESTRING (77.7238394 14.4251471, 77.7238246 14.4250942, 77.7238134 14.4250396, 77.723804 14.4249663)",
828069645,,unclassified,False,True,6.094,,"LINESTRING (77.7237798 14.424577, 77.7237807 14.4246318)",
828069645,,unclassified,False,False,36.417,,"LINESTRING (77.7237798 14.424577, 77.7237989 14.4242893, 77.7238019 14.4242502)",
828069645,,unclassified,False,False,28.566,,"LINESTRING (77.7239457 14.4254463, 77.7238561 14.4252045)",
828069645,,unclassified,False,True,5.741,,"LINESTRING (77.7239457 14.4254463, 77.7239637 14.4254949)",
828043851,,residential,False,False,77.2,,"LINESTRING (77.7217696 14.4248015, 77.7221083 14.4241896)",
828043851,,residential,False,True,101.775,,"LINESTRING (77.7217696 14.4248015, 77.7216733 14.4249801, 77.7214211 14.4254477, 77.7213246 14.4256088)",
