osmid,lanes,highway,oneway,reversed,length,geometry,name
148270956,2,unclassified,False,False,47.126,"LINESTRING (88.2751166 24.1748448, 88.2747054 24.175042)",
148270956,2,unclassified,False,True,77.098,"LINESTRING (88.2751166 24.1748448, 88.2757866 24.1745175)",
1138601601,,residential,False,False,115.381,"LINESTRING (88.2751166 24.1748448, 88.2757775 24.1756893)",
1138595618,,residential,False,False,82.382,"LINESTRING (88.2739433 24.1754115, 88.273432 24.1748359)",
148270956,2,unclassified,False,False,42.74,"LINESTRING (88.2739433 24.1754115, 88.2737716 24.1755204, 88.2735946 24.1756272)",
148270956,2,unclassified,False,True,87.588,"LINESTRING (88.2739433 24.1754115, 88.2740979 24.1753306, 88.274228 24.1752608, 88.2743671 24.1751956, 88.2747054 24.175042)",
148270956,2,unclassified,False,False,43.003,"LINESTRING (88.2735946 24.1756272, 88.2732603 24.175865)",
1138595617,,residential,False,False,80.463,"LINESTRING (88.2735946 24.1756272, 88.2731329 24.1750388)",
148270956,2,unclassified,False,True,42.74,"LINESTRING (88.2735946 24.1756272, 88.2737716 24.1755204, 88.2739433 24.1754115)",
148270956,2,unclassified,False,True,45.648,"LINESTRING (88.2729055 24.1761175, 88.2732603 24.175865)",
148270963,2,tertiary,False,False,120.635,"LINESTRING (88.2729055 24.1761175, 88.2736683 24.1769498)",K N ROAD
148270963,2,tertiary,False,True,128.719,"LINESTRING (88.2729055 24.1761175, 88.2721315 24.1752002)",K N ROAD
297311250,,unclassified,False,False,146.18800000000002,"LINESTRING (88.2729055 24.1761175, 88.2725143 24.1762818, 88.2723794 24.176328, 88.2722202 24.1763742, 88.2721 24.1764062, 88.2719858 24.176452, 88.2718213 24.1765325, 88.2716069 24.1766709)",
148270963,2,tertiary,False,False,28.625,"LINESTRING (88.2742778 24.1776153, 88.2744552 24.1778155)",K N ROAD
148270963,2,tertiary,False,True,51.899,"LINESTRING (88.2742778 24.1776153, 88.2739498 24.1772571)",K N ROAD
1138586038,,residential,False,True,199.08300000000003,"LINESTRING (88.2742778 24.1776153, 88.2735793 24.1783096, 88.2734768 24.1784136, 88.2733974 24.178486, 88.2732959 24.1785665, 88.2731967 24.178637, 88.272843 24.1788146)",
148270963,2,tertiary,False,True,50.907,"LINESTRING (88.2756025 24.1789295, 88.2752419 24.1786111)",K N ROAD
1138586041,,residential,False,False,108.852,"LINESTRING (88.2756025 24.1789295, 88.2763471 24.1782246)",
148270963,2,tertiary,False,True,5.717,"LINESTRING (88.2710563 24.1739068, 88.271022 24.173866)",K N ROAD
1138582526,,residential,False,True,46.934,"LINESTRING (88.2710563 24.1739068, 88.271304 24.1735503)",
148270963,2,tertiary,False,False,50.559999999999995,"LINESTRING (88.2710563 24.1739068, 88.2712581 24.1741556, 88.2713551 24.1742707)",K N ROAD
1136407587,,unclassified,False,False,102.967,"LINESTRING (88.2705847 24.1733533, 88.2711568 24.1725884)",
148270963,2,tertiary,False,False,72.238,"LINESTRING (88.2705847 24.1733533, 88.2707723 24.173574, 88.2708964 24.1737165, 88.271022 24.173866)",K N ROAD
148270963,2,tertiary,False,True,281.2539999999999,"LINESTRING (88.2705847 24.1733533, 88.2704737 24.1732509, 88.270355 24.1731461, 88.2699951 24.1728761, 88.2696445 24.1726193, 88.2694839 24.1725017, 88.2693759 24.1724146, 88.2693145 24.1723271, 88.2692667 24.1722301, 88.2692447 24.1721252, 88.2692413 24.1720094, 88.2692432 24.1718679, 88.2692614 24.1717106, 88.2692813 24.1715948, 88.2693045 24.171468, 88.2693277 24.1713686)",K N ROAD
1136407587,,unclassified,False,True,102.967,"LINESTRING (88.2711568 24.1725884, 88.2705847 24.1733533)",
1136407587,,unclassified,False,False,94.10900000000001,"LINESTRING (88.2711568 24.1725884, 88.2713292 24.1723579, 88.2714511 24.1722185, 88.2715902 24.1720792, 88.2717357 24.1719289)",
1138582526,,residential,False,False,127.83299999999998,"LINESTRING (88.2711568 24.1725884, 88.2713732 24.1727171, 88.2714257 24.1727554, 88.2714486 24.1727901, 88.271465 24.1728308, 88.2714755 24.1728859, 88.2714952 24.173063, 88.2715005 24.1731345, 88.2715005 24.1732002, 88.2714913 24.1732533, 88.2714703 24.1733059, 88.2714388 24.1733562, 88.271304 24.1735503)",
297311250,,unclassified,False,True,7.965,"LINESTRING (88.2711144 24.1770045, 88.2711772 24.1769615)",
1138582529,,residential,False,False,67.136,"LINESTRING (88.2711144 24.1770045, 88.2705085 24.1767616)",
1138583874,,unclassified,False,False,118.65,"LINESTRING (88.2711144 24.1770045, 88.2718942 24.1777998)",
297311250,,unclassified,False,False,108.703,"LINESTRING (88.2711144 24.1770045, 88.2709611 24.1771094, 88.2705734 24.1774453, 88.2704451 24.177558, 88.2703219 24.1776611)",
1138582533,,residential,False,False,50.025,"LINESTRING (88.2716069 24.1766709, 88.27119 24.1764306)",
297311250,,unclassified,False,False,54.275999999999996,"LINESTRING (88.2716069 24.1766709, 88.2714802 24.1767501, 88.271276 24.1768939, 88.2711772 24.1769615)",
297311250,,unclassified,False,True,146.18800000000002,"LINESTRING (88.2716069 24.1766709, 88.2718213 24.1765325, 88.2719858 24.176452, 88.2721 24.1764062, 88.2722202 24.1763742, 88.2723794 24.176328, 88.2725143 24.1762818, 88.2729055 24.1761175)",
1138586039,,residential,False,False,126.734,"LINESTRING (88.274808 24.1782003, 88.2756985 24.1774009)",
148270963,2,tertiary,False,False,27.323,"LINESTRING (88.274808 24.1782003, 88.2749319 24.1783374, 88.2749855 24.1783847)",K N ROAD
148270963,2,tertiary,False,True,55.788,"LINESTRING (88.274808 24.1782003, 88.2746029 24.1779821, 88.2744552 24.1778155)",K N ROAD
148270956,2,unclassified,False,False,18.229,"LINESTRING (88.2759465 24.1744427, 88.2757866 24.1745175)",
1138608883,,residential,False,False,58.853,"LINESTRING (88.2759465 24.1744427, 88.2756563 24.1739844)",
1138573870,,residential,False,False,33.415,"LINESTRING (88.2693277 24.1713686, 88.2695121 24.1711196)",
148270963,2,tertiary,False,False,281.25399999999996,"LINESTRING (88.2693277 24.1713686, 88.2693045 24.171468, 88.2692813 24.1715948, 88.2692614 24.1717106, 88.2692432 24.1718679, 88.2692413 24.1720094, 88.2692447 24.1721252, 88.2692667 24.1722301, 88.2693145 24.1723271, 88.2693759 24.1724146, 88.2694839 24.1725017, 88.2696445 24.1726193, 88.2699951 24.1728761, 88.270355 24.1731461, 88.2704737 24.1732509, 88.2705847 24.1733533)",K N ROAD
148270963,2,tertiary,False,True,4.811,"LINESTRING (88.271384 24.174305, 88.2713551 24.1742707)",K N ROAD
148270963,2,tertiary,False,False,107.67500000000001,"LINESTRING (88.271384 24.174305, 88.2714977 24.1744489, 88.2720265 24.1750757)",K N ROAD
1138582534,,residential,False,True,107.30000000000001,"LINESTRING (88.271384 24.174305, 88.2714969 24.17476, 88.2715101 24.1748486, 88.2715153 24.1749539, 88.2715101 24.1750688, 88.2714944 24.1752569)",
1138573870,,residential,False,True,33.415,"LINESTRING (88.2695121 24.1711196, 88.2693277 24.1713686)",
1138576952,,residential,False,False,122.691,"LINESTRING (88.2695121 24.1711196, 88.2697937 24.1712742, 88.2699185 24.1713396, 88.2700371 24.1713823, 88.2701868 24.1714222, 88.2706256 24.1715263)",
1136407587,,unclassified,False,False,40.538,"LINESTRING (88.2728126 24.1705997, 88.2729861 24.1703793, 88.2730378 24.1702989)",
1136407587,,unclassified,False,True,172.02,"LINESTRING (88.2728126 24.1705997, 88.2726119 24.1708546, 88.2725491 24.1709441, 88.2725109 24.1710181, 88.2724551 24.1711601, 88.272391 24.1713196, 88.2723519 24.1713843, 88.2722942 24.1714452, 88.2722396 24.1714895, 88.2721607 24.1715366, 88.2720879 24.1715892, 88.2719005 24.1717587, 88.2718338 24.1718275)",
1138575894,,residential,False,False,76.349,"LINESTRING (88.2711216 24.1703981, 88.2708377 24.171034)",
1138576953,,residential,False,True,154.14599999999996,"LINESTRING (88.2711216 24.1703981, 88.2712671 24.1705066, 88.271338 24.1705593, 88.2713852 24.1706043, 88.2714245 24.1706503, 88.2714665 24.1707005, 88.2715111 24.1707412, 88.2715568 24.170778, 88.2716757 24.1708573, 88.2717183 24.1708966, 88.2717367 24.1709375, 88.2717393 24.1709806, 88.2717289 24.1710308, 88.2715741 24.1713898, 88.2715531 24.1714545, 88.2715452 24.1715071)",
1138575894,,residential,False,False,30.199,"LINESTRING (88.2706256 24.1715263, 88.2705106 24.1717768)",
1138575894,,residential,False,True,58.822,"LINESTRING (88.2706256 24.1715263, 88.2707351 24.1712639, 88.2708377 24.171034)",
