osmid,bridge,ref,highway,oneway,reversed,length,name,geometry
"[207364673, 656810054]",yes,SH51,"['primary', 'secondary']",False,"[False, True]",426.619,Dabra Bhitarwar road,"LINESTRING (78.3282937 25.8849432, 78.3283352 25.8849636, 78.328703 25.8851363, 78.3288691 25.8852267, 78.329032 25.8853092, 78.329455 25.885504, 78.3309721 25.8859538, 78.3322531 25.8863336)"
"[207364673, 1213794239]",yes,SH51,primary,False,True,129.046,,"LINESTRING (78.3282937 25.8849432, 78.3280727 25.8847932, 78.3278843 25.8845887, 78.3275286 25.8840277)"
"[490303585, 490303658]",,,unclassified,False,False,434.02000000000004,,"LINESTRING (78.3282937 25.8849432, 78.3287723 25.8841971, 78.3293141 25.8833525, 78.3297593 25.8826671, 78.3303548 25.8816439, 78.3304247 25.8815443)"
490303876,,,unclassified,False,False,174.765,,"LINESTRING (78.3314223 25.8801814, 78.3313579 25.8795878, 78.3311487 25.879081, 78.3309073 25.8787045)"
"[490303658, 490303876]",,,unclassified,False,True,181.596,,"LINESTRING (78.3314223 25.8801814, 78.3312882 25.8803986, 78.33102 25.8807366, 78.3307142 25.8811323, 78.3304247 25.8815443)"
490303876,,,unclassified,False,False,193.46099999999998,,"LINESTRING (78.3309073 25.8787045, 78.330741 25.8787287, 78.3303816 25.8786563, 78.3292068 25.8783131, 78.3290455 25.8783016)"
490303876,,,unclassified,False,True,174.765,,"LINESTRING (78.3309073 25.8787045, 78.3311487 25.879081, 78.3313579 25.8795878, 78.3314223 25.8801814)"
496137110,,,residential,False,False,156.607,,"LINESTRING (78.3309073 25.8787045, 78.3310794 25.8785604, 78.3314209 25.8782092, 78.3315266 25.8780044, 78.3315917 25.8778581, 78.3317705 25.8775508)"
490304174,,,unclassified,False,False,88.948,Thakur Baba Road,"LINESTRING (78.3322531 25.8863336, 78.3325305 25.8855736)"
"[207364673, 656810054]",yes,SH51,"['secondary', 'primary']",False,"[False, True]",426.6190000000001,Dabra Bhitarwar road,"LINESTRING (78.3322531 25.8863336, 78.3309721 25.8859538, 78.329455 25.885504, 78.329032 25.8853092, 78.3288691 25.8852267, 78.328703 25.8851363, 78.3283352 25.8849636, 78.3282937 25.8849432)"
490304174,,,unclassified,False,True,82.14,Thakur Baba Road,"LINESTRING (78.3334925 25.88291, 78.3332349 25.8836114)"
494080669,,,unclassified,False,False,91.274,,"LINESTRING (78.3334925 25.88291, 78.3343587 25.8831678)"
"[494080702, 490304174]",,,unclassified,False,False,69.33099999999999,Thakur Baba Road,"LINESTRING (78.3334925 25.88291, 78.3336642 25.8824998, 78.3337289 25.882324)"
496137207,,,residential,False,False,155.30599999999998,,"LINESTRING (78.3334925 25.88291, 78.3325587 25.8826488, 78.3324477 25.8825158, 78.3322197 25.8823384, 78.3321396 25.8823051)"
490304174,,,unclassified,False,False,82.14,Thakur Baba Road,"LINESTRING (78.3332349 25.8836114, 78.3334925 25.88291)"
490304244,,,residential,False,False,31.126,,"LINESTRING (78.3332349 25.8836114, 78.3329404 25.8835211)"
490304174,,,unclassified,False,True,75.875,Thakur Baba Road,"LINESTRING (78.3332349 25.8836114, 78.3330312 25.8841658, 78.3329983 25.8842597)"
490304244,,,residential,False,False,81.613,,"LINESTRING (78.3308372 25.8828762, 78.3304335 25.883514)"
490304244,,,residential,False,True,73.478,,"LINESTRING (78.3308372 25.8828762, 78.3315324 25.8830894)"
496136927,,,residential,False,False,161.856,,"LINESTRING (78.3308372 25.8828762, 78.3312116 25.8822835, 78.3316183 25.8816016)"
490304244,,,residential,False,True,87.866,,"LINESTRING (78.3296731 25.8847102, 78.3301098 25.8840246)"
490304377,,,residential,False,True,67.15,Sarafa Bazaar Road,"LINESTRING (78.3296731 25.8847102, 78.3303094 25.8849025)"
1061674724,,,residential,False,True,34.964,,"LINESTRING (78.3296731 25.8847102, 78.3293491 25.8845923)"
490304174,,,unclassified,False,True,88.948,Thakur Baba Road,"LINESTRING (78.3325305 25.8855736, 78.3322531 25.8863336)"
490304377,,,residential,False,False,23.227,Sarafa Bazaar Road,"LINESTRING (78.3325305 25.8855736, 78.3323104 25.8855071)"
490304825,,,residential,False,True,121.731,Kamleshwar Colony Road,"LINESTRING (78.3325305 25.8855736, 78.3336749 25.8859457)"
490304174,,,unclassified,False,False,72.514,Thakur Baba Road,"LINESTRING (78.3325305 25.8855736, 78.3327201 25.8850539, 78.3327552 25.8849536)"
490304174,,,unclassified,False,True,75.688,Thakur Baba Road,"LINESTRING (78.3329983 25.8842597, 78.3327709 25.8849089)"
490304425,,,residential,False,False,119.511,,"LINESTRING (78.3329983 25.8842597, 78.3318626 25.8839263)"
490304174,,,unclassified,False,False,75.875,Thakur Baba Road,"LINESTRING (78.3329983 25.8842597, 78.3330312 25.8841658, 78.3332349 25.8836114)"
494080639,,,residential,False,False,260.281,,"LINESTRING (78.3329983 25.8842597, 78.3343146 25.8846748, 78.3354619 25.885012)"
490304425,,,residential,False,False,85.14,,"LINESTRING (78.3312449 25.883745, 78.3304335 25.883514)"
490304425,,,residential,False,True,65.0,,"LINESTRING (78.3312449 25.883745, 78.3318626 25.8839263)"
1061674726,,,residential,False,False,78.368,,"LINESTRING (78.3312449 25.883745, 78.3315324 25.8830894)"
490304604,,,residential,False,True,64.146,,"LINESTRING (78.3312449 25.883745, 78.3310893 25.8841214, 78.3310315 25.8842888)"
490304244,,,residential,False,True,81.613,,"LINESTRING (78.3304335 25.883514, 78.3308372 25.8828762)"
490304425,,,residential,False,True,85.14,,"LINESTRING (78.3304335 25.883514, 78.3312449 25.883745)"
490304244,,,residential,False,False,65.362,,"LINESTRING (78.3304335 25.883514, 78.3301988 25.8838849, 78.3301098 25.8840246)"
490304377,,,residential,False,False,48.755,Sarafa Bazaar Road,"LINESTRING (78.3307714 25.8850421, 78.3303094 25.8849025)"
490304377,,,residential,False,True,162.41,Sarafa Bazaar Road,"LINESTRING (78.3307714 25.8850421, 78.3323104 25.8855071)"
490304604,,,residential,False,False,87.712,,"LINESTRING (78.3307714 25.8850421, 78.3310315 25.8842888)"
490304604,,,residential,False,True,87.712,,"LINESTRING (78.3310315 25.8842888, 78.3307714 25.8850421)"
490304710,,,living_street,False,False,52.84,,"LINESTRING (78.3310315 25.8842888, 78.3305314 25.8841359)"
490304604,,,residential,False,False,64.146,,"LINESTRING (78.3310315 25.8842888, 78.3310893 25.8841214, 78.3312449 25.883745)"
490304710,,,living_street,False,False,43.955,,"LINESTRING (78.3305314 25.8841359, 78.3301098 25.8840246)"
490304710,,,living_street,False,True,52.84,,"LINESTRING (78.3305314 25.8841359, 78.3310315 25.8842888)"
1061674725,,,residential,False,True,88.088,,"LINESTRING (78.3305314 25.8841359, 78.3303094 25.8849025)"
490304244,,,residential,False,False,87.866,,"LINESTRING (78.3301098 25.8840246, 78.3296731 25.8847102)"
490304710,,,living_street,False,True,43.955,,"LINESTRING (78.3301098 25.8840246, 78.3305314 25.8841359)"
