osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,bridge
309561008,False,Saswad Bopdev Pune Road,primary,False,85.476,"LINESTRING (74.0267489 18.3466226, 74.0259493 18.3467446)",,,
994042368,False,,tertiary,False,16.528,"LINESTRING (74.0267489 18.3466226, 74.0267578 18.346771)",,,
217519954,False,,tertiary,True,70.763,"LINESTRING (74.0267489 18.3466226, 74.0267316 18.3463176, 74.0267369 18.3459867)",,,
994042369,True,,primary,False,145.575,"LINESTRING (74.0267489 18.3466226, 74.026864 18.3466395, 74.028111 18.3464503)",,,
225650947,False,,tertiary,True,7.539,"LINESTRING (74.028111 18.3464503, 74.0280637 18.3463995)",,,
309561005,False,Bopdev-Pune Saswad Road,secondary,True,139.316,"LINESTRING (74.028111 18.3464503, 74.0287652 18.3475385)",,,
994042369,True,,primary,False,105.994,"LINESTRING (74.028111 18.3464503, 74.028432 18.3463997, 74.0291051 18.3463158)",,,
309561005,False,Bopdev-Pune Saswad Road,secondary,False,7.304,"LINESTRING (74.0287996 18.3475955, 74.0287652 18.3475385)",,,
389549961,True,,secondary,False,22.826,"LINESTRING (74.0287996 18.3475955, 74.0288582 18.3473979)",,,
"[822966962, 172485795]",True,,trunk,False,200.66099999999997,"LINESTRING (74.0287996 18.3475955, 74.0289846 18.3473412, 74.0291227 18.3471669, 74.0294922 18.346874, 74.0300398 18.3464411, 74.0301633 18.3463573)","['NH956', 'NH965']",,
994042370,True,,primary,False,8.367,"LINESTRING (74.0291932 18.3462421, 74.0291163 18.3462604)",,,
994042368,False,,tertiary,True,16.528,"LINESTRING (74.0267578 18.346771, 74.0267489 18.3466226)",,,
172485796,True,,tertiary,False,213.635,"LINESTRING (74.0267578 18.346771, 74.0266954 18.3468558, 74.0264263 18.347479, 74.0263559 18.3477041, 74.0261456 18.3485256, 74.0261277 18.3485874)",,,
217519941,True,,tertiary,False,12.48,"LINESTRING (74.0267654 18.346883, 74.0267578 18.346771)",,,
225650931,False,,tertiary,True,184.07999999999998,"LINESTRING (74.0267654 18.346883, 74.0268134 18.3469427, 74.0268925 18.3473067, 74.0270548 18.3479903, 74.0271649 18.3484874)",,,
822966960,True,,trunk,False,7.31,"LINESTRING (74.0286879 18.3482703, 74.0286902 18.348336)",NH956,2,
217519987,True,,tertiary,False,165.23899999999998,"LINESTRING (74.0286879 18.3482703, 74.0279696 18.3482507, 74.0277997 18.3482688, 74.0272783 18.3484607, 74.0271649 18.3484874)",,,
217519987,True,,tertiary,False,8.959,"LINESTRING (74.0287627 18.3483084, 74.0286879 18.3482703)",,,
822966967,True,Pune Saswad Road,trunk,False,79.401,"LINESTRING (74.0287627 18.3483084, 74.0287615 18.3481618, 74.0287846 18.3477934, 74.0287996 18.3475955)",NH965,,
217519988,True,,tertiary,False,8.244,"LINESTRING (74.0286902 18.348336, 74.0287627 18.3483084)",,,
172485796,True,,tertiary,False,8.642,"LINESTRING (74.0261277 18.3485874, 74.0261121 18.3486637)",,,
217519987,True,,tertiary,False,8.162,"LINESTRING (74.0262046 18.3485952, 74.0261277 18.3485874)",,,
217519941,True,,tertiary,False,199.856,"LINESTRING (74.0262046 18.3485952, 74.026219 18.3485433, 74.0264291 18.3477228, 74.0264978 18.3475029, 74.0267654 18.346883)",,,
217519988,True,,tertiary,False,7.736,"LINESTRING (74.0261121 18.3486637, 74.0261854 18.3486637)",,,
244286212,False,,tertiary,True,13.363,"LINESTRING (74.0261121 18.3486637, 74.0259872 18.3486834)",,,
217519941,True,,tertiary,False,7.882,"LINESTRING (74.0261854 18.3486637, 74.0262046 18.3485952)",,,
217519988,True,,tertiary,False,269.831,"LINESTRING (74.0261854 18.3486637, 74.026278 18.3486673, 74.0270006 18.3485955, 74.0272998 18.348525, 74.0278168 18.3483348, 74.0279725 18.3483181, 74.0286902 18.348336)",,,
225650933,False,,tertiary,True,6.918,"LINESTRING (74.0319136 18.341455, 74.0318547 18.3414277)",,,
225650933,False,,tertiary,False,75.51299999999999,"LINESTRING (74.0319136 18.341455, 74.0320405 18.3414786, 74.0324071 18.341455, 74.0326165 18.3413951)",,,
822975457,False,,tertiary,True,175.594,"LINESTRING (74.0319136 18.341455, 74.0319297 18.3418725, 74.0319243 18.3422035, 74.031919 18.3425854, 74.0319089 18.3430337)",,,
217519954,False,,tertiary,False,10.376,"LINESTRING (74.0267387 18.3458934, 74.0267369 18.3459867)",,,
217519954,False,,tertiary,True,103.95200000000001,"LINESTRING (74.0267387 18.3458934, 74.0267423 18.3456965, 74.0267155 18.3453502, 74.0266726 18.3451669, 74.0266082 18.3450142, 74.0265924 18.3449788)",,,
225650932,False,,tertiary,True,128.799,"LINESTRING (74.0267387 18.3458934, 74.0268925 18.3459561, 74.0271768 18.3460172, 74.0275953 18.3461496, 74.0278938 18.3462599)",,,
225650933,False,,tertiary,False,93.922,"LINESTRING (74.0306101 18.3412564, 74.0308461 18.3412513, 74.0310499 18.341236, 74.0312895 18.3412495, 74.0314898 18.3413073)",,,
225650933,False,,tertiary,True,46.699,"LINESTRING (74.0306101 18.3412564, 74.0306208 18.3415161, 74.0306515 18.3416735)",,,
225650957,False,,tertiary,False,17.685,"LINESTRING (74.0306101 18.3412564, 74.0305832 18.341124, 74.030558 18.3411203)",,,
225650934,False,,tertiary,True,86.663,"LINESTRING (74.0331954 18.3438974, 74.0329256 18.3438616, 74.0324214 18.344067)",,,
225650951,False,,secondary,False,80.439,"LINESTRING (74.0331954 18.3438974, 74.033244 18.3437005, 74.033362 18.3434866, 74.0333996 18.3433542, 74.0334182 18.3432127)",,,
"[822966958, 822966959]",False,Pandharpur Road,trunk,"[False, True]",118.65,"LINESTRING (74.0331954 18.3438974, 74.03275 18.344232, 74.0323473 18.3445961)","['NH956', 'NH965']",2,
217519954,False,,tertiary,False,26.829,"LINESTRING (74.0268745 18.3431844, 74.0268603 18.3430589, 74.0268424 18.3429451)",,,
217519954,False,,tertiary,True,111.564,"LINESTRING (74.0268745 18.3431844, 74.0269121 18.3433117, 74.0269623 18.3434, 74.0270355 18.3434594, 74.0271052 18.3434848, 74.0271393 18.3435579, 74.0271642 18.3436783, 74.0271589 18.3439074, 74.0270993 18.3440748)",,,
1213003283,False,,residential,True,27.219,"LINESTRING (74.0268745 18.3431844, 74.0270216 18.3431601, 74.0271235 18.3431957)",,,
225650948,False,,primary,False,72.64399999999999,"LINESTRING (74.0291556 18.3415514, 74.0291674 18.3416463, 74.0291778 18.342048, 74.0291956 18.342203)",SH63,,
225650948,False,,primary,True,140.726,"LINESTRING (74.0291556 18.3415514, 74.0291108 18.3414997, 74.029074 18.3414124, 74.0290436 18.3412055, 74.0290396 18.3411533, 74.0290597 18.3411036, 74.0291544 18.3409898, 74.0291166 18.3403457)",SH63,,
225650957,False,,tertiary,True,108.14000000000001,"LINESTRING (74.0291556 18.3415514, 74.0293776 18.3414651, 74.0297102 18.3413213, 74.0300414 18.3411902, 74.0301009 18.3411806)",,,
225650948,False,,primary,False,6.136,"LINESTRING (74.0293297 18.3462094, 74.0293265 18.3462645)",SH63,,
225650948,False,,primary,True,31.798,"LINESTRING (74.0293297 18.3462094, 74.0293469 18.3459239)",SH63,,
994042370,True,,primary,False,14.858,"LINESTRING (74.0293297 18.3462094, 74.0291932 18.3462421)",,,
225650937,False,,unclassified,True,33.612,"LINESTRING (74.0280486 18.344495, 74.0281026 18.3447929)",,,
