osmid,highway,oneway,reversed,length,geometry,lanes,ref,bridge
454526518,residential,False,False,166.041,"LINESTRING (79.831354 27.8272794, 79.8315035 27.8270393, 79.8321648 27.8260503, 79.8321914 27.8259842)",,,
966061651,primary,False,True,368.81,"LINESTRING (79.831354 27.8272794, 79.8310415 27.8271205, 79.8304268 27.8268174, 79.8301846 27.8267054, 79.8299291 27.8265773, 79.8284834 27.8258764, 79.8281957 27.8257299, 79.828075 27.8256698)",2,SH29,
454526518,residential,False,False,66.416,"LINESTRING (79.8319491 27.8252158, 79.8317035 27.8246594)",,,
454526520,residential,False,True,38.419,"LINESTRING (79.8319491 27.8252158, 79.8315869 27.8253453)",,,
454526518,residential,False,True,89.832,"LINESTRING (79.8319491 27.8252158, 79.8321746 27.8257532, 79.8321969 27.8258235, 79.8322038 27.8258997, 79.8321914 27.8259842)",,,
454526520,residential,False,False,78.188,"LINESTRING (79.8308423 27.8255919, 79.8315869 27.8253453)",,,
966073124,residential,False,False,29.468,"LINESTRING (79.8308423 27.8255919, 79.8309455 27.8258407)",,,
966073124,residential,False,True,145.59900000000002,"LINESTRING (79.8308423 27.8255919, 79.8306357 27.8251415, 79.8305587 27.8249889, 79.8305317 27.8249603, 79.8304955 27.8249426, 79.8304431 27.8249324, 79.8303792 27.8249372, 79.8302775 27.8249588, 79.8301604 27.8249758, 79.8300973 27.8249767, 79.8300181 27.8249578, 79.8299561 27.8249317, 79.8298737 27.824876)",,,
965982636,primary,False,False,12.972,"LINESTRING (79.8259051 27.8245954, 79.8260191 27.8246541)",2,SH29,
965982636,primary,False,True,33.894,"LINESTRING (79.8259051 27.8245954, 79.8256055 27.8244447)",2,SH29,
966082114,residential,False,True,91.14000000000001,"LINESTRING (79.8259051 27.8245954, 79.8257935 27.8246704, 79.8257072 27.8247249, 79.8255901 27.8247917, 79.825453 27.824872, 79.8251313 27.8250455)",,,
454526523,residential,False,False,43.278999999999996,"LINESTRING (79.8321176 27.8245327, 79.8320363 27.8245435, 79.8319753 27.8245606, 79.8318737 27.8245956, 79.8317035 27.8246594)",,,
454526518,residential,False,True,66.416,"LINESTRING (79.8317035 27.8246594, 79.8319491 27.8252158)",,,
454526523,residential,False,True,43.278999999999996,"LINESTRING (79.8317035 27.8246594, 79.8318737 27.8245956, 79.8319753 27.8245606, 79.8320363 27.8245435, 79.8321176 27.8245327)",,,
454526520,residential,False,False,38.419,"LINESTRING (79.8315869 27.8253453, 79.8319491 27.8252158)",,,
454526520,residential,False,True,78.188,"LINESTRING (79.8315869 27.8253453, 79.8308423 27.8255919)",,,
966073122,residential,False,True,110.467,"LINESTRING (79.8315869 27.8253453, 79.8311812 27.8244189)",,,
966073125,residential,False,False,65.392,"LINESTRING (79.8315869 27.8253453, 79.8318214 27.8258956)",,,
454526518,residential,False,False,89.832,"LINESTRING (79.8321914 27.8259842, 79.8322038 27.8258997, 79.8321969 27.8258235, 79.8321746 27.8257532, 79.8319491 27.8252158)",,,
454526518,residential,False,True,166.041,"LINESTRING (79.8321914 27.8259842, 79.8321648 27.8260503, 79.8315035 27.8270393, 79.831354 27.8272794)",,,
965982636,primary,False,True,7.859,"LINESTRING (79.8264268 27.8248658, 79.8263577 27.8248303)",2,SH29,
965982636,primary,False,False,58.003,"LINESTRING (79.8264268 27.8248658, 79.8266944 27.8250011, 79.8269431 27.8251179)",2,SH29,
966072020,residential,False,False,75.593,"LINESTRING (79.8264268 27.8248658, 79.8266034 27.8246359, 79.8266512 27.8245873, 79.8266938 27.8245604, 79.8267335 27.8245487, 79.8268249 27.8245424, 79.8269093 27.8245451, 79.8269815 27.824546, 79.8270201 27.8245406)",,,
966072020,residential,False,False,100.236,"LINESTRING (79.8270201 27.8245406, 79.8270526 27.8245253, 79.8272305 27.8243599, 79.8274012 27.8241838, 79.8276157 27.8239626, 79.8277058 27.8238766)",,,
966072020,residential,False,True,75.59299999999999,"LINESTRING (79.8270201 27.8245406, 79.8269815 27.824546, 79.8269093 27.8245451, 79.8268249 27.8245424, 79.8267335 27.8245487, 79.8266938 27.8245604, 79.8266512 27.8245873, 79.8266034 27.8246359, 79.8264268 27.8248658)",,,
966073123,residential,False,False,165.30900000000003,"LINESTRING (79.8288875 27.8239696, 79.8290989 27.8243373, 79.8294301 27.8248673, 79.8294751 27.8249324, 79.8295067 27.8249644, 79.8295475 27.8249809, 79.8295966 27.8249809, 79.8296678 27.8249582, 79.8298737 27.824876)",,,
966073122,residential,False,False,110.467,"LINESTRING (79.8311812 27.8244189, 79.8315869 27.8253453)",,,
966073123,residential,False,True,138.982,"LINESTRING (79.8311812 27.8244189, 79.8307921 27.824507, 79.8307337 27.8245297, 79.8306683 27.824571, 79.8305948 27.8246113, 79.830471 27.8246577, 79.8301359 27.8247713, 79.8298737 27.824876)",,,
966073123,residential,False,False,138.982,"LINESTRING (79.8298737 27.824876, 79.8301359 27.8247713, 79.830471 27.8246577, 79.8305948 27.8246113, 79.8306683 27.824571, 79.8307337 27.8245297, 79.8307921 27.824507, 79.8311812 27.8244189)",,,
966073123,residential,False,True,165.309,"LINESTRING (79.8298737 27.824876, 79.8296678 27.8249582, 79.8295966 27.8249809, 79.8295475 27.8249809, 79.8295067 27.8249644, 79.8294751 27.8249324, 79.8294301 27.8248673, 79.8290989 27.8243373, 79.8288875 27.8239696)",,,
966073124,residential,False,False,145.599,"LINESTRING (79.8298737 27.824876, 79.8299561 27.8249317, 79.8300181 27.8249578, 79.8300973 27.8249767, 79.8301604 27.8249758, 79.8302775 27.8249588, 79.8303792 27.8249372, 79.8304431 27.8249324, 79.8304955 27.8249426, 79.8305317 27.8249603, 79.8305587 27.8249889, 79.8306357 27.8251415, 79.8308423 27.8255919)",,,
