osmid,highway,oneway,reversed,length,bridge,geometry
724661574,tertiary,False,True,23.795,,"LINESTRING (83.3936486 18.2037034, 83.3936012 18.2034942)"
879510253,residential,False,True,57.419,,"LINESTRING (83.3936486 18.2037034, 83.3941879 18.2036387)"
"[879067024, 879067021, 724661574, 879067023]",tertiary,False,False,318.32400000000007,yes,"LINESTRING (83.3936486 18.2037034, 83.3936785 18.2038292, 83.3937396 18.2040811, 83.3937704 18.2042476, 83.3937802 18.2043883, 83.3937694 18.2045376, 83.3937575 18.2046427, 83.3937348 18.2047215, 83.3937032 18.2047815, 83.3936874 18.2048482, 83.3936795 18.2049195, 83.3936953 18.2050997, 83.3937269 18.2053793, 83.3937466 18.205475, 83.3937763 18.2055614, 83.3938099 18.2056665, 83.3938217 18.2057416, 83.3938418 18.2058732, 83.3938764 18.2059549, 83.3938907 18.2059902, 83.3938907 18.2060161, 83.3938748 18.2060445, 83.3938131 18.2060832, 83.3936574 18.206158, 83.3935163 18.2062058, 83.3934266 18.2062335)"
724661574,tertiary,False,False,23.795,,"LINESTRING (83.3936012 18.2034942, 83.3936486 18.2037034)"
724661574,tertiary,False,True,30.38,,"LINESTRING (83.3936012 18.2034942, 83.3935401 18.2033005, 83.393511 18.2032351)"
879510255,residential,False,False,61.68900000000001,,"LINESTRING (83.3936012 18.2034942, 83.3937417 18.2034599, 83.3937786 18.2034482, 83.3938187 18.2034233, 83.3938834 18.2033809, 83.3939173 18.2033633, 83.3939666 18.2033443, 83.3941426 18.2033014)"
724661574,tertiary,False,False,16.64,,"LINESTRING (83.3934646 18.2030934, 83.3934724 18.2031486, 83.393511 18.2032351)"
724661574,tertiary,False,True,61.524,,"LINESTRING (83.3934646 18.2030934, 83.3934785 18.2030424, 83.3935133 18.2030061, 83.3936321 18.2029543, 83.3937782 18.2029168, 83.393923 18.2028776, 83.3939629 18.2028632)"
879510259,residential,False,False,78.39699999999999,,"LINESTRING (83.3934646 18.2030934, 83.3933268 18.2031519, 83.3933034 18.203155, 83.3932788 18.2031492, 83.3932626 18.2031365, 83.3932509 18.2031166, 83.3931458 18.202784, 83.3931309 18.2027332, 83.3931072 18.2026644)"
879510254,residential,False,False,22.989,,"LINESTRING (83.3944024 18.2025997, 83.3944918 18.2027882)"
724661574,tertiary,False,False,55.563,,"LINESTRING (83.3944024 18.2025997, 83.3942968 18.2026985, 83.3942028 18.2027573, 83.3940867 18.2028187, 83.3939629 18.2028632)"
724661574,tertiary,False,True,28.42,,"LINESTRING (83.3944024 18.2025997, 83.3944351 18.2025369, 83.3944545 18.2024471, 83.3944459 18.2023536)"
879510611,residential,False,True,83.005,,"LINESTRING (83.3944459 18.2023536, 83.3936928 18.2025667)"
724661574,tertiary,False,False,28.419999999999998,,"LINESTRING (83.3944459 18.2023536, 83.3944545 18.2024471, 83.3944351 18.2025369, 83.3944024 18.2025997)"
724661574,tertiary,False,True,25.331,,"LINESTRING (83.3944459 18.2023536, 83.3944223 18.2022882, 83.3943942 18.2022248, 83.3943447 18.2021482)"
879510612,residential,False,True,50.44499999999999,,"LINESTRING (83.3944459 18.2023536, 83.3945648 18.2023307, 83.394659 18.2023078, 83.3947387 18.2022809, 83.3948969 18.2022111)"
724661574,tertiary,False,True,19.303,,"LINESTRING (83.3943447 18.2021482, 83.3942716 18.2019891)"
724661574,tertiary,False,False,25.331,,"LINESTRING (83.3943447 18.2021482, 83.3943942 18.2022248, 83.3944223 18.2022882, 83.3944459 18.2023536)"
