osmid,ref,highway,oneway,reversed,length,geometry,junction,access,lanes,name
495805462,,residential,False,True,32.717999999999996,"LINESTRING (76.3875774 12.9079445, 76.3874942 12.9081197, 76.3874265 12.9081964)",,,,
495678887,,residential,False,False,20.412,"LINESTRING (76.3874674 12.9077981, 76.3875049 12.9078713, 76.3875774 12.9079445)",,,,
495678887,,residential,False,True,84.377,"LINESTRING (76.3874674 12.9077981, 76.3873869 12.9077955, 76.386888 12.9079785, 76.3867457 12.9080597)",,,,
1012829337,,residential,False,True,195.457,"LINESTRING (76.3874674 12.9077981, 76.3874783 12.9076792, 76.3873883 12.9075338, 76.386672 12.9062418)",,,,
152766990,,secondary,False,True,32.695,"LINESTRING (76.3917342 12.9090984, 76.3917821 12.9093887)",,yes,,
152766990,,secondary,False,False,85.03999999999999,"LINESTRING (76.3917342 12.9090984, 76.3917034 12.9089118, 76.3915989 12.9083451)",,yes,,
495678888,,residential,False,True,232.66,"LINESTRING (76.3917342 12.9090984, 76.3906619 12.90944, 76.3896827 12.9097131)",,,,
495678888,,residential,False,True,116.361,"LINESTRING (76.3896827 12.9097131, 76.3886441 12.9099781)",,,,
495678889,,residential,False,False,30.941,"LINESTRING (76.3896827 12.9097131, 76.3897282 12.9099878)",,,,
495678889,,residential,False,True,72.874,"LINESTRING (76.3896827 12.9097131, 76.3895756 12.9090661)",,,,
495678888,,residential,False,False,232.66,"LINESTRING (76.3896827 12.9097131, 76.3906619 12.90944, 76.3917342 12.9090984)",,,,
495678888,,residential,False,False,38.08,"LINESTRING (76.3883042 12.9100648, 76.3886441 12.9099781)",,,,
496421252,,residential,False,False,84.605,"LINESTRING (76.3883042 12.9100648, 76.3880956 12.9093316)",,,,
496421252,,residential,False,True,51.837,"LINESTRING (76.3883042 12.9100648, 76.3884074 12.91052)",,,,
495678889,,residential,False,False,72.874,"LINESTRING (76.3895756 12.9090661, 76.3896827 12.9097131)",,,,
495678889,,residential,False,True,146.011,"LINESTRING (76.3895756 12.9090661, 76.3893685 12.9077686)",,,,
496421242,,residential,False,False,237.771,"LINESTRING (76.3895756 12.9090661, 76.3898706 12.909019, 76.3899592 12.9089328, 76.3902757 12.9087942, 76.3908416 12.9086556, 76.3909864 12.9085197, 76.3915989 12.9083451)",,,,
495678889,,residential,False,False,65.404,"LINESTRING (76.3892833 12.9071863, 76.3893685 12.9077686)",,,,
495678889,,residential,False,True,92.721,"LINESTRING (76.3892833 12.9071863, 76.3891502 12.9063626)",,,,
495805462,,residential,False,False,62.123,"LINESTRING (76.3892833 12.9071863, 76.3898471 12.9070857)",,,,
495805462,,residential,False,True,144.983,"LINESTRING (76.3892833 12.9071863, 76.3888192 12.90727, 76.3879676 12.9074216)",,,,
495678889,,residential,False,False,65.722,"LINESTRING (76.3890474 12.9057801, 76.3891502 12.9063626)",,,,
495678897,,residential,False,False,58.113,"LINESTRING (76.3890474 12.9057801, 76.3892162 12.9057458, 76.389578 12.9057093)",,,,
495678897,,residential,False,True,256.11400000000003,"LINESTRING (76.3890474 12.9057801, 76.3885993 12.9058713, 76.3881165 12.9059288, 76.3873494 12.9060229, 76.3867269 12.90619)",,,,
152766990,,secondary,False,False,7.263,"LINESTRING (76.3910547 12.905215, 76.3910471 12.9051501)",,yes,,
152766990,,secondary,False,True,136.701,"LINESTRING (76.3910547 12.905215, 76.3912198 12.9064338)",,yes,,
495678897,,residential,False,True,89.919,"LINESTRING (76.3910547 12.905215, 76.3902907 12.9055302)",,,,
152766988,,primary,True,False,36.184,"LINESTRING (76.3867269 12.90619, 76.3869667 12.9059636)",,,,
495678897,,residential,False,False,256.11400000000003,"LINESTRING (76.3867269 12.90619, 76.3873494 12.9060229, 76.3881165 12.9059288, 76.3885993 12.9058713, 76.3890474 12.9057801)",,,,
198025807,,primary,True,False,37.174,"LINESTRING (76.3869182 12.9059071, 76.386653 12.9061191)",,,2,
495805220,SH7,primary_link,False,False,27.908,"LINESTRING (76.3869182 12.9059071, 76.3867432 12.905723)",,,,
495805220,SH7,primary_link,False,True,8.192,"LINESTRING (76.3869182 12.9059071, 76.3869667 12.9059636)",,,,
217164955,,secondary,False,False,18.657,"LINESTRING (76.3863032 12.906404, 76.3864751 12.9063953)",,,,
198025807,,primary,True,False,126.08800000000001,"LINESTRING (76.3863032 12.906404, 76.3856193 12.9070059, 76.3854461 12.9071705)",,,2,
217164955,,secondary,False,True,127.309,"LINESTRING (76.3863032 12.906404, 76.386206 12.9064044, 76.3859863 12.9064205, 76.3856441 12.9065662, 76.3851752 12.9066817)",,,,
198025807,,primary,True,False,49.407,"LINESTRING (76.386653 12.9061191, 76.3863032 12.906404)",,,2,
495805219,SH7,primary,False,False,45.498000000000005,"LINESTRING (76.386653 12.9061191, 76.3866949 12.9060106, 76.3867325 12.9058867, 76.3867432 12.905723)",,,,
363792458,,residential,False,False,6.204,"LINESTRING (76.3898471 12.9070857, 76.3898573 12.9071406)",,,,
495805462,,residential,False,True,62.123,"LINESTRING (76.3898471 12.9070857, 76.3892833 12.9071863)",,,,
363792458,,residential,False,True,90.2,"LINESTRING (76.3898471 12.9070857, 76.3898222 12.9069514, 76.3897022 12.9062869)",,,,
495805462,,residential,False,False,144.983,"LINESTRING (76.3879676 12.9074216, 76.3888192 12.90727, 76.3892833 12.9071863)",,,,
495805462,,residential,False,True,74.491,"LINESTRING (76.3879676 12.9074216, 76.3879073 12.9074399, 76.3877383 12.9075994, 76.3875774 12.9079445)",,,,
495805524,,residential,False,True,187.744,"LINESTRING (76.3879676 12.9074216, 76.3879153 12.9073092, 76.3880762 12.9071942, 76.3884759 12.9067628, 76.3885859 12.9066347, 76.3890392 12.9064647, 76.3891502 12.9063626)",,,,
152766990,,secondary,False,False,29.891,"LINESTRING (76.3914857 12.9079157, 76.3914205 12.9076545)",,yes,,
152766990,,secondary,False,True,49.298,"LINESTRING (76.3914857 12.9079157, 76.3915989 12.9083451)",,yes,,
495805523,,residential,False,False,148.975,"LINESTRING (76.3914857 12.9079157, 76.3928282 12.9076283)",,,,
495805523,,residential,False,True,172.79,"LINESTRING (76.3914857 12.9079157, 76.3899511 12.9083367)",,,,
495805523,,residential,False,False,172.79,"LINESTRING (76.3899511 12.9083367, 76.3914857 12.9079157)",,,,
495805760,,residential,False,True,88.688,"LINESTRING (76.3879636 12.9103968, 76.3877356 12.9096308)",,,,
495805760,,residential,False,True,41.962,"LINESTRING (76.3874432 12.9087498, 76.3871296 12.9085285)",,,,
561768819,,residential,False,False,192.167,"LINESTRING (76.3874432 12.9087498, 76.3862443 12.910023)",,,,
495805760,,residential,False,False,45.059,"LINESTRING (76.3874432 12.9087498, 76.3875639 12.9089328, 76.3876088 12.9091153)",,,,
495805760,,residential,False,False,41.962,"LINESTRING (76.3871296 12.9085285, 76.3874432 12.9087498)",,,,
495805462,,residential,False,False,48.985,"LINESTRING (76.3871296 12.9085285, 76.3871777 12.9084779, 76.3874265 12.9081964)",,,,
495805462,,residential,False,True,181.326,"LINESTRING (76.3871296 12.9085285, 76.3865125 12.9091785, 76.3859826 12.9097155)",,,,
495805760,,residential,False,False,88.688,"LINESTRING (76.3877356 12.9096308, 76.3879636 12.9103968)",,,,
495805760,,residential,False,True,58.946,"LINESTRING (76.3877356 12.9096308, 76.3876088 12.9091153)",,,,
495805761,,residential,False,True,193.971,"LINESTRING (76.3877356 12.9096308, 76.3876122 12.9097406, 76.3864836 12.9108769)",,,,
495805762,,residential,False,True,45.574,"LINESTRING (76.3864836 12.9108769, 76.3862872 12.9105145)",,,,
495805761,,residential,False,False,193.971,"LINESTRING (76.3864836 12.9108769, 76.3876122 12.9097406, 76.3877356 12.9096308)",,,,
495805762,,residential,False,False,45.574,"LINESTRING (76.3862872 12.9105145, 76.3864836 12.9108769)",,,,
495805762,,residential,False,True,86.22,"LINESTRING (76.3862872 12.9105145, 76.3857913 12.9099082)",,,,
561768816,,residential,False,False,30.233,"LINESTRING (76.3862872 12.9105145, 76.3864776 12.9103158)",,,,
495805762,,residential,False,False,86.22,"LINESTRING (76.3857913 12.9099082, 76.3862872 12.9105145)",,,,
495805462,,residential,False,False,29.817,"LINESTRING (76.3857913 12.9099082, 76.3858366 12.9098635, 76.3859826 12.9097155)",,,,
495678887,,residential,False,False,84.377,"LINESTRING (76.3867457 12.9080597, 76.386888 12.9079785, 76.3873869 12.9077955, 76.3874674 12.9077981)",,,,
495806066,,residential,False,True,109.31,"LINESTRING (76.3867457 12.9080597, 76.3863891 12.9076778, 76.3860224 12.9073778)",,,,
152766988,,primary,True,False,120.04100000000001,"LINESTRING (76.385643 12.9071074, 76.3856864 12.9070634, 76.3864751 12.9063953)",,,,
495806066,,residential,False,False,51.024,"LINESTRING (76.385643 12.9071074, 76.3858715 12.9072543, 76.3860224 12.9073778)",,,,
496421237,,residential,False,False,179.059,"LINESTRING (76.3928554 12.9062071, 76.3912198 12.9064338)",,,,
496421239,,residential,False,False,137.808,"LINESTRING (76.3928554 12.9062071, 76.3928264 12.9061013, 76.3927165 12.9051131, 76.3926789 12.9049823)",,,,
496421239,,residential,False,True,154.62,"LINESTRING (76.3928554 12.9062071, 76.3929659 12.9066111, 76.3933002 12.9075273)",,,,
495805523,,residential,False,False,2.809,"LINESTRING (76.3933002 12.9075273, 76.3933253 12.907521)",,,,
495805523,,residential,False,True,52.376,"LINESTRING (76.3933002 12.9075273, 76.3928282 12.9076283)",,,,
496421239,,residential,False,False,154.62,"LINESTRING (76.3933002 12.9075273, 76.3929659 12.9066111, 76.3928554 12.9062071)",,,,
496421239,,residential,False,True,44.905,"LINESTRING (76.3933002 12.9075273, 76.39332 12.9077641, 76.3932502 12.9079158)",,,,
496421239,,residential,False,True,137.808,"LINESTRING (76.3926789 12.9049823, 76.3927165 12.9051131, 76.3928264 12.9061013, 76.3928554 12.9062071)",,,,
496421240,,residential,False,True,178.118,"LINESTRING (76.3926789 12.9049823, 76.392011 12.9050948, 76.3910471 12.9051501)",,,,
1012829339,,residential,False,False,167.33599999999998,"LINESTRING (76.3926789 12.9049823, 76.3926345 12.9048032, 76.3925897 12.9047623, 76.3912976 12.9048203)",,,,
152766990,,secondary,False,True,7.263,"LINESTRING (76.3910471 12.9051501, 76.3910547 12.905215)",,yes,,
497595139,,residential,False,False,45.629,"LINESTRING (76.3910471 12.9051501, 76.3912976 12.9048203)",,,,
152766990,,secondary,False,False,230.56,"LINESTRING (76.3910471 12.9051501, 76.3908741 12.9045906, 76.3905554 12.903892, 76.3904137 12.9037504, 76.3901848 12.9036471, 76.3899185 12.9035398)",,yes,,
496421240,,residential,False,False,178.118,"LINESTRING (76.3910471 12.9051501, 76.392011 12.9050948, 76.3926789 12.9049823)",,,,
495805523,,residential,False,True,2.809,"LINESTRING (76.3933253 12.907521, 76.3933002 12.9075273)",,,,
496421242,,residential,False,True,31.697,"LINESTRING (76.3935426 12.907921, 76.3932502 12.9079158)",,,,
496421242,,residential,False,False,31.697,"LINESTRING (76.3932502 12.9079158, 76.3935426 12.907921)",,,,
496421239,,residential,False,False,44.905,"LINESTRING (76.3932502 12.9079158, 76.39332 12.9077641, 76.3933002 12.9075273)",,,,
496421242,,residential,False,True,185.241,"LINESTRING (76.3932502 12.9079158, 76.392923 12.9080073, 76.3915989 12.9083451)",,,,
152766990,,secondary,False,False,49.298,"LINESTRING (76.3915989 12.9083451, 76.3914857 12.9079157)",,yes,,
152766990,,secondary,False,True,85.03999999999999,"LINESTRING (76.3915989 12.9083451, 76.3917034 12.9089118, 76.3917342 12.9090984)",,yes,,
496421242,,residential,False,False,185.241,"LINESTRING (76.3915989 12.9083451, 76.392923 12.9080073, 76.3932502 12.9079158)",,,,
496421242,,residential,False,True,237.77100000000002,"LINESTRING (76.3915989 12.9083451, 76.3909864 12.9085197, 76.3908416 12.9086556, 76.3902757 12.9087942, 76.3899592 12.9089328, 76.3898706 12.909019, 76.3895756 12.9090661)",,,,
152766990,,secondary,False,False,178.625,"LINESTRING (76.392044 12.9109747, 76.3917821 12.9093887)",,yes,,
496421244,,residential,False,True,78.313,"LINESTRING (76.392044 12.9109747, 76.3913566 12.9111917)",,,,
495678888,,residential,False,False,116.361,"LINESTRING (76.3886441 12.9099781, 76.3896827 12.9097131)",,,,
495678888,,residential,False,True,38.08,"LINESTRING (76.3886441 12.9099781, 76.3883042 12.9100648)",,,,
496421246,,residential,False,False,87.64,"LINESTRING (76.3886441 12.9099781, 76.3885376 12.9091968)",,,,
496421246,,residential,False,True,87.64,"LINESTRING (76.3885376 12.9091968, 76.3886441 12.9099781)",,,,
496421249,,residential,False,True,50.196,"LINESTRING (76.3885376 12.9091968, 76.3880956 12.9093316)",,,,
"[496421246, 496421247]",,residential,False,"[False, True]",54.518,"LINESTRING (76.3885376 12.9091968, 76.388492 12.9088648, 76.3883378 12.908904)",,,,
496421249,,residential,False,False,50.196,"LINESTRING (76.3880956 12.9093316, 76.3885376 12.9091968)",,,,
496421252,,residential,False,False,39.383,"LINESTRING (76.3880956 12.9093316, 76.3879985 12.9089903)",,,,
496421252,,residential,False,True,84.605,"LINESTRING (76.3880956 12.9093316, 76.3883042 12.9100648)",,,,
496421247,,residential,False,True,38.006,"LINESTRING (76.3883378 12.908904, 76.3879985 12.9089903)",,,,
"[496421246, 496421247]",,residential,False,"[False, True]",54.518,"LINESTRING (76.3883378 12.908904, 76.388492 12.9088648, 76.3885376 12.9091968)",,,,
496421250,,residential,False,True,86.429,"LINESTRING (76.3883378 12.908904, 76.3882667 12.9086609, 76.3880789 12.9081694)",,,,
496421250,,residential,False,True,27.663,"LINESTRING (76.3880789 12.9081694, 76.3880276 12.9079257)",,,,
561768814,,residential,False,True,65.126,"LINESTRING (76.3880789 12.9081694, 76.3874835 12.9082483)",,,,
496421250,,residential,False,False,86.429,"LINESTRING (76.3880789 12.9081694, 76.3882667 12.9086609, 76.3883378 12.908904)",,,,
495678887,,residential,False,False,146.38,"LINESTRING (76.3880276 12.9079257, 76.3893685 12.9077686)",,,,
496421250,,residential,False,False,27.663,"LINESTRING (76.3880276 12.9079257, 76.3880789 12.9081694)",,,,
495678887,,residential,False,True,49.114999999999995,"LINESTRING (76.3880276 12.9079257, 76.3877329 12.9079602, 76.3875774 12.9079445)",,,,
496421252,,residential,False,True,8.454,"LINESTRING (76.3874265 12.9081964, 76.3874835 12.9082483)",,,,
495805462,,residential,False,False,32.717999999999996,"LINESTRING (76.3874265 12.9081964, 76.3874942 12.9081197, 76.3875774 12.9079445)",,,,
495805462,,residential,False,True,48.985,"LINESTRING (76.3874265 12.9081964, 76.3871777 12.9084779, 76.3871296 12.9085285)",,,,
496421247,,residential,False,False,38.006,"LINESTRING (76.3879985 12.9089903, 76.3883378 12.908904)",,,,
496421247,,residential,False,True,44.466,"LINESTRING (76.3879985 12.9089903, 76.3876088 12.9091153)",,,,
496421252,,residential,False,True,39.383,"LINESTRING (76.3879985 12.9089903, 76.3880956 12.9093316)",,,,
496421252,,residential,False,False,101.95,"LINESTRING (76.3879985 12.9089903, 76.3878107 12.9085458, 76.3874835 12.9082483)",,,,
496421252,,residential,False,False,51.837,"LINESTRING (76.3884074 12.91052, 76.3883042 12.9100648)",,,,
496421254,,residential,False,False,113.69300000000001,"LINESTRING (76.3884074 12.91052, 76.3881755 12.9105537, 76.3873869 12.9107524)",,,,
496421254,,residential,False,True,150.824,"LINESTRING (76.3884074 12.91052, 76.3894173 12.9103733, 76.3897857 12.9103348)",,,,
496421254,,residential,False,True,113.69300000000001,"LINESTRING (76.3873869 12.9107524, 76.3881755 12.9105537, 76.3884074 12.91052)",,,,
495678889,,residential,False,True,39.085,"LINESTRING (76.3897857 12.9103348, 76.3897282 12.9099878)",,,,
496421254,,residential,False,False,150.824,"LINESTRING (76.3897857 12.9103348, 76.3894173 12.9103733, 76.3884074 12.91052)",,,,
363792406,,residential,False,True,218.179,"LINESTRING (76.3918767 12.9030934, 76.3917817 12.9031114, 76.3913574 12.9031962, 76.391037 12.9032764, 76.3905896 12.9033624, 76.3901109 12.903505, 76.3899185 12.9035398)",,yes,,
497595139,,residential,False,True,203.533,"LINESTRING (76.3918767 12.9030934, 76.3918662 12.9033352, 76.3918018 12.9035026, 76.3915282 12.9043496, 76.3912976 12.9048203)",,,,
497595139,,residential,False,True,45.629,"LINESTRING (76.3912976 12.9048203, 76.3910471 12.9051501)",,,,
497595139,,residential,False,False,203.533,"LINESTRING (76.3912976 12.9048203, 76.3915282 12.9043496, 76.3918018 12.9035026, 76.3918662 12.9033352, 76.3918767 12.9030934)",,,,
1012829339,,residential,False,True,167.33599999999998,"LINESTRING (76.3912976 12.9048203, 76.3925897 12.9047623, 76.3926345 12.9048032, 76.3926789 12.9049823)",,,,
497595140,,residential,False,True,87.16,"LINESTRING (76.3897457 12.902394, 76.3890029 12.9026943)",,,,
198025807,,primary,True,False,113.58500000000001,"LINESTRING (76.3897457 12.902394, 76.3897425 12.9027048, 76.3897422 12.903087, 76.3897234 12.9032779, 76.3896942 12.9034116)",,,2,
