osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,junction,ref
185772767,False,,,tertiary,,False,159.791,"LINESTRING (74.9486358 30.2041263, 74.9487151 30.2034357, 74.948718 30.2034113, 74.9488001 30.2026963)",,,
185772806,False,,Civil Lines Area,tertiary,,False,130.399,"LINESTRING (74.9487528 30.2042925, 74.9501019 30.2044183)",,,
185772762,True,,,tertiary,,False,23.037,"LINESTRING (74.9487528 30.2042925, 74.9487484 30.2042408, 74.9487256 30.2041929, 74.9486868 30.2041534, 74.9486358 30.2041263)",,roundabout,
185772790,True,,,tertiary,,False,29.792,"LINESTRING (74.9488356 30.2023937, 74.9487841 30.2023902, 74.9487336 30.2023997, 74.9486884 30.2024213, 74.9486524 30.2024533, 74.9486285 30.2024929, 74.9486189 30.2025368)",,roundabout,
185772772,False,,,tertiary,,False,180.109,"LINESTRING (74.9489683 30.2025796, 74.950838 30.2026914)",,,
185772790,True,,,tertiary,,False,26.915,"LINESTRING (74.9489683 30.2025796, 74.9489728 30.2025313, 74.9489598 30.2024843, 74.9489304 30.2024431, 74.9488876 30.2024119, 74.9488356 30.2023937)",,roundabout,
185772775,False,,,tertiary,,False,170.467,"LINESTRING (74.9484157 30.2059721, 74.948546 30.2044432)",,,
185772801,True,,,tertiary,,False,28.711,"LINESTRING (74.9484157 30.2059721, 74.9483757 30.2059672, 74.9482929 30.2059835, 74.9482222 30.2060414, 74.9481994 30.2061041)",,roundabout,
185805770,False,,,residential,,True,70.045,"LINESTRING (74.9434163 30.2045176, 74.9437007 30.2050976)",,,
185805779,False,,Mini Secretariat Road,residential,,True,22.063,"LINESTRING (74.9434163 30.2045176, 74.943627 30.2044388)",,,
185805779,False,,Mini Secretariat Road,residential,,False,25.475,"LINESTRING (74.9434163 30.2045176, 74.943205 30.2045908, 74.9431732 30.2046079)",,,
185805779,False,,Mini Secretariat Road,residential,,False,39.483,"LINESTRING (74.941655 30.2055175, 74.9413027 30.2057002)",,,
185805779,False,,Mini Secretariat Road,residential,,True,114.03899999999999,"LINESTRING (74.941655 30.2055175, 74.9423007 30.2051218, 74.9426258 30.2049277)",,,
1060954435,False,,,residential,,True,171.084,"LINESTRING (74.941655 30.2055175, 74.9419391 30.2060712, 74.9421912 30.2059738, 74.9422985 30.2059599, 74.9427927 30.206382)",,,
185805779,False,,Mini Secretariat Road,residential,,True,39.483,"LINESTRING (74.9413027 30.2057002, 74.941655 30.2055175)",,,
256404723,False,,,residential,,False,20.433,"LINESTRING (74.9413027 30.2057002, 74.9412017 30.2058619)",,,
256406136,False,,,residential,,False,23.318,"LINESTRING (74.9413027 30.2057002, 74.9413584 30.2054961)",,,
185805756,False,,,residential,,True,65.451,"LINESTRING (74.9443245 30.2062029, 74.9445255 30.2067653)",,,
185805770,False,,,residential,,False,31.284,"LINESTRING (74.9443245 30.2062029, 74.9441754 30.2059528)",,,
185805770,False,,,residential,,True,72.294,"LINESTRING (74.9443245 30.2062029, 74.9450362 30.2064136)",,,
185805753,False,,,tertiary_link,,False,23.46,"LINESTRING (74.9450362 30.2064136, 74.9448466 30.2065465)",,,
185805770,False,,,residential,,False,72.294,"LINESTRING (74.9450362 30.2064136, 74.9443245 30.2062029)",,,
185805753,False,,,tertiary_link,,True,103.35900000000001,"LINESTRING (74.9450362 30.2064136, 74.9452761 30.2062454, 74.9455966 30.2061734, 74.9460318 30.2061594)",,,
185805756,False,,,residential,,False,65.451,"LINESTRING (74.9445255 30.2067653, 74.9443245 30.2062029)",,,
185805753,False,,,tertiary_link,,False,133.17499999999998,"LINESTRING (74.9445255 30.2067653, 74.9442827 30.2069266, 74.9440328 30.2070928, 74.9437636 30.2072701, 74.9436034 30.2074473, 74.943468 30.2075297)",,,
185805753,False,,,tertiary_link,,True,39.297,"LINESTRING (74.9445255 30.2067653, 74.9446993 30.2066497, 74.9448466 30.2065465)",,,
185805753,False,,,tertiary_link,,False,40.81,"LINESTRING (74.9432907 30.2076296, 74.9429208 30.2078099)",,,
185805753,False,,,tertiary_link,,True,20.339,"LINESTRING (74.9432907 30.2076296, 74.943468 30.2075297)",,,
1196259147,False,,,residential,,False,36.562,"LINESTRING (74.9432907 30.2076296, 74.9434505 30.207928)",,,
185805753,False,,,tertiary_link,,True,23.286,"LINESTRING (74.9427061 30.207907, 74.9429208 30.2078099)",,,
185805753,False,,,tertiary_link,,False,88.969,"LINESTRING (74.9427061 30.207907, 74.942346 30.208019, 74.9418344 30.2081766)",,,
1060991964,False,,Gali Sucha Singh Street,residential,,False,86.063,"LINESTRING (74.9427061 30.207907, 74.9428564 30.2079813, 74.943071 30.208023, 74.9432105 30.2081158, 74.9432749 30.2081158, 74.9433587 30.2081132, 74.9434445 30.208123, 74.9434862 30.2081118, 74.9435279 30.2080913)",,,
185805739,False,,Mehna Marg,tertiary_link,,True,136.623,"LINESTRING (74.9418344 30.2081766, 74.9421591 30.2083499, 74.9424936 30.2085423, 74.942948 30.2089297)",,,
185805753,False,,,tertiary_link,,True,88.969,"LINESTRING (74.9418344 30.2081766, 74.942346 30.208019, 74.9427061 30.207907)",,,
256404719,False,,,living_street,,False,41.845,"LINESTRING (74.9418344 30.2081766, 74.9415657 30.2081066, 74.9414109 30.2081083)",,,
256404808,False,,,unclassified,,False,76.452,"LINESTRING (74.9418344 30.2081766, 74.9417851 30.2084051, 74.9417891 30.2088602)",,,
777943608,False,,Wakeelan Wali Gali,living_street,,False,117.50200000000001,"LINESTRING (74.9418344 30.2081766, 74.941949 30.2076631, 74.9420786 30.2073733, 74.9421019 30.20732, 74.9420708 30.2071561)",,,
185805739,False,,Mehna Marg,tertiary_link,,True,62.748,"LINESTRING (74.942948 30.2089297, 74.9434385 30.2093022)",,,
185805739,False,,Mehna Marg,tertiary_link,,False,136.623,"LINESTRING (74.942948 30.2089297, 74.9424936 30.2085423, 74.9421591 30.2083499, 74.9418344 30.2081766)",,,
1060943015,False,,,residential,,False,118.451,"LINESTRING (74.942948 30.2089297, 74.9425131 30.2092656, 74.9419081 30.2094695)",,,
1060943015,False,,,residential,,True,92.132,"LINESTRING (74.942948 30.2089297, 74.9431729 30.2087324, 74.9437212 30.20845)",,,
185805782,True,,Fouji Chowk,trunk,,False,16.6,"LINESTRING (74.9455111 30.2108611, 74.9454551 30.2108728, 74.9454063 30.2108992, 74.9453697 30.2109376)",,roundabout,NH54
185805739,False,,Mehna Marg,tertiary_link,,False,68.659,"LINESTRING (74.9453697 30.2109376, 74.9449 30.2104723)",,,
185805782,True,,Fouji Chowk,trunk,,False,16.915999999999997,"LINESTRING (74.9453697 30.2109376, 74.9453489 30.210985, 74.9453469 30.2110357, 74.945364 30.2110842)",,roundabout,NH54
185805782,True,,Fouji Chowk,trunk,,False,16.680999999999997,"LINESTRING (74.9456797 30.2110933, 74.9457003 30.2110465, 74.9457025 30.2109966, 74.9456863 30.2109486)",,roundabout,NH54
238153822,True,2,Bathinda Patiala Road,trunk,80,False,39.788,"LINESTRING (74.9456863 30.2109486, 74.9456969 30.2105909)",yes,,NH54
185805782,True,,Fouji Chowk,trunk,,False,20.585,"LINESTRING (74.9456863 30.2109486, 74.9456562 30.2109103, 74.9456143 30.2108814, 74.9455645 30.2108645, 74.9455111 30.2108611)",,roundabout,NH54
185805782,True,,Fouji Chowk,trunk,,False,16.68,"LINESTRING (74.9455376 30.21117, 74.9455939 30.2111584, 74.945643 30.2111319, 74.9456797 30.2110933)",,roundabout,NH54
185805782,True,,Fouji Chowk,trunk,,False,17.436,"LINESTRING (74.945364 30.2110842, 74.9453996 30.2111265, 74.9454494 30.2111561, 74.9455078 30.2111697)",,roundabout,NH54
248969520,False,,,tertiary,,False,15.696,"LINESTRING (74.9466005 30.2023418, 74.9464372 30.202339)",,,
248969520,False,,,tertiary,,True,5.29,"LINESTRING (74.9466005 30.2023418, 74.9466552 30.2023471)",,,
185772790,True,,,tertiary,,False,27.732999999999997,"LINESTRING (74.9486189 30.2025368, 74.9486259 30.2025863, 74.948651 30.2026312, 74.9486914 30.2026668, 74.9487429 30.2026893, 74.9488001 30.2026963)",,roundabout,
248969520,False,,,tertiary,,False,189.888,"LINESTRING (74.9486189 30.2025368, 74.9481502 30.2024915, 74.9470431 30.2023846, 74.9466552 30.2023471)",,,
1145123772,True,,,trunk,60,False,25.749,"LINESTRING (74.9459226 30.2070831, 74.9458981 30.2073137)",yes,,NH54
1060991965,False,,,residential,,True,67.192,"LINESTRING (74.9459226 30.2070831, 74.9457425 30.2071097, 74.9453992 30.2071653, 74.9453723 30.2071885, 74.945367 30.2072442, 74.9453616 30.2072998)",,,
248969520,False,,,tertiary,,True,15.696,"LINESTRING (74.9464372 30.202339, 74.9466005 30.2023418)",,,
1244854591,True,,,trunk,60,False,118.982,"LINESTRING (74.9464372 30.202339, 74.9464337 30.2023713, 74.9463725 30.2029329, 74.9463326 30.2033604, 74.9463289 30.2034049)",yes,,NH54
248969523,False,,,tertiary,,True,15.65,"LINESTRING (74.9462686 30.204126, 74.946431 30.2041365)",,,
1244854591,True,,,trunk,60,False,189.40599999999998,"LINESTRING (74.9462686 30.204126, 74.946267 30.2041388, 74.9460712 30.2058208)",yes,,NH54
248969523,False,,,tertiary,,False,15.65,"LINESTRING (74.946431 30.2041365, 74.9462686 30.204126)",,,
238153822,True,2,Bathinda Patiala Road,trunk,80,False,200.247,"LINESTRING (74.946431 30.2041365, 74.9465235 30.2030021, 74.9466005 30.2023418)",yes,,NH54
248969523,False,,,tertiary,,True,187.091,"LINESTRING (74.946431 30.2041365, 74.9466251 30.2041466, 74.9483723 30.2042632)",,,
185772705,False,2,Power House Road,tertiary,60,False,13.278,"LINESTRING (74.9459275 30.2070558, 74.9460656 30.2070597)",,,
1145123772,True,,,trunk,60,False,3.072,"LINESTRING (74.9459275 30.2070558, 74.9459226 30.2070831)",yes,,NH54
185772705,False,2,Power House Road,tertiary,60,True,13.278,"LINESTRING (74.9460656 30.2070597, 74.9459275 30.2070558)",,,
185772705,False,2,Power House Road,tertiary,60,False,170.939,"LINESTRING (74.9460656 30.2070597, 74.946089 30.2070653, 74.9478336 30.2072266)",,,
238153822,True,2,Bathinda Patiala Road,trunk,80,False,121.18100000000001,"LINESTRING (74.9460656 30.2070597, 74.9461782 30.206159, 74.9462011 30.2059762)",yes,,NH54
238153822,True,2,Bathinda Patiala Road,trunk,80,False,147.987,"LINESTRING (74.9456969 30.2105909, 74.9458377 30.2092656)",yes,,NH54
185772686,False,,Ajit Road,tertiary,40,False,30.156,"LINESTRING (74.9456969 30.2105909, 74.9458538 30.2105922, 74.9460107 30.2105934)",yes,,
256403404,False,,,tertiary,,True,192.557,"LINESTRING (74.9481994 30.2061041, 74.9462011 30.2059762)",,,
185772801,True,,,tertiary,,False,26.331000000000003,"LINESTRING (74.9481994 30.2061041, 74.9482211 30.2061894, 74.9482786 30.2062419, 74.9483637 30.2062653)",,roundabout,
185772784,False,,,tertiary,,False,181.95,"LINESTRING (74.9485439 30.2061188, 74.9490409 30.2061344, 74.9504284 30.2062679)",,,
185772801,True,,,tertiary,,False,21.833,"LINESTRING (74.9485439 30.2061188, 74.9485227 30.2060446, 74.9484723 30.2059953, 74.9484157 30.2059721)",,roundabout,
185805782,True,,Fouji Chowk,trunk,,False,2.864,"LINESTRING (74.9455078 30.2111697, 74.9455376 30.21117)",,roundabout,NH54
1145123772,True,,,trunk,60,False,38.332,"LINESTRING (74.9460318 30.2061594, 74.9459919 30.2065024)",yes,,NH54
185805753,False,,,tertiary_link,,False,103.35900000000001,"LINESTRING (74.9460318 30.2061594, 74.9455966 30.2061734, 74.9452761 30.2062454, 74.9450362 30.2064136)",,,
1244854591,True,,,trunk,60,False,80.392,"LINESTRING (74.9463289 30.2034049, 74.9462686 30.204126)",yes,,NH54
185805779,False,,Mini Secretariat Road,residential,,False,196.598,"LINESTRING (74.9463289 30.2034049, 74.9462387 30.2034417, 74.9461276 30.203495, 74.9450065 30.2039006, 74.9447201 30.2040172, 74.9444604 30.2041228)",,,
238153822,True,2,Bathinda Patiala Road,trunk,80,False,205.755,"LINESTRING (74.9462011 30.2059762, 74.946431 30.2041365)",yes,,NH54
256403404,False,,,tertiary,,False,192.557,"LINESTRING (74.9462011 30.2059762, 74.9481994 30.2061041)",,,
256404719,False,,,living_street,,True,41.845,"LINESTRING (74.9414109 30.2081083, 74.9415657 30.2081066, 74.9418344 30.2081766)",,,
256405299,False,,,living_street,,True,48.314,"LINESTRING (74.9414109 30.2081083, 74.9414541 30.2078763, 74.9414566 30.2076768)",,,
256404723,False,,,residential,,True,20.433,"LINESTRING (74.9412017 30.2058619, 74.9413027 30.2057002)",,,
256405301,False,,,residential,,True,74.925,"LINESTRING (74.9412017 30.2058619, 74.9416775 30.2063957)",,,
256404808,False,,,unclassified,,True,76.452,"LINESTRING (74.9417891 30.2088602, 74.9417851 30.2084051, 74.9418344 30.2081766)",,,
694710839,False,,,living_street,,False,69.06400000000001,"LINESTRING (74.9417891 30.2088602, 74.9417857 30.2090002, 74.9419081 30.2094695)",,,
694710839,False,,,living_street,,False,116.492,"LINESTRING (74.9421691 30.2101994, 74.9431814 30.2107758)",,,
694710839,False,,,living_street,,True,39.914,"LINESTRING (74.9421691 30.2101994, 74.9420373 30.209859)",,,
1060943013,False,,,residential,,False,161.61899999999997,"LINESTRING (74.9421691 30.2101994, 74.9425721 30.2099749, 74.9430227 30.2097524, 74.9435781 30.2094082)",,,
256405299,False,,,living_street,,False,48.314,"LINESTRING (74.9414566 30.2076768, 74.9414541 30.2078763, 74.9414109 30.2081083)",,,
"[1060954434, 1060954435]",False,,,residential,,False,84.388,"LINESTRING (74.9414566 30.2076768, 74.9417704 30.2073068, 74.9420708 30.2071561)",,,
185805770,False,,,residential,,False,36.223,"LINESTRING (74.9441754 30.2059528, 74.9440028 30.2056632)",,,
185805770,False,,,residential,,True,31.284,"LINESTRING (74.9441754 30.2059528, 74.9443245 30.2062029)",,,
256405301,False,,,residential,,False,104.547,"LINESTRING (74.9441754 30.2059528, 74.9431515 30.2062706)",,,
256405301,False,,,residential,,False,82.912,"LINESTRING (74.9427927 30.206382, 74.941962 30.2065835)",,,
256405301,False,,,residential,,True,36.637,"LINESTRING (74.9427927 30.206382, 74.9431515 30.2062706)",,,
1060954435,False,,,residential,,True,60.854,"LINESTRING (74.9427927 30.206382, 74.9428779 30.2069243)",,,
1060954435,False,,,residential,,False,171.084,"LINESTRING (74.9427927 30.206382, 74.9422985 30.2059599, 74.9421912 30.2059738, 74.9419391 30.2060712, 74.941655 30.2055175)",,,
256406136,False,,,residential,,False,118.728,"LINESTRING (74.9419353 30.2043159, 74.942506 30.2033689)",,,
256406141,False,,,residential,,True,80.177,"LINESTRING (74.9419353 30.2043159, 74.9411929 30.2039869)",,,
256406136,False,,,residential,,True,142.646,"LINESTRING (74.9419353 30.2043159, 74.9413869 30.2053916, 74.9413584 30.2054961)",,,
256406141,False,,,residential,,False,125.96,"LINESTRING (74.9419353 30.2043159, 74.9425787 30.2045869, 74.9431732 30.2046079)",,,
256406136,False,,,residential,,False,46.574,"LINESTRING (74.9430137 30.2027395, 74.9430865 30.2023254)",,,
256406136,False,,,residential,,True,34.079,"LINESTRING (74.9430137 30.2027395, 74.9428063 30.2029881)",,,
1060954445,False,,,residential,,False,195.2,"LINESTRING (74.9430137 30.2027395, 74.9437845 30.2028073, 74.9440795 30.2034193, 74.9441868 30.2035769, 74.9442834 30.203767, 74.9442834 30.2037994)",,,
256406141,False,,,residential,,False,80.177,"LINESTRING (74.9411929 30.2039869, 74.9419353 30.2043159)",,,
256406140,False,,,residential,,True,134.399,"LINESTRING (74.9411929 30.2039869, 74.9413718 30.2028415, 74.9413683 30.2027887)",,,
256406136,False,,,residential,,True,23.318,"LINESTRING (74.9413584 30.2054961, 74.9413027 30.2057002)",,,
256406136,False,,,residential,,False,142.646,"LINESTRING (74.9413584 30.2054961, 74.9413869 30.2053916, 74.9419353 30.2043159)",,,
185805779,False,,Mini Secretariat Road,residential,,False,63.507999999999996,"LINESTRING (74.9431732 30.2046079, 74.9430557 30.204671, 74.9426258 30.2049277)",,,
185805779,False,,Mini Secretariat Road,residential,,True,25.475,"LINESTRING (74.9431732 30.2046079, 74.943205 30.2045908, 74.9434163 30.2045176)",,,
256406141,False,,,residential,,True,125.96,"LINESTRING (74.9431732 30.2046079, 74.9425787 30.2045869, 74.9419353 30.2043159)",,,
256406136,False,,,residential,,True,46.574,"LINESTRING (74.9430865 30.2023254, 74.9430137 30.2027395)",,,
256406142,False,,,residential,,False,167.803,"LINESTRING (74.9430865 30.2023254, 74.9413432 30.2024111)",,,
256406140,False,,,residential,,False,42.056,"LINESTRING (74.9413432 30.2024111, 74.9413683 30.2027887)",,,
256406142,False,,,residential,,True,167.803,"LINESTRING (74.9413432 30.2024111, 74.9430865 30.2023254)",,,
185805779,False,,Mini Secretariat Road,residential,,False,22.063,"LINESTRING (74.943627 30.2044388, 74.9434163 30.2045176)",,,
256406143,False,,,residential,,False,54.416,"LINESTRING (74.943627 30.2044388, 74.9435271 30.2039571)",,,
185805779,False,,Mini Secretariat Road,residential,,True,87.464,"LINESTRING (74.943627 30.2044388, 74.9443339 30.2041743, 74.9444604 30.2041228)",,,
256406136,False,,,residential,,True,118.728,"LINESTRING (74.942506 30.2033689, 74.9419353 30.2043159)",,,
256406136,False,,,residential,,False,51.323,"LINESTRING (74.942506 30.2033689, 74.9425515 30.2032934, 74.9428063 30.2029881)",,,
256406143,False,,,residential,,True,140.097,"LINESTRING (74.942506 30.2033689, 74.9434372 30.2035236, 74.9435271 30.2039571)",,,
500322282,False,,,residential,,False,4.732,"LINESTRING (74.9514388 30.2096087, 74.9514875 30.209615)",,,
500322282,False,,,residential,,True,85.689,"LINESTRING (74.9514388 30.2096087, 74.9505515 30.209532)",,,
500322282,False,,,residential,,False,85.689,"LINESTRING (74.9505515 30.209532, 74.9514388 30.2096087)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,True,70.613,"LINESTRING (74.9505515 30.209532, 74.9506009 30.2088984)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,False,177.412,"LINESTRING (74.9505515 30.209532, 74.9504445 30.2096837, 74.9505483 30.2110987)",,,
500322282,False,,,residential,,True,4.732,"LINESTRING (74.9514875 30.209615, 74.9514388 30.2096087)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,False,70.613,"LINESTRING (74.9506009 30.2088984, 74.9505515 30.209532)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,True,59.437,"LINESTRING (74.9506009 30.2088984, 74.9506309 30.2083645)",,,
185772705,False,2,Power House Road,tertiary,60,True,38.483,"LINESTRING (74.9506822 30.207449, 74.9502837 30.2074148)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,False,88.982,"LINESTRING (74.9506822 30.207449, 74.9506374 30.2082483)",,,
185772686,False,,Ajit Road,tertiary,40,True,29.946,"LINESTRING (74.9505483 30.2110987, 74.9502563 30.2110046)",yes,,
185772686,False,,Ajit Road,tertiary,40,False,36.918,"LINESTRING (74.9505483 30.2110987, 74.9507668 30.2111692, 74.950905 30.2112217)",yes,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,True,177.412,"LINESTRING (74.9505483 30.2110987, 74.9504445 30.2096837, 74.9505515 30.209532)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,False,12.936,"LINESTRING (74.9506374 30.2082483, 74.9506309 30.2083645)",,,
500322286,False,,Power House Road Street number 2/Ajit Road street number 11,residential,,True,88.982,"LINESTRING (74.9506374 30.2082483, 74.9506822 30.207449)",,,
185772686,False,,Ajit Road,tertiary,40,True,36.918,"LINESTRING (74.950905 30.2112217, 74.9507668 30.2111692, 74.9505483 30.2110987)",yes,,
185772686,False,,Ajit Road,tertiary,40,False,29.946,"LINESTRING (74.9502563 30.2110046, 74.9505483 30.2110987)",yes,,
185772686,False,,Ajit Road,tertiary,40,True,68.658,"LINESTRING (74.9502563 30.2110046, 74.9495869 30.2107887)",yes,,
500322295,False,,Ajit Road street number 9a,residential,,False,53.938,"LINESTRING (74.9495773 30.2112737, 74.9495869 30.2107887)",,,
500322297,False,,,residential,,False,66.944,"LINESTRING (74.9495773 30.2112737, 74.9489095 30.2111022)",,,
185772686,False,,Ajit Road,tertiary,40,False,65.981,"LINESTRING (74.9489397 30.2105905, 74.9495869 30.2107887)",yes,,
500322296,False,,,residential,,False,56.972,"LINESTRING (74.9489397 30.2105905, 74.9489095 30.2111022)",,,
185772686,False,,Ajit Road,tertiary,40,True,50.742999999999995,"LINESTRING (74.9489397 30.2105905, 74.9488912 30.2105756, 74.9484266 30.2104838)",yes,,
1060991980,False,,Ajit Road street number 8,residential,,True,160.281,"LINESTRING (74.9489397 30.2105905, 74.9489933 30.2105034, 74.9489719 30.2103365, 74.9487895 30.2095345, 74.9487197 30.2091821)",,,
500322296,False,,,residential,,True,56.972,"LINESTRING (74.9489095 30.2111022, 74.9489397 30.2105905)",,,
