osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,lanes
102288279,True,SHU93,Varanasi - Kanniyakumari Road (Old NH7),primary,False,32.516,"LINESTRING (77.711075 8.7289159, 77.7110205 8.7290078, 77.7109809 8.7290797, 77.7109541 8.7291803)",,
180548126,True,,,primary_link,False,25.665999999999997,"LINESTRING (77.711075 8.7289159, 77.711164 8.7289707, 77.7112904 8.7289945)",,
102288230,False,,,tertiary,False,33.254,"LINESTRING (77.7116374 8.7289813, 77.7116595 8.7287371, 77.7116438 8.7286855)",,
102288279,True,SHU93,Varanasi - Kanniyakumari Road (Old NH7),primary,False,64.98,"LINESTRING (77.7116374 8.7289813, 77.7114755 8.7289313, 77.7113535 8.7288928, 77.7112234 8.7288697, 77.71114 8.7288735, 77.711075 8.7289159)",,
102288279,True,SHU93,Varanasi - Kanniyakumari Road (Old NH7),primary,False,131.917,"LINESTRING (77.7127629 8.729393, 77.7125293 8.7293119, 77.7122581 8.7292185, 77.7116374 8.7289813)",,
102288223,False,MDR920,Veeragavapuram - Melanatham Road,secondary,False,65.905,"LINESTRING (77.708866 8.7256366, 77.708909 8.7256808, 77.7089706 8.7258328, 77.7089874 8.7259475, 77.7090117 8.7261981)",,
102288223,False,MDR920,Veeragavapuram - Melanatham Road,secondary,True,159.168,"LINESTRING (77.708866 8.7256366, 77.7087915 8.725634, 77.708145 8.7257383, 77.707983 8.7257677, 77.7074379 8.7258648)",,
"[800913104, 102288239]",False,,,residential,"[False, True]",145.636,"LINESTRING (77.708866 8.7256366, 77.7089298 8.7255662, 77.7089916 8.7255032, 77.7092096 8.7253207, 77.7093055 8.7252263, 77.7087985 8.7247215)",,
204553913,False,,,residential,True,24.717,"LINESTRING (77.7116438 8.7286855, 77.7118642 8.7286413)",,
102288230,False,,,tertiary,False,104.44800000000001,"LINESTRING (77.7116438 8.7286855, 77.7115828 8.7286829, 77.7110988 8.7287414, 77.7107007 8.7287942)",,
102288230,False,,,tertiary,True,33.254,"LINESTRING (77.7116438 8.7286855, 77.7116595 8.7287371, 77.7116374 8.7289813)",,
102288259,False,MDR178,Kokkirakulam - Nanguneri Road,secondary,False,10.409,"LINESTRING (77.7132986 8.7249811, 77.7132695 8.7249293, 77.7132423 8.7249079)",,
102288259,False,MDR178,Kokkirakulam - Nanguneri Road,secondary,True,77.13799999999999,"LINESTRING (77.7132986 8.7249811, 77.7132864 8.7250737, 77.713281 8.7251856, 77.7132937 8.7252995, 77.7133302 8.7254063, 77.7133985 8.7255215, 77.7134818 8.7256188)",,
207563555,False,,,unclassified,False,39.143,"LINESTRING (77.7132986 8.7249811, 77.7134172 8.7249156, 77.7135371 8.7248342, 77.7135926 8.7247846)",,
204554180,False,MDR419,Service Road,secondary,True,25.766,"LINESTRING (77.7083108 8.7289091, 77.7080778 8.7288835)",,
102288272,False,,,tertiary,False,11.048,"LINESTRING (77.7083108 8.7289091, 77.7083012 8.7288483, 77.7082955 8.7288109)",,
102288272,False,,,tertiary,True,251.345,"LINESTRING (77.7083108 8.7289091, 77.7084417 8.7304763, 77.7084778 8.7308719, 77.708513 8.7310405, 77.7085576 8.7311505)",,
204554180,False,MDR419,Service Road,secondary,False,131.101,"LINESTRING (77.7083108 8.7289091, 77.7083846 8.7289172, 77.7087863 8.7289635, 77.7090807 8.7290025, 77.7094978 8.7290068)",,
