osmid,highway,oneway,reversed,length,geometry,junction
371340405,residential,False,True,41.923,"LINESTRING (77.7927017 16.238684, 77.7926664 16.2383085)",
22838756,secondary,False,False,68.566,"LINESTRING (77.7927017 16.238684, 77.7924782 16.2386997, 77.7920601 16.2386933)",
22838756,secondary,False,True,92.472,"LINESTRING (77.7927017 16.238684, 77.7933035 16.2384939, 77.793526 16.2384287)",
22838756,secondary,False,False,127.155,"LINESTRING (77.7920601 16.2386933, 77.7915287 16.2387191, 77.7910435 16.2387284, 77.7908745 16.23869)",
22838756,secondary,False,True,68.566,"LINESTRING (77.7920601 16.2386933, 77.7924782 16.2386997, 77.7927017 16.238684)",
371340397,residential,False,True,33.79,"LINESTRING (77.7963999 16.2304917, 77.7965054 16.2307782)",
371340397,residential,False,False,44.32300000000001,"LINESTRING (77.7963999 16.2304917, 77.7961137 16.2305778, 77.796001 16.2306009)",
371340397,residential,False,False,41.073,"LINESTRING (77.796001 16.2306009, 77.7958729 16.2302526)",
371340397,residential,False,True,44.32300000000001,"LINESTRING (77.796001 16.2306009, 77.7961137 16.2305778, 77.7963999 16.2304917)",
371340522,residential,False,True,43.013,"LINESTRING (77.796001 16.2306009, 77.796071 16.2308539, 77.7960808 16.2309786)",
371340397,residential,False,False,8.197,"LINESTRING (77.796531 16.2308477, 77.7965054 16.2307782)",
371340435,residential,False,True,50.22,"LINESTRING (77.796531 16.2308477, 77.7960808 16.2309786)",
371340397,residential,False,True,99.65800000000002,"LINESTRING (77.796531 16.2308477, 77.796536 16.2308691, 77.7967355 16.2315381, 77.7967757 16.2317123)",
371340435,residential,False,False,50.22,"LINESTRING (77.7960808 16.2309786, 77.796531 16.2308477)",
371340522,residential,False,True,40.765,"LINESTRING (77.7960808 16.2309786, 77.7961207 16.2313432)",
371340522,residential,False,False,43.013,"LINESTRING (77.7960808 16.2309786, 77.796071 16.2308539, 77.796001 16.2306009)",
371340522,residential,False,False,61.314,"LINESTRING (77.7967757 16.2317123, 77.7962095 16.2318046)",
371340397,residential,False,False,99.65800000000002,"LINESTRING (77.7967757 16.2317123, 77.7967355 16.2315381, 77.796536 16.2308691, 77.796531 16.2308477)",
371340397,residential,False,True,143.70100000000002,"LINESTRING (77.7967757 16.2317123, 77.7968354 16.2320596, 77.7969794 16.2325904, 77.7970857 16.2329687)",
371340522,residential,False,True,61.314,"LINESTRING (77.7962095 16.2318046, 77.7967757 16.2317123)",
371452005,residential,False,False,79.49,"LINESTRING (77.7962095 16.2318046, 77.7954652 16.2318229)",
371340522,residential,False,False,52.227,"LINESTRING (77.7962095 16.2318046, 77.7961336 16.231461, 77.7961207 16.2313432)",
371340476,residential,False,True,100.934,"LINESTRING (77.7977518 16.2318398, 77.7978358 16.2324179, 77.7979215 16.2327313)",
371340465,residential,False,True,99.614,"LINESTRING (77.7981025 16.2320473, 77.7981554 16.2325975, 77.798192 16.232939)",
371340445,residential,False,False,36.978,"LINESTRING (77.7979215 16.2327313, 77.798192 16.232939)",
371340445,residential,False,True,32.882,"LINESTRING (77.7979215 16.2327313, 77.7976245 16.2328096)",
371340476,residential,False,False,100.934,"LINESTRING (77.7979215 16.2327313, 77.7978358 16.2324179, 77.7977518 16.2318398)",
371340445,residential,False,False,32.882,"LINESTRING (77.7976245 16.2328096, 77.7979215 16.2327313)",
371340445,residential,False,True,60.182,"LINESTRING (77.7976245 16.2328096, 77.7970857 16.2329687)",
371340456,residential,False,False,195.582,"LINESTRING (77.7976245 16.2328096, 77.7977529 16.2333064, 77.7980977 16.2345087)",
371340446,residential,False,False,249.69300000000004,"LINESTRING (77.7953759 16.2329135, 77.7952919 16.2331881, 77.7952125 16.2332305, 77.7951579 16.2334854, 77.7952731 16.2335845, 77.795371 16.2337943, 77.7954315 16.233998, 77.7955446 16.2339286, 77.795715 16.2338977, 77.7960246 16.2338676, 77.7960718 16.2341014, 77.7961015 16.2342886)",
371340446,residential,False,True,61.762,"LINESTRING (77.7953759 16.2329135, 77.794941 16.2328557, 77.7948174 16.2329177)",
371340528,residential,False,False,121.39600000000002,"LINESTRING (77.7953759 16.2329135, 77.7957161 16.2329593, 77.7961161 16.2330386, 77.796457 16.2332106)",
371340446,residential,False,False,61.762,"LINESTRING (77.7948174 16.2329177, 77.794941 16.2328557, 77.7953759 16.2329135)",
371340446,residential,False,True,73.426,"LINESTRING (77.7948174 16.2329177, 77.7943128 16.2330353, 77.7941445 16.2330274)",
371340521,residential,False,True,103.911,"LINESTRING (77.7948174 16.2329177, 77.7947651 16.2327833, 77.7946309 16.2326495, 77.7945367 16.2325169, 77.7944458 16.2320808)",
371340445,residential,False,True,36.978,"LINESTRING (77.798192 16.232939, 77.7979215 16.2327313)",
371340445,residential,False,False,119.219,"LINESTRING (77.798192 16.232939, 77.7984781 16.233229, 77.7986514 16.2332904, 77.7987737 16.233399, 77.798896 16.2335365, 77.7990552 16.2335597)",
371340465,residential,False,False,99.614,"LINESTRING (77.798192 16.232939, 77.7981554 16.2325975, 77.7981025 16.2320473)",
371340445,residential,False,False,60.182,"LINESTRING (77.7970857 16.2329687, 77.7976245 16.2328096)",
371340445,residential,False,True,19.675,"LINESTRING (77.7970857 16.2329687, 77.7971026 16.2331449)",
371340397,residential,False,False,143.70100000000002,"LINESTRING (77.7970857 16.2329687, 77.7969794 16.2325904, 77.7968354 16.2320596, 77.7967757 16.2317123)",
371340446,residential,False,False,8.719,"LINESTRING (77.7940725 16.2330644, 77.7941445 16.2330274)",
371340446,residential,False,True,304.762,"LINESTRING (77.7940725 16.2330644, 77.7940298 16.2332604, 77.7934785 16.2333283, 77.7931457 16.2334943, 77.7927782 16.2336662, 77.7925008 16.2338677, 77.7923147 16.2341252, 77.7923074 16.234346, 77.7923172 16.2347319)",
371340808,residential,False,False,141.438,"LINESTRING (77.7940725 16.2330644, 77.7931007 16.2330289, 77.7927509 16.2330691)",
371340445,residential,False,False,19.675,"LINESTRING (77.7971026 16.2331449, 77.7970857 16.2329687)",
371340445,residential,False,True,179.48099999999997,"LINESTRING (77.7971026 16.2331449, 77.7972507 16.2331463, 77.797282 16.2332667, 77.7972903 16.2334909, 77.7972936 16.2340434, 77.7972188 16.2341965, 77.7971715 16.2343607, 77.7970981 16.2344757, 77.7970328 16.2345492)",
371340528,residential,False,True,69.47800000000001,"LINESTRING (77.7971026 16.2331449, 77.7967913 16.2331983, 77.796457 16.2332106)",
371340528,residential,False,False,69.47800000000001,"LINESTRING (77.796457 16.2332106, 77.7967913 16.2331983, 77.7971026 16.2331449)",
371340528,residential,False,True,121.396,"LINESTRING (77.796457 16.2332106, 77.7961161 16.2330386, 77.7957161 16.2329593, 77.7953759 16.2329135)",
371452088,residential,False,False,120.62299999999999,"LINESTRING (77.796457 16.2332106, 77.7964966 16.2337048, 77.7966158 16.2342827)",
371340445,residential,False,False,31.871,"LINESTRING (77.7990552 16.2335597, 77.7990466 16.2338462)",
371340497,residential,False,False,5.027,"LINESTRING (77.7990552 16.2335597, 77.7991009 16.2335488)",
371340445,residential,False,True,119.219,"LINESTRING (77.7990552 16.2335597, 77.798896 16.2335365, 77.7987737 16.233399, 77.7986514 16.2332904, 77.7984781 16.233229, 77.798192 16.232939)",
371340497,residential,False,True,5.027,"LINESTRING (77.7991009 16.2335488, 77.7990552 16.2335597)",
371340445,residential,False,True,31.871,"LINESTRING (77.7990466 16.2338462, 77.7990552 16.2335597)",
371340387,residential,False,True,81.036,"LINESTRING (77.7990466 16.2338462, 77.798944 16.2338667, 77.7987789 16.2340252, 77.7987453 16.2344279)",
371340391,residential,False,True,19.764,"LINESTRING (77.7980977 16.2345087, 77.7979149 16.2345368)",
371340391,residential,False,False,69.744,"LINESTRING (77.7980977 16.2345087, 77.798271 16.2344798, 77.7987453 16.2344279)",
371340456,residential,False,True,195.582,"LINESTRING (77.7980977 16.2345087, 77.7977529 16.2333064, 77.7976245 16.2328096)",
