osmid,oneway,name,highway,reversed,length,geometry,tunnel,maxspeed,bridge
133956169,False,Swami Doss School Road (balaji nagar),residential,False,43.283,"LINESTRING (79.9900268 14.4467256, 79.9899726 14.4463399)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,True,48.654,"LINESTRING (79.9900268 14.4467256, 79.9900649 14.4471616)",,,
279284381,False,,residential,True,53.512,"LINESTRING (79.9900268 14.4467256, 79.9905206 14.4466714)",,,
279284381,False,,residential,False,92.694,"LINESTRING (79.9900268 14.4467256, 79.9895148 14.4467429, 79.9891663 14.4467388)",,,
133956170,False,Balaji Nagar,residential,False,49.41,"LINESTRING (79.9916737 14.4506674, 79.9919516 14.451021)",,,
133956170,False,Balaji Nagar,residential,True,64.706,"LINESTRING (79.9916737 14.4506674, 79.9913432 14.4501814)",,,
279667775,False,,residential,False,70.81,"LINESTRING (79.9916737 14.4506674, 79.9911687 14.4510753)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,False,48.654,"LINESTRING (79.9900649 14.4471616, 79.9900268 14.4467256)",,,
279284276,False,,residential,False,55.186,"LINESTRING (79.9900649 14.4471616, 79.9905644 14.4470505)",,,
279284276,False,,residential,True,85.913,"LINESTRING (79.9900649 14.4471616, 79.9892876 14.4473359)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,True,136.171,"LINESTRING (79.9900649 14.4471616, 79.9901877 14.4476647, 79.9903723 14.4483494)",,,
133956170,False,Balaji Nagar,residential,True,49.41,"LINESTRING (79.9919516 14.451021, 79.9916737 14.4506674)",,,
279285041,False,Balaji Nagar Main Road,secondary,False,72.796,"LINESTRING (79.9919516 14.451021, 79.9914106 14.4514136)",,,
287755658,False,kms road,unclassified,False,44.813,"LINESTRING (79.9908663 14.4528117, 79.9906999 14.4524423)",,,
287755658,False,kms road,unclassified,True,75.96,"LINESTRING (79.9908663 14.4528117, 79.9914423 14.4524173)",,,
415702167,False,,residential,True,12.588,"LINESTRING (79.9908663 14.4528117, 79.990764 14.4528665)",,,
415702287,False,,residential,True,109.475,"LINESTRING (79.9908663 14.4528117, 79.9910524 14.4529386, 79.9912401 14.4531113, 79.9915674 14.4535152)",,,
133956330,False,,unclassified,True,53.589,"LINESTRING (79.9906301 14.4519561, 79.9904566 14.4515044)",,,
279285041,False,Balaji Nagar Main Road,secondary,False,8.538,"LINESTRING (79.9906301 14.4519561, 79.9905663 14.4520017)",,,
279285041,False,Balaji Nagar Main Road,secondary,True,103.495,"LINESTRING (79.9906301 14.4519561, 79.990889 14.451792, 79.9914106 14.4514136)",,,
287755658,False,kms road,unclassified,False,75.96,"LINESTRING (79.9914423 14.4524173, 79.9908663 14.4528117)",,,
415702194,False,,residential,False,60.258,"LINESTRING (79.9914423 14.4524173, 79.9918821 14.4520822)",,,
1040800110,False,,primary,True,13.478,"LINESTRING (79.9842363 14.4523787, 79.9841293 14.4524416)",,,
1040800111,True,,primary,False,86.85,"LINESTRING (79.9842363 14.4523787, 79.9841711 14.4521768, 79.9839213 14.4516612)",,,
1234861810,False,VRC Road,primary,True,45.353,"LINESTRING (79.9828398 14.446265, 79.9831415 14.4459804)",,,
134101790,False,Saibaba Temple Road,tertiary,True,63.619,"LINESTRING (79.9865949 14.4515896, 79.9861175 14.4517818, 79.9860473 14.4518039)",,,
201485970,False,Cine Complex Road,secondary,False,52.068000000000005,"LINESTRING (79.9865949 14.4515896, 79.9865681 14.4514935, 79.9864284 14.4511505)",,,
201485970,False,Cine Complex Road,secondary,True,138.22,"LINESTRING (79.9865949 14.4515896, 79.9869114 14.4521844, 79.987095 14.4525703, 79.9871373 14.4527136)",,,
133954873,False,Vijaya Mahal Gate Road,secondary,True,101.053,"LINESTRING (79.9875817 14.4524949, 79.9884191 14.4520846)",,,
279668570,False,,road,False,70.045,"LINESTRING (79.9875817 14.4524949, 79.9873807 14.4518958)",,,
1041394091,False,,secondary,True,53.676,"LINESTRING (79.9875817 14.4524949, 79.9871373 14.4527136)",,,
1214527755,False,Vijayamahal Under Bridge road,secondary,True,8.622,"LINESTRING (79.9875817 14.4524949, 79.9876101 14.4525674)",,,
233492441,False,,residential,True,90.608,"LINESTRING (79.9878533 14.4529863, 79.9886292 14.4526709)",,,
1214527756,False,,residential,True,139.684,"LINESTRING (79.9878533 14.4529863, 79.9880432 14.4534492, 79.9887938 14.4532337)",,,
1214527757,False,,residential,False,56.045,"LINESTRING (79.9878533 14.4529863, 79.9876714 14.4525793, 79.9876101 14.4525674)",,,
1234861810,False,VRC Road,primary,False,45.353,"LINESTRING (79.9831415 14.4459804, 79.9828398 14.446265)",,,
134133235,False,VRC Road,primary,True,154.534,"LINESTRING (79.9831415 14.4459804, 79.9834621 14.445678, 79.9836512 14.4454478, 79.984114 14.4449603)",,,
201485970,False,Cine Complex Road,secondary,True,403.601,"LINESTRING (79.9831415 14.4459804, 79.9831617 14.4459949, 79.9832475 14.446039, 79.9833816 14.4461221, 79.9834647 14.4461689, 79.983568 14.4461855, 79.983674 14.4462026, 79.9840025 14.4461985, 79.9841031 14.4461949, 79.9842319 14.4462104, 79.9842936 14.446278, 79.9847535 14.4472998, 79.9852896 14.4485051)",,,
134123265,True,Trunk Road,primary,False,64.7,"LINESTRING (79.983973 14.4529179, 79.9838765 14.453375, 79.9838601 14.4534892)",,,
279944809,False,,residential,False,101.388,"LINESTRING (79.983973 14.4529179, 79.9833668 14.4530191, 79.9830511 14.4530996)",,,
134101960,False,Cine Complex Road,secondary,False,85.267,"LINESTRING (79.9873878 14.4534409, 79.9871623 14.4528009, 79.9871373 14.4527136)",,,
"[1214527755, 287755587, 201485981, 287755583]",False,Vijayamahal Under Bridge road,secondary,False,167.37499999999997,"LINESTRING (79.9873878 14.4534409, 79.9875002 14.4535674, 79.9875079 14.453572, 79.9875173 14.4535723, 79.9875625 14.4535609, 79.9876353 14.4535364, 79.987834 14.4534496, 79.9878911 14.4534246, 79.9879217 14.4533991, 79.9879287 14.4533763, 79.9878663 14.4532259, 79.9877675 14.4529945, 79.9876332 14.4526265, 79.9876101 14.4525674)",yes,,
233492441,False,,residential,False,90.608,"LINESTRING (79.9886292 14.4526709, 79.9878533 14.4529863)",,,
233492441,False,,residential,True,111.649,"LINESTRING (79.9886292 14.4526709, 79.989617 14.4523656)",,,
274504385,False,,unclassified,False,65.042,"LINESTRING (79.9886292 14.4526709, 79.9887938 14.4532337)",,,
274504385,False,,unclassified,True,69.007,"LINESTRING (79.9886292 14.4526709, 79.9884191 14.4520846)",,,
274504384,False,,road,False,64.427,"LINESTRING (79.9860673 14.4456765, 79.9866257 14.4454684)",,,
274504384,False,,road,True,73.829,"LINESTRING (79.9860673 14.4456765, 79.9854275 14.4459152)",,,
274504385,False,,unclassified,False,168.015,"LINESTRING (79.9860673 14.4456765, 79.986602 14.447096)",,,
274504385,False,,unclassified,True,61.04,"LINESTRING (79.9860673 14.4456765, 79.9858642 14.445164)",,,
274504386,False,,road,False,74.787,"LINESTRING (79.987177 14.446904, 79.987846 14.4467233)",,,
274504386,False,,road,True,65.493,"LINESTRING (79.987177 14.446904, 79.986602 14.447096)",,,
279668507,False,,road,True,170.312,"LINESTRING (79.987177 14.446904, 79.9866257 14.4454684)",,,
279668507,False,,road,False,206.94799999999998,"LINESTRING (79.987177 14.446904, 79.9875496 14.4479634, 79.9877903 14.4486678)",,,
274504382,False,,road,False,52.733,"LINESTRING (79.9868391 14.4506494, 79.9872909 14.4504664)",,,
279668570,False,,road,True,78.055,"LINESTRING (79.9868391 14.4506494, 79.9871203 14.4512964)",,,
279668570,False,,road,False,275.43,"LINESTRING (79.9868391 14.4506494, 79.9860907 14.4490544, 79.9860585 14.4489271, 79.9860934 14.4488544, 79.986206 14.4487972, 79.9864152 14.4487661, 79.9866063 14.4487502)",,,
274504384,False,,road,True,82.554,"LINESTRING (79.9873349 14.4451864, 79.9866257 14.4454684)",,,
274504382,False,,road,False,55.344,"LINESTRING (79.9877938 14.4502598, 79.9882719 14.4500771)",,,
274504382,False,,road,True,58.822,"LINESTRING (79.9877938 14.4502598, 79.9872909 14.4504664)",,,
274504385,False,,unclassified,False,74.405,"LINESTRING (79.9877938 14.4502598, 79.9880114 14.4508949)",,,
274504385,False,,unclassified,True,120.504,"LINESTRING (79.9877938 14.4502598, 79.9874103 14.4492417)",,,
274504384,False,,road,False,72.03,"LINESTRING (79.9848033 14.4461481, 79.9854275 14.4459152)",,,
416079386,False,,residential,False,151.504,"LINESTRING (79.9848033 14.4461481, 79.984114 14.4449603)",,,
416079386,False,,residential,True,165.729,"LINESTRING (79.9848033 14.4461481, 79.9854765 14.4474884)",,,
133954873,False,Vijaya Mahal Gate Road,secondary,False,101.053,"LINESTRING (79.9884191 14.4520846, 79.9875817 14.4524949)",,,
274504385,False,,unclassified,False,69.007,"LINESTRING (79.9884191 14.4520846, 79.9886292 14.4526709)",,,
274504385,False,,unclassified,True,71.885,"LINESTRING (79.9884191 14.4520846, 79.9882089 14.451471)",,,
133954873,False,Vijaya Mahal Gate Road,secondary,True,113.76,"LINESTRING (79.9884191 14.4520846, 79.988565 14.4520296, 79.9893861 14.4516729)",,,
274504385,False,,unclassified,False,190.136,"LINESTRING (79.986602 14.447096, 79.9872301 14.4486941)",,,
274504385,False,,unclassified,True,168.015,"LINESTRING (79.986602 14.447096, 79.9860673 14.4456765)",,,
274504386,False,,road,False,65.493,"LINESTRING (79.986602 14.447096, 79.987177 14.446904)",,,
274504386,False,,road,True,69.939,"LINESTRING (79.986602 14.447096, 79.9859909 14.4473091)",,,
274504386,False,,road,True,74.787,"LINESTRING (79.987846 14.4467233, 79.987177 14.446904)",,,
1115932404,False,,road,False,12.709,"LINESTRING (79.987846 14.4467233, 79.987959 14.4466903)",,,
201485974,True,Mini BiPass Road,primary,False,243.354,"LINESTRING (79.987846 14.4467233, 79.9879863 14.4471644, 79.988472 14.4488261)",,,
416079386,False,,residential,False,165.729,"LINESTRING (79.9854765 14.4474884, 79.9848033 14.4461481)",,,
416079386,False,,residential,True,119.137,"LINESTRING (79.9854765 14.4474884, 79.98586 14.4484934)",,,
274504386,False,,road,False,58.869,"LINESTRING (79.9854765 14.4474884, 79.9859654 14.4473179, 79.9859909 14.4473091)",,,
274504385,False,,unclassified,False,27.606,"LINESTRING (79.9857724 14.4449322, 79.9858642 14.445164)",,,
274504387,False,,road,False,70.72,"LINESTRING (79.9857724 14.4449322, 79.9852928 14.4453667)",,,
279284383,False,,residential,True,54.145,"LINESTRING (79.991529 14.4464516, 79.9910288 14.4465014)",,,
279284271,False,Putta Street,residential,True,132.927,"LINESTRING (79.991529 14.4464516, 79.9914926 14.4462688, 79.9914215 14.4459468, 79.9913706 14.4457584, 79.991227 14.4452935)",,30,
279284277,False,,residential,False,44.255,"LINESTRING (79.9888529 14.4451948, 79.9892423 14.4450675)",,,
279284277,False,,residential,True,63.82,"LINESTRING (79.9888529 14.4451948, 79.9882954 14.4453896)",,,
279284275,False,,residential,False,139.772,"LINESTRING (79.9888529 14.4451948, 79.9889495 14.4458201, 79.989103 14.4464269)",,,
279284275,False,,residential,True,42.158,"LINESTRING (79.9892876 14.4473359, 79.989212 14.4469639)",,,
279284276,False,,residential,False,85.913,"LINESTRING (79.9892876 14.4473359, 79.9900649 14.4471616)",,,
279284276,False,,residential,True,36.522,"LINESTRING (79.9892876 14.4473359, 79.9889579 14.447413)",,,
279668340,False,,residential,False,58.392,"LINESTRING (79.9892876 14.4473359, 79.9894016 14.4478493)",,,
279284277,False,,residential,True,44.255,"LINESTRING (79.9892423 14.4450675, 79.9888529 14.4451948)",,,
"[279957484, 415702263]",False,,residential,False,163.327,"LINESTRING (79.9892423 14.4450675, 79.9893039 14.4453403, 79.9893576 14.4458519, 79.9894059 14.445961, 79.9894314 14.4460221, 79.9894917 14.4460273, 79.9896137 14.4459922, 79.9899209 14.4459091)",,,
279284277,False,,residential,False,63.82,"LINESTRING (79.9882954 14.4453896, 79.9888529 14.4451948)",,,
"[415712326, 279284279]",False,,residential,True,175.39600000000002,"LINESTRING (79.9882954 14.4453896, 79.9884547 14.4458228, 79.9885794 14.4460669, 79.9887061 14.4465033, 79.989103 14.4464269)",,,
279284276,False,,residential,True,66.435,"LINESTRING (79.9911727 14.4469507, 79.9905644 14.4470505)",,,
279284382,False,,residential,False,39.542,"LINESTRING (79.9911727 14.4469507, 79.9911154 14.4467747, 79.991054 14.4466143)",,,
279284382,False,,residential,True,80.327,"LINESTRING (79.9911727 14.4469507, 79.9911677 14.447236, 79.9912705 14.4475574, 79.9912546 14.4476568)",,,
279284283,False,,residential,False,63.115,"LINESTRING (79.9918116 14.4452524, 79.991227 14.4452935)",,,
279284270,False,,residential,False,52.657,"LINESTRING (79.9907325 14.4493768, 79.991178 14.4491815)",,,
279284270,False,,residential,True,61.263,"LINESTRING (79.9907325 14.4493768, 79.9902065 14.4495868)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,False,120.64699999999999,"LINESTRING (79.9907325 14.4493768, 79.9905064 14.4487364, 79.9903723 14.4483494)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,True,61.449999999999996,"LINESTRING (79.9907325 14.4493768, 79.9908006 14.449539, 79.9909487 14.4497696, 79.9910213 14.4498489)",,,
279284283,False,,residential,False,56.456,"LINESTRING (79.991227 14.4452935, 79.9907048 14.4453388)",,,
279284283,False,,residential,True,63.115,"LINESTRING (79.991227 14.4452935, 79.9918116 14.4452524)",,,
279284271,False,Putta Street,residential,False,132.927,"LINESTRING (79.991227 14.4452935, 79.9913706 14.4457584, 79.9914215 14.4459468, 79.9914926 14.4462688, 79.991529 14.4464516)",,30,
279284272,False,,residential,True,42.417,"LINESTRING (79.9905644 14.4470505, 79.9905206 14.4466714)",,,
279284276,False,,residential,False,66.435,"LINESTRING (79.9905644 14.4470505, 79.9911727 14.4469507)",,,
279284276,False,,residential,True,55.186,"LINESTRING (79.9905644 14.4470505, 79.9900649 14.4471616)",,,
279284272,False,,residential,False,246.096,"LINESTRING (79.9905644 14.4470505, 79.9907254 14.4477182, 79.9909424 14.4484128, 79.991178 14.4491815)",,,
279284270,False,,residential,False,2.876,"LINESTRING (79.9897357 14.4497844, 79.9897602 14.4497741)",,,
279284276,False,,residential,False,36.522,"LINESTRING (79.9889579 14.447413, 79.9892876 14.4473359)",,,
279284272,False,,residential,False,42.191,"LINESTRING (79.9903915 14.4453758, 79.990431 14.4457533)",,,
279284272,False,,residential,True,42.391,"LINESTRING (79.9903915 14.4453758, 79.9903126 14.4450023)",,,
279284283,False,,residential,True,33.986,"LINESTRING (79.9903915 14.4453758, 79.9907048 14.4453388)",,,
279284381,False,,residential,False,57.786,"LINESTRING (79.991054 14.4466143, 79.9905206 14.4466714)",,,
279284382,False,,residential,False,12.844,"LINESTRING (79.991054 14.4466143, 79.9910288 14.4465014)",,,
279284382,False,,residential,True,39.542,"LINESTRING (79.991054 14.4466143, 79.9911154 14.4467747, 79.9911727 14.4469507)",,,
279284382,False,,residential,False,80.327,"LINESTRING (79.9912546 14.4476568, 79.9912705 14.4475574, 79.9911677 14.447236, 79.9911727 14.4469507)",,,
279284382,False,,residential,True,153.789,"LINESTRING (79.9912546 14.4476568, 79.9913709 14.4479488, 79.991492 14.4483111, 79.9916766 14.4489768)",,,
279668350,False,,residential,True,59.123999999999995,"LINESTRING (79.9912546 14.4476568, 79.9912016 14.4476077, 79.9911429 14.4475136, 79.9910973 14.4474123, 79.9910045 14.4471895)",,,
279284283,False,,residential,False,33.986,"LINESTRING (79.9907048 14.4453388, 79.9903915 14.4453758)",,,
279284283,False,,residential,True,56.456,"LINESTRING (79.9907048 14.4453388, 79.991227 14.4452935)",,,
279284382,False,,residential,True,133.9,"LINESTRING (79.9907048 14.4453388, 79.9910288 14.4465014)",,,
279284272,False,,residential,False,42.417,"LINESTRING (79.9905206 14.4466714, 79.9905644 14.4470505)",,,
279284272,False,,residential,True,43.94,"LINESTRING (79.9905206 14.4466714, 79.9904893 14.4462774)",,,
279284381,False,,residential,False,53.512,"LINESTRING (79.9905206 14.4466714, 79.9900268 14.4467256)",,,
279284381,False,,residential,True,57.786,"LINESTRING (79.9905206 14.4466714, 79.991054 14.4466143)",,,
279284382,False,,residential,False,133.9,"LINESTRING (79.9910288 14.4465014, 79.9907048 14.4453388)",,,
279284382,False,,residential,True,12.844,"LINESTRING (79.9910288 14.4465014, 79.991054 14.4466143)",,,
279284383,False,,residential,False,54.145,"LINESTRING (79.9910288 14.4465014, 79.991529 14.4464516)",,,
279284275,False,,residential,False,25.509,"LINESTRING (79.9891663 14.4467388, 79.989212 14.4469639)",,,
279284275,False,,residential,True,35.345,"LINESTRING (79.9891663 14.4467388, 79.989103 14.4464269)",,,
1215284355,False,,residential,True,54.886,"LINESTRING (79.9891663 14.4467388, 79.9886666 14.4468362)",,,
279284381,False,,residential,True,92.694,"LINESTRING (79.9891663 14.4467388, 79.9895148 14.4467429, 79.9900268 14.4467256)",,,
416112035,False,,residential,True,12.879,"LINESTRING (79.9828667 14.4531894, 79.9828833 14.4530747)",,,
279285041,False,Balaji Nagar Main Road,secondary,True,8.538,"LINESTRING (79.9905663 14.4520017, 79.9906301 14.4519561)",,,
279285041,False,Balaji Nagar Main Road,secondary,False,16.357,"LINESTRING (79.9905663 14.4520017, 79.9904437 14.4520544, 79.9904272 14.4520608)",,,
287755658,False,kms road,unclassified,True,51.06099999999999,"LINESTRING (79.9905663 14.4520017, 79.9906634 14.4523195, 79.9906999 14.4524423)",,,
133956170,False,Balaji Nagar,residential,False,64.706,"LINESTRING (79.9913432 14.4501814, 79.9916737 14.4506674)",,,
"[134867010, 133954212]",False,Balaji Nagar(andhra bank road),unclassified,"[False, True]",145.505,"LINESTRING (79.9913432 14.4501814, 79.9916828 14.4499327, 79.991178 14.4491815)",,,
133954212,False,Balaji Nagar(andhra bank road),unclassified,True,74.64500000000001,"LINESTRING (79.9913432 14.4501814, 79.9912284 14.4502557, 79.9910795 14.4503843, 79.9909352 14.4505266, 79.9908387 14.4506374)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,False,50.685,"LINESTRING (79.9913432 14.4501814, 79.9910933 14.4499274, 79.9910213 14.4498489)",,,
279284270,False,,residential,True,58.314,"LINESTRING (79.9916766 14.4489768, 79.991178 14.4491815)",,,
279284382,False,,residential,False,153.789,"LINESTRING (79.9916766 14.4489768, 79.991492 14.4483111, 79.9913709 14.4479488, 79.9912546 14.4476568)",,,
287755658,False,kms road,unclassified,True,44.813,"LINESTRING (79.9906999 14.4524423, 79.9908663 14.4528117)",,,
279667787,False,,residential,True,126.56299999999999,"LINESTRING (79.9906999 14.4524423, 79.9909466 14.4522675, 79.9916388 14.4517576)",,,
287755658,False,kms road,unclassified,False,51.06099999999999,"LINESTRING (79.9906999 14.4524423, 79.9906634 14.4523195, 79.9905663 14.4520017)",,,
133954212,False,Balaji Nagar(andhra bank road),unclassified,False,7.142,"LINESTRING (79.9903124 14.4512106, 79.9903661 14.4512483)",,,
133956330,False,,unclassified,False,36.171,"LINESTRING (79.9903124 14.4512106, 79.9904566 14.4515044)",,,
133954212,False,Balaji Nagar(andhra bank road),unclassified,True,22.647,"LINESTRING (79.9903124 14.4512106, 79.9902432 14.4512539, 79.9901281 14.451308)",,,
133956330,False,,unclassified,False,53.589,"LINESTRING (79.9904566 14.4515044, 79.9906301 14.4519561)",,,
133956330,False,,unclassified,True,36.171,"LINESTRING (79.9904566 14.4515044, 79.9903124 14.4512106)",,,
279667775,False,,residential,True,90.583,"LINESTRING (79.9904566 14.4515044, 79.9906891 14.4513984, 79.9909701 14.4512062, 79.9911687 14.4510753)",,,
279668350,False,,residential,False,59.123999999999995,"LINESTRING (79.9910045 14.4471895, 79.9910973 14.4474123, 79.9911429 14.4475136, 79.9912016 14.4476077, 79.9912546 14.4476568)",,,
279668341,False,,road,True,30.204,"LINESTRING (79.9898189 14.4484648, 79.9895384 14.4484653)",,,
279668342,False,,road,False,131.557,"LINESTRING (79.9898189 14.4484648, 79.9902065 14.4495868)",,,
279668341,False,,road,False,61.14,"LINESTRING (79.9898189 14.4484648, 79.9899498 14.4484559, 79.9903723 14.4483494)",,,
279284270,False,,residential,False,61.263,"LINESTRING (79.9902065 14.4495868, 79.9907325 14.4493768)",,,
279284270,False,,residential,True,52.375,"LINESTRING (79.9902065 14.4495868, 79.9897602 14.4497741)",,,
279668342,False,,road,False,99.642,"LINESTRING (79.9902065 14.4495868, 79.9905243 14.4504284)",,,
279668342,False,,road,True,131.557,"LINESTRING (79.9902065 14.4495868, 79.9898189 14.4484648)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,False,136.171,"LINESTRING (79.9903723 14.4483494, 79.9901877 14.4476647, 79.9900649 14.4471616)",,,
133956169,False,Swami Doss School Road (balaji nagar),residential,True,120.64699999999999,"LINESTRING (79.9903723 14.4483494, 79.9905064 14.4487364, 79.9907325 14.4493768)",,,
279668341,False,,road,True,61.14,"LINESTRING (79.9903723 14.4483494, 79.9899498 14.4484559, 79.9898189 14.4484648)",,,
279668342,False,,road,True,99.642,"LINESTRING (79.9905243 14.4504284, 79.9902065 14.4495868)",,,
415712395,False,,residential,False,83.762,"LINESTRING (79.9905243 14.4504284, 79.9907339 14.4501838, 79.9910213 14.4498489)",,,
415712395,False,,residential,True,64.65700000000001,"LINESTRING (79.9905243 14.4504284, 79.9904294 14.4505591, 79.9902829 14.4507087, 79.9901645 14.4508912)",,,
279668340,False,,residential,True,70.062,"LINESTRING (79.9895384 14.4484653, 79.9894016 14.4478493)",,,
279668341,False,,road,False,30.204,"LINESTRING (79.9895384 14.4484653, 79.9898189 14.4484648)",,,
"[355080133, 279668341]",False,,"['residential', 'road']","[False, True]",177.81300000000002,"LINESTRING (79.9895384 14.4484653, 79.9892777 14.4485166, 79.9897602 14.4497741)",,,
201485974,True,Mini BiPass Road,primary,False,68.651,"LINESTRING (79.9891742 14.4510906, 79.9893861 14.4516729)",,,
279668495,False,,road,False,112.218,"LINESTRING (79.9891742 14.4510906, 79.9882089 14.451471)",,,
274504385,False,,unclassified,False,71.885,"LINESTRING (79.9882089 14.451471, 79.9884191 14.4520846)",,,
274504385,False,,unclassified,True,67.497,"LINESTRING (79.9882089 14.451471, 79.9880114 14.4508949)",,,
279668495,False,,road,True,112.218,"LINESTRING (79.9882089 14.451471, 79.9891742 14.4510906)",,,
201485974,True,Mini BiPass Road,primary,False,68.255,"LINESTRING (79.9889712 14.4505091, 79.9891742 14.4510906)",,,
279668506,False,,road,False,10.485,"LINESTRING (79.9889712 14.4505091, 79.9890645 14.4504821)",,,
279668506,False,,road,True,54.554,"LINESTRING (79.9889712 14.4505091, 79.9885051 14.4507014)",,,
274504385,False,,unclassified,False,67.497,"LINESTRING (79.9880114 14.4508949, 79.9882089 14.451471)",,,
274504385,False,,unclassified,True,74.405,"LINESTRING (79.9880114 14.4508949, 79.9877938 14.4502598)",,,
279668506,False,,road,False,57.349,"LINESTRING (79.9880114 14.4508949, 79.9885051 14.4507014)",,,
279668506,False,,road,False,54.554,"LINESTRING (79.9885051 14.4507014, 79.9889712 14.4505091)",,,
279668506,False,,road,True,57.349,"LINESTRING (79.9885051 14.4507014, 79.9880114 14.4508949)",,,
279668507,False,,road,True,73.821,"LINESTRING (79.9885051 14.4507014, 79.9882719 14.4500771)",,,
274504382,False,,road,False,58.532,"LINESTRING (79.9882719 14.4500771, 79.9887712 14.449869)",,,
274504382,False,,road,True,55.344,"LINESTRING (79.9882719 14.4500771, 79.9877938 14.4502598)",,,
279668507,False,,road,False,73.821,"LINESTRING (79.9882719 14.4500771, 79.9885051 14.4507014)",,,
279668507,False,,road,True,113.823,"LINESTRING (79.9882719 14.4500771, 79.9879398 14.4491053)",,,
279668570,False,,road,False,67.459,"LINESTRING (79.9866063 14.4487502, 79.9872301 14.4486941)",,,
279668570,False,,road,True,275.43,"LINESTRING (79.9866063 14.4487502, 79.9864152 14.4487661, 79.986206 14.4487972, 79.9860934 14.4488544, 79.9860585 14.4489271, 79.9860907 14.4490544, 79.9868391 14.4506494)",,,
279668571,False,,road,False,204.664,"LINESTRING (79.9866063 14.4487502, 79.9868578 14.4494544, 79.9872909 14.4504664)",,,
274504385,False,,unclassified,False,63.907,"LINESTRING (79.9872301 14.4486941, 79.9874103 14.4492417)",,,
274504385,False,,unclassified,True,190.136,"LINESTRING (79.9872301 14.4486941, 79.986602 14.447096)",,,
279668570,False,,road,True,67.459,"LINESTRING (79.9872301 14.4486941, 79.9866063 14.4487502)",,,
274504382,False,,road,False,58.822,"LINESTRING (79.9872909 14.4504664, 79.9877938 14.4502598)",,,
274504382,False,,road,True,52.733,"LINESTRING (79.9872909 14.4504664, 79.9868391 14.4506494)",,,
279668571,False,,road,True,204.664,"LINESTRING (79.9872909 14.4504664, 79.9868578 14.4494544, 79.9866063 14.4487502)",,,
134101790,False,Saibaba Temple Road,tertiary,False,11.781,"LINESTRING (79.9854504 14.4519744, 79.9855567 14.4519493)",,,
279668597,False,,road,False,49.326,"LINESTRING (79.9854504 14.4519744, 79.985582 14.4523993)",,,
134101790,False,Saibaba Temple Road,tertiary,True,48.449,"LINESTRING (79.9854504 14.4519744, 79.9850338 14.4520727, 79.9850148 14.4520817)",,,
