osmid,lanes,highway,maxspeed,oneway,reversed,length,name,geometry,bridge
38153714,2,secondary,60,False,False,35.281,,"LINESTRING (77.8897625 29.8694198, 77.8900013 29.8696602)",
38153714,2,secondary,60,False,True,7.746,,"LINESTRING (77.8897625 29.8694198, 77.8897523 29.8693507)",
314411146,2,tertiary,,False,False,155.749,Civil Lines,"LINESTRING (77.8897625 29.8694198, 77.8893485 29.8701684, 77.8892627 29.8706336, 77.8892462 29.8707319)",
1063350837,2,secondary,60,False,False,49.654,,"LINESTRING (77.893658 29.8733809, 77.8940077 29.8737087)",
1063350837,2,secondary,60,False,True,97.075,,"LINESTRING (77.893658 29.8733809, 77.8930087 29.8727137)",
1063350843,,residential,,False,True,63.326,,"LINESTRING (77.893658 29.8733809, 77.8941752 29.8730299)",
673803846,,tertiary,,False,False,99.298,,"LINESTRING (77.8863969 29.8723004, 77.8873035 29.8718768)",yes
673811073,,tertiary,,False,True,136.444,,"LINESTRING (77.8863969 29.8723004, 77.8867674 29.8729551, 77.8871154 29.873351)",
1061040946,,tertiary,,False,False,91.828,,"LINESTRING (77.8863969 29.8723004, 77.886033 29.8725314, 77.88562 29.8727779)",
263985317,,residential,,False,True,122.237,,"LINESTRING (77.8953837 29.8655839, 77.8952801 29.8657301, 77.8952098 29.8658264, 77.8951562 29.8658998, 77.8950491 29.8660466, 77.894708 29.866514)",
1080933922,,residential,,False,True,225.625,Thomson Marg,"LINESTRING (77.8953837 29.8655839, 77.8944214 29.8655362, 77.8943896 29.8659352, 77.8934776 29.8659968)",
1222251268,,residential,,False,True,46.283,,"LINESTRING (77.8942817 29.8681302, 77.8938114 29.868047)",
1222251268,,residential,,False,False,43.581,,"LINESTRING (77.8942817 29.8681302, 77.8940798 29.8680392, 77.893899 29.8679239)",
1222251267,,residential,,True,False,6.3919999999999995,,"LINESTRING (77.893899 29.8679239, 77.8938915 29.867907, 77.8938638 29.8678758)",
1222251268,,residential,,False,True,43.581,,"LINESTRING (77.893899 29.8679239, 77.8940798 29.8680392, 77.8942817 29.8681302)",
38153714,2,secondary,60,False,True,53.591,,"LINESTRING (77.8893531 29.865426, 77.8892876 29.8649474)",
38153714,2,secondary,60,False,False,377.414,,"LINESTRING (77.8893531 29.865426, 77.8894647 29.8662533, 77.8896437 29.8676618, 77.8897393 29.8684133, 77.8897745 29.8686906, 77.889783 29.8687995)",
"[309771692, 309777591]",,residential,,False,"[False, True]",211.797,,"LINESTRING (77.8893531 29.865426, 77.889424 29.8654561, 77.8894696 29.8654817, 77.8895152 29.8655189, 77.8896234 29.8656134, 77.8896708 29.8656631, 77.8897298 29.8657073, 77.8898317 29.865826, 77.889889 29.8658855, 77.8899587 29.8659506, 77.8900355 29.8660237, 77.890108 29.8660632, 77.8901938 29.8660841, 77.8903064 29.8660981, 77.8904056 29.8661051, 77.8905048 29.8661051, 77.8906346 29.8661111, 77.8907677 29.8661051, 77.8909232 29.8660841, 77.8910332 29.8660586, 77.8912193 29.8660041)",
342007412,,residential,,False,False,118.655,,"LINESTRING (77.8893531 29.865426, 77.8891442 29.8655274, 77.8888752 29.8656686, 77.888585 29.8658589, 77.8883373 29.8660246)",
"[309771692, 309777591]",,residential,,False,"[False, True]",211.79699999999997,,"LINESTRING (77.8912193 29.8660041, 77.8910332 29.8660586, 77.8909232 29.8660841, 77.8907677 29.8661051, 77.8906346 29.8661111, 77.8905048 29.8661051, 77.8904056 29.8661051, 77.8903064 29.8660981, 77.8901938 29.8660841, 77.890108 29.8660632, 77.8900355 29.8660237, 77.8899587 29.8659506, 77.889889 29.8658855, 77.8898317 29.865826, 77.8897298 29.8657073, 77.8896708 29.8656631, 77.8896234 29.8656134, 77.8895152 29.8655189, 77.8894696 29.8654817, 77.889424 29.8654561, 77.8893531 29.865426)",
309773814,,residential,,False,False,182.167,,"LINESTRING (77.8912193 29.8660041, 77.8911496 29.8660879, 77.8910922 29.8661423, 77.8910557 29.8662111, 77.8910048 29.8662856, 77.8909484 29.8663786, 77.8909002 29.8664856, 77.8908841 29.8665787, 77.8908615 29.8667145, 77.8908481 29.8668517, 77.8908304 29.8669904, 77.890824 29.8671006, 77.890824 29.8672099, 77.8907929 29.867423, 77.8907607 29.8675323, 77.8907476 29.8675524)",
309773814,,residential,,False,True,182.16700000000003,,"LINESTRING (77.8907476 29.8675524, 77.8907607 29.8675323, 77.8907929 29.867423, 77.890824 29.8672099, 77.890824 29.8671006, 77.8908304 29.8669904, 77.8908481 29.8668517, 77.8908615 29.8667145, 77.8908841 29.8665787, 77.8909002 29.8664856, 77.8909484 29.8663786, 77.8910048 29.8662856, 77.8910557 29.8662111, 77.8910922 29.8661423, 77.8911496 29.8660879, 77.8912193 29.8660041)",
1063350833,,residential,20,False,True,149.72800000000004,,"LINESTRING (77.8907476 29.8675524, 77.890551 29.8679202, 77.8903265 29.8683954, 77.8902828 29.8684878, 77.8901867 29.8686858, 77.8901165 29.8687809)",
1222682147,2,residential,,False,True,263.183,,"LINESTRING (77.8907476 29.8675524, 77.8908991 29.8675784, 77.8911386 29.8675983, 77.891337 29.8676165, 77.8915194 29.8676368, 77.891686 29.8676533, 77.891807 29.8676554, 77.8919199 29.8676487, 77.8921647 29.8676011, 77.8923213 29.8675879, 77.8925078 29.8675949, 77.8926554 29.8676112, 77.8927958 29.8676347, 77.8929112 29.8676612, 77.8933167 29.8677682, 77.8933627 29.8677826, 77.8934305 29.8677986)",
342007412,,residential,,False,False,5.806,,"LINESTRING (77.8883373 29.8660246, 77.8882918 29.8660588)",
342007412,,residential,,False,True,118.655,,"LINESTRING (77.8883373 29.8660246, 77.888585 29.8658589, 77.8888752 29.8656686, 77.8891442 29.8655274, 77.8893531 29.865426)",
1061059027,,residential,,False,True,62.025000000000006,,"LINESTRING (77.8883373 29.8660246, 77.8882821 29.8657221, 77.8882553 29.8655221, 77.8882338 29.8654755)",
1061059023,,residential,,False,False,92.635,,"LINESTRING (77.8872047 29.8670313, 77.8870797 29.8662053)",
342007412,,residential,,False,False,112.847,,"LINESTRING (77.8872047 29.8670313, 77.8868773 29.8674276, 77.8867022 29.8676329, 77.8865818 29.867817, 77.8865498 29.8678706)",
342007412,,residential,,False,True,150.703,,"LINESTRING (77.8872047 29.8670313, 77.887679 29.8665894, 77.8878843 29.8664052, 77.8881249 29.8661842, 77.8882918 29.8660588)",
342007412,,residential,,False,True,144.061,,"LINESTRING (77.8862492 29.8691306, 77.8862704 29.8688851, 77.8863035 29.8686654, 77.8863129 29.8686027, 77.8863766 29.868351, 77.8864049 29.8681976, 77.8864827 29.8679827, 77.8865498 29.8678706)",
342008670,,residential,,False,False,151.446,,"LINESTRING (77.8862492 29.8691306, 77.8871195 29.8690508, 77.8878129 29.8690043)",
673803845,,tertiary,,False,False,322.781,,"LINESTRING (77.8862492 29.8691306, 77.8862585 29.8693053, 77.8868975 29.8710052, 77.8870938 29.8714294, 77.8873035 29.8718768)",
342007434,,residential,,False,False,24.393,Jaadugar Road,"LINESTRING (77.8860746 29.8651682, 77.8860338 29.8649517)",
342007434,,residential,,False,True,25.403,Jaadugar Road,"LINESTRING (77.8860746 29.8651682, 77.8860871 29.8652413, 77.8861107 29.8653945)",
342007412,,residential,,False,False,144.061,,"LINESTRING (77.8865498 29.8678706, 77.8864827 29.8679827, 77.8864049 29.8681976, 77.8863766 29.868351, 77.8863129 29.8686027, 77.8863035 29.8686654, 77.8862704 29.8688851, 77.8862492 29.8691306)",
342007412,,residential,,False,True,112.847,,"LINESTRING (77.8865498 29.8678706, 77.8865818 29.867817, 77.8867022 29.8676329, 77.8868773 29.8674276, 77.8872047 29.8670313)",
342007434,,residential,,False,False,278.61499999999995,Jaadugar Road,"LINESTRING (77.8865498 29.8678706, 77.8864615 29.8674295, 77.8863691 29.8668711, 77.8863506 29.866799, 77.886272 29.8663221, 77.886178 29.8658331, 77.8861107 29.8653945)",
342007434,,residential,,False,True,24.393,Jaadugar Road,"LINESTRING (77.8860338 29.8649517, 77.8860746 29.8651682)",
342007434,,residential,,False,False,25.403,Jaadugar Road,"LINESTRING (77.8861107 29.8653945, 77.8860871 29.8652413, 77.8860746 29.8651682)",
342007434,,residential,,False,True,278.615,Jaadugar Road,"LINESTRING (77.8861107 29.8653945, 77.886178 29.8658331, 77.886272 29.8663221, 77.8863506 29.866799, 77.8863691 29.8668711, 77.8864615 29.8674295, 77.8865498 29.8678706)",
342007443,,residential,,False,False,128.789,,"LINESTRING (77.8861107 29.8653945, 77.8872328 29.8651877, 77.8874126 29.8651388)",
342007443,,residential,,False,True,128.789,,"LINESTRING (77.8874126 29.8651388, 77.8872328 29.8651877, 77.8861107 29.8653945)",
342008676,,residential,,False,False,9.024,,"LINESTRING (77.8878129 29.8690043, 77.8879058 29.8689945)",
342008670,,residential,,False,True,151.446,,"LINESTRING (77.8878129 29.8690043, 77.8871195 29.8690508, 77.8862492 29.8691306)",
342008671,,residential,,False,False,123.09,Civil lines,"LINESTRING (77.8878129 29.8690043, 77.8877981 29.869109, 77.8878585 29.8693299, 77.8879228 29.8694904, 77.8880033 29.8696184, 77.8881548 29.8697986, 77.8882568 29.8699486, 77.8883046 29.8699942)",
314411146,2,tertiary,,False,True,155.749,Civil Lines,"LINESTRING (77.8892462 29.8707319, 77.8892627 29.8706336, 77.8893485 29.8701684, 77.8897625 29.8694198)",
342008671,,residential,,False,True,122.47099999999999,Civil lines,"LINESTRING (77.8892462 29.8707319, 77.8890402 29.8705861, 77.8884177 29.8701021, 77.8883046 29.8699942)",
342008672,,residential,,False,False,45.338,,"LINESTRING (77.8883046 29.8699942, 77.8886701 29.8697377)",
