osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,name
1191424200,trunk_link,False,True,10.148,,,,"LINESTRING (79.3966323 28.9692206, 79.3967291 28.9691866)",
1090897987,trunk,True,False,113.149,2,NH9,90,"LINESTRING (79.3966323 28.9692206, 79.3967017 28.9694112, 79.3967652 28.9695852, 79.396917 28.9700019, 79.3969856 28.9701901)",
1191710395,trunk_link,False,True,9.604,,,,"LINESTRING (79.3960783 28.9682238, 79.3961683 28.9681883)",
1090897987,trunk,True,False,123.43299999999999,2,NH9,90,"LINESTRING (79.3960783 28.9682238, 79.3964379 28.9688027, 79.3966048 28.9691614, 79.3966323 28.9692206)",
1191379299,trunk_link,False,False,10.893,,,,"LINESTRING (79.3985233 28.9745234, 79.3986319 28.9744995)",
1191712946,tertiary,False,False,105.641,,,,"LINESTRING (79.3985233 28.9745234, 79.3974462 28.9746446)",
654549222,trunk,True,False,313.05199999999996,2,NH9,80,"LINESTRING (79.3979996 28.9705124, 79.3984966 28.9702341, 79.3988117 28.9700416, 79.3998043 28.9694388, 79.4001627 28.9692364, 79.4006809 28.968957)",
1191379265,unclassified,False,False,320.842,,,,"LINESTRING (79.3979996 28.9705124, 79.3982002 28.9707491, 79.3983552 28.9708761, 79.398566 28.9709903, 79.398954 28.9711733, 79.3993469 28.9715201, 79.3995132 28.9716068, 79.3997539 28.9715975, 79.4000866 28.9716161, 79.4005219 28.9718917, 79.4006805 28.9719937)",
843083621,trunk,True,False,36.975,2,NH309,80,"LINESTRING (79.3941878 28.9717869, 79.3945481 28.971681)",
1191544838,trunk_link,False,True,6.599,,,,"LINESTRING (79.3941878 28.9717869, 79.394213 28.971842)",
843083621,trunk,True,False,9.601,2,NH309,80,"LINESTRING (79.393054 28.972155, 79.3931465 28.9721249)",
1191542569,tertiary,True,False,7.289,,,,"LINESTRING (79.393054 28.972155, 79.3930852 28.9722146)",Main Market - Galla Mandi Road
1191712950,tertiary,False,True,51.626,,,,"LINESTRING (79.3942508 28.9743943, 79.3944551 28.9748228)",Main Market - Galla Mandi Road
1191542568,tertiary,True,False,163.54600000000002,,,,"LINESTRING (79.3942508 28.9743943, 79.3942446 28.9743095, 79.3936311 28.9730953, 79.393606 28.9730413)",Main Market - Galla Mandi Road
1191716583,unclassified,False,False,52.731,,,,"LINESTRING (79.3942508 28.9743943, 79.394672 28.9742016, 79.3947164 28.974158)",
1191716588,unclassified,False,True,62.821999999999996,,,,"LINESTRING (79.3942508 28.9743943, 79.3937807 28.9745965, 79.3937092 28.9745991, 79.3936644 28.9745789)",
1191716587,tertiary_link,False,True,8.425,,,,"LINESTRING (79.3935286 28.9730753, 79.393606 28.9730413)",
1191542569,tertiary,True,False,163.69199999999998,,,,"LINESTRING (79.3935286 28.9730753, 79.3941712 28.9743393, 79.3942508 28.9743943)",Main Market - Galla Mandi Road
1191716588,unclassified,False,False,54.455999999999996,,,,"LINESTRING (79.3935286 28.9730753, 79.3930511 28.9732601, 79.3930253 28.9732841)",
1191544836,trunk_link,False,False,6.262,,,,"LINESTRING (79.3958417 28.9712972, 79.3958641 28.97135)",
843083621,trunk,True,False,80.362,2,NH309,80,"LINESTRING (79.3958417 28.9712972, 79.3964725 28.9711011, 79.3966196 28.971054)",
1069532546,trunk,True,False,142.373,,NH109,,"LINESTRING (79.3984091 28.9737913, 79.3979998 28.972562)",
1191382203,residential,False,False,85.965,,,,"LINESTRING (79.3984091 28.9737913, 79.3992736 28.973631)",
1191379297,trunk_link,False,False,10.421,,,,"LINESTRING (79.3979007 28.9725976, 79.3979998 28.972562)",
1017751032,trunk,True,False,168.37099999999998,2,NH109,40;90,"LINESTRING (79.3979007 28.9725976, 79.3982696 28.9737397, 79.3983707 28.9740549)",
1069532570,trunk,True,False,19.809,2,NH9,,"LINESTRING (79.3974768 28.9706054, 79.3974252 28.9705559, 79.3973577 28.9705243, 79.3973078 28.9705175)",
1090897987,trunk,True,False,45.423,2,NH9,90,"LINESTRING (79.3969856 28.9701901, 79.3970986 28.9704358, 79.3971227 28.9705779)",
1191542565,trunk_link,True,False,69.723,1,,,"LINESTRING (79.3969856 28.9701901, 79.3969761 28.9702799, 79.3969862 28.9703415, 79.3970017 28.9704355, 79.3969932 28.9705611, 79.3969282 28.9706928, 79.3968547 28.9707825)",
654549222,trunk,True,False,41.362,2,NH9,80,"LINESTRING (79.3976338 28.970702, 79.3977493 28.9706421, 79.3979996 28.9705124)",
1069532572,trunk,True,False,88.076,2,NH9,,"LINESTRING (79.4009749 28.9686849, 79.4001938 28.9690854)",
1191379300,trunk_link,False,False,10.814,,,,"LINESTRING (79.4009749 28.9686849, 79.4010343 28.9687671)",
1191416275,unclassified,False,False,15.655,,,,"LINESTRING (79.4009749 28.9686849, 79.4009238 28.9685514)",
