osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
22837183,SH15,Udhagamandalam - Kotagiri - Mettupalayam - Sathy - Gobi - Erode Road,primary,False,True,70.843,,"LINESTRING (77.2450237 11.4994625, 77.2448395 11.4988515)",
22837509,NH948,,trunk,False,False,34.729,50,"LINESTRING (77.2450237 11.4994625, 77.2452054 11.4997191)",
22837509,NH948,,trunk,False,True,167.421,50,"LINESTRING (77.2450237 11.4994625, 77.2438197 11.4985271)",
991402076,,,unclassified,False,True,626.816,,"LINESTRING (77.2450237 11.4994625, 77.2447953 11.4994858, 77.2442186 11.4996014, 77.2436365 11.4996645, 77.2431216 11.499746, 77.2432128 11.5001902, 77.243253 11.5005318, 77.2432396 11.5007211, 77.2432369 11.500913, 77.2437572 11.5009287, 77.2443768 11.5009182, 77.2454202 11.500884, 77.2458513 11.5007974)",
634000781,SH82,Sathy - Athani - Bhavani Road,primary,False,False,59.072,,"LINESTRING (77.2452448 11.5041152, 77.245719 11.5043727)",
240303464,NH948,,trunk,False,False,142.895,50,"LINESTRING (77.2452448 11.5041152, 77.2446697 11.504028, 77.2439884 11.5039933, 77.2439423 11.5040035)",
"[240303464, 240303459, 22837509]",NH948,,trunk,False,True,397.379,50,"LINESTRING (77.2452448 11.5041152, 77.2454089 11.5038237, 77.2458909 11.5028091, 77.2461095 11.5022812, 77.2461009 11.5019553, 77.2461717 11.5016304, 77.2460419 11.501181, 77.2458513 11.5007974)",yes
337239271,,,residential,False,True,178.33600000000004,,"LINESTRING (77.246045 11.504705, 77.2458766 11.5047541, 77.2456581 11.5048326, 77.2454105 11.5048838, 77.2447088 11.5050444, 77.2446262 11.5050753, 77.2445971 11.50513, 77.2446129 11.50523)",
634000781,SH82,Sathy - Athani - Bhavani Road,primary,False,False,91.279,,"LINESTRING (77.246045 11.504705, 77.2460859 11.5049216, 77.2462468 11.5054262, 77.2462699 11.5054945)",
634000781,SH82,Sathy - Athani - Bhavani Road,primary,False,True,54.214999999999996,,"LINESTRING (77.246045 11.504705, 77.2460017 11.5045566, 77.2458391 11.504438, 77.245719 11.5043727)",
22837509,NH948,,trunk,False,False,66.757,50,"LINESTRING (77.2455859 11.5002563, 77.2458513 11.5007974)",
22837509,NH948,,trunk,False,True,72.713,50,"LINESTRING (77.2455859 11.5002563, 77.2452054 11.4997191)",
211618552,,,tertiary,False,True,133.63,,"LINESTRING (77.2455859 11.5002563, 77.2460225 11.4999892, 77.2461084 11.49939, 77.2461449 11.4993049)",
337239293,,,residential,False,False,468.01700000000005,,"LINESTRING (77.2410175 11.4975081, 77.2414416 11.4987049, 77.2416477 11.4992231, 77.2426434 11.4991474, 77.2432028 11.4991332, 77.2434882 11.4989018, 77.2438197 11.4985271)",
337239293,,,residential,False,True,55.75,,"LINESTRING (77.2410175 11.4975081, 77.2409214 11.4972395, 77.2408717 11.4970283)",
337239295,,,tertiary,False,True,98.019,,"LINESTRING (77.2408014 11.5033286, 77.2408522 11.5042087)",
232505224,,,tertiary,False,False,367.372,,"LINESTRING (77.2408014 11.5033286, 77.241712 11.5032967, 77.2424064 11.5033612, 77.2431131 11.5033934, 77.2433062 11.50349, 77.2434583 11.5036994, 77.2436843 11.5038645, 77.2439423 11.5040035)",
337239295,,,tertiary,False,False,98.019,,"LINESTRING (77.2408522 11.5042087, 77.2408014 11.5033286)",
240303464,NH948,,trunk,False,True,260.25199999999995,50,"LINESTRING (77.2408522 11.5042087, 77.2408974 11.5041972, 77.2431403 11.5041804, 77.2432367 11.5041591)",
337239295,,,tertiary,False,True,107.736,,"LINESTRING (77.2408522 11.5042087, 77.240914 11.5048425, 77.2409167 11.5051747)",
240303464,NH948,,trunk,False,False,44.452,50,"LINESTRING (77.2439423 11.5040035, 77.2435443 11.5040913)",
232505224,,,tertiary,False,True,367.372,,"LINESTRING (77.2439423 11.5040035, 77.2436843 11.5038645, 77.2434583 11.5036994, 77.2433062 11.50349, 77.2431131 11.5033934, 77.2424064 11.5033612, 77.241712 11.5032967, 77.2408014 11.5033286)",
240303464,NH948,,trunk,False,True,142.895,50,"LINESTRING (77.2439423 11.5040035, 77.2439884 11.5039933, 77.2446697 11.504028, 77.2452448 11.5041152)",
337239273,,,residential,False,False,43.165,,"LINESTRING (77.2409171 11.5052184, 77.2413063 11.5052908)",
337239295,,,tertiary,False,False,4.859,,"LINESTRING (77.2409171 11.5052184, 77.2409167 11.5051747)",
337239271,,,residential,False,False,178.336,,"LINESTRING (77.2446129 11.50523, 77.2445971 11.50513, 77.2446262 11.5050753, 77.2447088 11.5050444, 77.2454105 11.5048838, 77.2456581 11.5048326, 77.2458766 11.5047541, 77.246045 11.504705)",
337239271,,,residential,False,True,95.82300000000001,,"LINESTRING (77.2446129 11.50523, 77.2445473 11.5052692, 77.2443336 11.5053573, 77.2437788 11.5054886)",
337239273,,,residential,False,True,43.165,,"LINESTRING (77.2413063 11.5052908, 77.2409171 11.5052184)",
337239273,,,residential,False,False,58.741,,"LINESTRING (77.2413063 11.5052908, 77.2415678 11.5053394, 77.2418115 11.505368, 77.241839 11.5053682)",
