osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,bridge,geometry
295323607,2,NH 347BG,trunk,50,False,True,447.413,,"LINESTRING (76.0741412 22.1724919, 76.0745775 22.1718435, 76.0749348 22.1713784, 76.0750021 22.1712413, 76.0751211 22.1709795, 76.0751926 22.170758, 76.075195 22.1704472, 76.0751364 22.1702329, 76.0749958 22.1700431, 76.0747147 22.1698831, 76.0745419 22.1698451, 76.0743369 22.1698207, 76.0736896 22.1698342)"
891789204,,,unclassified,,False,False,148.928,,"LINESTRING (76.0741412 22.1724919, 76.0738957 22.1719959, 76.0736328 22.1717028, 76.0735416 22.1716233, 76.0734665 22.1714991, 76.073315 22.1714347)"
891789204,,,unclassified,,False,True,148.928,,"LINESTRING (76.073315 22.1714347, 76.0734665 22.1714991, 76.0735416 22.1716233, 76.0736328 22.1717028, 76.0738957 22.1719959, 76.0741412 22.1724919)"
933288126,,,residential,,False,True,188.568,,"LINESTRING (76.073315 22.1714347, 76.0733935 22.1711793, 76.0734209 22.171154, 76.0734633 22.1711259, 76.073518 22.1710584, 76.0735574 22.1709994, 76.0735878 22.1709404, 76.0735908 22.170887, 76.0735635 22.1706566, 76.0735378 22.1704484, 76.0735392 22.1703699, 76.0735574 22.1702884, 76.0735908 22.1701873, 76.0736896 22.1698342)"
933705289,,,residential,,False,False,10.325,,"LINESTRING (76.0677413 22.1750136, 76.0678369 22.1750416)"
933705297,,,residential,,False,True,31.718000000000004,,"LINESTRING (76.0677413 22.1750136, 76.0677572 22.1747849, 76.0677632 22.1747635, 76.0677761 22.1747317)"
933705289,,,residential,,False,True,10.325,,"LINESTRING (76.0678369 22.1750416, 76.0677413 22.1750136)"
933705289,,,residential,,False,False,17.682000000000002,,"LINESTRING (76.0678369 22.1750416, 76.067886 22.1750453, 76.0680084 22.1750487)"
933728946,,,residential,,False,True,73.237,,"LINESTRING (76.0678369 22.1750416, 76.0678384 22.1755229, 76.0678395 22.1755335, 76.0678452 22.1755421, 76.0678543 22.1755464, 76.0678658 22.1755483, 76.068013 22.1755471)"
933728945,,,residential,,False,False,55.422,,"LINESTRING (76.0680084 22.1750487, 76.068013 22.1755471)"
933705289,,,residential,,False,False,30.948999999999998,,"LINESTRING (76.0680084 22.1750487, 76.0682359 22.1750445, 76.0683088 22.1750406)"
933705289,,,residential,,False,True,17.682000000000002,,"LINESTRING (76.0680084 22.1750487, 76.067886 22.1750453, 76.0678369 22.1750416)"
891789205,,,tertiary,,False,False,61.879,,"LINESTRING (76.0693957 22.1750158, 76.0694182 22.1755719)"
891789205,,,tertiary,,False,True,80.45,,"LINESTRING (76.0693957 22.1750158, 76.0693665 22.1742928)"
933705289,,,residential,,False,True,111.983,,"LINESTRING (76.0693957 22.1750158, 76.0689096 22.175022, 76.0686608 22.175022, 76.0683088 22.1750406)"
891789205,,,tertiary,,False,False,80.45,,"LINESTRING (76.0693665 22.1742928, 76.0693957 22.1750158)"
891789205,,,tertiary,,False,True,149.889,,"LINESTRING (76.0693665 22.1742928, 76.0693574 22.1740674, 76.0694057 22.1736104, 76.069583 22.1729678)"
933705290,,,residential,,False,False,109.50099999999999,,"LINESTRING (76.0693665 22.1742928, 76.0684909 22.1742693, 76.0684287 22.1742679, 76.0683833 22.1742637, 76.0683431 22.1742487, 76.0683117 22.1742319)"
933705290,,,residential,,False,False,135.744,,"LINESTRING (76.0683117 22.1742319, 76.0682973 22.1741963, 76.0682962 22.1741658, 76.0684402 22.1730213)"
933705290,,,residential,,False,True,109.501,,"LINESTRING (76.0683117 22.1742319, 76.0683431 22.1742487, 76.0683833 22.1742637, 76.0684287 22.1742679, 76.0684909 22.1742693, 76.0693665 22.1742928)"
933705293,,,residential,,False,False,39.927,,"LINESTRING (76.0683117 22.1742319, 76.0681763 22.1742357, 76.068104 22.1742308, 76.0679817 22.1742189, 76.0679259 22.174209)"
933705291,,,residential,,False,True,39.09,,"LINESTRING (76.0684402 22.1730213, 76.0685097 22.1726757)"
933705290,,,residential,,False,True,135.744,,"LINESTRING (76.0684402 22.1730213, 76.0682962 22.1741658, 76.0682973 22.1741963, 76.0683117 22.1742319)"
933705292,,,residential,,False,True,43.782000000000004,,"LINESTRING (76.0684402 22.1730213, 76.0681294 22.1729697, 76.0680207 22.172958)"
933705291,,,residential,,False,False,57.91,,"LINESTRING (76.0686126 22.1721637, 76.0685097 22.1726757)"
22865927,,MD4914,secondary,,False,True,119.143,,"LINESTRING (76.0686126 22.1721637, 76.0696373 22.172356, 76.0697422 22.172391)"
933705296,,,residential,,False,False,11.344,,"LINESTRING (76.0679259 22.174209, 76.0679236 22.174311)"
933705293,,,residential,,False,False,91.975,,"LINESTRING (76.0679259 22.174209, 76.0679452 22.1736744, 76.0679602 22.1734797, 76.0679714 22.1733832)"
933705293,,,residential,,False,True,39.927,,"LINESTRING (76.0679259 22.174209, 76.0679817 22.1742189, 76.068104 22.1742308, 76.0681763 22.1742357, 76.0683117 22.1742319)"
933705293,,,residential,,False,True,47.552,,"LINESTRING (76.0680207 22.172958, 76.0679714 22.1733832)"
933705292,,,residential,,False,False,43.782000000000004,,"LINESTRING (76.0680207 22.172958, 76.0681294 22.1729697, 76.0684402 22.1730213)"
933705293,,,residential,,False,False,47.552,,"LINESTRING (76.0679714 22.1733832, 76.0680207 22.172958)"
933705293,,,residential,,False,True,91.975,,"LINESTRING (76.0679714 22.1733832, 76.0679602 22.1734797, 76.0679452 22.1736744, 76.0679259 22.174209)"
933705296,,,residential,,False,True,11.344,,"LINESTRING (76.0679236 22.174311, 76.0679259 22.174209)"
933705297,,,residential,,False,False,50.269000000000005,,"LINESTRING (76.0679236 22.174311, 76.0679054 22.1744335, 76.0678919 22.1745213, 76.0678748 22.1745805, 76.0678346 22.1746627, 76.0678203 22.1746855, 76.067808 22.1747012, 76.0677761 22.1747317)"
933705291,,,residential,,False,False,39.09,,"LINESTRING (76.0685097 22.1726757, 76.0684402 22.1730213)"
933705291,,,residential,,False,True,57.91,,"LINESTRING (76.0685097 22.1726757, 76.0686126 22.1721637)"
933728944,,,residential,,False,True,115.528,,"LINESTRING (76.0685097 22.1726757, 76.0688678 22.172727, 76.0693628 22.1728002, 76.0696148 22.1728527)"
933705297,,,residential,,False,False,31.718,,"LINESTRING (76.0677761 22.1747317, 76.0677632 22.1747635, 76.0677572 22.1747849, 76.0677413 22.1750136)"
933705297,,,residential,,False,True,50.269000000000005,,"LINESTRING (76.0677761 22.1747317, 76.067808 22.1747012, 76.0678203 22.1746855, 76.0678346 22.1746627, 76.0678748 22.1745805, 76.0678919 22.1745213, 76.0679054 22.1744335, 76.0679236 22.174311)"
891789205,,,tertiary,,False,False,13.211,,"LINESTRING (76.0696148 22.1728527, 76.069583 22.1729678)"
891789205,,,tertiary,,False,True,52.988,,"LINESTRING (76.0696148 22.1728527, 76.0697422 22.172391)"
933728944,,,residential,,False,False,115.528,,"LINESTRING (76.0696148 22.1728527, 76.0693628 22.1728002, 76.0688678 22.172727, 76.0685097 22.1726757)"
933728945,,,residential,,False,True,55.422,,"LINESTRING (76.068013 22.1755471, 76.0680084 22.1750487)"
933728946,,,residential,,False,False,73.237,,"LINESTRING (76.068013 22.1755471, 76.0678658 22.1755483, 76.0678543 22.1755464, 76.0678452 22.1755421, 76.0678395 22.1755335, 76.0678384 22.1755229, 76.0678369 22.1750416)"
933728946,,,residential,,False,True,86.74600000000001,,"LINESTRING (76.068013 22.1755471, 76.0682859 22.1755484, 76.0682995 22.1755475, 76.0683082 22.1755433, 76.0683147 22.1755366, 76.0683183 22.1755278, 76.0683088 22.1750406)"
933705289,,,residential,,False,False,111.983,,"LINESTRING (76.0683088 22.1750406, 76.0686608 22.175022, 76.0689096 22.175022, 76.0693957 22.1750158)"
933705289,,,residential,,False,True,30.948999999999998,,"LINESTRING (76.0683088 22.1750406, 76.0682359 22.1750445, 76.0680084 22.1750487)"
933728946,,,residential,,False,False,86.746,,"LINESTRING (76.0683088 22.1750406, 76.0683183 22.1755278, 76.0683147 22.1755366, 76.0683082 22.1755433, 76.0682995 22.1755475, 76.0682859 22.1755484, 76.068013 22.1755471)"
891789205,,,tertiary,,False,True,13.211,,"LINESTRING (76.069583 22.1729678, 76.0696148 22.1728527)"
891789205,,,tertiary,,False,False,149.88899999999998,,"LINESTRING (76.069583 22.1729678, 76.0694057 22.1736104, 76.0693574 22.1740674, 76.0693665 22.1742928)"
933728947,,,residential,,False,False,156.32100000000003,,"LINESTRING (76.069583 22.1729678, 76.0706666 22.1732152, 76.0709456 22.1732848, 76.0710078 22.1733007, 76.0710558 22.1733076)"
933728947,,,residential,,False,True,87.489,,"LINESTRING (76.0719026 22.1732609, 76.0712953 22.1732887, 76.0712159 22.1733007, 76.0711451 22.1733106, 76.0710764 22.1733106, 76.0710558 22.1733076)"
933728947,,,residential,,False,False,87.489,,"LINESTRING (76.0710558 22.1733076, 76.0710764 22.1733106, 76.0711451 22.1733106, 76.0712159 22.1733007, 76.0712953 22.1732887, 76.0719026 22.1732609)"
933728947,,,residential,,False,True,156.321,,"LINESTRING (76.0710558 22.1733076, 76.0710078 22.1733007, 76.0709456 22.1732848, 76.0706666 22.1732152, 76.069583 22.1729678)"
933728948,,,residential,,False,False,311.798,,"LINESTRING (76.0710558 22.1733076, 76.071047 22.1739761, 76.0709848 22.1745186, 76.070866 22.1756468, 76.0708612 22.1756614, 76.0708575 22.1756679, 76.0708519 22.1756737, 76.0708433 22.1756775, 76.070834 22.1756796, 76.0708251 22.1756808, 76.0708161 22.1756809, 76.0703974 22.1756254)"
891789205,,,tertiary,,False,True,61.879,,"LINESTRING (76.0694182 22.1755719, 76.0693957 22.1750158)"
933728948,,,residential,,False,True,51.604,,"LINESTRING (76.0694182 22.1755719, 76.0699189 22.1755916)"
933728948,,,residential,,False,False,51.604,,"LINESTRING (76.0699189 22.1755916, 76.0694182 22.1755719)"
933728948,,,residential,,False,True,49.414,,"LINESTRING (76.0699189 22.1755916, 76.0703974 22.1756254)"
933728948,,,residential,,False,False,49.414,,"LINESTRING (76.0703974 22.1756254, 76.0699189 22.1755916)"
933728948,,,residential,,False,True,311.798,,"LINESTRING (76.0703974 22.1756254, 76.0708161 22.1756809, 76.0708251 22.1756808, 76.070834 22.1756796, 76.0708433 22.1756775, 76.0708519 22.1756737, 76.0708575 22.1756679, 76.0708612 22.1756614, 76.070866 22.1756468, 76.0709848 22.1745186, 76.071047 22.1739761, 76.0710558 22.1733076)"
1218426875,,,residential,,False,False,114.444,,"LINESTRING (76.0755879 22.1751361, 76.0759315 22.1741573)"
418392777,,SH36A,primary,,False,True,67.714,,"LINESTRING (76.0755879 22.1751361, 76.0754809 22.175161, 76.075328 22.1751957, 76.0751858 22.1752603, 76.0750839 22.1753099, 76.0749793 22.1753571)"
1218426875,,,residential,,False,True,28.482,,"LINESTRING (76.0766899 22.1719969, 76.0766044 22.1722405)"
1218426876,,,residential,,False,False,18.541,,"LINESTRING (76.0761224 22.1730743, 76.0762929 22.1731279)"
1218426875,,,residential,,False,False,103.757,,"LINESTRING (76.0762929 22.1731279, 76.0766044 22.1722405)"
1218426875,,,residential,,False,True,120.362,,"LINESTRING (76.0762929 22.1731279, 76.0759315 22.1741573)"
1218426876,,,residential,,False,False,37.439,,"LINESTRING (76.0762929 22.1731279, 76.0766372 22.1732361)"
1218426876,,,residential,,False,True,18.541,,"LINESTRING (76.0762929 22.1731279, 76.0761224 22.1730743)"
1218426877,,,residential,,False,False,16.756,,"LINESTRING (76.0757763 22.174112, 76.0759315 22.1741573)"
1218426875,,,residential,,False,False,120.362,,"LINESTRING (76.0759315 22.1741573, 76.0762929 22.1731279)"
1218426875,,,residential,,False,True,114.444,,"LINESTRING (76.0759315 22.1741573, 76.0755879 22.1751361)"
1218426877,,,residential,,False,False,35.418,,"LINESTRING (76.0759315 22.1741573, 76.0762595 22.1742532)"
1218426877,,,residential,,False,True,16.756,,"LINESTRING (76.0759315 22.1741573, 76.0757763 22.174112)"
1218426876,,,residential,,False,True,40.76,,"LINESTRING (76.077012 22.173354, 76.0766372 22.1732361)"
1218426877,,,residential,,False,True,160.536,,"LINESTRING (76.077012 22.173354, 76.076647 22.1743665, 76.0762595 22.1742532)"
1218426875,,,residential,,False,False,28.482,,"LINESTRING (76.0766044 22.1722405, 76.0766899 22.1719969)"
1218426875,,,residential,,False,True,103.757,,"LINESTRING (76.0766044 22.1722405, 76.0762929 22.1731279)"
1218426878,,,residential,,False,False,25.925,,"LINESTRING (76.0766044 22.1722405, 76.0768423 22.1723168)"
1218426878,,,residential,,False,False,13.261,,"LINESTRING (76.0768423 22.1723168, 76.076964 22.1723558)"
1218426878,,,residential,,False,True,25.925,,"LINESTRING (76.0768423 22.1723168, 76.0766044 22.1722405)"
1218426879,,,residential,,False,False,37.272,,"LINESTRING (76.0768423 22.1723168, 76.0769504 22.1719969)"
1218426879,,,residential,,False,True,37.272,,"LINESTRING (76.0769504 22.1719969, 76.0768423 22.1723168)"
1218426878,,,residential,,False,True,12.641,,"LINESTRING (76.07708 22.172393, 76.076964 22.1723558)"
1218426880,,,residential,,False,False,46.171,,"LINESTRING (76.07708 22.172393, 76.0772145 22.1719969)"
1218426880,,,residential,,False,True,46.171,,"LINESTRING (76.0772145 22.1719969, 76.07708 22.172393)"
1218426878,,,residential,,False,False,12.641,,"LINESTRING (76.076964 22.1723558, 76.07708 22.172393)"
1218426878,,,residential,,False,True,13.261,,"LINESTRING (76.076964 22.1723558, 76.0768423 22.1723168)"
1218426881,,,residential,,False,False,103.508,,"LINESTRING (76.076964 22.1723558, 76.0766372 22.1732361)"
1218426877,,,residential,,False,True,35.418,,"LINESTRING (76.0762595 22.1742532, 76.0759315 22.1741573)"
1218426881,,,residential,,False,True,119.597,,"LINESTRING (76.0762595 22.1742532, 76.0766372 22.1732361)"
1218426877,,,residential,,False,False,160.536,,"LINESTRING (76.0762595 22.1742532, 76.076647 22.1743665, 76.077012 22.173354)"
1218426876,,,residential,,False,False,40.76,,"LINESTRING (76.0766372 22.1732361, 76.077012 22.173354)"
1218426876,,,residential,,False,True,37.439,,"LINESTRING (76.0766372 22.1732361, 76.0762929 22.1731279)"
1218426881,,,residential,,False,False,119.597,,"LINESTRING (76.0766372 22.1732361, 76.0762595 22.1742532)"
1218426881,,,residential,,False,True,103.508,,"LINESTRING (76.0766372 22.1732361, 76.076964 22.1723558)"
