osmid,oneway,lanes,ref,highway,maxspeed,access,reversed,length,geometry
431540551,False,,,tertiary,,,True,61.707,"LINESTRING (76.3393938 14.5212547, 76.3393511 14.5218081)"
431540569,False,,,residential,,,False,70.576,"LINESTRING (76.3393938 14.5212547, 76.3400182 14.5214483)"
431540544,False,,,tertiary,,,False,26.521,"LINESTRING (76.3400182 14.5214483, 76.3400895 14.52122)"
431540569,False,,,residential,,,True,70.576,"LINESTRING (76.3400182 14.5214483, 76.3393938 14.5212547)"
431540569,False,,,residential,,,False,214.78400000000002,"LINESTRING (76.3400182 14.5214483, 76.3405207 14.5216288, 76.341025 14.5217664, 76.3415721 14.52193, 76.3419259 14.5220078)"
45061371,False,2,SH65,primary,50,yes,False,31.776,"LINESTRING (76.3418127 14.5214893, 76.3417517 14.5212097)"
45061371,False,2,SH65,primary,50,yes,True,31.719,"LINESTRING (76.3418127 14.5214893, 76.3418736 14.5217684)"
431540548,False,,,residential,,,True,186.225,"LINESTRING (76.3418127 14.5214893, 76.3401532 14.521016)"
431540554,False,,,residential,,,True,121.587,"LINESTRING (76.3375998 14.5215457, 76.3387153 14.5217176)"
431540554,False,,,residential,,,False,121.587,"LINESTRING (76.3387153 14.5217176, 76.3375998 14.5215457)"
431540554,False,,,residential,,,True,69.175,"LINESTRING (76.3387153 14.5217176, 76.3393511 14.5218081)"
431540573,False,,,residential,,,False,78.835,"LINESTRING (76.3387153 14.5217176, 76.3387263 14.5216132, 76.3388035 14.5210138)"
431540573,False,,,residential,,,True,132.546,"LINESTRING (76.3387153 14.5217176, 76.3386673 14.5221715, 76.3385877 14.5229032)"
45061371,False,2,SH65,primary,50,yes,False,31.719,"LINESTRING (76.3418736 14.5217684, 76.3418127 14.5214893)"
45061371,False,2,SH65,primary,50,yes,True,27.209,"LINESTRING (76.3418736 14.5217684, 76.3419259 14.5220078)"
431540553,False,,,residential,,,True,201.506,"LINESTRING (76.3418736 14.5217684, 76.3409043 14.5214808, 76.3400895 14.52122)"
431540551,False,,,tertiary,,,False,61.707,"LINESTRING (76.3393511 14.5218081, 76.3393938 14.5212547)"
431540554,False,,,residential,,,False,69.175,"LINESTRING (76.3393511 14.5218081, 76.3387153 14.5217176)"
431540551,False,,,tertiary,,,True,144.281,"LINESTRING (76.3393511 14.5218081, 76.3393298 14.5220832, 76.3392681 14.5226155, 76.3391125 14.5230776)"
45061371,False,2,SH65,primary,50,yes,False,27.209,"LINESTRING (76.3419259 14.5220078, 76.3418736 14.5217684)"
45061371,False,2,SH65,primary,50,yes,True,251.5,"LINESTRING (76.3419259 14.5220078, 76.341989 14.522297, 76.341993 14.522434, 76.341929 14.522708, 76.341639 14.52325, 76.3412298 14.523806, 76.3410913 14.5240231)"
431540569,False,,,residential,,,True,214.784,"LINESTRING (76.3419259 14.5220078, 76.3415721 14.52193, 76.341025 14.5217664, 76.3405207 14.5216288, 76.3400182 14.5214483)"
431540568,False,,,residential,,,False,100.933,"LINESTRING (76.3376668 14.5227323, 76.3385877 14.5229032)"
431540568,False,,,residential,,,True,100.933,"LINESTRING (76.3385877 14.5229032, 76.3376668 14.5227323)"
431540568,False,,,residential,,,False,60.597,"LINESTRING (76.3385877 14.5229032, 76.3388282 14.5229478, 76.3389462 14.5229764, 76.3391125 14.5230776)"
431540573,False,,,residential,,,False,132.546,"LINESTRING (76.3385877 14.5229032, 76.3386673 14.5221715, 76.3387153 14.5217176)"
431540573,False,,,residential,,,True,161.68200000000002,"LINESTRING (76.3385877 14.5229032, 76.3385251 14.5234801, 76.3384089 14.5243468)"
431540551,False,,,tertiary,,,False,144.28099999999998,"LINESTRING (76.3391125 14.5230776, 76.3392681 14.5226155, 76.3393298 14.5220832, 76.3393511 14.5218081)"
431540551,False,,,tertiary,,,True,163.594,"LINESTRING (76.3391125 14.5230776, 76.3388577 14.5237917, 76.3388175 14.5239189, 76.3384089 14.5243468)"
431540568,False,,,residential,,,True,60.597,"LINESTRING (76.3391125 14.5230776, 76.3389462 14.5229764, 76.3388282 14.5229478, 76.3385877 14.5229032)"
431540551,False,,,tertiary,,,False,163.594,"LINESTRING (76.3384089 14.5243468, 76.3388175 14.5239189, 76.3388577 14.5237917, 76.3391125 14.5230776)"
431540573,False,,,residential,,,False,161.68200000000002,"LINESTRING (76.3384089 14.5243468, 76.3385251 14.5234801, 76.3385877 14.5229032)"
45061371,False,2,SH65,primary,50,yes,False,18.635,"LINESTRING (76.3392521 14.5192213, 76.3390844 14.5191797)"
45061371,False,2,SH65,primary,50,yes,True,58.536,"LINESTRING (76.3392521 14.5192213, 76.339529 14.51929, 76.3397817 14.5193401)"
669624802,False,,,residential,,,False,158.934,"LINESTRING (76.3392521 14.5192213, 76.3395444 14.517856, 76.3395593 14.5178241)"
45061371,False,2,SH65,primary,50,yes,False,172.943,"LINESTRING (76.3379924 14.5192371, 76.337839 14.519309, 76.337641 14.51946, 76.336764 14.519971, 76.3366139 14.5200261)"
45061371,False,2,SH65,primary,50,yes,True,49.352999999999994,"LINESTRING (76.3379924 14.5192371, 76.338315 14.519086, 76.3384151 14.5190874)"
669624803,False,,,residential,,,False,165.95999999999998,"LINESTRING (76.3379924 14.5192371, 76.3379484 14.5191283, 76.3379699 14.5186454, 76.3380419 14.5177558)"
669624803,False,,,residential,,,False,87.889,"LINESTRING (76.338045 14.5171835, 76.3372382 14.5170622)"
669624803,False,,,residential,,,True,63.638,"LINESTRING (76.338045 14.5171835, 76.3380419 14.5177558)"
669625263,False,,,residential,,,True,110.717,"LINESTRING (76.338045 14.5171835, 76.3384849 14.5172666, 76.33845 14.5178274)"
669624803,False,,,residential,,,False,63.638,"LINESTRING (76.3380419 14.5177558, 76.338045 14.5171835)"
669624804,False,,,residential,,,False,96.96,"LINESTRING (76.3380419 14.5177558, 76.3371556 14.5176003)"
669624804,False,,,residential,,,True,44.645,"LINESTRING (76.3380419 14.5177558, 76.33845 14.5178274)"
669624803,False,,,residential,,,True,165.95999999999998,"LINESTRING (76.3380419 14.5177558, 76.3379699 14.5186454, 76.3379484 14.5191283, 76.3379924 14.5192371)"
669624804,False,,,residential,,,True,96.96,"LINESTRING (76.3371556 14.5176003, 76.3380419 14.5177558)"
431540552,False,,,residential,,,False,60.536,"LINESTRING (76.3371556 14.5176003, 76.3371773 14.5173899, 76.3372382 14.5170622)"
431540552,False,,,residential,,,True,226.993,"LINESTRING (76.3371556 14.5176003, 76.3371264 14.5178833, 76.3369614 14.5186337, 76.3368555 14.5191128, 76.3367683 14.5192205, 76.3366597 14.5192971, 76.3365148 14.5192945, 76.336421 14.5192763)"
669624804,False,,,residential,,,False,44.645,"LINESTRING (76.33845 14.5178274, 76.3380419 14.5177558)"
669624804,False,,,residential,,,True,140.287,"LINESTRING (76.33845 14.5178274, 76.3384 14.51869, 76.3384151 14.5190874)"
669625263,False,,,residential,,,False,110.717,"LINESTRING (76.33845 14.5178274, 76.3384849 14.5172666, 76.338045 14.5171835)"
45061371,False,2,SH65,primary,50,yes,False,49.352999999999994,"LINESTRING (76.3384151 14.5190874, 76.338315 14.519086, 76.3379924 14.5192371)"
45061371,False,2,SH65,primary,50,yes,True,73.28,"LINESTRING (76.3384151 14.5190874, 76.338731 14.519092, 76.3390844 14.5191797)"
669624804,False,,,residential,,,False,140.287,"LINESTRING (76.3384151 14.5190874, 76.3384 14.51869, 76.33845 14.5178274)"
669626097,False,,,residential,,,True,119.996,"LINESTRING (76.3409732 14.5188071, 76.3411671 14.5177444)"
431540561,False,,,tertiary,,,False,219.325,"LINESTRING (76.3409732 14.5188071, 76.3411926 14.5188193, 76.3418202 14.5189024, 76.3419704 14.5189128, 76.3420858 14.5188427, 76.3421341 14.5187337, 76.3422723 14.5179955)"
431540561,False,,,tertiary,,,True,62.141999999999996,"LINESTRING (76.3409732 14.5188071, 76.3407286 14.5187934, 76.3405676 14.5188479, 76.340463 14.5189673)"
669626097,False,,,residential,,,False,119.996,"LINESTRING (76.3411671 14.5177444, 76.3409732 14.5188071)"
669626098,False,,,residential,,,False,110.758,"LINESTRING (76.3411671 14.5177444, 76.3408667 14.5177028, 76.34016 14.5175441)"
669626098,False,,,residential,,,True,122.24199999999999,"LINESTRING (76.3411671 14.5177444, 76.341607 14.5178586, 76.3422723 14.5179955)"
431540561,False,,,tertiary,,,True,219.32500000000002,"LINESTRING (76.3422723 14.5179955, 76.3421341 14.5187337, 76.3420858 14.5188427, 76.3419704 14.5189128, 76.3418202 14.5189024, 76.3411926 14.5188193, 76.3409732 14.5188071)"
669626098,False,,,residential,,,False,122.24199999999999,"LINESTRING (76.3422723 14.5179955, 76.341607 14.5178586, 76.3411671 14.5177444)"
669625264,False,,,residential,,,True,54.83,"LINESTRING (76.3400572 14.5179281, 76.3395593 14.5178241)"
254042927,False,,,tertiary,,,False,58.596000000000004,"LINESTRING (76.3400572 14.5179281, 76.33993 14.5183731, 76.339918 14.5184373)"
254042927,False,,,tertiary,,,True,44.114000000000004,"LINESTRING (76.3400572 14.5179281, 76.3401045 14.5177629, 76.34016 14.5175441)"
669625264,False,,,residential,,,False,54.83,"LINESTRING (76.3395593 14.5178241, 76.3400572 14.5179281)"
669624802,False,,,residential,,,False,463.77799999999996,"LINESTRING (76.3395593 14.5178241, 76.34018 14.5165032, 76.3390186 14.5159891, 76.3388094 14.5159034, 76.3385358 14.5159034, 76.3384339 14.5158385, 76.3375322 14.5157228)"
669624802,False,,,residential,,,True,158.934,"LINESTRING (76.3395593 14.5178241, 76.3395444 14.517856, 76.3392521 14.5192213)"
254042927,False,,,tertiary,,,False,101.49799999999999,"LINESTRING (76.339918 14.5184373, 76.3398507 14.5187992, 76.339823 14.5189834, 76.3397817 14.5193401)"
254042927,False,,,tertiary,,,True,58.596000000000004,"LINESTRING (76.339918 14.5184373, 76.33993 14.5183731, 76.3400572 14.5179281)"
669625265,False,,,residential,,,False,101.14099999999999,"LINESTRING (76.339918 14.5184373, 76.3403517 14.5185103, 76.3404161 14.518931, 76.340463 14.5189673)"
