osmid,highway,oneway,reversed,length,geometry,ref,tunnel
910377942,residential,False,False,15.303,"LINESTRING (76.3961335 21.4653009, 76.3959873 21.4653216)",,
910466195,unclassified,False,True,101.693,"LINESTRING (76.3961335 21.4653009, 76.3960034 21.4643944)",,
910350813,unclassified,False,False,250.95100000000002,"LINESTRING (76.3961335 21.4653009, 76.396456 21.4665675, 76.3964932 21.4668234, 76.3965024 21.4669679, 76.3964968 21.4670852, 76.3964459 21.4674669, 76.3964531 21.4675166)",,
910466194,residential,False,False,317.99,"LINESTRING (76.3961335 21.4653009, 76.3964206 21.4652654, 76.3964514 21.4652767, 76.3964742 21.4653403, 76.3969302 21.4674421, 76.3969505 21.4675959, 76.3969475 21.4676375, 76.3969262 21.4677877)",,
910377942,residential,False,False,94.817,"LINESTRING (76.3959873 21.4653216, 76.3950764 21.4654137)",,
910377942,residential,False,True,15.303,"LINESTRING (76.3959873 21.4653216, 76.3961335 21.4653009)",,
910350817,residential,False,False,273.575,"LINESTRING (76.3959873 21.4653216, 76.3959468 21.4672301, 76.3964531 21.4675166)",,
910377942,residential,False,True,104.451,"LINESTRING (76.3923594 21.465681, 76.3930343 21.4656129, 76.3933629 21.46558)",,
307413564,secondary,False,True,120.531,"LINESTRING (76.3953827 21.4610396, 76.3951745 21.4599731)",MD5106,
910466195,unclassified,False,False,220.749,"LINESTRING (76.3953827 21.4610396, 76.3957912 21.4629881)",,
"[307414323, 307414324, 307414039]",secondary,False,False,129.46099999999998,"LINESTRING (76.3953827 21.4610396, 76.3957562 21.4608942, 76.3961172 21.4607526, 76.3961597 21.4607427, 76.3965207 21.4606999, 76.3965657 21.4607114)",MD5106,yes
307413564,secondary,False,False,120.531,"LINESTRING (76.3951745 21.4599731, 76.3953827 21.4610396)",MD5106,
910350809,residential,False,True,243.74099999999999,"LINESTRING (76.3951745 21.4599731, 76.3948864 21.460048, 76.3948005 21.4600808, 76.3947147 21.4601254, 76.3932389 21.4611867)",,
910466195,unclassified,False,False,157.908,"LINESTRING (76.3957912 21.4629881, 76.3960034 21.4643944)",,
910466195,unclassified,False,True,220.749,"LINESTRING (76.3957912 21.4629881, 76.3953827 21.4610396)",,
910350811,residential,False,False,349.171,"LINESTRING (76.3957912 21.4629881, 76.3947523 21.4632002, 76.3946959 21.4632526, 76.3946852 21.46332, 76.3948596 21.4641994, 76.3950628 21.465297)",,
910350811,residential,False,True,13.053,"LINESTRING (76.3950764 21.4654137, 76.3950628 21.465297)",,
910377942,residential,False,False,178.279,"LINESTRING (76.3950764 21.4654137, 76.3933629 21.46558)",,
910377942,residential,False,True,94.817,"LINESTRING (76.3950764 21.4654137, 76.3959873 21.4653216)",,
910350812,residential,False,False,8.242,"LINESTRING (76.3968513 21.4678129, 76.3969262 21.4677877)",,
910350813,unclassified,False,True,53.015,"LINESTRING (76.3968513 21.4678129, 76.3968055 21.4677691, 76.396479 21.4675494, 76.3964531 21.4675166)",,
910466195,unclassified,False,False,101.693,"LINESTRING (76.3960034 21.4643944, 76.3961335 21.4653009)",,
910466195,unclassified,False,True,157.908,"LINESTRING (76.3960034 21.4643944, 76.3957912 21.4629881)",,
910350812,residential,False,True,460.96099999999996,"LINESTRING (76.3960034 21.4643944, 76.3965617 21.4643746, 76.3966259 21.4644133, 76.3966582 21.4644763, 76.3968122 21.4651478, 76.3968142 21.4651824, 76.3968134 21.4652146, 76.3967765 21.4655673, 76.3967749 21.4656175, 76.3967821 21.4656634, 76.3971136 21.4672513, 76.3971329 21.4673917, 76.3971371 21.4676466, 76.3971294 21.4676996, 76.3971026 21.4677282, 76.3969262 21.4677877)",,
910350813,unclassified,False,False,53.01499999999999,"LINESTRING (76.3964531 21.4675166, 76.396479 21.4675494, 76.3968055 21.4677691, 76.3968513 21.4678129)",,
910350813,unclassified,False,True,250.95100000000002,"LINESTRING (76.3964531 21.4675166, 76.3964459 21.4674669, 76.3964968 21.4670852, 76.3965024 21.4669679, 76.3964932 21.4668234, 76.396456 21.4665675, 76.3961335 21.4653009)",,
910350817,residential,False,True,273.575,"LINESTRING (76.3964531 21.4675166, 76.3959468 21.4672301, 76.3959873 21.4653216)",,
910350818,residential,False,False,104.465,"LINESTRING (76.3934058 21.466038, 76.3924026 21.4661428)",,
910350820,residential,False,False,51.12,"LINESTRING (76.3934058 21.466038, 76.3933629 21.46558)",,
910350820,residential,False,True,54.739000000000004,"LINESTRING (76.3934058 21.466038, 76.3934487 21.4664024, 76.3934326 21.4665272)",,
910350818,residential,False,True,104.465,"LINESTRING (76.3924026 21.4661428, 76.3934058 21.466038)",,
910350819,residential,False,False,84.705,"LINESTRING (76.3934326 21.4665272, 76.3926226 21.466637)",,
910350820,residential,False,False,54.739000000000004,"LINESTRING (76.3934326 21.4665272, 76.3934487 21.4664024, 76.3934058 21.466038)",,
910350820,residential,False,True,138.822,"LINESTRING (76.3934326 21.4665272, 76.3935506 21.4672161, 76.3935399 21.467261, 76.3930034 21.4673359)",,
910350819,residential,False,True,84.705,"LINESTRING (76.3926226 21.466637, 76.3934326 21.4665272)",,
910350820,residential,False,False,138.822,"LINESTRING (76.3930034 21.4673359, 76.3935399 21.467261, 76.3935506 21.4672161, 76.3934326 21.4665272)",,
910350820,residential,False,True,51.12,"LINESTRING (76.3933629 21.46558, 76.3934058 21.466038)",,
