osmid,lanes,highway,oneway,reversed,length,ref,geometry,bridge,name,junction
131450235,2,trunk,True,False,14.581,NH148N,"LINESTRING (76.3498029 26.0180242, 76.3498447 26.0179769, 76.3498775 26.0179126)",,,
"[131450312, 131450261]",2,tertiary,False,True,444.527,,"LINESTRING (76.35537 26.0183837, 76.3552893 26.0182751, 76.3552243 26.0181571, 76.3552148 26.018028, 76.3552749 26.0178732, 76.3553307 26.0177838, 76.3553311 26.0177443, 76.3553038 26.0177032, 76.3549159 26.0173453, 76.3546304 26.0170548, 76.3536487 26.0161795, 76.3527527 26.0153977)",yes,railway station road,
921115943,2,tertiary,True,False,124.96,,"LINESTRING (76.35537 26.0183837, 76.3553967 26.0184589, 76.3555123 26.0185872, 76.3561024 26.0191309, 76.3562274 26.0191739)",,,
131450270,,residential,False,True,64.426,,"LINESTRING (76.3520175 26.0181865, 76.3515532 26.0177845)",,,
131450270,,residential,False,False,287.66200000000003,,"LINESTRING (76.3520175 26.0181865, 76.3534741 26.0194967, 76.3534896 26.0195319, 76.3534711 26.0195643, 76.3533169 26.0197007, 76.3529361 26.0200174)",,,
131450290,,residential,False,False,175.50900000000001,,"LINESTRING (76.3520175 26.0181865, 76.3515282 26.0186416, 76.3515211 26.0186639, 76.3515348 26.0186936, 76.3522088 26.019346)",,,
131450289,,residential,False,True,141.374,,"LINESTRING (76.350555 26.0186855, 76.3515532 26.0177845)",,,
131450311,2,residential,False,False,168.924,,"LINESTRING (76.350555 26.0186855, 76.3517322 26.0197758)",,,
131450311,2,residential,False,True,48.248,,"LINESTRING (76.350555 26.0186855, 76.3502119 26.0183802)",,,
131450234,2,trunk,True,False,51.151999999999994,NH148N,"LINESTRING (76.348845 26.0188304, 76.3487414 26.0189565, 76.3486975 26.0190276, 76.3486649 26.0191006, 76.3486445 26.0191808, 76.3486333 26.019241)",,,
313148559,,residential,False,False,65.777,,"LINESTRING (76.348845 26.0188304, 76.34869 26.0186407, 76.3485832 26.0184703, 76.3485204 26.0183199)",,,
131355139,2,residential,False,True,41.346,,"LINESTRING (76.3547627 26.0192894, 76.3544603 26.0195432)",,,
921114417,2,residential,True,False,136.647,,"LINESTRING (76.3547627 26.0192894, 76.3555768 26.0202768)",,,
131450257,,residential,False,False,67.469,,"LINESTRING (76.3522088 26.019346, 76.3517322 26.0197758)",,,
131450290,,residential,False,False,104.189,,"LINESTRING (76.3522088 26.019346, 76.3529361 26.0200174)",,,
131450290,,residential,False,True,175.50900000000001,,"LINESTRING (76.3522088 26.019346, 76.3515348 26.0186936, 76.3515211 26.0186639, 76.3515282 26.0186416, 76.3520175 26.0181865)",,,
131355139,2,residential,False,False,7.774,,"LINESTRING (76.3544027 26.0195902, 76.3544603 26.0195432)",,,
131450303,,residential,False,False,137.964,,"LINESTRING (76.3544027 26.0195902, 76.3534332 26.0204736)",,,
131450257,,residential,False,True,67.469,,"LINESTRING (76.3517322 26.0197758, 76.3522088 26.019346)",,,
131450311,2,residential,False,True,168.924,,"LINESTRING (76.3517322 26.0197758, 76.350555 26.0186855)",,,
131450311,2,residential,False,False,176.621,,"LINESTRING (76.3517322 26.0197758, 76.3524408 26.0204229, 76.352971 26.0209088)",,,
131450290,,residential,False,False,70.997,,"LINESTRING (76.3529361 26.0200174, 76.3534332 26.0204736)",,,
131450290,,residential,False,True,104.189,,"LINESTRING (76.3529361 26.0200174, 76.3522088 26.019346)",,,
131450270,,residential,False,True,287.66200000000003,,"LINESTRING (76.3529361 26.0200174, 76.3533169 26.0197007, 76.3534711 26.0195643, 76.3534896 26.0195319, 76.3534741 26.0194967, 76.3520175 26.0181865)",,,
131450279,2,tertiary,True,False,90.37,,"LINESTRING (76.3555768 26.0202768, 76.3549279 26.0208429)",,,
921114418,2,residential,True,False,8.131,,"LINESTRING (76.3555768 26.0202768, 76.3556241 26.0203363)",,,
131450282,2,tertiary,True,False,9.985,,"LINESTRING (76.3556241 26.0203363, 76.3557002 26.0202781)",,,
921114418,2,residential,True,False,61.279,,"LINESTRING (76.3556241 26.0203363, 76.3559789 26.0207858)",,,
131450290,,residential,False,True,70.997,,"LINESTRING (76.3534332 26.0204736, 76.3529361 26.0200174)",,,
131450303,,residential,False,False,66.894,,"LINESTRING (76.3534332 26.0204736, 76.352971 26.0209088)",,,
131450303,,residential,False,True,137.964,,"LINESTRING (76.3534332 26.0204736, 76.3544027 26.0195902)",,,
131450303,,residential,False,False,105.601,,"LINESTRING (76.352971 26.0209088, 76.3522111 26.0215688)",,,
131450303,,residential,False,True,66.894,,"LINESTRING (76.352971 26.0209088, 76.3534332 26.0204736)",,,
131450311,2,residential,False,False,124.929,,"LINESTRING (76.352971 26.0209088, 76.353686 26.0215495, 76.3538543 26.0217039)",,,
131450311,2,residential,False,True,176.621,,"LINESTRING (76.352971 26.0209088, 76.3524408 26.0204229, 76.3517322 26.0197758)",,,
131450297,,residential,False,True,10.875,,"LINESTRING (76.3563865 26.0212761, 76.3564685 26.0212118)",,,
131450297,,residential,False,False,213.428,,"LINESTRING (76.3563865 26.0212761, 76.3563432 26.0213169, 76.3549118 26.0226646)",,,
921114418,2,residential,True,False,113.69800000000001,,"LINESTRING (76.3563865 26.0212761, 76.356567 26.0214819, 76.3566434 26.0215691, 76.3571192 26.022058)",,,
131450247,,tertiary,True,False,19.346,,"LINESTRING (76.3540331 26.0216971, 76.3539982 26.021679, 76.3539578 26.0216703, 76.3538977 26.0216805, 76.3538543 26.0217039)",,,roundabout
131450247,,tertiary,True,False,16.714,,"LINESTRING (76.3538543 26.0217039, 76.3538305 26.0217533, 76.3538284 26.0218057, 76.3538374 26.021849)",,,roundabout
131450311,2,residential,False,True,124.929,,"LINESTRING (76.3538543 26.0217039, 76.353686 26.0215495, 76.352971 26.0209088)",,,
131450282,2,tertiary,True,False,131.642,,"LINESTRING (76.3540736 26.0217499, 76.3549757 26.0208871)",,,
131450247,,tertiary,True,False,7.2059999999999995,,"LINESTRING (76.3540736 26.0217499, 76.3540569 26.0217199, 76.3540331 26.0216971)",,,roundabout
131450268,2,tertiary,True,False,195.169,,"LINESTRING (76.3538374 26.021849, 76.352432 26.0230679)",,,
131450247,,tertiary,True,False,10.097000000000001,,"LINESTRING (76.3538374 26.021849, 76.3538729 26.0218857, 76.3539126 26.0219082)",,,roundabout
131450288,,residential,False,False,123.825,,"LINESTRING (76.3540333 26.0218792, 76.3549118 26.0226646)",,,
131450247,,tertiary,True,False,15.546000000000001,,"LINESTRING (76.3540333 26.0218792, 76.3540633 26.0218366, 76.3540788 26.0217985, 76.3540736 26.0217499)",,,roundabout
131450247,,tertiary,True,False,12.764,,"LINESTRING (76.3539126 26.0219082, 76.3539549 26.0219064, 76.3539931 26.0219004, 76.3540333 26.0218792)",,,roundabout
921114415,,residential,False,True,10.187,,"LINESTRING (76.3571192 26.022058, 76.3571899 26.021992)",,,
921114416,2,residential,False,False,3.873,,"LINESTRING (76.3571192 26.022058, 76.3571421 26.0220861)",,,
131450303,,residential,False,False,7.305,,"LINESTRING (76.3514899 26.022211, 76.3514376 26.0222569)",,,
131450303,,residential,False,True,101.452,,"LINESTRING (76.3514899 26.022211, 76.3522111 26.0215688)",,,
131450235,2,trunk,True,False,508.876,NH148N,"LINESTRING (76.3514899 26.022211, 76.3512729 26.0220171, 76.3507213 26.0215213, 76.3499799 26.0208585, 76.3492424 26.0201848, 76.3490932 26.0200477, 76.3489775 26.0199317, 76.3488725 26.0198121, 76.348813 26.0197287, 76.3487709 26.0196609, 76.3487269 26.0195669, 76.348699 26.0194826, 76.3486872 26.0193688, 76.3486867 26.0192763, 76.3487063 26.019177, 76.3487327 26.0190944, 76.3487766 26.0190179, 76.3488423 26.0189245, 76.3489107 26.0188505, 76.3490314 26.0187293)",,,
131450303,,residential,False,True,7.305,,"LINESTRING (76.3514376 26.0222569, 76.3514899 26.022211)",,,
131506934,,residential,False,True,57.076,,"LINESTRING (76.3514376 26.0222569, 76.3510432 26.0226282)",,,
131450234,2,trunk,True,False,133.853,NH148N,"LINESTRING (76.3514376 26.0222569, 76.35179 26.0225869, 76.352137 26.0229024, 76.3523764 26.0231155)",,,
131450288,,residential,False,True,123.825,,"LINESTRING (76.3549118 26.0226646, 76.3540333 26.0218792)",,,
131450288,,residential,False,False,113.055,,"LINESTRING (76.3549118 26.0226646, 76.3556358 26.0233239, 76.3557073 26.0233876)",,,
131450297,,residential,False,True,213.428,,"LINESTRING (76.3549118 26.0226646, 76.3563432 26.0213169, 76.3563865 26.0212761)",,,
131450268,2,tertiary,True,False,7.673,,"LINESTRING (76.352432 26.0230679, 76.3523764 26.0231155)",,,
131450235,2,trunk,True,False,133.953,NH148N,"LINESTRING (76.352432 26.0230679, 76.3519727 26.0226612, 76.3514899 26.022211)",,,
131450235,2,trunk,True,False,9.193,NH148N,"LINESTRING (76.3524953 26.0231279, 76.352432 26.0230679)",,,
131450275,2,tertiary,True,False,196.087,,"LINESTRING (76.3524953 26.0231279, 76.3539126 26.0219082)",,gaurav path,
131450234,2,trunk,True,False,9.29,NH148N,"LINESTRING (76.3523764 26.0231155, 76.352442 26.0231747)",,,
131450275,2,tertiary,True,False,7.446,,"LINESTRING (76.352442 26.0231747, 76.3524953 26.0231279)",,gaurav path,
921115946,2,tertiary,False,False,40.634,,"LINESTRING (76.3560475 26.0199358, 76.3557613 26.0201954)",,,
921115946,2,tertiary,False,True,27.75,,"LINESTRING (76.3560475 26.0199358, 76.3562319 26.0197492)",,,
260414598,,residential,False,False,48.602,,"LINESTRING (76.3524196 26.0164113, 76.3520639 26.0161132)",,,
260414602,,residential,False,True,13.169,,"LINESTRING (76.3524196 26.0164113, 76.3523042 26.0164685)",,prem mandir gali,
260414598,,residential,False,True,23.626,,"LINESTRING (76.3524196 26.0164113, 76.3525067 26.0164142, 76.3526474 26.016459)",,,
260414596,,residential,False,True,98.638,,"LINESTRING (76.3520639 26.0161132, 76.3513443 26.0167204)",,,
260414598,,residential,False,True,48.602,,"LINESTRING (76.3520639 26.0161132, 76.3524196 26.0164113)",,,
260414596,,residential,False,False,45.426,,"LINESTRING (76.3520639 26.0161132, 76.3522052 26.0159807, 76.352393 26.0158319)",,,
131450308,2,residential,True,False,95.137,,"LINESTRING (76.3528098 26.0179559, 76.3521386 26.0173491)",,,
260414600,,residential,False,False,8.001,,"LINESTRING (76.3528098 26.0179559, 76.3527532 26.0180068)",,tonk road,
260414600,,residential,False,True,73.985,,"LINESTRING (76.3528098 26.0179559, 76.3532911 26.0174503)",,tonk road,
260414600,,residential,False,True,8.001,,"LINESTRING (76.3527532 26.0180068, 76.3528098 26.0179559)",,tonk road,
131450310,2,residential,True,False,99.29599999999999,,"LINESTRING (76.3527532 26.0180068, 76.3530327 26.0182637, 76.3534265 26.0186632)",,bajriya road,
260414602,,residential,False,False,83.334,,"LINESTRING (76.3516805 26.016966, 76.3523042 26.0164685)",,prem mandir gali,
131450308,2,residential,True,False,26.374,,"LINESTRING (76.3516805 26.016966, 76.3515473 26.0168559, 76.3514664 26.0168394)",,,
131450308,2,residential,True,False,7.973,,"LINESTRING (76.3521386 26.0173491, 76.3520824 26.0172982)",,,
260414604,,residential,False,True,77.609,,"LINESTRING (76.3521386 26.0173491, 76.3527319 26.0168987)",,,
260414604,,residential,False,False,5.336,,"LINESTRING (76.352863 26.016825, 76.3528167 26.0168489)",,,
921114419,,residential,True,False,12.276,,"LINESTRING (76.352863 26.016825, 76.3528248 26.0167824, 76.3527759 26.0167482)",,,
260414596,,residential,False,True,45.426,,"LINESTRING (76.352393 26.0158319, 76.3522052 26.0159807, 76.3520639 26.0161132)",,,
921115940,2,residential,False,False,84.41000000000001,,"LINESTRING (76.352393 26.0158319, 76.3525328 26.0159467, 76.3526748 26.0160695, 76.3527143 26.0161228, 76.352722 26.0162085, 76.3526605 26.0163459, 76.3526474 26.016459)",,,
921118109,,residential,False,True,79.0,,"LINESTRING (76.352393 26.0158319, 76.3525042 26.015735, 76.3525389 26.0156935, 76.3525487 26.0156476, 76.3525261 26.0155986, 76.3524201 26.0154812, 76.3523518 26.015391, 76.3522579 26.0152559)",,,
260414600,,residential,False,False,8.106,,"LINESTRING (76.3533533 26.0174035, 76.3532911 26.0174503)",,tonk road,
921114419,,residential,True,False,80.874,,"LINESTRING (76.3533533 26.0174035, 76.3530202 26.0170001, 76.352863 26.016825)",,,
260414599,,residential,False,False,8.734,,"LINESTRING (76.3539954 26.018181, 76.3539257 26.0182284)",,,
921114419,,residential,True,False,107.662,,"LINESTRING (76.3539954 26.018181, 76.3533533 26.0174035)",,,
260414594,,residential,False,False,64.148,,"LINESTRING (76.3523042 26.0164685, 76.3527319 26.0168987)",,,
260414602,,residential,False,False,13.169,,"LINESTRING (76.3523042 26.0164685, 76.3524196 26.0164113)",,prem mandir gali,
260414602,,residential,False,True,83.334,,"LINESTRING (76.3523042 26.0164685, 76.3516805 26.016966)",,prem mandir gali,
260414599,,residential,False,False,8.083,,"LINESTRING (76.3534821 26.0186104, 76.3534265 26.0186632)",,,
260414599,,residential,False,True,61.393,,"LINESTRING (76.3534821 26.0186104, 76.3539257 26.0182284)",,,
131450308,2,residential,True,False,99.089,,"LINESTRING (76.3534821 26.0186104, 76.3530912 26.0182104, 76.3528098 26.0179559)",,,
131450282,2,tertiary,True,False,89.157,,"LINESTRING (76.3549757 26.0208871, 76.3556241 26.0203363)",,,
260414601,,residential,False,False,6.853,,"LINESTRING (76.3549757 26.0208871, 76.3549279 26.0208429)",,,
260414601,,residential,False,True,141.84199999999998,,"LINESTRING (76.3549757 26.0208871, 76.3553999 26.0212702, 76.3554333 26.0212843, 76.3554627 26.0212746, 76.3559789 26.0207858)",,,
131450279,2,tertiary,True,False,130.446,,"LINESTRING (76.3549279 26.0208429, 76.3540331 26.0216971)",,,
260414601,,residential,False,True,6.853,,"LINESTRING (76.3549279 26.0208429, 76.3549757 26.0208871)",,,
921114418,2,residential,True,False,68.053,,"LINESTRING (76.3559789 26.0207858, 76.3563865 26.0212761)",,,
260414601,,residential,False,False,141.84199999999998,,"LINESTRING (76.3559789 26.0207858, 76.3554627 26.0212746, 76.3554333 26.0212843, 76.3553999 26.0212702, 76.3549757 26.0208871)",,,
260414599,,residential,False,True,8.083,,"LINESTRING (76.3534265 26.0186632, 76.3534821 26.0186104)",,,
131450310,2,residential,True,False,141.933,,"LINESTRING (76.3534265 26.0186632, 76.3539258 26.0191497, 76.3542747 26.0194675, 76.3544027 26.0195902)",,bajriya road,
260414594,,residential,False,True,64.148,,"LINESTRING (76.3527319 26.0168987, 76.3523042 26.0164685)",,,
260414604,,residential,False,False,77.609,,"LINESTRING (76.3527319 26.0168987, 76.3521386 26.0173491)",,,
260414604,,residential,False,True,10.123,,"LINESTRING (76.3527319 26.0168987, 76.3528167 26.0168489)",,,
131450311,2,residential,False,False,48.042,,"LINESTRING (76.3498695 26.0180769, 76.3502119 26.0183802)",,,
131450311,2,residential,False,True,8.867,,"LINESTRING (76.3498695 26.0180769, 76.3498029 26.0180242)",,,
260414596,,residential,False,False,135.847,,"LINESTRING (76.3498695 26.0180769, 76.3508068 26.017192)",,,
313148560,,residential,False,True,71.721,,"LINESTRING (76.3475113 26.0167776, 76.3479367 26.0172971)",,,
920730218,,residential,False,False,42.114,,"LINESTRING (76.3475113 26.0167776, 76.3478504 26.0165527)",,,
313148560,,residential,False,False,39.223,,"LINESTRING (76.3475113 26.0167776, 76.3473511 26.0165882, 76.3472766 26.0164949)",,,
313148559,,residential,False,True,101.256,,"LINESTRING (76.3490148 26.0172686, 76.3483228 26.0179338)",,,
921114412,2,tertiary,False,False,47.305,,"LINESTRING (76.3490148 26.0172686, 76.3493454 26.0175731)",,,
921114412,2,tertiary,False,True,41.093,,"LINESTRING (76.3490148 26.0172686, 76.3487276 26.0170041)",,,
313148560,,residential,False,False,36.893,,"LINESTRING (76.348133 26.0175781, 76.3479367 26.0172971)",,,
313148560,,residential,False,True,43.864,,"LINESTRING (76.348133 26.0175781, 76.3483228 26.0179338)",,,
920733327,,residential,False,False,48.645,,"LINESTRING (76.348133 26.0175781, 76.3484647 26.0172579)",,,
313148559,,residential,False,False,101.256,,"LINESTRING (76.3483228 26.0179338, 76.3490148 26.0172686)",,,
313148559,,residential,False,True,47.255,,"LINESTRING (76.3483228 26.0179338, 76.3485204 26.0183199)",,,
313148560,,residential,False,False,43.864,,"LINESTRING (76.3483228 26.0179338, 76.348133 26.0175781)",,,
921110942,,residential,False,True,74.983,,"LINESTRING (76.3483228 26.0179338, 76.3476262 26.0181845)",,,
"[379714952, 921118109]",,residential,False,False,459.67400000000004,,"LINESTRING (76.3522579 26.0152559, 76.3520111 26.0147966, 76.3513102 26.0139316, 76.3511615 26.0137714, 76.3510355 26.0137486, 76.3509283 26.0138004, 76.3508492 26.0138662, 76.350778 26.0139724, 76.350761 26.0140583, 76.3508068 26.0141568, 76.3512521 26.0144919, 76.3518502 26.0149451, 76.3522579 26.0152559)",,,
"[379714952, 921118109]",,residential,False,True,459.674,,"LINESTRING (76.3522579 26.0152559, 76.3518502 26.0149451, 76.3512521 26.0144919, 76.3508068 26.0141568, 76.350761 26.0140583, 76.350778 26.0139724, 76.3508492 26.0138662, 76.3509283 26.0138004, 76.3510355 26.0137486, 76.3511615 26.0137714, 76.3513102 26.0139316, 76.3520111 26.0147966, 76.3522579 26.0152559)",,,
921118109,,residential,False,False,79.0,,"LINESTRING (76.3522579 26.0152559, 76.3523518 26.015391, 76.3524201 26.0154812, 76.3525261 26.0155986, 76.3525487 26.0156476, 76.3525389 26.0156935, 76.3525042 26.015735, 76.352393 26.0158319)",,,
379714943,,residential,False,False,149.958,,"LINESTRING (76.34922 26.0157805, 76.3502598 26.0167529)",,,
921114412,2,tertiary,False,False,52.636,,"LINESTRING (76.34922 26.0157805, 76.3488384 26.0161068)",,,
921114412,2,tertiary,False,True,22.909,,"LINESTRING (76.34922 26.0157805, 76.3493861 26.0156385)",,,
548836353,,residential,False,False,44.5,,"LINESTRING (76.3512335 26.0175059, 76.3515532 26.0177845)",,,
548836353,,residential,False,True,140.97,,"LINESTRING (76.3512335 26.0175059, 76.3502119 26.0183802)",,,
920751157,,residential,False,False,55.333,,"LINESTRING (76.3512335 26.0175059, 76.3509838 26.0172938, 76.3508068 26.017192)",,,
131450311,2,residential,False,False,48.248,,"LINESTRING (76.3502119 26.0183802, 76.350555 26.0186855)",,,
131450311,2,residential,False,True,48.042,,"LINESTRING (76.3502119 26.0183802, 76.3498695 26.0180769)",,,
548836353,,residential,False,False,140.97,,"LINESTRING (76.3502119 26.0183802, 76.3512335 26.0175059)",,,
548836366,,residential,False,True,117.013,,"LINESTRING (76.3493454 26.0175731, 76.3485204 26.0183199)",,,
921114412,2,tertiary,False,True,47.305,,"LINESTRING (76.3493454 26.0175731, 76.3490148 26.0172686)",,,
921114412,2,tertiary,False,False,54.841,,"LINESTRING (76.3493454 26.0175731, 76.3495163 26.0177305, 76.3497151 26.0179373)",,,
313148559,,residential,False,False,47.255,,"LINESTRING (76.3485204 26.0183199, 76.3483228 26.0179338)",,,
548836366,,residential,False,False,117.013,,"LINESTRING (76.3485204 26.0183199, 76.3493454 26.0175731)",,,
313148559,,residential,False,True,65.777,,"LINESTRING (76.3485204 26.0183199, 76.3485832 26.0184703, 76.34869 26.0186407, 76.348845 26.0188304)",,,
313148560,,residential,False,False,71.721,,"LINESTRING (76.3479367 26.0172971, 76.3475113 26.0167776)",,,
313148560,,residential,False,True,36.893,,"LINESTRING (76.3479367 26.0172971, 76.348133 26.0175781)",,,
920730216,,residential,False,True,35.906,,"LINESTRING (76.3479367 26.0172971, 76.3476232 26.0174549)",,,
920730216,,residential,False,False,23.703,,"LINESTRING (76.3474162 26.017559, 76.3476232 26.0174549)",,,
920730216,,residential,False,True,11.294,,"LINESTRING (76.3474162 26.017559, 76.3473177 26.0176088)",,,
920730219,,residential,False,False,63.665000000000006,,"LINESTRING (76.347917 26.0179629, 76.3477702 26.0177021, 76.3476232 26.0174549)",,,
920730216,,residential,False,False,35.906,,"LINESTRING (76.3476232 26.0174549, 76.3479367 26.0172971)",,,
920730216,,residential,False,True,23.703,,"LINESTRING (76.3476232 26.0174549, 76.3474162 26.017559)",,,
920730219,,residential,False,True,63.665000000000006,,"LINESTRING (76.3476232 26.0174549, 76.3477702 26.0177021, 76.347917 26.0179629)",,,
920730220,,residential,False,False,22.489,,"LINESTRING (76.3476262 26.0181845, 76.3475345 26.0179998)",,,
921110942,,residential,False,False,74.983,,"LINESTRING (76.3476262 26.0181845, 76.3483228 26.0179338)",,,
921110942,,residential,False,True,24.457,,"LINESTRING (76.3476262 26.0181845, 76.3474017 26.0182721)",,,
920730216,,residential,False,False,11.294,,"LINESTRING (76.3473177 26.0176088, 76.3474162 26.017559)",,,
920730220,,residential,False,True,48.577999999999996,,"LINESTRING (76.3473177 26.0176088, 76.3474932 26.0179215, 76.3475345 26.0179998)",,,
920730220,,residential,False,True,22.489,,"LINESTRING (76.3475345 26.0179998, 76.3476262 26.0181845)",,,
920730221,,residential,False,True,24.198,,"LINESTRING (76.3475345 26.0179998, 76.3473244 26.018108)",,,
920730220,,residential,False,False,48.577999999999996,,"LINESTRING (76.3475345 26.0179998, 76.3474932 26.0179215, 76.3473177 26.0176088)",,,
920730227,,residential,False,False,44.525,,"LINESTRING (76.3479399 26.0194055, 76.3477653 26.0190371)",,,
920730227,,residential,False,True,68.796,,"LINESTRING (76.3479399 26.0194055, 76.3482154 26.0199725)",,,
920730230,,residential,False,False,22.187,,"LINESTRING (76.3479399 26.0194055, 76.348149 26.0193384)",,,
920730230,,residential,False,True,36.648,,"LINESTRING (76.3479399 26.0194055, 76.3475975 26.0195236)",,,
920730227,,residential,False,False,36.496,,"LINESTRING (76.3477653 26.0190371, 76.3476202 26.0187359)",,,
920730227,,residential,False,True,44.525,,"LINESTRING (76.3477653 26.0190371, 76.3479399 26.0194055)",,,
921933420,,residential,False,True,43.205,,"LINESTRING (76.3477653 26.0190371, 76.3473647 26.0191833)",,,
920730227,,residential,False,False,56.004,,"LINESTRING (76.3476202 26.0187359, 76.3474017 26.0182721)",,,
920730227,,residential,False,True,36.496,,"LINESTRING (76.3476202 26.0187359, 76.3477653 26.0190371)",,,
920730221,,residential,False,False,24.198,,"LINESTRING (76.3473244 26.018108, 76.3475345 26.0179998)",,,
920730227,,residential,False,True,19.815,,"LINESTRING (76.3473244 26.018108, 76.3474017 26.0182721)",,,
920730229,,residential,False,False,113.571,,"LINESTRING (76.3477457 26.0183835, 76.348149 26.0193384)",,,
920730229,,residential,False,True,113.571,,"LINESTRING (76.348149 26.0193384, 76.3477457 26.0183835)",,,
920730230,,residential,False,True,22.187,,"LINESTRING (76.348149 26.0193384, 76.3479399 26.0194055)",,,
920730230,,residential,False,False,49.656,,"LINESTRING (76.348149 26.0193384, 76.348362 26.0192852, 76.3485057 26.0192579, 76.3486333 26.019241)",,,
131450234,2,trunk,True,False,170.26199999999997,NH148N,"LINESTRING (76.3486333 26.019241, 76.3486245 26.0193418, 76.3486297 26.0194147, 76.3486412 26.0195056, 76.3486644 26.0195854, 76.3487044 26.0196729, 76.3487709 26.019782, 76.3488293 26.0198572, 76.3489827 26.0200299, 76.3491172 26.0201621, 76.3493887 26.0204122, 76.3494846 26.0204998)",,,
920730230,,residential,False,True,49.656,,"LINESTRING (76.3486333 26.019241, 76.3485057 26.0192579, 76.348362 26.0192852, 76.348149 26.0193384)",,,
920733327,,residential,False,True,38.556,,"LINESTRING (76.3487276 26.0170041, 76.3484647 26.0172579)",,,
