osmid,oneway,ref,highway,reversed,length,bridge,geometry
871457448,True,NH61,trunk,False,44.608,,"LINESTRING (76.4894133 19.2959945, 76.4893344 19.2956003)"
"[871457441, 311862310, 871457447]",False,NH61,trunk,False,641.429,yes,"LINESTRING (76.4894133 19.2959945, 76.4896261 19.296679, 76.4898182 19.2973132, 76.4900513 19.2980934, 76.4902047 19.2986289, 76.4903235 19.2990532, 76.4903853 19.2993168, 76.4904357 19.2995965, 76.4905999 19.3006378, 76.4907456 19.301613)"
783526438,False,,residential,False,127.71100000000001,,"LINESTRING (76.4903625 19.2997806, 76.489871 19.2998961, 76.4891939 19.300099)"
871457443,True,,residential,False,208.063,,"LINESTRING (76.4903625 19.2997806, 76.4904437 19.300277, 76.4905263 19.3008015, 76.4905917 19.3011298, 76.4907456 19.301613)"
"[871457441, 311862310, 871457447]",False,NH61,trunk,True,641.429,yes,"LINESTRING (76.4907456 19.301613, 76.4905999 19.3006378, 76.4904357 19.2995965, 76.4903853 19.2993168, 76.4903235 19.2990532, 76.4902047 19.2986289, 76.4900513 19.2980934, 76.4898182 19.2973132, 76.4896261 19.296679, 76.4894133 19.2959945)"
871457444,True,,residential,False,149.874,,"LINESTRING (76.4907456 19.301613, 76.4907447 19.3011096, 76.490683 19.3006181, 76.4906307 19.3002721)"
648979898,False,,tertiary,False,42.994,,"LINESTRING (76.4952915 19.3023732, 76.4951594 19.3020072)"
648979898,False,,tertiary,True,11.314,,"LINESTRING (76.4952915 19.3023732, 76.4953263 19.3024695)"
648979887,False,,residential,True,156.671,,"LINESTRING (76.4952915 19.3023732, 76.4955497 19.3023089, 76.495783 19.3024469, 76.4959869 19.3027481, 76.4962784 19.3031087, 76.4962785 19.3031948)"
648979888,False,,residential,True,67.96,,"LINESTRING (76.4956535 19.3033548, 76.4962785 19.3031948)"
648979898,False,,tertiary,False,46.954,,"LINESTRING (76.4956535 19.3033548, 76.4955055 19.3029563)"
648979898,False,,tertiary,True,14.752,,"LINESTRING (76.4956535 19.3033548, 76.4957 19.30348)"
648979888,False,,residential,False,67.96,,"LINESTRING (76.4962785 19.3031948, 76.4956535 19.3033548)"
648979887,False,,residential,False,156.671,,"LINESTRING (76.4962785 19.3031948, 76.4962784 19.3031087, 76.4959869 19.3027481, 76.495783 19.3024469, 76.4955497 19.3023089, 76.4952915 19.3023732)"
648979888,False,,residential,True,37.744,,"LINESTRING (76.4962785 19.3031948, 76.4964065 19.3030934, 76.4965978 19.3030728)"
648979898,False,,tertiary,False,89.668,,"LINESTRING (76.4950075 19.3016052, 76.4947288 19.3008429)"
648979889,False,,residential,True,145.893,,"LINESTRING (76.4950075 19.3016052, 76.495657 19.301509, 76.4960861 19.3014026, 76.4963731 19.30137)"
648979898,False,,tertiary,True,47.471999999999994,,"LINESTRING (76.4950075 19.3016052, 76.4950508 19.3017064, 76.4951594 19.3020072)"
