osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,junction
1098729074,tertiary_link,False,False,13.092,,,,"LINESTRING (76.9945122 29.6792664, 76.9945905 29.6793625)",,
228455395,tertiary,True,False,42.791,2,Meerut-Karnal Marg,50,"LINESTRING (76.9945122 29.6792664, 76.9942292 29.6794341, 76.9941408 29.6794754)",,
228425870,tertiary,False,False,27.289,2,,,"LINESTRING (76.9937891 29.6777969, 76.9938812 29.6780289)",,
228705370,tertiary,True,False,25.632,2,,,"LINESTRING (76.9937891 29.6777969, 76.9937598 29.6775678)",,
228425893,tertiary,False,True,33.586,2,,,"LINESTRING (76.9865895 29.6786285, 76.9865321 29.6789264)",,
228425879,tertiary,True,False,57.836,2,,,"LINESTRING (76.9865895 29.6786285, 76.9866742 29.6784929, 76.9867694 29.6782204, 76.9868037 29.678145)",,
228425893,tertiary,False,False,14.793,2,,,"LINESTRING (76.986514 29.6790585, 76.9865321 29.6789264)",,
228425893,tertiary,False,True,12.544,2,,,"LINESTRING (76.986514 29.6790585, 76.9864801 29.6791674)",,
228546254,residential,False,False,37.554,,,,"LINESTRING (76.986514 29.6790585, 76.9868774 29.6791784)",,
228425893,tertiary,False,False,63.151,2,,,"LINESTRING (76.986201 29.6799436, 76.9863959 29.6794015)",,
228425884,tertiary,True,False,36.4,2,,,"LINESTRING (76.986201 29.6799436, 76.986126 29.6800551, 76.9860591 29.6802446)",,
228425884,tertiary,True,False,98.15299999999999,2,,,"LINESTRING (76.9860431 29.68029, 76.9860352 29.6804134, 76.986053 29.6805575, 76.9861082 29.6807461, 76.9862625 29.6811437)",,
228801193,residential,False,False,78.38,,,,"LINESTRING (76.9860431 29.68029, 76.9854859 29.6804516, 76.985447 29.6804573, 76.9854519 29.6806175)",,
228546200,residential,False,False,83.093,,,,"LINESTRING (76.9865444 29.6816771, 76.987271 29.682077)",,
228546200,residential,False,True,10.018,,,,"LINESTRING (76.9865444 29.6816771, 76.9864435 29.6816563)",,
228425876,tertiary,True,False,69.595,2,,,"LINESTRING (76.9865444 29.6816771, 76.9865227 29.6814696, 76.9863502 29.6810799)",,
228425870,tertiary,False,False,56.186,2,,,"LINESTRING (76.9926622 29.6824909, 76.9922729 29.6828663)",,
228546240,residential,False,True,18.722,,,,"LINESTRING (76.9926622 29.6824909, 76.9925199 29.6823766)",,
228425870,tertiary,False,True,246.06099999999998,2,,,"LINESTRING (76.9926622 29.6824909, 76.9927279 29.6823974, 76.9931089 29.6818543, 76.993191 29.6817027, 76.9936927 29.6807621, 76.9938277 29.6805266)",,
228425891,trunk,True,False,52.912,2,Ahinsa Marg,,"LINESTRING (76.9942891 29.6827756, 76.9941697 29.6828037, 76.9940266 29.6828373, 76.9937875 29.6829567)",NH709A,
228425876,tertiary,True,False,158.474,2,,,"LINESTRING (76.9870906 29.6845789, 76.9871259 29.6845237, 76.9871326 29.6845032, 76.9871344 29.6844813, 76.9870745 29.6837545, 76.9870511 29.683573, 76.987043 29.6834949, 76.987031 29.6834448, 76.9870014 29.6833702, 76.9868939 29.6831945)",,
228425890,trunk,True,False,88.48899999999999,2,Ahinsa Marg,,"LINESTRING (76.9938332 29.6830246, 76.9938944 29.6829796, 76.9941707 29.6828647, 76.9945733 29.6828099, 76.9946948 29.6828004)",NH709A,
1098229293,residential,False,False,11.053,,,,"LINESTRING (76.9937258 29.6829875, 76.9937523 29.6830842)",,
228425891,trunk,True,False,85.28200000000001,2,Ahinsa Marg,,"LINESTRING (76.9937258 29.6829875, 76.993697 29.6830019, 76.9935441 29.6831278, 76.993401 29.6832522, 76.9931012 29.6835278)",NH709A,
228425890,trunk,True,False,10.247,2,Ahinsa Marg,,"LINESTRING (76.9937523 29.6830842, 76.9938332 29.6830246)",NH709A,
1098229293,residential,False,True,11.053,,,,"LINESTRING (76.9937523 29.6830842, 76.9937258 29.6829875)",,
228425870,tertiary,False,False,84.683,2,,,"LINESTRING (76.9910349 29.6841589, 76.9904965 29.6847599)",,
228453920,residential,False,True,34.293,,,,"LINESTRING (76.9910349 29.6841589, 76.9912783 29.6843834)",,
228425870,tertiary,False,True,128.732,2,,,"LINESTRING (76.9910349 29.6841589, 76.9916854 29.6834329, 76.9918685 29.6832563)",,
1070484618,residential,False,False,43.685,,,,"LINESTRING (76.9910349 29.6841589, 76.9909019 29.6841025, 76.9907854 29.6840547, 76.9906223 29.6839987)",,
1098229292,trunk,True,False,127.566,2,Ahinsa Marg,,"LINESTRING (76.9921872 29.6845111, 76.9930999 29.683682)",NH709A,
228453980,residential,False,True,11.715,,,,"LINESTRING (76.9921872 29.6845111, 76.9922234 29.6845384, 76.9922813 29.6845775)",,
228453920,residential,False,False,34.19,,,,"LINESTRING (76.9917225 29.684793, 76.9914798 29.6845692)",,
228425893,tertiary,False,False,33.586,2,,,"LINESTRING (76.9865321 29.6789264, 76.9865895 29.6786285)",,
228425893,tertiary,False,True,14.793,2,,,"LINESTRING (76.9865321 29.6789264, 76.986514 29.6790585)",,
228541012,tertiary,False,True,47.495,,,,"LINESTRING (76.9865321 29.6789264, 76.986244 29.6785803)",,
228546306,residential,False,False,7.061,,,,"LINESTRING (76.9897386 29.676776, 76.9897393 29.6768395)",,
228425875,tertiary,True,False,192.85500000000002,2,,,"LINESTRING (76.9897386 29.676776, 76.9889364 29.6767012, 76.9887153 29.6767098, 76.9885952 29.6767306, 76.9884864 29.6767612, 76.9878696 29.6771025)",,
228425879,tertiary,True,False,109.314,2,,,"LINESTRING (76.9886185 29.6768127, 76.9886759 29.6767972, 76.988885 29.6767646, 76.9891475 29.6767783, 76.9897393 29.6768395)",,
228546300,residential,False,True,60.669,,,,"LINESTRING (76.9886185 29.6768127, 76.9886904 29.6770583, 76.9887355 29.6772276, 76.9887556 29.6773278, 76.9887607 29.6773439)",,
228546306,residential,False,False,19.591,,,,"LINESTRING (76.9897393 29.6768395, 76.9897485 29.6770155)",,
228546306,residential,False,True,7.061,,,,"LINESTRING (76.9897393 29.6768395, 76.9897386 29.676776)",,
228425879,tertiary,True,False,299.88800000000003,2,,,"LINESTRING (76.9897393 29.6768395, 76.99001 29.6768675, 76.9905744 29.6769001, 76.9922421 29.6770784, 76.9927651 29.6771573, 76.9928174 29.6771714)",,
228546306,residential,False,True,19.591,,,,"LINESTRING (76.9897485 29.6770155, 76.9897393 29.6768395)",,
228546295,residential,False,False,84.462,,,,"LINESTRING (76.9897485 29.6770155, 76.9901976 29.6771165, 76.990531 29.6771999, 76.9905554 29.6772206, 76.9905687 29.6772433)",,
228546306,residential,False,False,20.594,,,,"LINESTRING (76.9897485 29.6770155, 76.9897428 29.6770839, 76.9897561 29.6771419, 76.9897864 29.677193)",,
228546297,residential,False,False,14.393,,,,"LINESTRING (76.9897864 29.677193, 76.9896471 29.6772389)",,
228546306,residential,False,False,119.01499999999999,,,,"LINESTRING (76.9897864 29.677193, 76.9898814 29.6773311, 76.9900444 29.6775573, 76.9902123 29.6778132, 76.9902724 29.6779115, 76.9903152 29.6779862, 76.9903643 29.6781334)",,
228546306,residential,False,True,20.594,,,,"LINESTRING (76.9897864 29.677193, 76.9897561 29.6771419, 76.9897428 29.6770839, 76.9897485 29.6770155)",,
228546295,residential,False,False,94.996,,,,"LINESTRING (76.9905687 29.6772433, 76.9905674 29.6772794, 76.990576 29.6773089, 76.9905969 29.6773569, 76.9909084 29.6778203, 76.9910033 29.6780023)",,
228546295,residential,False,True,84.462,,,,"LINESTRING (76.9905687 29.6772433, 76.9905554 29.6772206, 76.990531 29.6771999, 76.9901976 29.6771165, 76.9897485 29.6770155)",,
228546311,residential,False,False,63.451,,,,"LINESTRING (76.9905687 29.6772433, 76.9910623 29.6772738, 76.9912238 29.6772841)",,
228546297,residential,False,True,14.393,,,,"LINESTRING (76.9896471 29.6772389, 76.9897864 29.677193)",,
228546226,residential,False,False,118.507,,,,"LINESTRING (76.9896471 29.6772389, 76.9897293 29.6776214, 76.9897433 29.6776757, 76.9897816 29.6777577, 76.9900245 29.6782466)",,
228546297,residential,False,False,92.00799999999998,,,,"LINESTRING (76.9896471 29.6772389, 76.9895802 29.6772855, 76.9893843 29.6774631, 76.9892252 29.6776224, 76.9891459 29.6776785, 76.9890676 29.6777195, 76.9889284 29.6777607)",,
