osmid,oneway,ref,highway,reversed,length,geometry
163410341,True,Old NH9,secondary,False,56.258,"LINESTRING (79.9728966 16.995604, 79.9723933 16.9957599)"
265778819,False,,residential,False,59.676,"LINESTRING (79.9728966 16.995604, 79.9727029 16.9951003)"
22831309,False,NH365A,trunk,True,112.976,"LINESTRING (79.9786248 16.9990709, 79.9779571 16.9982806)"
265635476,False,,tertiary,False,59.037,"LINESTRING (79.9717613 16.9976538, 79.9722981 16.9975183)"
265635476,False,,tertiary,True,6.88,"LINESTRING (79.9717613 16.9976538, 79.9716985 16.9976687)"
22831309,False,NH365A,trunk,False,51.95,"LINESTRING (79.9764172 16.9964578, 79.976725 16.9968206)"
22831309,False,NH365A,trunk,True,151.162,"LINESTRING (79.9764172 16.9964578, 79.9755409 16.9953874)"
265635476,False,,tertiary,True,53.766,"LINESTRING (79.9764172 16.9964578, 79.975929 16.9965836)"
265635476,False,,tertiary,False,37.123,"LINESTRING (79.9713597 16.9977492, 79.9716985 16.9976687)"
265635480,False,,residential,True,93.654,"LINESTRING (79.9713597 16.9977492, 79.9715936 16.9985612)"
831016336,False,,tertiary,True,169.547,"LINESTRING (79.9713597 16.9977492, 79.9709246 16.9962823)"
265635476,False,,tertiary,True,59.401,"LINESTRING (79.9713597 16.9977492, 79.9708762 16.9978641, 79.9708168 16.9978746)"
265635480,False,,residential,False,41.502,"LINESTRING (79.9704209 16.9988961, 79.9707932 16.9987841)"
265635480,False,,residential,False,93.654,"LINESTRING (79.9715936 16.9985612, 79.9713597 16.9977492)"
265635480,False,,residential,True,64.587,"LINESTRING (79.9715936 16.9985612, 79.9712516 16.9986238, 79.9710031 16.9986942)"
265635480,False,,residential,False,24.456,"LINESTRING (79.9707932 16.9987841, 79.9710031 16.9986942)"
265635480,False,,residential,True,41.502,"LINESTRING (79.9707932 16.9987841, 79.9704209 16.9988961)"
265771642,False,,residential,True,98.71,"LINESTRING (79.9707932 16.9987841, 79.9706046 16.9979149)"
265635480,False,,residential,True,24.456,"LINESTRING (79.9710031 16.9986942, 79.9707932 16.9987841)"
265771644,False,,residential,True,93.264,"LINESTRING (79.9710031 16.9986942, 79.9708168 16.9978746)"
265635480,False,,residential,False,64.587,"LINESTRING (79.9710031 16.9986942, 79.9712516 16.9986238, 79.9715936 16.9985612)"
265635476,False,,tertiary,True,23.005,"LINESTRING (79.9708168 16.9978746, 79.9706046 16.9979149)"
265771644,False,,residential,False,93.264,"LINESTRING (79.9708168 16.9978746, 79.9710031 16.9986942)"
265635476,False,,tertiary,False,59.401,"LINESTRING (79.9708168 16.9978746, 79.9708762 16.9978641, 79.9713597 16.9977492)"
265635476,False,,tertiary,True,59.037,"LINESTRING (79.9722981 16.9975183, 79.9717613 16.9976538)"
265635476,False,,tertiary,False,69.158,"LINESTRING (79.9722981 16.9975183, 79.9728181 16.997387, 79.9729269 16.9973595)"
265771647,False,,residential,False,190.717,"LINESTRING (79.9722981 16.9975183, 79.9724832 16.9981389, 79.9726871 16.998698, 79.9728124 16.9991604)"
265771660,False,,residential,False,72.488,"LINESTRING (79.9722981 16.9975183, 79.9722062 16.997215, 79.9721097 16.9968918)"
265635489,False,,residential,False,70.71,"LINESTRING (79.9728124 16.9991604, 79.9734459 16.9989671)"
265771647,False,,residential,True,190.71699999999998,"LINESTRING (79.9728124 16.9991604, 79.9726871 16.998698, 79.9724832 16.9981389, 79.9722981 16.9975183)"
265635476,False,,tertiary,False,53.273,"LINESTRING (79.9729269 16.9973595, 79.9734112 16.9972369)"
265635476,False,,tertiary,True,69.158,"LINESTRING (79.9729269 16.9973595, 79.9728181 16.997387, 79.9722981 16.9975183)"
265771648,False,,residential,False,187.149,"LINESTRING (79.9729269 16.9973595, 79.9730894 16.9978567, 79.9732825 16.9983954, 79.9734459 16.9989671)"
"[265771664, 265771662]",False,,residential,"[False, True]",180.17900000000003,"LINESTRING (79.9729269 16.9973595, 79.9728017 16.9970252, 79.9726622 16.9966969, 79.9725925 16.9964455, 79.9724047 16.9958555, 79.9724007 16.9958216)"
265635489,False,,residential,True,70.71,"LINESTRING (79.9734459 16.9989671, 79.9728124 16.9991604)"
265635489,False,,residential,False,63.150999999999996,"LINESTRING (79.9734459 16.9989671, 79.9736578 16.9989024, 79.9740026 16.9987703)"
265771648,False,,residential,True,187.149,"LINESTRING (79.9734459 16.9989671, 79.9732825 16.9983954, 79.9730894 16.9978567, 79.9729269 16.9973595)"
265635476,False,,tertiary,True,53.273,"LINESTRING (79.9734112 16.9972369, 79.9729269 16.9973595)"
265635476,False,,tertiary,False,68.477,"LINESTRING (79.9734112 16.9972369, 79.9739124 16.99711, 79.9740334 16.9970782)"
265771649,False,,residential,False,181.745,"LINESTRING (79.9734112 16.9972369, 79.9737653 16.9981799, 79.9740026 16.9987703)"
265771663,False,,residential,False,182.875,"LINESTRING (79.9734112 16.9972369, 79.9732308 16.9967328, 79.9730377 16.9961582, 79.9728696 16.995676)"
265635489,False,,residential,False,71.401,"LINESTRING (79.9740026 16.9987703, 79.9746259 16.9985315)"
265635489,False,,residential,True,63.150999999999996,"LINESTRING (79.9740026 16.9987703, 79.9736578 16.9989024, 79.9734459 16.9989671)"
265771649,False,,residential,True,181.745,"LINESTRING (79.9740026 16.9987703, 79.9737653 16.9981799, 79.9734112 16.9972369)"
265635476,False,,tertiary,False,52.033,"LINESTRING (79.9740334 16.9970782, 79.9745052 16.9969541)"
265635476,False,,tertiary,True,68.477,"LINESTRING (79.9740334 16.9970782, 79.9739124 16.99711, 79.9734112 16.9972369)"
265771650,False,,residential,False,112.451,"LINESTRING (79.9740334 16.9970782, 79.9743769 16.9979593, 79.9744054 16.9980248)"
265771665,False,,residential,False,188.43,"LINESTRING (79.9740334 16.9970782, 79.9738316 16.9966199, 79.9735956 16.9961326, 79.9733757 16.9955067)"
265635489,False,,residential,False,50.313,"LINESTRING (79.9746259 16.9985315, 79.9750651 16.9983632)"
265635489,False,,residential,True,71.401,"LINESTRING (79.9746259 16.9985315, 79.9740026 16.9987703)"
265771650,False,,residential,True,61.027,"LINESTRING (79.9746259 16.9985315, 79.9744054 16.9980248)"
265635476,False,,tertiary,False,62.785,"LINESTRING (79.9745052 16.9969541, 79.9750745 16.9968044)"
265635476,False,,tertiary,True,52.033,"LINESTRING (79.9745052 16.9969541, 79.9740334 16.9970782)"
265771651,False,,residential,False,111.84,"LINESTRING (79.9745052 16.9969541, 79.9748788 16.9978943)"
265771666,False,,residential,False,194.64,"LINESTRING (79.9745052 16.9969541, 79.974293 16.9964506, 79.9741355 16.9960872, 79.9739746 16.9957399, 79.9737219 16.995379)"
