osmid,oneway,name,highway,junction,reversed,length,geometry,ref,bridge
135363917,False,Railway station road,tertiary,,True,118.718,"LINESTRING (81.6838572 16.7511805, 81.683414 16.7513135, 81.6827837 16.7514676)",,
542044539,False,,residential,,True,121.43199999999999,"LINESTRING (81.6838572 16.7511805, 81.6840215 16.7518375, 81.6841194 16.7522433)",,
542044539,False,,residential,,False,121.43199999999999,"LINESTRING (81.6841194 16.7522433, 81.6840215 16.7518375, 81.6838572 16.7511805)",,
542044540,False,,residential,,True,51.301,"LINESTRING (81.6839665 16.7525091, 81.6844387 16.7524174)",,
542044540,False,,residential,,False,51.301,"LINESTRING (81.6844387 16.7524174, 81.6839665 16.7525091)",,
542044542,False,,residential,,False,2.125,"LINESTRING (81.6844387 16.7524174, 81.6844346 16.7523987)",,
542044542,False,,residential,,True,50.382999999999996,"LINESTRING (81.6844387 16.7524174, 81.6844681 16.7525489, 81.6845351 16.752861)",,
135363917,False,Railway station road,tertiary,,False,40.702,"LINESTRING (81.6841166 16.7510979, 81.6844735 16.7509668)",,
135363917,False,Railway station road,tertiary,,True,29.119,"LINESTRING (81.6841166 16.7510979, 81.684047 16.7511235, 81.6838572 16.7511805)",,
542044541,False,,residential,,True,125.36500000000001,"LINESTRING (81.6841166 16.7510979, 81.6842361 16.7515434, 81.6843474 16.7519749, 81.6843924 16.7521937)",,
542044538,False,,residential,,True,24.392,"LINESTRING (81.6853411 16.7522394, 81.6853076 16.7520224)",,
542044542,False,,residential,,False,51.281,"LINESTRING (81.6853411 16.7522394, 81.6853707 16.7523704, 81.6854498 16.7525952, 81.6854659 16.7526838)",,
542044542,False,,residential,,True,98.149,"LINESTRING (81.6853411 16.7522394, 81.6849737 16.7522959, 81.6844346 16.7523987)",,
542044541,False,,residential,,False,23.234,"LINESTRING (81.6844346 16.7523987, 81.6843924 16.7521937)",,
542044542,False,,residential,,True,2.125,"LINESTRING (81.6844346 16.7523987, 81.6844387 16.7524174)",,
542044542,False,,residential,,False,98.149,"LINESTRING (81.6844346 16.7523987, 81.6849737 16.7522959, 81.6853411 16.7522394)",,
542044546,False,,residential,,False,42.477,"LINESTRING (81.6855614 16.7530547, 81.6854659 16.7526838)",,
542044547,False,,residential,,False,35.496,"LINESTRING (81.6855614 16.7530547, 81.6858849 16.7529776)",,
542044547,False,,residential,,True,101.857,"LINESTRING (81.6855614 16.7530547, 81.6853183 16.753114, 81.6846344 16.7532809)",,
542044546,False,,residential,,True,42.477,"LINESTRING (81.6854659 16.7526838, 81.6855614 16.7530547)",,
1052888663,False,,residential,,True,38.12,"LINESTRING (81.6854659 16.7526838, 81.6858117 16.752595)",,
542044542,False,,residential,,True,51.28099999999999,"LINESTRING (81.6854659 16.7526838, 81.6854498 16.7525952, 81.6853707 16.7523704, 81.6853411 16.7522394)",,
542044546,False,,residential,,False,101.08500000000001,"LINESTRING (81.6854659 16.7526838, 81.6851051 16.7527647, 81.6845351 16.752861)",,
1052888661,False,,residential,,False,59.088,"LINESTRING (81.6845351 16.752861, 81.6839918 16.7529693)",,
542044542,False,,residential,,False,50.382999999999996,"LINESTRING (81.6845351 16.752861, 81.6844681 16.7525489, 81.6844387 16.7524174)",,
542044546,False,,residential,,False,47.962,"LINESTRING (81.6845351 16.752861, 81.6845834 16.753123, 81.6846344 16.7532809)",,
542044546,False,,residential,,True,101.08500000000001,"LINESTRING (81.6845351 16.752861, 81.6851051 16.7527647, 81.6854659 16.7526838)",,
542044543,False,,residential,,False,21.23,"LINESTRING (81.685136 16.7538639, 81.6850984 16.7536764)",,
542044543,False,,residential,,True,14.065,"LINESTRING (81.685136 16.7538639, 81.6852567 16.7539153)",,
542044546,False,,residential,,True,34.337,"LINESTRING (81.685136 16.7538639, 81.6848243 16.7539431)",,
542044543,False,,residential,,True,94.821,"LINESTRING (81.6859621 16.7534686, 81.6850984 16.7536764)",,
1100993178,False,,residential,,False,29.318,"LINESTRING (81.6859621 16.7534686, 81.6860305 16.753724)",,
1100993178,False,,residential,,True,55.236000000000004,"LINESTRING (81.6859621 16.7534686, 81.6859308 16.7532196, 81.6858849 16.7529776)",,
542044543,False,,residential,,False,94.821,"LINESTRING (81.6850984 16.7536764, 81.6859621 16.7534686)",,
542044543,False,,residential,,True,21.23,"LINESTRING (81.6850984 16.7536764, 81.685136 16.7538639)",,
1124952214,False,,residential,,False,35.904,"LINESTRING (81.6850984 16.7536764, 81.6847698 16.7537489)",,
542044544,False,,residential,,True,13.296,"LINESTRING (81.6839759 16.7528507, 81.6839918 16.7529693)",,
542044546,False,,residential,,False,34.337,"LINESTRING (81.6848243 16.7539431, 81.685136 16.7538639)",,
542044546,False,,residential,,True,22.36,"LINESTRING (81.6848243 16.7539431, 81.6847698 16.7537489)",,
1124952215,False,,residential,,False,93.682,"LINESTRING (81.6848243 16.7539431, 81.685052 16.7547569)",,
542044547,False,,residential,,False,67.627,"LINESTRING (81.6865748 16.752739, 81.6871932 16.7526003)",,
135363912,False,Tanuku - Bhimavaram Road,primary,,False,101.069,"LINESTRING (81.6865748 16.752739, 81.6865522 16.7526324, 81.6865267 16.7524372, 81.6864824 16.7521752, 81.6863598 16.7518582)",SH,
135363912,False,Tanuku - Bhimavaram Road,primary,,True,147.402,"LINESTRING (81.6865748 16.752739, 81.686638 16.7531422, 81.6866688 16.7534523, 81.6867178 16.7537471, 81.6867466 16.7538575, 81.6867645 16.75392, 81.6867842 16.7539435, 81.686807 16.7539564, 81.6868298 16.7539692, 81.6868755 16.7539901)",SH,
542044547,False,,residential,,True,78.168,"LINESTRING (81.6865748 16.752739, 81.6863603 16.7528275, 81.6858849 16.7529776)",,
542044547,False,,residential,,True,35.496,"LINESTRING (81.6858849 16.7529776, 81.6855614 16.7530547)",,
542044547,False,,residential,,False,78.168,"LINESTRING (81.6858849 16.7529776, 81.6863603 16.7528275, 81.6865748 16.752739)",,
1052888662,False,,residential,,False,43.936,"LINESTRING (81.6858849 16.7529776, 81.6858439 16.7526361, 81.6858117 16.752595)",,
1100993178,False,,residential,,False,55.236000000000004,"LINESTRING (81.6858849 16.7529776, 81.6859308 16.7532196, 81.6859621 16.7534686)",,
542044546,False,,residential,,False,53.999,"LINESTRING (81.6846344 16.7532809, 81.6847698 16.7537489)",,
542044547,False,,residential,,True,63.511,"LINESTRING (81.6846344 16.7532809, 81.6840497 16.7533939)",,
542044546,False,,residential,,True,47.962,"LINESTRING (81.6846344 16.7532809, 81.6845834 16.753123, 81.6845351 16.752861)",,
542044547,False,,residential,,False,101.857,"LINESTRING (81.6846344 16.7532809, 81.6853183 16.753114, 81.6855614 16.7530547)",,
542044547,False,,residential,,False,63.511,"LINESTRING (81.6840497 16.7533939, 81.6846344 16.7532809)",,
1052888639,False,,residential,,True,113.127,"LINESTRING (81.6840497 16.7533939, 81.682989 16.7534527)",,
542044544,False,,residential,,False,47.614,"LINESTRING (81.6840497 16.7533939, 81.6840094 16.7530998, 81.6839918 16.7529693)",,
542044547,False,,residential,,True,220.95999999999998,"LINESTRING (81.6840497 16.7533939, 81.6841274 16.7537175, 81.684283 16.754524, 81.6844653 16.7553405)",,
1083775729,False,,residential,,False,7.812,"LINESTRING (81.6844653 16.7553405, 81.6845137 16.7553933)",,
542042636,True,Tanuku Main Road,secondary,,False,47.522999999999996,"LINESTRING (81.6844653 16.7553405, 81.6842173 16.755403, 81.6840327 16.7554456)",,
542044547,False,,residential,,False,220.96,"LINESTRING (81.6844653 16.7553405, 81.684283 16.754524, 81.6841274 16.7537175, 81.6840497 16.7533939)",,
542044548,False,,residential,,True,86.838,"LINESTRING (81.6861021 16.7539511, 81.6857931 16.7540219, 81.6853108 16.7541401)",,
542044550,False,,residential,,False,26.380000000000003,"LINESTRING (81.6861021 16.7539511, 81.6860721 16.7538614, 81.6860305 16.753724)",,
542044550,False,,residential,,True,64.479,"LINESTRING (81.6861021 16.7539511, 81.6862115 16.7542774, 81.6862981 16.7544996)",,
542044551,False,,residential,,False,25.652,"LINESTRING (81.6853108 16.7541401, 81.6852567 16.7539153)",,
542044548,False,,residential,,False,86.838,"LINESTRING (81.6853108 16.7541401, 81.6857931 16.7540219, 81.6861021 16.7539511)",,
542044551,False,,residential,,True,97.405,"LINESTRING (81.6853108 16.7541401, 81.6854256 16.7546165, 81.6856313 16.7549497)",,
542044549,False,,residential,,False,21.139,"LINESTRING (81.6862249 16.7536854, 81.6860305 16.753724)",,
542044549,False,,residential,,True,21.139,"LINESTRING (81.6860305 16.753724, 81.6862249 16.7536854)",,
1100993178,False,,residential,,True,29.318,"LINESTRING (81.6860305 16.753724, 81.6859621 16.7534686)",,
542044549,False,,residential,,False,85.107,"LINESTRING (81.6860305 16.753724, 81.6856952 16.7537997, 81.6853921 16.7538806, 81.6852567 16.7539153)",,
542044550,False,,residential,,True,26.380000000000003,"LINESTRING (81.6860305 16.753724, 81.6860721 16.7538614, 81.6861021 16.7539511)",,
542042635,False,Tanuku Main Road,secondary,,False,52.787,"LINESTRING (81.6862981 16.7544996, 81.6867002 16.7542219)",,
542042635,False,Tanuku Main Road,secondary,,True,86.867,"LINESTRING (81.6862981 16.7544996, 81.6861364 16.7546113, 81.6856313 16.7549497)",,
542044550,False,,residential,,False,64.479,"LINESTRING (81.6862981 16.7544996, 81.6862115 16.7542774, 81.6861021 16.7539511)",,
542044543,False,,residential,,False,14.065,"LINESTRING (81.6852567 16.7539153, 81.685136 16.7538639)",,
542044551,False,,residential,,True,25.652,"LINESTRING (81.6852567 16.7539153, 81.6853108 16.7541401)",,
542044549,False,,residential,,True,85.107,"LINESTRING (81.6852567 16.7539153, 81.6853921 16.7538806, 81.6856952 16.7537997, 81.6860305 16.753724)",,
1083775726,False,,residential,,False,7.183,"LINESTRING (81.683359 16.7555947, 81.6833887 16.7556527)",,
542042636,True,Tanuku Main Road,secondary,,False,53.955,"LINESTRING (81.683359 16.7555947, 81.6832792 16.7556119, 81.6828657 16.7557057)",,
542044552,False,,residential,,False,229.677,"LINESTRING (81.683359 16.7555947, 81.6833007 16.7552951, 81.6832034 16.754933, 81.6831337 16.7546858, 81.6830948 16.7544418, 81.6830425 16.7541066, 81.6830157 16.753828, 81.6829969 16.7535633)",,
542044560,False,,residential,,True,72.629,"LINESTRING (81.681243 16.7537748, 81.6815069 16.7537509, 81.6819227 16.7537201)",,
1052888636,False,,residential,,True,112.94200000000001,"LINESTRING (81.681243 16.7537748, 81.6812828 16.7542797, 81.6812132 16.7547847)",,
233399683,False,,residential,,True,41.404,"LINESTRING (81.6823933 16.753658, 81.682436 16.7540281)",,
542044560,False,,residential,,False,50.581,"LINESTRING (81.6823933 16.753658, 81.6819227 16.7537201)",,
1052888640,False,,residential,,True,65.125,"LINESTRING (81.6823933 16.753658, 81.6829969 16.7535633)",,
233399683,False,,residential,,False,232.059,"LINESTRING (81.6823933 16.753658, 81.6823903 16.7536321, 81.6820568 16.7515961)",,
542044560,False,,residential,,True,50.581,"LINESTRING (81.6819227 16.7537201, 81.6823933 16.753658)",,
542044561,False,,residential,,True,39.844,"LINESTRING (81.6819227 16.7537201, 81.6819549 16.7540771)",,
1052888638,False,,residential,,False,53.538,"LINESTRING (81.6819227 16.7537201, 81.6818659 16.7532417)",,
542044560,False,,residential,,False,72.629,"LINESTRING (81.6819227 16.7537201, 81.6815069 16.7537509, 81.681243 16.7537748)",,
542044561,False,,residential,,False,39.844,"LINESTRING (81.6819549 16.7540771, 81.6819227 16.7537201)",,
1052888637,False,,residential,,False,51.514,"LINESTRING (81.6819549 16.7540771, 81.682436 16.7540281)",,
1052888637,False,,residential,,True,44.359,"LINESTRING (81.6819549 16.7540771, 81.6815402 16.7541153)",,
542044561,False,,residential,,True,72.452,"LINESTRING (81.6819549 16.7540771, 81.682038 16.7544752, 81.682092 16.7547153)",,
135363912,False,Tanuku - Bhimavaram Road,primary,,False,48.014,"LINESTRING (81.6856213 16.7507086, 81.6851823 16.7508073)",SH,
135363912,False,Tanuku - Bhimavaram Road,primary,,True,24.722,"LINESTRING (81.6856213 16.7507086, 81.685655 16.750701, 81.6858521 16.7506881)",SH,
576768834,False,,residential,,True,100.645,"LINESTRING (81.6856213 16.7507086, 81.6852977 16.750049, 81.6852134 16.7498922)",,
135363912,False,Tanuku - Bhimavaram Road,primary,,False,26.866,"LINESTRING (81.6840995 16.7504219, 81.6839609 16.75022)",SH,
135363912,False,Tanuku - Bhimavaram Road,primary,,True,6.439,"LINESTRING (81.6840995 16.7504219, 81.6841327 16.7504703)",SH,
576768835,False,,residential,,False,86.02199999999999,"LINESTRING (81.6840995 16.7504219, 81.6846502 16.750165, 81.6848245 16.7500806)",,
576768835,False,,residential,,False,27.693,"LINESTRING (81.6852134 16.7498922, 81.6854489 16.7497865)",,
576768835,False,,residential,,True,46.407,"LINESTRING (81.6852134 16.7498922, 81.6848245 16.7500806)",,
576768834,False,,residential,,False,100.645,"LINESTRING (81.6852134 16.7498922, 81.6852977 16.750049, 81.6856213 16.7507086)",,
135363912,False,Tanuku - Bhimavaram Road,primary,,False,29.696,"LINESTRING (81.6851823 16.7508073, 81.6849108 16.7508684)",SH,
135363912,False,Tanuku - Bhimavaram Road,primary,,True,48.014,"LINESTRING (81.6851823 16.7508073, 81.6856213 16.7507086)",SH,
576768836,False,,residential,,False,89.336,"LINESTRING (81.6851823 16.7508073, 81.6848245 16.7500806)",,
576768835,False,,residential,,False,46.407,"LINESTRING (81.6848245 16.7500806, 81.6852134 16.7498922)",,
576768836,False,,residential,,True,89.336,"LINESTRING (81.6848245 16.7500806, 81.6851823 16.7508073)",,
576768835,False,,residential,,True,86.02199999999999,"LINESTRING (81.6848245 16.7500806, 81.6846502 16.750165, 81.6840995 16.7504219)",,
135363912,False,Tanuku - Bhimavaram Road,primary,,False,40.304,"LINESTRING (81.6838813 16.7501041, 81.6836734 16.7498012)",SH,
135363912,False,Tanuku - Bhimavaram Road,primary,,True,15.425,"LINESTRING (81.6838813 16.7501041, 81.6839609 16.75022)",SH,
576768837,False,,residential,,False,79.17,"LINESTRING (81.6838813 16.7501041, 81.6845496 16.749792)",,
576768837,False,,residential,,False,30.041,"LINESTRING (81.6845496 16.749792, 81.6848032 16.7496736)",,
576768837,False,,residential,,True,79.17,"LINESTRING (81.6845496 16.749792, 81.6838813 16.7501041)",,
576768835,False,,residential,,True,27.693,"LINESTRING (81.6854489 16.7497865, 81.6852134 16.7498922)",,
576768849,False,,residential,,True,93.652,"LINESTRING (81.6854489 16.7497865, 81.6858166 16.7505516)",,
576768849,False,,residential,,False,93.652,"LINESTRING (81.6858166 16.7505516, 81.6854489 16.7497865)",,
576768849,False,,residential,,True,15.642,"LINESTRING (81.6858166 16.7505516, 81.6858521 16.7506881)",,
613398179,False,,residential,,False,48.985,"LINESTRING (81.6858166 16.7505516, 81.6862699 16.7504764)",,
585947043,False,,tertiary,,True,54.359,"LINESTRING (81.6877277 16.750252, 81.6878347 16.75073)",,
613398180,False,,residential,,False,37.085,"LINESTRING (81.6877277 16.750252, 81.6873836 16.7503036)",,
585947043,False,,tertiary,,False,95.021,"LINESTRING (81.6877277 16.750252, 81.6881552 16.750197, 81.6885252 16.7501085, 81.6886017 16.7500871)",,
585947043,False,,tertiary,,True,95.021,"LINESTRING (81.6886017 16.7500871, 81.6885252 16.7501085, 81.6881552 16.750197, 81.6877277 16.750252)",,
613398188,False,,residential,,False,7.525,"LINESTRING (81.6868277 16.7498977, 81.6868888 16.7498637)",,
613398188,False,,residential,,True,37.903,"LINESTRING (81.6868277 16.7498977, 81.68652 16.7500691)",,
613398179,False,,residential,,False,36.687,"LINESTRING (81.6862699 16.7504764, 81.6866094 16.7504201)",,
613398179,False,,residential,,True,48.985,"LINESTRING (81.6862699 16.7504764, 81.6858166 16.7505516)",,
613398179,False,,residential,,True,36.687,"LINESTRING (81.6866094 16.7504201, 81.6862699 16.7504764)",,
613398188,False,,residential,,False,40.174,"LINESTRING (81.6866094 16.7504201, 81.68652 16.7500691)",,
613398188,False,,residential,,True,55.876,"LINESTRING (81.6866094 16.7504201, 81.6867337 16.7509083)",,
613398175,False,,residential,,False,56.935,"LINESTRING (81.6870376 16.7503555, 81.6868888 16.7498637)",,
613398180,False,,residential,,False,55.777,"LINESTRING (81.6870376 16.7503555, 81.6871697 16.7508409)",,
613398180,False,,residential,,True,37.29,"LINESTRING (81.6870376 16.7503555, 81.6873836 16.7503036)",,
613398175,False,,residential,,True,56.935,"LINESTRING (81.6868888 16.7498637, 81.6870376 16.7503555)",,
613398188,False,,residential,,True,7.525,"LINESTRING (81.6868888 16.7498637, 81.6868277 16.7498977)",,
613398188,False,,residential,,False,37.903,"LINESTRING (81.68652 16.7500691, 81.6868277 16.7498977)",,
613398188,False,,residential,,True,40.174,"LINESTRING (81.68652 16.7500691, 81.6866094 16.7504201)",,
613398181,False,,residential,,True,82.699,"LINESTRING (81.6886014 16.7506111, 81.6878347 16.75073)",,
613398182,False,,residential,,True,48.078,"LINESTRING (81.689423 16.7515437, 81.689001 16.7516975)",,
613398183,False,,residential,,False,61.765,"LINESTRING (81.689423 16.7515437, 81.6893055 16.7513598, 81.6892129 16.7512262, 81.6891123 16.7510747)",,
613398183,False,,residential,,True,40.545,"LINESTRING (81.689423 16.7515437, 81.6894597 16.7516012, 81.6895957 16.7518684)",,
613398182,False,,residential,,False,48.078,"LINESTRING (81.689001 16.7516975, 81.689423 16.7515437)",,
613398185,False,,residential,,False,62.219,"LINESTRING (81.6879827 16.7512713, 81.6878347 16.75073)",,
613398185,False,,residential,,True,115.461,"LINESTRING (81.6879827 16.7512713, 81.68829 16.7522671)",,
613398183,False,,residential,,True,122.371,"LINESTRING (81.6879827 16.7512713, 81.6889782 16.7511145, 81.6891123 16.7510747)",,
613398183,False,,residential,,False,122.371,"LINESTRING (81.6891123 16.7510747, 81.6889782 16.7511145, 81.6879827 16.7512713)",,
613398183,False,,residential,,True,61.765,"LINESTRING (81.6891123 16.7510747, 81.6892129 16.7512262, 81.6893055 16.7513598, 81.689423 16.7515437)",,
1052892070,False,,residential,,True,40.653,"LINESTRING (81.6891123 16.7510747, 81.6891536 16.7510172, 81.6890463 16.7507398)",,
613398183,False,,residential,,False,40.545,"LINESTRING (81.6895957 16.7518684, 81.6894597 16.7516012, 81.689423 16.7515437)",,
613398184,False,,residential,,False,157.355,"LINESTRING (81.6895957 16.7518684, 81.6896622 16.7518465, 81.6898406 16.7519993, 81.6901115 16.752346, 81.6902751 16.7525926, 81.6904011 16.7527955, 81.6904564 16.7529437)",,
613398184,False,,residential,,True,145.93599999999998,"LINESTRING (81.6895957 16.7518684, 81.6893591 16.7519466, 81.6890077 16.7520481, 81.68829 16.7522671)",,
542042634,True,Tanuku Main Road,secondary,,False,10.254,"LINESTRING (81.6904564 16.7529437, 81.6903641 16.75297)",,
613398184,False,,residential,,True,157.35500000000002,"LINESTRING (81.6904564 16.7529437, 81.6904011 16.7527955, 81.6902751 16.7525926, 81.6901115 16.752346, 81.6898406 16.7519993, 81.6896622 16.7518465, 81.6895957 16.7518684)",,
613398184,False,,residential,,True,79.598,"LINESTRING (81.68829 16.7522671, 81.6875687 16.7524552)",,
613398185,False,,residential,,False,115.461,"LINESTRING (81.68829 16.7522671, 81.6879827 16.7512713)",,
613398185,False,,residential,,True,137.729,"LINESTRING (81.68829 16.7522671, 81.6885911 16.7534717)",,
613398184,False,,residential,,False,145.936,"LINESTRING (81.68829 16.7522671, 81.6890077 16.7520481, 81.6893591 16.7519466, 81.6895957 16.7518684)",,
542042634,True,Tanuku Main Road,secondary,,False,7.074,"LINESTRING (81.6885911 16.7534717, 81.688528 16.7534916)",,
613398185,False,,residential,,False,137.729,"LINESTRING (81.6885911 16.7534717, 81.68829 16.7522671)",,
613398185,False,,residential,,True,8.03,"LINESTRING (81.6885911 16.7534717, 81.6886159 16.7535399)",,
613398184,False,,residential,,False,79.598,"LINESTRING (81.6875687 16.7524552, 81.68829 16.7522671)",,
1052888659,False,,residential,,True,43.114,"LINESTRING (81.6875687 16.7524552, 81.6871932 16.7526003)",,
613398186,False,,residential,,False,184.528,"LINESTRING (81.6875687 16.7524552, 81.6874132 16.7519171, 81.6871697 16.7508409)",,
