osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,bridge
922342397,trunk,,False,True,64.507,"LINESTRING (74.6382141 26.4721718, 74.63792 26.472297, 74.6376154 26.4723916)",MakadWali Road,2,
420721209,residential,,False,False,97.035,"LINESTRING (74.6424105 26.4719685, 74.642717 26.4727969)",,,
420721209,residential,,False,True,15.847,"LINESTRING (74.6424105 26.4719685, 74.6423605 26.4718332)",,,
420784859,residential,,False,False,52.892,"LINESTRING (74.6424105 26.4719685, 74.6429163 26.4718227)",,,
927661565,tertiary,,True,False,34.503,"LINESTRING (74.6378796 26.4655345, 74.6377029 26.4656136, 74.63758 26.4656891)",,,
89211272,residential,,False,False,37.644,"LINESTRING (74.6344621 26.4718097, 74.6342487 26.4715302)",,,
89211272,residential,,False,True,52.379,"LINESTRING (74.6344621 26.4718097, 74.6347587 26.4721988)",,,
419146789,residential,,False,False,109.977,"LINESTRING (74.6344621 26.4718097, 74.6354333 26.4713381)",,,
645643198,tertiary,,True,False,35.209,"LINESTRING (74.6358199 26.4685514, 74.6361294 26.4683981)",,,
927616435,tertiary,,False,False,73.445,"LINESTRING (74.6358199 26.4685514, 74.6357341 26.4686474, 74.6356885 26.4687302, 74.6356389 26.4688491, 74.6356013 26.4689763, 74.6355571 26.4691588)",,,
932285071,trunk,,True,False,69.767,"LINESTRING (74.6415266 26.4700783, 74.6421151 26.4697375)",Pushkar Merta Highway,2,
932285069,trunk,roundabout,True,False,17.044,"LINESTRING (74.6415266 26.4700783, 74.6415388 26.4700552, 74.6415418 26.4700298, 74.6415354 26.4700049, 74.6415203 26.4699832, 74.641498 26.4699672, 74.6414712 26.4699586)",Pushkar Merta Highway,,
89211373,residential,,False,True,139.101,"LINESTRING (74.6412246 26.4729119, 74.6400521 26.4735926)",,,
420772587,residential,,False,False,50.971,"LINESTRING (74.6412246 26.4729119, 74.6415232 26.4732843)",,,
420772587,residential,,False,True,34.177,"LINESTRING (74.6412246 26.4729119, 74.6410344 26.472656)",,,
"[927637098, 645643197]",tertiary,,True,False,287.075,"LINESTRING (74.6363554 26.4681862, 74.636517 26.467895, 74.636579 26.4678238, 74.6366635 26.4677458, 74.6367493 26.4676377, 74.6367963 26.4675645, 74.6368687 26.4674529, 74.6369357 26.467298, 74.6369706 26.4671443, 74.6370256 26.466801, 74.6370564 26.4666461, 74.637102 26.4665044, 74.6371436 26.466412, 74.6372107 26.4663003, 74.637307 26.4661599, 74.6373944 26.4660482, 74.6375469 26.4658894)",,,
645643202,tertiary,roundabout,True,False,27.871000000000002,"LINESTRING (74.6363554 26.4681862, 74.6363007 26.4681344, 74.6362509 26.4681026, 74.6361759 26.4681042, 74.6361146 26.4681212)",,,
89224707,residential,,False,False,10.656,"LINESTRING (74.6355705 26.4693329, 74.6354659 26.4693125)",,,
927616444,tertiary,,True,False,19.795,"LINESTRING (74.6355705 26.4693329, 74.6355826 26.4692357, 74.6355571 26.4691588)",,,
925501205,trunk,roundabout,True,False,34.599,"LINESTRING (74.6432815 26.4689031, 74.6432294 26.4688619, 74.6431634 26.4688423, 74.6430941 26.4688477, 74.6430329 26.4688771, 74.6429895 26.4689257)",,,
310310500,trunk,roundabout,True,False,11.944,"LINESTRING (74.6429895 26.4689257, 74.642972 26.468977, 74.6429752 26.4690307)",,,
891445995,tertiary,,True,False,126.923,"LINESTRING (74.6429895 26.4689257, 74.6427909 26.4687979, 74.6419302 26.4682906)",Jaipur Road,,
310310500,trunk,roundabout,True,False,5.966,"LINESTRING (74.6429752 26.4690307, 74.6429986 26.4690801)",,,
932285070,trunk,,True,False,61.739,"LINESTRING (74.6429986 26.4690801, 74.6425002 26.4694106)",Pushkar Merta Highway,,
310310500,trunk,roundabout,True,False,12.977,"LINESTRING (74.6429986 26.4690801, 74.6430396 26.4691193, 74.6431033 26.4691461)",,,
310310500,trunk,roundabout,True,False,7.0,"LINESTRING (74.6431033 26.4691461, 74.6431736 26.4691479)",,,
310310500,trunk,roundabout,True,False,14.009,"LINESTRING (74.6431736 26.4691479, 74.6432389 26.4691245, 74.6432883 26.4690796)",,,
310310530,unclassified,,False,False,81.405,"LINESTRING (74.6425577 26.4694781, 74.6430622 26.4700543)",,,
310310530,unclassified,,False,True,9.439,"LINESTRING (74.6425577 26.4694781, 74.6425002 26.4694106)",,,
932285071,trunk,,True,False,65.668,"LINESTRING (74.6425577 26.4694781, 74.6431033 26.4691461)",Pushkar Merta Highway,2,
696099392,trunk,,False,True,148.157,"LINESTRING (74.6396306 26.4646236, 74.6403413 26.4657943)",Kutcherry Rd,,
927695260,residential,,False,True,17.925,"LINESTRING (74.6396306 26.4646236, 74.6398019 26.4646733)",,,
927637102,tertiary,,False,True,24.839,"LINESTRING (74.636782 26.4652011, 74.6369666 26.4653514)",Jaipur Road,,
418947665,residential,,False,False,130.055,"LINESTRING (74.636782 26.4652011, 74.6365292 26.4653651, 74.6361993 26.4654395, 74.6357243 26.4658421)",,,
927637102,tertiary,,False,False,73.56,"LINESTRING (74.636782 26.4652011, 74.636392 26.4649361, 74.6362009 26.4647927)",Jaipur Road,,
418947665,residential,,False,True,24.603,"LINESTRING (74.6355448 26.4659942, 74.6357243 26.4658421)",,,
927637102,tertiary,,False,False,16.38,"LINESTRING (74.6370723 26.4654643, 74.6369666 26.4653514)",Jaipur Road,,
927637102,tertiary,,False,True,22.041,"LINESTRING (74.6370723 26.4654643, 74.6372455 26.4655878)",Jaipur Road,,
418947654,residential,,False,False,195.55,"LINESTRING (74.6370723 26.4654643, 74.6363254 26.4662872, 74.6357243 26.4658421)",,,
419146798,residential,,False,False,45.117,"LINESTRING (74.6366938 26.4712807, 74.6362933 26.4714707)",,,
420527955,residential,,False,False,44.518,"LINESTRING (74.6366938 26.4712807, 74.6369192 26.4716265)",,,
419146798,residential,,False,True,112.007,"LINESTRING (74.6366938 26.4712807, 74.6369835 26.4710814, 74.6369916 26.4707693, 74.6365887 26.4708427)",,,
419146764,residential,,False,True,44.601,"LINESTRING (74.6369192 26.4716265, 74.6365976 26.4719058)",,,
420527955,residential,,False,True,44.518,"LINESTRING (74.6369192 26.4716265, 74.6366938 26.4712807)",,,
419146764,residential,,False,False,189.13799999999998,"LINESTRING (74.6369192 26.4716265, 74.6375996 26.4709902, 74.6382918 26.4704529)",,,
89211272,residential,,False,False,52.379,"LINESTRING (74.6347587 26.4721988, 74.6344621 26.4718097)",,,
89211272,residential,,False,True,18.326,"LINESTRING (74.6347587 26.4721988, 74.6348635 26.4723343)",,,
419146798,residential,,False,True,113.857,"LINESTRING (74.6347587 26.4721988, 74.6357694 26.4717193)",,,
89211272,residential,,False,False,24.289,"LINESTRING (74.6351836 26.4727481, 74.6350447 26.4725685)",,,
89211272,residential,,False,True,43.862,"LINESTRING (74.6351836 26.4727481, 74.635498 26.4730245)",,,
419146764,residential,,False,False,105.416,"LINESTRING (74.6351836 26.4727481, 74.6360423 26.4721932)",,,
89211272,residential,,False,True,37.644,"LINESTRING (74.6342487 26.4715302, 74.6344621 26.4718097)",,,
922342397,trunk,,False,True,33.979,"LINESTRING (74.6388429 26.4718388, 74.6385491 26.4719944)",MakadWali Road,2,
420735773,residential,,False,False,122.681,"LINESTRING (74.6388429 26.4718388, 74.6390888 26.4722225, 74.6384326 26.4725255)",,,
922342397,trunk,,False,False,36.844,"LINESTRING (74.6388429 26.4718388, 74.6389208 26.4717848, 74.6390994 26.4716016)",MakadWali Road,2,
419192704,residential,,False,False,95.092,"LINESTRING (74.642717 26.4727969, 74.6418478 26.4731518)",,,
420721209,residential,,False,False,29.854,"LINESTRING (74.642717 26.4727969, 74.6428105 26.473052)",,,
420721209,residential,,False,True,97.035,"LINESTRING (74.642717 26.4727969, 74.6424105 26.4719685)",,,
89211272,residential,,False,False,43.862,"LINESTRING (74.635498 26.4730245, 74.6351836 26.4727481)",,,
89211272,residential,,False,True,15.71,"LINESTRING (74.635498 26.4730245, 74.6356173 26.473117)",,,
419192687,residential,,False,True,29.58,"LINESTRING (74.635498 26.4730245, 74.6353018 26.4732243)",,,
419192687,residential,,False,False,29.58,"LINESTRING (74.6353018 26.4732243, 74.635498 26.4730245)",,,
419192687,residential,,False,True,39.393,"LINESTRING (74.6353018 26.4732243, 74.6349746 26.4734236)",,,
419192704,residential,,False,True,35.51,"LINESTRING (74.6415232 26.4732843, 74.6418478 26.4731518)",,,
420772587,residential,,False,False,38.332,"LINESTRING (74.6415232 26.4732843, 74.6416975 26.4735917)",,,
420772587,residential,,False,True,50.971,"LINESTRING (74.6415232 26.4732843, 74.6412246 26.4729119)",,,
419192687,residential,,False,False,39.393,"LINESTRING (74.6349746 26.4734236, 74.6353018 26.4732243)",,,
420772587,residential,,False,True,38.332,"LINESTRING (74.6416975 26.4735917, 74.6415232 26.4732843)",,,
927637099,tertiary,,True,False,25.247,"LINESTRING (74.6372748 26.46561, 74.6374524 26.4657721)",Jaipur Road,,
927637102,tertiary,,False,False,3.821,"LINESTRING (74.6372748 26.46561, 74.6372455 26.4655878)",Jaipur Road,,
419210268,residential,,False,True,79.489,"LINESTRING (74.6390116 26.4734734, 74.6386272 26.4728468)",,,
419220599,residential,,False,True,146.227,"LINESTRING (74.6390116 26.4734734, 74.6397337 26.4731004, 74.6400521 26.4735926)",,,
89211373,residential,,False,False,139.101,"LINESTRING (74.6400521 26.4735926, 74.6412246 26.4729119)",,,
419220599,residential,,False,False,146.227,"LINESTRING (74.6400521 26.4735926, 74.6397337 26.4731004, 74.6390116 26.4734734)",,,
419228696,residential,,False,False,69.982,"LINESTRING (74.639673 26.469363, 74.6398856 26.4699629)",,,
645643194,tertiary,,False,False,42.839,"LINESTRING (74.639673 26.469363, 74.6392446 26.4693999)",,,
645643194,tertiary,,False,True,29.509,"LINESTRING (74.639673 26.469363, 74.6399679 26.4693358)",,,
419228694,residential,,False,True,63.431,"LINESTRING (74.643514 26.469652, 74.6430622 26.4700543)",,,
419228696,residential,,False,True,69.982,"LINESTRING (74.6398856 26.4699629, 74.639673 26.469363)",,,
419228687,residential,,False,True,35.113,"LINESTRING (74.6434425 26.4699752, 74.6431722 26.4701781)",,,
310310530,unclassified,,False,False,17.589,"LINESTRING (74.6430622 26.4700543, 74.6431722 26.4701781)",,,
310310530,unclassified,,False,True,81.405,"LINESTRING (74.6430622 26.4700543, 74.6425577 26.4694781)",,,
419228694,residential,,False,False,63.431,"LINESTRING (74.6430622 26.4700543, 74.643514 26.469652)",,,
310310530,unclassified,,False,False,75.553,"LINESTRING (74.6431722 26.4701781, 74.6436445 26.47071)",,,
310310530,unclassified,,False,True,17.589,"LINESTRING (74.6431722 26.4701781, 74.6430622 26.4700543)",,,
419228687,residential,,False,False,35.113,"LINESTRING (74.6431722 26.4701781, 74.6434425 26.4699752)",,,
419228704,residential,,False,True,19.375,"LINESTRING (74.6437969 26.4706016, 74.6436445 26.47071)",,,
310310530,unclassified,,False,False,17.937,"LINESTRING (74.6436445 26.47071, 74.6437566 26.4708363)",,,
310310530,unclassified,,False,True,75.553,"LINESTRING (74.6436445 26.47071, 74.6431722 26.4701781)",,,
419228704,residential,,False,False,19.375,"LINESTRING (74.6436445 26.47071, 74.6437969 26.4706016)",,,
419228713,residential,,False,False,88.905,"LINESTRING (74.6393137 26.4713009, 74.6398272 26.4719551)",,,
922342397,trunk,,False,True,39.661,"LINESTRING (74.6393137 26.4713009, 74.6390994 26.4716016)",MakadWali Road,2,
922342397,trunk,,False,False,60.760000000000005,"LINESTRING (74.6393137 26.4713009, 74.639527 26.4710815, 74.6397535 26.4709259)",MakadWali Road,2,
420772587,residential,,False,False,23.252,"LINESTRING (74.6402053 26.4715407, 74.6403347 26.4717148)",,,
420772587,residential,,False,True,81.828,"LINESTRING (74.6402053 26.4715407, 74.6397535 26.4709259)",,,
419228699,residential,,False,False,193.101,"LINESTRING (74.6402053 26.4715407, 74.6406259 26.4713489, 74.640788 26.4711109, 74.641286 26.4709315, 74.6418609 26.4707243)",,,
419228698,residential,,False,False,30.457,"LINESTRING (74.6390994 26.4716016, 74.6392526 26.4718387)",,,
922342397,trunk,,False,False,39.661,"LINESTRING (74.6390994 26.4716016, 74.6393137 26.4713009)",MakadWali Road,2,
922342397,trunk,,False,True,36.844,"LINESTRING (74.6390994 26.4716016, 74.6389208 26.4717848, 74.6388429 26.4718388)",MakadWali Road,2,
419228690,residential,,False,True,57.146,"LINESTRING (74.6403347 26.4717148, 74.6398272 26.4719551)",,,
420772587,residential,,False,False,6.641,"LINESTRING (74.6403347 26.4717148, 74.6403717 26.4717645)",,,
420772587,residential,,False,True,23.252,"LINESTRING (74.6403347 26.4717148, 74.6402053 26.4715407)",,,
419228698,residential,,False,True,30.457,"LINESTRING (74.6392526 26.4718387, 74.6390994 26.4716016)",,,
419228690,residential,,False,False,57.146,"LINESTRING (74.6398272 26.4719551, 74.6403347 26.4717148)",,,
419228690,residential,,False,True,80.535,"LINESTRING (74.6398272 26.4719551, 74.6391532 26.4723558)",,,
419228713,residential,,False,True,88.905,"LINESTRING (74.6398272 26.4719551, 74.6393137 26.4713009)",,,
419228713,residential,,False,False,141.453,"LINESTRING (74.6398272 26.4719551, 74.6403147 26.4725902, 74.6408049 26.4723473)",,,
420772587,residential,,False,False,41.232,"LINESTRING (74.6408049 26.4723473, 74.6410344 26.472656)",,,
420772587,residential,,False,True,77.839,"LINESTRING (74.6408049 26.4723473, 74.6403717 26.4717645)",,,
419228713,residential,,False,True,141.453,"LINESTRING (74.6408049 26.4723473, 74.6403147 26.4725902, 74.6398272 26.4719551)",,,
"[926540186, 927695260, 927695261]",residential,,False,False,132.766,"LINESTRING (74.642141 26.4646783, 74.6420794 26.4646922, 74.6418388 26.4647792, 74.6412211 26.4649203, 74.641095 26.4649491, 74.6408519 26.4649472)",,,yes
696099392,trunk,,False,False,15.087,"LINESTRING (74.6404137 26.4659135, 74.6403413 26.4657943)",Kutcherry Rd,,
696099392,trunk,,False,True,39.121,"LINESTRING (74.6404137 26.4659135, 74.6406014 26.4662226)",Kutcherry Rd,,
419238951,residential,,False,True,98.561,"LINESTRING (74.6404137 26.4659135, 74.6407644 26.465892, 74.6408609 26.4659713, 74.6410858 26.4663787)",,,
419238961,residential,,False,True,34.241,"LINESTRING (74.6410858 26.4663787, 74.6407691 26.4664989)",,,
419238951,residential,,False,False,98.561,"LINESTRING (74.6410858 26.4663787, 74.6408609 26.4659713, 74.6407644 26.465892, 74.6404137 26.4659135)",,,
419238961,residential,,False,False,378.674,"LINESTRING (74.6410858 26.4663787, 74.6415656 26.4661965, 74.6420196 26.4660241, 74.642312 26.4666748, 74.6422127 26.4671598, 74.642044 26.4673628, 74.6418455 26.4675045, 74.6417624 26.4677086, 74.6417892 26.4679439, 74.6419302 26.4682906)",,,
419238961,residential,,False,False,34.241,"LINESTRING (74.6407691 26.4664989, 74.6410858 26.4663787)",,,
696099392,trunk,,False,False,34.965,"LINESTRING (74.6407691 26.4664989, 74.6406014 26.4662226)",Kutcherry Rd,,
696099392,trunk,,False,True,144.084,"LINESTRING (74.6407691 26.4664989, 74.6414603 26.4676374)",Kutcherry Rd,,
419238932,residential,,False,True,65.273,"LINESTRING (74.6373348 26.4687096, 74.6367978 26.4690465)",,,
419238965,residential,,False,False,74.803,"LINESTRING (74.6385866 26.4688371, 74.6387036 26.4690493, 74.6388493 26.4692854, 74.63895 26.4694252)",,,
419238932,residential,,False,False,65.273,"LINESTRING (74.6367978 26.4690465, 74.6373348 26.4687096)",,,
645643194,tertiary,,False,False,65.832,"LINESTRING (74.6367978 26.4690465, 74.6364177 26.468562)",,,
645643194,tertiary,,False,True,99.107,"LINESTRING (74.6367978 26.4690465, 74.6370742 26.4693827, 74.6372268 26.469585, 74.6373166 26.4696786, 74.6374226 26.4697267)",,,
645643194,tertiary,,False,False,32.866,"LINESTRING (74.63895 26.4694252, 74.6386242 26.4694732)",,,
645643194,tertiary,,False,True,29.459,"LINESTRING (74.63895 26.4694252, 74.6392446 26.4693999)",,,
419238965,residential,,False,True,74.803,"LINESTRING (74.63895 26.4694252, 74.6388493 26.4692854, 74.6387036 26.4690493, 74.6385866 26.4688371)",,,
419701025,residential,,False,True,29.623,"LINESTRING (74.6351814 26.4688275, 74.6348838 26.468828)",,,
927695260,residential,,False,False,17.925,"LINESTRING (74.6398019 26.4646733, 74.6396306 26.4646236)",,,
927695260,residential,,False,True,108.94,"LINESTRING (74.6398019 26.4646733, 74.6404331 26.4648562, 74.6408519 26.4649472)",,,
420263178,residential,,False,True,124.249,"LINESTRING (74.6408519 26.4649472, 74.6408773 26.4655026, 74.6403413 26.4657943)",,,
927695260,residential,,False,False,108.94,"LINESTRING (74.6408519 26.4649472, 74.6404331 26.4648562, 74.6398019 26.4646733)",,,
"[926540186, 927695260, 927695261]",residential,,False,True,132.766,"LINESTRING (74.6408519 26.4649472, 74.641095 26.4649491, 74.6412211 26.4649203, 74.6418388 26.4647792, 74.6420794 26.4646922, 74.642141 26.4646783)",,,yes
927637102,tertiary,,False,False,24.839,"LINESTRING (74.6369666 26.4653514, 74.636782 26.4652011)",Jaipur Road,,
927637102,tertiary,,False,True,16.38,"LINESTRING (74.6369666 26.4653514, 74.6370723 26.4654643)",Jaipur Road,,
696099392,trunk,,False,False,148.157,"LINESTRING (74.6403413 26.4657943, 74.6396306 26.4646236)",Kutcherry Rd,,
696099392,trunk,,False,True,15.087,"LINESTRING (74.6403413 26.4657943, 74.6404137 26.4659135)",Kutcherry Rd,,
420263178,residential,,False,False,124.249,"LINESTRING (74.6403413 26.4657943, 74.6408773 26.4655026, 74.6408519 26.4649472)",,,
"[420263236, 420263205]",residential,,False,True,326.41900000000004,"LINESTRING (74.6421151 26.4697375, 74.6430552 26.4701919, 74.6429344 26.4704778, 74.6428219 26.4707441, 74.642508 26.4707633, 74.6422961 26.4705496, 74.6419609 26.4702495, 74.6415242 26.4701802)",,,
932285071,trunk,,True,False,52.7,"LINESTRING (74.6421151 26.4697375, 74.6423659 26.4696018, 74.6425577 26.4694781)",Pushkar Merta Highway,2,
420721209,residential,,False,False,69.164,"LINESTRING (74.6415242 26.4701802, 74.6418609 26.4707243)",,,
420721209,residential,,False,True,9.025,"LINESTRING (74.6415242 26.4701802, 74.6414867 26.4701063)",,,
"[420263236, 420263205]",residential,,False,False,326.419,"LINESTRING (74.6415242 26.4701802, 74.6419609 26.4702495, 74.6422961 26.4705496, 74.642508 26.4707633, 74.6428219 26.4707441, 74.6429344 26.4704778, 74.6430552 26.4701919, 74.6421151 26.4697375)",,,
310310530,unclassified,,False,True,17.937,"LINESTRING (74.6437566 26.4708363, 74.6436445 26.47071)",,,
420263254,residential,,False,True,155.789,"LINESTRING (74.6437566 26.4708363, 74.6433865 26.4710694, 74.6432483 26.4711967, 74.6432805 26.4713203, 74.6428795 26.4714812, 74.6430391 26.4717429)",,,
420263219,residential,,False,True,88.996,"LINESTRING (74.6386617 26.4711787, 74.6383345 26.4704968, 74.6382918 26.4704529)",,,
420721209,residential,,False,False,75.249,"LINESTRING (74.6421231 26.4711907, 74.6423605 26.4718332)",,,
420721209,residential,,False,True,58.058,"LINESTRING (74.6421231 26.4711907, 74.6418609 26.4707243)",,,
420263235,residential,,False,True,136.68099999999998,"LINESTRING (74.6421231 26.4711907, 74.6417905 26.4713107, 74.6415304 26.4716229, 74.6410503 26.4719134)",,,
420263123,residential,,False,True,8.863,"LINESTRING (74.6406131 26.4716012, 74.6405421 26.4716493)",,,
420263254,residential,,False,False,155.789,"LINESTRING (74.6430391 26.4717429, 74.6428795 26.4714812, 74.6432805 26.4713203, 74.6432483 26.4711967, 74.6433865 26.4710694, 74.6437566 26.4708363)",,,
420263123,residential,,False,False,21.255,"LINESTRING (74.6403717 26.4717645, 74.6405421 26.4716493)",,,
420772587,residential,,False,False,77.839,"LINESTRING (74.6403717 26.4717645, 74.6408049 26.4723473)",,,
420772587,residential,,False,True,6.641,"LINESTRING (74.6403717 26.4717645, 74.6403347 26.4717148)",,,
420784848,residential,,False,True,53.822,"LINESTRING (74.6410503 26.4719134, 74.6413828 26.4722951)",,,
420263235,residential,,False,False,136.68099999999998,"LINESTRING (74.6410503 26.4719134, 74.6415304 26.4716229, 74.6417905 26.4713107, 74.6421231 26.4711907)",,,
420263235,residential,,False,True,75.113,"LINESTRING (74.6410503 26.4719134, 74.6408537 26.4720244, 74.6405421 26.4716493)",,,
420784848,residential,,False,False,53.822,"LINESTRING (74.6413828 26.4722951, 74.6410503 26.4719134)",,,
420263139,residential,,False,False,103.08,"LINESTRING (74.6376154 26.4723916, 74.638065 26.4732267)",,,
922342397,trunk,,False,False,64.507,"LINESTRING (74.6376154 26.4723916, 74.63792 26.472297, 74.6382141 26.4721718)",MakadWali Road,2,
922342397,trunk,,False,True,112.724,"LINESTRING (74.6376154 26.4723916, 74.6370708 26.4725146, 74.6368038 26.4726033, 74.6365301 26.4726777)",MakadWali Road,2,
420263091,residential,,False,True,45.988,"LINESTRING (74.6390279 26.4726409, 74.6386272 26.4728468)",,,
420263149,residential,,False,True,45.051,"LINESTRING (74.6410344 26.472656, 74.6406399 26.4728546)",,,
420772587,residential,,False,False,34.177,"LINESTRING (74.6410344 26.472656, 74.6412246 26.4729119)",,,
420772587,residential,,False,True,41.232,"LINESTRING (74.6410344 26.472656, 74.6408049 26.4723473)",,,
420263210,residential,,False,False,78.153,"LINESTRING (74.6365301 26.4726777, 74.6368191 26.4733312)",,,
922342397,trunk,,False,False,112.72399999999999,"LINESTRING (74.6365301 26.4726777, 74.6368038 26.4726033, 74.6370708 26.4725146, 74.6376154 26.4723916)",MakadWali Road,2,
922342397,trunk,,False,True,106.032,"LINESTRING (74.6365301 26.4726777, 74.6360507 26.4728532, 74.6357938 26.4729362, 74.6356897 26.4730042, 74.6356173 26.473117)",MakadWali Road,2,
419210268,residential,,False,False,79.489,"LINESTRING (74.6386272 26.4728468, 74.6390116 26.4734734)",,,
419210268,residential,,False,True,40.64,"LINESTRING (74.6386272 26.4728468, 74.6384326 26.4725255)",,,
420263091,residential,,False,False,45.988,"LINESTRING (74.6386272 26.4728468, 74.6390279 26.4726409)",,,
928070556,residential,,False,True,45.694,"LINESTRING (74.6386272 26.4728468, 74.6382326 26.4730568)",,,
420263149,residential,,False,False,45.051,"LINESTRING (74.6406399 26.4728546, 74.6410344 26.472656)",,,
420263210,residential,,False,True,83.781,"LINESTRING (74.6376278 26.4731595, 74.6373756 26.4731571, 74.6368191 26.4733312)",,,
420263139,residential,,False,True,103.08,"LINESTRING (74.638065 26.4732267, 74.6376154 26.4723916)",,,
420263210,residential,,False,True,78.153,"LINESTRING (74.6368191 26.4733312, 74.6365301 26.4726777)",,,
420263210,residential,,False,False,83.781,"LINESTRING (74.6368191 26.4733312, 74.6373756 26.4731571, 74.6376278 26.4731595)",,,
419146764,residential,,False,True,189.13799999999998,"LINESTRING (74.6382918 26.4704529, 74.6375996 26.4709902, 74.6369192 26.4716265)",,,
420263219,residential,,False,False,88.996,"LINESTRING (74.6382918 26.4704529, 74.6383345 26.4704968, 74.6386617 26.4711787)",,,
"[420263219, 927692156, 927692155]",residential,,False,True,103.635,"LINESTRING (74.6382918 26.4704529, 74.6382426 26.4704023, 74.638199 26.4703574, 74.6380824 26.4702375, 74.6376297 26.4697338)",,,yes
419146798,residential,,False,False,29.629,"LINESTRING (74.6362933 26.4714707, 74.6360303 26.4715955)",,,
419146798,residential,,False,True,45.117,"LINESTRING (74.6362933 26.4714707, 74.6366938 26.4712807)",,,
420527921,residential,,False,False,57.08,"LINESTRING (74.6362933 26.4714707, 74.6365976 26.4719058)",,,
419146798,residential,,False,False,113.857,"LINESTRING (74.6357694 26.4717193, 74.6347587 26.4721988)",,,
419146798,residential,,False,True,29.392,"LINESTRING (74.6357694 26.4717193, 74.6360303 26.4715955)",,,
420527930,residential,,False,False,59.285,"LINESTRING (74.6357694 26.4717193, 74.6360423 26.4721932)",,,
419146764,residential,,False,False,44.601,"LINESTRING (74.6365976 26.4719058, 74.6369192 26.4716265)",,,
419146764,residential,,False,True,32.174,"LINESTRING (74.6365976 26.4719058, 74.6363303 26.4720685)",,,
420527921,residential,,False,True,57.08,"LINESTRING (74.6365976 26.4719058, 74.6362933 26.4714707)",,,
419146764,residential,,False,False,31.844,"LINESTRING (74.6360423 26.4721932, 74.6363303 26.4720685)",,,
419146764,residential,,False,True,105.416,"LINESTRING (74.6360423 26.4721932, 74.6351836 26.4727481)",,,
420527930,residential,,False,True,59.285,"LINESTRING (74.6360423 26.4721932, 74.6357694 26.4717193)",,,
419165610,residential,,False,True,118.651,"LINESTRING (74.6428105 26.473052, 74.6438889 26.4725973)",,,
420721209,residential,,False,False,16.196,"LINESTRING (74.6428105 26.473052, 74.6428612 26.4731904)",,,
420721209,residential,,False,True,29.854,"LINESTRING (74.6428105 26.473052, 74.642717 26.4727969)",,,
419210268,residential,,False,False,40.64,"LINESTRING (74.6384326 26.4725255, 74.6386272 26.4728468)",,,
419210268,residential,,False,True,44.943,"LINESTRING (74.6384326 26.4725255, 74.6382141 26.4721718)",,,
420735773,residential,,False,True,122.681,"LINESTRING (74.6384326 26.4725255, 74.6390888 26.4722225, 74.6388429 26.4718388)",,,
645643194,tertiary,,False,False,29.459,"LINESTRING (74.6392446 26.4693999, 74.63895 26.4694252)",,,
645643194,tertiary,,False,True,42.839,"LINESTRING (74.6392446 26.4693999, 74.639673 26.469363)",,,
420772625,residential,,False,True,103.699,"LINESTRING (74.6392446 26.4693999, 74.6394402 26.4697579, 74.6388917 26.469968)",,,
420772625,residential,,False,False,61.124,"LINESTRING (74.6386242 26.4694732, 74.6388917 26.469968)",,,
645643194,tertiary,,False,True,32.866,"LINESTRING (74.6386242 26.4694732, 74.63895 26.4694252)",,,
