osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,lanes
154263971,unclassified,False,False,151.945,"LINESTRING (134.8690715 34.7058897, 134.8703127 34.7067986)",,,,
154263569,unclassified,False,False,269.713,"LINESTRING (134.8690715 34.7058897, 134.8670577 34.7076119, 134.8670411 34.707646)",,,,
154263971,unclassified,False,True,151.945,"LINESTRING (134.8703127 34.7067986, 134.8690715 34.7058897)",,,,
533839480,secondary,False,True,283.476,"LINESTRING (134.8703127 34.7067986, 134.8681731 34.708644)",718,明石高砂線,,
154263569,unclassified,False,True,269.713,"LINESTRING (134.8670411 34.707646, 134.8670577 34.7076119, 134.8690715 34.7058897)",,,,
154264165,unclassified,False,False,155.07,"LINESTRING (134.8670411 34.707646, 134.8670905 34.707673, 134.8672923 34.7079702, 134.8674087 34.7081282, 134.8675715 34.7083297, 134.8676223 34.7083919, 134.8679666 34.7088088)",,,,
154264165,unclassified,False,True,77.38499999999999,"LINESTRING (134.8670411 34.707646, 134.8669758 34.7076356, 134.8668981 34.7076554, 134.8668069 34.7077436, 134.8664264 34.708079)",,,,
154264072,residential,False,False,50.163,"LINESTRING (134.8664264 34.708079, 134.8666332 34.7082711, 134.8667512 34.7084398)",,,,
154264165,unclassified,False,False,77.385,"LINESTRING (134.8664264 34.708079, 134.8668069 34.7077436, 134.8668981 34.7076554, 134.8669758 34.7076356, 134.8670411 34.707646)",,,,
154264165,unclassified,False,True,79.45400000000001,"LINESTRING (134.8664264 34.708079, 134.8661376 34.7083409, 134.8658426 34.7086084)",,,,
154264072,residential,False,False,91.12700000000001,"LINESTRING (134.8667512 34.7084398, 134.8667948 34.7084745, 134.8668826 34.7085991, 134.8669323 34.7086829, 134.8669504 34.7087446, 134.8669779 34.7088064, 134.8670389 34.7089442, 134.8670804 34.7090192, 134.867181 34.7091724)",,,,
154264072,residential,False,True,50.163,"LINESTRING (134.8667512 34.7084398, 134.8666332 34.7082711, 134.8664264 34.708079)",,,,
154265029,residential,False,True,76.13900000000001,"LINESTRING (134.8667512 34.7084398, 134.8664609 34.7085936, 134.866312 34.7087176, 134.8662724 34.7087992, 134.8662201 34.7088433, 134.8661558 34.7088995)",,,,
533839480,secondary,False,False,26.308,"LINESTRING (134.8679666 34.7088088, 134.8681731 34.708644)",718,明石高砂線,,
533839480,secondary,False,True,16.771,"LINESTRING (134.8679666 34.7088088, 134.867835 34.7089139)",718,明石高砂線,,
154264165,unclassified,False,True,155.07,"LINESTRING (134.8679666 34.7088088, 134.8676223 34.7083919, 134.8675715 34.7083297, 134.8674087 34.7081282, 134.8672923 34.7079702, 134.8670905 34.707673, 134.8670411 34.707646)",,,,
561132496,residential,False,True,84.561,"LINESTRING (134.8679666 34.7088088, 134.8679019 34.708792, 134.8676691 34.7089004, 134.867181 34.7091724)",,,,
154265029,residential,False,False,2.65,"LINESTRING (134.8661309 34.7089117, 134.8661558 34.7088995)",,,,
561132497,residential,False,False,42.801,"LINESTRING (134.8661309 34.7089117, 134.8658426 34.7086084)",,,,
154265029,residential,False,True,52.463,"LINESTRING (134.8661309 34.7089117, 134.8659003 34.7090776, 134.8657145 34.7092358)",,,,
154264072,residential,False,False,18.467,"LINESTRING (134.867181 34.7091724, 134.8672893 34.7093126)",,,,
154264072,residential,False,True,91.127,"LINESTRING (134.867181 34.7091724, 134.8670804 34.7090192, 134.8670389 34.7089442, 134.8669779 34.7088064, 134.8669504 34.7087446, 134.8669323 34.7086829, 134.8668826 34.7085991, 134.8667948 34.7084745, 134.8667512 34.7084398)",,,,
561132496,residential,False,False,84.561,"LINESTRING (134.867181 34.7091724, 134.8676691 34.7089004, 134.8679019 34.708792, 134.8679666 34.7088088)",,,,
561132496,residential,False,True,57.024,"LINESTRING (134.867181 34.7091724, 134.866937 34.7092882, 134.8667927 34.7093399, 134.8666287 34.7094097)",,,,
154265029,residential,False,False,8.32,"LINESTRING (134.8656515 34.7092898, 134.8657145 34.7092358)",,,,
154264309,residential,False,True,38.34,"LINESTRING (134.8656515 34.7092898, 134.8658026 34.7094218, 134.8659486 34.7095329)",,,,
154265029,residential,False,True,70.14,"LINESTRING (134.8656515 34.7092898, 134.8655529 34.7093504, 134.8654342 34.7094282, 134.8653558 34.709523, 134.865171 34.7097702)",,,,
561132478,residential,False,False,57.433,"LINESTRING (134.8659486 34.7095329, 134.8664485 34.70922)",,,,
154264309,residential,False,False,38.34,"LINESTRING (134.8659486 34.7095329, 134.8658026 34.7094218, 134.8656515 34.7092898)",,,,
154264309,residential,False,True,57.621,"LINESTRING (134.8659486 34.7095329, 134.866029 34.7095869, 134.8661417 34.7096442, 134.8664003 34.7098886)",,,,
154264165,unclassified,False,False,88.396,"LINESTRING (134.8648408 34.709588, 134.865458 34.708976)",,,,
"[154264042, 838590843]",unclassified,False,False,66.627,"LINESTRING (134.8648408 34.709588, 134.8646839 34.7095075, 134.8644747 34.7095362, 134.8643345 34.7094399, 134.8642165 34.7093649)",,,,
154264042,unclassified,False,True,36.352,"LINESTRING (134.8648408 34.709588, 134.8648757 34.7096072, 134.865171 34.7097702)",,,,
154264042,unclassified,False,False,36.352,"LINESTRING (134.865171 34.7097702, 134.8648757 34.7096072, 134.8648408 34.709588)",,,,
154264042,unclassified,False,True,83.881,"LINESTRING (134.865171 34.7097702, 134.8653555 34.709877, 134.8656013 34.7100193, 134.8657393 34.7100874, 134.8659207 34.7102042)",,,,
154265029,residential,False,False,70.14,"LINESTRING (134.865171 34.7097702, 134.8653558 34.709523, 134.8654342 34.7094282, 134.8655529 34.7093504, 134.8656515 34.7092898)",,,,
533839480,secondary,False,False,103.468,"LINESTRING (134.8664003 34.7098886, 134.8672893 34.7093126)",718,明石高砂線,,
533839480,secondary,False,True,8.637,"LINESTRING (134.8664003 34.7098886, 134.8663265 34.7099371)",718,明石高砂線,,
154264309,residential,False,False,57.621,"LINESTRING (134.8664003 34.7098886, 134.8661417 34.7096442, 134.866029 34.7095869, 134.8659486 34.7095329)",,,,
154265067,unclassified,False,True,28.664,"LINESTRING (134.8705405 34.7100985, 134.8703253 34.710286)",,,,
553693687,unclassified,False,False,20.72,"LINESTRING (134.8705405 34.7100985, 134.8707011 34.71023)",,,,
553693687,unclassified,False,True,172.24900000000002,"LINESTRING (134.8705405 34.7100985, 134.8698458 34.7094778, 134.8697728 34.7094852, 134.8693335 34.7095296, 134.8690344 34.7096663)",,,,
154263398,unclassified,False,False,80.573,"LINESTRING (134.8662965 34.710577, 134.8662028 34.7112975)",,,,
154263398,unclassified,False,True,71.207,"LINESTRING (134.8662965 34.710577, 134.8663265 34.7099371)",,,,
154264915,unclassified,False,False,135.089,"LINESTRING (134.8662965 34.710577, 134.8667599 34.7107026, 134.8670536 34.7108977, 134.8674197 34.7113012)",,,,
154263882,unclassified,False,True,103.484,"LINESTRING (134.8683351 34.7107536, 134.8674197 34.7113012)",,,,
439093587,unclassified,False,False,5.412,"LINESTRING (134.8683351 34.7107536, 134.8683083 34.7107102)",,,,
439093587,unclassified,False,True,39.631,"LINESTRING (134.8683351 34.7107536, 134.8685541 34.7110612)",,,,
535582145,unclassified,False,False,38.183,"LINESTRING (134.8699048 34.7106728, 134.8696245 34.7104182)",,,,
535582145,unclassified,False,True,21.799,"LINESTRING (134.8699048 34.7106728, 134.8700832 34.7108029)",,,,
553693688,unclassified,False,True,100.772,"LINESTRING (134.8699048 34.7106728, 134.8697895 34.7107577, 134.8696098 34.7108239, 134.8688829 34.7109782)",,,,
439093587,unclassified,False,False,39.631,"LINESTRING (134.8685541 34.7110612, 134.8683351 34.7107536)",,,,
439093587,unclassified,False,True,44.876,"LINESTRING (134.8685541 34.7110612, 134.8687664 34.7114251)",,,,
553693688,unclassified,False,False,31.44,"LINESTRING (134.8685541 34.7110612, 134.8688829 34.7109782)",,,,
154263398,unclassified,False,False,90.753,"LINESTRING (134.8662028 34.7112975, 134.8660801 34.7121074)",,,,
154263398,unclassified,False,True,80.573,"LINESTRING (134.8662028 34.7112975, 134.8662965 34.710577)",,,,
154263969,unclassified,False,True,68.44,"LINESTRING (134.8662028 34.7112975, 134.86668 34.7117718)",,,,
154263882,unclassified,False,False,103.484,"LINESTRING (134.8674197 34.7113012, 134.8683351 34.7107536)",,,,
154263882,unclassified,False,True,85.497,"LINESTRING (134.8674197 34.7113012, 134.86668 34.7117718)",,,,
154264915,unclassified,False,False,84.662,"LINESTRING (134.8674197 34.7113012, 134.8679777 34.7119089)",,,,
154264915,unclassified,False,True,135.089,"LINESTRING (134.8674197 34.7113012, 134.8670536 34.7108977, 134.8667599 34.7107026, 134.8662965 34.710577)",,,,
154263678,unclassified,False,False,46.109,"LINESTRING (134.8639827 34.71152, 134.8644369 34.7117004)",,,,
533839480,secondary,False,False,229.755,"LINESTRING (134.8639827 34.71152, 134.8659207 34.7102042)",718,明石高砂線,,
533839480,secondary,False,True,95.547,"LINESTRING (134.8639827 34.71152, 134.8633115 34.7119774, 134.8632054 34.7120902)",718,明石高砂線,,
154263882,unclassified,False,False,85.497,"LINESTRING (134.86668 34.7117718, 134.8674197 34.7113012)",,,,
154263882,unclassified,False,True,66.327,"LINESTRING (134.86668 34.7117718, 134.8660801 34.7121074)",,,,
154263969,unclassified,False,False,68.44,"LINESTRING (134.86668 34.7117718, 134.8662028 34.7112975)",,,,
154263969,unclassified,False,True,82.984,"LINESTRING (134.86668 34.7117718, 134.8672207 34.7123713)",,,,
154263660,unclassified,False,False,17.48,"LINESTRING (134.8630191 34.7121257, 134.8632054 34.7120902)",,,,
154263368,unclassified,False,True,270.255,"LINESTRING (134.8630191 34.7121257, 134.8629753 34.7120542, 134.8628935 34.7119803, 134.8627024 34.7119599, 134.8625193 34.7119158, 134.862229 34.7116722, 134.8619078 34.7119307, 134.8610584 34.7123724, 134.8612426 34.7125977, 134.861289 34.7127189)",,,,
154263660,unclassified,False,True,123.062,"LINESTRING (134.8630191 34.7121257, 134.862905 34.71218, 134.8619813 34.7128282)",,,,
154263398,unclassified,False,False,31.288,"LINESTRING (134.8660801 34.7121074, 134.8660357 34.7123864)",,,,
154263398,unclassified,False,True,90.753,"LINESTRING (134.8660801 34.7121074, 134.8662028 34.7112975)",,,,
154263882,unclassified,False,False,66.327,"LINESTRING (134.8660801 34.7121074, 134.86668 34.7117718)",,,,
154263398,unclassified,False,False,21.191,"LINESTRING (134.8660357 34.7123864, 134.86601 34.7125758)",,,,
154263398,unclassified,False,True,31.288,"LINESTRING (134.8660357 34.7123864, 134.8660801 34.7121074)",,,,
154263678,unclassified,False,True,165.681,"LINESTRING (134.8660357 34.7123864, 134.8658949 34.7123166, 134.8658359 34.7122559, 134.8644369 34.7117004)",,,,
838590842,unclassified,False,False,8.084,"LINESTRING (134.8605031 34.7122537, 134.8604269 34.7122906)",,,,
838590842,unclassified,False,True,117.274,"LINESTRING (134.8605031 34.7122537, 134.8610347 34.7119053, 134.8615317 34.7116244)",,,,
154263336,unclassified,False,False,50.038,"LINESTRING (134.8693339 34.7123932, 134.8691001 34.7119863)",,,,
154263648,unclassified,False,True,67.905,"LINESTRING (134.8693339 34.7123932, 134.868811 34.712827)",,,,
154263336,unclassified,False,True,208.75300000000004,"LINESTRING (134.8693339 34.7123932, 134.8698284 34.7133275, 134.8698425 34.7134074, 134.8700134 34.7137023, 134.8702849 34.7140943)",,,,
154263398,unclassified,False,False,66.085,"LINESTRING (134.86601 34.7125758, 134.8659261 34.7131661)",,,,
154263398,unclassified,False,True,21.191,"LINESTRING (134.86601 34.7125758, 134.8660357 34.7123864)",,,,
154265034,unclassified,False,False,47.838,"LINESTRING (134.86601 34.7125758, 134.8663338 34.7129138)",,,,
154263324,secondary,True,False,90.05700000000002,"LINESTRING (134.861289 34.7127189, 134.8610441 34.712642, 134.8608393 34.7125314, 134.8606424 34.7123903, 134.8605031 34.7122537)",539,東播磨港線,,
154263368,unclassified,False,False,270.255,"LINESTRING (134.861289 34.7127189, 134.8612426 34.7125977, 134.8610584 34.7123724, 134.8619078 34.7119307, 134.862229 34.7116722, 134.8625193 34.7119158, 134.8627024 34.7119599, 134.8628935 34.7119803, 134.8629753 34.7120542, 134.8630191 34.7121257)",,,,
154263409,unclassified,False,False,38.874,"LINESTRING (134.860651 34.7136914, 134.8609831 34.713473)",,,yes,
154263648,unclassified,False,False,67.905,"LINESTRING (134.868811 34.712827, 134.8693339 34.7123932)",,,,
154264915,unclassified,False,True,60.643,"LINESTRING (134.868811 34.712827, 134.8684175 34.7123879)",,,,
535582141,unclassified,False,True,236.368,"LINESTRING (134.868811 34.712827, 134.8686006 34.7130337, 134.8688152 34.7133225, 134.8688433 34.7133732, 134.8688353 34.7134515, 134.8698127 34.7145778)",,,,
154263324,secondary,True,False,64.436,"LINESTRING (134.8619813 34.7128282, 134.861289 34.7127189)",539,東播磨港線,,
154263410,unclassified,False,True,10.81,"LINESTRING (134.8619813 34.7128282, 134.8619059 34.7129031)",,,,
154263660,unclassified,False,False,123.062,"LINESTRING (134.8619813 34.7128282, 134.862905 34.71218, 134.8630191 34.7121257)",,,,
154263301,secondary,False,False,94.704,"LINESTRING (134.8625329 34.7129787, 134.8635138 34.713253)",382,本荘平岡線,,4
380928262,secondary,False,True,83.503,"LINESTRING (134.8625329 34.7129787, 134.8621673 34.7136669)",718,明石高砂線,,
154263324,secondary,True,False,54.455,"LINESTRING (134.8625329 34.7129787, 134.8624136 34.7128967, 134.8619813 34.7128282)",539,東播磨港線,,
533839480,secondary,False,False,117.114,"LINESTRING (134.8625329 34.7129787, 134.8627843 34.7125447, 134.8628604 34.7124445, 134.8629653 34.7123192, 134.8632054 34.7120902)",718,明石高砂線,,
