osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,tunnel
38073242,,袖ケ浦駅前通り,tertiary,False,False,131.138,"LINESTRING (139.959517 35.4293862, 139.959194 35.4296537, 139.9589502 35.4299083, 139.9587263 35.430144, 139.9586274 35.4303084)",,
38350098,143,南総昭和線,secondary,False,False,89.237,"LINESTRING (139.9559925 35.4261087, 139.9560375 35.4260105, 139.956114 35.4258663, 139.9561968 35.4257409, 139.9563152 35.4256029, 139.9564989 35.4254285)",,
38350098,143,南総昭和線,secondary,False,True,26.798000000000002,"LINESTRING (139.9559925 35.4261087, 139.9559538 35.42623, 139.9559188 35.4263421)",,
156253764,,,residential,False,True,54.15,"LINESTRING (139.9599316 35.4285228, 139.959465 35.4288271)",1,
683698386,,,residential,False,True,41.569,"LINESTRING (139.9599316 35.4285228, 139.9596627 35.4282199)",,
156253764,,,residential,False,False,54.15,"LINESTRING (139.959465 35.4288271, 139.9599316 35.4285228)",1,
156253764,,,residential,False,True,41.409,"LINESTRING (139.959465 35.4288271, 139.9591346 35.4290844)",1,
156254548,,,residential,False,False,122.51,"LINESTRING (139.959465 35.4288271, 139.9584862 35.428067)",1,
156253764,,,residential,False,False,41.409,"LINESTRING (139.9591346 35.4290844, 139.959465 35.4288271)",1,
371795341,,,residential,False,False,74.987,"LINESTRING (139.9591346 35.4290844, 139.9585353 35.4286193)",1,
371795341,,,residential,False,True,48.235,"LINESTRING (139.9591346 35.4290844, 139.959517 35.4293862)",1,
156254548,,,residential,False,False,112.928,"LINESTRING (139.9584862 35.428067, 139.9575675 35.4273807)",1,
156254548,,,residential,False,True,122.51,"LINESTRING (139.9584862 35.428067, 139.959465 35.4288271)",1,
324768337,,,residential,False,False,40.739,"LINESTRING (139.9584862 35.428067, 139.9581747 35.4283312)",1,
324768337,,,residential,False,True,38.273,"LINESTRING (139.9584862 35.428067, 139.9587726 35.427814)",1,
324768337,,,residential,False,True,40.739,"LINESTRING (139.9581747 35.4283312, 139.9584862 35.428067)",1,
371795341,,,residential,False,False,42.223,"LINESTRING (139.9581747 35.4283312, 139.9578374 35.4280692)",1,
371795341,,,residential,False,True,45.758,"LINESTRING (139.9581747 35.4283312, 139.9585353 35.4286193)",1,
156253955,,,tertiary,False,False,86.956,"LINESTRING (139.9594561 35.4259056, 139.9590398 35.425201)",2,
156253955,,,tertiary,False,True,68.046,"LINESTRING (139.9594561 35.4259056, 139.9597674 35.4264625)",2,
239624612,143,南総昭和線,secondary,False,True,64.351,"LINESTRING (139.9594561 35.4259056, 139.9592463 35.4258798, 139.9587793 35.4257388)",,
505490541,,,residential,False,True,45.096,"LINESTRING (139.9573719 35.4297235, 139.957142 35.4300832)",,
577777410,87,袖ケ浦中島木更津線,primary,False,False,43.29,"LINESTRING (139.9573719 35.4297235, 139.9577774 35.4299294)",,
577777410,87,袖ケ浦中島木更津線,primary,False,True,145.294,"LINESTRING (139.9573719 35.4297235, 139.9559887 35.4290624)",,
186264190,,,residential,False,False,41.815,"LINESTRING (139.9590761 35.431817, 139.9588377 35.432139)",,
186264190,,,residential,False,True,42.822,"LINESTRING (139.9590761 35.431817, 139.9592868 35.4315164, 139.9593105 35.4314826)",,
186264204,,,residential,False,False,119.686,"LINESTRING (139.9566573 35.430912, 139.955459 35.430459)",,
186264204,,,residential,False,True,39.161,"LINESTRING (139.9566573 35.430912, 139.9570434 35.4310703)",,
186264205,,,residential,False,False,38.216,"LINESTRING (139.9566573 35.430912, 139.9568342 35.4306)",,
186264212,,,residential,False,True,41.705,"LINESTRING (139.9576423 35.4309208, 139.9572293 35.4307552)",,
186264197,,,tertiary,False,False,117.94200000000001,"LINESTRING (139.9576423 35.4309208, 139.9573304 35.4314849, 139.9572759 35.4315426, 139.9572102 35.4315409, 139.9568594 35.4314071)",,
186264212,,,residential,False,False,49.321,"LINESTRING (139.9576423 35.4309208, 139.9580757 35.4310755, 139.9581409 35.4310988)",,
186264207,,,residential,False,False,28.839,"LINESTRING (139.9562049 35.4299998, 139.9563325 35.4297622)",,
371760121,,,residential,False,False,76.23400000000001,"LINESTRING (139.9562049 35.4299998, 139.9558218 35.4298505, 139.9556354 35.4301542)",,
"[371760121, 186264205]",,,residential,False,True,118.52499999999999,"LINESTRING (139.9562049 35.4299998, 139.9570159 35.4302887, 139.9568342 35.4306)",,
186264189,,,residential,False,False,61.88,"LINESTRING (139.9575194 35.4302514, 139.9572293 35.4307552)",,
505490539,,,residential,False,False,90.028,"LINESTRING (139.9575194 35.4302514, 139.9583812 35.4306544)",,
505490539,,,residential,False,True,38.975,"LINESTRING (139.9575194 35.4302514, 139.957142 35.4300832)",,
186264199,,,residential,False,True,119.393,"LINESTRING (139.9556354 35.4301542, 139.9568342 35.4306)",,
732217169,,,residential,False,True,37.472,"LINESTRING (139.9556354 35.4301542, 139.955459 35.430459)",,
371760121,,,residential,False,True,76.23400000000001,"LINESTRING (139.9556354 35.4301542, 139.9558218 35.4298505, 139.9562049 35.4299998)",,
186264190,,,residential,False,True,147.096,"LINESTRING (139.9598493 35.432856, 139.9591498 35.4325764, 139.9587104 35.4323995, 139.9587019 35.4323459, 139.9588377 35.432139)",,
186264197,,,tertiary,False,True,52.687,"LINESTRING (139.9547525 35.4305969, 139.9552784 35.4307991)",,
186317958,,,tertiary,False,True,136.67,"LINESTRING (139.9547525 35.4305969, 139.9547401 35.4305286, 139.955338 35.4294758)",,
732217176,,,residential,False,False,28.363999999999997,"LINESTRING (139.9547525 35.4305969, 139.9546918 35.4306422, 139.9546006 35.4308149)",,
38350098,143,南総昭和線,secondary,False,False,26.798000000000002,"LINESTRING (139.9559188 35.4263421, 139.9559538 35.42623, 139.9559925 35.4261087)",,
38350098,143,南総昭和線,secondary,False,True,117.334,"LINESTRING (139.9559188 35.4263421, 139.9559035 35.4264772, 139.9558783 35.426739, 139.9559236 35.4273949)",,
400917735,,,residential,False,False,94.82399999999998,"LINESTRING (139.9559188 35.4263421, 139.9564731 35.4265093, 139.9566322 35.4265573, 139.9566657 35.4266146, 139.9566287 35.4267082, 139.9565584 35.4267503)",,
186264189,,,residential,False,False,40.993,"LINESTRING (139.9570434 35.4310703, 139.9568594 35.4314071)",,
186264189,,,residential,False,True,38.876,"LINESTRING (139.9570434 35.4310703, 139.9572293 35.4307552)",,
186264204,,,residential,False,False,39.161,"LINESTRING (139.9570434 35.4310703, 139.9566573 35.430912)",,
186264212,,,residential,False,False,8.122,"LINESTRING (139.9581409 35.4310988, 139.9582219 35.4311301)",,
38073057,224,,secondary,True,False,146.23800000000003,"LINESTRING (139.9581409 35.4310988, 139.9579681 35.4314203, 139.9578955 35.4316296, 139.9578906 35.4316435, 139.9578897 35.4316825, 139.9578997 35.4317372, 139.9579293 35.4317874, 139.9579883 35.4318342, 139.958244 35.4319258, 139.9582965 35.4319289, 139.9583691 35.4319142, 139.9584268 35.4318781, 139.9584549 35.4318244, 139.9584521 35.4317584)",,
186264212,,,residential,False,True,49.321,"LINESTRING (139.9581409 35.4310988, 139.9580757 35.4310755, 139.9576423 35.4309208)",,
186264207,,,residential,False,True,28.839,"LINESTRING (139.9563325 35.4297622, 139.9562049 35.4299998)",,
732217178,,,residential,False,False,81.569,"LINESTRING (139.9563325 35.4297622, 139.957142 35.4300832)",,
732217178,,,residential,False,True,51.163,"LINESTRING (139.9563325 35.4297622, 139.9558758 35.4296053, 139.9558122 35.4295834)",,
186264195,,,residential,False,False,39.608,"LINESTRING (139.9588854 35.4312966, 139.9590994 35.430986)",,
186264203,,,residential,False,False,43.717,"LINESTRING (139.9588854 35.4312966, 139.9593105 35.4314826)",,
186264195,,,residential,False,True,66.25200000000001,"LINESTRING (139.9588854 35.4312966, 139.9586193 35.4316749, 139.9586041 35.4316825, 139.9584521 35.4317584)",,
186264190,,,residential,False,True,41.815,"LINESTRING (139.9588377 35.432139, 139.9590761 35.431817)",,
186264190,,,residential,False,False,147.096,"LINESTRING (139.9588377 35.432139, 139.9587019 35.4323459, 139.9587104 35.4323995, 139.9591498 35.4325764, 139.9598493 35.432856)",,
186264195,,,residential,False,True,35.024,"LINESTRING (139.9592832 35.4307089, 139.9590994 35.430986)",,
186264195,,,residential,False,False,35.024,"LINESTRING (139.9590994 35.430986, 139.9592832 35.4307089)",,
186264195,,,residential,False,True,39.608,"LINESTRING (139.9590994 35.430986, 139.9588854 35.4312966)",,
186264213,,,residential,False,True,65.648,"LINESTRING (139.9590994 35.430986, 139.9585305 35.4307285, 139.958466 35.4306993)",,
186264203,,,residential,False,False,55.444,"LINESTRING (139.9593105 35.4314826, 139.959836 35.4317381)",,
186264203,,,residential,False,True,43.717,"LINESTRING (139.9593105 35.4314826, 139.9588854 35.4312966)",,
186264190,,,residential,False,False,42.822,"LINESTRING (139.9593105 35.4314826, 139.9592868 35.4315164, 139.9590761 35.431817)",,
186264199,,,residential,False,False,119.393,"LINESTRING (139.9568342 35.4306, 139.9556354 35.4301542)",,
186264205,,,residential,False,True,38.216,"LINESTRING (139.9568342 35.4306, 139.9566573 35.430912)",,
"[371760121, 186264205]",,,residential,False,False,118.52499999999999,"LINESTRING (139.9568342 35.4306, 139.9570159 35.4302887, 139.9562049 35.4299998)",,
505490539,,,residential,False,False,38.975,"LINESTRING (139.957142 35.4300832, 139.9575194 35.4302514)",,
505490541,,,residential,False,False,45.096,"LINESTRING (139.957142 35.4300832, 139.9573719 35.4297235)",,
732217178,,,residential,False,True,81.569,"LINESTRING (139.957142 35.4300832, 139.9563325 35.4297622)",,
186264189,,,residential,False,True,40.993,"LINESTRING (139.9568594 35.4314071, 139.9570434 35.4310703)",,
186264197,,,tertiary,False,False,158.396,"LINESTRING (139.9568594 35.4314071, 139.9552784 35.4307991)",,
186264197,,,tertiary,False,True,117.94200000000001,"LINESTRING (139.9568594 35.4314071, 139.9572102 35.4315409, 139.9572759 35.4315426, 139.9573304 35.4314849, 139.9576423 35.4309208)",,
732217174,,,tertiary,False,True,24.673,"LINESTRING (139.9558122 35.4295834, 139.9556888 35.4297812)",2,
732217174,,,tertiary,False,False,60.241,"LINESTRING (139.9558122 35.4295834, 139.9559484 35.4292479, 139.9559887 35.4290624)",2,
732217178,,,residential,False,False,51.163,"LINESTRING (139.9558122 35.4295834, 139.9558758 35.4296053, 139.9563325 35.4297622)",,
186264203,,,residential,False,True,55.444,"LINESTRING (139.959836 35.4317381, 139.9593105 35.4314826)",,
38073057,224,,secondary,True,False,45.86,"LINESTRING (139.958466 35.4306993, 139.9586274 35.4303084)",,
186264213,,,residential,False,False,65.648,"LINESTRING (139.958466 35.4306993, 139.9585305 35.4307285, 139.9590994 35.430986)",,
38073057,224,,secondary,True,False,52.762,"LINESTRING (139.9582219 35.4311301, 139.958466 35.4306993)",,
186264212,,,residential,False,True,8.122,"LINESTRING (139.9582219 35.4311301, 139.9581409 35.4310988)",,
38073057,224,,secondary,True,False,53.999,"LINESTRING (139.9583812 35.4306544, 139.9581409 35.4310988)",,
505490539,,,residential,False,True,90.028,"LINESTRING (139.9583812 35.4306544, 139.9575194 35.4302514)",,
186264189,,,residential,False,False,38.876,"LINESTRING (139.9572293 35.4307552, 139.9570434 35.4310703)",,
186264189,,,residential,False,True,61.88,"LINESTRING (139.9572293 35.4307552, 139.9575194 35.4302514)",,
186264212,,,residential,False,False,41.705,"LINESTRING (139.9572293 35.4307552, 139.9576423 35.4309208)",,
38350098,143,南総昭和線,secondary,False,False,27.208,"LINESTRING (139.9559887 35.4290624, 139.9560239 35.4288194)",,
577777410,87,袖ケ浦中島木更津線,primary,False,False,145.294,"LINESTRING (139.9559887 35.4290624, 139.9573719 35.4297235)",,
577777410,87,袖ケ浦中島木更津線,primary,False,True,55.515,"LINESTRING (139.9559887 35.4290624, 139.9554438 35.4288341)",,
732217174,,,tertiary,False,True,60.241,"LINESTRING (139.9559887 35.4290624, 139.9559484 35.4292479, 139.9558122 35.4295834)",2,
186504629,,,unclassified,False,True,58.521,"LINESTRING (139.9490805 35.4264496, 139.9494358 35.4260101)",,
577777410,87,袖ケ浦中島木更津線,primary,False,False,66.836,"LINESTRING (139.9490805 35.4264496, 139.949755 35.4266929)",,
186317965,,,residential,False,False,64.822,"LINESTRING (139.952232 35.4274594, 139.9519692 35.4280016)",,
577777410,87,袖ケ浦中島木更津線,primary,False,True,7.541,"LINESTRING (139.952232 35.4274594, 139.9521542 35.4274353)",,
577777410,87,袖ケ浦中島木更津線,primary,False,False,103.768,"LINESTRING (139.952232 35.4274594, 139.9527849 35.4276203, 139.953298 35.4277993)",,
186317965,,,residential,False,False,43.544,"LINESTRING (139.9519692 35.4280016, 139.9517889 35.4283646)",,
186317965,,,residential,False,True,64.822,"LINESTRING (139.9519692 35.4280016, 139.952232 35.4274594)",,
186264192,,,residential,False,False,235.716,"LINESTRING (139.9519692 35.4280016, 139.9522077 35.4280315, 139.9523339 35.4280746, 139.9526171 35.4281944, 139.9531636 35.4284131, 139.9533869 35.4284753, 139.9537017 35.4286097, 139.9539085 35.4287511, 139.9542989 35.4289058)",,
186264192,,,residential,False,True,94.898,"LINESTRING (139.9519692 35.4280016, 139.9515508 35.4277977, 139.9510119 35.4276741)",,
371760108,,,residential,False,False,63.843,"LINESTRING (139.9554438 35.4288341, 139.9552474 35.4293855)",,
577777410,87,袖ケ浦中島木更津線,primary,False,False,55.515,"LINESTRING (139.9554438 35.4288341, 139.9559887 35.4290624)",,
577777410,87,袖ケ浦中島木更津線,primary,False,True,98.724,"LINESTRING (139.9554438 35.4288341, 139.9545023 35.4283872)",,
371760108,,,residential,False,True,95.571,"LINESTRING (139.9554438 35.4288341, 139.9555255 35.4286448, 139.955876 35.4280511)",,
842427677,,,tertiary,False,True,12.969,"LINESTRING (139.955338 35.4294758, 139.9552474 35.4293855)",,
186317958,,,tertiary,False,False,136.67,"LINESTRING (139.955338 35.4294758, 139.9547401 35.4305286, 139.9547525 35.4305969)",,
842427677,,,tertiary,False,False,47.659000000000006,"LINESTRING (139.955338 35.4294758, 139.9554166 35.4295972, 139.9554903 35.4296724, 139.955592 35.4297333, 139.9556888 35.4297812)",,
136834867,,奈良輪北通り,tertiary,False,False,234.848,"LINESTRING (139.9501814 35.4313312, 139.9513376 35.4317636, 139.9525401 35.432207)",,
186317965,,,residential,False,True,360.608,"LINESTRING (139.9501814 35.4313312, 139.9510517 35.4297332, 139.9510843 35.4296675, 139.9510995 35.4296431, 139.9511239 35.4295927, 139.9517889 35.4283646)",,
136834867,,奈良輪北通り,tertiary,False,False,36.657,"LINESTRING (139.9525401 35.432207, 139.9529091 35.4323422)",,
1100973262,,,residential,False,False,45.722,"LINESTRING (139.9525401 35.432207, 139.952332 35.4325816)",,
136834867,,奈良輪北通り,tertiary,False,True,234.848,"LINESTRING (139.9525401 35.432207, 139.9513376 35.4317636, 139.9501814 35.4313312)",,
136834867,,奈良輪北通り,tertiary,False,False,159.722,"LINESTRING (139.954038 35.4327619, 139.9541662 35.4328097, 139.9556406 35.4333604)",,
136834867,,奈良輪北通り,tertiary,False,True,112.428,"LINESTRING (139.954038 35.4327619, 139.953911 35.4327135, 139.9536362 35.4326087, 139.9529091 35.4323422)",,
1208533160,,,tertiary,False,False,75.497,"LINESTRING (139.954038 35.4327619, 139.954095 35.4326602, 139.9543839 35.4321442)",2,
"[1208533160, 1208533172]",,,tertiary,False,True,131.16899999999998,"LINESTRING (139.954038 35.4327619, 139.9539873 35.4328614, 139.9534437 35.4338375)",2,
186504629,,,unclassified,False,False,58.521,"LINESTRING (139.9494358 35.4260101, 139.9490805 35.4264496)",,
186504629,,,unclassified,False,True,32.772,"LINESTRING (139.9494358 35.4260101, 139.9495941 35.4257451)",,
732152351,,,residential,False,False,55.815,"LINESTRING (139.9494358 35.4260101, 139.9499464 35.4262909)",,
156254548,,,residential,False,True,90.92,"LINESTRING (139.9568247 35.4268312, 139.957462 35.4273102, 139.9575675 35.4273807)",1,
371795341,,,residential,False,False,113.56700000000001,"LINESTRING (139.9568247 35.4268312, 139.9569181 35.4265337, 139.9571107 35.4265639, 139.9576171 35.4269342)",1,
371795341,,,residential,False,True,133.87900000000002,"LINESTRING (139.9568247 35.4268312, 139.9565657 35.4269855, 139.9568031 35.4271507, 139.956717 35.4272235, 139.9572456 35.4276224)",1,
366840513,,,residential,False,False,107.904,"LINESTRING (139.9594965 35.4269953, 139.9589943 35.4261154)",,
366840517,,,residential,False,False,46.724,"LINESTRING (139.9594965 35.4269953, 139.9599627 35.4268157)",,
366840517,,,residential,False,True,74.499,"LINESTRING (139.9594965 35.4269953, 139.9587674 35.427305)",,
156253955,,,tertiary,False,False,43.077,"LINESTRING (139.9599627 35.4268157, 139.9597674 35.4264625)",2,
366840517,,,residential,False,True,46.724,"LINESTRING (139.9599627 35.4268157, 139.9594965 35.4269953)",,
239624612,143,南総昭和線,secondary,False,True,35.063,"LINESTRING (139.9587793 35.4257388, 139.9584218 35.4256181)",,
366840513,,,residential,False,True,46.186,"LINESTRING (139.9587793 35.4257388, 139.9589943 35.4261154)",,
239624612,143,南総昭和線,secondary,False,False,64.351,"LINESTRING (139.9587793 35.4257388, 139.9592463 35.4258798, 139.9594561 35.4259056)",,
366840517,,,residential,False,False,74.499,"LINESTRING (139.9587674 35.427305, 139.9594965 35.4269953)",,
683698386,,,residential,False,False,41.643,"LINESTRING (139.9587674 35.427305, 139.9589923 35.4276316)",,
683698386,,,residential,False,True,46.748,"LINESTRING (139.9587674 35.427305, 139.9587069 35.4272403, 139.9586033 35.4271382, 139.9584202 35.4270189, 139.9584103 35.4270056)",,
324768337,,,residential,False,False,28.419,"LINESTRING (139.9589923 35.4276316, 139.9587726 35.427814)",1,
683698386,,,residential,False,False,46.407,"LINESTRING (139.9589923 35.4276316, 139.9593841 35.4279004)",,
683698386,,,residential,False,True,41.643,"LINESTRING (139.9589923 35.4276316, 139.9587674 35.427305)",,
239624612,143,南総昭和線,secondary,False,False,82.978,"LINESTRING (139.957578 35.4253281, 139.9584218 35.4256181)",,
"[683698386, 366840516]",,,residential,False,False,163.34799999999998,"LINESTRING (139.957578 35.4253281, 139.9575685 35.425622, 139.9575858 35.4257747, 139.9576703 35.4257815, 139.9577301 35.4261098, 139.9580729 35.426149, 139.9582331 35.4261944, 139.9584489 35.4262903)",,
156253955,,,tertiary,False,False,68.046,"LINESTRING (139.9597674 35.4264625, 139.9594561 35.4259056)",2,
156253955,,,tertiary,False,True,43.077,"LINESTRING (139.9597674 35.4264625, 139.9599627 35.4268157)",2,
156253955,,,tertiary,False,True,86.956,"LINESTRING (139.9590398 35.425201, 139.9594561 35.4259056)",2,
371760104,,,residential,False,False,177.38,"LINESTRING (139.9513073 35.4252456, 139.9515008 35.4253737, 139.9519313 35.4255827, 139.9521195 35.4256674, 139.9522142 35.4257422, 139.9523377 35.4259243, 139.9524695 35.426054, 139.9527155 35.4263093)",,
371760104,,,residential,False,True,79.274,"LINESTRING (139.9513073 35.4252456, 139.9508783 35.4250608, 139.9506428 35.4252297, 139.9505675 35.4252376)",,
371760104,,,residential,False,True,25.184,"LINESTRING (139.9505675 35.4252376, 139.950464 35.4254478)",,
371760104,,,residential,False,False,79.274,"LINESTRING (139.9505675 35.4252376, 139.9506428 35.4252297, 139.9508783 35.4250608, 139.9513073 35.4252456)",,
371760104,,,residential,False,False,25.184,"LINESTRING (139.950464 35.4254478, 139.9505675 35.4252376)",,
186504629,,,unclassified,False,False,32.772,"LINESTRING (139.9495941 35.4257451, 139.9494358 35.4260101)",,
186504629,,,unclassified,False,True,44.646,"LINESTRING (139.9495941 35.4257451, 139.9497336 35.4255183, 139.9498355 35.425396)",,
371760106,,,residential,False,False,37.461,"LINESTRING (139.9529988 35.4257992, 139.9532233 35.4260821)",,
371760103,,,residential,False,True,19.662,"LINESTRING (139.9532233 35.4260821, 139.9530291 35.426161)",,
371760106,,,residential,False,True,37.461,"LINESTRING (139.9532233 35.4260821, 139.9529988 35.4257992)",,
371760103,,,residential,False,False,19.662,"LINESTRING (139.9530291 35.426161, 139.9532233 35.4260821)",,
371760103,,,residential,False,True,32.853,"LINESTRING (139.9530291 35.426161, 139.9527155 35.4263093)",,
1205037775,,,residential,False,False,77.983,"LINESTRING (139.9530291 35.426161, 139.9525835 35.425561)",,
371760125,,,residential,False,True,25.879,"LINESTRING (139.9513592 35.4260978, 139.9516216 35.4261897)",,
371760114,,,residential,False,True,40.028,"LINESTRING (139.9516216 35.4261897, 139.9514887 35.426533)",,
371760125,,,residential,False,False,25.879,"LINESTRING (139.9516216 35.4261897, 139.9513592 35.4260978)",,
371760125,,,residential,False,True,93.64099999999999,"LINESTRING (139.9516216 35.4261897, 139.9518922 35.4261768, 139.9525783 35.4264477)",,
371760103,,,residential,False,False,32.853,"LINESTRING (139.9527155 35.4263093, 139.9530291 35.426161)",,
371760103,,,residential,False,True,19.783,"LINESTRING (139.9527155 35.4263093, 139.9525783 35.4264477)",,
371760104,,,residential,False,True,177.38000000000002,"LINESTRING (139.9527155 35.4263093, 139.9524695 35.426054, 139.9523377 35.4259243, 139.9522142 35.4257422, 139.9521195 35.4256674, 139.9519313 35.4255827, 139.9515008 35.4253737, 139.9513073 35.4252456)",,
371760103,,,residential,False,False,19.783,"LINESTRING (139.9525783 35.4264477, 139.9527155 35.4263093)",,
371760103,,,residential,False,True,5.33,"LINESTRING (139.9525783 35.4264477, 139.9525406 35.4264845)",,
371760125,,,residential,False,False,93.64099999999999,"LINESTRING (139.9525783 35.4264477, 139.9518922 35.4261768, 139.9516216 35.4261897)",,
371760103,,,residential,False,False,5.33,"LINESTRING (139.9525406 35.4264845, 139.9525783 35.4264477)",,
371760124,,,residential,False,False,52.9,"LINESTRING (139.9525406 35.4264845, 139.9529961 35.4267821)",,
371760103,,,residential,False,True,50.964999999999996,"LINESTRING (139.9525406 35.4264845, 139.9523689 35.4267504, 139.9522649 35.4268836)",,
371760114,,,residential,False,False,40.028,"LINESTRING (139.9514887 35.426533, 139.9516216 35.4261897)",,
371760114,,,residential,False,True,25.503,"LINESTRING (139.9514887 35.426533, 139.9514152 35.4267544)",,
371760117,,,residential,False,False,46.707,"LINESTRING (139.9514887 35.426533, 139.9519544 35.4267131)",,
577777410,87,袖ケ浦中島木更津線,primary,False,False,21.956,"LINESTRING (139.949755 35.4266929, 139.9499761 35.4267737)",,
577777410,87,袖ケ浦中島木更津線,primary,False,True,66.836,"LINESTRING (139.949755 35.4266929, 139.9490805 35.4264496)",,
371760120,,,residential,False,False,58.389,"LINESTRING (139.949755 35.4266929, 139.949581 35.4270478, 139.9494927 35.4271713)",,
371760110,,,residential,False,True,20.07,"LINESTRING (139.9519544 35.4267131, 139.951846 35.4268705)",,
371760117,,,residential,False,True,46.707,"LINESTRING (139.9519544 35.4267131, 139.9514887 35.426533)",,
371760117,,,residential,False,False,33.958,"LINESTRING (139.9519544 35.4267131, 139.9521104 35.4267907, 139.9522649 35.4268836)",,
371760114,,,residential,False,False,25.503,"LINESTRING (139.9514152 35.4267544, 139.9514887 35.426533)",,
371760124,,,residential,False,False,32.992,"LINESTRING (139.9529961 35.4267821, 139.9532628 35.4269841)",,
371760122,,,residential,False,False,135.529,"LINESTRING (139.9529961 35.4267821, 139.9526748 35.4271951, 139.9527062 35.4272484, 139.9529251 35.4273459, 139.9530104 35.4273188, 139.9532628 35.4269841)",,
371760124,,,residential,False,True,52.9,"LINESTRING (139.9529961 35.4267821, 139.9525406 35.4264845)",,
371760103,,,residential,False,False,50.964999999999996,"LINESTRING (139.9522649 35.4268836, 139.9523689 35.4267504, 139.9525406 35.4264845)",,
371760103,,,residential,False,True,63.549,"LINESTRING (139.9522649 35.4268836, 139.9521824 35.4270265, 139.9521464 35.4271742, 139.9521312 35.4273008, 139.9521542 35.4274353)",,
371760117,,,residential,False,True,33.958,"LINESTRING (139.9522649 35.4268836, 139.9521104 35.4267907, 139.9519544 35.4267131)",,
371760110,,,residential,False,False,20.07,"LINESTRING (139.951846 35.4268705, 139.9519544 35.4267131)",,
371760124,,,residential,False,True,32.992,"LINESTRING (139.9532628 35.4269841, 139.9529961 35.4267821)",,
