osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,width,tunnel
149192515,residential,False,False,33.857,"LINESTRING (140.3131739 35.778849, 140.3130539 35.7791375)",,,,,,
126741896,unclassified,False,True,37.703,"LINESTRING (140.3131739 35.778849, 140.313232 35.778717, 140.3132764 35.778616, 140.3132637 35.7785249)",,,,,,
126737535,unclassified,True,False,57.686,"LINESTRING (140.3154436 35.7789247, 140.3154515 35.7788116, 140.3154466 35.778778, 140.3154218 35.7787574, 140.3152398 35.7786905, 140.3151031 35.7786419, 140.3150789 35.7786216, 140.3150615 35.7785935)",,,新道通り,,,
149192510,unclassified,False,True,45.065,"LINESTRING (140.3154436 35.7789247, 140.315713 35.7789455, 140.3159366 35.7789056)",,,,,4,
188557849,tertiary,False,False,10.695,"LINESTRING (140.3130848 35.7793764, 140.3129693 35.7793981)",2,,,,,
188557849,tertiary,False,True,19.606,"LINESTRING (140.3130848 35.7793764, 140.3133021 35.7793798)",2,,,,,
29489530,unclassified,True,False,76.525,"LINESTRING (140.3163131 35.7795884, 140.3164476 35.7796723, 140.3169684 35.7800253)",1,,表参道,,5,
126740476,tertiary,False,True,69.489,"LINESTRING (140.3163131 35.7795884, 140.3160806 35.7798368, 140.3158479 35.7800334, 140.3158083 35.780058)",,,,,7,
126737948,residential,False,False,237.77399999999997,"LINESTRING (140.3186992 35.7801099, 140.3187954 35.7801334, 140.3191151 35.780204, 140.3196582 35.7802726, 140.319992 35.7803525, 140.3202711 35.780428, 140.3203658 35.7804608, 140.3203882 35.7804772, 140.3204799 35.7805934, 140.3205533 35.7806995, 140.3206321 35.7807522, 140.3206832 35.780747, 140.3207096 35.7807317, 140.3209045 35.7805433, 140.3209438 35.7805338, 140.3209718 35.7805389)",,,,,,
126742914,residential,False,True,91.68900000000001,"LINESTRING (140.3186992 35.7801099, 140.3184896 35.7801479, 140.3183788 35.7802317, 140.3182767 35.7803037, 140.3181593 35.7803309, 140.3180815 35.7803527, 140.3180547 35.7803674, 140.3180111 35.7804713, 140.3179481 35.7805753)",,,,,,
126745272,residential,False,False,203.677,"LINESTRING (140.3186992 35.7801099, 140.3187928 35.7800029, 140.3191423 35.7792413, 140.3192329 35.7791494, 140.3194769 35.7789154, 140.3195715 35.7788366, 140.3196909 35.7787403, 140.3198275 35.7786083, 140.3198398 35.7785647)",,,,,,
126739404,unclassified,False,False,47.174,"LINESTRING (140.3155083 35.7802621, 140.3150006 35.7801604)",,,,,,
126738840,unclassified,False,False,13.617999999999999,"LINESTRING (140.3155083 35.7802621, 140.3155373 35.7802339, 140.3155481 35.7802127, 140.3156063 35.7801713)",,,,,,
444458480,residential,False,True,15.151,"LINESTRING (140.3238516 35.780307, 140.3237891 35.7803684, 140.3237552 35.7804179)",,,,,,
444458480,residential,False,False,15.151,"LINESTRING (140.3237552 35.7804179, 140.3237891 35.7803684, 140.3238516 35.780307)",,,,,,
126741973,unclassified,True,False,52.098,"LINESTRING (140.3179481 35.7805753, 140.3179358 35.7807725, 140.317913 35.7808741, 140.3178423 35.7810318)",,,,,3,
126742914,residential,False,False,91.689,"LINESTRING (140.3179481 35.7805753, 140.3180111 35.7804713, 140.3180547 35.7803674, 140.3180815 35.7803527, 140.3181593 35.7803309, 140.3182767 35.7803037, 140.3183788 35.7802317, 140.3184896 35.7801479, 140.3186992 35.7801099)",,,,,,
359909407,tertiary,False,True,58.824,"LINESTRING (140.3209718 35.7805389, 140.3206766 35.7810106)",2,,新参道,,,
126737948,residential,False,True,237.774,"LINESTRING (140.3209718 35.7805389, 140.3209438 35.7805338, 140.3209045 35.7805433, 140.3207096 35.7807317, 140.3206832 35.780747, 140.3206321 35.7807522, 140.3205533 35.7806995, 140.3204799 35.7805934, 140.3203882 35.7804772, 140.3203658 35.7804608, 140.3202711 35.780428, 140.319992 35.7803525, 140.3196582 35.7802726, 140.3191151 35.780204, 140.3187954 35.7801334, 140.3186992 35.7801099)",,,,,,
359909407,tertiary,False,False,139.94,"LINESTRING (140.3209718 35.7805389, 140.3210299 35.7804418, 140.3212404 35.7800897, 140.3213354 35.779931, 140.3214106 35.7798051, 140.3215784 35.7795258, 140.3216489 35.7794066)",2,,新参道,,,
"[126741752, 126741140, 126741901]",tertiary,False,False,119.42399999999999,"LINESTRING (140.3181317 35.7808955, 140.3181462 35.7808706, 140.3181942 35.7807939, 140.3182156 35.7807433, 140.3182264 35.780684, 140.318217 35.7806138, 140.3181798 35.78049, 140.3180177 35.7799673, 140.3179896 35.7798597)",,,電車道,,,yes
553073246,residential,False,False,17.575,"LINESTRING (140.3233102 35.7723962, 140.3233153 35.7725542)",,,,,,
553073246,residential,False,True,17.575,"LINESTRING (140.3233153 35.7725542, 140.3233102 35.7723962)",,,,,,
129460993,residential,False,False,49.617,"LINESTRING (140.3233153 35.7725542, 140.3230632 35.7726993, 140.3229945 35.7727404, 140.3229016 35.7728416)",,,,,,
129460993,residential,False,True,34.022,"LINESTRING (140.3233153 35.7725542, 140.3234128 35.772519, 140.3234543 35.7725071, 140.3235838 35.7725257, 140.3236756 35.7725451)",,,,,,
129460993,residential,False,False,34.022000000000006,"LINESTRING (140.3236756 35.7725451, 140.3235838 35.7725257, 140.3234543 35.7725071, 140.3234128 35.772519, 140.3233153 35.7725542)",,,,,,
129457511,unclassified,False,False,23.977,"LINESTRING (140.3197341 35.7727181, 140.3196532 35.7725127)",,,,,,
129457511,unclassified,False,True,12.982,"LINESTRING (140.3197341 35.7727181, 140.3197809 35.7728285)",,,,,,
129457582,residential,False,False,82.798,"LINESTRING (140.3197341 35.7727181, 140.3194055 35.7728217, 140.3190838 35.7729059, 140.3190057 35.7727328)",,,,,,
168821925,tertiary,False,False,3.942,"LINESTRING (140.3228586 35.7728353, 140.3229016 35.7728416)",,,,,,
129460773,unclassified,False,False,36.932,"LINESTRING (140.3228586 35.7728353, 140.3226963 35.7730809, 140.3226754 35.7731316)",,,,,,
168821925,tertiary,False,True,127.95299999999999,"LINESTRING (140.3228586 35.7728353, 140.3227008 35.7728146, 140.322501 35.7728018, 140.321443 35.7728053)",,,,,,
129457400,unclassified,False,True,107.359,"LINESTRING (140.3209707 35.7728103, 140.3197809 35.7728285)",,,,,,
129457400,unclassified,False,False,42.614,"LINESTRING (140.3209707 35.7728103, 140.3213029 35.7728068, 140.321443 35.7728053)",,,,,,
129459555,residential,False,False,37.588,"LINESTRING (140.3209707 35.7728103, 140.3209723 35.7729016, 140.3209768 35.7731483)",,,,,,
129459555,residential,False,True,35.684,"LINESTRING (140.3209707 35.7728103, 140.3209661 35.7727295, 140.3209617 35.7724895)",,,,,,
129457400,unclassified,False,False,107.359,"LINESTRING (140.3197809 35.7728285, 140.3209707 35.7728103)",,,,,,
129457511,unclassified,False,False,12.982,"LINESTRING (140.3197809 35.7728285, 140.3197341 35.7727181)",,,,,,
129457511,unclassified,False,True,39.120999999999995,"LINESTRING (140.3197809 35.7728285, 140.3198889 35.7730711, 140.3199302 35.7731588)",,,,,,
129459555,residential,False,False,31.094,"LINESTRING (140.3209768 35.7731483, 140.3209717 35.7734279)",,,,,,
168821872,residential,False,False,94.428,"LINESTRING (140.3209768 35.7731483, 140.3199302 35.7731588)",,,,,,
129459555,residential,False,True,37.588,"LINESTRING (140.3209768 35.7731483, 140.3209723 35.7729016, 140.3209707 35.7728103)",,,,,,
129458487,unclassified,False,True,31.874,"LINESTRING (140.321887 35.7734419, 140.3222403 35.7734415)",,,,,,
129457147,unclassified,False,False,105.25699999999999,"LINESTRING (140.321887 35.7734419, 140.3218669 35.7736425, 140.3218609 35.7737034, 140.3218184 35.7738841, 140.3217388 35.7741074, 140.3216367 35.7743621)",,,,,,
"[365824787, 129457147]","['unclassified', 'residential']",False,True,103.92099999999999,"LINESTRING (140.321887 35.7734419, 140.3218963 35.7731399, 140.3222907 35.7731458, 140.3226754 35.7731316)",,,,,,
129458487,unclassified,False,False,52.899,"LINESTRING (140.3228226 35.7734184, 140.322777 35.7734337, 140.3227301 35.773438, 140.322296 35.7734411, 140.3222403 35.7734415)",,,,,,
129460347,unclassified,False,False,26.878,"LINESTRING (140.3228226 35.7734184, 140.3228454 35.7734663, 140.3228629 35.7735207, 140.3228724 35.7735809, 140.3229024 35.7736502)",,,,,,
129460773,unclassified,False,True,35.625,"LINESTRING (140.3228226 35.7734184, 140.3228052 35.7733967, 140.3227798 35.7733681, 140.3227369 35.7733311, 140.3227155 35.7733028, 140.3226994 35.7731875, 140.3226754 35.7731316)",,,,,,
129458487,unclassified,False,False,31.874,"LINESTRING (140.3222403 35.7734415, 140.321887 35.7734419)",,,,,,
129458487,unclassified,False,True,52.899,"LINESTRING (140.3222403 35.7734415, 140.322296 35.7734411, 140.3227301 35.773438, 140.322777 35.7734337, 140.3228226 35.7734184)",,,,,,
"[168821912, 129459855]","['residential', 'unclassified']",False,"[False, True]",153.34799999999998,"LINESTRING (140.3222403 35.7734415, 140.322237 35.7735473, 140.3222336 35.7736547, 140.3222014 35.773856, 140.3221652 35.7739801, 140.3221048 35.7741727, 140.3220619 35.7742989, 140.3219948 35.7744621, 140.321976 35.7744872, 140.3219318 35.7744828, 140.3216367 35.7743621)",,,,,,
129459218,residential,False,True,31.27,"LINESTRING (140.3209717 35.7734279, 140.3206253 35.7734377)",,,,,,
129459555,residential,False,True,31.094,"LINESTRING (140.3209717 35.7734279, 140.3209768 35.7731483)",,,,,,
129459555,residential,False,False,114.08999999999997,"LINESTRING (140.3209717 35.7734279, 140.3209659 35.773579, 140.3209475 35.7736777, 140.3209107 35.7738062, 140.3208664 35.7739378, 140.3208112 35.7740633, 140.320767 35.77415, 140.3206802 35.7742681, 140.3205856 35.7743877)",,,,,,
129457511,unclassified,False,False,32.143,"LINESTRING (140.3200037 35.7734406, 140.3199871 35.7733188, 140.3199302 35.7731588)",,,,,,
129457511,unclassified,False,True,60.77,"LINESTRING (140.3200037 35.7734406, 140.3200016 35.7736156, 140.3199745 35.7737485, 140.3199553 35.7738115, 140.3199282 35.7738864, 140.3198976 35.7739769)",,,,,,
129459218,residential,False,False,56.08,"LINESTRING (140.3200037 35.7734406, 140.3201689 35.7734398, 140.3203245 35.7734391, 140.3206253 35.7734377)",,,,,,
129457336,unclassified,False,True,43.009,"LINESTRING (140.3198976 35.7739769, 140.3202785 35.7742095)",,,,,,
129456737,unclassified,False,False,258.53999999999996,"LINESTRING (140.3198976 35.7739769, 140.3197581 35.7738942, 140.3197157 35.7738966, 140.319684 35.7739203, 140.3196208 35.7740999, 140.3195479 35.7742163, 140.319453 35.7743011, 140.3193619 35.7743649, 140.3192123 35.7745623, 140.3191501 35.7746263, 140.3187995 35.7749471, 140.3187867 35.7749741, 140.3188046 35.7750115, 140.3188641 35.7750518, 140.3189817 35.7751313, 140.3191613 35.7752443, 140.3192112 35.7752775, 140.319436 35.7754212, 140.319475 35.775448, 140.3195428 35.7755025)",,,,,,
129457511,unclassified,False,False,60.77,"LINESTRING (140.3198976 35.7739769, 140.3199282 35.7738864, 140.3199553 35.7738115, 140.3199745 35.7737485, 140.3200016 35.7736156, 140.3200037 35.7734406)",,,,,,
129457147,unclassified,False,False,57.647999999999996,"LINESTRING (140.3216367 35.7743621, 140.3215352 35.7745134, 140.3213366 35.7748198)",,,,,,
129457147,unclassified,False,True,105.25700000000002,"LINESTRING (140.3216367 35.7743621, 140.3217388 35.7741074, 140.3218184 35.7738841, 140.3218609 35.7737034, 140.3218669 35.7736425, 140.321887 35.7734419)",,,,,,
"[168821912, 129459855]","['unclassified', 'residential']",False,"[False, True]",153.348,"LINESTRING (140.3216367 35.7743621, 140.3219318 35.7744828, 140.321976 35.7744872, 140.3219948 35.7744621, 140.3220619 35.7742989, 140.3221048 35.7741727, 140.3221652 35.7739801, 140.3222014 35.773856, 140.3222336 35.7736547, 140.322237 35.7735473, 140.3222403 35.7734415)",,,,,,
129457336,unclassified,False,False,34.085,"LINESTRING (140.3205856 35.7743877, 140.3204643 35.7743241, 140.3202785 35.7742095)",,,,,,
129457336,unclassified,False,True,35.938,"LINESTRING (140.3205856 35.7743877, 140.3208441 35.7745374, 140.3209098 35.7745755)",,,,,,
129459555,residential,False,True,114.08999999999999,"LINESTRING (140.3205856 35.7743877, 140.3206802 35.7742681, 140.320767 35.77415, 140.3208112 35.7740633, 140.3208664 35.7739378, 140.3209107 35.7738062, 140.3209475 35.7736777, 140.3209659 35.773579, 140.3209717 35.7734279)",,,,,,
365824750,residential,False,False,2.464,"LINESTRING (140.3230686 35.7745426, 140.3230413 35.7745431)",,,,,,
129457336,unclassified,False,False,9.389,"LINESTRING (140.3209955 35.7746234, 140.3209098 35.7745755)",,,,,,
129457336,unclassified,False,True,37.756,"LINESTRING (140.3209955 35.7746234, 140.3210504 35.7746499, 140.3213366 35.7748198)",,,,,,
553073242,tertiary,True,False,211.54200000000003,"LINESTRING (140.3209955 35.7746234, 140.3210381 35.7745631, 140.3211408 35.7744175, 140.3212853 35.7741802, 140.3213704 35.7739899, 140.3214285 35.7738217, 140.3214658 35.7736648, 140.3214852 35.7735508, 140.3214925 35.7734342, 140.3214729 35.7729165, 140.321443 35.7728053)",,,,,,
129457336,unclassified,False,True,110.554,"LINESTRING (140.3213366 35.7748198, 140.3223475 35.7753818)",,,,,,
129457147,unclassified,False,True,57.647999999999996,"LINESTRING (140.3213366 35.7748198, 140.3215352 35.7745134, 140.3216367 35.7743621)",,,,,,
129457336,unclassified,False,False,37.756,"LINESTRING (140.3213366 35.7748198, 140.3210504 35.7746499, 140.3209955 35.7746234)",,,,,,
129457336,unclassified,False,False,110.554,"LINESTRING (140.3223475 35.7753818, 140.3213366 35.7748198)",,,,,,
129460150,unclassified,False,False,97.09799999999998,"LINESTRING (140.3223475 35.7753818, 140.3224439 35.7756353, 140.3225025 35.7757892, 140.3224718 35.7761006, 140.3224668 35.776235)",,,,,,
"[129461413, 365824750]","['unclassified', 'residential']",False,True,183.05900000000003,"LINESTRING (140.3223475 35.7753818, 140.3221061 35.7747658, 140.3222211 35.7745967, 140.322318 35.7744208, 140.3223381 35.7744067, 140.3223649 35.7744067, 140.3225259 35.7744741, 140.3225566 35.7744779, 140.322689 35.7744957, 140.3230413 35.7745431)",,,,,,
129457109,unclassified,False,True,9.915,"LINESTRING (140.3224668 35.776235, 140.3225419 35.7763001)",,,,,,
129456773,unclassified,False,False,366.869,"LINESTRING (140.3224668 35.776235, 140.3217641 35.7760886, 140.3217159 35.7760909, 140.321665 35.7761159, 140.3216301 35.7761524, 140.3215915 35.7762098, 140.3215295 35.7762515, 140.3214642 35.7762731, 140.3213956 35.7762808, 140.3213077 35.7762833, 140.3212649 35.7762786, 140.3212245 35.7762677, 140.3211759 35.7762402, 140.3211537 35.7762109, 140.3211279 35.7761434, 140.3211013 35.7760192, 140.3210813 35.7759381, 140.3210547 35.7758949, 140.321008 35.7758841, 140.3209548 35.7759003, 140.3205822 35.7761256, 140.3204763 35.7761876, 140.3202562 35.7763457, 140.3202394 35.7763549, 140.3202186 35.7763565, 140.3201979 35.7763429, 140.3201804 35.7763239, 140.3198508 35.7758883, 140.31966 35.7756373, 140.3196346 35.7756058, 140.3196022 35.7755604)",,,,,,
129460150,unclassified,False,True,97.098,"LINESTRING (140.3224668 35.776235, 140.3224718 35.7761006, 140.3225025 35.7757892, 140.3224439 35.7756353, 140.3223475 35.7753818)",,,,,,
129457109,unclassified,False,False,9.915,"LINESTRING (140.3225419 35.7763001, 140.3224668 35.776235)",,,,,,
