osmid,lanes,highway,oneway,reversed,length,geometry,maxspeed,ref,name
178362707,2,residential,False,True,48.977,"LINESTRING (142.3495046 43.8389502, 142.3499348 43.8392628)",,,
522982981,2,unclassified,False,True,137.699,"LINESTRING (142.3495046 43.8389502, 142.3482933 43.8398278)",,,
178362645,2,residential,False,True,139.479,"LINESTRING (142.3503339 43.8389697, 142.3515587 43.8398602)",,,
178362709,2,residential,False,False,45.681,"LINESTRING (142.3503339 43.8389697, 142.3499348 43.8392628)",,,
178362707,2,residential,False,False,48.977,"LINESTRING (142.3499348 43.8392628, 142.3495046 43.8389502)",,,
178362709,2,residential,False,False,48.183,"LINESTRING (142.3499348 43.8392628, 142.3495125 43.839571)",,,
178362709,2,residential,False,True,45.681,"LINESTRING (142.3499348 43.8392628, 142.3503339 43.8389697)",,,
178362707,2,residential,False,True,139.397,"LINESTRING (142.3499348 43.8392628, 142.3510178 43.8400473, 142.3511608 43.8401514)",,,
178362709,2,residential,False,False,47.102,"LINESTRING (142.3495125 43.839571, 142.3490997 43.8398723)",,,
178362709,2,residential,False,True,48.183,"LINESTRING (142.3495125 43.839571, 142.3499348 43.8392628)",,,
178362604,2,residential,False,True,156.691,"LINESTRING (142.3495125 43.839571, 142.3506951 43.8404154, 142.3508998 43.8405632)",,,
178362528,,unclassified,False,True,280.61099999999993,"LINESTRING (142.3581166 43.839817, 142.3576615 43.8401287, 142.3575514 43.8402137, 142.3568253 43.8407516, 142.3567374 43.8408146, 142.3567085 43.8408353, 142.356667 43.840865, 142.3566475 43.8408789, 142.3558844 43.8414255, 142.3557719 43.8415061, 142.355641 43.8415999)",,,
196625691,2,tertiary,False,False,49.985,"LINESTRING (142.3482933 43.8398278, 142.3487331 43.8401463)",50,,
522982981,2,unclassified,False,False,137.699,"LINESTRING (142.3482933 43.8398278, 142.3495046 43.8389502)",,,
178362645,2,residential,False,False,139.479,"LINESTRING (142.3515587 43.8398602, 142.3503339 43.8389697)",,,
178362583,2,residential,False,True,45.462,"LINESTRING (142.3515587 43.8398602, 142.3513516 43.8400118, 142.3511608 43.8401514)",,,
178362645,2,residential,False,True,140.361,"LINESTRING (142.3515587 43.8398602, 142.3517008 43.839957, 142.3528067 43.8407451)",,,
178362709,2,residential,False,False,42.341,"LINESTRING (142.3490997 43.8398723, 142.3487331 43.8401463)",,,
178362709,2,residential,False,True,47.102,"LINESTRING (142.3490997 43.8398723, 142.3495125 43.839571)",,,
178362607,2,residential,False,False,143.864,"LINESTRING (142.3490997 43.8398723, 142.3502775 43.8407112, 142.3503732 43.8407834)",,,
178362583,2,residential,False,False,45.462,"LINESTRING (142.3511608 43.8401514, 142.3513516 43.8400118, 142.3515587 43.8398602)",,,
178362707,2,residential,False,False,139.397,"LINESTRING (142.3511608 43.8401514, 142.3510178 43.8400473, 142.3499348 43.8392628)",,,
178362707,2,residential,False,True,18.887,"LINESTRING (142.3511608 43.8401514, 142.3512234 43.8401984, 142.3513266 43.840272)",,,
178362709,2,residential,False,True,42.341,"LINESTRING (142.3487331 43.8401463, 142.3490997 43.8398723)",,,
196625691,2,tertiary,False,True,49.985,"LINESTRING (142.3487331 43.8401463, 142.3482933 43.8398278)",50,,
196625691,2,tertiary,False,False,141.684,"LINESTRING (142.3487331 43.8401463, 142.3497821 43.8409058, 142.3499799 43.841049)",50,,
178362577,2,residential,False,True,47.119,"LINESTRING (142.3513266 43.840272, 142.3508998 43.8405632)",,,
178362707,2,residential,False,False,18.887,"LINESTRING (142.3513266 43.840272, 142.3512234 43.8401984, 142.3511608 43.8401514)",,,
178362707,2,residential,False,True,121.08699999999999,"LINESTRING (142.3513266 43.840272, 142.3514441 43.8403575, 142.352391 43.8410443)",,,
178362513,2,residential,False,False,84.936,"LINESTRING (142.3540513 43.8404533, 142.3547974 43.8409954)",,,
178362687,2,residential,False,False,48.346,"LINESTRING (142.3540513 43.8404533, 142.3536202 43.8407572)",,,
178362623,2,residential,False,False,47.042,"LINESTRING (142.3532079 43.8404563, 142.3536202 43.8407572)",,,
178362699,2,residential,False,True,45.46,"LINESTRING (142.3532079 43.8404563, 142.3528067 43.8407451)",,,
178362577,2,residential,False,False,47.119,"LINESTRING (142.3508998 43.8405632, 142.3513266 43.840272)",,,
178362604,2,residential,False,True,122.364,"LINESTRING (142.3508998 43.8405632, 142.3519831 43.8413381)",,,
178362604,2,residential,False,False,156.691,"LINESTRING (142.3508998 43.8405632, 142.3506951 43.8404154, 142.3495125 43.839571)",,,
178362699,2,residential,False,False,45.46,"LINESTRING (142.3528067 43.8407451, 142.3532079 43.8404563)",,,
178362699,2,residential,False,True,47.1,"LINESTRING (142.3528067 43.8407451, 142.352391 43.8410443)",,,
178362645,2,residential,False,False,140.361,"LINESTRING (142.3528067 43.8407451, 142.3517008 43.839957, 142.3515587 43.8398602)",,,
178362623,2,residential,False,True,47.042,"LINESTRING (142.3536202 43.8407572, 142.3532079 43.8404563)",,,
178362687,2,residential,False,True,48.346,"LINESTRING (142.3536202 43.8407572, 142.3540513 43.8404533)",,,
178362687,2,residential,False,False,92.62,"LINESTRING (142.3536202 43.8407572, 142.3533564 43.8409495, 142.3529959 43.8412121, 142.3528078 43.8413492)",,,
178362544,2,residential,False,True,43.211,"LINESTRING (142.3503732 43.8407834, 142.350033 43.8410132, 142.3499799 43.841049)",,,
178362607,2,residential,False,False,134.868,"LINESTRING (142.3503732 43.8407834, 142.3505029 43.8408766, 142.3515665 43.841638)",,,
178362607,2,residential,False,True,143.864,"LINESTRING (142.3503732 43.8407834, 142.3502775 43.8407112, 142.3490997 43.8398723)",,,
178362513,2,residential,False,False,95.371,"LINESTRING (142.3547974 43.8409954, 142.355641 43.8415999)",,,
178362513,2,residential,False,True,84.936,"LINESTRING (142.3547974 43.8409954, 142.3540513 43.8404533)",,,
178362658,2,residential,False,True,61.557,"LINESTRING (142.3547974 43.8409954, 142.3542502 43.8413836)",,,
196625691,2,tertiary,False,False,136.246,"LINESTRING (142.3499799 43.841049, 142.3511788 43.8419171)",50,,
178362544,2,residential,False,False,43.211,"LINESTRING (142.3499799 43.841049, 142.350033 43.8410132, 142.3503732 43.8407834)",,,
196625691,2,tertiary,False,True,141.684,"LINESTRING (142.3499799 43.841049, 142.3497821 43.8409058, 142.3487331 43.8401463)",50,,
178362699,2,residential,False,False,47.1,"LINESTRING (142.352391 43.8410443, 142.3528067 43.8407451)",,,
178362699,2,residential,False,True,46.233,"LINESTRING (142.352391 43.8410443, 142.3519831 43.8413381)",,,
178362707,2,residential,False,True,47.611,"LINESTRING (142.352391 43.8410443, 142.3528078 43.8413492)",,,
178362707,2,residential,False,False,121.08699999999999,"LINESTRING (142.352391 43.8410443, 142.3514441 43.8403575, 142.3513266 43.840272)",,,
178362604,2,residential,False,False,122.364,"LINESTRING (142.3519831 43.8413381, 142.3508998 43.8405632)",,,
178362699,2,residential,False,False,46.233,"LINESTRING (142.3519831 43.8413381, 142.352391 43.8410443)",,,
178362699,2,residential,False,True,47.206,"LINESTRING (142.3519831 43.8413381, 142.3515665 43.841638)",,,
178362687,2,residential,False,False,57.136,"LINESTRING (142.3528078 43.8413492, 142.3523079 43.8417153)",,,
178362707,2,residential,False,False,47.611,"LINESTRING (142.3528078 43.8413492, 142.352391 43.8410443)",,,
178362687,2,residential,False,True,92.62,"LINESTRING (142.3528078 43.8413492, 142.3529959 43.8412121, 142.3533564 43.8409495, 142.3536202 43.8407572)",,,
178362640,2,residential,False,False,96.133,"LINESTRING (142.3542502 43.8413836, 142.3551066 43.8419885)",,,
178362658,2,residential,False,False,61.557,"LINESTRING (142.3542502 43.8413836, 142.3547974 43.8409954)",,,
178362658,2,residential,False,True,65.229,"LINESTRING (142.3542502 43.8413836, 142.3541926 43.8414254, 142.3536769 43.8417997)",,,
178362513,2,residential,False,False,129.365,"LINESTRING (142.355641 43.8415999, 142.356773 43.8424287)",,,
178362513,2,residential,False,True,95.371,"LINESTRING (142.355641 43.8415999, 142.3547974 43.8409954)",,,
178362528,,unclassified,False,True,60.861,"LINESTRING (142.355641 43.8415999, 142.3551066 43.8419885)",,,
178362528,,unclassified,False,False,280.611,"LINESTRING (142.355641 43.8415999, 142.3557719 43.8415061, 142.3558844 43.8414255, 142.3566475 43.8408789, 142.356667 43.840865, 142.3567085 43.8408353, 142.3567374 43.8408146, 142.3568253 43.8407516, 142.3575514 43.8402137, 142.3576615 43.8401287, 142.3581166 43.839817)",,,
178362699,2,residential,False,False,47.206,"LINESTRING (142.3515665 43.841638, 142.3519831 43.8413381)",,,
178362699,2,residential,False,True,43.931,"LINESTRING (142.3515665 43.841638, 142.3511788 43.8419171)",,,
178362607,2,residential,False,True,134.868,"LINESTRING (142.3515665 43.841638, 142.3505029 43.8408766, 142.3503732 43.8407834)",,,
178362639,2,residential,False,False,83.792,"LINESTRING (142.3523079 43.8417153, 142.3530441 43.84225)",,,
178362687,2,residential,False,True,57.136,"LINESTRING (142.3523079 43.8417153, 142.3528078 43.8413492)",,,
178362687,2,residential,False,False,79.992,"LINESTRING (142.3523079 43.8417153, 142.3518471 43.8420528, 142.3516081 43.8422279)",,,
178362566,2,residential,False,False,96.013,"LINESTRING (142.3536769 43.8417997, 142.354526 43.8424084)",,,
178362658,2,residential,False,True,71.293,"LINESTRING (142.3536769 43.8417997, 142.3530441 43.84225)",,,
178362658,2,residential,False,False,65.229,"LINESTRING (142.3536769 43.8417997, 142.3541926 43.8414254, 142.3542502 43.8413836)",,,
178362699,2,residential,False,False,43.931,"LINESTRING (142.3511788 43.8419171, 142.3515665 43.841638)",,,
196625691,2,tertiary,False,False,48.783,"LINESTRING (142.3511788 43.8419171, 142.3516081 43.8422279)",50,,
196625691,2,tertiary,False,True,136.246,"LINESTRING (142.3511788 43.8419171, 142.3499799 43.841049)",50,,
178362528,,unclassified,False,False,60.861,"LINESTRING (142.3551066 43.8419885, 142.355641 43.8415999)",,,
178362640,2,residential,False,False,129.124,"LINESTRING (142.3551066 43.8419885, 142.3562513 43.8428051)",,,
178362640,2,residential,False,True,96.133,"LINESTRING (142.3551066 43.8419885, 142.3542502 43.8413836)",,,
178362528,,unclassified,False,True,65.941,"LINESTRING (142.3551066 43.8419885, 142.3545717 43.842375, 142.354526 43.8424084)",,,
196625691,2,tertiary,False,True,48.783,"LINESTRING (142.3516081 43.8422279, 142.3511788 43.8419171)",50,,
178362687,2,residential,False,True,79.992,"LINESTRING (142.3516081 43.8422279, 142.3518471 43.8420528, 142.3523079 43.8417153)",,,
196625691,2,tertiary,False,False,180.092,"LINESTRING (142.3516081 43.8422279, 142.3518063 43.8423715, 142.3519677 43.8424883, 142.3525233 43.8428906, 142.3528518 43.8431285, 142.3530806 43.8432941, 142.3531928 43.8433754)",50,,
178362639,2,residential,False,True,83.792,"LINESTRING (142.3530441 43.84225, 142.3523079 43.8417153)",,,
178362658,2,residential,False,False,71.293,"LINESTRING (142.3530441 43.84225, 142.3536769 43.8417997)",,,
178362639,2,residential,False,False,96.94,"LINESTRING (142.3530441 43.84225, 142.3535413 43.8426197, 142.3538917 43.8428715)",,,
178362528,,unclassified,False,True,38.606,"LINESTRING (142.354526 43.8424084, 142.3541877 43.8426554)",,,
178362566,2,residential,False,True,96.013,"LINESTRING (142.354526 43.8424084, 142.3536769 43.8417997)",,,
178362528,,unclassified,False,False,65.941,"LINESTRING (142.354526 43.8424084, 142.3545717 43.842375, 142.3551066 43.8419885)",,,
178362513,2,residential,False,False,148.739,"LINESTRING (142.356773 43.8424287, 142.3580813 43.8433768)",,,
178362513,2,residential,False,True,129.365,"LINESTRING (142.356773 43.8424287, 142.355641 43.8415999)",,,
178362660,2,residential,False,True,59.18,"LINESTRING (142.356773 43.8424287, 142.3562513 43.8428051)",,,
178362528,,unclassified,False,False,38.606,"LINESTRING (142.3541877 43.8426554, 142.354526 43.8424084)",,,
178362528,,unclassified,False,True,33.778,"LINESTRING (142.3541877 43.8426554, 142.3538917 43.8428715)",,,
178362722,2,residential,False,False,128.898,"LINESTRING (142.3541877 43.8426554, 142.3548075 43.8431089, 142.3552034 43.843396, 142.3553209 43.8434774)",,,
178362640,2,residential,False,True,129.124,"LINESTRING (142.3562513 43.8428051, 142.3551066 43.8419885)",,,
178362660,2,residential,False,False,59.18,"LINESTRING (142.3562513 43.8428051, 142.356773 43.8424287)",,,
178362660,2,residential,False,True,105.623,"LINESTRING (142.3562513 43.8428051, 142.3561605 43.8428707, 142.3560651 43.8429397, 142.3559798 43.8430013, 142.3559645 43.8430123, 142.3554682 43.8433709, 142.3553209 43.8434774)",,,
178362528,,unclassified,False,False,33.778,"LINESTRING (142.3538917 43.8428715, 142.3541877 43.8426554)",,,
178362528,,unclassified,False,True,79.254,"LINESTRING (142.3538917 43.8428715, 142.3531928 43.8433754)",,,
178362639,2,residential,False,True,96.94,"LINESTRING (142.3538917 43.8428715, 142.3535413 43.8426197, 142.3530441 43.84225)",,,
178362528,,unclassified,False,False,79.254,"LINESTRING (142.3531928 43.8433754, 142.3538917 43.8428715)",,,
178362528,,unclassified,False,True,92.927,"LINESTRING (142.3531928 43.8433754, 142.3523649 43.8439601)",,,
196625691,2,tertiary,False,True,180.092,"LINESTRING (142.3531928 43.8433754, 142.3530806 43.8432941, 142.3528518 43.8431285, 142.3525233 43.8428906, 142.3519677 43.8424883, 142.3518063 43.8423715, 142.3516081 43.8422279)",50,,
212206550,2,tertiary,False,False,129.249,"LINESTRING (142.3531928 43.8433754, 142.3540959 43.84403, 142.3543295 43.8441994)",40,,
178362513,2,residential,False,False,45.862,"LINESTRING (142.3580813 43.8433768, 142.3584835 43.84367)",,,
178362513,2,residential,False,True,148.739,"LINESTRING (142.3580813 43.8433768, 142.356773 43.8424287)",,,
178362720,2,residential,False,True,90.248,"LINESTRING (142.3580813 43.8433768, 142.357292 43.8439553)",,,
178362660,2,residential,False,True,112.99,"LINESTRING (142.3553209 43.8434774, 142.3543295 43.8441994)",,,
178362722,2,residential,False,False,100.16,"LINESTRING (142.3553209 43.8434774, 142.3562017 43.844116)",,,
178362660,2,residential,False,False,105.623,"LINESTRING (142.3553209 43.8434774, 142.3554682 43.8433709, 142.3559645 43.8430123, 142.3559798 43.8430013, 142.3560651 43.8429397, 142.3561605 43.8428707, 142.3562513 43.8428051)",,,
178362722,2,residential,False,True,128.898,"LINESTRING (142.3553209 43.8434774, 142.3552034 43.843396, 142.3548075 43.8431089, 142.3541877 43.8426554)",,,
178362513,2,residential,False,False,43.635,"LINESTRING (142.3584835 43.84367, 142.3588671 43.8439483)",,,
178362513,2,residential,False,True,45.862,"LINESTRING (142.3584835 43.84367, 142.3580813 43.8433768)",,,
178362665,2,residential,False,False,90.535,"LINESTRING (142.3584835 43.84367, 142.3576929 43.8442512)",,,
178362513,2,residential,False,False,23.682,"LINESTRING (142.3588671 43.8439483, 142.3590752 43.8440994)",,,
178362513,2,residential,False,True,43.635,"LINESTRING (142.3588671 43.8439483, 142.3584835 43.84367)",,,
178362628,2,residential,False,True,90.178,"LINESTRING (142.3588671 43.8439483, 142.3580645 43.8445163)",,,
178362528,,unclassified,False,False,92.927,"LINESTRING (142.3523649 43.8439601, 142.3531928 43.8433754)",,,
178362528,,unclassified,False,True,79.959,"LINESTRING (142.3523649 43.8439601, 142.3516591 43.844468)",,,
"[178362721, 239588235]",2,residential,False,True,76.537,"LINESTRING (142.3523649 43.8439601, 142.3526774 43.8441855, 142.3523119 43.8444445)",,,
178362697,2,residential,False,True,46.003,"LINESTRING (142.357292 43.8439553, 142.3576929 43.8442512)",,,
178362720,2,residential,False,False,90.248,"LINESTRING (142.357292 43.8439553, 142.3580813 43.8433768)",,,
178362720,2,residential,False,True,74.695,"LINESTRING (142.357292 43.8439553, 142.3566256 43.8444246)",,,
