osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,lanes,bridge
158021641,unclassified,False,True,186.287,,,,"LINESTRING (131.1244338 32.954832, 131.1224374 32.9548532)",,
414638915,primary,False,True,60.543,11,やまなみハイウェイ,50,"LINESTRING (131.1244338 32.954832, 131.1247374 32.9553132)",,
414638915,primary,False,False,268.973,11,やまなみハイウェイ,50,"LINESTRING (131.1244338 32.954832, 131.1241098 32.95427, 131.1230616 32.9527057)",,
155582010,secondary,False,True,12.657,110,阿蘇一の宮線,,"LINESTRING (131.1163493 32.9507126, 131.1162312 32.9506566)",2,
155582010,secondary,False,False,62.993,110,阿蘇一の宮線,,"LINESTRING (131.1163493 32.9507126, 131.1164917 32.950764, 131.1166983 32.9508002, 131.1170072 32.950808)",2,
192632768,unclassified,False,True,142.066,,,,"LINESTRING (131.1163493 32.9507126, 131.1162293 32.9510019, 131.1161609 32.9512802, 131.1161407 32.9515465, 131.1161781 32.9517437, 131.1162262 32.9519606)",,
155582010,secondary,False,False,56.117,110,阿蘇一の宮線,,"LINESTRING (131.1175789 32.9494475, 131.1173673 32.9489751)",2,
155582010,secondary,False,True,50.682,110,阿蘇一の宮線,,"LINESTRING (131.1175789 32.9494475, 131.117777 32.9498719)",2,
192631616,unclassified,False,True,72.116,,,,"LINESTRING (131.1175789 32.9494475, 131.1171301 32.949549, 131.1168266 32.9495933)",,
155582010,secondary,False,False,8.843,110,阿蘇一の宮線,,"LINESTRING (131.1179905 32.9505909, 131.1180372 32.9505217)",2,
155582010,secondary,False,True,64.819,110,阿蘇一の宮線,,"LINESTRING (131.1179905 32.9505909, 131.1179317 32.9506749, 131.1178745 32.9507451, 131.1177891 32.9507863, 131.1176924 32.9507979, 131.1174114 32.9508019)",2,
411071484,unclassified,False,False,45.620000000000005,,,,"LINESTRING (131.1179905 32.9505909, 131.1178936 32.9505437, 131.117801 32.9504519, 131.1176561 32.9502982)",,
155582010,secondary,False,False,49.032,110,阿蘇一の宮線,,"LINESTRING (131.1173673 32.9489751, 131.1173192 32.948536)",2,
155582010,secondary,False,True,56.117,110,阿蘇一の宮線,,"LINESTRING (131.1173673 32.9489751, 131.1175789 32.9494475)",2,
192631746,unclassified,False,True,61.07,,,,"LINESTRING (131.1173673 32.9489751, 131.1167238 32.9490753)",,
155582010,secondary,False,True,49.032,110,阿蘇一の宮線,,"LINESTRING (131.1173192 32.948536, 131.1173673 32.9489751)",2,
161158039,residential,False,False,84.90299999999999,,,,"LINESTRING (131.1173192 32.948536, 131.1166346 32.948558, 131.1166623 32.9487452)",,
161158039,residential,False,True,63.53,,,,"LINESTRING (131.1173192 32.948536, 131.1175667 32.9485507, 131.1177693 32.9485257, 131.117991 32.9484812)",,
158021641,unclassified,False,False,186.287,,,,"LINESTRING (131.1224374 32.9548532, 131.1244338 32.954832)",,
158108417,unclassified,False,True,137.382,,,,"LINESTRING (131.1224374 32.9548532, 131.1224376 32.9536177)",,
158021641,unclassified,False,True,388.012,,,,"LINESTRING (131.1224374 32.9548532, 131.1200122 32.9548646, 131.1182791 32.9548892)",,
158021641,unclassified,False,False,47.901,,,,"LINESTRING (131.1177659 32.9549009, 131.1182791 32.9548892)",,
415256945,unclassified,False,False,40.164,,,,"LINESTRING (131.1177659 32.9549009, 131.1177648 32.9545397)",,
158108417,unclassified,False,False,145.812,,,,"LINESTRING (131.1230616 32.9527057, 131.1229151 32.9527426, 131.122604 32.9527786, 131.1224377 32.9528596, 131.1224376 32.9536177)",,
414638915,primary,False,False,175.89100000000002,11,やまなみハイウェイ,50,"LINESTRING (131.1230616 32.9527057, 131.1227214 32.9521444, 131.1223466 32.9518252, 131.1218422 32.9515516)",,
414638915,primary,False,True,268.973,11,やまなみハイウェイ,50,"LINESTRING (131.1230616 32.9527057, 131.1241098 32.95427, 131.1244338 32.954832)",,
158519689,residential,False,True,38.884,,,,"LINESTRING (131.1204179 32.9486625, 131.1202328 32.9483492)",,
158519689,residential,False,False,74.124,,,,"LINESTRING (131.1204179 32.9486625, 131.1205064 32.9488039, 131.1205547 32.9490244, 131.1206083 32.9493035)",,
192629145,residential,False,False,75.023,,,,"LINESTRING (131.1204179 32.9486625, 131.1205725 32.9485735, 131.1207167 32.9484947, 131.1207469 32.9481226)",,
158519689,residential,False,True,25.01,,,,"LINESTRING (131.1208548 32.9499788, 131.1206579 32.9498262)",,
158519689,residential,False,False,116.419,,,,"LINESTRING (131.1208548 32.9499788, 131.1209034 32.9502219, 131.1209946 32.9504604, 131.1207121 32.9509567)",,
192632913,unclassified,False,True,151.535,,,,"LINESTRING (131.1208548 32.9499788, 131.1211057 32.9501254, 131.121238 32.950266, 131.1213628 32.9504836, 131.121485 32.950582, 131.121652 32.950728, 131.1217787 32.9509169, 131.1218205 32.9510362)",,
161158039,residential,False,True,9.847,,,,"LINESTRING (131.1194862 32.9483227, 131.1195897 32.94834)",,
161158039,residential,False,False,80.23400000000001,,,,"LINESTRING (131.1194862 32.9483227, 131.1188104 32.9481775, 131.1187004 32.9482776)",,
202357705,unclassified,False,False,66.74799999999999,,,,"LINESTRING (131.1194862 32.9483227, 131.1194226 32.9484009, 131.1193874 32.9484723, 131.1193675 32.9485921, 131.1193639 32.9487024, 131.119368 32.9488994)",,
158519689,residential,False,False,25.01,,,,"LINESTRING (131.1206579 32.9498262, 131.1208548 32.9499788)",,
158519689,residential,False,True,58.392,,,,"LINESTRING (131.1206579 32.9498262, 131.1206191 32.9495961, 131.1206083 32.9493035)",,
192632770,residential,False,True,136.21699999999998,,,,"LINESTRING (131.1206579 32.9498262, 131.1205366 32.9498417, 131.1199608 32.9497881, 131.1197583 32.949789, 131.1196143 32.9497779, 131.1195616 32.9494361)",,
158519689,residential,False,False,58.392,,,,"LINESTRING (131.1206083 32.9493035, 131.1206191 32.9495961, 131.1206579 32.9498262)",,
158519689,residential,False,True,74.124,,,,"LINESTRING (131.1206083 32.9493035, 131.1205547 32.9490244, 131.1205064 32.9488039, 131.1204179 32.9486625)",,
202357706,unclassified,False,True,54.869,,,,"LINESTRING (131.1206083 32.9493035, 131.1201149 32.9493371, 131.1200768 32.9492659)",,
161158039,residential,False,False,63.53,,,,"LINESTRING (131.117991 32.9484812, 131.1177693 32.9485257, 131.1175667 32.9485507, 131.1173192 32.948536)",,
161158039,residential,False,True,69.972,,,,"LINESTRING (131.117991 32.9484812, 131.1182212 32.9484212, 131.1187004 32.9482776)",,
414638915,primary,False,True,92.56,11,やまなみハイウェイ,50,"LINESTRING (131.117991 32.9484812, 131.11805 32.9486027, 131.1181366 32.9487382, 131.1184938 32.9491963)",,
161158039,residential,False,False,69.972,,,,"LINESTRING (131.1187004 32.9482776, 131.1182212 32.9484212, 131.117991 32.9484812)",,
161158039,residential,False,True,80.23400000000001,,,,"LINESTRING (131.1187004 32.9482776, 131.1188104 32.9481775, 131.1194862 32.9483227)",,
192631877,residential,False,True,75.185,,,,"LINESTRING (131.1187004 32.9482776, 131.1187966 32.9485203, 131.1188585 32.948557, 131.118871 32.9487009, 131.1188599 32.9489132)",,
161158039,residential,False,True,18.215,,,,"LINESTRING (131.1200451 32.9483942, 131.1202328 32.9483492)",,
161158039,residential,False,False,43.009,,,,"LINESTRING (131.1200451 32.9483942, 131.1198484 32.9483833, 131.1195897 32.94834)",,
192629560,residential,False,False,97.213,,,,"LINESTRING (131.1200451 32.9483942, 131.1200762 32.9485296, 131.120082 32.948795, 131.1200768 32.9492659)",,
192630139,unclassified,False,False,69.112,,,,"LINESTRING (131.1207121 32.9509567, 131.1206693 32.9515772)",,
414638915,primary,False,True,61.01,11,やまなみハイウェイ,50,"LINESTRING (131.1207121 32.9509567, 131.1212608 32.9512551)",,
158519689,residential,False,True,116.41900000000001,,,,"LINESTRING (131.1207121 32.9509567, 131.1209946 32.9504604, 131.1209034 32.9502219, 131.1208548 32.9499788)",,
414638915,primary,False,False,255.73000000000002,11,やまなみハイウェイ,50,"LINESTRING (131.1207121 32.9509567, 131.1196452 32.9503703, 131.1190592 32.9498576, 131.1187119 32.9494279)",,
