osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name,bridge
174448230,2,tertiary,40,False,False,199.59099999999998,"LINESTRING (130.512697 33.5692763, 130.5126983 33.569009, 130.5126927 33.5688047, 130.5126797 33.5684741, 130.5127113 33.5682349, 130.5128348 33.5677765, 130.5128265 33.5676171, 130.512793 33.5674978)",,,
174572431,2,primary,30,False,False,87.61899999999999,"LINESTRING (130.512697 33.5692763, 130.5127661 33.569279, 130.5128962 33.569297, 130.5130058 33.5693635, 130.5131452 33.5694657, 130.5132929 33.5696415, 130.5133784 33.5697599)",60,飯塚大野城線,
174572431,2,primary,30,False,True,177.356,"LINESTRING (130.512697 33.5692763, 130.5125998 33.5692689, 130.5122047 33.5691202, 130.5116289 33.5688601, 130.5109945 33.5685623)",60,飯塚大野城線,
"[67792352, 67792353, 61434638]",,unclassified,,False,False,53.04,"LINESTRING (130.5134023 33.5720011, 130.5134207 33.5718904, 130.5134529 33.5715622, 130.5134579 33.5715265)",,,yes
67792351,2,tertiary,40,False,False,62.374,"LINESTRING (130.5134023 33.5720011, 130.5135709 33.5720446, 130.5136676 33.5720559, 130.5140441 33.5721662)",,,
67792352,,unclassified,,False,False,55.434,"LINESTRING (130.5134579 33.5715265, 130.5134671 33.5712963, 130.5134671 33.5710281)",,,
"[67792352, 67792353, 61434638]",,unclassified,,False,True,53.04,"LINESTRING (130.5134579 33.5715265, 130.5134529 33.5715622, 130.5134207 33.5718904, 130.5134023 33.5720011)",,,yes
"[174448130, 174448095]",,unclassified,,False,False,144.623,"LINESTRING (130.5134579 33.5715265, 130.5130657 33.5713701, 130.5126735 33.5712637, 130.5123337 33.5712147, 130.512248 33.5712, 130.5119751 33.5711429)",,,
67792352,,unclassified,,False,False,146.048,"LINESTRING (130.5134671 33.5710281, 130.5134671 33.5707421, 130.5134227 33.5703864, 130.5132677 33.5700606, 130.5132945 33.5699152, 130.5133307 33.5698173, 130.5133784 33.5697599)",,,
67792352,,unclassified,,False,True,55.434,"LINESTRING (130.5134671 33.5710281, 130.5134671 33.5712963, 130.5134579 33.5715265)",,,
567776543,,residential,,False,False,111.72699999999999,"LINESTRING (130.5134671 33.5710281, 130.5126047 33.5707551, 130.5123379 33.5706755)",,,
67792352,,unclassified,,False,True,146.048,"LINESTRING (130.5133784 33.5697599, 130.5133307 33.5698173, 130.5132945 33.5699152, 130.5132677 33.5700606, 130.5134227 33.5703864, 130.5134671 33.5707421, 130.5134671 33.5710281)",,,
174572431,2,primary,30,False,False,23.098,"LINESTRING (130.5133784 33.5697599, 130.5134664 33.5697864, 130.5134974 33.5697928, 130.5136172 33.5698188)",60,飯塚大野城線,
