osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,bridge
126172773,,,,residential,False,False,169.511,"LINESTRING (135.6847506 34.9005074, 135.6840592 34.9007001, 135.6839801 34.9006776, 135.6839203 34.9004612, 135.6839288 34.9003748, 135.6845679 34.9002138)",,,
126172724,,,,residential,False,True,23.966,"LINESTRING (135.6847506 34.9005074, 135.6848153 34.9006092, 135.6848565 34.9007041)",,,
566333402,,,,unclassified,False,True,35.409,"LINESTRING (135.6875988 34.9005372, 135.6879861 34.9005147)",,,
58682667,2,212,下植野大山崎線,secondary,False,False,51.777,"LINESTRING (135.6875988 34.9005372, 135.6877665 34.9006445, 135.6880578 34.900811)",,,
58682667,2,212,下植野大山崎線,secondary,False,True,75.75899999999999,"LINESTRING (135.6875988 34.9005372, 135.687249 34.9003112, 135.6869932 34.9001771, 135.6869514 34.9001576, 135.6869221 34.9001439)",,,
194234511,,,,residential,False,True,59.571,"LINESTRING (135.6875988 34.9005372, 135.6875386 34.9005579, 135.6874878 34.9006965, 135.6874626 34.9007133, 135.6871633 34.900706, 135.6871421 34.9006431)",,,
126172697,,,,unclassified,False,False,25.264,"LINESTRING (135.6879861 34.9005147, 135.6882627 34.9005274)",,,
566333402,,,,unclassified,False,False,35.409,"LINESTRING (135.6879861 34.9005147, 135.6875988 34.9005372)",,,
126172683,,,,unclassified,False,True,8.176,"LINESTRING (135.6882627 34.9005274, 135.6882604 34.9004539)",,,
126172697,,,,unclassified,False,False,31.402,"LINESTRING (135.6882627 34.9005274, 135.6886065 34.9005432)",,,
126172697,,,,unclassified,False,True,25.264,"LINESTRING (135.6882627 34.9005274, 135.6879861 34.9005147)",,,
126172697,,,,unclassified,False,False,30.096,"LINESTRING (135.6892148 34.9005711, 135.6895443 34.9005862)",,,
126172697,,,,unclassified,False,True,25.201,"LINESTRING (135.6892148 34.9005711, 135.6889389 34.9005584)",,,
194234464,,,,residential,False,True,33.92,"LINESTRING (135.6892148 34.9005711, 135.6891812 34.9008749)",,,
566333403,,,,unclassified,False,True,25.022000000000002,"LINESTRING (135.6903546 34.9006055, 135.690268 34.900607, 135.6900803 34.9006108)",,,
566333408,4,171,国道171号,trunk,False,False,47.329,"LINESTRING (135.6903546 34.9006055, 135.6904928 34.9007349, 135.6906052 34.9008284, 135.6907177 34.9009087)",50,,
126172668,,,,residential,False,False,73.28200000000001,"LINESTRING (135.6848565 34.9007041, 135.6845328 34.9007926, 135.6845015 34.9008235, 135.6845107 34.9010961, 135.6844354 34.9011203)",,,
126172724,,,,residential,False,False,23.966,"LINESTRING (135.6848565 34.9007041, 135.6848153 34.9006092, 135.6847506 34.9005074)",,,
126172724,,,,residential,False,True,37.867,"LINESTRING (135.6848565 34.9007041, 135.6848724 34.9007789, 135.6848776 34.9008508, 135.6848671 34.9010432)",,,
126172724,,,,residential,False,True,35.696,"LINESTRING (135.6848671 34.9010432, 135.6848181 34.9013617)",,,
126172724,,,,residential,False,False,37.867,"LINESTRING (135.6848671 34.9010432, 135.6848776 34.9008508, 135.6848724 34.9007789, 135.6848565 34.9007041)",,,
477654568,,,,residential,False,False,21.427,"LINESTRING (135.6848671 34.9010432, 135.6850127 34.9010357, 135.6851005 34.9010234)",,,
126172673,,,,unclassified,False,True,239.203,"LINESTRING (135.6907177 34.9009087, 135.690671 34.900957, 135.6905849 34.9010138, 135.6904626 34.9010163, 135.690472 34.901717, 135.6904869 34.9018004, 135.6912812 34.902237, 135.6910507 34.9025067)",,,
566333408,4,171,国道171号,trunk,False,True,47.329,"LINESTRING (135.6907177 34.9009087, 135.6906052 34.9008284, 135.6904928 34.9007349, 135.6903546 34.9006055)",50,,
126172668,,,,residential,False,False,73.031,"LINESTRING (135.6844354 34.9011203, 135.6842291 34.9011847, 135.6842139 34.901221, 135.6842561 34.9013142, 135.6843031 34.9014158, 135.6843796 34.9014354, 135.6845627 34.9013706)",,,
126172763,,,,residential,False,True,30.428,"LINESTRING (135.6844354 34.9011203, 135.684482 34.901248, 135.684506 34.901302, 135.6845627 34.9013706)",,,
126172668,,,,residential,False,True,73.282,"LINESTRING (135.6844354 34.9011203, 135.6845107 34.9010961, 135.6845015 34.9008235, 135.6845328 34.9007926, 135.6848565 34.9007041)",,,
126172719,,,,unclassified,False,True,65.672,"LINESTRING (135.6839584 34.901325, 135.6843945 34.9015902, 135.6845535 34.9016544)",,,
126172724,,,,residential,False,False,35.696,"LINESTRING (135.6848181 34.9013617, 135.6848671 34.9010432)",,,
194234370,,,,residential,False,True,33.644,"LINESTRING (135.6848181 34.9013617, 135.685187 34.9013581)",,,
126172724,,,,residential,False,True,27.791,"LINESTRING (135.6848181 34.9013617, 135.6848343 34.9014847, 135.684866 34.9016082)",,,
126172668,,,,residential,False,True,73.031,"LINESTRING (135.6845627 34.9013706, 135.6843796 34.9014354, 135.6843031 34.9014158, 135.6842561 34.9013142, 135.6842139 34.901221, 135.6842291 34.9011847, 135.6844354 34.9011203)",,,
126172763,,,,residential,False,False,30.427999999999997,"LINESTRING (135.6845627 34.9013706, 135.684506 34.901302, 135.684482 34.901248, 135.6844354 34.9011203)",,,
126172763,,,,residential,False,True,32.39,"LINESTRING (135.6845627 34.9013706, 135.6845969 34.9014618, 135.6845723 34.9015651, 135.6845535 34.9016544)",,,
126172719,,,,unclassified,False,False,65.672,"LINESTRING (135.6845535 34.9016544, 135.6843945 34.9015902, 135.6839584 34.901325)",,,
126172719,,,,unclassified,False,True,37.399,"LINESTRING (135.6845535 34.9016544, 135.6847226 34.901747, 135.6849106 34.9018176)",,,
126172763,,,,residential,False,False,32.39,"LINESTRING (135.6845535 34.9016544, 135.6845723 34.9015651, 135.6845969 34.9014618, 135.6845627 34.9013706)",,,
126172724,,,,residential,False,False,23.637,"LINESTRING (135.6849106 34.9018176, 135.684866 34.9016082)",,,
126172719,,,,unclassified,False,False,37.399,"LINESTRING (135.6849106 34.9018176, 135.6847226 34.901747, 135.6845535 34.9016544)",,,
"[126172689, 126172725, 126173325]",,,,"['unclassified', 'tertiary']",False,True,126.363,"LINESTRING (135.6849106 34.9018176, 135.6849225 34.9019347, 135.6849122 34.9028464, 135.684923 34.9029532)",,yes,
194234466,,,,residential,False,True,40.665,"LINESTRING (135.6849106 34.9018176, 135.6849816 34.901846, 135.6852793 34.9018645, 135.6852943 34.9019192)",,,
58682667,2,212,下植野大山崎線,secondary,False,False,108.036,"LINESTRING (135.6910507 34.9025067, 135.6912474 34.9026151, 135.6916469 34.9027928, 135.6918954 34.9028999, 135.6920708 34.9029983)",,,
58682667,2,212,下植野大山崎線,secondary,False,True,115.515,"LINESTRING (135.6910507 34.9025067, 135.6906631 34.9022938, 135.6903251 34.9020914, 135.6900113 34.9019132)",,,
126172673,,,,unclassified,False,False,239.20300000000003,"LINESTRING (135.6910507 34.9025067, 135.6912812 34.902237, 135.6904869 34.9018004, 135.690472 34.901717, 135.6904626 34.9010163, 135.6905849 34.9010138, 135.690671 34.900957, 135.6907177 34.9009087)",,,
58682667,2,212,下植野大山崎線,secondary,False,True,71.632,"LINESTRING (135.6900113 34.9019132, 135.6893582 34.9015553)",,,
126173191,,,,unclassified,False,True,27.906,"LINESTRING (135.6900113 34.9019132, 135.6900182 34.9021641)",,,
58682667,2,212,下植野大山崎線,secondary,False,False,115.515,"LINESTRING (135.6900113 34.9019132, 135.6903251 34.9020914, 135.6906631 34.9022938, 135.6910507 34.9025067)",,,
126173191,,,,unclassified,False,False,27.906,"LINESTRING (135.6900182 34.9021641, 135.6900113 34.9019132)",,,
126173193,,,,unclassified,False,True,48.563,"LINESTRING (135.6900182 34.9021641, 135.6900316 34.9026007)",,,
126173202,,,,unclassified,False,True,64.575,"LINESTRING (135.6900182 34.9021641, 135.6893101 34.9021631)",,,
126173202,,,,unclassified,False,False,64.575,"LINESTRING (135.6893101 34.9021631, 135.6900182 34.9021641)",,,
194235678,,,,residential,False,True,17.537,"LINESTRING (135.6893101 34.9021631, 135.6891451 34.9020821)",,,
126173202,,,,unclassified,False,True,76.133,"LINESTRING (135.6893101 34.9021631, 135.6893227 34.9025985, 135.6896265 34.9026001)",,,
126173193,,,,unclassified,False,False,48.563,"LINESTRING (135.6900316 34.9026007, 135.6900182 34.9021641)",,,
126173202,,,,unclassified,False,False,36.943,"LINESTRING (135.6900316 34.9026007, 135.6896265 34.9026001)",,,
126173199,,,,unclassified,False,False,36.653,"LINESTRING (135.6900316 34.9026007, 135.6900436 34.9026838, 135.6900493 34.9029297)",,,
58682667,2,212,下植野大山崎線,secondary,False,True,16.086,"LINESTRING (135.6922176 34.9030785, 135.6921354 34.9030345, 135.6920708 34.9029983)",,,
"[200587228, 126173206, 126173190]",,,,unclassified,False,"[False, True]",216.97500000000002,"LINESTRING (135.6922176 34.9030785, 135.6918583 34.9034846, 135.6916762 34.9036935, 135.6915505 34.9039011, 135.6915171 34.9040108, 135.6913961 34.9047591, 135.6913791 34.9048511)",,yes,
126173205,2,67,西京高槻線,primary,False,False,36.316,"LINESTRING (135.690086 34.9042278, 135.6904617 34.9043361)",,,
126173205,2,67,西京高槻線,primary,False,True,144.632,"LINESTRING (135.690086 34.9042278, 135.6886876 34.9038713, 135.6885716 34.9038414)",,,
384791603,,,,unclassified,False,True,70.445,"LINESTRING (135.690086 34.9042278, 135.6901698 34.9038601, 135.690097 34.9036076)",,,
126173205,2,67,西京高槻線,primary,False,True,36.316,"LINESTRING (135.6904617 34.9043361, 135.690086 34.9042278)",,,
126173196,,,,unclassified,False,True,19.518,"LINESTRING (135.6904617 34.9043361, 135.6904587 34.9043822, 135.6904506 34.9045114)",,,
126173196,,,,unclassified,False,False,19.518,"LINESTRING (135.6904506 34.9045114, 135.6904587 34.9043822, 135.6904617 34.9043361)",,,
126173203,,,,residential,False,False,131.172,"LINESTRING (135.6904506 34.9045114, 135.6903628 34.904503, 135.6903015 34.904501, 135.6902438 34.9045053, 135.6899686 34.9045646, 135.6897691 34.9045746, 135.689694 34.9045664, 135.6896316 34.9045534, 135.6895485 34.9045565, 135.6892706 34.904567, 135.6890271 34.9045877)",,,
126173207,,,,unclassified,False,True,93.99699999999999,"LINESTRING (135.6904506 34.9045114, 135.6907761 34.9045668, 135.6908649 34.90459, 135.6912925 34.9047996, 135.6913791 34.9048511)",,,
126173203,,,,residential,False,True,131.172,"LINESTRING (135.6890271 34.9045877, 135.6892706 34.904567, 135.6895485 34.9045565, 135.6896316 34.9045534, 135.689694 34.9045664, 135.6897691 34.9045746, 135.6899686 34.9045646, 135.6902438 34.9045053, 135.6903015 34.904501, 135.6903628 34.904503, 135.6904506 34.9045114)",,,
"[200587228, 126173190, 126173206]",,,,unclassified,False,"[False, True]",216.975,"LINESTRING (135.6913791 34.9048511, 135.6913961 34.9047591, 135.6915171 34.9040108, 135.6915505 34.9039011, 135.6916762 34.9036935, 135.6918583 34.9034846, 135.6922176 34.9030785)",,yes,
126173201,,,,unclassified,False,True,79.788,"LINESTRING (135.6913791 34.9048511, 135.69148 34.905314, 135.6914675 34.9055611)",,,
126173207,,,,unclassified,False,False,93.997,"LINESTRING (135.6913791 34.9048511, 135.6912925 34.9047996, 135.6908649 34.90459, 135.6907761 34.9045668, 135.6904506 34.9045114)",,,
438247456,,,,unclassified,False,True,81.247,"LINESTRING (135.6913791 34.9048511, 135.6913515 34.9049662, 135.6912623 34.9051015, 135.6911644 34.905217, 135.6910826 34.9054061, 135.6910466 34.9055206)",,,
58683332,,,,unclassified,False,False,4.241,"LINESTRING (135.6888895 34.9055659, 135.6888833 34.9056037)",,,
58683332,,,,unclassified,False,True,194.601,"LINESTRING (135.6888895 34.9055659, 135.6888349 34.9048498, 135.6887985 34.9046163, 135.688729 34.9043366, 135.6886601 34.9041236, 135.6885873 34.9038914, 135.6885716 34.9038414)",,,
126173198,,,,unclassified,False,True,71.019,"LINESTRING (135.6888895 34.9055659, 135.6896065 34.9055528, 135.6896681 34.9055517)",,,
126173198,,,,unclassified,False,False,125.758,"LINESTRING (135.6910466 34.9055206, 135.6906623 34.9055328, 135.6903477 34.9055393, 135.6896681 34.9055517)",,,
438247455,,,,unclassified,False,True,29.529,"LINESTRING (135.6910466 34.9055206, 135.6912978 34.9055342, 135.6913677 34.9055486)",,,
438247456,,,,unclassified,False,False,81.247,"LINESTRING (135.6910466 34.9055206, 135.6910826 34.9054061, 135.6911644 34.905217, 135.6912623 34.9051015, 135.6913515 34.9049662, 135.6913791 34.9048511)",,,
438247455,,,,unclassified,False,False,9.206,"LINESTRING (135.6914675 34.9055611, 135.6913677 34.9055486)",,,
"[489810833, 337096234, 126173195]",,,,unclassified,False,"[False, True]",33.78,"LINESTRING (135.6914675 34.9055611, 135.6915094 34.9055664, 135.6917844 34.90559, 135.6918357 34.9055941)",,,yes
126173201,,,,unclassified,False,False,79.788,"LINESTRING (135.6914675 34.9055611, 135.69148 34.905314, 135.6913791 34.9048511)",,,
"[126173329, 126173337, 126173308]",2,,,tertiary,False,True,326.70799999999997,"LINESTRING (135.684923 34.9029532, 135.6850461 34.9029822, 135.6881975 34.9037422, 135.6883592 34.9037844)",,,yes
"[126172689, 126172725, 126173325]",,,,"['unclassified', 'tertiary']",False,False,126.363,"LINESTRING (135.684923 34.9029532, 135.6849122 34.9028464, 135.6849225 34.9019347, 135.6849106 34.9018176)",,yes,
"[200587229, 126173294]",2,,,"['unclassified', 'tertiary']",False,True,202.64900000000003,"LINESTRING (135.684923 34.9029532, 135.6849529 34.9032932, 135.6849564 34.9036169, 135.6849566 34.9037989, 135.6849566 34.9038499, 135.6849467 34.9040607, 135.6849317 34.904221, 135.6849194 34.9043091, 135.6849124 34.9043532, 135.684902 34.904418, 135.6848851 34.9045213, 135.6847851 34.9047579)",,,
126173411,,,,unclassified,False,False,89.48,"LINESTRING (135.6821022 34.9062521, 135.6824229 34.9062304, 135.6830818 34.9062527)",,,
126173411,,,,unclassified,False,True,39.39,"LINESTRING (135.6821022 34.9062521, 135.6820868 34.9062731, 135.682065 34.906305, 135.6820164 34.9063903, 135.6819735 34.9064609, 135.6819377 34.9065774)",,,
194235695,,,,residential,False,True,65.23700000000001,"LINESTRING (135.6821022 34.9062521, 135.6820313 34.9061798, 135.6820655 34.9060505, 135.6821125 34.9059624, 135.6821674 34.905824, 135.6821475 34.9057718, 135.6820719 34.9057516)",,,
126173347,,,,unclassified,False,True,61.735,"LINESTRING (135.6830818 34.9062527, 135.6833342 34.906268, 135.6837551 34.9062267)",,,
126173404,,,,unclassified,False,True,41.008,"LINESTRING (135.6830818 34.9062527, 135.6830454 34.9064973, 135.6830714 34.9065861, 135.6830901 34.9066131)",,,
126173411,,,,unclassified,False,True,89.48,"LINESTRING (135.6830818 34.9062527, 135.6824229 34.9062304, 135.6821022 34.9062521)",,,
126173347,,,,unclassified,False,True,57.435,"LINESTRING (135.6837551 34.9062267, 135.6843849 34.9062325)",,,
126173347,,,,unclassified,False,False,61.735,"LINESTRING (135.6837551 34.9062267, 135.6833342 34.906268, 135.6830818 34.9062527)",,,
194235688,,,,residential,False,True,33.195,"LINESTRING (135.6837551 34.9062267, 135.6837543 34.906193, 135.6838124 34.9059325)",,,
126173411,,,,unclassified,False,False,39.39000000000001,"LINESTRING (135.6819377 34.9065774, 135.6819735 34.9064609, 135.6820164 34.9063903, 135.682065 34.906305, 135.6820868 34.9062731, 135.6821022 34.9062521)",,,
704299319,,,,residential,False,False,20.537,"LINESTRING (135.6819377 34.9065774, 135.6819946 34.9066036, 135.6820348 34.906652, 135.6820366 34.9067246)",,,
704299319,,,,residential,False,True,41.102,"LINESTRING (135.6819377 34.9065774, 135.6818926 34.9065838, 135.6818256 34.9066498, 135.6817357 34.9066883, 135.6815533 34.9067532)",,,
126173345,,,,unclassified,False,True,78.869,"LINESTRING (135.6832492 34.9068021, 135.6833437 34.9068677, 135.6840579 34.9070299)",,,
126173404,,,,unclassified,False,False,25.592,"LINESTRING (135.6832492 34.9068021, 135.6831929 34.9067456, 135.683131 34.906672, 135.6830901 34.9066131)",,,
194234360,,,,unclassified,False,True,79.588,"LINESTRING (135.6832492 34.9068021, 135.683131 34.9071407, 135.6830952 34.9071788, 135.6830276 34.9072009, 135.6827479 34.9071829, 135.6827169 34.9071866)",,,
"[566333392, 126173338, 194234371, 194234421]",,,,unclassified,False,False,56.101,"LINESTRING (135.6840579 34.9070299, 135.684006 34.9073613, 135.6839988 34.9074351, 135.6839974 34.9074495, 135.6839966 34.9074892, 135.6839983 34.9075314)",,,yes
126173345,,,,unclassified,False,False,78.869,"LINESTRING (135.6840579 34.9070299, 135.6833437 34.9068677, 135.6832492 34.9068021)",,,
126173387,,,,unclassified,False,True,93.604,"LINESTRING (135.6840579 34.9070299, 135.6841469 34.9067848, 135.6843039 34.9064473, 135.6843849 34.9062325)",,,
"[194234417, 194234427, 194234429]",,,,residential,False,"[False, True]",31.669999999999998,"LINESTRING (135.6827938 34.9074642, 135.6827851 34.9074269, 135.6827745 34.9073763, 135.6827169 34.9071866)",,,yes
194234417,,,,residential,False,True,41.488,"LINESTRING (135.6827938 34.9074642, 135.6828053 34.9075129, 135.6829385 34.9078174)",,,
194234482,,,,residential,False,False,110.348,"LINESTRING (135.6827938 34.9074642, 135.6833148 34.9075256, 135.6836341 34.9075354, 135.6839983 34.9075314)",,,
477769126,,,,unclassified,False,False,70.958,"LINESTRING (135.6827938 34.9074642, 135.682489 34.907505, 135.682325 34.907538, 135.6820941 34.9076169, 135.6820514 34.9076387)",,,
126173319,,,,unclassified,False,False,52.995,"LINESTRING (135.6839983 34.9075314, 135.6839947 34.907717, 135.683922 34.9080018)",,,
"[126173412, 477769127]",,,,residential,False,False,95.483,"LINESTRING (135.6839983 34.9075314, 135.6837168 34.9076357, 135.6835481 34.9076982, 135.6830101 34.9078034)",,,
"[566333392, 126173338, 194234371, 194234421]",,,,unclassified,False,True,56.101,"LINESTRING (135.6839983 34.9075314, 135.6839966 34.9074892, 135.6839974 34.9074495, 135.6839988 34.9074351, 135.684006 34.9073613, 135.6840579 34.9070299)",,,yes
194234482,,,,residential,False,True,110.348,"LINESTRING (135.6839983 34.9075314, 135.6836341 34.9075354, 135.6833148 34.9075256, 135.6827938 34.9074642)",,,
126173366,,,,residential,False,False,36.865,"LINESTRING (135.6820248 34.9076614, 135.682183 34.9079665)",,,
477769126,,,,unclassified,False,True,3.501,"LINESTRING (135.6820248 34.9076614, 135.6820514 34.9076387)",,,
126173376,,,,tertiary,False,False,75.623,"LINESTRING (135.6820248 34.9076614, 135.6819291 34.9077222, 135.681826 34.907798, 135.6817631 34.9078469, 135.6816863 34.9078823, 135.6814485 34.9079324, 135.6813042 34.9079644)",,,
477769127,,,,residential,False,False,70.859,"LINESTRING (135.6829385 34.9078174, 135.682183 34.9079665)",,,
477769127,,,,residential,False,True,6.712,"LINESTRING (135.6829385 34.9078174, 135.6830101 34.9078034)",,,
194234417,,,,residential,False,False,41.488,"LINESTRING (135.6829385 34.9078174, 135.6828053 34.9075129, 135.6827938 34.9074642)",,,
126173324,,,,tertiary,False,False,45.702,"LINESTRING (135.683922 34.9080018, 135.6844039 34.9081147)",,,
126173319,,,,unclassified,False,True,52.995,"LINESTRING (135.683922 34.9080018, 135.6839947 34.907717, 135.6839983 34.9075314)",,,
126173357,,,,tertiary,False,False,80.736,"LINESTRING (135.683922 34.9080018, 135.6838118 34.9083884, 135.6838077 34.9084823, 135.683805 34.9085452, 135.6838245 34.9087166)",,,
126173389,,,,tertiary,False,False,76.14999999999999,"LINESTRING (135.683922 34.9080018, 135.6836401 34.9080506, 135.6834124 34.90809, 135.6831045 34.9081416)",,,
126173376,,,,tertiary,False,True,75.62299999999999,"LINESTRING (135.6813042 34.9079644, 135.6814485 34.9079324, 135.6816863 34.9078823, 135.6817631 34.9078469, 135.681826 34.907798, 135.6819291 34.9077222, 135.6820248 34.9076614)",,,
126173366,,,,residential,False,False,54.617,"LINESTRING (135.6823468 34.9082824, 135.6825818 34.9087342)",,,
126173366,,,,residential,False,True,38.17,"LINESTRING (135.6823468 34.9082824, 135.682183 34.9079665)",,,
126173389,,,,tertiary,False,True,58.301,"LINESTRING (135.6823468 34.9082824, 135.6829698 34.9081646)",,,
126173396,,,,tertiary,False,False,80.901,"LINESTRING (135.6888823 34.9084063, 135.6887868 34.9084309, 135.6886422 34.9084507, 135.6884199 34.9084607, 135.6880021 34.9084665)",40,,
438252994,,,,tertiary,False,False,32.236,"LINESTRING (135.6888823 34.9084063, 135.6889656 34.9086637, 135.688973 34.9086865)",,,
1001665105,,,,tertiary,False,True,60.352,"LINESTRING (135.6888823 34.9084063, 135.6887621 34.9080165, 135.6887439 34.9078766)",,,
126173324,,,,tertiary,False,True,85.932,"LINESTRING (135.6857424 34.9084129, 135.684833 34.9082103)",,,
126173396,,,,tertiary,False,True,200.332,"LINESTRING (135.6857424 34.9084129, 135.6860342 34.9084628, 135.686338 34.9084814, 135.6869187 34.9084676, 135.6873831 34.9084624, 135.6879319 34.908466)",40,,
126173403,,,,unclassified,False,True,6.518,"LINESTRING (135.6857424 34.9084129, 135.6857301 34.9084347, 135.6857124 34.9084661)",,,
566333396,,,,residential,False,False,134.052,"LINESTRING (135.6857424 34.9084129, 135.6857646 34.9083477, 135.6861949 34.9084088, 135.6864311 34.908419, 135.6867594 34.9084129, 135.6871448 34.9083966)",,,
126173366,,,,residential,False,True,54.617,"LINESTRING (135.6825818 34.9087342, 135.6823468 34.9082824)",,,
"[194234469, 477769125]",,,,residential,False,True,99.435,"LINESTRING (135.6825818 34.9087342, 135.6831447 34.9085241, 135.6829698 34.9081646)",,,
126173373,,,,unclassified,False,True,45.264,"LINESTRING (135.6889879 34.9087311, 135.6884956 34.9087832)",30,,
