osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge,tunnel,maxspeed
124539997,trunk,False,False,37.171,2,158,国道158号,"LINESTRING (137.2539554 36.1384658, 137.2543684 36.1384882)",,,
124539997,trunk,False,True,47.121,2,158,国道158号,"LINESTRING (137.2539554 36.1384658, 137.2537223 36.1384506, 137.2534324 36.1384315)",,,
124507452,unclassified,False,True,74.933,,,,"LINESTRING (137.2558723 36.1385864, 137.2559967 36.1384446, 137.256137 36.1379575)",,,
124514131,unclassified,False,False,83.87299999999999,,,,"LINESTRING (137.2558723 36.1385864, 137.2557033 36.1388046, 137.2556904 36.1388271, 137.2556477 36.1389018, 137.2556292 36.1389784, 137.2556269 36.1390532, 137.255656 36.1392372, 137.2556731 36.1392868)",,,
814971576,secondary,False,False,86.428,,460,石浦陣屋下切線,"LINESTRING (137.2558723 36.1385864, 137.255148 36.1385422, 137.2549126 36.1385278)",,,
28694596,unclassified,False,False,151.292,,,,"LINESTRING (137.2477859 36.1440728, 137.24794 36.1427179)",,,
124539996,tertiary,False,True,54.53,,,,"LINESTRING (137.2477859 36.1440728, 137.2471788 36.1440608)",,,
67522277,unclassified,False,False,5.062,,,,"LINESTRING (137.2527018 36.1414225, 137.2527074 36.1413772)",,,
124509266,unclassified,False,True,45.075,,,,"LINESTRING (137.2527018 36.1414225, 137.2532024 36.1414524)",,,
67522277,unclassified,False,True,153.302,,,,"LINESTRING (137.2527018 36.1414225, 137.2526387 36.1419714, 137.2526364 36.1419914, 137.2525863 36.1424267, 137.2525776 36.1424864, 137.2525593 36.1427961)",,,
67522277,unclassified,False,True,95.607,,,,"LINESTRING (137.2528036 36.1405209, 137.2527074 36.1413772)",,,
124363582,tertiary,False,False,62.247,,,,"LINESTRING (137.2528036 36.1405209, 137.2521137 36.1404664)",,,
67522277,unclassified,False,False,111.084,,,,"LINESTRING (137.2528036 36.1405209, 137.252879 36.1398438, 137.2529046 36.1395253)",,,
124363582,tertiary,False,True,82.27000000000001,,,,"LINESTRING (137.2528036 36.1405209, 137.2532324 36.1405553, 137.2537156 36.1405913)",,,
67522277,unclassified,False,True,124.694,,,,"LINESTRING (137.2530288 36.1384084, 137.2529046 36.1395253)",,,
124502601,unclassified,False,False,69.532,,,,"LINESTRING (137.2530288 36.1384084, 137.2531295 36.1377884)",,,
124539997,trunk,False,False,36.334,2,158,国道158号,"LINESTRING (137.2530288 36.1384084, 137.2534324 36.1384315)",,,
124539997,trunk,False,True,52.329,2,158,国道158号,"LINESTRING (137.2530288 36.1384084, 137.2524464 36.1383927)",,,
"[124507875, 128059091]","['unclassified', 'residential']",False,"[False, True]",35.927,,,,"LINESTRING (137.2565294 36.1354164, 137.2562025 36.1354199, 137.2561294 36.1354214)",,,
124511324,unclassified,False,True,39.408,,,,"LINESTRING (137.2509898 36.1354844, 137.2509883 36.1358388)",,,
128106387,residential,False,False,121.97399999999999,,,,"LINESTRING (137.2509898 36.1354844, 137.2507487 36.1355636, 137.250622 36.1355795, 137.2504586 36.1355795, 137.2502559 36.1356523, 137.2500249 36.1356751, 137.2499207 36.1356933, 137.2496917 36.135764)",,,
124501404,unclassified,False,True,45.049,,,,"LINESTRING (137.256345 36.1357301, 137.2558434 36.135735)",,,
124507899,unclassified,False,False,72.351,,,,"LINESTRING (137.256345 36.1357301, 137.2563595 36.1358338, 137.2562874 36.136377)",,,
124500903,unclassified,False,False,67.055,,,,"LINESTRING (137.2558434 36.135735, 137.2557919 36.1363366)",,,
124501404,unclassified,False,False,45.049,,,,"LINESTRING (137.2558434 36.135735, 137.256345 36.1357301)",,,
124501404,unclassified,False,True,47.022999999999996,,,,"LINESTRING (137.2558434 36.135735, 137.2555342 36.1357433, 137.2553251 36.1357056)",,,
26830727,secondary,False,False,29.959,,460,石浦陣屋下切線,"LINESTRING (137.2553251 36.1357056, 137.2553679 36.1354384)",,,
26830727,secondary,False,True,64.127,,460,石浦陣屋下切線,"LINESTRING (137.2553251 36.1357056, 137.2552411 36.1362783)",,,
128059166,residential,False,True,44.693,,,,"LINESTRING (137.2553251 36.1357056, 137.2548288 36.1357355)",,,
124501404,unclassified,False,False,47.022999999999996,,,,"LINESTRING (137.2553251 36.1357056, 137.2555342 36.1357433, 137.2558434 36.135735)",,,
124511324,unclassified,False,False,39.408,,,,"LINESTRING (137.2509883 36.1358388, 137.2509898 36.1354844)",,,
124511324,unclassified,False,True,10.322,,,,"LINESTRING (137.2509883 36.1358388, 137.250998 36.1359313)",,,
124518663,unclassified,False,True,115.563,,,,"LINESTRING (137.2509883 36.1358388, 137.249705 36.1359159)",,,
124510735,tertiary,False,True,3.692,2,,,"LINESTRING (137.2496986 36.1358831, 137.249705 36.1359159)",,,
124511565,unclassified,False,True,154.148,,,,"LINESTRING (137.2496986 36.1358831, 137.2479821 36.1358864)",,,
124516531,tertiary,False,False,13.258,2,,,"LINESTRING (137.2496986 36.1358831, 137.2496917 36.135764)",,,
124504464,unclassified,False,False,62.656,,,,"LINESTRING (137.2470446 36.1358889, 137.2477423 36.1358867)",,,
128058996,residential,False,False,54.049,,,,"LINESTRING (137.2470446 36.1358889, 137.2470712 36.1363745)",,,
128059011,unclassified,False,False,51.451,,,,"LINESTRING (137.2470446 36.1358889, 137.2470411 36.1354262)",,,
124500933,unclassified,False,False,86.02600000000001,,,,"LINESTRING (137.2470446 36.1358889, 137.2463954 36.1358876, 137.2460871 36.1358744)",,,
124507141,unclassified,False,False,37.923,,,,"LINESTRING (137.253371 36.1361037, 137.2533077 36.1364409)",,,
124508574,unclassified,False,False,125.56,,,,"LINESTRING (137.253371 36.1361037, 137.2537873 36.1361281, 137.2541239 36.1361687, 137.2546234 36.1362207, 137.2547593 36.1362334)",,,
124507141,unclassified,False,False,43.382,,,,"LINESTRING (137.2533077 36.1364409, 137.2532676 36.1368297)",,,
124507141,unclassified,False,True,37.923,,,,"LINESTRING (137.2533077 36.1364409, 137.253371 36.1361037)",,,
"[128059060, 128059045]",unclassified,False,True,108.511,,,,"LINESTRING (137.2533077 36.1364409, 137.254076 36.1365414, 137.2540363 36.1368872)",,,
26830727,secondary,False,False,64.127,,460,石浦陣屋下切線,"LINESTRING (137.2552411 36.1362783, 137.2553251 36.1357056)",,,
26830727,secondary,False,True,157.547,,460,石浦陣屋下切線,"LINESTRING (137.2552411 36.1362783, 137.2550377 36.1376856)",,,
124508574,unclassified,False,True,43.554,,,,"LINESTRING (137.2552411 36.1362783, 137.2547593 36.1362334)",,,
124512135,unclassified,False,True,49.886,,,,"LINESTRING (137.2552411 36.1362783, 137.2557919 36.1363366)",,,
124500903,unclassified,False,True,67.055,,,,"LINESTRING (137.2557919 36.1363366, 137.2558434 36.135735)",,,
124512135,unclassified,False,False,49.886,,,,"LINESTRING (137.2557919 36.1363366, 137.2552411 36.1362783)",,,
124512135,unclassified,False,True,44.724,,,,"LINESTRING (137.2557919 36.1363366, 137.2562874 36.136377)",,,
124512135,unclassified,False,False,44.724,,,,"LINESTRING (137.2562874 36.136377, 137.2557919 36.1363366)",,,
124507899,unclassified,False,True,72.351,,,,"LINESTRING (137.2562874 36.136377, 137.2563595 36.1358338, 137.256345 36.1357301)",,,
124509466,unclassified,False,False,176.291,,,,"LINESTRING (137.2562874 36.136377, 137.2562489 36.1369635, 137.2561705 36.1376702, 137.256137 36.1379575)",,,
124510735,tertiary,False,False,99.857,2,,,"LINESTRING (137.2498698 36.1368039, 137.2497875 36.1363124, 137.249705 36.1359159)",,,
124516027,unclassified,False,True,329.4,,,,"LINESTRING (137.2498698 36.1368039, 137.2504496 36.1368151, 137.2507977 36.1368702, 137.2510796 36.1368506, 137.2511079 36.1370923, 137.251423 36.1370768, 137.2514226 36.1372185, 137.2514224 36.1375049, 137.2513125 36.1376308, 137.2510494 36.1377912, 137.2509338 36.1379014, 137.2507977 36.1380252, 137.2508153 36.1383478)",,,
124516902,tertiary,False,False,166.13200000000003,2,,,"LINESTRING (137.2498698 36.1368039, 137.2499675 36.1374045, 137.2500583 36.1381217, 137.2500529 36.138289)",,,
124503102,unclassified,False,False,33.852,,,,"LINESTRING (137.2532676 36.1368297, 137.2536438 36.136849)",,,
124507141,unclassified,False,True,43.382,,,,"LINESTRING (137.2532676 36.1368297, 137.2533077 36.1364409)",,,
124508267,unclassified,False,False,107.322,,,,"LINESTRING (137.2532676 36.1368297, 137.2531295 36.1377884)",,,
128059226,unclassified,False,True,237.53300000000002,,,,"LINESTRING (137.2532676 36.1368297, 137.2528525 36.1368283, 137.2526465 36.1368588, 137.2525595 36.1368636, 137.2525486 36.1369985, 137.2525594 36.1370451, 137.2525451 36.1371624, 137.252104 36.1371402, 137.2520081 36.1376768, 137.2524533 36.1377173)",,,
124503102,unclassified,False,False,35.502,,,,"LINESTRING (137.2536438 36.136849, 137.2540363 36.1368872)",,,
124503102,unclassified,False,True,33.852,,,,"LINESTRING (137.2536438 36.136849, 137.2532676 36.1368297)",,,
124513769,unclassified,False,True,109.176,,,,"LINESTRING (137.2536438 36.136849, 137.253516 36.1378254)",,,
124503102,unclassified,False,True,35.502,,,,"LINESTRING (137.2540363 36.1368872, 137.2536438 36.136849)",,,
124511549,unclassified,False,False,109.142,,,,"LINESTRING (137.2540363 36.1368872, 137.253884 36.137861)",,,
"[128059060, 128059045]",unclassified,False,False,108.511,,,,"LINESTRING (137.2540363 36.1368872, 137.254076 36.1365414, 137.2533077 36.1364409)",,,
124502601,unclassified,False,True,69.532,,,,"LINESTRING (137.2531295 36.1377884, 137.2530288 36.1384084)",,,
124508267,unclassified,False,True,107.322,,,,"LINESTRING (137.2531295 36.1377884, 137.2532676 36.1368297)",,,
128059226,unclassified,False,False,61.236,,,,"LINESTRING (137.2531295 36.1377884, 137.2524533 36.1377173)",,,
128059226,unclassified,False,True,34.951,,,,"LINESTRING (137.2531295 36.1377884, 137.253516 36.1378254)",,,
124506965,unclassified,False,True,33.283,,,,"LINESTRING (137.253516 36.1378254, 137.253884 36.137861)",,,
124511040,unclassified,False,False,67.812,,,,"LINESTRING (137.253516 36.1378254, 137.2534324 36.1384315)",,,
124513769,unclassified,False,False,109.176,,,,"LINESTRING (137.253516 36.1378254, 137.2536438 36.136849)",,,
128059226,unclassified,False,False,34.951,,,,"LINESTRING (137.253516 36.1378254, 137.2531295 36.1377884)",,,
124501346,unclassified,False,True,11.259,,,,"LINESTRING (137.253884 36.137861, 137.2540093 36.1378646)",,,
124506965,unclassified,False,False,33.283,,,,"LINESTRING (137.253884 36.137861, 137.253516 36.1378254)",,,
124511549,unclassified,False,True,109.142,,,,"LINESTRING (137.253884 36.137861, 137.2540363 36.1368872)",,,
124501346,unclassified,False,False,11.259,,,,"LINESTRING (137.2540093 36.1378646, 137.253884 36.137861)",,,
124508307,unclassified,False,True,35.721,,,,"LINESTRING (137.2540093 36.1378646, 137.2544069 36.137855)",,,
124511180,unclassified,False,True,67.025,,,,"LINESTRING (137.2540093 36.1378646, 137.2539554 36.1384658)",,,
124507064,unclassified,False,True,54.668,,,,"LINESTRING (137.2544069 36.137855, 137.2550154 36.1378403)",,,
124508307,unclassified,False,False,35.721,,,,"LINESTRING (137.2544069 36.137855, 137.2540093 36.1378646)",,,
124509256,unclassified,False,True,70.494,,,,"LINESTRING (137.2544069 36.137855, 137.2543684 36.1384882)",,,
26830727,secondary,False,False,17.318,,460,石浦陣屋下切線,"LINESTRING (137.2550154 36.1378403, 137.2550377 36.1376856)",,,
26830727,secondary,False,True,77.002,,460,石浦陣屋下切線,"LINESTRING (137.2550154 36.1378403, 137.2549126 36.1385278)",,,
124507064,unclassified,False,False,54.668,,,,"LINESTRING (137.2550154 36.1378403, 137.2544069 36.137855)",,,
124507452,unclassified,False,False,74.933,,,,"LINESTRING (137.256137 36.1379575, 137.2559967 36.1384446, 137.2558723 36.1385864)",,,
124509466,unclassified,False,True,176.291,,,,"LINESTRING (137.256137 36.1379575, 137.2561705 36.1376702, 137.2562489 36.1369635, 137.2562874 36.136377)",,,
"[1105820153, 615481145]",residential,False,"[False, True]",103.911,,,,"LINESTRING (137.256137 36.1379575, 137.2559249 36.1379067, 137.2556949 36.1378186, 137.2553087 36.1377111, 137.2550377 36.1376856)",,,
124505011,residential,False,True,82.341,,,,"LINESTRING (137.2464386 36.1380622, 137.2459242 36.1386752)",,,
124540016,trunk,False,False,51.787,2,158,国道158号,"LINESTRING (137.2464386 36.1380622, 137.2470137 36.1380967)",,,
124505011,residential,False,False,278.909,,,,"LINESTRING (137.2464386 36.1380622, 137.2465142 36.1379435, 137.2469035 36.1373519, 137.2479388 36.135944, 137.2479821 36.1358864)",,,
"[124540016, 286278361, 124494786]",trunk,False,True,19.000999999999998,2,158,国道158号,"LINESTRING (137.2464386 36.1380622, 137.2464036 36.1380589, 137.2462551 36.1380499, 137.2462277 36.138051)",yes,,
124540016,trunk,False,True,51.787,2,158,国道158号,"LINESTRING (137.2470137 36.1380967, 137.2464386 36.1380622)",,,
"[124501733, 124509061]",tertiary,False,True,275.619,,,,"LINESTRING (137.2470137 36.1380967, 137.2469126 36.1392565, 137.2467746 36.1405678)",,,
124540016,trunk,False,False,118.227,2,158,国道158号,"LINESTRING (137.2470137 36.1380967, 137.2476562 36.1381384, 137.2483272 36.1381676)",,,
124540016,trunk,False,False,44.104,2,158,国道158号,"LINESTRING (137.2500529 36.138289, 137.2505422 36.1383232)",,,
124540016,trunk,False,True,155.556,2,158,国道158号,"LINESTRING (137.2500529 36.138289, 137.2483272 36.1381676)",,,
124512285,tertiary,False,False,166.587,2,,,"LINESTRING (137.2500529 36.138289, 137.2500174 36.138462, 137.2496846 36.1397572)",,,
124516902,tertiary,False,True,166.132,2,,,"LINESTRING (137.2500529 36.138289, 137.2500583 36.1381217, 137.2499675 36.1374045, 137.2498698 36.1368039)",,,
124540016,trunk,False,False,24.677,2,158,国道158号,"LINESTRING (137.2505422 36.1383232, 137.2508153 36.1383478)",,,
124540016,trunk,False,True,44.104,2,158,国道158号,"LINESTRING (137.2505422 36.1383232, 137.2500529 36.138289)",,,
124515661,unclassified,False,True,146.329,,,,"LINESTRING (137.2505422 36.1383232, 137.250433 36.138985, 137.250363 36.139233, 137.25037 36.13925, 137.250294 36.139621)",,,
124540016,trunk,False,True,24.677,2,158,国道158号,"LINESTRING (137.2508153 36.1383478, 137.2505422 36.1383232)",,,
124516027,unclassified,False,False,329.4,,,,"LINESTRING (137.2508153 36.1383478, 137.2507977 36.1380252, 137.2509338 36.1379014, 137.2510494 36.1377912, 137.2513125 36.1376308, 137.2514224 36.1375049, 137.2514226 36.1372185, 137.251423 36.1370768, 137.2511079 36.1370923, 137.2510796 36.1368506, 137.2507977 36.1368702, 137.2504496 36.1368151, 137.2498698 36.1368039)",,,
"[124540016, 124539997, 124494807]",trunk,False,False,139.861,2,158,国道158号,"LINESTRING (137.2508153 36.1383478, 137.2511137 36.1383664, 137.2514685 36.1383785, 137.2516551 36.1383825, 137.2523714 36.1383917)",viaduct,,
124511040,unclassified,False,True,67.812,,,,"LINESTRING (137.2534324 36.1384315, 137.253516 36.1378254)",,,
124539997,trunk,False,True,36.334,2,158,国道158号,"LINESTRING (137.2534324 36.1384315, 137.2530288 36.1384084)",,,
124539997,trunk,False,False,47.121,2,158,国道158号,"LINESTRING (137.2534324 36.1384315, 137.2537223 36.1384506, 137.2539554 36.1384658)",,,
124505011,residential,False,False,82.341,,,,"LINESTRING (137.2459242 36.1386752, 137.2464386 36.1380622)",,,
124496385,residential,False,True,219.01300000000003,,,,"LINESTRING (137.2459242 36.1386752, 137.2460186 36.1387501, 137.2461248 36.1391939, 137.2461315 36.1394201, 137.2461824 36.1395511, 137.2462943 36.1396933, 137.246327 36.1398806, 137.2463159 36.1401644, 137.24625 36.1403378, 137.2460838 36.1405174)",,,
124505103,unclassified,False,True,37.033,,,,"LINESTRING (137.2556731 36.1392868, 137.2557891 36.1396064)",,,
124514131,unclassified,False,True,83.873,,,,"LINESTRING (137.2556731 36.1392868, 137.255656 36.1392372, 137.2556269 36.1390532, 137.2556292 36.1389784, 137.2556477 36.1389018, 137.2556904 36.1388271, 137.2557033 36.1388046, 137.2558723 36.1385864)",,,
28694596,unclassified,False,False,149.586,,,,"LINESTRING (137.2482643 36.1395119, 137.2483272 36.1381676)",,,
28694596,unclassified,False,True,127.733,,,,"LINESTRING (137.2482643 36.1395119, 137.2481313 36.1406556)",,,
124513820,unclassified,False,True,130.426,,,,"LINESTRING (137.2482643 36.1395119, 137.2496846 36.1397572)",,,
34925898,tertiary,False,False,110.615,,,,"LINESTRING (137.2522573 36.1394784, 137.2521137 36.1404664)",,,
124508638,unclassified,False,False,58.361,,,,"LINESTRING (137.2522573 36.1394784, 137.2529046 36.1395253)",,,
34925898,tertiary,False,True,121.27000000000001,,,,"LINESTRING (137.2522573 36.1394784, 137.2523081 36.1390101, 137.2523714 36.1383917)",,,
124505103,unclassified,False,False,37.033,,,,"LINESTRING (137.2557891 36.1396064, 137.2556731 36.1392868)",,,
124507198,unclassified,False,False,61.237,,,,"LINESTRING (137.2557891 36.1396064, 137.2559713 36.1401371)",,,
124512213,unclassified,False,False,92.702,,,,"LINESTRING (137.2557891 36.1396064, 137.2553657 36.1396362, 137.2547584 36.1396408)",,,
67522277,unclassified,False,False,124.694,,,,"LINESTRING (137.2529046 36.1395253, 137.2530288 36.1384084)",,,
124508638,unclassified,False,True,58.361,,,,"LINESTRING (137.2529046 36.1395253, 137.2522573 36.1394784)",,,
67522277,unclassified,False,True,111.084,,,,"LINESTRING (137.2529046 36.1395253, 137.252879 36.1398438, 137.2528036 36.1405209)",,,
124507869,unclassified,False,True,84.304,,,,"LINESTRING (137.2529046 36.1395253, 137.2533481 36.1395575, 137.2538398 36.1395916)",,,
124511834,unclassified,False,False,82.671,,,,"LINESTRING (137.2547584 36.1396408, 137.2538398 36.1395916)",,,
814971577,trunk,False,False,56.4,2,158,国道158号,"LINESTRING (137.2547584 36.1396408, 137.2546846 36.1401445)",,,
814971577,trunk,False,True,124.532,2,158,国道158号,"LINESTRING (137.2547584 36.1396408, 137.2549126 36.1385278)",,,
124512213,unclassified,False,True,92.702,,,,"LINESTRING (137.2547584 36.1396408, 137.2553657 36.1396362, 137.2557891 36.1396064)",,,
124509188,unclassified,False,False,64.258,,,,"LINESTRING (137.2538398 36.1395916, 137.2539047 36.1390161)",,,
124511834,unclassified,False,True,82.671,,,,"LINESTRING (137.2538398 36.1395916, 137.2547584 36.1396408)",,,
124516785,unclassified,False,False,55.455,,,,"LINESTRING (137.2538398 36.1395916, 137.2537803 36.140088)",,,
124507869,unclassified,False,False,84.304,,,,"LINESTRING (137.2538398 36.1395916, 137.2533481 36.1395575, 137.2529046 36.1395253)",,,
124515661,unclassified,False,False,146.329,,,,"LINESTRING (137.250294 36.139621, 137.25037 36.13925, 137.250363 36.139233, 137.250433 36.138985, 137.2505422 36.1383232)",,,
124513820,unclassified,False,False,130.426,,,,"LINESTRING (137.2496846 36.1397572, 137.2482643 36.1395119)",,,
124507865,tertiary,False,False,112.283,2,,,"LINESTRING (137.2496846 36.1397572, 137.2494664 36.1405749, 137.2494372 36.1407466)",,,
124512285,tertiary,False,True,166.587,2,,,"LINESTRING (137.2496846 36.1397572, 137.2500174 36.138462, 137.2500529 36.138289)",,,
124507198,unclassified,False,True,61.237,,,,"LINESTRING (137.2559713 36.1401371, 137.2557891 36.1396064)",,,
124507582,unclassified,False,True,115.549,,,,"LINESTRING (137.2559713 36.1401371, 137.2556914 36.140136, 137.2546846 36.1401445)",,,
124511374,unclassified,False,False,71.15100000000001,,,,"LINESTRING (137.2559713 36.1401371, 137.2560644 36.1403402, 137.2560856 36.1404784, 137.2560921 36.1407624)",,,
124507582,unclassified,False,True,81.448,,,,"LINESTRING (137.2546846 36.1401445, 137.2537803 36.140088)",,,
814971577,trunk,False,False,58.638,2,158,国道158号,"LINESTRING (137.2546846 36.1401445, 137.2546272 36.1406698)",,,
814971577,trunk,False,True,56.4,2,158,国道158号,"LINESTRING (137.2546846 36.1401445, 137.2547584 36.1396408)",,,
124507582,unclassified,False,False,115.549,,,,"LINESTRING (137.2546846 36.1401445, 137.2556914 36.140136, 137.2559713 36.1401371)",,,
124363582,tertiary,False,True,82.324,,,,"LINESTRING (137.2537156 36.1405913, 137.2546272 36.1406698)",,,
124507644,unclassified,False,True,97.309,,,,"LINESTRING (137.2537156 36.1405913, 137.2536185 36.1414629)",,,
124516785,unclassified,False,True,56.265,,,,"LINESTRING (137.2537156 36.1405913, 137.2537803 36.140088)",,,
124363582,tertiary,False,False,82.27000000000001,,,,"LINESTRING (137.2537156 36.1405913, 137.2532324 36.1405553, 137.2528036 36.1405209)",,,
124503195,tertiary,False,True,62.285,,,,"LINESTRING (137.2460838 36.1405174, 137.2467746 36.1405678)",,,
124496385,residential,False,False,219.01299999999998,,,,"LINESTRING (137.2460838 36.1405174, 137.24625 36.1403378, 137.2463159 36.1401644, 137.246327 36.1398806, 137.2462943 36.1396933, 137.2461824 36.1395511, 137.2461315 36.1394201, 137.2461248 36.1391939, 137.2460186 36.1387501, 137.2459242 36.1386752)",,,
124503195,tertiary,False,False,62.285,,,,"LINESTRING (137.2467746 36.1405678, 137.2460838 36.1405174)",,,
124504673,tertiary,False,True,146.937,,,,"LINESTRING (137.2467746 36.1405678, 137.246606 36.1418822)",,,
124507886,tertiary,False,False,40.099,,,,"LINESTRING (137.2467746 36.1405678, 137.2472202 36.1405912)",,,
"[124501733, 124509061]",tertiary,False,False,275.619,,,,"LINESTRING (137.2467746 36.1405678, 137.2469126 36.1392565, 137.2470137 36.1380967)",,,
28694596,unclassified,False,False,127.733,,,,"LINESTRING (137.2481313 36.1406556, 137.2482643 36.1395119)",,,
28694596,unclassified,False,True,146.404,,,,"LINESTRING (137.2481313 36.1406556, 137.2480118 36.1419687)",,,
124502608,tertiary,False,False,46.039,,,,"LINESTRING (137.2481313 36.1406556, 137.2476201 36.140624)",,,
124514143,unclassified,False,True,117.703,,,,"LINESTRING (137.2481313 36.1406556, 137.2494372 36.1407466)",,,
124502608,tertiary,False,True,46.039,,,,"LINESTRING (137.2476201 36.140624, 137.2481313 36.1406556)",,,
124508424,tertiary,False,True,36.095,,,,"LINESTRING (137.2476201 36.140624, 137.2472202 36.1405912)",,,
124520488,unclassified,False,False,111.791,,,,"LINESTRING (137.2476201 36.140624, 137.2475425 36.1416274)",,,
124507886,tertiary,False,True,40.099,,,,"LINESTRING (137.2472202 36.1405912, 137.2467746 36.1405678)",,,
124508424,tertiary,False,False,36.095,,,,"LINESTRING (137.2472202 36.1405912, 137.2476201 36.140624)",,,
128059100,residential,False,False,146.176,,,,"LINESTRING (137.2472202 36.1405912, 137.2471662 36.1415997, 137.2475425 36.1416274)",,,
124514143,unclassified,False,False,117.703,,,,"LINESTRING (137.2494372 36.1407466, 137.2481313 36.1406556)",,,
124516998,tertiary,False,False,90.669,2,,,"LINESTRING (137.2494372 36.1407466, 137.2493952 36.1415613)",,,
