osmid,highway,est_width,oneway,reversed,length,geometry,ref,name,maxspeed,bridge
887884702,primary,5.5m〜13.0m,False,True,67.143,"LINESTRING (130.5415858 33.80293, 130.5420656 33.8028355, 130.5422929 33.8027908)",92,宗像篠栗線,50,
887884704,unclassified,3.0m〜5.5m,False,True,42.823,"LINESTRING (130.5424994 33.8032114, 130.5424459 33.8029928, 130.5424602 33.8028768, 130.5424486 33.8028324)",,,,
887884731,residential,3.0m〜5.5m,False,True,68.661,"LINESTRING (130.5424994 33.8032114, 130.5423073 33.8032373, 130.5419392 33.803239, 130.5417591 33.8032474)",,,,
887884734,unclassified,3.0m〜5.5m,False,True,40.094,"LINESTRING (130.5424994 33.8032114, 130.542594 33.8033393, 130.5426486 33.8035448)",,,,
170348006,residential,3.0m〜5.5m,False,True,85.363,"LINESTRING (130.5417591 33.8032474, 130.5414415 33.8033533, 130.5413624 33.803386, 130.5412955 33.8034492, 130.5410904 33.8037268)",,,,
496374797,residential,,False,True,38.781000000000006,"LINESTRING (130.5417591 33.8032474, 130.5416045 33.8029746, 130.5415858 33.80293)",,,,
887884731,residential,3.0m〜5.5m,False,False,68.661,"LINESTRING (130.5417591 33.8032474, 130.5419392 33.803239, 130.5423073 33.8032373, 130.5424994 33.8032114)",,,,
887884732,residential,,False,False,91.805,"LINESTRING (130.5417591 33.8032474, 130.5418122 33.8036854, 130.5417624 33.8038651, 130.5416269 33.8040316)",,,,
170343647,unclassified,3.0m〜5.5m,False,False,58.797000000000004,"LINESTRING (130.5394078 33.8032771, 130.5398682 33.8031849, 130.5399921 33.8030972)",,,,
170347720,residential,3.0m〜5.5m,False,True,90.999,"LINESTRING (130.5394078 33.8032771, 130.5392767 33.8031752, 130.5391827 33.8031254, 130.5390757 33.8031315, 130.538839 33.8031896, 130.5385463 33.803333)",,,,
887878561,unclassified,,False,True,23.072,"LINESTRING (130.5394078 33.8032771, 130.5392879 33.8033091, 130.5393086 33.8034105)",,,,
170348433,unclassified,3.0m〜5.5m,False,False,11.248,"LINESTRING (130.5385463 33.803333, 130.5385423 33.8034341)",,,,
170344150,unclassified,3.0m〜5.5m,False,True,103.667,"LINESTRING (130.5385463 33.803333, 130.5387442 33.8025623, 130.5387963 33.8024247)",,,,
170347720,residential,3.0m〜5.5m,False,False,90.99900000000001,"LINESTRING (130.5385463 33.803333, 130.538839 33.8031896, 130.5390757 33.8031315, 130.5391827 33.8031254, 130.5392767 33.8031752, 130.5394078 33.8032771)",,,,
170340627,primary,,False,False,55.392,"LINESTRING (130.5405972 33.8034436, 130.5410904 33.8037268)",97,福間宗像玄海線,,
887884697,primary,,False,True,30.52,"LINESTRING (130.5405972 33.8034436, 130.5403251 33.803288)",97,福間宗像玄海線,40,
887884699,primary,5.5m〜13.0m,False,False,56.937,"LINESTRING (130.5405972 33.8034436, 130.5406999 33.8033281, 130.5408467 33.8031959, 130.5409321 33.8031386, 130.5410316 33.8030872)",92,宗像篠栗線,50,
887884708,primary,5.5m〜13.0m,False,True,44.804,"LINESTRING (130.5405972 33.8034436, 130.5404031 33.8037098, 130.5403327 33.8037804)",92,宗像篠栗線,,
170342630,unclassified,3.0m〜5.5m,False,False,129.445,"LINESTRING (130.5438441 33.8036969, 130.5438705 33.8036295, 130.5439294 33.8033832, 130.5439402 33.8033164, 130.5439416 33.8032473, 130.5439315 33.8031927, 130.543902 33.8031113, 130.5438731 33.8029142, 130.5438909 33.8028273, 130.5439333 33.8025509)",,,,
170345312,unclassified,3.0m〜5.5m,False,False,65.899,"LINESTRING (130.5438441 33.8036969, 130.5438302 33.8038435, 130.5438507 33.8040408, 130.5439279 33.8042799)",,,,
170345472,unclassified,3.0m〜5.5m,False,True,97.631,"LINESTRING (130.5438441 33.8036969, 130.5433094 33.8038027, 130.5431563 33.8038268, 130.5430195 33.8038702, 130.5429102 33.803897, 130.5428199 33.8039047)",,,,
170340627,primary,,False,True,55.392,"LINESTRING (130.5410904 33.8037268, 130.5405972 33.8034436)",97,福間宗像玄海線,,
887884733,primary,,False,False,60.05,"LINESTRING (130.5410904 33.8037268, 130.5416269 33.8040316)",97,福間宗像玄海線,,
170348006,residential,3.0m〜5.5m,False,False,85.363,"LINESTRING (130.5410904 33.8037268, 130.5412955 33.8034492, 130.5413624 33.803386, 130.5414415 33.8033533, 130.5417591 33.8032474)",,,,
887884707,unclassified,3.0m〜5.5m,False,True,30.844,"LINESTRING (130.5403327 33.8037804, 130.5400983 33.8035829)",,,,
887884709,primary,5.5m〜13.0m,False,True,16.359,"LINESTRING (130.5403327 33.8037804, 130.5402199 33.8038938)",92,宗像篠栗線,,
887884708,primary,5.5m〜13.0m,False,False,44.804,"LINESTRING (130.5403327 33.8037804, 130.5404031 33.8037098, 130.5405972 33.8034436)",92,宗像篠栗線,,
170343319,unclassified,3.0m〜5.5m,False,False,43.27,"LINESTRING (130.5428199 33.8039047, 130.5428191 33.8038736, 130.5426486 33.8035448)",,,,
170343632,unclassified,3.0m〜5.5m,False,False,80.184,"LINESTRING (130.5428199 33.8039047, 130.5427902 33.8039165, 130.5426414 33.8040613, 130.5425099 33.8042313, 130.542287 33.8044689)",,,,
170345472,unclassified,3.0m〜5.5m,False,False,97.631,"LINESTRING (130.5428199 33.8039047, 130.5429102 33.803897, 130.5430195 33.8038702, 130.5431563 33.8038268, 130.5433094 33.8038027, 130.5438441 33.8036969)",,,,
496232653,unclassified,3.0m〜5.5m,False,True,108.21,"LINESTRING (130.5428199 33.8039047, 130.542809 33.803939, 130.5428191 33.8040875, 130.5430446 33.8047595, 130.5430962 33.8048401)",,,,
887884709,primary,5.5m〜13.0m,False,False,16.359,"LINESTRING (130.5402199 33.8038938, 130.5403327 33.8037804)",92,宗像篠栗線,,
170348569,unclassified,,False,False,201.42199999999997,"LINESTRING (130.5402199 33.8038938, 130.540398 33.803965, 130.5407627 33.8041323, 130.5408893 33.8041942, 130.541093 33.804342, 130.5413297 33.8045479, 130.5414038 33.8046402, 130.541703 33.8050833, 130.5417487 33.8051166)",,,,
"[887884712, 887884710, 887884711]",primary,5.5m〜13.0m,False,True,75.399,"LINESTRING (130.5402199 33.8038938, 130.5401397 33.8039541, 130.5400253 33.8040365, 130.5399186 33.8040956, 130.5398125 33.8041502, 130.539705 33.8041928, 130.5395315 33.8042446)",92,宗像篠栗線,,
"[170344273, 170342825, 170343540]",unclassified,3.0m〜5.5m,False,"[False, True]",146.689,"LINESTRING (130.5395315 33.8042446, 130.5393597 33.8035752, 130.5400522 33.8035391, 130.5400983 33.8035829)",,,,
"[170346076, 170342566]",unclassified,3.0m〜5.5m,False,False,160.8,"LINESTRING (130.5395315 33.8042446, 130.5397685 33.8051835, 130.5394236 33.8052514, 130.5393617 33.8053189, 130.5393925 33.8054232)",,,,
"[887884712, 887884710, 887884711]",primary,5.5m〜13.0m,False,False,75.39899999999999,"LINESTRING (130.5395315 33.8042446, 130.539705 33.8041928, 130.5398125 33.8041502, 130.5399186 33.8040956, 130.5400253 33.8040365, 130.5401397 33.8039541, 130.5402199 33.8038938)",92,宗像篠栗線,,
908088479,primary,5.5m〜13.0m,False,True,67.44300000000001,"LINESTRING (130.5395315 33.8042446, 130.5391349 33.8043365, 130.5390566 33.8043589, 130.5389912 33.8043865, 130.5389228 33.8044224, 130.5388637 33.8044686)",92,宗像篠栗線,,
170345312,unclassified,3.0m〜5.5m,False,True,65.899,"LINESTRING (130.5439279 33.8042799, 130.5438507 33.8040408, 130.5438302 33.8038435, 130.5438441 33.8036969)",,,,
170345703,unclassified,3.0m〜5.5m,False,False,85.85600000000001,"LINESTRING (130.5439279 33.8042799, 130.544393 33.8048947, 130.5444288 33.8049297)",,,,
170345759,unclassified,3.0m〜5.5m,False,False,98.957,"LINESTRING (130.5439279 33.8042799, 130.5433248 33.8046996, 130.5430962 33.8048401)",,,,
170340193,primary,5.5m〜13.0m,False,True,123.065,"LINESTRING (130.5388637 33.8044686, 130.5388222 33.8045118, 130.5387886 33.8045582, 130.5387552 33.8046188, 130.5387331 33.8046785, 130.5386991 33.8048298, 130.5386693 33.8049551, 130.5386493 33.8050797, 130.5386289 33.8052953, 130.5386311 33.8055399)",92,宗像篠栗線,,
887884706,unclassified,3.0m〜5.5m,False,True,120.061,"LINESTRING (130.5388637 33.8044686, 130.5388182 33.8043198, 130.5387887 33.8041973, 130.5387454 33.8040629, 130.5386494 33.8038432, 130.5385322 33.8036044, 130.5385423 33.8034341)",,,,
908088479,primary,5.5m〜13.0m,False,False,67.443,"LINESTRING (130.5388637 33.8044686, 130.5389228 33.8044224, 130.5389912 33.8043865, 130.5390566 33.8043589, 130.5391349 33.8043365, 130.5395315 33.8042446)",92,宗像篠栗線,,
170343222,tertiary,,False,False,87.053,"LINESTRING (130.5423346 33.8045035, 130.5417487 33.8051166)",,,,
887884733,primary,,False,True,5.843,"LINESTRING (130.5423346 33.8045035, 130.542287 33.8044689)",97,福間宗像玄海線,,
347370763,primary,,False,False,78.312,"LINESTRING (130.5423346 33.8045035, 130.5427906 33.8048405, 130.5429708 33.8049688)",97,福間宗像玄海線,,
170342665,unclassified,3.0m〜5.5m,False,False,179.46699999999998,"LINESTRING (130.5452999 33.8046817, 130.5453148 33.8047835, 130.545341 33.8048855, 130.5455814 33.8057825, 130.5457154 33.8062578)",,,,
170345319,unclassified,3.0m〜5.5m,False,True,31.599,"LINESTRING (130.5452999 33.8046817, 130.5450218 33.8047316, 130.5449645 33.8047278)",,,,
170348121,unclassified,3.0m〜5.5m,False,True,246.25799999999998,"LINESTRING (130.5452999 33.8046817, 130.5452746 33.8044887, 130.5451727 33.8031637, 130.5451755 33.8030247, 130.5452777 33.8026709, 130.5453315 33.8024863)",,,,
170345319,unclassified,3.0m〜5.5m,False,False,31.599,"LINESTRING (130.5449645 33.8047278, 130.5450218 33.8047316, 130.5452999 33.8046817)",,,,
170345969,unclassified,3.0m〜5.5m,False,False,55.043,"LINESTRING (130.5449645 33.8047278, 130.5448616 33.8047974, 130.5447594 33.8048447, 130.5444288 33.8049297)",,,,
170347724,residential,3.0m〜5.5m,False,False,251.16699999999997,"LINESTRING (130.5449645 33.8047278, 130.5449983 33.8046793, 130.5449804 33.8045388, 130.5448569 33.8038197, 130.5448461 33.8035053, 130.5448542 33.8034167, 130.5448506 33.8033041, 130.5448014 33.8030219, 130.5447571 33.8028127, 130.544761 33.8027118, 130.5447939 33.8025892, 130.5448001 33.8024944)",,,,
170345759,unclassified,3.0m〜5.5m,False,True,18.413,"LINESTRING (130.5429708 33.8049688, 130.5430962 33.8048401)",,,,
347370763,primary,,False,False,8.241,"LINESTRING (130.5429708 33.8049688, 130.5430374 33.8050181)",97,福間宗像玄海線,,
347370763,primary,,False,True,78.312,"LINESTRING (130.5429708 33.8049688, 130.5427906 33.8048405, 130.5423346 33.8045035)",97,福間宗像玄海線,,
170345703,unclassified,3.0m〜5.5m,False,True,85.85600000000001,"LINESTRING (130.5444288 33.8049297, 130.544393 33.8048947, 130.5439279 33.8042799)",,,,
170345969,unclassified,3.0m〜5.5m,False,True,55.043,"LINESTRING (130.5444288 33.8049297, 130.5447594 33.8048447, 130.5448616 33.8047974, 130.5449645 33.8047278)",,,,
170347733,unclassified,3.0m〜5.5m,False,False,63.24,"LINESTRING (130.5444288 33.8049297, 130.5444988 33.8050097, 130.544534 33.805081, 130.5445417 33.8051713, 130.5445279 33.8052538, 130.5444793 33.8053629, 130.5444209 33.8054533)",,,,
170343222,tertiary,,False,True,87.053,"LINESTRING (130.5417487 33.8051166, 130.5423346 33.8045035)",,,,
"[428823324, 170343222]",tertiary,,False,False,52.839,"LINESTRING (130.5417487 33.8051166, 130.541563 33.8053113, 130.5413978 33.8054918)",,,,
170347666,unclassified,,False,True,64.227,"LINESTRING (130.5417487 33.8051166, 130.5419475 33.8053995, 130.5420207 33.805642)",,,,
170348569,unclassified,,False,True,201.422,"LINESTRING (130.5417487 33.8051166, 130.541703 33.8050833, 130.5414038 33.8046402, 130.5413297 33.8045479, 130.541093 33.804342, 130.5408893 33.8041942, 130.5407627 33.8041323, 130.540398 33.803965, 130.5402199 33.8038938)",,,,
"[428823324, 170343222]",tertiary,,False,True,52.839,"LINESTRING (130.5413978 33.8054918, 130.541563 33.8053113, 130.5417487 33.8051166)",,,,
170344620,unclassified,3.0m〜5.5m,False,True,71.537,"LINESTRING (130.5393925 33.8054232, 130.5386311 33.8055399)",,,,
"[170346076, 170342566]",unclassified,3.0m〜5.5m,False,True,160.8,"LINESTRING (130.5393925 33.8054232, 130.5393617 33.8053189, 130.5394236 33.8052514, 130.5397685 33.8051835, 130.5395315 33.8042446)",,,,
170345890,unclassified,3.0m〜5.5m,False,False,112.937,"LINESTRING (130.5393925 33.8054232, 130.539473 33.8057318, 130.5396194 33.8063552, 130.5396346 33.8064187)",,,,
170344620,unclassified,3.0m〜5.5m,False,False,71.537,"LINESTRING (130.5386311 33.8055399, 130.5393925 33.8054232)",,,,
170340193,primary,5.5m〜13.0m,False,False,123.065,"LINESTRING (130.5386311 33.8055399, 130.5386289 33.8052953, 130.5386493 33.8050797, 130.5386693 33.8049551, 130.5386991 33.8048298, 130.5387331 33.8046785, 130.5387552 33.8046188, 130.5387886 33.8045582, 130.5388222 33.8045118, 130.5388637 33.8044686)",92,宗像篠栗線,,
170340193,primary,5.5m〜13.0m,False,True,215.57000000000002,"LINESTRING (130.5386311 33.8055399, 130.5386408 33.8059413, 130.5386405 33.8061717, 130.5386297 33.8063563, 130.5385986 33.8066102, 130.5385627 33.8068308, 130.5385344 33.8070437, 130.5384919 33.8074722)",92,宗像篠栗線,,
496232649,residential,,False,False,50.833,"LINESTRING (130.5420207 33.805642, 130.5425621 33.8055607)",,,,
170347666,unclassified,,False,False,64.227,"LINESTRING (130.5420207 33.805642, 130.5419475 33.8053995, 130.5417487 33.8051166)",,,,
170347666,unclassified,,False,True,40.794999999999995,"LINESTRING (130.5420207 33.805642, 130.5421014 33.8059443, 130.5420832 33.8059995)",,,,
347370763,primary,,False,True,135.902,"LINESTRING (130.544143 33.8058242, 130.5430374 33.8050181)",97,福間宗像玄海線,,
"[170343011, 170343421]",residential,1.5m〜3.0m,False,True,229.87900000000002,"LINESTRING (130.544143 33.8058242, 130.5439791 33.8059998, 130.5437156 33.806577, 130.5437183 33.8065939, 130.5440102 33.8077801)",,,,
170347733,unclassified,3.0m〜5.5m,False,True,48.655,"LINESTRING (130.544143 33.8058242, 130.5442927 33.8056471, 130.5444209 33.8054533)",,,,
347370763,primary,,False,False,199.667,"LINESTRING (130.544143 33.8058242, 130.5447872 33.8062951, 130.5457678 33.8070081)",97,福間宗像玄海線,,
170344961,unclassified,3.0m〜5.5m,False,True,106.51,"LINESTRING (130.5420832 33.8059995, 130.5409555 33.8061982)",,,,
170346070,residential,1.5m〜3.0m,False,True,9.666,"LINESTRING (130.5420832 33.8059995, 130.5421143 33.8060825)",,,,
170347666,unclassified,,False,False,40.794999999999995,"LINESTRING (130.5420832 33.8059995, 130.5421014 33.8059443, 130.5420207 33.805642)",,,,
170342665,unclassified,3.0m〜5.5m,False,True,179.46699999999998,"LINESTRING (130.5457154 33.8062578, 130.5455814 33.8057825, 130.545341 33.8048855, 130.5453148 33.8047835, 130.5452999 33.8046817)",,,,
170345445,unclassified,3.0m〜5.5m,False,False,88.457,"LINESTRING (130.5457154 33.8062578, 130.5458748 33.8067654, 130.5458808 33.8068434, 130.5458662 33.8068962, 130.5457678 33.8070081)",,,,
"[170342208, 170343157]",residential,1.5m〜3.0m,False,True,220.83100000000002,"LINESTRING (130.5396346 33.8064187, 130.5398414 33.8072423, 130.5384919 33.8074722)",,,,
170344961,unclassified,3.0m〜5.5m,False,False,124.96899999999998,"LINESTRING (130.5396346 33.8064187, 130.54048 33.8062704, 130.5409363 33.8061894, 130.5409555 33.8061982)",,,,
170345890,unclassified,3.0m〜5.5m,False,True,112.93700000000001,"LINESTRING (130.5396346 33.8064187, 130.5396194 33.8063552, 130.539473 33.8057318, 130.5393925 33.8054232)",,,,
170342490,residential,1.5m〜3.0m,False,False,94.506,"LINESTRING (130.5409555 33.8061982, 130.5411644 33.8070302)",,,,
170344961,unclassified,3.0m〜5.5m,False,False,106.51,"LINESTRING (130.5409555 33.8061982, 130.5420832 33.8059995)",,,,
170344961,unclassified,3.0m〜5.5m,False,True,124.969,"LINESTRING (130.5409555 33.8061982, 130.5409363 33.8061894, 130.54048 33.8062704, 130.5396346 33.8064187)",,,,
170346070,residential,1.5m〜3.0m,False,False,85.78,"LINESTRING (130.5423078 33.806837, 130.5421143 33.8060825)",,,,
170342490,residential,1.5m〜3.0m,False,True,94.506,"LINESTRING (130.5411644 33.8070302, 130.5409555 33.8061982)",,,,
170345445,unclassified,3.0m〜5.5m,False,True,88.457,"LINESTRING (130.5457678 33.8070081, 130.5458662 33.8068962, 130.5458808 33.8068434, 130.5458748 33.8067654, 130.5457154 33.8062578)",,,,
347370763,primary,,False,True,199.667,"LINESTRING (130.5457678 33.8070081, 130.5447872 33.8062951, 130.544143 33.8058242)",97,福間宗像玄海線,,
"[824553451, 824553452, 824553453]",primary,,False,False,32.876,"LINESTRING (130.5457678 33.8070081, 130.5459321 33.807129, 130.5460152 33.8071903, 130.5460341 33.8072042)",97,福間宗像玄海線,,yes
170340193,primary,5.5m〜13.0m,False,False,215.57,"LINESTRING (130.5384919 33.8074722, 130.5385344 33.8070437, 130.5385627 33.8068308, 130.5385986 33.8066102, 130.5386297 33.8063563, 130.5386405 33.8061717, 130.5386408 33.8059413, 130.5386311 33.8055399)",92,宗像篠栗線,,
170340193,primary,5.5m〜13.0m,False,True,248.173,"LINESTRING (130.5384919 33.8074722, 130.5384212 33.8085232, 130.5384094 33.8086716, 130.5383766 33.8089194, 130.5383397 33.8091183, 130.5382975 33.8092894, 130.5382519 33.809447, 130.5381742 33.8096815)",92,宗像篠栗線,,
"[170342208, 170343157]",residential,1.5m〜3.0m,False,False,220.83100000000002,"LINESTRING (130.5384919 33.8074722, 130.5398414 33.8072423, 130.5396346 33.8064187)",,,,
"[170343011, 170343421]",residential,1.5m〜3.0m,False,False,229.879,"LINESTRING (130.5440102 33.8077801, 130.5437183 33.8065939, 130.5437156 33.806577, 130.5439791 33.8059998, 130.544143 33.8058242)",,,,
170340193,primary,5.5m〜13.0m,False,False,248.173,"LINESTRING (130.5381742 33.8096815, 130.5382519 33.809447, 130.5382975 33.8092894, 130.5383397 33.8091183, 130.5383766 33.8089194, 130.5384094 33.8086716, 130.5384212 33.8085232, 130.5384919 33.8074722)",92,宗像篠栗線,,
887884699,primary,5.5m〜13.0m,False,True,56.937,"LINESTRING (130.5410316 33.8030872, 130.5409321 33.8031386, 130.5408467 33.8031959, 130.5406999 33.8033281, 130.5405972 33.8034436)",92,宗像篠栗線,50,
887884700,residential,3.0m〜5.5m,False,True,16.852999999999998,"LINESTRING (130.5410316 33.8030872, 130.540991 33.8030001, 130.5409214 33.802994)",,,,
887884701,primary,5.5m〜13.0m,False,True,54.256,"LINESTRING (130.5410316 33.8030872, 130.5411685 33.8030327, 130.5413429 33.8029844, 130.5415858 33.80293)",92,宗像篠栗線,50,
