osmid,highway,oneway,reversed,length,ref,name,geometry,tunnel
190206774,unclassified,False,True,83.248,,,"LINESTRING (138.2410622 37.1490681, 138.2411873 37.1483261)",
190209341,unclassified,False,True,12.7,,,"LINESTRING (138.2410622 37.1490681, 138.2410422 37.1491812)",
190204376,primary,True,False,160.527,43,上越安塚浦川原線,"LINESTRING (138.2410622 37.1490681, 138.2405937 37.1489898, 138.2392732 37.1488475)",
190204510,secondary,False,False,10.249,579,上越大通り,"LINESTRING (138.2392732 37.1488475, 138.2392513 37.148938)",
40247177,tertiary,True,False,159.26999999999998,,,"LINESTRING (138.2392732 37.1488475, 138.2383294 37.1487484, 138.2374932 37.1486511)",
190204510,secondary,False,True,82.676,579,上越大通り,"LINESTRING (138.2392732 37.1488475, 138.2393841 37.1482275, 138.2394072 37.1481117)",
40247177,tertiary,True,False,46.191,,,"LINESTRING (138.2374932 37.1486511, 138.2369786 37.1485854)",
482646433,unclassified,False,False,100.935,,,"LINESTRING (138.2374932 37.1486511, 138.2376795 37.1477556)",
190204510,secondary,False,False,95.764,579,上越大通り,"LINESTRING (138.2389092 37.1507495, 138.2387353 37.1515995)",
190204510,secondary,False,True,203.699,579,上越大通り,"LINESTRING (138.2389092 37.1507495, 138.2392513 37.148938)",
190208869,unclassified,False,True,65.935,,,"LINESTRING (138.2389092 37.1507495, 138.239646 37.1508315)",
24762919,tertiary,False,False,8.561,,,"LINESTRING (138.2369786 37.1485854, 138.2369603 37.148661)",
24762919,tertiary,False,True,104.036,,,"LINESTRING (138.2369786 37.1485854, 138.2371853 37.1476644)",
40247177,tertiary,True,False,28.913,,,"LINESTRING (138.2369786 37.1485854, 138.2366555 37.1485495)",
24762919,tertiary,False,True,66.446,,,"LINESTRING (138.2368422 37.1492511, 138.2369603 37.148661)",
190206806,unclassified,False,True,47.771,,,"LINESTRING (138.2368422 37.1492511, 138.2373738 37.149322)",
190211375,unclassified,False,True,56.662,,,"LINESTRING (138.2368422 37.1492511, 138.2367241 37.1497519)",
25655655,unclassified,False,False,97.696,,,"LINESTRING (138.2366555 37.1485495, 138.2365868 37.1484894, 138.236538 37.1484612, 138.2364741 37.1484264, 138.2364022 37.1484101, 138.2356257 37.1483038)",
"[334201192, 40247177, 334201187]",tertiary,True,False,344.499,,,"LINESTRING (138.2366555 37.1485495, 138.2351501 37.1483764, 138.234842 37.1483448, 138.2328102 37.1480979)",yes
25655655,unclassified,False,False,90.58,,,"LINESTRING (138.2356257 37.1483038, 138.2357931 37.1475002)",
190207208,unclassified,False,False,45.558,,,"LINESTRING (138.2356257 37.1483038, 138.235117 37.148245)",
25655655,unclassified,False,True,97.69599999999998,,,"LINESTRING (138.2356257 37.1483038, 138.2364022 37.1484101, 138.2364741 37.1484264, 138.236538 37.1484612, 138.2365868 37.1484894, 138.2366555 37.1485495)",
25655655,unclassified,False,True,90.58,,,"LINESTRING (138.2357931 37.1475002, 138.2356257 37.1483038)",
25655655,unclassified,False,False,124.74199999999999,,,"LINESTRING (138.2357931 37.1475002, 138.2364259 37.1475797, 138.2371853 37.1476644)",
"[363820646, 190207471]",unclassified,False,True,94.086,,,"LINESTRING (138.2357931 37.1475002, 138.2359109 37.1468561, 138.235932 37.1466616)",
24762919,tertiary,False,False,66.446,,,"LINESTRING (138.2369603 37.148661, 138.2368422 37.1492511)",
24762919,tertiary,False,True,8.561,,,"LINESTRING (138.2369603 37.148661, 138.2369786 37.1485854)",
334201191,tertiary,True,False,205.375,,,"LINESTRING (138.2369603 37.148661, 138.2392513 37.148938)",
190204510,secondary,False,False,203.699,579,上越大通り,"LINESTRING (138.2392513 37.148938, 138.2389092 37.1507495)",
190204510,secondary,False,True,10.249,579,上越大通り,"LINESTRING (138.2392513 37.148938, 138.2392732 37.1488475)",
40247176,primary,True,False,161.07299999999998,43,上越安塚浦川原線,"LINESTRING (138.2392513 37.148938, 138.2402706 37.1490569, 138.2410422 37.1491812)",
190209341,unclassified,False,False,12.7,,,"LINESTRING (138.2410422 37.1491812, 138.2410622 37.1490681)",
190209341,unclassified,False,True,97.583,,,"LINESTRING (138.2410422 37.1491812, 138.2408886 37.1500502)",
190207066,unclassified,False,True,48.913,,,"LINESTRING (138.2335634 37.1498852, 138.2336039 37.1494465)",
190209660,tertiary,False,True,103.226,,,"LINESTRING (138.2335634 37.1498852, 138.2324006 37.1498322)",
78511875,tertiary,False,False,116.53999999999999,,,"LINESTRING (138.2335634 37.1498852, 138.2340876 37.1500681, 138.2347561 37.150326)",
190206977,tertiary,False,True,49.475,,,"LINESTRING (138.2365354 37.1507105, 138.2370771 37.150818)",
190211375,unclassified,False,False,107.896,,,"LINESTRING (138.2365354 37.1507105, 138.2367241 37.1497519)",
78511875,tertiary,False,True,128.76999999999998,,,"LINESTRING (138.2365354 37.1507105, 138.2354664 37.1505838, 138.2351227 37.15047)",
190210888,unclassified,False,False,41.036,,,"LINESTRING (138.2312008 37.1434411, 138.2316634 37.1434559)",
190209917,unclassified,False,True,85.42099999999999,,,"LINESTRING (138.2312008 37.1434411, 138.2313219 37.143671, 138.2312612 37.1441876)",
190210756,unclassified,False,False,40.699,,,"LINESTRING (138.2311429 37.143483, 138.2312443 37.1436606, 138.2312237 37.1438307)",
190209715,unclassified,False,False,45.858,,,"LINESTRING (138.2322249 37.143483, 138.2327412 37.1435095)",
190210888,unclassified,False,True,45.998,,,"LINESTRING (138.2322249 37.143483, 138.2317069 37.143458)",
190210892,unclassified,False,True,39.374,,,"LINESTRING (138.2322249 37.143483, 138.23219 37.143836)",
190206939,unclassified,False,False,82.062,,,"LINESTRING (138.2329713 37.1435213, 138.2329085 37.1442576)",
190209715,unclassified,False,True,20.437,,,"LINESTRING (138.2329713 37.1435213, 138.2327412 37.1435095)",
190211514,unclassified,False,False,57.41,,,"LINESTRING (138.2329713 37.1435213, 138.2336184 37.1435435)",
190206726,unclassified,False,False,43.595,,,"LINESTRING (138.2354299 37.143698, 138.2359089 37.143787)",
190206726,unclassified,False,True,43.595,,,"LINESTRING (138.2359089 37.143787, 138.2354299 37.143698)",
190208898,tertiary,False,True,157.337,,,"LINESTRING (138.2359089 37.143787, 138.2356673 37.1451888)",
190209831,unclassified,False,True,50.252,,,"LINESTRING (138.2359089 37.143787, 138.2364635 37.1438808)",
190209831,unclassified,False,False,64.32,,,"LINESTRING (138.2371757 37.1439917, 138.2364635 37.1438808)",
190209831,unclassified,False,True,5.888,,,"LINESTRING (138.2371757 37.1439917, 138.2372406 37.144003)",
482646416,unclassified,False,False,149.275,,,"LINESTRING (138.2371757 37.1439917, 138.2373069 37.1435035, 138.2377175 37.1435663, 138.2375907 37.1440661)",
190205071,secondary,False,True,153.515,534,春日山停車場線,"LINESTRING (138.234798 37.1435934, 138.2347689 37.1443075, 138.2347492 37.1443277, 138.2347131 37.1443344, 138.2339477 37.1443017)",
190211514,unclassified,False,True,104.702,,,"LINESTRING (138.234798 37.1435934, 138.2342301 37.1435694, 138.2336184 37.1435435)",
190206649,unclassified,False,False,140.523,,,"LINESTRING (138.2399553 37.1440886, 138.2415329 37.1442138)",
190204510,secondary,False,False,56.528000000000006,579,上越大通り,"LINESTRING (138.2399553 37.1440886, 138.2399075 37.1443314, 138.2398713 37.1445924)",
190209617,unclassified,False,True,60.229,,,"LINESTRING (138.2380421 37.1441419, 138.2387065 37.1442555)",
190209831,unclassified,False,False,40.888,,,"LINESTRING (138.2380421 37.1441419, 138.2375907 37.1440661)",
24762919,tertiary,False,False,155.799,,,"LINESTRING (138.2380421 37.1441419, 138.2379624 37.1444283, 138.2378965 37.1446977, 138.237684 37.1455136)",
190206649,unclassified,False,True,140.523,,,"LINESTRING (138.2415329 37.1442138, 138.2399553 37.1440886)",
190212350,unclassified,False,True,137.964,,,"LINESTRING (138.2415329 37.1442138, 138.2414897 37.1445507, 138.2414827 37.1446806, 138.241498 37.1447431, 138.2415228 37.1448026, 138.2415327 37.1448928, 138.2414732 37.1454459)",
190205046,secondary,False,False,60.769999999999996,180,春日山停車場春日山城線,"LINESTRING (138.2304846 37.1441538, 138.2310996 37.1441806, 138.2311692 37.1441836)",
