osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge
35868088,True,residential,False,7.932,,,,,"LINESTRING (135.759287 35.0187276, 135.7593741 35.0187282)",
27524740,True,trunk,False,138.284,2,367,烏丸通,50,"LINESTRING (135.759287 35.0187276, 135.7592802 35.0198406, 135.7592794 35.0199712)",
28143354,True,residential,False,8.518,,,東洞院通,,"LINESTRING (135.7608338 35.0174425, 135.7608334 35.0173659)",
27524740,True,trunk,False,137.126,2,367,烏丸通,50,"LINESTRING (135.7592863 35.0225604, 135.7592855 35.0226337, 135.7592854 35.0232489, 135.7592845 35.0237197, 135.7592843 35.0237936)",
"[559465488, 28524049]",False,tertiary,False,119.58699999999999,2,,下長者町通,,"LINESTRING (135.7592863 35.0225604, 135.7592046 35.0225603, 135.7591507 35.022561, 135.7589215 35.022564, 135.7585575 35.0225688, 135.7585355 35.0225691, 135.7584293 35.0225705, 135.7579732 35.0225766)",
"[559465488, 559465492]",False,tertiary,True,8.296,2,,下長者町通,,"LINESTRING (135.7592863 35.0225604, 135.7593313 35.0225602, 135.7593774 35.02256)",
117159125,True,residential,False,149.5,,,東堀川通,,"LINESTRING (135.7520714 35.0225796, 135.7520721 35.0225308, 135.7520898 35.0212352)",
"[28524053, 117340965, 586187413]",False,tertiary,"[False, True]",21.061999999999998,2,,下長者町通,,"LINESTRING (135.7520714 35.0225796, 135.7520446 35.0225802, 135.7519199 35.0225803, 135.7518405 35.0225868)",yes
586187413,False,tertiary,True,65.518,2,,下長者町通,,"LINESTRING (135.7520714 35.0225796, 135.7521397 35.0225795, 135.7527909 35.0225786)",
117340965,False,tertiary,True,10.533,,,下長者町通,,"LINESTRING (135.7518405 35.0225868, 135.7517254 35.0225962)",
"[28524053, 117340965, 586187413]",False,tertiary,"[False, True]",21.062,2,,下長者町通,,"LINESTRING (135.7518405 35.0225868, 135.7519199 35.0225803, 135.7520446 35.0225802, 135.7520714 35.0225796)",yes
