osmid,oneway,lanes,ref,name,highway,reversed,length,bridge,geometry,tunnel,maxspeed
87727077,True,1,207;208,琴平停車場琴平公園線,secondary,False,73.638,,"LINESTRING (133.8194611 34.1877924, 133.8190415 34.1883564)",,
"[102234688, 139488877, 1160792238]",False,,,一之橋,unclassified,False,69.845,yes,"LINESTRING (133.8194611 34.1877924, 133.8195881 34.1878605, 133.8197836 34.1879765, 133.8200063 34.1881427, 133.8200652 34.1881699)",,
61375097,False,2,206,原田琴平線,secondary,False,91.53999999999999,,"LINESTRING (133.8281469 34.1904347, 133.8279871 34.1903829, 133.8273151 34.1901704, 133.827217 34.1901414)",,
148693252,False,2,319,国道319号,trunk,True,25.852,,"LINESTRING (133.8281469 34.1904347, 133.8280603 34.1905354, 133.8279959 34.1906304)",,
"[148693253, 87727079]",False,2,319,国道319号,trunk,False,77.737,,"LINESTRING (133.824258 34.195903, 133.8244666 34.195712, 133.8246062 34.1955768, 133.8246446 34.195535, 133.8247877 34.1953786, 133.8247988 34.1953664)",,
44355286,False,,,,residential,False,59.053,,"LINESTRING (133.8268986 34.1948891, 133.8263619 34.1945976)",,
44355286,False,,,,residential,True,195.399,,"LINESTRING (133.8268986 34.1948891, 133.827019 34.1950065, 133.8270424 34.1950491, 133.8270424 34.195146, 133.8270471 34.1952158, 133.8271127 34.1952817, 133.8271502 34.1953553, 133.8270939 34.1955374, 133.8268035 34.1960295, 133.826654 34.1959522, 133.8264662 34.1958552, 133.8263083 34.1957628)",,
1124925316,False,,,,residential,True,111.998,,"LINESTRING (133.8268986 34.1948891, 133.8267991 34.1950095, 133.8266811 34.1951138, 133.8263083 34.1957628)",,
199424909,False,,,,residential,True,108.18,,"LINESTRING (133.8268986 34.1948891, 133.8273033 34.1941909, 133.8274537 34.1940361)",,
44355286,False,,,,residential,False,62.853,,"LINESTRING (133.8257143 34.1954833, 133.8263083 34.1957628)",,
44355287,False,,,,unclassified,False,115.095,,"LINESTRING (133.8257143 34.1954833, 133.8263619 34.1945976)",,
"[1124925328, 199424930]",False,,,,residential,True,87.339,,"LINESTRING (133.8257143 34.1954833, 133.8252437 34.1952896, 133.8250017 34.1951656, 133.8248803 34.1951091)",yes,
44355286,False,,,,residential,True,59.053,,"LINESTRING (133.8263619 34.1945976, 133.8268986 34.1948891)",,
44355287,False,,,,unclassified,True,115.095,,"LINESTRING (133.8263619 34.1945976, 133.8257143 34.1954833)",,
148694377,False,,,,unclassified,False,95.997,,"LINESTRING (133.8263619 34.1945976, 133.8266169 34.1941931, 133.826831 34.1938265)",,
44355286,False,,,,residential,True,62.853,,"LINESTRING (133.8263083 34.1957628, 133.8257143 34.1954833)",,
44355286,False,,,,residential,False,195.399,,"LINESTRING (133.8263083 34.1957628, 133.8264662 34.1958552, 133.826654 34.1959522, 133.8268035 34.1960295, 133.8270939 34.1955374, 133.8271502 34.1953553, 133.8271127 34.1952817, 133.8270471 34.1952158, 133.8270424 34.195146, 133.8270424 34.1950491, 133.827019 34.1950065, 133.8268986 34.1948891)",,
1124925316,False,,,,residential,False,111.998,,"LINESTRING (133.8263083 34.1957628, 133.8266811 34.1951138, 133.8267991 34.1950095, 133.8268986 34.1948891)",,
87727027,False,2,207,琴平停車場琴平公園線,secondary,True,71.977,,"LINESTRING (133.8178595 34.1899516, 133.8181483 34.1901106, 133.818174 34.1901247, 133.8185109 34.1903103)",,
139488881,False,,,,unclassified,True,22.037,,"LINESTRING (133.8196966 34.1895224, 133.8195795 34.1896953)",,
46951620,False,,,,residential,False,82.722,,"LINESTRING (133.8196966 34.1895224, 133.8200892 34.1896871, 133.8202538 34.1897513, 133.820496 34.1898628)",,
139488881,False,,,,unclassified,False,87.269,,"LINESTRING (133.8196966 34.1895224, 133.8198417 34.1892184, 133.820085 34.188807)",,
46951621,False,,,,unclassified,False,29.199,,"LINESTRING (133.820496 34.1898628, 133.8206291 34.1896244)",,
46951620,False,,,,residential,True,82.72200000000001,,"LINESTRING (133.820496 34.1898628, 133.8202538 34.1897513, 133.8200892 34.1896871, 133.8196966 34.1895224)",,
46951621,False,,,,unclassified,True,141.078,,"LINESTRING (133.820496 34.1898628, 133.8204005 34.1899898, 133.8201958 34.1902824, 133.8201562 34.1903481, 133.8197537 34.1909726)",,
46951621,False,,,,unclassified,False,141.078,,"LINESTRING (133.8197537 34.1909726, 133.8201562 34.1903481, 133.8201958 34.1902824, 133.8204005 34.1899898, 133.820496 34.1898628)",,
46951621,False,,,,unclassified,True,106.819,,"LINESTRING (133.8197537 34.1909726, 133.8194424 34.1916256, 133.819314 34.1918615)",,
46951626,False,,207,琴平停車場琴平公園線,secondary,False,53.301,,"LINESTRING (133.8197537 34.1909726, 133.8194671 34.1908185, 133.8194022 34.1907867, 133.8193297 34.1907513, 133.8193147 34.1907427, 133.8192666 34.1907133)",,
"[915487552, 46951626, 914822115, 46951627]",False,,207,琴平停車場琴平公園線,"['secondary', 'tertiary']","[False, True]",302.994,,"LINESTRING (133.8197537 34.1909726, 133.8208246 34.1915595, 133.8209683 34.1913723, 133.8210443 34.1912641, 133.8211356 34.1911405, 133.821579 34.1904981, 133.8216125 34.1904427, 133.8216392 34.1903986, 133.8216523 34.190377, 133.8216692 34.190349, 133.8218244 34.1901182)",,30
1124925355,False,,,,residential,True,131.621,,"LINESTRING (133.8208286 34.1919551, 133.8207024 34.1922663, 133.8206182 34.1923725, 133.8203859 34.1926656, 133.8203953 34.1927311, 133.8204704 34.1927632, 133.8203363 34.1929784)",,
46951627,False,,,,tertiary,True,102.54899999999998,,"LINESTRING (133.8228812 34.1884738, 133.8228415 34.1885323, 133.8228361 34.1885389, 133.8227932 34.1886033, 133.822403 34.1892001, 133.8223708 34.1892511, 133.8223483 34.1892838)",,30
915487573,False,2,206,原田琴平線,secondary,False,67.759,,"LINESTRING (133.8228812 34.1884738, 133.8227922 34.1884282, 133.8227476 34.1884036, 133.8224701 34.1882488, 133.8223746 34.188197, 133.8222667 34.1881378)",,
1160847115,False,2,206,原田琴平線,secondary,True,51.129999999999995,,"LINESTRING (133.8228812 34.1884738, 133.8229737 34.1885258, 133.8230996 34.1885936, 133.8231218 34.1886055, 133.8231314 34.1886104, 133.8233489 34.1887222)",,
46951621,False,,,,unclassified,False,52.424,,"LINESTRING (133.81908 34.1922914, 133.819314 34.1918615)",,
57771760,False,,,,unclassified,False,110.507,,"LINESTRING (133.81908 34.1922914, 133.8188189 34.1923639, 133.8187502 34.1924159, 133.8184306 34.1929185, 133.8183823 34.1930328)",,
57771760,False,,,,unclassified,True,57.396,,"LINESTRING (133.81908 34.1922914, 133.8192009 34.1923941, 133.8194892 34.1925304, 133.8195852 34.1925881)",,
