osmid,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,name,bridge,tunnel,width,access
78007139,unclassified,False,True,64.994,,"LINESTRING (130.0240202 33.1930603, 130.0234655 33.1927051)",,,,,,,
78007123,unclassified,False,False,99.67699999999999,,"LINESTRING (130.0240202 33.1930603, 130.0243285 33.1927083, 130.0248126 33.1929262)",,,,,,,
77882357,unclassified,False,False,83.96,,"LINESTRING (130.0227006 33.1942264, 130.0219882 33.193763)",,,,,,,
77882357,unclassified,False,True,43.958,,"LINESTRING (130.0227006 33.1942264, 130.0230787 33.1944634)",,,,,,,
78007126,unclassified,False,False,57.072,,"LINESTRING (130.0227006 33.1942264, 130.0223313 33.1946362)",,,,,,,
78007126,unclassified,False,True,57.072,,"LINESTRING (130.0223313 33.1946362, 130.0227006 33.1942264)",,,,,,,
78007134,tertiary,False,False,80.332,,"LINESTRING (130.0223313 33.1946362, 130.0230222 33.1950694)",,,,,,,
78007134,tertiary,False,True,93.34,,"LINESTRING (130.0223313 33.1946362, 130.021532 33.194129)",,,,,,,
78007126,unclassified,False,False,73.363,,"LINESTRING (130.0223313 33.1946362, 130.0220418 33.194953, 130.022234 33.1951585)",,,,,,,
78007126,unclassified,False,False,45.726,,"LINESTRING (130.022234 33.1951585, 130.0218353 33.1953989)",,,,,,,
78007126,unclassified,False,True,73.363,,"LINESTRING (130.022234 33.1951585, 130.0220418 33.194953, 130.0223313 33.1946362)",,,,,,,
78007128,unclassified,False,False,71.58000000000001,,"LINESTRING (130.022234 33.1951585, 130.0224694 33.1953889, 130.022795 33.1955933)",,,,,,,
78007126,unclassified,False,True,45.726,,"LINESTRING (130.0218353 33.1953989, 130.022234 33.1951585)",,,,,,,
78007126,unclassified,False,False,123.149,,"LINESTRING (130.0218353 33.1953989, 130.0215885 33.1952661, 130.0208468 33.1948749, 130.0207444 33.1947794)",,,,,,,
78007129,unclassified,False,False,89.32900000000001,,"LINESTRING (130.0218353 33.1953989, 130.022253 33.1955745, 130.022517 33.1956916, 130.0227095 33.1957102)",,,,,,,
78007130,tertiary,False,False,35.179,2,"LINESTRING (130.0207444 33.1947794, 130.0204727 33.1949994)",50,,,,,,
78007130,tertiary,False,True,102.962,2,"LINESTRING (130.0207444 33.1947794, 130.021532 33.194129)",50,,,,,,
78007126,unclassified,False,True,123.149,,"LINESTRING (130.0207444 33.1947794, 130.0208468 33.1948749, 130.0215885 33.1952661, 130.0218353 33.1953989)",,,,,,,
78007127,unclassified,False,False,58.563,,"LINESTRING (130.0231816 33.1951777, 130.022795 33.1955933)",,,,,,,
78007134,tertiary,False,True,19.105,,"LINESTRING (130.0231816 33.1951777, 130.0230222 33.1950694)",,,,,,,
78007134,tertiary,False,False,73.289,,"LINESTRING (130.0231816 33.1951777, 130.0237437 33.1955367, 130.0238077 33.1955776)",,,,,,,
78007127,unclassified,False,True,58.563,,"LINESTRING (130.022795 33.1955933, 130.0231816 33.1951777)",,,,,,,
78007128,unclassified,False,False,15.24,,"LINESTRING (130.022795 33.1955933, 130.0227095 33.1957102)",,,,,,,
78007128,unclassified,False,True,71.58000000000001,,"LINESTRING (130.022795 33.1955933, 130.0224694 33.1953889, 130.022234 33.1951585)",,,,,,,
78007128,unclassified,False,True,15.24,,"LINESTRING (130.0227095 33.1957102, 130.022795 33.1955933)",,,,,,,
78007129,unclassified,False,False,57.021,,"LINESTRING (130.0227095 33.1957102, 130.0228098 33.1957218, 130.0230935 33.1959039, 130.0231417 33.1959221, 130.0232423 33.1959308)",,,,,,,
78007129,unclassified,False,True,89.32900000000001,,"LINESTRING (130.0227095 33.1957102, 130.022517 33.1956916, 130.022253 33.1955745, 130.0218353 33.1953989)",,,,,,,
78007130,tertiary,False,False,102.962,2,"LINESTRING (130.021532 33.194129, 130.0207444 33.1947794)",50,,,,,,
78007130,tertiary,False,True,58.807,2,"LINESTRING (130.021532 33.194129, 130.0219882 33.193763)",50,,,,,,
78007134,tertiary,False,False,93.34,,"LINESTRING (130.021532 33.194129, 130.0223313 33.1946362)",,,,,,,
"[454156776, 190142460, 984283700]",tertiary,False,True,88.65299999999999,,"LINESTRING (130.021532 33.194129, 130.0211785 33.1939046, 130.0211341 33.1938764, 130.020773 33.1936471)",,,,yes,,,
77882357,unclassified,False,True,83.96,,"LINESTRING (130.0219882 33.193763, 130.0227006 33.1942264)",,,,,,,
78007130,tertiary,False,False,58.807,2,"LINESTRING (130.0219882 33.193763, 130.021532 33.194129)",50,,,,,,
"[984283699, 77882357, 190142395]",unclassified,False,False,68.255,,"LINESTRING (130.0219882 33.193763, 130.0216655 33.1935606, 130.0216222 33.1935335, 130.0214012 33.1933949)",,,,yes,,,
"[889397321, 78007130]",tertiary,False,"[False, True]",60.593999999999994,"['2', '3']","LINESTRING (130.0219882 33.193763, 130.022094 33.193674, 130.0224475 33.1933767)",50,,,,,,
78007134,tertiary,False,True,7.986,,"LINESTRING (130.0238814 33.1956144, 130.0238077 33.1955776)",,,,,,,
454775406,tertiary,True,False,56.414,2,"LINESTRING (130.0238814 33.1956144, 130.0242525 33.1952132)",,,,,,,
846576777,tertiary,False,True,66.604,2,"LINESTRING (130.0238814 33.1956144, 130.023971 33.1956733, 130.0241748 33.1958073, 130.0242501 33.1958901, 130.0243145 33.1959776, 130.0243534 33.1960506)",,,,,,,
78007129,unclassified,False,True,57.020999999999994,,"LINESTRING (130.0232423 33.1959308, 130.0231417 33.1959221, 130.0230935 33.1959039, 130.0228098 33.1957218, 130.0227095 33.1957102)",,,,,,,
454775407,unclassified,True,False,13.873999999999999,,"LINESTRING (130.0232423 33.1959308, 130.0232935 33.1959444, 130.0233757 33.1959849)",,,,,,,
81239510,tertiary,False,True,18.424,,"LINESTRING (130.0240778 33.1909584, 130.0240873 33.1907929)",50,,,,,,
"[425647088, 81239510, 425647087]",tertiary,False,False,63.721000000000004,,"LINESTRING (130.0240778 33.1909584, 130.0240697 33.191078, 130.0240492 33.1914924, 130.0240483 33.1915309)",50,,,yes,,,
81239515,tertiary,False,False,75.62,,"LINESTRING (130.0240778 33.1909584, 130.023878 33.1910702, 130.0234676 33.191404)",,,,,,,
81239510,tertiary,False,False,93.164,,"LINESTRING (130.0241257 33.1899557, 130.0241028 33.1905245, 130.0240873 33.1907929)",50,,,,,,
454414423,primary,False,True,45.04,2,"LINESTRING (130.0173244 33.1938851, 130.0169105 33.1936751)",50,24,武雄多久線,,,,
81239507,secondary,False,False,56.163000000000004,2,"LINESTRING (130.0173244 33.1938851, 130.0175594 33.1936397, 130.0177096 33.1934964)",,330,県道330号 武雄塩田線,,,,
190141714,secondary,False,False,81.214,,"LINESTRING (130.0173244 33.1938851, 130.0170591 33.1941607, 130.0169655 33.1942768, 130.0168075 33.1944728)",,253,武雄温泉線,,,,
454414423,primary,False,False,88.124,2,"LINESTRING (130.0173244 33.1938851, 130.017706 33.1940664, 130.0181479 33.1942765)",50,24,武雄多久線,,,,
454414423,primary,False,True,71.461,2,"LINESTRING (130.0208545 33.1955567, 130.0201778 33.1952528)",50,24,武雄多久線,,,,
190142558,residential,False,False,113.822,,"LINESTRING (130.0208545 33.1955567, 130.020825 33.1956331, 130.0208305 33.1960127, 130.0207874 33.1961449, 130.0207794 33.1961853, 130.0208116 33.1962167, 130.0206828 33.1962863, 130.0204253 33.196302)",,,,,,,
454414423,primary,False,False,95.83,2,"LINESTRING (130.0208545 33.1955567, 130.0211701 33.1957126, 130.0216181 33.1959339, 130.0217414 33.1959948)",50,24,武雄多久線,,,,
454252783,residential,False,False,14.873,,"LINESTRING (130.022587 33.196441, 130.0224947 33.1965502)",,,,,,,
454414423,primary,False,False,54.756,2,"LINESTRING (130.022587 33.196441, 130.0230674 33.1967254)",50,24,武雄多久線,,,,
454414423,primary,False,True,93.074,2,"LINESTRING (130.022587 33.196441, 130.0222444 33.1962434, 130.0217414 33.1959948)",50,24,武雄多久線,,,,
454414423,primary,False,False,82.513,2,"LINESTRING (130.0181479 33.1942765, 130.0189201 33.1946413)",50,24,武雄多久線,,,,
989626908,residential,False,True,51.284,,"LINESTRING (130.0181479 33.1942765, 130.0184519 33.1938918)",,,,,,,
454414423,primary,False,True,88.124,2,"LINESTRING (130.0181479 33.1942765, 130.017706 33.1940664, 130.0173244 33.1938851)",50,24,武雄多久線,,,,
462001985,unclassified,False,False,102.946,1,"LINESTRING (130.0181479 33.1942765, 130.0179915 33.1944918, 130.0178764 33.1945659, 130.017734 33.1946194, 130.0172743 33.1947922)",,,,,,,
81239495,tertiary,False,False,140.566,,"LINESTRING (130.0199323 33.1931202, 130.0184809 33.1927697)",,,,,,,
190142432,residential,False,True,46.082,,"LINESTRING (130.0199323 33.1931202, 130.0200695 33.192722)",,,,,,,
81239495,tertiary,False,True,107.31,,"LINESTRING (130.0199323 33.1931202, 130.0205492 33.1931589, 130.0208086 33.1931654, 130.0210771 33.1931153)",,,,,,,
454414423,primary,False,False,71.461,2,"LINESTRING (130.0201778 33.1952528, 130.0208545 33.1955567)",50,24,武雄多久線,,,,
889397322,tertiary_link,False,True,39.331,3,"LINESTRING (130.0201778 33.1952528, 130.0204727 33.1949994)",50,,,,,,
889397323,tertiary_link,False,True,31.929,3,"LINESTRING (130.0201778 33.1952528, 130.0199219 33.1954441)",,,,,,,
454414423,primary,False,True,135.349,2,"LINESTRING (130.0201778 33.1952528, 130.019805 33.1950691, 130.0189201 33.1946413)",50,24,武雄多久線,,,,
460874091,unclassified,False,False,10.08,,"LINESTRING (130.0159684 33.1910745, 130.016024 33.1909967)",,,,yes,,,
"[460874091, 768731326]",unclassified,False,True,63.593,,"LINESTRING (130.0159684 33.1910745, 130.0159167 33.1911469, 130.0156138 33.1915634)",,,,yes,,,
"[460874094, 460874095]",trunk,True,False,158.904,2,"LINESTRING (130.0159684 33.1910745, 130.016145 33.1911239, 130.016171 33.1911312, 130.0172907 33.1914381, 130.0175908 33.1915204)",50,34,武雄バイパス,yes,,,
454190475,tertiary,False,False,12.015,,"LINESTRING (130.0219916 33.1925536, 130.0219078 33.1926358)",,,,,,,
"[454190481, 81239522, 454190477]",unclassified,True,False,153.289,,"LINESTRING (130.0219916 33.1925536, 130.0223546 33.1922554, 130.0227912 33.1919284, 130.0231935 33.1916112)",,,,,yes,,
81057384,primary,False,False,126.202,2,"LINESTRING (130.0148236 33.1927555, 130.0160028 33.1933162)",50,24,武雄多久線,,,,
81057384,primary,False,True,50.439,2,"LINESTRING (130.0148236 33.1927555, 130.0143528 33.1925307)",50,24,武雄多久線,,,,
81239521,unclassified,False,True,73.538,,"LINESTRING (130.0148236 33.1927555, 130.0152042 33.1921759)",,,,,,,
454190480,unclassified,False,True,19.639,,"LINESTRING (130.0234676 33.191404, 130.023311 33.1915224)",,,,,,,
81239509,tertiary,False,False,63.06699999999999,,"LINESTRING (130.0234676 33.191404, 130.0232689 33.1912746, 130.0230864 33.1911557, 130.0229328 33.1910556)",,,,,,,
81239515,tertiary,False,True,75.62,,"LINESTRING (130.0234676 33.191404, 130.023878 33.1910702, 130.0240778 33.1909584)",,,,,,,
78007780,secondary,False,False,51.906,2,"LINESTRING (130.0184809 33.1927697, 130.0187163 33.1923465)",,330,武雄塩田線,,,,
81239495,tertiary,False,True,140.566,,"LINESTRING (130.0184809 33.1927697, 130.0199323 33.1931202)",,,,,,,
"[81239507, 78007780, 81239518]",secondary,False,True,29.201999999999998,2,"LINESTRING (130.0184809 33.1927697, 130.0184321 33.1928172, 130.018311 33.1929552, 130.018287 33.1929758)",,330,"['武雄塩田線', '県道330号 武雄塩田線']",yes,,,
990647643,unclassified,False,False,90.809,1,"LINESTRING (130.0184809 33.1927697, 130.0183645 33.1927344, 130.0176514 33.1923441)",,,,,,,
454190487,residential,False,True,63.394,,"LINESTRING (130.0164109 33.1891317, 130.0168882 33.1895385)",,,,,,,
190142821,residential,False,False,43.487,,"LINESTRING (130.0164109 33.1891317, 130.0161607 33.1891556, 130.0160056 33.1892808)",,,,,,,
190142821,residential,False,True,175.79200000000003,,"LINESTRING (130.0164109 33.1891317, 130.0167385 33.1889877, 130.0168059 33.189009, 130.0172534 33.1893841, 130.0175038 33.1894901, 130.017646 33.1896786, 130.0176465 33.1897126, 130.0175424 33.1898805)",,,,,,,
190142821,residential,False,False,69.57,,"LINESTRING (130.0165199 33.1901717, 130.0171738 33.190475)",,,,,,,
454190485,residential,False,False,35.765,,"LINESTRING (130.0165199 33.1901717, 130.0167935 33.1899458)",,,,,,,
190142821,residential,False,True,146.845,,"LINESTRING (130.0165199 33.1901717, 130.0164796 33.1901442, 130.0157012 33.1894763, 130.0157052 33.1894354, 130.0157422 33.1894179, 130.0158387 33.1893999, 130.015882 33.1893806, 130.0160056 33.1892808)",,,,,,,
190142941,unclassified,False,True,43.111000000000004,,"LINESTRING (130.0165199 33.1901717, 130.0163945 33.1902806, 130.01632 33.1905087)",,,,,,,
190142821,residential,False,False,36.276,,"LINESTRING (130.0171738 33.190475, 130.0173533 33.1901854)",,,,,,,
190142821,residential,False,True,69.57,,"LINESTRING (130.0171738 33.190475, 130.0165199 33.1901717)",,,,,,,
454190490,residential,False,False,15.768,,"LINESTRING (130.0171738 33.190475, 130.0173195 33.1905474)",,,,,,,
"[454175408, 190142635]",residential,False,"[False, True]",191.51000000000002,,"LINESTRING (130.0215829 33.1910015, 130.0219507 33.1915997, 130.0223843 33.1914018, 130.0225688 33.1913348, 130.0228406 33.1910245, 130.0229328 33.1910556)",,,,,,,
190143359,residential,False,False,163.567,,"LINESTRING (130.0215829 33.1910015, 130.0214774 33.1908185, 130.0211319 33.190508, 130.0208471 33.1902572, 130.0207628 33.1902117, 130.020459 33.1900588, 130.020345 33.1899912)",,,,,,,
190143478,residential,False,False,86.372,,"LINESTRING (130.0215829 33.1910015, 130.0214875 33.1911054, 130.0212458 33.1912588, 130.0211363 33.1912932, 130.0208444 33.1913465, 130.0207969 33.1913653)",,,,,,,
81239509,tertiary,False,True,63.06699999999999,,"LINESTRING (130.0229328 33.1910556, 130.0230864 33.1911557, 130.0232689 33.1912746, 130.0234676 33.191404)",,,,,,,
190143530,residential,False,False,114.44,,"LINESTRING (130.0229328 33.1910556, 130.0225275 33.191488, 130.0224198 33.1916061, 130.0223271 33.1916839, 130.0222178 33.1917346, 130.0220896 33.1917803)",,,,,,,
190143609,residential,False,False,128.93300000000002,,"LINESTRING (130.0229328 33.1910556, 130.0232267 33.1907193, 130.0232796 33.1907025, 130.023329 33.1906868, 130.0233463 33.1906813, 130.0234645 33.1906678, 130.0240873 33.1907929)",,,,,,,
"[454175408, 190142635]",residential,False,"[False, True]",191.51,,"LINESTRING (130.0229328 33.1910556, 130.0228406 33.1910245, 130.0225688 33.1913348, 130.0223843 33.1914018, 130.0219507 33.1915997, 130.0215829 33.1910015)",,,,,,,
190142397,residential,False,False,46.884,,"LINESTRING (130.0207969 33.1913653, 130.0206644 33.1917721)",,,,,,,
190143478,residential,False,True,86.37199999999999,,"LINESTRING (130.0207969 33.1913653, 130.0208444 33.1913465, 130.0211363 33.1912932, 130.0212458 33.1912588, 130.0214875 33.1911054, 130.0215829 33.1910015)",,,,,,,
190143535,residential,False,False,134.67200000000003,,"LINESTRING (130.0207969 33.1913653, 130.0204563 33.1912361, 130.0203548 33.1912362, 130.0201429 33.1912679, 130.0199073 33.1912138, 130.0196676 33.1911138, 130.0195453 33.1910523, 130.0194581 33.1910085)",,,,,,,
190143327,residential,False,True,79.157,,"LINESTRING (130.0156138 33.1915634, 130.0148897 33.1911898)",,,,,,,
768731326,unclassified,False,True,64.793,,"LINESTRING (130.0156138 33.1915634, 130.0152725 33.1920713)",,,,,,,
81239496,residential,False,False,294.362,,"LINESTRING (130.0156138 33.1915634, 130.0159231 33.1917223, 130.0169538 33.1922519, 130.0172603 33.1923943, 130.017812 33.1926866, 130.0181902 33.1929146, 130.018287 33.1929758)",,,,,,,
"[460874091, 768731326]",unclassified,False,False,63.593,,"LINESTRING (130.0156138 33.1915634, 130.0159167 33.1911469, 130.0159684 33.1910745)",,,,yes,,,
190142397,residential,False,True,46.884,,"LINESTRING (130.0206644 33.1917721, 130.0207969 33.1913653)",,,,,,,
190143180,residential,False,False,52.003,,"LINESTRING (130.0206644 33.1917721, 130.0204562 33.1917448, 130.0203766 33.1920284)",,,,,,,
190143646,residential,False,True,133.616,,"LINESTRING (130.0206644 33.1917721, 130.0210063 33.1918291, 130.0215401 33.1918312, 130.0218035 33.1918179, 130.0220896 33.1917803)",,,,,,,
81239521,unclassified,False,False,13.254,,"LINESTRING (130.0152725 33.1920713, 130.0152042 33.1921759)",,,,,,,
768731326,unclassified,False,False,64.793,,"LINESTRING (130.0152725 33.1920713, 130.0156138 33.1915634)",,,,,,,
190142432,residential,False,False,46.082,,"LINESTRING (130.0200695 33.192722, 130.0199323 33.1931202)",,,,,,,
190142433,residential,False,True,132.66,,"LINESTRING (130.0200695 33.192722, 130.0187163 33.1923465)",,,,,,,
190142711,residential,False,True,51.515,,"LINESTRING (130.0200695 33.192722, 130.0202485 33.1922836)",,,,,,,
190143329,residential,False,False,114.24099999999999,,"LINESTRING (130.0200695 33.192722, 130.0202087 33.19276, 130.0205416 33.1927866, 130.0209002 33.1928295, 130.0210771 33.1931153)",,,,,,,
"[190142422, 190142407]",residential,False,True,114.16799999999999,,"LINESTRING (130.0154423 33.1939948, 130.0153659 33.1941206, 130.0158839 33.1943817, 130.0162725 33.1945775)",,,,,,,
454414424,residential,False,False,44.739999999999995,,"LINESTRING (130.0154423 33.1939948, 130.0154679 33.1939949, 130.0157024 33.1936684)",,,,,,,
190142578,unclassified,False,False,72.951,,"LINESTRING (130.0192191 33.1943004, 130.0198791 33.1946545)",,,,,,,
190142611,residential,False,True,84.62,1,"LINESTRING (130.0192191 33.1943004, 130.0184519 33.1938918)",,,,,,,
190142939,unclassified,False,True,47.021,,"LINESTRING (130.0192191 33.1943004, 130.0189201 33.1946413)",,,,,,,
81239516,unclassified,False,True,31.926,,"LINESTRING (130.0200733 33.1944178, 130.0198791 33.1946545)",,,,,,,
190142667,unclassified,False,True,107.625,,"LINESTRING (130.0200733 33.1944178, 130.020773 33.1936471)",,,,,,,
81239516,unclassified,False,False,177.78,,"LINESTRING (130.0200733 33.1944178, 130.019613 33.1941766, 130.0196099 33.1941506, 130.0201177 33.1935935, 130.0206123 33.1935384)",,,,,,,
190141714,secondary,False,False,38.349,,"LINESTRING (130.0168075 33.1944728, 130.0165532 33.1947442)",,253,武雄温泉線,,,,
190143330,residential,False,True,56.107,,"LINESTRING (130.0168075 33.1944728, 130.0172743 33.1947922)",,,,,,,
190141714,secondary,False,True,81.214,,"LINESTRING (130.0168075 33.1944728, 130.0169655 33.1942768, 130.0170591 33.1941607, 130.0173244 33.1938851)",,253,武雄温泉線,,,,
190142699,residential,False,False,32.028,,"LINESTRING (130.0162725 33.1945775, 130.0165532 33.1947442)",,,,,,,
190142946,residential,False,False,97.075,,"LINESTRING (130.0162725 33.1945775, 130.0156286 33.1952644)",,,,,,,
190142405,residential,False,True,116.614,,"LINESTRING (130.0162725 33.1945775, 130.0164436 33.1943537, 130.0166279 33.1940858, 130.0169105 33.1936751)",,,,,,,
"[190142422, 190142407]",residential,False,False,114.168,,"LINESTRING (130.0162725 33.1945775, 130.0158839 33.1943817, 130.0153659 33.1941206, 130.0154423 33.1939948)",,,,,,,
190141714,secondary,False,True,38.349,,"LINESTRING (130.0165532 33.1947442, 130.0168075 33.1944728)",,253,武雄温泉線,,,,
190142699,residential,False,True,32.028,,"LINESTRING (130.0165532 33.1947442, 130.0162725 33.1945775)",,,,,,,
190141714,secondary,False,False,99.244,,"LINESTRING (130.0165532 33.1947442, 130.0163429 33.1949649, 130.0158882 33.195442)",,253,武雄温泉線,,,,
190142421,residential,False,False,39.06,,"LINESTRING (130.0182836 33.1953221, 130.0185422 33.1950454)",,,,,,,
190142937,residential,False,True,60.357,,"LINESTRING (130.0182836 33.1953221, 130.0188408 33.1956)",,,,,,,
190143171,residential,False,True,85.846,,"LINESTRING (130.0182836 33.1953221, 130.0177746 33.195966)",,,,,,,
190143330,residential,False,False,53.573,,"LINESTRING (130.0182836 33.1953221, 130.0179733 33.1951653, 130.0177907 33.1950731)",,,,,,,
190143322,unclassified,False,False,114.83,,"LINESTRING (130.0158882 33.195442, 130.0168229 33.1961163)",,,,,,,
190143322,unclassified,False,True,31.201,,"LINESTRING (130.0158882 33.195442, 130.0156286 33.1952644)",,,,,,,
190141714,secondary,False,False,64.214,,"LINESTRING (130.0158882 33.195442, 130.0157894 33.1955558, 130.0156893 33.1956072, 130.0156047 33.1956304, 130.0154608 33.1956227, 130.0152906 33.1956061)",,253,武雄温泉線,,,,
190141714,secondary,False,True,99.244,,"LINESTRING (130.0158882 33.195442, 130.0163429 33.1949649, 130.0165532 33.1947442)",,253,武雄温泉線,,,,
190142946,residential,False,True,49.323,,"LINESTRING (130.0152906 33.1956061, 130.0156286 33.1952644)",,,,,,,
"[190141713, 190143095]","['secondary', 'tertiary']",False,False,139.555,2,"LINESTRING (130.0152906 33.1956061, 130.0151269 33.19576, 130.0148075 33.1960601, 130.0147546 33.1961641, 130.0148606 33.1964572, 130.0149347 33.1966765)",,253,武雄温泉線,,,,
190141714,secondary,False,True,64.21400000000001,,"LINESTRING (130.0152906 33.1956061, 130.0154608 33.1956227, 130.0156047 33.1956304, 130.0156893 33.1956072, 130.0157894 33.1955558, 130.0158882 33.195442)",,253,武雄温泉線,,,,
190142538,tertiary_link,False,False,45.38,2,"LINESTRING (130.0194031 33.1958641, 130.0197471 33.1955748)",,,,,,,
190143529,unclassified,False,True,66.707,,"LINESTRING (130.0194031 33.1958641, 130.0188891 33.1962823)",,,,,,,
190142937,residential,False,False,29.855,,"LINESTRING (130.0194031 33.1958641, 130.0191972 33.1957778, 130.0191194 33.195739)",,,,,,,
190143380,residential,False,False,71.994,,"LINESTRING (130.0194031 33.1958641, 130.0194661 33.1959503, 130.0194021 33.1961202, 130.0193015 33.1963132, 130.0192726 33.1964309, 130.0192636 33.1964677)",,,,,,,
190143024,unclassified,False,False,41.264,,"LINESTRING (130.0169658 33.1962194, 130.0173021 33.1964613)",,,,,,,
190143322,unclassified,False,True,17.556,,"LINESTRING (130.0169658 33.1962194, 130.0168229 33.1961163)",,,,,,,
190143676,residential,False,False,193.04299999999998,,"LINESTRING (130.0169658 33.1962194, 130.0164644 33.1967728, 130.0163162 33.1967027, 130.0161857 33.1968008, 130.0157588 33.1970005, 130.0155847 33.1968607, 130.0154618 33.1968585, 130.0154261 33.1968825)",,,,,,,
190143380,residential,False,False,74.822,,"LINESTRING (130.0192636 33.1964677, 130.0191696 33.1969767, 130.0191742 33.1971345)",,,,,,,
190143380,residential,False,True,71.994,,"LINESTRING (130.0192636 33.1964677, 130.0192726 33.1964309, 130.0193015 33.1963132, 130.0194021 33.1961202, 130.0194661 33.1959503, 130.0194031 33.1958641)",,,,,,,
