osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,width,bridge
48344630,2,140,伊予西条停車場線,secondary,False,False,56.495,"LINESTRING (133.1855855 33.918187, 133.1854228 33.9186768)",,
48344630,2,140,伊予西条停車場線,secondary,False,True,33.616,"LINESTRING (133.1855855 33.918187, 133.1856743 33.9178938)",,
48215499,,,,tertiary,False,True,46.085,"LINESTRING (133.1855855 33.918187, 133.1854653 33.9181653, 133.1850973 33.9180996)",,
48344630,2,140,伊予西条停車場線,secondary,False,False,50.509,"LINESTRING (133.184152 33.9227766, 133.1840707 33.9232258)",,
48344630,2,140,伊予西条停車場線,secondary,False,True,30.621,"LINESTRING (133.184152 33.9227766, 133.1842173 33.9225066)",,
379061874,,,,residential,False,True,108.331,"LINESTRING (133.184152 33.9227766, 133.1842398 33.9227967, 133.1848804 33.9235213)",,
46017172,,13,壬生川新居浜野田線,primary,False,False,51.512,"LINESTRING (133.1777317 33.9166727, 133.1771944 33.916547)",,
408856586,,13,壬生川新居浜野田線,primary,False,True,65.628,"LINESTRING (133.1777317 33.9166727, 133.1777353 33.9172629)",,
48215499,,,,tertiary,False,False,80.833,"LINESTRING (133.1777317 33.9166727, 133.1784342 33.9168227, 133.1785798 33.9168547)",,
310992833,,141,西条港線,secondary,False,True,72.574,"LINESTRING (133.1777317 33.9166727, 133.1777375 33.9162518, 133.1777548 33.9160205)",,
46017172,,13,壬生川新居浜野田線,primary,False,False,63.299,"LINESTRING (133.1771944 33.916547, 133.1765379 33.9163819)",,
46017172,,13,壬生川新居浜野田線,primary,False,True,51.512,"LINESTRING (133.1771944 33.916547, 133.1777317 33.9166727)",,
379048062,,,,residential,False,True,58.308,"LINESTRING (133.1771944 33.916547, 133.1771784 33.9166006, 133.1771482 33.9166257, 133.177041 33.9166432, 133.1766378 33.9167188)",,
48344630,2,140,伊予西条停車場線,secondary,False,False,51.334,"LINESTRING (133.1858224 33.9174488, 133.1856743 33.9178938)",,
48344630,2,140,伊予西条停車場線,secondary,False,True,49.234,"LINESTRING (133.1858224 33.9174488, 133.1859511 33.9170191)",,
212729129,,,,residential,False,False,97.191,"LINESTRING (133.1858224 33.9174488, 133.1857485 33.9174336, 133.1854053 33.917331, 133.184826 33.9171663)",,
914802596,,,,residential,False,True,54.047,"LINESTRING (133.1858224 33.9174488, 133.1859064 33.9174675, 133.1863814 33.9175937)",,
213154866,,,,tertiary,False,True,94.348,"LINESTRING (133.1798619 33.9233947, 133.1808395 33.9236435)",2.8,
379058301,,,市道喜多川朔日市線,tertiary,False,False,37.913,"LINESTRING (133.1798619 33.9233947, 133.1794694 33.9232938)",2.8,
408856964,,,御殿前通り,tertiary,False,True,29.76,"LINESTRING (133.1798619 33.9233947, 133.1797617 33.9236491)",,
408856964,,,御殿前通り,tertiary,False,False,30.168,"LINESTRING (133.1798619 33.9233947, 133.1799097 33.9231904, 133.1799201 33.9231278)",,
378449235,,,,unclassified,False,True,77.069,"LINESTRING (133.1804215 33.9192222, 133.1804352 33.9185292)",,
408856964,,,御殿前通り,tertiary,False,True,122.968,"LINESTRING (133.1804215 33.9192222, 133.1802753 33.9203214)",,
408856585,,,御殿前通り,tertiary,False,True,76.66600000000001,"LINESTRING (133.1804215 33.9192222, 133.1798647 33.9191968, 133.1797645 33.9191903, 133.1796727 33.9191801, 133.1795937 33.9191691)",,
408856587,,,,tertiary,False,False,96.60199999999999,"LINESTRING (133.1804215 33.9192222, 133.1806746 33.919209, 133.1809949 33.9191811, 133.1813205 33.9191605, 133.1814652 33.9191628)",,
94082000,,,,unclassified,False,False,142.97899999999998,"LINESTRING (133.1823645 33.9192178, 133.1823497 33.9194295, 133.1822035 33.9204964)",,
212729128,,,,unclassified,False,True,74.083,"LINESTRING (133.1823645 33.9192178, 133.1824873 33.919234, 133.1831606 33.9193038)",,
408856587,,,,tertiary,False,False,46.115,"LINESTRING (133.1823645 33.9192178, 133.1823964 33.9188918, 133.1824212 33.9188066)",,
408856587,,,,tertiary,False,True,83.21499999999999,"LINESTRING (133.1823645 33.9192178, 133.1819098 33.919187, 133.1816209 33.919168, 133.1814652 33.9191628)",,
48344630,2,140,伊予西条停車場線,secondary,False,False,58.204,"LINESTRING (133.1865703 33.9150929, 133.1864084 33.9155988)",,
48215499,,,,tertiary,False,True,68.667,"LINESTRING (133.1827802 33.9177346, 133.1820582 33.917585)",,
48215499,,,,tertiary,False,False,163.593,"LINESTRING (133.1827802 33.9177346, 133.1836391 33.9178662, 133.1845238 33.918001)",,
408856587,,,,tertiary,False,False,109.783,"LINESTRING (133.1827802 33.9177346, 133.1828395 33.9174587, 133.1829422 33.9171062, 133.1830236 33.9167685)",,
408856587,,,,tertiary,False,True,64.227,"LINESTRING (133.1827802 33.9177346, 133.1826971 33.9180877, 133.1826291 33.9182981)",,
408856587,,,,tertiary,False,True,12.471,"LINESTRING (133.1824838 33.9187072, 133.1824212 33.9188066)",,
378903395,,,,residential,False,True,65.61999999999999,"LINESTRING (133.1824838 33.9187072, 133.1825698 33.9186531, 133.1826232 33.9186236, 133.1827065 33.9185908, 133.1830855 33.9184668, 133.1831158 33.9184458)",,
408856587,,,,tertiary,False,False,47.436,"LINESTRING (133.1824838 33.9187072, 133.1825689 33.9184842, 133.1826291 33.9182981)",,
60524957,,,,tertiary,False,True,35.804,"LINESTRING (133.1767241 33.9184591, 133.1763514 33.9183695)",,
378903405,,,,unclassified,False,False,45.653,"LINESTRING (133.1767241 33.9184591, 133.1768735 33.9180677)",,
378903405,,,,unclassified,False,True,64.52,"LINESTRING (133.1767241 33.9184591, 133.1765197 33.919014)",,
60524957,,,,tertiary,False,False,97.026,"LINESTRING (133.1767241 33.9184591, 133.1775831 33.9186668, 133.1777319 33.9187078)",,
408856585,,,御殿前通り,tertiary,False,False,39.397,"LINESTRING (133.1777319 33.9187078, 133.1781387 33.9188154)",,
50123157,,13;141,壬生川新居浜野田線,primary,False,True,61.333,"LINESTRING (133.1777319 33.9187078, 133.177707 33.9188052, 133.1775746 33.9191793, 133.1775535 33.9192389)",,
60524957,,,,tertiary,False,True,97.026,"LINESTRING (133.1777319 33.9187078, 133.1775831 33.9186668, 133.1767241 33.9184591)",,
408856586,,13,壬生川新居浜野田線,primary,False,False,43.309,"LINESTRING (133.1777319 33.9187078, 133.177737 33.9186025, 133.1777378 33.9183184)",,
50123157,,13;141,壬生川新居浜野田線,primary,False,False,124.094,"LINESTRING (133.1769348 33.9209849, 133.1773145 33.9199143)",,
50123157,,13;141,壬生川新居浜野田線,primary,False,True,12.058,"LINESTRING (133.1769348 33.9209849, 133.1768911 33.9210871)",,
55569274,,,,unclassified,False,False,102.519,"LINESTRING (133.1769348 33.9209849, 133.1779962 33.9212575)",,
1076498786,,,,unclassified,False,False,43.392,"LINESTRING (133.1792789 33.9216486, 133.1791161 33.9220147)",,
"[379058280, 55569274, 379058259]",,,,unclassified,False,False,16.551,"LINESTRING (133.1792789 33.9216486, 133.1793384 33.9216601, 133.1794186 33.9216741, 133.1794544 33.9216792)",,yes
55569274,,,,unclassified,False,True,126.721,"LINESTRING (133.1792789 33.9216486, 133.1789055 33.9215488, 133.1786843 33.9214342, 133.1781355 33.9212933, 133.1779962 33.9212575)",,
379058280,,,,unclassified,False,True,56.903,"LINESTRING (133.1800558 33.9217925, 133.1794544 33.9216792)",,
408856964,,,御殿前通り,tertiary,False,False,5.885,"LINESTRING (133.1800558 33.9217925, 133.1800639 33.92174)",,
408856964,,,御殿前通り,tertiary,False,True,24.284,"LINESTRING (133.1800558 33.9217925, 133.1800349 33.9220102)",,
60524934,,,,unclassified,False,False,70.301,"LINESTRING (133.1816167 33.9151428, 133.1819193 33.9153367, 133.1819406 33.9153646, 133.181937 33.9153998, 133.1819158 33.9154292, 133.1817534 33.9155933)",,
60524935,,,,unclassified,False,False,114.60499999999999,"LINESTRING (133.1816167 33.9151428, 133.1815159 33.9152368, 133.1814504 33.9153044, 133.1813566 33.9154321, 133.181284 33.915507, 133.1811124 33.9156554, 133.1810452 33.9158169, 133.1808681 33.9159464)",,
60524934,,,,unclassified,False,False,95.82,"LINESTRING (133.1817534 33.9155933, 133.1813495 33.91588, 133.1812363 33.9159314, 133.1811354 33.9159608, 133.1810292 33.9159667, 133.180923 33.9159623, 133.1808681 33.9159464)",,
60524934,,,,unclassified,False,True,70.30099999999999,"LINESTRING (133.1817534 33.9155933, 133.1819158 33.9154292, 133.181937 33.9153998, 133.1819406 33.9153646, 133.1819193 33.9153367, 133.1816167 33.9151428)",,
