osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,width
171775672,4,29,シンフォニーロード,primary,False,False,235.14600000000002,"LINESTRING (139.0039249 36.3225193, 139.0038335 36.3225381, 139.003686 36.3225993, 139.00355 36.3226591, 139.0034068 36.3227394, 139.003345 36.3227845, 139.0032701 36.322839, 139.0031836 36.3229185, 139.0031131 36.3229999, 139.0030491 36.3230836, 139.0029993 36.3231788, 139.0029501 36.323278, 139.0029211 36.3233768, 139.0028793 36.3235759, 139.0028492 36.3238187, 139.0028115 36.3241233, 139.0027986 36.324247)",,,
"[171775672, 160009930]",4,29,シンフォニーロード,primary,False,True,73.747,"LINESTRING (139.0039249 36.3225193, 139.0040726 36.3224901, 139.0044962 36.3224242, 139.0047313 36.3223867)",,yes,
33971700,2,25,旧中山道,primary,False,True,73.507,"LINESTRING (139.0075066 36.3222092, 139.0075289 36.3220691, 139.0076109 36.3215535)",,,
77904204,4,31,シンフォニーロード,primary,False,True,49.782,"LINESTRING (139.0075066 36.3222092, 139.0076138 36.3222168, 139.0080601 36.3222487)",40,,
160009931,4,29,シンフォニーロード,primary,False,False,123.62,"LINESTRING (139.0075066 36.3222092, 139.0073376 36.3221954, 139.0067784 36.3221502, 139.0064749 36.3221472, 139.0061305 36.322152)",,,
220490544,2,25,田町通り,primary,False,False,65.966,"LINESTRING (139.0075066 36.3222092, 139.0074869 36.3223476, 139.0074262 36.3227989)",,,
220492036,4,29,シンフォニーロード,primary,False,False,90.419,"LINESTRING (139.0061305 36.322152, 139.0051414 36.3223137)",,,
220492037,,,,residential,False,False,60.422,"LINESTRING (139.0061305 36.322152, 139.0062068 36.3216121)",30,,
160009931,4,29,シンフォニーロード,primary,False,True,123.62000000000002,"LINESTRING (139.0061305 36.322152, 139.0064749 36.3221472, 139.0067784 36.3221502, 139.0073376 36.3221954, 139.0075066 36.3222092)",,,
159785602,2,49,大手前通り,primary,True,False,66.203,"LINESTRING (139.0072033 36.3243356, 139.0070837 36.3243319, 139.0064646 36.3243197)",,,
220490543,2,25,田町通り,primary,False,False,55.785000000000004,"LINESTRING (139.0072033 36.3243356, 139.0071908 36.3244315, 139.0071281 36.3248336)",,,
220490544,2,25,田町通り,primary,False,True,101.96900000000001,"LINESTRING (139.0072033 36.3243356, 139.0072071 36.3242684, 139.0073176 36.3236018, 139.0073329 36.3234884, 139.0073414 36.3234256)",,,
74430361,,,お濠端通り,tertiary,False,True,90.427,"LINESTRING (139.0044953 36.3243644, 139.0045239 36.3242781, 139.0045986 36.3235567)",,,
159993812,,,お濠端通り,tertiary,True,False,112.032,"LINESTRING (139.0044953 36.3243644, 139.0044791 36.3244735, 139.00436 36.325366)",,,
160009925,2,49,音楽センター前通り,primary,False,True,153.19099999999997,"LINESTRING (139.0044953 36.3243644, 139.004415 36.3243749, 139.0041639 36.3243896, 139.0039257 36.3243649, 139.0029549 36.3242587, 139.0027986 36.324247)",40,,
77904203,4,29,渋川街道,primary,False,False,86.341,"LINESTRING (139.0027986 36.324247, 139.0027838 36.3243622, 139.0026964 36.3250191)",,,12
160009925,2,49,音楽センター前通り,primary,False,False,153.19100000000003,"LINESTRING (139.0027986 36.324247, 139.0029549 36.3242587, 139.0039257 36.3243649, 139.0041639 36.3243896, 139.004415 36.3243749, 139.0044953 36.3243644)",40,,
171775672,4,29,シンフォニーロード,primary,False,True,235.14600000000002,"LINESTRING (139.0027986 36.324247, 139.0028115 36.3241233, 139.0028492 36.3238187, 139.0028793 36.3235759, 139.0029211 36.3233768, 139.0029501 36.323278, 139.0029993 36.3231788, 139.0030491 36.3230836, 139.0031131 36.3229999, 139.0031836 36.3229185, 139.0032701 36.322839, 139.003345 36.3227845, 139.0034068 36.3227394, 139.00355 36.3226591, 139.003686 36.3225993, 139.0038335 36.3225381, 139.0039249 36.3225193)",,,
172259126,4,49,音楽センター前通り,primary,False,True,156.95600000000002,"LINESTRING (139.0027986 36.324247, 139.0026213 36.3242386, 139.0011547 36.3241601, 139.0010503 36.3241556)",40,,
970356230,4,49,和田橋通り,primary,False,False,28.778,"LINESTRING (138.9991329 36.3239253, 138.9994162 36.3240473)",40,,
159710615,2,17,,trunk,True,False,280.881,"LINESTRING (139.0004871 36.3216708, 139.0001533 36.3220319, 138.999787 36.322504, 138.9994747 36.3230464, 138.9994339 36.3231431, 138.9993846 36.3232688, 138.9991878 36.3237904, 138.9991329 36.3239253)",,,
159710619,2,17,高崎バイパス,trunk,True,False,154.114,"LINESTRING (139.0018312 36.3201006, 139.0027095 36.3189089)",60,,
164029664,,,,unclassified,False,True,116.596,"LINESTRING (138.9999946 36.3226885, 139.0000554 36.3227013, 139.0004171 36.3227446, 139.0004537 36.3227546, 139.0004736 36.3227677, 139.0004863 36.3227911, 139.0004236 36.323415)",,,
331667492,1,17,,trunk,True,False,215.457,"LINESTRING (138.9999946 36.3226885, 139.0006605 36.3217328, 139.000854 36.3214773, 139.0011918 36.3210082)",,,
970356230,4,49,和田橋通り,primary,False,True,28.778,"LINESTRING (138.9994162 36.3240473, 138.9991329 36.3239253)",40,,
172259126,4,49,音楽センター前通り,primary,False,False,147.267,"LINESTRING (138.9994162 36.3240473, 138.9995035 36.3240729, 138.999574 36.3240841, 138.9996211 36.3240889, 139.0010503 36.3241556)",40,,
331667492,1,17,,trunk,True,False,78.865,"LINESTRING (138.9994162 36.3240473, 138.9994629 36.3238887, 138.9994683 36.3238738, 138.9995408 36.323661, 138.9996604 36.3233663)",,,
331667492,1,17,,trunk,True,False,21.827,"LINESTRING (139.0011918 36.3210082, 139.0013123 36.3208376)",,,
160009939,,,,tertiary,True,False,44.697,"LINESTRING (139.0011918 36.3210082, 139.0013011 36.3209941, 139.0015206 36.3209686, 139.0015964 36.3209592, 139.0016799 36.3209327)",,,
159785606,2,,,tertiary,False,False,317.014,"LINESTRING (138.9991798 36.3247275, 138.9992577 36.3247494, 138.9993114 36.3247595, 138.9994409 36.3247738, 139.0008497 36.3249042, 139.0013496 36.3249354, 139.0026964 36.3250191)",30,,
478874861,2,17,,trunk,True,False,78.546,"LINESTRING (138.9991798 36.3247275, 138.9993516 36.324241, 138.9993643 36.3242047, 138.9994162 36.3240473)",,,
77904203,4,29,渋川街道,primary,False,False,72.726,"LINESTRING (139.0026964 36.3250191, 139.0026477 36.3255276, 139.0026339 36.3256712)",,,12
77904203,4,29,渋川街道,primary,False,True,86.341,"LINESTRING (139.0026964 36.3250191, 139.0027838 36.3243622, 139.0027986 36.324247)",,,12
159785606,2,,,tertiary,False,True,317.014,"LINESTRING (139.0026964 36.3250191, 139.0013496 36.3249354, 139.0008497 36.3249042, 138.9994409 36.3247738, 138.9993114 36.3247595, 138.9992577 36.3247494, 138.9991798 36.3247275)",30,,
172257587,,,レンガ通り,residential,True,False,90.40299999999999,"LINESTRING (139.00859 36.3244105, 139.0085975 36.3243584, 139.0086527 36.3240145, 139.0087165 36.3236039)",,,
217386134,2,,慈光通り,tertiary,True,False,124.51100000000001,"LINESTRING (139.00859 36.3244105, 139.0073051 36.3243398, 139.0072033 36.3243356)",,,
159993823,,,,residential,False,False,45.797,"LINESTRING (139.0060562 36.3227164, 139.0060924 36.3227194, 139.0065647 36.3227586)",,,
159993823,,,,residential,False,True,41.391999999999996,"LINESTRING (139.0060562 36.3227164, 139.006022 36.3227139, 139.0055955 36.3226884)",,,
171775675,,,南銀座,residential,True,False,63.117,"LINESTRING (139.0060562 36.3227164, 139.0061124 36.3222599, 139.0061305 36.322152)",,,
220490544,2,25,田町通り,primary,False,False,70.099,"LINESTRING (139.0074262 36.3227989, 139.0073414 36.3234256)",,,
159993823,,,,residential,False,True,77.506,"LINESTRING (139.0074262 36.3227989, 139.007333 36.3228099, 139.0065647 36.3227586)",,,
189032628,,,,residential,True,False,125.85300000000001,"LINESTRING (139.0074262 36.3227989, 139.0075206 36.3227947, 139.0079281 36.3228033, 139.0088293 36.3228437)",,,
220490544,2,25,田町通り,primary,False,True,65.966,"LINESTRING (139.0074262 36.3227989, 139.0074869 36.3223476, 139.0075066 36.3222092)",,,
172257587,,,レンガ通り,residential,True,False,12.587,"LINESTRING (139.0087165 36.3236039, 139.0087184 36.3235779, 139.0087248 36.3234909)",,,
74430361,,,お濠端通り,tertiary,False,False,102.961,"LINESTRING (139.0047254 36.3226364, 139.0045986 36.3235567)",,,
74430361,,,お濠端通り,tertiary,False,True,27.773,"LINESTRING (139.0047254 36.3226364, 139.0047305 36.3225137, 139.0047313 36.3223867)",,,
159993823,,,,residential,False,False,37.138,"LINESTRING (139.0047254 36.3226364, 139.00478 36.3226397, 139.0051388 36.3226611)",,,
209023346,4,134,南大通り,secondary,False,False,66.617,"LINESTRING (139.0081937 36.3189944, 139.0086847 36.3185445)",40,,
136145892,4,134,南大通り,secondary,False,True,66.979,"LINESTRING (139.0081937 36.3189944, 139.0080731 36.3191292, 139.0079994 36.319236, 139.0079568 36.3193554, 139.0079223 36.3195431)",,,
159993809,2,,,tertiary,False,False,48.163,"LINESTRING (139.0081937 36.3189944, 139.0082781 36.3190441, 139.0086277 36.31925)",,,
160576213,,,,residential,False,True,45.613,"LINESTRING (139.0081937 36.3189944, 139.0081058 36.3189433, 139.007781 36.3187542)",,,
74430361,,,お濠端通り,tertiary,False,True,102.961,"LINESTRING (139.0045986 36.3235567, 139.0047254 36.3226364)",,,
74430361,,,お濠端通り,tertiary,False,False,90.427,"LINESTRING (139.0045986 36.3235567, 139.0045239 36.3242781, 139.0044953 36.3243644)",,,
160009922,,,,residential,False,False,30.735999999999997,"LINESTRING (139.0045986 36.3235567, 139.0046618 36.3235623, 139.0049396 36.3235871)",,,
160009922,,,,residential,False,True,40.639,"LINESTRING (139.0059241 36.3236786, 139.0058977 36.3236726, 139.0054741 36.3236348)",,,
171775675,,,南銀座,residential,True,False,107.644,"LINESTRING (139.0059241 36.3236786, 139.00597 36.3233443, 139.0060562 36.3227164)",,,
160009922,,,,residential,False,False,40.723,"LINESTRING (139.0050223 36.3235945, 139.0054741 36.3236348)",,,
160009922,,,,residential,False,True,7.454,"LINESTRING (139.0050223 36.3235945, 139.0049396 36.3235871)",,,
160009923,,,,residential,False,False,104.313,"LINESTRING (139.0050223 36.3235945, 139.0051388 36.3226611)",,,
159993823,,,,residential,False,False,41.028,"LINESTRING (139.0051388 36.3226611, 139.0055955 36.3226884)",,,
160009923,,,,residential,False,True,104.313,"LINESTRING (139.0051388 36.3226611, 139.0050223 36.3235945)",,,
159993823,,,,residential,False,True,37.138,"LINESTRING (139.0051388 36.3226611, 139.00478 36.3226397, 139.0047254 36.3226364)",,,
160009922,,,,residential,False,True,40.723,"LINESTRING (139.0054741 36.3236348, 139.0050223 36.3235945)",,,
160009926,,,,residential,False,False,105.796,"LINESTRING (139.0054741 36.3236348, 139.0055955 36.3226884)",,,
160009922,,,,residential,False,False,40.639,"LINESTRING (139.0054741 36.3236348, 139.0058977 36.3236726, 139.0059241 36.3236786)",,,
159993823,,,,residential,False,True,41.028,"LINESTRING (139.0055955 36.3226884, 139.0051388 36.3226611)",,,
160009926,,,,residential,False,True,105.796,"LINESTRING (139.0055955 36.3226884, 139.0054741 36.3236348)",,,
159993823,,,,residential,False,False,41.391999999999996,"LINESTRING (139.0055955 36.3226884, 139.006022 36.3227139, 139.0060562 36.3227164)",,,
220490537,,,お濠端通り,tertiary,False,True,20.874,"LINESTRING (139.0039488 36.3206991, 139.0041807 36.320681)",,,
160009933,,,,unclassified,False,False,310.229,"LINESTRING (139.0039488 36.3206991, 139.0038818 36.3200174, 139.0038447 36.319712, 139.0029106 36.3198489, 139.0028321 36.3198604, 139.0028036 36.3193328, 139.002765 36.3189604, 139.0027095 36.3189089)",,,
220490537,,,お濠端通り,tertiary,False,False,205.743,"LINESTRING (139.0039488 36.3206991, 139.0030594 36.320761, 139.0023174 36.3208079, 139.0022456 36.3208309, 139.0021772 36.3208528, 139.002132 36.3208696, 139.0016799 36.3209327)",,,
160009922,,,,residential,False,False,7.454,"LINESTRING (139.0049396 36.3235871, 139.0050223 36.3235945)",,,
160009922,,,,residential,False,True,30.735999999999997,"LINESTRING (139.0049396 36.3235871, 139.0046618 36.3235623, 139.0045986 36.3235567)",,,
160009927,,,,residential,False,True,83.792,"LINESTRING (139.0049396 36.3235871, 139.0048795 36.3242764, 139.004874 36.3243388)",,,
159785602,2,49,大手前通り,primary,True,False,34.272,"LINESTRING (139.004874 36.3243388, 139.0046014 36.3243412, 139.0044953 36.3243644)",,,
160009927,,,,residential,False,False,83.792,"LINESTRING (139.004874 36.3243388, 139.0048795 36.3242764, 139.0049396 36.3235871)",,,
159710619,2,17,高崎バイパス,trunk,True,False,93.415,"LINESTRING (139.0027095 36.3189089, 139.0031827 36.3183183, 139.0032657 36.3181986)",60,,
160009933,,,,unclassified,False,True,310.22900000000004,"LINESTRING (139.0027095 36.3189089, 139.002765 36.3189604, 139.0028036 36.3193328, 139.0028321 36.3198604, 139.0029106 36.3198489, 139.0038447 36.319712, 139.0038818 36.3200174, 139.0039488 36.3206991)",,,
159785602,2,49,大手前通り,primary,True,False,47.064,"LINESTRING (139.0063591 36.3243177, 139.0058339 36.3243276)",,,
160009932,,,,residential,False,False,174.341,"LINESTRING (139.0063591 36.3243177, 139.006365 36.3242616, 139.006479 36.3234039, 139.0065647 36.3227586)",,,
220492036,4,29,シンフォニーロード,primary,False,False,37.627,"LINESTRING (139.0051414 36.3223137, 139.0047313 36.3223867)",,,
220492036,4,29,シンフォニーロード,primary,False,True,90.419,"LINESTRING (139.0051414 36.3223137, 139.0061305 36.322152)",,,
160009928,,,お濠端通り,tertiary,False,False,38.842,"LINESTRING (139.0051414 36.3223137, 139.005149 36.3222107, 139.0051671 36.321965)",,,
220490537,,,お濠端通り,tertiary,False,False,20.874,"LINESTRING (139.0041807 36.320681, 139.0039488 36.3206991)",,,
220490537,,,お濠端通り,tertiary,False,True,68.248,"LINESTRING (139.0041807 36.320681, 139.00494 36.3206316)",,,
"[160009929, 160009938, 695893157, 160009935]",2,,,tertiary,False,"[False, True]",205.785,"LINESTRING (139.0041807 36.320681, 139.0041754 36.3207109, 139.004167 36.3207898, 139.004132 36.3210766, 139.0039285 36.3223687, 139.0039249 36.3225193)",,yes,
160009928,,,お濠端通り,tertiary,False,True,47.497,"LINESTRING (139.0051986 36.3215386, 139.0051671 36.321965)",,,
170486282,,,,residential,False,False,41.289,"LINESTRING (139.0051986 36.3215386, 139.0056576 36.321572)",,,
1238700058,,,お濠端通り,tertiary,False,False,72.827,"LINESTRING (139.0051986 36.3215386, 139.004852 36.3214971, 139.0048828 36.3211253)",,,
164029669,,,,residential,False,False,40.987,"LINESTRING (139.00494 36.3206316, 139.0050121 36.3202676)",,,
220490537,,,お濠端通り,tertiary,False,False,68.248,"LINESTRING (139.00494 36.3206316, 139.0041807 36.320681)",,,
1238700058,,,お濠端通り,tertiary,False,True,55.198,"LINESTRING (139.00494 36.3206316, 139.0048961 36.3208836, 139.0048828 36.3211253)",,,
159993823,,,,residential,False,False,77.506,"LINESTRING (139.0065647 36.3227586, 139.007333 36.3228099, 139.0074262 36.3227989)",,,
159993823,,,,residential,False,True,45.797,"LINESTRING (139.0065647 36.3227586, 139.0060924 36.3227194, 139.0060562 36.3227164)",,,
160009932,,,,residential,False,True,174.341,"LINESTRING (139.0065647 36.3227586, 139.006479 36.3234039, 139.006365 36.3242616, 139.0063591 36.3243177)",,,
160009940,,,,tertiary,True,False,39.402,"LINESTRING (139.0016799 36.3209327, 139.0015963 36.3209262, 139.0014871 36.3209407, 139.001445 36.3209446, 139.0014135 36.3209437, 139.0013897 36.3209339, 139.0013626 36.3209115, 139.0013464 36.3208966, 139.0013283 36.3208721, 139.0013123 36.3208376)",,,
220490537,,,お濠端通り,tertiary,False,True,205.743,"LINESTRING (139.0016799 36.3209327, 139.002132 36.3208696, 139.0021772 36.3208528, 139.0022456 36.3208309, 139.0023174 36.3208079, 139.0030594 36.320761, 139.0039488 36.3206991)",,,
331667492,1,17,,trunk,True,False,94.249,"LINESTRING (139.0013123 36.3208376, 139.0014845 36.3206133, 139.0018312 36.3201006)",,,
159785602,2,49,大手前通り,primary,True,False,76.112,"LINESTRING (139.0058339 36.3243276, 139.0049844 36.3243375)",,,
171775675,,,南銀座,residential,True,False,72.62599999999999,"LINESTRING (139.0058339 36.3243276, 139.0058459 36.3242686, 139.0059241 36.3236786)",,,
160690407,2,25,観音通り,primary,False,False,71.839,"LINESTRING (139.0049164 36.318542, 139.0050651 36.318598, 139.0051327 36.3186613, 139.0052486 36.3187915, 139.0054306 36.3190183)",,,
160690407,2,25,観音通り,primary,False,True,73.241,"LINESTRING (139.0049164 36.318542, 139.0047963 36.3185156, 139.0041114 36.3184305)",,,
964471653,,,,unclassified,False,False,14.779,"LINESTRING (139.0049164 36.318542, 139.0048992 36.3184739, 139.0048547 36.3184216)",,,
170486167,,,,residential,False,True,47.211,"LINESTRING (139.007249 36.3181337, 139.0067223 36.3181209)",,,
209023360,,,,tertiary,False,False,18.601,"LINESTRING (139.007249 36.3181337, 139.0073834 36.3180062)",,,
170486209,,,,residential,False,True,80.804,"LINESTRING (139.007249 36.3181337, 139.0072737 36.3181551, 139.0075282 36.3183748, 139.0075486 36.3183924, 139.0079241 36.3186103)",,,
209023360,,,,tertiary,False,True,63.163,"LINESTRING (139.007249 36.3181337, 139.0071586 36.3182219, 139.0070991 36.3183108, 139.0069488 36.318642)",,,
160576226,,,,tertiary,False,True,40.494,"LINESTRING (139.0069488 36.318642, 139.006816 36.3189901)",,,
170486284,,,,residential,False,True,58.343,"LINESTRING (139.0069488 36.318642, 139.0075413 36.3188597)",,,
209023368,,,,residential,False,False,47.487,"LINESTRING (139.0069488 36.318642, 139.0065181 36.3183931)",,,
209023360,,,,tertiary,False,False,63.163000000000004,"LINESTRING (139.0069488 36.318642, 139.0070991 36.3183108, 139.0071586 36.3182219, 139.007249 36.3181337)",,,
160576236,,,,residential,False,True,72.666,"LINESTRING (139.0075413 36.3188597, 139.0072891 36.3194808)",,,
170486284,,,,residential,False,False,58.343,"LINESTRING (139.0075413 36.3188597, 139.0069488 36.318642)",,,
209023350,,,,residential,False,False,24.487,"LINESTRING (139.0075413 36.3188597, 139.0077456 36.318773, 139.007781 36.3187542)",,,
160690407,2,25,観音通り,primary,False,False,32.304,"LINESTRING (139.007021 36.3200608, 139.0073406 36.3201953)",,,
160690407,2,25,観音通り,primary,False,True,57.631,"LINESTRING (139.007021 36.3200608, 139.0064497 36.3198226)",,,
160576236,,,,residential,False,False,68.821,"LINESTRING (139.007021 36.3200608, 139.0070499 36.3199982, 139.0072891 36.3194808)",,,
209023350,,,,residential,False,False,20.504,"LINESTRING (139.007781 36.3187542, 139.0079241 36.3186103)",,,
160576213,,,,residential,False,False,45.613,"LINESTRING (139.007781 36.3187542, 139.0081058 36.3189433, 139.0081937 36.3189944)",,,
209023350,,,,residential,False,True,24.487,"LINESTRING (139.007781 36.3187542, 139.0077456 36.318773, 139.0075413 36.3188597)",,,
164029662,,,,tertiary,False,False,78.467,"LINESTRING (139.0010503 36.3241556, 139.0010593 36.3240594, 139.0011588 36.3234555)",,,
172259126,4,49,音楽センター前通り,primary,False,False,156.95600000000002,"LINESTRING (139.0010503 36.3241556, 139.0011547 36.3241601, 139.0026213 36.3242386, 139.0027986 36.324247)",40,,
172259126,4,49,音楽センター前通り,primary,False,True,147.26699999999997,"LINESTRING (139.0010503 36.3241556, 138.9996211 36.3240889, 138.999574 36.3240841, 138.9995035 36.3240729, 138.9994162 36.3240473)",40,,
164029669,,,,residential,False,False,20.701,"LINESTRING (139.0050121 36.3202676, 139.0052431 36.3202633)",,,
164029669,,,,residential,False,True,40.987,"LINESTRING (139.0050121 36.3202676, 139.00494 36.3206316)",,,
209023362,,,,residential,False,False,17.253,"LINESTRING (139.0050121 36.3202676, 139.0050173 36.3201125)",,,
164029669,,,,residential,False,True,103.002,"LINESTRING (139.0063919 36.3202996, 139.0052431 36.3202633)",,,
209023359,,,,residential,False,False,76.166,"LINESTRING (139.0063919 36.3202996, 139.0072375 36.3203703)",,,
220492037,,,,residential,False,False,53.293000000000006,"LINESTRING (139.0063919 36.3202996, 139.0064426 36.3198918, 139.0064497 36.3198226)",30,,
220492037,,,,residential,False,True,53.412,"LINESTRING (139.0063919 36.3202996, 139.0063368 36.3207008, 139.0063272 36.3207771)",30,,
209023359,,,,residential,False,True,76.166,"LINESTRING (139.0072375 36.3203703, 139.0063919 36.3202996)",,,
209023365,,,,residential,False,False,21.564,"LINESTRING (139.0072375 36.3203703, 139.0073108 36.320256, 139.0073406 36.3201953)",,,
209023365,,,,residential,False,True,52.150000000000006,"LINESTRING (139.0072375 36.3203703, 139.0071948 36.3206678, 139.0071707 36.3208362)",,,
160690407,2,25,観音通り,primary,False,False,45.279,"LINESTRING (139.0073406 36.3201953, 139.0077999 36.3203652)",,,
160690407,2,25,観音通り,primary,False,True,32.304,"LINESTRING (139.0073406 36.3201953, 139.007021 36.3200608)",,,
209023365,,,,residential,False,True,21.564,"LINESTRING (139.0073406 36.3201953, 139.0073108 36.320256, 139.0072375 36.3203703)",,,
159993809,2,,,tertiary,False,True,48.163,"LINESTRING (139.0086277 36.31925, 139.0082781 36.3190441, 139.0081937 36.3189944)",,,
164029661,1,,,residential,False,True,68.578,"LINESTRING (139.0086277 36.31925, 139.0084991 36.3193737, 139.0084572 36.3194801, 139.0084107 36.3198218)",,,
164029670,,,,unclassified,False,True,68.588,"LINESTRING (138.9996604 36.3233663, 138.9997244 36.3233701, 139.0004236 36.323415)",,,
331667492,1,17,,trunk,True,False,81.13,"LINESTRING (138.9996604 36.3233663, 138.9998057 36.3230438, 138.9999946 36.3226885)",,,
164029661,1,,,residential,False,False,20.447,"LINESTRING (139.0083838 36.3200044, 139.0084107 36.3198218)",,,
164029661,1,,,residential,False,True,44.282,"LINESTRING (139.0083838 36.3200044, 139.0083201 36.3203343, 139.0083078 36.3203979)",,,
136145892,4,134,南大通り,secondary,False,False,25.805,"LINESTRING (139.0078858 36.3197733, 139.0079223 36.3195431)",,,
136145892,4,134,南大通り,secondary,False,True,66.265,"LINESTRING (139.0078858 36.3197733, 139.0077999 36.3203652)",,,
164029659,1,,,residential,False,False,47.34,"LINESTRING (139.0078858 36.3197733, 139.0079719 36.3197836, 139.0084107 36.3198218)",,,
164029661,1,,,residential,False,True,20.447,"LINESTRING (139.0084107 36.3198218, 139.0083838 36.3200044)",,,
164029659,1,,,residential,False,True,47.34,"LINESTRING (139.0084107 36.3198218, 139.0079719 36.3197836, 139.0078858 36.3197733)",,,
164029661,1,,,residential,False,False,68.578,"LINESTRING (139.0084107 36.3198218, 139.0084572 36.3194801, 139.0084991 36.3193737, 139.0086277 36.31925)",,,
164029670,,,,unclassified,False,True,66.019,"LINESTRING (139.0004236 36.323415, 139.0011588 36.3234555)",,,
164029664,,,,unclassified,False,False,116.596,"LINESTRING (139.0004236 36.323415, 139.0004863 36.3227911, 139.0004736 36.3227677, 139.0004537 36.3227546, 139.0004171 36.3227446, 139.0000554 36.3227013, 138.9999946 36.3226885)",,,
164029670,,,,unclassified,False,False,68.588,"LINESTRING (139.0004236 36.323415, 138.9997244 36.3233701, 138.9996604 36.3233663)",,,
164029670,,,,unclassified,False,False,66.019,"LINESTRING (139.0011588 36.3234555, 139.0004236 36.323415)",,,
164029662,,,,tertiary,False,False,90.822,"LINESTRING (139.0011588 36.3234555, 139.0011661 36.3234091, 139.0012537 36.3227645, 139.0012826 36.3226452)",,,
164029662,,,,tertiary,False,True,78.467,"LINESTRING (139.0011588 36.3234555, 139.0010593 36.3240594, 139.0010503 36.3241556)",,,
