osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,lanes
34435114,tertiary,False,False,136.547,"LINESTRING (141.1219794 39.3866433, 141.1204109 39.3864474)",,,,
48452173,tertiary,False,True,60.544,"LINESTRING (141.1219794 39.3866433, 141.1221018 39.3861071)",,,,
48452173,tertiary,False,False,79.193,"LINESTRING (141.1219794 39.3866433, 141.1220351 39.3870917, 141.1220522 39.3873531)",,,,
34435114,tertiary,False,True,62.213,"LINESTRING (141.1152005 39.3857542, 141.1159157 39.3858407)",,,,
798621872,secondary,False,False,69.42,"LINESTRING (141.1152005 39.3857542, 141.1152052 39.3851299)",103,花巻和賀線,,
798621873,secondary,False,True,83.814,"LINESTRING (141.1152005 39.3857542, 141.115011 39.3862634, 141.1149372 39.386341, 141.1147919 39.3864016)",103,花巻和賀線,,
798621872,secondary,False,True,69.42,"LINESTRING (141.1152052 39.3851299, 141.1152005 39.3857542)",103,花巻和賀線,,
39295986,tertiary,False,False,61.195,"LINESTRING (141.1152052 39.3851299, 141.1153711 39.385148, 141.1159156 39.3851459)",,,,
798621872,secondary,False,False,163.531,"LINESTRING (141.1152052 39.3851299, 141.1151205 39.385117, 141.1145555 39.3850212, 141.1133465 39.3848152)",103,花巻和賀線,,
34435114,tertiary,False,False,85.086,"LINESTRING (141.1168923 39.3859664, 141.1159157 39.3858407)",,,,
34435114,tertiary,False,True,141.209,"LINESTRING (141.1168923 39.3859664, 141.1185104 39.386187)",,,,
34446572,tertiary,False,False,86.059,"LINESTRING (141.1168923 39.3859664, 141.1166882 39.3867241)",,,,
34446572,tertiary,False,True,48.486,"LINESTRING (141.1168923 39.3859664, 141.1169961 39.3855378)",,,,
34446572,tertiary,False,True,152.687,"LINESTRING (141.1165085 39.3880902, 141.1166882 39.3867241)",,,,
39295989,tertiary,False,True,160.133,"LINESTRING (141.1165085 39.3880902, 141.1163696 39.3895263)",,,,
1250557177,tertiary,False,False,31.282,"LINESTRING (141.1165085 39.3880902, 141.1168528 39.3881815)",,,,
"[1013048192, 1250557178, 1013048191]",tertiary,False,False,92.65100000000001,"LINESTRING (141.1165085 39.3880902, 141.1161435 39.3880704, 141.1159107 39.3880582, 141.1154333 39.3880293)",,花城橋,yes,2
34446610,secondary,False,False,105.179,"LINESTRING (141.1137774 39.3880549, 141.1134642 39.3889693)",103,花巻和賀線,,
34446610,secondary,False,True,38.156,"LINESTRING (141.1137774 39.3880549, 141.1142207 39.3880358)",103,花巻和賀線,,
39295997,tertiary,False,False,157.076,"LINESTRING (141.1137774 39.3880549, 141.1133557 39.3866804)",,,,
105679483,secondary,False,False,33.963,"LINESTRING (141.1132151 39.3896588, 141.1131057 39.3899523)",103,花巻和賀線,,
"[105679480, 34446610, 105679483]",secondary,False,True,79.622,"LINESTRING (141.1132151 39.3896588, 141.1132509 39.3895777, 141.1133027 39.3894412, 141.1134642 39.3889693)",103,花巻和賀線,,
726999284,secondary,True,False,44.405,"LINESTRING (141.1121432 39.3926228, 141.1124618 39.3923084)",297,花巻停車場花巻温泉郷線,,
726999285,secondary,False,False,10.144,"LINESTRING (141.1121432 39.3926228, 141.1120731 39.3926962)",297,花巻停車場花巻温泉郷線,,
105679483,secondary,False,True,41.242,"LINESTRING (141.1121432 39.3926228, 141.1122404 39.3923849, 141.1122795 39.3922673)",103,花巻和賀線,,
34446610,secondary,False,False,43.447,"LINESTRING (141.1147248 39.3880062, 141.1142207 39.3880358)",103,花巻和賀線,,
