osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed
856266794,404,長谷市川線,secondary,False,False,60.442,"LINESTRING (134.7596236 34.9899651, 134.7594229 34.9904832)",,,
116469858,407,前之庄市川線,secondary,False,True,82.69,"LINESTRING (134.7596236 34.9899651, 134.7595735 34.989997, 134.759359 34.9900497, 134.7592049 34.9901144, 134.7590202 34.9902602, 134.758917 34.990297, 134.7588508 34.990331)",,,
856266795,215;405,甘地停車場線,secondary,False,True,179.566,"LINESTRING (134.7596236 34.9899651, 134.7595776 34.9898528, 134.759466 34.9895612, 134.7594122 34.9894094, 134.7593778 34.989271, 134.7593572 34.9891507, 134.7592957 34.9887285, 134.7592704 34.9885504, 134.759283 34.9883852)",,,
"[116469520, 971176884]",215;404,甘地停車場線,secondary,False,True,21.529,"LINESTRING (134.7596236 34.9899651, 134.7597129 34.9898901, 134.7597776 34.9898188)",yes,,
116472045,,,residential,False,False,63.742999999999995,"LINESTRING (134.765851 34.986033, 134.765803 34.985926, 134.765646 34.985728, 134.76546 34.985565)",,,
116472045,,,residential,False,True,107.75800000000001,"LINESTRING (134.765851 34.986033, 134.765844 34.986207, 134.765797 34.986343, 134.76579 34.986573, 134.765817 34.986996)",,,
660916896,,,unclassified,False,True,95.39999999999999,"LINESTRING (134.765851 34.986033, 134.7659853 34.9861371, 134.7661409 34.9862535, 134.7662106 34.9863216, 134.7663152 34.9863986, 134.7664762 34.9864799, 134.766652 34.986579)",,,
116471048,,,unclassified,False,False,10.55,"LINESTRING (134.7596677 34.9887684, 134.759738 34.9888438)",,,
"[116471048, 116472399]",,,unclassified,False,True,55.171,"LINESTRING (134.7596677 34.9887684, 134.759371 34.9884737, 134.759283 34.9883852)",yes,,
971177209,,,unclassified,False,True,363.84,"LINESTRING (134.7596677 34.9887684, 134.7596994 34.9884723, 134.7598654 34.9876589, 134.7598854 34.9876238, 134.7599169 34.9876074, 134.7602316 34.9876214, 134.7606006 34.9876191, 134.760758 34.9875769, 134.7607866 34.9875441, 134.7608009 34.9874433, 134.7608781 34.9870214, 134.7609668 34.9865385, 134.7612787 34.9865479, 134.7612987 34.9864776)",,,
116471648,,,tertiary,False,True,8.146,"LINESTRING (134.765325 34.984748, 134.765413 34.984735)",,,
116471648,,,tertiary,False,False,94.451,"LINESTRING (134.765325 34.984748, 134.765283 34.984753, 134.764762 34.98486, 134.764305 34.984871)",,,
116472104,,,residential,False,False,39.528,"LINESTRING (134.7586797 34.9929311, 134.7582458 34.992927)",,,
856266794,404,長谷市川線,secondary,False,False,31.465,"LINESTRING (134.7586797 34.9929311, 134.7586422 34.9932124)",,,
"[116472104, 971176881]",,,residential,False,True,196.51899999999998,"LINESTRING (134.7586797 34.9929311, 134.7587982 34.9929595, 134.7592259 34.9929584, 134.7593776 34.9929712, 134.7594777 34.9929642, 134.7595206 34.9929373, 134.7595564 34.9928962, 134.7595936 34.992874, 134.7596522 34.992867, 134.7598911 34.992888, 134.7600156 34.9929138, 134.7601085 34.9929525, 134.7602187 34.9929783, 134.7603088 34.9929759, 134.7603789 34.9929548, 134.7605262 34.992908, 134.7607442 34.9929422)",yes,,
856266794,404,長谷市川線,secondary,False,True,109.382,"LINESTRING (134.7586797 34.9929311, 134.7586952 34.9928491, 134.7587221 34.9925231, 134.7587142 34.9922026, 134.7587241 34.9920179, 134.758752 34.9919533)",,,
116471648,,,tertiary,False,False,8.146,"LINESTRING (134.765413 34.984735, 134.765325 34.984748)",,,
116472045,,,residential,False,True,92.516,"LINESTRING (134.765413 34.984735, 134.76542 34.985232, 134.765448 34.98552, 134.76546 34.985565)",,,
116472045,,,residential,False,False,92.51599999999999,"LINESTRING (134.76546 34.985565, 134.765448 34.98552, 134.76542 34.985232, 134.765413 34.984735)",,,
116472045,,,residential,False,True,63.743,"LINESTRING (134.76546 34.985565, 134.765646 34.985728, 134.765803 34.985926, 134.765851 34.986033)",,,
