osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,bridge
114627297,unclassified,False,True,6.513,,"LINESTRING (133.9991118 35.0648647, 133.9991027 35.0648066)",,,
114627360,tertiary,True,False,30.184,城西通り,"LINESTRING (133.9991118 35.0648647, 133.9994426 35.0648454)",,,
114627360,tertiary,True,False,69.629,城西通り,"LINESTRING (133.9994426 35.0648454, 134.0002041 35.0647852)",,,
180523034,residential,False,True,7.232,,"LINESTRING (133.9994426 35.0648454, 133.9994202 35.064783)",,,
180523034,residential,False,False,131.238,,"LINESTRING (133.9994426 35.0648454, 133.9995063 35.0654939, 133.9995589 35.0660218)",,,
180523034,residential,False,True,11.71,,"LINESTRING (133.9993279 35.0687625, 133.9993639 35.0686614)",,,
180523034,residential,False,False,62.936,,"LINESTRING (133.9993279 35.0687625, 133.999204 35.0692109, 133.9991735 35.0693142)",,,
191408275,unclassified,False,True,7.079,,"LINESTRING (134.0044407 35.0648889, 134.0044555 35.0648264)",,,
46522042,secondary,True,False,145.072,大篠津山停車場線,"LINESTRING (134.0044407 35.0648889, 134.0046029 35.064927, 134.0059649 35.0652706)",2,394;452,
186894451,unclassified,False,False,38.132999999999996,,"LINESTRING (134.0044407 35.0648889, 134.0044299 35.0649408, 134.0044229 35.0649742, 134.004422 35.0652306)",,,
186894451,unclassified,False,False,69.564,,"LINESTRING (134.0044212 35.0654348, 134.0044237 35.0660604)",,,
186894451,unclassified,False,True,22.706,,"LINESTRING (134.0044212 35.0654348, 134.004422 35.0652306)",,,
191411001,unclassified,False,False,122.891,,"LINESTRING (134.0044212 35.0654348, 134.0030896 35.0656179)",,,
46522042,secondary,True,False,154.35500000000002,大篠津山停車場線,"LINESTRING (134.0081552 35.0663658, 134.008987 35.0669606, 134.0094379 35.0672739)",2,394;452,
186894450,unclassified,False,False,14.794,,"LINESTRING (134.0081552 35.0663658, 134.0081267 35.066413, 134.0080786 35.0664831)",,,
186894450,unclassified,False,False,45.754,,"LINESTRING (134.0044526 35.0670718, 134.0039584 35.0671473)",,,
186894451,unclassified,False,False,19.614,,"LINESTRING (134.0044526 35.0670718, 134.0044457 35.0672481)",,,
186894451,unclassified,False,True,83.915,,"LINESTRING (134.0044526 35.0670718, 134.0044334 35.0663173)",,,
186894450,unclassified,False,True,111.411,,"LINESTRING (134.0044526 35.0670718, 134.0051419 35.0669651, 134.0056546 35.0668821)",,,
186894454,unclassified,False,False,74.737,,"LINESTRING (134.0094379 35.0672739, 134.0094212 35.0673463, 134.0096257 35.0677605, 134.009655 35.0679103)",,,
180522438,tertiary,False,True,93.441,鶴山通り,"LINESTRING (134.0032035 35.0672626, 134.003167 35.0664228)",,,
186894450,unclassified,False,True,69.89,,"LINESTRING (134.0032035 35.0672626, 134.0039584 35.0671473)",,,
180522438,tertiary,False,False,272.777,鶴山通り,"LINESTRING (134.0032035 35.0672626, 134.003246 35.0681049, 134.0031179 35.0694456, 134.0031365 35.0697105)",,,
191411002,unclassified,False,False,113.744,,"LINESTRING (134.0032035 35.0672626, 134.003031 35.0672973, 134.002902 35.0673198, 134.0026868 35.0673441, 134.0026262 35.0673491, 134.0025305 35.0673587, 134.0019725 35.0674348)",,,
186894454,unclassified,False,True,74.737,,"LINESTRING (134.009655 35.0679103, 134.0096257 35.0677605, 134.0094212 35.0673463, 134.0094379 35.0672739)",,,
532906630,unclassified,False,False,204.21400000000003,,"LINESTRING (134.009655 35.0679103, 134.0094723 35.0676328, 134.0092059 35.0672284, 134.008773 35.0669226, 134.0082699 35.0665743, 134.0082035 35.0665785)",,,
186894451,unclassified,False,True,92.047,,"LINESTRING (134.0041397 35.0680371, 134.0044457 35.0672481)",,,
186894451,unclassified,False,False,210.134,,"LINESTRING (134.0041397 35.0680371, 134.0038873 35.068749, 134.0037943 35.068963, 134.0032298 35.0695933, 134.0031365 35.0697105)",,,
191409719,unclassified,False,True,101.78999999999999,,"LINESTRING (134.0041397 35.0680371, 134.0040872 35.0679978, 134.0039767 35.0673252, 134.0039584 35.0671473)",,,
180522438,tertiary,False,False,114.893,鶴山通り,"LINESTRING (134.0031365 35.0697105, 134.0032057 35.0707422)",,,
180522438,tertiary,False,True,272.777,鶴山通り,"LINESTRING (134.0031365 35.0697105, 134.0031179 35.0694456, 134.003246 35.0681049, 134.0032035 35.0672626)",,,
186894448,tertiary,False,False,229.334,,"LINESTRING (134.0031365 35.0697105, 134.0056124 35.0695952, 134.0056524 35.0695939)",,,
186894451,unclassified,False,True,210.13400000000001,,"LINESTRING (134.0031365 35.0697105, 134.0032298 35.0695933, 134.0037943 35.068963, 134.0038873 35.068749, 134.0041397 35.0680371)",,,
191408051,unclassified,False,False,126.33800000000001,,"LINESTRING (134.0031365 35.0697105, 134.0030234 35.0697338, 134.0026694 35.0697018, 134.0022496 35.0696551, 134.0022075 35.069627, 134.0022082 35.0695649, 134.0022185 35.0692691)",,,
186894455,unclassified,False,False,13.964,,"LINESTRING (134.0079561 35.0723305, 134.0079507 35.072205)",,,
186894455,unclassified,False,True,58.719,,"LINESTRING (134.0079561 35.0723305, 134.0080043 35.0728571)",,,
191408768,unclassified,False,True,68.415,,"LINESTRING (134.0079561 35.0723305, 134.0087077 35.0723437)",,,
186894455,unclassified,False,False,72.747,,"LINESTRING (134.008064 35.0735095, 134.0080043 35.0728571)",,,
191408653,unclassified,False,True,38.413,,"LINESTRING (134.008064 35.0735095, 134.0076429 35.0735333)",,,
191409621,unclassified,False,True,64.086,,"LINESTRING (134.008064 35.0735095, 134.0087674 35.0734819)",,,
114627360,tertiary,True,False,76.393,城西通り,"LINESTRING (134.0010218 35.0647251, 134.0018573 35.0646593)",,,
191410486,unclassified,False,False,7.64,,"LINESTRING (134.0010218 35.0647251, 134.0010233 35.0646564)",,,
191410639,unclassified,False,False,122.761,,"LINESTRING (134.0010218 35.0647251, 134.0011076 35.0657057, 134.0011246 35.0658258)",,,
"[191409092, 191409093, 191409095]",unclassified,False,False,45.47,三枚橋,"LINESTRING (134.0075615 35.0648452, 134.0075092 35.0648613, 134.0071097 35.0649845, 134.0070941 35.0649896)",,,yes
191408275,unclassified,False,False,7.079,,"LINESTRING (134.0044555 35.0648264, 134.0044407 35.0648889)",,,
"[191409092, 191409093, 191409095]",unclassified,False,True,45.47,三枚橋,"LINESTRING (134.0070941 35.0649896, 134.0071097 35.0649845, 134.0075092 35.0648613, 134.0075615 35.0648452)",,,yes
191410581,unclassified,False,False,95.272,,"LINESTRING (134.0070941 35.0649896, 134.0072021 35.0652488, 134.0072762 35.0653936, 134.007354 35.065478, 134.0074076 35.065545, 134.0074415 35.0656178, 134.0074513 35.0657087, 134.007392 35.0657605)",,,
191410582,unclassified,False,False,85.297,,"LINESTRING (134.0070941 35.0649896, 134.0069167 35.0650379, 134.0065514 35.0651071, 134.0064062 35.065136, 134.0063884 35.0651515, 134.0063784 35.0651674, 134.006373 35.0651883, 134.006379 35.0652201, 134.0063825 35.065235, 134.0064101 35.0653086)",,,
180522438,tertiary,False,False,89.778,鶴山通り,"LINESTRING (134.0030896 35.0656179, 134.003167 35.0664228)",,,
191409792,unclassified,False,True,104.014,,"LINESTRING (134.0030896 35.0656179, 134.0019539 35.0657224)",,,
191411001,unclassified,False,True,122.891,,"LINESTRING (134.0030896 35.0656179, 134.0044212 35.0654348)",,,
191408813,unclassified,False,True,7.566,,"LINESTRING (134.0019539 35.0657224, 134.0018726 35.0657366)",,,
191409792,unclassified,False,False,104.014,,"LINESTRING (134.0019539 35.0657224, 134.0030896 35.0656179)",,,
191408812,unclassified,False,True,118.538,,"LINESTRING (134.0019539 35.0657224, 134.0018648 35.0647508, 134.0018573 35.0646593)",,,
191408813,unclassified,False,False,7.566,,"LINESTRING (134.0018726 35.0657366, 134.0019539 35.0657224)",,,
191408947,unclassified,False,False,93.639,,"LINESTRING (134.0018726 35.0657366, 134.001915 35.066578)",,,
191410637,unclassified,False,False,68.79599999999999,,"LINESTRING (134.0018726 35.0657366, 134.0017602 35.0657502, 134.0011246 35.0658258)",,,
191410637,unclassified,False,True,68.79599999999999,,"LINESTRING (134.0011246 35.0658258, 134.0017602 35.0657502, 134.0018726 35.0657366)",,,
191410639,unclassified,False,True,122.761,,"LINESTRING (134.0011246 35.0658258, 134.0011076 35.0657057, 134.0010218 35.0647251)",,,
191410876,unclassified,False,True,75.283,,"LINESTRING (134.0011246 35.0658258, 134.0004609 35.0659137, 134.0003075 35.0659309)",,,
191408570,unclassified,False,True,21.186,,"LINESTRING (134.0067211 35.0658343, 134.0064934 35.0658739)",,,
191410448,unclassified,False,False,94.365,,"LINESTRING (134.0067211 35.0658343, 134.0069511 35.0666618)",,,
191408565,unclassified,False,False,45.721000000000004,,"LINESTRING (134.0067211 35.0658343, 134.0070761 35.0657655, 134.0072053 35.0657269)",,,
191408568,unclassified,False,True,79.084,,"LINESTRING (134.0064934 35.0658739, 134.005648 35.0660383)",,,
191408570,unclassified,False,False,21.186,,"LINESTRING (134.0064934 35.0658739, 134.0067211 35.0658343)",,,
191408569,unclassified,False,False,53.372,,"LINESTRING (134.0064934 35.0658739, 134.0064655 35.0655106, 134.0064606 35.0653947)",,,
191408575,unclassified,False,True,32.981,,"LINESTRING (134.0003075 35.0659309, 133.9999493 35.0659758)",,,
191409345,unclassified,False,False,127.743,,"LINESTRING (134.0003075 35.0659309, 134.0002041 35.0647852)",,,
191410876,unclassified,False,False,75.283,,"LINESTRING (134.0003075 35.0659309, 134.0004609 35.0659137, 134.0011246 35.0658258)",,,
191408575,unclassified,False,False,32.981,,"LINESTRING (133.9999493 35.0659758, 134.0003075 35.0659309)",,,
191409565,unclassified,False,False,35.897,,"LINESTRING (133.9999493 35.0659758, 133.9995589 35.0660218)",,,
191409776,unclassified,False,False,88.032,,"LINESTRING (133.9999493 35.0659758, 134.000071 35.0667612)",,,
191408568,unclassified,False,False,79.084,,"LINESTRING (134.005648 35.0660383, 134.0064934 35.0658739)",,,
191408662,unclassified,False,False,93.828,,"LINESTRING (134.005648 35.0660383, 134.0056534 35.0667838, 134.0056546 35.0668821)",,,
191408669,unclassified,False,False,111.571,,"LINESTRING (134.005648 35.0660383, 134.004566 35.066043, 134.0044237 35.0660604)",,,
191411601,unclassified,False,True,43.771,,"LINESTRING (133.998988 35.0662117, 133.9990277 35.066604)",,,
191410451,unclassified,False,False,52.554,,"LINESTRING (133.998988 35.0662117, 133.9992764 35.0661901, 133.9994491 35.0661786, 133.9995632 35.0661702)",,,
180522438,tertiary,False,False,93.441,鶴山通り,"LINESTRING (134.003167 35.0664228, 134.0032035 35.0672626)",,,
180522438,tertiary,False,True,89.778,鶴山通り,"LINESTRING (134.003167 35.0664228, 134.0030896 35.0656179)",,,
191410640,unclassified,False,False,115.853,,"LINESTRING (134.003167 35.0664228, 134.0044334 35.0663173)",,,
191410650,unclassified,False,True,115.246,,"LINESTRING (134.003167 35.0664228, 134.001915 35.066578)",,,
191408947,unclassified,False,True,93.639,,"LINESTRING (134.001915 35.066578, 134.0018726 35.0657366)",,,
191408948,unclassified,False,False,95.416,,"LINESTRING (134.001915 35.066578, 134.0019725 35.0674348)",,,
191410650,unclassified,False,False,115.246,,"LINESTRING (134.001915 35.066578, 134.003167 35.0664228)",,,
191411325,unclassified,False,False,169.08499999999998,,"LINESTRING (134.001915 35.066578, 134.0016653 35.0665977, 134.0014888 35.0666147, 134.001293 35.06664, 134.001108 35.066663, 134.0003699 35.0667341, 134.000071 35.0667612)",,,
191409776,unclassified,False,True,88.032,,"LINESTRING (134.000071 35.0667612, 133.9999493 35.0659758)",,,
191409781,unclassified,False,True,47.374,,"LINESTRING (134.000071 35.0667612, 133.9995555 35.0668203)",,,
191411325,unclassified,False,True,169.085,,"LINESTRING (134.000071 35.0667612, 134.0003699 35.0667341, 134.001108 35.066663, 134.001293 35.06664, 134.0014888 35.0666147, 134.0016653 35.0665977, 134.001915 35.066578)",,,
180523034,residential,False,True,27.921,,"LINESTRING (133.9995555 35.0668203, 133.9995468 35.0665693)",,,
191409781,unclassified,False,False,47.374,,"LINESTRING (133.9995555 35.0668203, 134.000071 35.0667612)",,,
180523034,residential,False,False,124.405,,"LINESTRING (133.9995555 35.0668203, 133.9995705 35.0671998, 133.9995718 35.0675423, 133.9995724 35.0679389)",,,
191410500,unclassified,False,False,122.68,,"LINESTRING (134.0060543 35.0679261, 134.0060002 35.0668237)",,,
390769996,unclassified,False,True,56.375,,"LINESTRING (134.0060543 35.0679261, 134.0061895 35.0679103, 134.0063318 35.067813, 134.006627 35.0677831)",,,
1109188550,unclassified,False,True,48.998000000000005,,"LINESTRING (134.0060543 35.0679261, 134.0060659 35.0682465, 134.0060658 35.0683666)",,,
180523034,residential,False,False,82.56,,"LINESTRING (133.9995724 35.0679389, 133.9995194 35.0681282, 133.9994655 35.0683181, 133.9994284 35.0684282, 133.9993639 35.0686614)",,,
180523034,residential,False,True,124.405,,"LINESTRING (133.9995724 35.0679389, 133.9995718 35.0675423, 133.9995705 35.0671998, 133.9995555 35.0668203)",,,
191411601,unclassified,False,False,190.38799999999998,,"LINESTRING (133.9995724 35.0679389, 133.9991798 35.0679858, 133.9991493 35.0676632, 133.9990921 35.0671306, 133.9990758 35.0670114, 133.9990277 35.066604)",,,
191410474,unclassified,False,False,3.192,,"LINESTRING (134.0021269 35.0682592, 134.0021273 35.0682305)",,,
191408051,unclassified,False,True,112.69400000000002,,"LINESTRING (134.0021269 35.0682592, 134.002148 35.068369, 134.002169 35.068539, 134.0022074 35.068937, 134.0022185 35.0692691)",,,
191411763,unclassified,False,True,196.6,,"LINESTRING (134.0021269 35.0682592, 134.0020719 35.0682629, 134.001953 35.0682739, 134.0018214 35.0682914, 134.0016918 35.0683262, 134.0012748 35.0685073, 134.0011294 35.068566, 134.000992 35.068601, 134.000711 35.068613, 134.0000569 35.0686558)",,,
191409834,unclassified,False,True,63.343,,"LINESTRING (134.0000569 35.0686558, 133.9998194 35.0686827, 133.9993639 35.0686614)",,,
191411248,unclassified,False,False,130.709,,"LINESTRING (134.0000569 35.0686558, 134.0001014 35.0688002, 134.0002144 35.0691411, 134.0001964 35.0691674, 134.0001212 35.0691918, 133.9999866 35.069199, 133.9994261 35.0692842)",,,
191411763,unclassified,False,False,196.59999999999997,,"LINESTRING (134.0000569 35.0686558, 134.000711 35.068613, 134.000992 35.068601, 134.0011294 35.068566, 134.0012748 35.0685073, 134.0016918 35.0683262, 134.0018214 35.0682914, 134.001953 35.0682739, 134.0020719 35.0682629, 134.0021269 35.0682592)",,,
191411248,unclassified,False,False,23.23,,"LINESTRING (133.9994261 35.0692842, 133.9991735 35.0693142)",,,
191411248,unclassified,False,True,130.709,,"LINESTRING (133.9994261 35.0692842, 133.9999866 35.069199, 134.0001212 35.0691918, 134.0001964 35.0691674, 134.0002144 35.0691411, 134.0001014 35.0688002, 134.0000569 35.0686558)",,,
597542867,residential,False,False,129.57,,"LINESTRING (133.9994261 35.0692842, 133.9995165 35.069544, 133.9995724 35.0697914, 133.9995898 35.0699105, 133.9996156 35.0701809, 133.9996294 35.070433)",1,,
186894448,tertiary,False,False,79.426,,"LINESTRING (134.0066598 35.0695673, 134.0075307 35.069521)",,,
191410472,unclassified,False,False,83.642,,"LINESTRING (134.0066598 35.0695673, 134.0066936 35.070319)",,,
186894448,tertiary,False,True,53.045,,"LINESTRING (134.0066598 35.0695673, 134.0063643 35.0695715, 134.0060772 35.0695805)",,,
191410472,unclassified,False,False,39.248,,"LINESTRING (134.0066936 35.070319, 134.0067104 35.0706717)",,,
191410472,unclassified,False,True,83.642,,"LINESTRING (134.0066936 35.070319, 134.0066598 35.0695673)",,,
949881405,unclassified,False,False,88.122,,"LINESTRING (134.0066936 35.070319, 134.0073375 35.0703756, 134.0074233 35.0706285)",,,
191408326,residential,False,False,7.21,,"LINESTRING (133.9996294 35.070433, 133.9997086 35.0704345)",,,
191408326,residential,False,True,38.951,,"LINESTRING (133.9996294 35.070433, 133.999464 35.070466, 133.9992147 35.0705196)",,,
597542867,residential,False,True,129.57,,"LINESTRING (133.9996294 35.070433, 133.9996156 35.0701809, 133.9995898 35.0699105, 133.9995724 35.0697914, 133.9995165 35.069544, 133.9994261 35.0692842)",1,,
191408326,residential,False,False,38.951,,"LINESTRING (133.9992147 35.0705196, 133.999464 35.070466, 133.9996294 35.070433)",,,
597542864,residential,False,False,48.46,,"LINESTRING (133.9992147 35.0705196, 133.999212 35.0706729, 133.9990591 35.0708449, 133.9990463 35.0709139)",,,
