osmid,highway,oneway,reversed,length,geometry,tunnel,lanes,ref,name,bridge
120636298,residential,False,True,131.81099999999998,"LINESTRING (136.1165634 35.0568283, 136.116689 35.05685, 136.116785 35.056845, 136.1169999 35.0568455, 136.1171541 35.0568811, 136.117253 35.0569393, 136.1173676 35.0570138, 136.1174744 35.0571044, 136.1176049 35.0571853, 136.1177275 35.0572598, 136.1178359 35.0572756)",,,,,
"[120636305, 427114084, 427114081]",unclassified,False,True,381.73,"LINESTRING (136.1165634 35.0568283, 136.1167211 35.0565371, 136.116826 35.0563513, 136.117005 35.056095, 136.1172601 35.0557883, 136.1172902 35.0556086, 136.1174052 35.0551883, 136.1177543 35.0544981, 136.1180035 35.0542199, 136.1180709 35.0540862, 136.1181868 35.0538607, 136.1182981 35.0537414)",yes,,,,
120636586,unclassified,False,False,62.787,"LINESTRING (136.1155217 35.0570149, 136.115863 35.0565242)",,,,,
"[120636680, 120637210, 120636948]",unclassified,False,"[False, True]",81.44800000000001,"LINESTRING (136.1155217 35.0570149, 136.1156196 35.057038, 136.1159006 35.0571979, 136.1162816 35.057395)",,,,,yes
"[120637836, 120638998]",unclassified,False,True,185.641,"LINESTRING (136.1155217 35.0570149, 136.1154212 35.0570459, 136.1152511 35.0572595, 136.1150008 35.0575867, 136.114889 35.0576382, 136.1147925 35.0576654, 136.1138764 35.0576093)",,,,,
120638615,residential,False,False,2.495,"LINESTRING (136.1178359 35.0572756, 136.1178633 35.0572763)",,,,,
120636298,residential,False,False,131.811,"LINESTRING (136.1178359 35.0572756, 136.1177275 35.0572598, 136.1176049 35.0571853, 136.1174744 35.0571044, 136.1173676 35.0570138, 136.117253 35.0569393, 136.1171541 35.0568811, 136.1169999 35.0568455, 136.116785 35.056845, 136.116689 35.05685, 136.1165634 35.0568283)",,,,,
120638621,residential,False,True,72.485,"LINESTRING (136.1178359 35.0572756, 136.1178071 35.0573994, 136.1177207 35.0575979, 136.1176703 35.0576981, 136.117579 35.0578298, 136.1175478 35.0578789)",,,,,
120637543,unclassified,False,True,68.035,"LINESTRING (136.1162816 35.057395, 136.1165634 35.0568283)",,,,,
"[120636680, 120637210, 120636948]",unclassified,False,"[False, True]",81.44800000000001,"LINESTRING (136.1162816 35.057395, 136.1159006 35.0571979, 136.1156196 35.057038, 136.1155217 35.0570149)",,,,,yes
"[422930176, 423432929, 120638061]",residential,False,"[False, True]",409.47,"LINESTRING (136.1162816 35.057395, 136.1162501 35.0575969, 136.1160976 35.0579808, 136.1161439 35.0581433, 136.1162786 35.0582952, 136.1162883 35.0584124, 136.1155501 35.0589639, 136.1149085 35.0595249, 136.1148711 35.0596062, 136.1143642 35.0601273, 136.1142079 35.0603578)",yes,,,,
"[120636800, 120638473]",unclassified,False,True,128.421,"LINESTRING (136.1162816 35.057395, 136.1166 35.057449, 136.117037 35.057634, 136.117072 35.057658, 136.117346 35.057776, 136.1174302 35.0578278, 136.1175478 35.0578789)",,,,,
120636112,secondary,False,False,34.728,"LINESTRING (136.1187614 35.05764, 136.1187959 35.0578362, 136.1188367 35.0579453)",,2,165,春日竜王線,
120636112,secondary,False,True,103.84899999999999,"LINESTRING (136.1187614 35.05764, 136.1188399 35.0571035, 136.1190149 35.0567369)",,2,165,春日竜王線,
120638615,residential,False,True,92.412,"LINESTRING (136.1187614 35.05764, 136.1186765 35.0575867, 136.118546 35.0575187, 136.1181308 35.0573472, 136.1179766 35.0572792, 136.1178633 35.0572763)",,,,,
120636384,tertiary,False,False,101.56700000000001,"LINESTRING (136.1138764 35.0576093, 136.1137897 35.0573583, 136.1136784 35.0571681, 136.1135504 35.0570458, 136.1133961 35.0569519, 136.1132591 35.0569008)",,2,,,
"[120636384, 120636265, 120636455]",tertiary,False,"[False, True]",272.19599999999997,"LINESTRING (136.1138764 35.0576093, 136.1139728 35.0578813, 136.114077 35.0580593, 136.1142105 35.0582045, 136.114367 35.0583444, 136.1143956 35.0583653, 136.114705 35.0586716, 136.1147957 35.0588417, 136.1148093 35.0589837, 136.1148001 35.0590681, 136.1147716 35.0591713, 136.1143226 35.0597056)",,2,,,yes
"[120637836, 120638998]",unclassified,False,False,185.641,"LINESTRING (136.1138764 35.0576093, 136.1147925 35.0576654, 136.114889 35.0576382, 136.1150008 35.0575867, 136.1152511 35.0572595, 136.1154212 35.0570459, 136.1155217 35.0570149)",,,,,
"[120636800, 120638473]",unclassified,False,False,128.421,"LINESTRING (136.1175478 35.0578789, 136.1174302 35.0578278, 136.117346 35.057776, 136.117072 35.057658, 136.117037 35.057634, 136.1166 35.057449, 136.1162816 35.057395)",,,,,
120637974,unclassified,False,True,116.99,"LINESTRING (136.1175478 35.0578789, 136.1176126 35.0579222, 136.1183448 35.0584036, 136.1185604 35.0585262)",,,,,
120638621,residential,False,False,72.485,"LINESTRING (136.1175478 35.0578789, 136.117579 35.0578298, 136.1176703 35.0576981, 136.1177207 35.0575979, 136.1178071 35.0573994, 136.1178359 35.0572756)",,,,,
120636112,secondary,False,False,50.809,"LINESTRING (136.1185604 35.0585262, 136.1182921 35.0589269)",,2,165,春日竜王線,
120636112,secondary,False,True,71.441,"LINESTRING (136.1185604 35.0585262, 136.1187739 35.0582645, 136.11884 35.0580979, 136.1188367 35.0579453)",,2,165,春日竜王線,
120637974,unclassified,False,False,116.99,"LINESTRING (136.1185604 35.0585262, 136.1183448 35.0584036, 136.1176126 35.0579222, 136.1175478 35.0578789)",,,,,
120636112,secondary,False,True,50.809,"LINESTRING (136.1182921 35.0589269, 136.1185604 35.0585262)",,2,165,春日竜王線,
120636126,secondary,False,False,126.728,"LINESTRING (136.1182921 35.0589269, 136.117512 35.0598709)",,2,165,春日竜王線,
"[120637730, 120638326, 120637551]",residential,False,False,258.326,"LINESTRING (136.1182921 35.0589269, 136.1184181 35.059004, 136.1186953 35.0591686, 136.1192679 35.0595366, 136.1194359 35.0596407, 136.119826 35.0598374, 136.1199869 35.0599242, 136.1203176 35.0601149, 136.1203413 35.0601407, 136.1204012 35.0601944, 136.1205586 35.0603155)",,,,,
120636041,secondary,False,True,26.556,"LINESTRING (136.1212998 35.0594135, 136.1210711 35.0592652)",,,166,小口川守線,
120636044,secondary,False,False,184.658,"LINESTRING (136.1212998 35.0594135, 136.1229357 35.0603957)",,,166,小口川守線,
120637545,residential,False,True,120.876,"LINESTRING (136.1212998 35.0594135, 136.1205586 35.0603155)",,,,,
"[120636384, 120636265, 120636455]",tertiary,False,"[False, True]",272.196,"LINESTRING (136.1143226 35.0597056, 136.1147716 35.0591713, 136.1148001 35.0590681, 136.1148093 35.0589837, 136.1147957 35.0588417, 136.114705 35.0586716, 136.1143956 35.0583653, 136.114367 35.0583444, 136.1142105 35.0582045, 136.114077 35.0580593, 136.1139728 35.0578813, 136.1138764 35.0576093)",,2,,,yes
120636265,tertiary,False,True,286.89,"LINESTRING (136.1143226 35.0597056, 136.1142357 35.0598794, 136.1142242 35.0600345, 136.1142291 35.0601579, 136.1142635 35.0602653, 136.1143288 35.0604059, 136.1144335 35.0605358, 136.1145766 35.0606478, 136.1147302 35.0607375, 136.1161021 35.0615393)",,2,,,
120636044,secondary,False,True,184.658,"LINESTRING (136.1229357 35.0603957, 136.1212998 35.0594135)",,,166,小口川守線,
120636961,tertiary,False,False,236.225,"LINESTRING (136.1229357 35.0603957, 136.121406 35.0621119)",,2,,,
120638455,unclassified,False,False,101.593,"LINESTRING (136.1229357 35.0603957, 136.1235682 35.0596429)",,,,,
120636126,secondary,False,False,225.576,"LINESTRING (136.117512 35.0598709, 136.1161021 35.0615393)",,2,165,春日竜王線,
120636126,secondary,False,True,126.728,"LINESTRING (136.117512 35.0598709, 136.1182921 35.0589269)",,2,165,春日竜王線,
120638876,residential,False,True,251.93,"LINESTRING (136.117512 35.0598709, 136.1197904 35.0611574)",,,,,
120636990,residential,False,False,116.844,"LINESTRING (136.1205586 35.0603155, 136.1197904 35.0611574)",,,,,
120637545,residential,False,False,120.876,"LINESTRING (136.1205586 35.0603155, 136.1212998 35.0594135)",,,,,
"[120637730, 120638326, 120637551]",residential,False,True,258.326,"LINESTRING (136.1205586 35.0603155, 136.1204012 35.0601944, 136.1203413 35.0601407, 136.1203176 35.0601149, 136.1199869 35.0599242, 136.119826 35.0598374, 136.1194359 35.0596407, 136.1192679 35.0595366, 136.1186953 35.0591686, 136.1184181 35.059004, 136.1182921 35.0589269)",,,,,
120636990,residential,False,True,116.844,"LINESTRING (136.1197904 35.0611574, 136.1205586 35.0603155)",,,,,
120638843,residential,False,True,181.349,"LINESTRING (136.1197904 35.0611574, 136.121406 35.0621119)",,,,,
120638876,residential,False,False,251.93,"LINESTRING (136.1197904 35.0611574, 136.117512 35.0598709)",,,,,
120636961,tertiary,False,True,236.225,"LINESTRING (136.121406 35.0621119, 136.1229357 35.0603957)",,2,,,
120638843,residential,False,False,181.349,"LINESTRING (136.121406 35.0621119, 136.1197904 35.0611574)",,,,,
120636126,secondary,False,True,225.576,"LINESTRING (136.1161021 35.0615393, 136.117512 35.0598709)",,2,165,春日竜王線,
120636265,tertiary,False,False,286.89000000000004,"LINESTRING (136.1161021 35.0615393, 136.1147302 35.0607375, 136.1145766 35.0606478, 136.1144335 35.0605358, 136.1143288 35.0604059, 136.1142635 35.0602653, 136.1142291 35.0601579, 136.1142242 35.0600345, 136.1142357 35.0598794, 136.1143226 35.0597056)",,2,,,
120636041,secondary,False,False,251.27499999999998,"LINESTRING (136.1188367 35.0579453, 136.1190625 35.0580417, 136.1195271 35.0582875, 136.1201207 35.0586369, 136.1210456 35.0592475, 136.1210711 35.0592652)",,,166,小口川守線,
120636112,secondary,False,False,71.441,"LINESTRING (136.1188367 35.0579453, 136.11884 35.0580979, 136.1187739 35.0582645, 136.1185604 35.0585262)",,2,165,春日竜王線,
120636112,secondary,False,True,34.728,"LINESTRING (136.1188367 35.0579453, 136.1187959 35.0578362, 136.1187614 35.05764)",,2,165,春日竜王線,
"[422930176, 423432929, 120638061]",residential,False,"[False, True]",409.4699999999999,"LINESTRING (136.1142079 35.0603578, 136.1143642 35.0601273, 136.1148711 35.0596062, 136.1149085 35.0595249, 136.1155501 35.0589639, 136.1162883 35.0584124, 136.1162786 35.0582952, 136.1161439 35.0581433, 136.1160976 35.0579808, 136.1162501 35.0575969, 136.1162816 35.057395)",yes,,,,
120636356,unclassified,False,True,114.514,"LINESTRING (136.1162411 35.0554511, 136.1162387 35.0555063, 136.1162457 35.055639, 136.1162311 35.0557586, 136.1161719 35.0560169, 136.1160007 35.0564038, 136.1159612 35.0564383)",,,,,
627985864,unclassified,False,False,122.741,"LINESTRING (136.1132591 35.0569008, 136.1137725 35.0558801)",,,,,
120636384,tertiary,False,True,101.56700000000001,"LINESTRING (136.1132591 35.0569008, 136.1133961 35.0569519, 136.1135504 35.0570458, 136.1136784 35.0571681, 136.1137897 35.0573583, 136.1138764 35.0576093)",,2,,,
627985864,unclassified,False,True,122.741,"LINESTRING (136.1137725 35.0558801, 136.1132591 35.0569008)",,,,,
120636356,unclassified,False,True,13.082,"LINESTRING (136.1159612 35.0564383, 136.115863 35.0565242)",,,,,
120636356,unclassified,False,False,114.514,"LINESTRING (136.1159612 35.0564383, 136.1160007 35.0564038, 136.1161719 35.0560169, 136.1162311 35.0557586, 136.1162457 35.055639, 136.1162387 35.0555063, 136.1162411 35.0554511)",,,,,
627985865,unclassified,False,False,302.401,"LINESTRING (136.1159612 35.0564383, 136.1157435 35.0561949, 136.1154979 35.0559861, 136.1146527 35.0554469, 136.1142891 35.0553581, 136.1141966 35.0548947, 136.114136 35.0546218, 136.1141647 35.0544299)",,,,,
627985865,unclassified,False,True,302.401,"LINESTRING (136.1141647 35.0544299, 136.114136 35.0546218, 136.1141966 35.0548947, 136.1142891 35.0553581, 136.1146527 35.0554469, 136.1154979 35.0559861, 136.1157435 35.0561949, 136.1159612 35.0564383)",,,,,
120636112,secondary,False,False,103.84899999999999,"LINESTRING (136.1190149 35.0567369, 136.1188399 35.0571035, 136.1187614 35.05764)",,2,165,春日竜王線,
120636112,secondary,False,True,87.107,"LINESTRING (136.1190149 35.0567369, 136.1191131 35.0565312, 136.1193819 35.0560135)",,2,165,春日竜王線,
627985866,unclassified,False,False,316.61400000000003,"LINESTRING (136.1190149 35.0567369, 136.119331 35.0569521, 136.1199983 35.0573359, 136.1202294 35.0574617, 136.1210609 35.0582122, 136.1211796 35.0582811, 136.1216618 35.0585608)",,,,,
120638455,unclassified,False,True,101.593,"LINESTRING (136.1235682 35.0596429, 136.1229357 35.0603957)",,,,,
627985866,unclassified,False,True,211.157,"LINESTRING (136.1235682 35.0596429, 136.1216618 35.0585608)",,,,,
627985866,unclassified,False,False,211.157,"LINESTRING (136.1216618 35.0585608, 136.1235682 35.0596429)",,,,,
627985868,unclassified,False,False,95.004,"LINESTRING (136.1216618 35.0585608, 136.1210711 35.0592652)",,,,,
627985866,unclassified,False,True,316.61400000000003,"LINESTRING (136.1216618 35.0585608, 136.1211796 35.0582811, 136.1210609 35.0582122, 136.1202294 35.0574617, 136.1199983 35.0573359, 136.119331 35.0569521, 136.1190149 35.0567369)",,,,,
120636041,secondary,False,False,26.556,"LINESTRING (136.1210711 35.0592652, 136.1212998 35.0594135)",,,166,小口川守線,
627985868,unclassified,False,True,95.004,"LINESTRING (136.1210711 35.0592652, 136.1216618 35.0585608)",,,,,
120636041,secondary,False,True,251.275,"LINESTRING (136.1210711 35.0592652, 136.1210456 35.0592475, 136.1201207 35.0586369, 136.1195271 35.0582875, 136.1190625 35.0580417, 136.1188367 35.0579453)",,,166,小口川守線,
651947652,residential,False,False,116.67600000000002,"LINESTRING (136.1183308 35.0563049, 136.1181343 35.0565819, 136.1178633 35.0572763)",,,,,
120638615,residential,False,True,2.495,"LINESTRING (136.1178633 35.0572763, 136.1178359 35.0572756)",,,,,
120638615,residential,False,False,92.412,"LINESTRING (136.1178633 35.0572763, 136.1179766 35.0572792, 136.1181308 35.0573472, 136.118546 35.0575187, 136.1186765 35.0575867, 136.1187614 35.05764)",,,,,
651947652,residential,False,True,116.67600000000002,"LINESTRING (136.1178633 35.0572763, 136.1181343 35.0565819, 136.1183308 35.0563049)",,,,,
