osmid,highway,oneway,reversed,length,lanes,geometry,ref,name,bridge
"[949398646, 196414516, 196413853, 196414406]",residential,False,False,129.66500000000002,,"LINESTRING (134.363903 34.069594, 134.3638392 34.0692386, 134.3638252 34.0688603, 134.3638476 34.0688045, 134.3638815 34.0687246, 134.3638797 34.068478, 134.3638781 34.0684398)",,,yes
25377447,secondary,False,True,60.961,1,"LINESTRING (134.3586698 34.0627295, 134.3593207 34.0628285)",240,西麻植下浦線,
24874122,primary,False,False,99.874,1,"LINESTRING (134.3586698 34.0627295, 134.358761 34.062275, 134.3587536 34.0618376)",31,鴨島神山線,
24874122,primary,False,True,88.251,1,"LINESTRING (134.3586698 34.0627295, 134.3585864 34.0629897, 134.358533 34.063373, 134.3585004 34.0634649, 134.3584783 34.0635036)",31,鴨島神山線,
25377447,secondary,False,False,177.04899999999998,1,"LINESTRING (134.3586698 34.0627295, 134.3579044 34.0626304, 134.3567739 34.0624683)",240,西麻植下浦線,
57034851,tertiary,False,True,98.398,,"LINESTRING (134.3546235 34.0644871, 134.3545856 34.0649292, 134.3546215 34.0653699)",,,
"[769264317, 769264318]",tertiary,False,False,157.21699999999998,,"LINESTRING (134.3546235 34.0644871, 134.3547626 34.0638342, 134.3548642 34.0634294, 134.3549428 34.0630983)",,飯尾新橋,yes
932863948,residential,False,True,132.51,,"LINESTRING (134.3546235 34.0644871, 134.3539766 34.064459, 134.3531896 34.0645226)",,,
25377447,secondary,False,False,113.559,1,"LINESTRING (134.3551612 34.0621884, 134.3549521 34.0621758, 134.3539446 34.0620283)",240,西麻植下浦線,
25377447,secondary,False,True,151.845,1,"LINESTRING (134.3551612 34.0621884, 134.3554007 34.062216, 134.3558302 34.0622968, 134.3567739 34.0624683)",240,西麻植下浦線,
769264318,tertiary,False,True,103.157,,"LINESTRING (134.3551612 34.0621884, 134.3550803 34.0625228, 134.3550085 34.0628212, 134.3549428 34.0630983)",,,
25377447,secondary,False,False,80.828,1,"LINESTRING (134.3633478 34.0638284, 134.3628724 34.0636642, 134.3625324 34.0635603)",240,西麻植下浦線,
"[948675059, 948675060, 57034853]",unclassified,False,True,162.057,,"LINESTRING (134.3633478 34.0638284, 134.363351 34.063774, 134.363356 34.0637222, 134.363431 34.0627668, 134.363476 34.062375)",,,yes
24874122,primary,False,True,99.874,1,"LINESTRING (134.3587536 34.0618376, 134.358761 34.062275, 134.3586698 34.0627295)",31,鴨島神山線,
"[196415328, 250492434]",residential,False,True,217.572,,"LINESTRING (134.3587536 34.0618376, 134.3599518 34.0619587, 134.3599153 34.0621057, 134.359774 34.062815, 134.3597626 34.0629022)",,,
25377447,secondary,False,True,6.669,1,"LINESTRING (134.3532778 34.0619306, 134.3533491 34.061941)",240,西麻植下浦線,
196416117,residential,False,True,84.59299999999999,,"LINESTRING (134.3532778 34.0619306, 134.353248 34.0621211, 134.3532151 34.0623547, 134.3531957 34.0626878)",,,
"[948675059, 948675060, 57034853]",unclassified,False,False,162.057,,"LINESTRING (134.363476 34.062375, 134.363431 34.0627668, 134.363356 34.0637222, 134.363351 34.063774, 134.3633478 34.0638284)",,,yes
25377447,secondary,False,False,151.845,1,"LINESTRING (134.3567739 34.0624683, 134.3558302 34.0622968, 134.3554007 34.062216, 134.3551612 34.0621884)",240,西麻植下浦線,
25377447,secondary,False,True,177.04899999999998,1,"LINESTRING (134.3567739 34.0624683, 134.3579044 34.0626304, 134.3586698 34.0627295)",240,西麻植下浦線,
196415403,residential,False,True,46.03,,"LINESTRING (134.3567739 34.0624683, 134.3567816 34.0623706, 134.3568228 34.0620564)",,,
1050784788,residential,False,False,56.336,,"LINESTRING (134.3531957 34.0626878, 134.3538026 34.0627503)",,,
196416117,residential,False,False,84.593,,"LINESTRING (134.3531957 34.0626878, 134.3532151 34.0623547, 134.353248 34.0621211, 134.3532778 34.0619306)",,,
"[196413866, 196413671, 196416117, 196413586]",residential,False,True,205.75400000000002,,"LINESTRING (134.3531957 34.0626878, 134.3531201 34.0632628, 134.353107 34.063503, 134.3530684 34.0639798, 134.3530805 34.0641115, 134.3531283 34.0642398, 134.3531896 34.0645226)",,,yes
25377447,secondary,False,False,41.523,1,"LINESTRING (134.3597626 34.0629022, 134.3593207 34.0628285)",240,西麻植下浦線,
25377447,secondary,False,True,23.114,1,"LINESTRING (134.3597626 34.0629022, 134.360007 34.0629493)",240,西麻植下浦線,
"[196415328, 250492434]",residential,False,False,217.572,,"LINESTRING (134.3597626 34.0629022, 134.359774 34.062815, 134.3599153 34.0621057, 134.3599518 34.0619587, 134.3587536 34.0618376)",,,
196414194,unclassified,False,True,40.344,,"LINESTRING (134.355935 34.0640721, 134.3559247 34.0641594, 134.3559027 34.0644339)",,,
932863947,residential,False,False,115.519,,"LINESTRING (134.3559027 34.0644339, 134.3571089 34.0647182)",,,
"[196413486, 196413831]",unclassified,False,True,45.161,,"LINESTRING (134.3559027 34.0644339, 134.3558896 34.0645276, 134.3558625 34.0648386)",,,yes
196414194,unclassified,False,False,40.344,,"LINESTRING (134.3559027 34.0644339, 134.3559247 34.0641594, 134.355935 34.0640721)",,,
196414187,residential,False,False,50.284000000000006,,"LINESTRING (134.3571932 34.0642718, 134.3571867 34.0643523, 134.3571089 34.0647182)",,,
932863947,residential,False,False,97.579,,"LINESTRING (134.3571089 34.0647182, 134.3581157 34.0649911)",,,
932863947,residential,False,True,115.519,,"LINESTRING (134.3571089 34.0647182, 134.3559027 34.0644339)",,,
"[196413755, 196414157]","['residential', 'unclassified']",False,True,26.771,,"LINESTRING (134.3571089 34.0647182, 134.3570708 34.0648037, 134.3569942 34.0649392)",,,yes
196414187,residential,False,True,50.284000000000006,,"LINESTRING (134.3571089 34.0647182, 134.3571867 34.0643523, 134.3571932 34.0642718)",,,
"[196413866, 196413586, 196416117, 196413671]",residential,False,False,205.754,,"LINESTRING (134.3531896 34.0645226, 134.3531283 34.0642398, 134.3530805 34.0641115, 134.3530684 34.0639798, 134.353107 34.063503, 134.3531201 34.0632628, 134.3531957 34.0626878)",,,yes
932863948,residential,False,False,132.51,,"LINESTRING (134.3531896 34.0645226, 134.3539766 34.064459, 134.3546235 34.0644871)",,,
196413673,unclassified,False,False,106.756,,"LINESTRING (134.3546215 34.0653699, 134.3557801 34.0653936)",,,
57034851,tertiary,False,False,98.398,,"LINESTRING (134.3546215 34.0653699, 134.3545856 34.0649292, 134.3546235 34.0644871)",,,
57034851,tertiary,False,True,216.316,,"LINESTRING (134.3546215 34.0653699, 134.3547014 34.0657761, 134.3550278 34.0672859)",,,
196415899,unclassified,False,False,207.394,,"LINESTRING (134.3546215 34.0653699, 134.3545505 34.0653658, 134.354506 34.0654166, 134.3544221 34.0657933, 134.3544204 34.0658115, 134.3544001 34.0660347, 134.354349 34.0665289, 134.3543082 34.0668983, 134.3542907 34.0671492)",,,
196413399,unclassified,False,True,94.869,,"LINESTRING (134.3557801 34.0653936, 134.35681 34.065391)",,,
196413486,unclassified,False,False,62.178,,"LINESTRING (134.3557801 34.0653936, 134.3558625 34.0648386)",,,
196413540,unclassified,False,True,215.693,,"LINESTRING (134.3557801 34.0653936, 134.3554765 34.067317)",,,
196413673,unclassified,False,True,106.756,,"LINESTRING (134.3557801 34.0653936, 134.3546215 34.0653699)",,,
196413391,unclassified,False,True,15.025,,"LINESTRING (134.35681 34.065391, 134.356803 34.065526)",,,
196413399,unclassified,False,False,94.869,,"LINESTRING (134.35681 34.065391, 134.3557801 34.0653936)",,,
196414157,unclassified,False,False,53.409,,"LINESTRING (134.35681 34.065391, 134.3568633 34.0651708, 134.3569942 34.0649392)",,,
196413391,unclassified,False,False,15.025,,"LINESTRING (134.356803 34.065526, 134.35681 34.065391)",,,
196413859,unclassified,False,True,117.325,,"LINESTRING (134.356803 34.065526, 134.3580767 34.0655254)",,,
196413544,unclassified,False,True,233.90800000000002,,"LINESTRING (134.356803 34.065526, 134.3567468 34.0663485, 134.356735 34.066945, 134.3566307 34.0676227)",,,
24871110,primary,False,True,7.425,2,"LINESTRING (134.3580767 34.0655254, 134.3580728 34.0655921)",31,鴨島神山線,
196413859,unclassified,False,False,117.325,,"LINESTRING (134.3580767 34.0655254, 134.356803 34.065526)",,,
"[932863963, 932863964, 24874118]",primary,False,False,59.522,1,"LINESTRING (134.3580767 34.0655254, 134.3581097 34.0651015, 134.3581107 34.0650824, 134.3581155 34.0649961, 134.3581157 34.0649911)",31,鴨島神山線,yes
196415861,unclassified,False,False,13.708,,"LINESTRING (134.3533319 34.0659921, 134.3532597 34.0658843)",,,
196414288,unclassified,False,True,113.666,,"LINESTRING (134.3533319 34.0659921, 134.3534324 34.0662412, 134.3534348 34.0665286, 134.3535076 34.0669969)",,,
24871110,primary,False,False,111.132,2,"LINESTRING (134.357982 34.0665887, 134.358035 34.0660068, 134.3580728 34.0655921)",31,鴨島神山線,
24871110,primary,False,True,166.716,2,"LINESTRING (134.357982 34.0665887, 134.3579548 34.0674707, 134.357954 34.067498, 134.357881 34.0680846)",31,鴨島神山線,
"[313503057, 549268517, 196412741]",residential,False,"[False, True]",348.231,,"LINESTRING (134.357982 34.0665887, 134.3591123 34.066664, 134.3591552 34.0666681, 134.3591487 34.0668844, 134.3595082 34.0669005, 134.3595385 34.0665531, 134.3610973 34.0666316)",,,
313503053,residential,False,False,79.223,,"LINESTRING (134.3600253 34.0671692, 134.3604758 34.0670657, 134.3605478 34.0670696, 134.3608185 34.0672116)",,,
196414288,unclassified,False,False,113.666,,"LINESTRING (134.3535076 34.0669969, 134.3534348 34.0665286, 134.3534324 34.0662412, 134.3533319 34.0659921)",,,
196414980,unclassified,False,False,75.59899999999999,,"LINESTRING (134.3535076 34.0669969, 134.3537361 34.0669859, 134.3539284 34.0670169, 134.3542907 34.0671492)",,,
196414190,unclassified,False,False,123.47800000000001,,"LINESTRING (134.3542907 34.0671492, 134.3541928 34.0678803, 134.3542133 34.0682548)",,,
196414840,residential,False,False,69.63199999999999,,"LINESTRING (134.3542907 34.0671492, 134.3543774 34.0671633, 134.3548763 34.0672474, 134.3550278 34.0672859)",,,
196414980,unclassified,False,True,75.59899999999999,,"LINESTRING (134.3542907 34.0671492, 134.3539284 34.0670169, 134.3537361 34.0669859, 134.3535076 34.0669969)",,,
196415899,unclassified,False,True,207.39400000000003,,"LINESTRING (134.3542907 34.0671492, 134.3543082 34.0668983, 134.354349 34.0665289, 134.3544001 34.0660347, 134.3544204 34.0658115, 134.3544221 34.0657933, 134.354506 34.0654166, 134.3545505 34.0653658, 134.3546215 34.0653699)",,,
704343214,tertiary,False,False,13.334,2,"LINESTRING (134.3607684 34.0673241, 134.3608185 34.0672116)",,,
764371785,tertiary,False,True,98.286,2,"LINESTRING (134.3607684 34.0673241, 134.3603876 34.0681498)",,,
196412812,residential,False,True,176.537,,"LINESTRING (134.3607684 34.0673241, 134.3605524 34.0674192, 134.360424 34.067471, 134.360268 34.067533, 134.3598801 34.0677061, 134.3596238 34.0678623, 134.3591416 34.0681543)",,,
"[196413729, 196415071]",residential,False,False,103.83400000000002,,"LINESTRING (134.3607684 34.0673241, 134.3609384 34.0672547, 134.3610808 34.0672009, 134.3613065 34.0671213, 134.3613864 34.0670185, 134.3614313 34.0669384, 134.3615959 34.066749)",,,
57034851,tertiary,False,True,104.654,,"LINESTRING (134.3550278 34.0672859, 134.3552635 34.0682066)",,,
196413691,unclassified,False,True,41.475,,"LINESTRING (134.3550278 34.0672859, 134.3554765 34.067317)",,,
57034851,tertiary,False,False,216.316,,"LINESTRING (134.3550278 34.0672859, 134.3547014 34.0657761, 134.3546215 34.0653699)",,,
196414840,residential,False,True,69.632,,"LINESTRING (134.3550278 34.0672859, 134.3548763 34.0672474, 134.3543774 34.0671633, 134.3542907 34.0671492)",,,
196413412,unclassified,False,True,111.617,,"LINESTRING (134.3554765 34.067317, 134.3566307 34.0676227)",,,
196413540,unclassified,False,False,215.693,,"LINESTRING (134.3554765 34.067317, 134.3557801 34.0653936)",,,
196413691,unclassified,False,False,41.475,,"LINESTRING (134.3554765 34.067317, 134.3550278 34.0672859)",,,
196413412,unclassified,False,False,111.617,,"LINESTRING (134.3566307 34.0676227, 134.3554765 34.067317)",,,
196414759,unclassified,False,False,41.596,,"LINESTRING (134.3566307 34.0676227, 134.357054 34.067753)",,,
196413544,unclassified,False,False,233.90800000000002,,"LINESTRING (134.3566307 34.0676227, 134.356735 34.066945, 134.3567468 34.0663485, 134.356803 34.065526)",,,
196414759,unclassified,False,True,41.596,,"LINESTRING (134.357054 34.067753, 134.3566307 34.0676227)",,,
932863950,residential,False,False,29.883,,"LINESTRING (134.357054 34.067753, 134.3571313 34.067492)",,,
196414759,unclassified,False,False,55.641999999999996,,"LINESTRING (134.357054 34.067753, 134.3571291 34.0678798, 134.3572467 34.0682255)",,,
196412812,residential,False,True,28.964,,"LINESTRING (134.3591416 34.0681543, 134.3590983 34.0684123)",,,
196412812,residential,False,False,176.537,,"LINESTRING (134.3591416 34.0681543, 134.3596238 34.0678623, 134.3598801 34.0677061, 134.360268 34.067533, 134.360424 34.067471, 134.3605524 34.0674192, 134.3607684 34.0673241)",,,
708239063,unclassified,False,True,116.652,,"LINESTRING (134.3591416 34.0681543, 134.3585304 34.0680979, 134.3581259 34.0680699, 134.357881 34.0680846)",,,
24295826,trunk,False,False,6.384,2,"LINESTRING (134.3572467 34.0682255, 134.357316 34.0682247)",192;318,国道192号,
24295826,trunk,False,True,136.387,2,"LINESTRING (134.3572467 34.0682255, 134.3568071 34.068213, 134.3562761 34.0682096, 134.3559616 34.0682076, 134.3557663 34.0682073)",192;318,国道192号,
196414759,unclassified,False,True,55.641999999999996,,"LINESTRING (134.3572467 34.0682255, 134.3571291 34.0678798, 134.357054 34.067753)",,,
196412812,residential,False,False,28.964,,"LINESTRING (134.3590983 34.0684123, 134.3591416 34.0681543)",,,
24295826,trunk,False,False,99.574,2,"LINESTRING (134.3590983 34.0684123, 134.359449 34.0684791, 134.3601437 34.0686395)",192;318,国道192号,
24295826,trunk,False,True,115.576,2,"LINESTRING (134.3590983 34.0684123, 134.3587945 34.0683798, 134.3578621 34.068236)",192;318,国道192号,
24295826,trunk,False,False,96.883,2,"LINESTRING (134.3542133 34.0682548, 134.3552635 34.0682066)",192;318,国道192号,
196416312,unclassified,False,True,22.312,,"LINESTRING (134.3542133 34.0682548, 134.3542709 34.0684497)",,,
196414190,unclassified,False,True,123.47800000000001,,"LINESTRING (134.3542133 34.0682548, 134.3541928 34.0678803, 134.3542907 34.0671492)",,,
24295826,trunk,False,False,5.932,2,"LINESTRING (134.357316 34.0682247, 134.3573804 34.068224)",192;318,国道192号,
24295826,trunk,False,True,6.384,2,"LINESTRING (134.357316 34.0682247, 134.3572467 34.0682255)",192;318,国道192号,
960713542,unclassified,False,False,76.185,,"LINESTRING (134.357316 34.0682247, 134.3574318 34.0689031)",,,
196414302,residential,False,False,11.87,,"LINESTRING (134.3604959 34.0686307, 134.3604653 34.0687344)",,,
196414302,residential,False,True,82.257,,"LINESTRING (134.3604959 34.0686307, 134.3613887 34.0686141)",,,
704343215,residential,False,False,54.396,,"LINESTRING (134.3604959 34.0686307, 134.3603876 34.0681498)",,,
196414302,residential,False,False,82.257,,"LINESTRING (134.3613887 34.0686141, 134.3604959 34.0686307)",,,
24295826,trunk,False,True,31.446,2,"LINESTRING (134.3604653 34.0687344, 134.3601437 34.0686395)",192;318,国道192号,
196414302,residential,False,True,11.87,,"LINESTRING (134.3604653 34.0687344, 134.3604959 34.0686307)",,,
24295826,trunk,False,False,330.766,2,"LINESTRING (134.3604653 34.0687344, 134.3610736 34.068894, 134.3628009 34.0693261, 134.363903 34.069594)",192;318,国道192号,
960713542,unclassified,False,True,76.185,,"LINESTRING (134.3574318 34.0689031, 134.357316 34.0682247)",,,
196414296,unclassified,False,False,108.635,,"LINESTRING (134.3574318 34.0689031, 134.3575088 34.0691644, 134.357704 34.0698537)",,,
196415303,residential,False,False,70.799,,"LINESTRING (134.3574318 34.0689031, 134.3572611 34.0689385, 134.3570382 34.0689767, 134.3568324 34.0690139, 134.3566828 34.0690456)",,,
196415275,unclassified,False,True,32.458,,"LINESTRING (134.3566828 34.0690456, 134.356749 34.0693323)",,,
196414976,residential,False,False,80.396,,"LINESTRING (134.3566828 34.0690456, 134.356374 34.0690969, 134.3560356 34.0691402, 134.3558881 34.069162, 134.3558235 34.0691716)",,,
196415303,residential,False,True,70.799,,"LINESTRING (134.3566828 34.0690456, 134.3568324 34.0690139, 134.3570382 34.0689767, 134.3572611 34.0689385, 134.3574318 34.0689031)",,,
196414976,residential,False,False,34.805,,"LINESTRING (134.3558235 34.0691716, 134.3554554 34.0692423)",,,
196414976,residential,False,True,80.396,,"LINESTRING (134.3558235 34.0691716, 134.3558881 34.069162, 134.3560356 34.0691402, 134.356374 34.0690969, 134.3566828 34.0690456)",,,
1097695624,residential,False,False,117.688,,"LINESTRING (134.3558235 34.0691716, 134.3556707 34.0685916, 134.3556884 34.0685652, 134.355837 34.0684934, 134.3557663 34.0682073)",,,
24874116,secondary,False,False,116.513,2,"LINESTRING (134.3554554 34.0692423, 134.3552635 34.0682066)",155,鴨島停車場線,
196414976,residential,False,True,34.805,,"LINESTRING (134.3554554 34.0692423, 134.3558235 34.0691716)",,,
196413506,residential,False,False,107.76499999999999,,"LINESTRING (134.3554554 34.0692423, 134.3551947 34.0693014, 134.3552605 34.0695266, 134.3546627 34.0696627)",,,
196416314,unclassified,False,True,32.461,,"LINESTRING (134.3546627 34.0696627, 134.3547453 34.0699465)",,,
196413506,residential,False,True,107.765,,"LINESTRING (134.3546627 34.0696627, 134.3552605 34.0695266, 134.3551947 34.0693014, 134.3554554 34.0692423)",,,
196416312,unclassified,False,False,139.668,,"LINESTRING (134.3546627 34.0696627, 134.3544793 34.069155, 134.3542709 34.0684497)",,,
196413481,unclassified,False,False,61.458999999999996,,"LINESTRING (134.357704 34.0698537, 134.3577107 34.0698944, 134.3577945 34.0704013)",,,
196414296,unclassified,False,True,108.635,,"LINESTRING (134.357704 34.0698537, 134.3575088 34.0691644, 134.3574318 34.0689031)",,,
196414825,unclassified,False,False,180.72500000000002,,"LINESTRING (134.357704 34.0698537, 134.3577616 34.0696324, 134.3578027 34.0691317, 134.3578621 34.068236)",,,
196416314,unclassified,False,False,32.461,,"LINESTRING (134.3547453 34.0699465, 134.3546627 34.0696627)",,,
932863953,residential,False,False,72.145,,"LINESTRING (134.3547453 34.0699465, 134.3543275 34.0700879, 134.3541345 34.0701362, 134.3540096 34.070167)",,,
196413784,tertiary,False,True,61.525,,"LINESTRING (134.3577945 34.0704013, 134.357153 34.0705555)",,,
196413832,tertiary,False,False,159.696,,"LINESTRING (134.3577945 34.0704013, 134.3594711 34.0700355)",,,
196413481,unclassified,False,True,61.458999999999996,,"LINESTRING (134.3577945 34.0704013, 134.3577107 34.0698944, 134.357704 34.0698537)",,,
196413784,tertiary,False,False,61.525,,"LINESTRING (134.357153 34.0705555, 134.3577945 34.0704013)",,,
196415275,unclassified,False,False,141.316,,"LINESTRING (134.357153 34.0705555, 134.3569853 34.0701577, 134.3569182 34.0699987, 134.35684 34.0697197, 134.3567622 34.0693898, 134.356749 34.0693323)",,,
"[196414516, 196413853, 949398646, 196414406]",residential,False,True,129.66500000000002,,"LINESTRING (134.3638781 34.0684398, 134.3638797 34.068478, 134.3638815 34.0687246, 134.3638476 34.0688045, 134.3638252 34.0688603, 134.3638392 34.0692386, 134.363903 34.069594)",,,yes
949398647,residential,False,False,100.914,,"LINESTRING (134.3638781 34.0684398, 134.363796 34.0679214, 134.3638241 34.0675374)",,,
549268519,residential,False,False,69.85,,"LINESTRING (134.3584783 34.0635036, 134.3592361 34.0635261)",,,
24874122,primary,False,False,88.251,1,"LINESTRING (134.3584783 34.0635036, 134.3585004 34.0634649, 134.358533 34.063373, 134.3585864 34.0629897, 134.3586698 34.0627295)",31,鴨島神山線,
24874122,primary,False,True,29.79,1,"LINESTRING (134.3584783 34.0635036, 134.3584521 34.0635326, 134.3583665 34.0636176, 134.3583176 34.0637316)",31,鴨島神山線,
681844773,tertiary,False,True,179.401,2,"LINESTRING (134.3625324 34.0635603, 134.3618281 34.0650645)",,,
25377447,secondary,False,False,155.127,1,"LINESTRING (134.3625324 34.0635603, 134.3623642 34.0635089, 134.3621713 34.0634383, 134.361602 34.0632972, 134.3609276 34.0631429)",240,西麻植下浦線,
25377447,secondary,False,True,80.828,1,"LINESTRING (134.3625324 34.0635603, 134.3628724 34.0636642, 134.3633478 34.0638284)",240,西麻植下浦線,
704343214,tertiary,False,False,28.708,2,"LINESTRING (134.3610973 34.0666316, 134.3612075 34.0663901)",,,
704343214,tertiary,False,True,62.909,2,"LINESTRING (134.3610973 34.0666316, 134.3608446 34.0671572)",,,
"[313503057, 196412741, 549268517]",residential,False,"[False, True]",348.231,,"LINESTRING (134.3610973 34.0666316, 134.3595385 34.0665531, 134.3595082 34.0669005, 134.3591487 34.0668844, 134.3591552 34.0666681, 134.3591123 34.066664, 134.357982 34.0665887)",,,
549268516,unclassified,False,False,53.597,,"LINESTRING (134.3615959 34.066749, 134.3612075 34.0663901)",,,
"[196413729, 196415071]",residential,False,True,103.834,,"LINESTRING (134.3615959 34.066749, 134.3614313 34.0669384, 134.3613864 34.0670185, 134.3613065 34.0671213, 134.3610808 34.0672009, 134.3609384 34.0672547, 134.3607684 34.0673241)",,,
708239061,residential,False,False,129.126,,"LINESTRING (134.3615959 34.066749, 134.362112 34.0672485, 134.3625277 34.0676162)",,,
549268516,unclassified,False,True,53.597,,"LINESTRING (134.3612075 34.0663901, 134.3615959 34.066749)",,,
704343214,tertiary,False,True,28.708,2,"LINESTRING (134.3612075 34.0663901, 134.3610973 34.0666316)",,,
549268516,unclassified,False,False,180.823,,"LINESTRING (134.3612075 34.0663901, 134.3608773 34.06609, 134.3596128 34.0656389, 134.3595167 34.0656379)",,,
"[681844772, 681844773, 704343214]",tertiary,False,False,158.11,2,"LINESTRING (134.3612075 34.0663901, 134.3612289 34.0663522, 134.3613362 34.0661152, 134.3615255 34.0657109, 134.3618281 34.0650645)",,鴨島中央橋,yes
24871110,primary,False,False,7.425,2,"LINESTRING (134.3580728 34.0655921, 134.3580767 34.0655254)",31,鴨島神山線,
24871110,primary,False,True,111.132,2,"LINESTRING (134.3580728 34.0655921, 134.358035 34.0660068, 134.357982 34.0665887)",31,鴨島神山線,
549268516,unclassified,False,True,133.323,,"LINESTRING (134.3580728 34.0655921, 134.3585335 34.0656061, 134.358659 34.0656294, 134.3595167 34.0656379)",,,
681844773,tertiary,False,False,179.401,2,"LINESTRING (134.3618281 34.0650645, 134.3625324 34.0635603)",,,
549268518,residential,False,False,319.20300000000003,,"LINESTRING (134.3618281 34.0650645, 134.3616275 34.0649831, 134.3603772 34.0648427, 134.359221 34.0642562, 134.3592317 34.063739)",,,
"[681844772, 681844773, 704343214]",tertiary,False,True,158.10999999999999,2,"LINESTRING (134.3618281 34.0650645, 134.3615255 34.0657109, 134.3613362 34.0661152, 134.3612289 34.0663522, 134.3612075 34.0663901)",,鴨島中央橋,yes
549268518,residential,False,False,77.96,,"LINESTRING (134.3592361 34.0635261, 134.3593207 34.0628285)",,,
549268518,residential,False,True,23.677,,"LINESTRING (134.3592361 34.0635261, 134.3592317 34.063739)",,,
549268519,residential,False,True,69.85,,"LINESTRING (134.3592361 34.0635261, 134.3584783 34.0635036)",,,
25377447,secondary,False,False,60.961,1,"LINESTRING (134.3593207 34.0628285, 134.3586698 34.0627295)",240,西麻植下浦線,
25377447,secondary,False,True,41.523,1,"LINESTRING (134.3593207 34.0628285, 134.3597626 34.0629022)",240,西麻植下浦線,
549268518,residential,False,True,77.96,,"LINESTRING (134.3593207 34.0628285, 134.3592361 34.0635261)",,,
704343215,residential,False,True,54.396,,"LINESTRING (134.3603876 34.0681498, 134.3604959 34.0686307)",,,
764371785,tertiary,False,False,98.286,2,"LINESTRING (134.3603876 34.0681498, 134.3607684 34.0673241)",,,
764371785,tertiary,False,True,58.905,2,"LINESTRING (134.3603876 34.0681498, 134.3601437 34.0686395)",,,
708239061,residential,False,True,129.126,,"LINESTRING (134.3625277 34.0676162, 134.362112 34.0672485, 134.3615959 34.066749)",,,
24295826,trunk,False,False,44.39,2,"LINESTRING (134.3573804 34.068224, 134.3578621 34.068236)",192;318,国道192号,
24295826,trunk,False,True,5.932,2,"LINESTRING (134.3573804 34.068224, 134.357316 34.0682247)",192;318,国道192号,
708239063,unclassified,False,False,50.211,,"LINESTRING (134.3573804 34.068224, 134.357581 34.0681095, 134.357881 34.0680846)",,,
24871110,primary,False,True,16.925,2,"LINESTRING (134.357881 34.0680846, 134.3578621 34.068236)",31,鴨島神山線,
24871110,primary,False,False,166.716,2,"LINESTRING (134.357881 34.0680846, 134.357954 34.067498, 134.3579548 34.0674707, 134.357982 34.0665887)",31,鴨島神山線,
708239063,unclassified,False,False,116.652,,"LINESTRING (134.357881 34.0680846, 134.3581259 34.0680699, 134.3585304 34.0680979, 134.3591416 34.0681543)",,,
708239063,unclassified,False,True,50.211,,"LINESTRING (134.357881 34.0680846, 134.357581 34.0681095, 134.3573804 34.068224)",,,
24874118,primary,False,False,73.464,1,"LINESTRING (134.3581157 34.0649911, 134.3581517 34.0643311)",31,鴨島神山線,
932863947,residential,False,True,97.579,,"LINESTRING (134.3581157 34.0649911, 134.3571089 34.0647182)",,,
"[932863963, 932863964, 24874118]",primary,False,True,59.522,1,"LINESTRING (134.3581157 34.0649911, 134.3581155 34.0649961, 134.3581107 34.0650824, 134.3581097 34.0651015, 134.3580767 34.0655254)",31,鴨島神山線,yes
932863950,residential,False,True,29.883,,"LINESTRING (134.3571313 34.067492, 134.357054 34.067753)",,,
