osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,width
27594227,residential,False,True,149.484,"LINESTRING (132.4482863 34.3913041, 132.448103 34.3913423, 132.4468015 34.391614, 132.4467069 34.3916337)",,,,,,
161747399,tertiary,False,False,41.936,"LINESTRING (132.4482863 34.3913041, 132.4484251 34.3915479, 132.4484797 34.3916458)",2,,,,,
23799821,tertiary,False,False,40.285,"LINESTRING (132.4465524 34.3911295, 132.4464536 34.3907765)",,,,,,
23799821,tertiary,False,True,57.829,"LINESTRING (132.4465524 34.3911295, 132.4466847 34.3915614, 132.4467069 34.3916337)",,,,,,
28119124,residential,False,False,132.645,"LINESTRING (132.4465524 34.3911295, 132.4466255 34.3911249, 132.447873 34.390867, 132.4479567 34.3908499)",,,,,,
23799821,tertiary,False,False,57.829,"LINESTRING (132.4467069 34.3916337, 132.4466847 34.3915614, 132.4465524 34.3911295)",,,,,,
23799821,tertiary,False,True,39.711,"LINESTRING (132.4467069 34.3916337, 132.4467732 34.3918417, 132.4468169 34.3919791)",,,,,,
27594227,residential,False,False,149.484,"LINESTRING (132.4467069 34.3916337, 132.4468015 34.391614, 132.448103 34.3913423, 132.4482863 34.3913041)",,,,,,
28240010,unclassified,True,False,136.621,"LINESTRING (132.4540162 34.3885878, 132.454106 34.3887482, 132.4542238 34.3890867, 132.4544327 34.389687, 132.4544583 34.3897592)",,,,30,,
30738455,residential,False,False,54.414,"LINESTRING (132.4540162 34.3885878, 132.4539739 34.3886061, 132.453503 34.3888329)",,,,,,
30738455,residential,False,True,49.120999999999995,"LINESTRING (132.4540162 34.3885878, 132.4540525 34.3885737, 132.4545286 34.3884613)",,,,,,
28239107,tertiary,False,False,40.426,"LINESTRING (132.454697 34.3904657, 132.4546153 34.3902211, 132.45458 34.3901152)",,,,,,
28240005,residential,False,True,29.097,"LINESTRING (132.454697 34.3904657, 132.4544724 34.3905161, 132.4543927 34.3905389)",,,,,,
44075513,residential,True,False,103.586,"LINESTRING (132.454697 34.3904657, 132.4547833 34.3904432, 132.4556443 34.3902248, 132.4557807 34.3902097)",,,,,,
1124056200,tertiary,False,True,28.565,"LINESTRING (132.45458 34.3901152, 132.4542826 34.3901911)",4,,平和大通り,50,,
28239107,tertiary,False,False,41.129999999999995,"LINESTRING (132.45458 34.3901152, 132.4545422 34.3900047, 132.4544583 34.3897592)",,,,,,
28239107,tertiary,False,True,40.426,"LINESTRING (132.45458 34.3901152, 132.4546153 34.3902211, 132.454697 34.3904657)",,,,,,
1124056200,tertiary,False,False,50.434,"LINESTRING (132.45458 34.3901152, 132.4547025 34.3900841, 132.4551054 34.389982)",4,,平和大通り,50,,
28240005,residential,False,False,29.097,"LINESTRING (132.4543927 34.3905389, 132.4544724 34.3905161, 132.454697 34.3904657)",,,,,,
1163769775,tertiary,False,False,141.679,"LINESTRING (132.4543927 34.3905389, 132.4544937 34.3908534, 132.4547996 34.391768)",,,,30,,
1163769775,tertiary,False,True,39.971000000000004,"LINESTRING (132.4543927 34.3905389, 132.4543141 34.3902906, 132.4542826 34.3901911)",,,,30,,
28239107,tertiary,False,True,41.129999999999995,"LINESTRING (132.4544583 34.3897592, 132.4545422 34.3900047, 132.45458 34.3901152)",,,,,,
28240008,residential,True,False,41.664,"LINESTRING (132.4544583 34.3897592, 132.4543743 34.389782, 132.4541375 34.3898464, 132.4540269 34.3898761)",,,,,,
24588394,tertiary,False,False,42.17,"LINESTRING (132.4540269 34.3898761, 132.4542188 34.3901056, 132.4542826 34.3901911)",,,,30,,
24588394,tertiary,False,True,133.64399999999998,"LINESTRING (132.4540269 34.3898761, 132.4539336 34.3897474, 132.4538283 34.3895725, 132.4537186 34.3894488, 132.4535784 34.3893478, 132.4532804 34.3892114, 132.452992 34.389087)",,,,30,,
28240018,residential,False,False,51.929,"LINESTRING (132.4549275 34.3911555, 132.4549703 34.391146, 132.4554742 34.3910348)",,,,,,
145658066,unclassified,True,False,79.565,"LINESTRING (132.4549275 34.3911555, 132.4547255 34.3905515, 132.454697 34.3904657)",,,,,,
28240018,residential,False,True,55.741,"LINESTRING (132.4560609 34.3909048, 132.4559678 34.3909254, 132.4554742 34.3910348)",,,,,,
1124056199,trunk,True,False,58.563,"LINESTRING (132.4560609 34.3909048, 132.456199 34.3913191, 132.4562302 34.3914126)",2,54;183;191;261,鯉城通り,50,,
24853317,tertiary,False,True,51.787,"LINESTRING (132.4556464 34.3915581, 132.4551061 34.3916927)",,,,,,
24853317,tertiary,False,False,55.958,"LINESTRING (132.4556464 34.3915581, 132.4561391 34.3914353, 132.4562302 34.3914126)",,,,,,
28240023,residential,False,False,60.296,"LINESTRING (132.4556464 34.3915581, 132.4556351 34.3915239, 132.4554742 34.3910348)",,,,,,
28240023,residential,False,True,126.85400000000001,"LINESTRING (132.4556464 34.3915581, 132.4556587 34.3915941, 132.4560129 34.3926277, 132.4560225 34.3926559)",,,,,,
28240018,residential,False,False,55.741,"LINESTRING (132.4554742 34.3910348, 132.4559678 34.3909254, 132.4560609 34.3909048)",,,,,,
28240018,residential,False,True,51.929,"LINESTRING (132.4554742 34.3910348, 132.4549703 34.391146, 132.4549275 34.3911555)",,,,,,
28240023,residential,False,True,60.296,"LINESTRING (132.4554742 34.3910348, 132.4556351 34.3915239, 132.4556464 34.3915581)",,,,,,
28240023,residential,False,False,82.872,"LINESTRING (132.4562655 34.3933737, 132.4560389 34.3927042, 132.4560225 34.3926559)",,,,,,
28240071,residential,False,False,52.562,"LINESTRING (132.4562655 34.3933737, 132.4557582 34.3935061, 132.4557193 34.3935162)",,,,,,
28240071,residential,False,True,54.69,"LINESTRING (132.4562655 34.3933737, 132.4567515 34.3932583, 132.4568383 34.3932377)",,,,,,
24853317,tertiary,False,False,51.787,"LINESTRING (132.4551061 34.3916927, 132.4556464 34.3915581)",,,,,,
24853317,tertiary,False,True,29.344,"LINESTRING (132.4551061 34.3916927, 132.4548586 34.3917535, 132.4547996 34.391768)",,,,,,
145658066,unclassified,True,False,61.940999999999995,"LINESTRING (132.4551061 34.3916927, 132.4550823 34.391621, 132.4549275 34.3911555)",,,,,,
28240041,unclassified,False,False,50.391999999999996,"LINESTRING (132.4549465 34.3929195, 132.4550325 34.392897, 132.4554739 34.3927932)",,,,,,
1163769775,tertiary,False,False,46.102999999999994,"LINESTRING (132.4549465 34.3929195, 132.4549446 34.3930905, 132.4548905 34.393244, 132.4548492 34.3933205)",,,,30,,
1163769775,tertiary,False,True,128.751,"LINESTRING (132.4549465 34.3929195, 132.4549354 34.3928141, 132.4548117 34.3918614, 132.4547996 34.391768)",,,,30,,
28240041,unclassified,False,False,17.155,"LINESTRING (132.456602 34.3925257, 132.4567111 34.3925018, 132.4567827 34.3924861)",,,,,,
28240041,unclassified,False,True,55.108,"LINESTRING (132.456602 34.3925257, 132.4565122 34.3925459, 132.4560225 34.3926559)",,,,,,
101311577,unclassified,False,False,34.799,"LINESTRING (132.456602 34.3925257, 132.4567623 34.392652, 132.4568716 34.3927457)",,,,,,
1124056199,trunk,True,False,30.83,"LINESTRING (132.456602 34.3925257, 132.4566522 34.3926768, 132.4566908 34.3927931)",2,54;183;191;261,鯉城通り,50,,
168121035,trunk,True,False,45.171,"LINESTRING (132.4567827 34.3924861, 132.4566576 34.3920932)",2,54;183;191;261,鯉城通り,50,,
28240041,unclassified,False,True,17.155,"LINESTRING (132.4567827 34.3924861, 132.4567111 34.3925018, 132.456602 34.3925257)",,,,,,
28240041,unclassified,False,True,52.602,"LINESTRING (132.4560225 34.3926559, 132.4554739 34.3927932)",,,,,,
28240023,residential,False,False,126.85400000000001,"LINESTRING (132.4560225 34.3926559, 132.4560129 34.3926277, 132.4556587 34.3915941, 132.4556464 34.3915581)",,,,,,
28240023,residential,False,True,82.872,"LINESTRING (132.4560225 34.3926559, 132.4560389 34.3927042, 132.4562655 34.3933737)",,,,,,
28240041,unclassified,False,False,55.108,"LINESTRING (132.4560225 34.3926559, 132.4565122 34.3925459, 132.456602 34.3925257)",,,,,,
28240041,unclassified,False,False,52.602,"LINESTRING (132.4554739 34.3927932, 132.4560225 34.3926559)",,,,,,
28240041,unclassified,False,True,50.391999999999996,"LINESTRING (132.4554739 34.3927932, 132.4550325 34.392897, 132.4549465 34.3929195)",,,,,,
145658066,unclassified,True,False,126.938,"LINESTRING (132.4554739 34.3927932, 132.455448 34.3927156, 132.4551293 34.391762, 132.4551061 34.3916927)",,,,,,
145658066,unclassified,True,False,4.982,"LINESTRING (132.4557193 34.3935162, 132.4557049 34.393473)",,,,,,
28240071,residential,False,True,52.562,"LINESTRING (132.4557193 34.3935162, 132.4557582 34.3935061, 132.4562655 34.3933737)",,,,,,
28240071,residential,False,False,54.69,"LINESTRING (132.4568383 34.3932377, 132.4567515 34.3932583, 132.4562655 34.3933737)",,,,,,
145658066,unclassified,True,False,34.687,"LINESTRING (132.4557049 34.393473, 132.4556052 34.3931721)",,,,,,
28240084,residential,False,False,62.026,"LINESTRING (132.4557049 34.393473, 132.4556496 34.3934886, 132.4550647 34.3936521)",,,,,,
1163769775,tertiary,False,True,28.868,"LINESTRING (132.4546873 34.3935431, 132.4548492 34.3933205)",,,,30,,
28240084,residential,False,True,38.294000000000004,"LINESTRING (132.4546873 34.3935431, 132.454863 34.3936425, 132.4549331 34.3936569, 132.455003 34.3936584, 132.4550647 34.3936521)",,,,,,
1163769775,tertiary,False,False,88.461,"LINESTRING (132.4546873 34.3935431, 132.4542573 34.3941636, 132.4542087 34.3942337)",,,,30,,
145658066,unclassified,True,False,48.188,"LINESTRING (132.4564017 34.3954955, 132.4563716 34.395404, 132.456264 34.3950773)",,,,,,
168121032,trunk,True,False,88.00799999999998,"LINESTRING (132.4564017 34.3954955, 132.4563223 34.3955146, 132.4555675 34.3956958, 132.4554807 34.3957166)",3,183;261,相生通り,50,,
24562852,unclassified,False,True,55.091,"LINESTRING (132.4548905 34.3954463, 132.4547202 34.3949712)",,,,,,
24562852,unclassified,False,False,44.0,"LINESTRING (132.4548905 34.3954463, 132.4550023 34.3957424, 132.4550331 34.3958241)",,,,,,
28240104,unclassified,False,False,132.53500000000003,"LINESTRING (132.4548905 34.3954463, 132.4562219 34.3950886, 132.456264 34.3950773)",,,,,,
28240104,unclassified,False,True,53.327999999999996,"LINESTRING (132.4548905 34.3954463, 132.4543907 34.3955825, 132.4543386 34.3955967)",,,,,,
145658066,unclassified,True,False,51.999,"LINESTRING (132.456264 34.3950773, 132.4561056 34.3946283)",,,,,,
28240104,unclassified,False,True,132.53500000000003,"LINESTRING (132.456264 34.3950773, 132.4562219 34.3950886, 132.4548905 34.3954463)",,,,,,
28240104,unclassified,False,False,53.327999999999996,"LINESTRING (132.4543386 34.3955967, 132.4543907 34.3955825, 132.4548905 34.3954463)",,,,,,
1163769775,tertiary,False,False,41.855,"LINESTRING (132.4543386 34.3955967, 132.4544409 34.3958714, 132.4544726 34.3959565)",,,,30,,
1163769775,tertiary,False,True,56.205,"LINESTRING (132.4543386 34.3955967, 132.4541915 34.3951691, 132.4541695 34.3951109)",,,,30,,
28263744,residential,False,True,126.919,"LINESTRING (132.4473075 34.3949121, 132.4486352 34.3945919)",,,,,,
172739637,tertiary,False,True,33.611,"LINESTRING (132.4473075 34.3949121, 132.4473956 34.3952055)",,,,,,
172739637,tertiary,False,False,39.866,"LINESTRING (132.4473075 34.3949121, 132.4472304 34.3946474, 132.447206 34.3945635)",,,,,,
24602127,tertiary,False,True,35.543,"LINESTRING (132.4494362 34.3943901, 132.449561 34.3946927)",,,,,,
28263744,residential,False,False,76.845,"LINESTRING (132.4494362 34.3943901, 132.4486352 34.3945919)",,,,,,
24602127,tertiary,False,False,39.091,"LINESTRING (132.4494362 34.3943901, 132.4493235 34.3941184, 132.4492982 34.3940575)",,,,,,
28263744,residential,False,True,73.15799999999999,"LINESTRING (132.4494362 34.3943901, 132.4494931 34.3943771, 132.4501316 34.3942309, 132.4502045 34.3942142)",,,,,,
24710470,residential,False,True,34.682,"LINESTRING (132.4486352 34.3945919, 132.4487278 34.3948943)",,,,,,
28263744,residential,False,False,126.919,"LINESTRING (132.4486352 34.3945919, 132.4473075 34.3949121)",,,,,,
28263744,residential,False,True,76.845,"LINESTRING (132.4486352 34.3945919, 132.4494362 34.3943901)",,,,,,
24710470,residential,False,False,39.827999999999996,"LINESTRING (132.4486352 34.3945919, 132.4485489 34.3943054, 132.4485305 34.3942443)",,,,,,
28263804,residential,False,False,127.624,"LINESTRING (132.4474868 34.3955163, 132.4488243 34.3952012)",,,,,,
172739637,tertiary,False,False,35.558,"LINESTRING (132.4474868 34.3955163, 132.4473956 34.3952055)",,,,,,
172739637,tertiary,False,True,45.044,"LINESTRING (132.4474868 34.3955163, 132.4475962 34.3959112)",,,,,,
24710470,residential,False,False,35.256,"LINESTRING (132.4488243 34.3952012, 132.4487278 34.3948943)",,,,,,
24710470,residential,False,True,43.075,"LINESTRING (132.4488243 34.3952012, 132.4489363 34.3955774)",,,,,,
28263804,residential,False,False,82.985,"LINESTRING (132.4488243 34.3952012, 132.4496888 34.3949819)",,,,,,
28263804,residential,False,True,127.624,"LINESTRING (132.4488243 34.3952012, 132.4474868 34.3955163)",,,,,,
24602127,tertiary,False,False,34.229,"LINESTRING (132.4496888 34.3949819, 132.449561 34.3946927)",,,,,,
24602127,tertiary,False,True,43.844,"LINESTRING (132.4496888 34.3949819, 132.4498496 34.3953532)",,,,,,
28263804,residential,False,True,82.985,"LINESTRING (132.4496888 34.3949819, 132.4488243 34.3952012)",,,,,,
233932435,residential,True,False,84.11600000000001,"LINESTRING (132.4496888 34.3949819, 132.4497378 34.3949542, 132.4504704 34.3947355, 132.4505436 34.3947126)",,,,,,
24519982,tertiary,False,True,63.556,"LINESTRING (132.4505436 34.3947126, 132.4502045 34.3942142)",2,,,40,,
24710470,residential,False,False,50.522,"LINESTRING (132.4490693 34.3960183, 132.4489363 34.3955774)",,,,,,
28263870,residential,False,False,83.709,"LINESTRING (132.4490693 34.3960183, 132.4499498 34.3958212)",,,,,,
28264022,residential,False,False,145.062,"LINESTRING (132.4467771 34.3923718, 132.4469164 34.392348, 132.4481961 34.3921001, 132.448317 34.3920767)",,,,,,
172739637,tertiary,False,False,41.224,"LINESTRING (132.4467771 34.3923718, 132.4467037 34.3921411, 132.446667 34.3920124)",,,,,,
172739637,tertiary,False,True,73.485,"LINESTRING (132.4467771 34.3923718, 132.4467972 34.3924316, 132.4469087 34.3930233)",,,,,,
24519982,tertiary,False,False,98.03800000000001,"LINESTRING (132.4487332 34.3919882, 132.4487914 34.3920533, 132.4492439 34.3927617)",2,,,40,,
24519982,tertiary,False,True,44.714000000000006,"LINESTRING (132.4487332 34.3919882, 132.4486652 34.3919175, 132.4485516 34.3917496, 132.4484797 34.3916458)",2,,,40,,
28264022,residential,False,True,39.437,"LINESTRING (132.4487332 34.3919882, 132.4484651 34.3920452, 132.448317 34.3920767)",,,,,,
28466624,tertiary,False,False,5.591,"LINESTRING (132.4466076 34.3920236, 132.446667 34.3920124)",4,,平和大通り,,,
28274481,residential,False,False,96.619,"LINESTRING (132.4494236 34.3886244, 132.4495291 34.3885776, 132.4502948 34.3882381, 132.4503511 34.3882131)",,,,,,
168852694,tertiary,False,False,69.301,"LINESTRING (132.4494236 34.3886244, 132.4496028 34.3888964, 132.4497241 34.3890826, 132.4497831 34.3891725)",4,,吉島通り,,,
168852694,tertiary,False,True,80.031,"LINESTRING (132.4494236 34.3886244, 132.4493386 34.3884995, 132.4490683 34.3881022, 132.449 34.3879953)",4,,吉島通り,,,
23949891,unclassified,True,False,21.025,"LINESTRING (132.4566955 34.3875121, 132.4567173 34.3875746, 132.4567589 34.3876938)",,,,,,
28394469,unclassified,False,False,141.86,"LINESTRING (132.4566955 34.3875121, 132.4566509 34.3875222, 132.4553013 34.3878292, 132.4552053 34.3878516)",,,,,,
28394469,unclassified,False,True,141.86,"LINESTRING (132.4552053 34.3878516, 132.4553013 34.3878292, 132.4566509 34.3875222, 132.4566955 34.3875121)",,,,,,
1124056193,trunk,True,False,62.042,"LINESTRING (132.4552053 34.3878516, 132.4550561 34.3874319, 132.455015 34.3873162)",2,54;183;191;261,鯉城通り,50,,
24565633,tertiary,False,False,53.327,"LINESTRING (132.449824 34.3872552, 132.4499518 34.3876005, 132.4499974 34.3877129)",,,,,,
28739103,residential,False,False,52.888,"LINESTRING (132.449824 34.3872552, 132.449768 34.3872684, 132.4492699 34.3873861)",,,,,,
28739103,residential,False,True,42.572,"LINESTRING (132.4488282 34.3875032, 132.448933 34.3874757, 132.4492699 34.3873861)",,,,,,
168852694,tertiary,False,False,56.955000000000005,"LINESTRING (132.4488282 34.3875032, 132.4488415 34.3875471, 132.4488909 34.3876905, 132.4489463 34.3878553, 132.449 34.3879953)",4,,吉島通り,,,
28240008,residential,True,False,47.763999999999996,"LINESTRING (132.4549542 34.3896286, 132.4545541 34.389734, 132.4544583 34.3897592)",,,,,,
28755940,residential,True,False,135.546,"LINESTRING (132.4549542 34.3896286, 132.4549337 34.3895723, 132.4545286 34.3884613)",,,,,,
26514111,residential,False,False,24.923,"LINESTRING (132.4539678 34.3876259, 132.4542082 34.3875216)",,,,,,
26514111,residential,False,True,51.321,"LINESTRING (132.4539678 34.3876259, 132.4535186 34.3878494, 132.4534892 34.3878647)",,,,,,
26514111,residential,False,True,24.923,"LINESTRING (132.4542082 34.3875216, 132.4539678 34.3876259)",,,,,,
26514111,residential,False,False,61.652,"LINESTRING (132.4542082 34.3875216, 132.4547426 34.387388, 132.4548514 34.3873614)",,,,,,
28240010,unclassified,True,False,9.477,"LINESTRING (132.4534892 34.3878647, 132.4535433 34.3879373)",,,,30,,
26514111,residential,False,False,51.321,"LINESTRING (132.4534892 34.3878647, 132.4535186 34.3878494, 132.4539678 34.3876259)",,,,,,
25465274,tertiary,False,False,66.731,"LINESTRING (132.4496404 34.3910298, 132.4492925 34.3905028)",2,,,30,,
25465274,tertiary,False,True,42.838,"LINESTRING (132.4496404 34.3910298, 132.4498027 34.3912775, 132.4498572 34.3913709)",2,,,30,,
29315214,residential,False,True,110.768,"LINESTRING (132.4496404 34.3910298, 132.4497421 34.3910024, 132.4505772 34.3907777, 132.4507881 34.390721)",,,,,,
168852694,tertiary,False,True,65.77,"LINESTRING (132.4507881 34.390721, 132.4504508 34.3901991)",4,,吉島通り,,,
29315214,residential,False,False,110.768,"LINESTRING (132.4507881 34.390721, 132.4505772 34.3907777, 132.4497421 34.3910024, 132.4496404 34.3910298)",,,,,,
29315214,residential,False,True,124.981,"LINESTRING (132.4507881 34.390721, 132.4510016 34.3906668, 132.4520899 34.3903904)",,,,,,
29315630,unclassified,True,False,80.3,"LINESTRING (132.4507881 34.390721, 132.4507401 34.3909293, 132.4507248 34.3909683, 132.4506369 34.3910528, 132.4502832 34.3912597)",,,,,,
1124056190,tertiary,False,False,43.152,"LINESTRING (132.4507881 34.390721, 132.450956 34.390951, 132.4510308 34.3910534)",4,,吉島通り,,,
24565633,tertiary,False,False,40.733999999999995,"LINESTRING (132.4525074 34.3902806, 132.452505 34.3905406, 132.4525133 34.3906467)",,,,,,
24565633,tertiary,False,True,75.391,"LINESTRING (132.4525074 34.3902806, 132.4524959 34.3901724, 132.4520171 34.3897624)",,,,,,
29315214,residential,False,False,40.208,"LINESTRING (132.4525074 34.3902806, 132.4523615 34.390319, 132.4520899 34.3903904)",,,,,,
28571659,tertiary,False,False,72.332,"LINESTRING (132.4502832 34.3912597, 132.4508394 34.3911062, 132.4510308 34.3910534)",4,,平和大通り,,,
28571659,tertiary,False,True,40.998000000000005,"LINESTRING (132.4502832 34.3912597, 132.4499659 34.3913425, 132.4498572 34.3913709)",4,,平和大通り,,,
29315675,unclassified,True,False,101.56700000000001,"LINESTRING (132.4518522 34.3908231, 132.4512415 34.3908694, 132.4511608 34.3908641, 132.4510421 34.3908337, 132.4507881 34.390721)",,,,,,
1124056191,tertiary,False,True,79.602,"LINESTRING (132.4518522 34.3908231, 132.4512611 34.3909888, 132.4510308 34.3910534)",4,,平和大通り,,,
1124056201,tertiary,False,False,63.754000000000005,"LINESTRING (132.4518522 34.3908231, 132.4522297 34.3907224, 132.4525133 34.3906467)",4,,平和大通り,,,
25465274,tertiary,False,True,66.731,"LINESTRING (132.4492925 34.3905028, 132.4496404 34.3910298)",2,,,30,,
25465274,tertiary,False,False,154.138,"LINESTRING (132.4492925 34.3905028, 132.4487489 34.3896903, 132.4487645 34.3896513, 132.4490962 34.3894907, 132.4492021 34.3894428)",2,,,30,,
30063150,residential,False,False,48.748000000000005,"LINESTRING (132.4492925 34.3905028, 132.4493417 34.3904878, 132.4497944 34.3903591)",,,,,,
168852694,tertiary,False,False,65.77,"LINESTRING (132.4504508 34.3901991, 132.4507881 34.390721)",4,,吉島通り,,,
30063150,residential,False,True,62.861000000000004,"LINESTRING (132.4504508 34.3901991, 132.4503313 34.3902186, 132.4497944 34.3903591)",,,,,,
168852694,tertiary,False,True,129.556,"LINESTRING (132.4504508 34.3901991, 132.4498455 34.3892706, 132.4497831 34.3891725)",4,,吉島通り,,,
186087156,residential,False,False,65.195,"LINESTRING (132.4504508 34.3901991, 132.4505691 34.3901734, 132.4511306 34.3900289)",,,,,,
30063150,residential,False,False,62.861000000000004,"LINESTRING (132.4497944 34.3903591, 132.4503313 34.3902186, 132.4504508 34.3901991)",,,,,,
30063150,residential,False,True,48.748000000000005,"LINESTRING (132.4497944 34.3903591, 132.4493417 34.3904878, 132.4492925 34.3905028)",,,,,,
30063190,residential,False,False,115.48,"LINESTRING (132.4497944 34.3903591, 132.4492232 34.3894779, 132.4492021 34.3894428)",,,,,,
25465274,tertiary,False,False,61.202,"LINESTRING (132.4492021 34.3894428, 132.4496672 34.3892264, 132.4497831 34.3891725)",2,,,30,,
25465274,tertiary,False,True,154.138,"LINESTRING (132.4492021 34.3894428, 132.4490962 34.3894907, 132.4487645 34.3896513, 132.4487489 34.3896903, 132.4492925 34.3905028)",2,,,30,,
30063190,residential,False,True,115.48,"LINESTRING (132.4492021 34.3894428, 132.4492232 34.3894779, 132.4497944 34.3903591)",,,,,,
30063198,residential,False,False,99.439,"LINESTRING (132.4503635 34.3888909, 132.4508835 34.3896755)",,,,,,
169809887,residential,False,False,46.266999999999996,"LINESTRING (132.4503635 34.3888909, 132.4507536 34.3887067, 132.4507957 34.3886778)",,,,,,
169809887,residential,False,True,61.783,"LINESTRING (132.4503635 34.3888909, 132.4498862 34.3891245, 132.4497831 34.3891725)",,,,,,
186087156,residential,False,False,54.631,"LINESTRING (132.4511306 34.3900289, 132.4516966 34.3898765)",,,,,,
30063198,residential,False,True,45.369,"LINESTRING (132.4511306 34.3900289, 132.4511016 34.3899873, 132.4508835 34.3896755)",,,,,,
186087156,residential,False,True,65.195,"LINESTRING (132.4511306 34.3900289, 132.4505691 34.3901734, 132.4504508 34.3901991)",,,,,,
30128823,residential,False,False,59.696,"LINESTRING (132.4469798 34.393384, 132.4464263 34.3934699, 132.446341 34.3934856)",,,,,,
30128823,residential,False,True,165.81,"LINESTRING (132.4469798 34.393384, 132.4475245 34.3932682, 132.4486956 34.3929205)",,,,,,
172739637,tertiary,False,False,40.635999999999996,"LINESTRING (132.4469798 34.393384, 132.4469697 34.3933309, 132.4469087 34.3930233)",,,,,,
172739637,tertiary,False,True,62.222,"LINESTRING (132.4469798 34.393384, 132.4469905 34.3934363, 132.4470742 34.3938766, 132.4470865 34.3939366)",,,,,,
30128823,residential,False,True,59.696,"LINESTRING (132.446341 34.3934856, 132.4464263 34.3934699, 132.4469798 34.393384)",,,,,,
24519982,tertiary,False,False,73.75,"LINESTRING (132.4492439 34.3927617, 132.4496318 34.3933426)",2,,,40,,
24519982,tertiary,False,True,98.03800000000001,"LINESTRING (132.4492439 34.3927617, 132.4487914 34.3920533, 132.4487332 34.3919882)",2,,,40,,
30128823,residential,False,False,53.323,"LINESTRING (132.4492439 34.3927617, 132.4491934 34.392778, 132.4486956 34.3929205)",,,,,,
28755950,residential,True,False,84.697,"LINESTRING (132.453503 34.3888329, 132.4530395 34.3881742)",,,,,,
30738455,residential,False,False,54.745000000000005,"LINESTRING (132.453503 34.3888329, 132.4530472 34.3890596, 132.452992 34.389087)",,,,,,
30738455,residential,False,True,54.414,"LINESTRING (132.453503 34.3888329, 132.4539739 34.3886061, 132.4540162 34.3885878)",,,,,,
1124056193,trunk,True,False,48.988,"LINESTRING (132.4553507 34.3882755, 132.4552053 34.3878516)",2,54;183;191;261,鯉城通り,50,,
30738455,residential,False,False,16.333000000000002,"LINESTRING (132.4553507 34.3882755, 132.4552775 34.3882921, 132.4551791 34.3883145)",,,,,,
28755940,residential,True,False,108.547,"LINESTRING (132.4545286 34.3884613, 132.4542082 34.3875216)",,,,,,
30738455,residential,False,False,49.120999999999995,"LINESTRING (132.4545286 34.3884613, 132.4540525 34.3885737, 132.4540162 34.3885878)",,,,,,
30738455,residential,False,True,61.882,"LINESTRING (132.4545286 34.3884613, 132.4550732 34.3883384, 132.4551791 34.3883145)",,,,,,
24588394,tertiary,False,False,133.64399999999998,"LINESTRING (132.452992 34.389087, 132.4532804 34.3892114, 132.4535784 34.3893478, 132.4537186 34.3894488, 132.4538283 34.3895725, 132.4539336 34.3897474, 132.4540269 34.3898761)",,,,30,,
24588394,tertiary,False,True,158.884,"LINESTRING (132.452992 34.389087, 132.4527161 34.3889608, 132.4524612 34.3887921, 132.452236 34.3885859, 132.4521788 34.3885271, 132.4520765 34.388422, 132.4519718 34.3882671, 132.4519092 34.3881746, 132.4518337 34.388063)",,,,30,,
30738455,residential,False,True,54.745000000000005,"LINESTRING (132.452992 34.389087, 132.4530472 34.3890596, 132.453503 34.3888329)",,,,,,
30876698,residential,False,False,158.013,"LINESTRING (132.4469087 34.3930233, 132.447571 34.392881, 132.4485525 34.392603)",,,,,,
172739637,tertiary,False,False,73.485,"LINESTRING (132.4469087 34.3930233, 132.4467972 34.3924316, 132.4467771 34.3923718)",,,,,,
172739637,tertiary,False,True,40.635999999999996,"LINESTRING (132.4469087 34.3930233, 132.4469697 34.3933309, 132.4469798 34.393384)",,,,,,
30876702,residential,False,False,37.667,"LINESTRING (132.4485525 34.392603, 132.4486956 34.3929205)",,,,,,
30876698,residential,False,True,158.013,"LINESTRING (132.4485525 34.392603, 132.447571 34.392881, 132.4469087 34.3930233)",,,,,,
30876702,residential,False,True,62.384,"LINESTRING (132.4485525 34.392603, 132.4483386 34.3921251, 132.448317 34.3920767)",,,,,,
28264022,residential,False,False,39.437,"LINESTRING (132.448317 34.3920767, 132.4484651 34.3920452, 132.4487332 34.3919882)",,,,,,
28264022,residential,False,True,145.062,"LINESTRING (132.448317 34.3920767, 132.4481961 34.3921001, 132.4469164 34.392348, 132.4467771 34.3923718)",,,,,,
30876702,residential,False,False,62.384,"LINESTRING (132.448317 34.3920767, 132.4483386 34.3921251, 132.4485525 34.392603)",,,,,,
30876702,residential,False,False,72.93,"LINESTRING (132.4486956 34.3929205, 132.4489864 34.3935309)",,,,,,
30876702,residential,False,True,37.667,"LINESTRING (132.4486956 34.3929205, 132.4485525 34.392603)",,,,,,
30128823,residential,False,False,165.81,"LINESTRING (132.4486956 34.3929205, 132.4475245 34.3932682, 132.4469798 34.393384)",,,,,,
30128823,residential,False,True,53.323,"LINESTRING (132.4486956 34.3929205, 132.4491934 34.392778, 132.4492439 34.3927617)",,,,,,
24602111,residential,False,True,8.177,"LINESTRING (132.4489864 34.3935309, 132.4490714 34.3935088)",,,,,,
30876702,residential,False,True,72.93,"LINESTRING (132.4489864 34.3935309, 132.4486956 34.3929205)",,,,,,
24602111,residential,False,False,60.236999999999995,"LINESTRING (132.4489864 34.3935309, 132.4489143 34.3935502, 132.448362 34.3936982)",,,,,,
