osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,ref,bridge
759555835,桟橋通り,tertiary,40,False,False,62.243,,"LINESTRING (130.5614496 31.5961892, 130.5609142 31.5965138)",,,
759555836,鹿児島港臨港道路,tertiary,50,False,False,103.342,6,"LINESTRING (130.5614496 31.5961892, 130.5620632 31.5969577)",,,
759555837,鹿児島港臨港道路,tertiary,50,False,True,96.989,6,"LINESTRING (130.5614496 31.5961892, 130.5610835 31.5957342, 130.5609009 31.5954538)",,,
680263006,桟橋通り,tertiary,40,False,True,63.705,,"LINESTRING (130.559414 31.5973644, 130.5599989 31.5970815)",,,
1030673018,桟橋通り,tertiary,,False,False,28.01,4,"LINESTRING (130.559414 31.5973644, 130.5591586 31.5974914)",10,,
203922104,,unclassified,,True,False,36.861000000000004,,"LINESTRING (130.559414 31.5973644, 130.5594647 31.5974379, 130.5596112 31.5976502)",,,
73848788,鹿児島蒲生線,primary,40,False,False,97.575,4,"LINESTRING (130.554848 31.5944632, 130.554929 31.5945736, 130.5553952 31.5952067)",,25,
73848788,鹿児島蒲生線,primary,40,False,True,114.92500000000001,4,"LINESTRING (130.554848 31.5944632, 130.5547884 31.5943775, 130.5542305 31.5935735)",,25,
203833548,朝日通り,trunk,40,False,True,121.807,4,"LINESTRING (130.554848 31.5944632, 130.5547473 31.5945128, 130.5538396 31.5949599, 130.5537347 31.5950116)",,58;224,
680562168,朝日通り,trunk,40,False,True,93.337,4,"LINESTRING (130.554848 31.5944632, 130.5550587 31.5944515, 130.5557379 31.5944095, 130.555831 31.5944039)",,58;224,
73848778,鹿児島東市来線,primary,40,False,False,76.045,4,"LINESTRING (130.5538242 31.5929887, 130.5537357 31.5928708, 130.553717 31.5928467, 130.5536365 31.5927431, 130.5535236 31.5926545, 130.5532573 31.5925273)",,24,
73848788,鹿児島蒲生線,primary,40,False,False,75.56,4,"LINESTRING (130.5538242 31.5929887, 130.5539118 31.5931149, 130.5542305 31.5935735)",,25,
203833558,照国通り,trunk,40,False,True,126.397,6,"LINESTRING (130.5538242 31.5929887, 130.5536793 31.5930581, 130.552818 31.5934704, 130.5526609 31.5935457)",,225;226,
749308293,照国通り,trunk,40,False,False,81.046,3,"LINESTRING (130.5538242 31.5929887, 130.5539329 31.5929394, 130.5545794 31.592646)",,225;226,
37020051,鹿児島港臨港道路,tertiary,50,False,False,167.398,,"LINESTRING (130.5616455 31.5927547, 130.5615812 31.5928848, 130.5613384 31.5933758, 130.5612461 31.5936602, 130.5611222 31.5940499, 130.5610815 31.594178)",,,
37020053,,tertiary,,False,True,64.066,,"LINESTRING (130.5616455 31.5927547, 130.5615216 31.5927205, 130.5611545 31.5926193, 130.561002 31.5925772)",,,
37020051,鹿児島港臨港道路,tertiary,50,False,True,167.398,,"LINESTRING (130.5610815 31.594178, 130.5611222 31.5940499, 130.5612461 31.5936602, 130.5613384 31.5933758, 130.5615812 31.5928848, 130.5616455 31.5927547)",,,
175261324,鹿児島港臨港道路,tertiary,50,False,False,106.80600000000001,5,"LINESTRING (130.5610815 31.594178, 130.5610325 31.5943251, 130.5608761 31.5947949, 130.5608374 31.5951125)",,,
175261325,朝日通り,trunk,40,False,True,49.263000000000005,4,"LINESTRING (130.5610815 31.594178, 130.5609411 31.5941834, 130.5606977 31.5941928, 130.5605619 31.594198)",,58;224,
37020053,,tertiary,,False,False,64.066,,"LINESTRING (130.561002 31.5925772, 130.5611545 31.5926193, 130.5615216 31.5927205, 130.5616455 31.5927547)",,,
46228029,マイアミ通り,tertiary,40,False,False,95.81200000000001,,"LINESTRING (130.561002 31.5925772, 130.5608484 31.5925373, 130.5600344 31.5923259)",,,
751271583,鹿児島港線,secondary,50,False,False,64.367,4,"LINESTRING (130.561002 31.5925772, 130.5609637 31.592709, 130.5608387 31.5931391)",,214,
45903502,朝日通り,trunk,40,False,False,95.17,4,"LINESTRING (130.5605619 31.594198, 130.5603664 31.5942091, 130.5597238 31.5942455, 130.5595593 31.5942548)",,58;224,
78305332,鹿児島停車場線,secondary,50,False,False,75.68299999999999,4,"LINESTRING (130.5605619 31.594198, 130.5605298 31.5943196, 130.5603848 31.5948617)",,204,
175261325,朝日通り,trunk,40,False,False,49.263,4,"LINESTRING (130.5605619 31.594198, 130.5606977 31.5941928, 130.5609411 31.5941834, 130.5610815 31.594178)",,58;224,
751271583,鹿児島港線,secondary,50,False,True,46.730000000000004,4,"LINESTRING (130.5605619 31.594198, 130.560584 31.5941136, 130.5606692 31.5937878)",,214,
766649764,朝日通り,trunk,40,False,False,42.227,3,"LINESTRING (130.5571976 31.5943433, 130.5571001 31.5943464, 130.5567521 31.5943581)",,58;224,
766649765,電車通り,tertiary,40,True,False,64.362,3,"LINESTRING (130.5571976 31.5943433, 130.5572024 31.5945377, 130.5572117 31.594922)",7.5,,
1062582165,朝日通り,trunk,40,False,True,18.436999999999998,4,"LINESTRING (130.5571976 31.5943433, 130.5572744 31.5943415, 130.5573169 31.5943413, 130.5573919 31.5943353)",,58;224,
45903502,朝日通り,trunk,40,False,True,48.905,4,"LINESTRING (130.5590444 31.5942877, 130.5595593 31.5942548)",,58;224,
45903502,朝日通り,trunk,40,False,False,73.803,4,"LINESTRING (130.5590444 31.5942877, 130.558416 31.5943201, 130.5582666 31.5943278)",,58;224,
197881189,,unclassified,,False,True,65.608,,"LINESTRING (130.5590444 31.5942877, 130.5590035 31.594217, 130.5588542 31.5938636, 130.5588197 31.5937312)",,,
1108058222,,unclassified,,False,False,67.036,,"LINESTRING (130.5590444 31.5942877, 130.5590717 31.594355, 130.5593361 31.5948366)",,,
204406866,岩崎谷長田線,tertiary,40,False,False,65.311,,"LINESTRING (130.5549797 31.599938, 130.5553061 31.6004554)",,,
749308290,,tertiary,,False,False,66.112,4,"LINESTRING (130.5549797 31.599938, 130.5545923 31.6004326)",10,,
749308290,,tertiary,,False,True,188.27999999999997,4,"LINESTRING (130.5549797 31.599938, 130.5551013 31.5996733, 130.5552202 31.5995441, 130.5553939 31.5994222, 130.5557352 31.5992223, 130.5563495 31.5988749, 130.5564202 31.5988349)",10,,
46228028,,tertiary,,False,True,36.712,,"LINESTRING (130.5596731 31.5988589, 130.5599521 31.5986297)",,,
608058614,電車通り,tertiary,40,True,False,162.033,2,"LINESTRING (130.5596731 31.5988589, 130.5592164 31.5983742, 130.5588873 31.5980491, 130.5585863 31.5977337)",5,,
1062582170,,tertiary,,False,False,15.029,,"LINESTRING (130.5596731 31.5988589, 130.5596297 31.5988837, 130.5595927 31.5989049, 130.5595414 31.5989343)",,,
46228028,,tertiary,,False,False,65.9,,"LINESTRING (130.5620632 31.5969577, 130.5615272 31.5973356)",,,
759555836,鹿児島港臨港道路,tertiary,50,False,True,103.342,6,"LINESTRING (130.5620632 31.5969577, 130.5614496 31.5961892)",,,
759555826,鹿児島蒲生線,primary,40,False,True,56.06,4,"LINESTRING (130.5559631 31.5960346, 130.5556645 31.5955993)",,25,
73848781,,unclassified,,False,False,49.987,,"LINESTRING (130.5559631 31.5960346, 130.5560601 31.5959835, 130.5564123 31.5957986)",,,
759555826,鹿児島蒲生線,primary,40,False,False,86.094,4,"LINESTRING (130.5559631 31.5960346, 130.5563745 31.5965842, 130.5564517 31.5966875)",,25,
197881383,,unclassified,30,False,False,48.676,,"LINESTRING (130.5564123 31.5957986, 130.5562184 31.5953932)",,,
73848781,,unclassified,,False,False,52.48,,"LINESTRING (130.5564123 31.5957986, 130.5565704 31.5957362, 130.55683 31.5957001, 130.5569451 31.5956831)",,,
73848781,,unclassified,,False,True,49.987,,"LINESTRING (130.5564123 31.5957986, 130.5560601 31.5959835, 130.5559631 31.5960346)",,,
197881383,,unclassified,30,False,True,64.234,,"LINESTRING (130.555831 31.5944039, 130.5558586 31.5944908, 130.5560032 31.5949432, 130.5560115 31.5949606)",,,
680562168,朝日通り,trunk,40,False,False,93.337,4,"LINESTRING (130.555831 31.5944039, 130.5557379 31.5944095, 130.5550587 31.5944515, 130.554848 31.5944632)",,58;224,
680562170,,unclassified,,True,False,56.04900000000001,,"LINESTRING (130.555831 31.5944039, 130.5558102 31.5943268, 130.5556987 31.5939126)",,,
715027131,朝日通り,trunk,40,False,True,44.298,3,"LINESTRING (130.555831 31.5944039, 130.5559401 31.5943981, 130.5562978 31.5943791)",,58;224,
73848782,,unclassified,,False,True,135.588,,"LINESTRING (130.5530727 31.5964194, 130.5542045 31.5958261, 130.5542931 31.595782)",,,
243053368,,unclassified,30,False,False,101.327,2,"LINESTRING (130.5530727 31.5964194, 130.5525711 31.5957046, 130.5525369 31.5956317)",,,
243053368,,unclassified,30,False,True,205.65200000000002,2,"LINESTRING (130.5530727 31.5964194, 130.553361 31.5967701, 130.5534003 31.5968255, 130.5534777 31.5969346, 130.5535219 31.5969448, 130.5535608 31.5969425, 130.5540101 31.5966741, 130.5545868 31.5963314, 130.5546753 31.5962812)",,,
1009579627,照国通り,trunk,40,False,False,39.194,3,"LINESTRING (130.5545794 31.592646, 130.5549378 31.5924698)",,225;226,
749308293,照国通り,trunk,40,False,True,81.046,3,"LINESTRING (130.5545794 31.592646, 130.5539329 31.5929394, 130.5538242 31.5929887)",,225;226,
1006428058,セピア通り,unclassified,,True,False,83.432,,"LINESTRING (130.5545794 31.592646, 130.5546208 31.5926989, 130.5549643 31.5933202)",,,
608058614,電車通り,tertiary,40,True,False,56.712,2,"LINESTRING (130.5585863 31.5977337, 130.5582855 31.5972927)",5,,
1030673018,桟橋通り,tertiary,,False,True,39.131,4,"LINESTRING (130.5585863 31.5977337, 130.5589563 31.5975771)",10,,
1062582168,桟橋通り,tertiary,,False,False,13.725999999999999,4,"LINESTRING (130.5585863 31.5977337, 130.5585526 31.5977519, 130.5585173 31.597771, 130.5584639 31.5977998)",10,,
680263004,桟橋通り,tertiary,,False,False,48.239,4,"LINESTRING (130.5584639 31.5977998, 130.5580245 31.5980192)",10,,
680263000,電車通り,tertiary,40,True,False,103.767,2,"LINESTRING (130.5584639 31.5977998, 130.5586934 31.5980622, 130.5591415 31.5985329)",5,,
1062582168,桟橋通り,tertiary,,False,True,13.725999999999999,4,"LINESTRING (130.5584639 31.5977998, 130.5585173 31.597771, 130.5585526 31.5977519, 130.5585863 31.5977337)",10,,
759555827,,tertiary,,False,True,82.75899999999999,,"LINESTRING (130.5572117 31.594922, 130.5571242 31.5949184, 130.556729 31.5949018, 130.5563385 31.5949032)",,,
766649765,電車通り,tertiary,40,True,False,79.795,3,"LINESTRING (130.5572117 31.594922, 130.5572499 31.5952707, 130.5573222 31.5955205, 130.5573387 31.5955745, 130.5573546 31.5956271)",7.5,,
"[956266864, 956266866]",,unclassified,,False,True,18.271,,"LINESTRING (130.5575461 31.5956073, 130.5574693 31.5956153, 130.5574311 31.5956192, 130.5573722 31.5956253, 130.5573546 31.5956271)",,,
"[956266865, 956266869]",電車通り,tertiary,40,True,False,17.176,3,"LINESTRING (130.5575461 31.5956073, 130.5575266 31.5955671, 130.5575113 31.5955293, 130.5574841 31.5954622)",7.5,,
78305332,鹿児島停車場線,secondary,50,False,False,108.264,4,"LINESTRING (130.5609142 31.5965138, 130.5615272 31.5973356)",,204,
759555835,桟橋通り,tertiary,40,False,True,62.243,,"LINESTRING (130.5609142 31.5965138, 130.5614496 31.5961892)",,,
1030673020,桟橋通り,tertiary,40,False,False,58.534,,"LINESTRING (130.5609142 31.5965138, 130.5604153 31.5968245)",,,
78305332,鹿児島停車場線,secondary,50,False,True,110.976,4,"LINESTRING (130.5609142 31.5965138, 130.5604264 31.5958578, 130.5603366 31.5956499)",,204,
"[204406872, 749308290, 204406870]",岩崎谷橋,tertiary,40,False,True,54.907000000000004,4,"LINESTRING (130.5542168 31.6008461, 130.5542732 31.6007958, 130.5544797 31.6005834, 130.5545732 31.6004581)",10,,yes
957789086,城山公園線,tertiary,30,False,False,40.391999999999996,,"LINESTRING (130.5542168 31.6008461, 130.5541496 31.600777, 130.5538787 31.6006301)",,,
749308288,滑川通り,tertiary,40,False,False,59.131,,"LINESTRING (130.5604522 31.6004041, 130.560762 31.5999424)",,,
759555822,鹿児島蒲生線,primary,40,False,True,126.431,,"LINESTRING (130.5604522 31.6004041, 130.5593508 31.5997616)",,25,
203922127,,tertiary,30,False,False,63.787000000000006,,"LINESTRING (130.5604522 31.6004041, 130.5607579 31.6005712, 130.5610093 31.6007261)",,,
669480206,滑川通り,tertiary,40,False,True,98.92999999999999,,"LINESTRING (130.5604522 31.6004041, 130.5599523 31.6010789, 130.559889 31.6011532)",,,
759555822,鹿児島蒲生線,primary,40,False,False,57.362,,"LINESTRING (130.5588511 31.5994701, 130.5593508 31.5997616)",,25,
759555823,鹿児島蒲生線,primary,40,False,True,61.327,4,"LINESTRING (130.5588511 31.5994701, 130.5584487 31.599038)",,25,
1062582169,,tertiary,,False,True,88.452,,"LINESTRING (130.5588511 31.5994701, 130.5595414 31.5989343)",,,
759555821,,tertiary,,False,False,164.303,,"LINESTRING (130.5588511 31.5994701, 130.5582238 31.5999436, 130.557539 31.6004366)",,,
304380181,国道10号,trunk,50,False,True,100.675,4,"LINESTRING (130.5537347 31.5950116, 130.5542931 31.595782)",,10,
123681593,,residential,,True,False,132.765,,"LINESTRING (130.5537347 31.5950116, 130.5536447 31.5950543, 130.5525369 31.5956317)",4,,
203833548,朝日通り,trunk,40,False,False,121.807,4,"LINESTRING (130.5537347 31.5950116, 130.5538396 31.5949599, 130.5547473 31.5945128, 130.554848 31.5944632)",,58;224,
727246046,国道10号,trunk,50,False,False,77.06,4,"LINESTRING (130.5537347 31.5950116, 130.5536754 31.5949333, 130.5532941 31.594429)",,10,
680263004,桟橋通り,tertiary,,False,True,39.3,4,"LINESTRING (130.5576665 31.5981979, 130.5580245 31.5980192)",10,,
759555825,鹿児島蒲生線,primary,40,False,True,106.615,4,"LINESTRING (130.5576665 31.5981979, 130.5570303 31.5974069)",,25,
759555823,鹿児島蒲生線,primary,40,False,False,119.22500000000001,4,"LINESTRING (130.5576665 31.5981979, 130.5583715 31.5989551, 130.5584487 31.599038)",,25,
759555824,桟橋通り,tertiary,40,False,False,137.65800000000002,4,"LINESTRING (130.5576665 31.5981979, 130.5570518 31.5985121, 130.5565012 31.5987935, 130.5564202 31.5988349)",10,,
73848783,照国通り,tertiary,40,False,True,63.316,4,"LINESTRING (130.5526609 31.5935457, 130.5524898 31.5936314, 130.5520847 31.5938344)",,,
93083311,中之平通り,trunk,50,False,False,26.613,5,"LINESTRING (130.5526609 31.5935457, 130.5525501 31.5934479, 130.5525229 31.5934264, 130.5524616 31.5933771)",,3,
203833558,照国通り,trunk,40,False,False,126.397,6,"LINESTRING (130.5526609 31.5935457, 130.552818 31.5934704, 130.5536793 31.5930581, 130.5538242 31.5929887)",,225;226,
"[727246046, 779040974]",国道10号,trunk,50,False,True,115.095,"['4', '5']","LINESTRING (130.5526609 31.5935457, 130.5527615 31.5936824, 130.5530664 31.5940965, 130.5532941 31.594429)",,10,
45903502,朝日通り,trunk,40,False,True,82.85,4,"LINESTRING (130.5573919 31.5943353, 130.5575307 31.5943342, 130.5581243 31.594329, 130.5582666 31.5943278)",,58;224,
956266868,電車通り,tertiary,40,True,False,61.084,3,"LINESTRING (130.5573919 31.5943353, 130.5574166 31.5941535, 130.557466 31.5937896)",7.5,,
1062582165,朝日通り,trunk,40,False,False,18.437,4,"LINESTRING (130.5573919 31.5943353, 130.5573169 31.5943413, 130.5572744 31.5943415, 130.5571976 31.5943433)",,58;224,
478530248,国道10号,trunk,50,False,True,207.237,6,"LINESTRING (130.5564202 31.5988349, 130.5564633 31.5988966, 130.557539 31.6004366)",,10,
"[779040976, 749308289]",国道10号,trunk,50,False,False,204.865,"['4', '5']","LINESTRING (130.5564202 31.5988349, 130.5563595 31.5987438, 130.556021 31.5982362, 130.5553604 31.5972288)",,10,
749308290,,tertiary,,False,False,188.27999999999997,4,"LINESTRING (130.5564202 31.5988349, 130.5563495 31.5988749, 130.5557352 31.5992223, 130.5553939 31.5994222, 130.5552202 31.5995441, 130.5551013 31.5996733, 130.5549797 31.599938)",10,,
759555824,桟橋通り,tertiary,40,False,True,137.65800000000002,4,"LINESTRING (130.5564202 31.5988349, 130.5565012 31.5987935, 130.5570518 31.5985121, 130.5576665 31.5981979)",10,,
204406871,,unclassified,,False,True,12.625,,"LINESTRING (130.557539 31.6004366, 130.5574192 31.6004864)",,,
478530248,国道10号,trunk,50,False,False,207.237,6,"LINESTRING (130.557539 31.6004366, 130.5564633 31.5988966, 130.5564202 31.5988349)",,10,
759555821,,tertiary,,False,True,164.303,,"LINESTRING (130.557539 31.6004366, 130.5582238 31.5999436, 130.5588511 31.5994701)",,,
46228028,,tertiary,,False,False,69.371,,"LINESTRING (130.5615272 31.5973356, 130.561 31.5977687)",,,
46228028,,tertiary,,False,True,65.9,,"LINESTRING (130.5615272 31.5973356, 130.5620632 31.5969577)",,,
78305332,鹿児島停車場線,secondary,50,False,False,47.808,4,"LINESTRING (130.5615272 31.5973356, 130.5618085 31.5976926)",,204,
