osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name
24211244,2,tertiary,40,False,False,96.39699999999999,"LINESTRING (141.4894509 40.5159865, 141.4893224 40.5159973, 141.4891129 40.516018, 141.4885479 40.5160643, 141.4884625 40.5160701, 141.4883177 40.5160829)",,
103636871,2,tertiary,,False,True,57.05800000000001,"LINESTRING (141.4894509 40.5159865, 141.4895415 40.5159827, 141.4897953 40.5159702, 141.4899466 40.5159617, 141.4901243 40.5159517)",,
1125220538,2,primary,,False,False,34.553,"LINESTRING (141.4894509 40.5159865, 141.4894728 40.5158922, 141.489522 40.5156805)",23,本八戸停車場線
426175578,2,tertiary,40,False,False,15.074,"LINESTRING (141.4867454 40.516203, 141.4867167 40.5163368)",,
31090330,2,tertiary,,False,True,82.316,"LINESTRING (141.4867454 40.516203, 141.4867664 40.5161299, 141.4869534 40.5154798)",,
782394639,2,tertiary,40,False,True,133.58,"LINESTRING (141.4867454 40.516203, 141.4868813 40.5161926, 141.4883177 40.5160829)",,
426175578,2,tertiary,40,False,True,15.074,"LINESTRING (141.4867167 40.5163368, 141.4867454 40.516203)",,
"[244791793, 118276907]",,residential,,False,True,107.847,"LINESTRING (141.4867167 40.5163368, 141.4862944 40.516355, 141.485509 40.5163721, 141.4854762 40.5163276)",,
"[426175577, 426175578, 245441818]",2,tertiary,40,False,False,30.541999999999998,"LINESTRING (141.4867167 40.5163368, 141.486716 40.5163786, 141.4867337 40.5165328, 141.48675 40.5166099)",,
118454494,2,unclassified,,False,True,64.815,"LINESTRING (141.4901883 40.5117503, 141.4901204 40.5117146, 141.4900951 40.5117013, 141.4895432 40.5114354)",,
242499858,1,primary,,True,False,56.254,"LINESTRING (141.4901883 40.5117503, 141.4900493 40.5119002, 141.4900306 40.5119552, 141.4900191 40.5120286, 141.4900486 40.5121158, 141.4900454 40.5122175)",23,本八戸停車場線
118454494,2,unclassified,,False,False,119.65,"LINESTRING (141.4883596 40.5108454, 141.4895432 40.5114354)",,
118454494,2,unclassified,,False,True,124.291,"LINESTRING (141.4883596 40.5108454, 141.4871091 40.5102576)",,
31090330,2,tertiary,,False,False,192.61999999999998,"LINESTRING (141.4883596 40.5108454, 141.4880812 40.5111513, 141.488001 40.5112618, 141.4878136 40.5116494, 141.4877392 40.5118096, 141.4876321 40.5120404, 141.4875033 40.5121993, 141.4874018 40.5123014, 141.487329 40.5123747)",,
31090330,2,tertiary,,False,False,14.353,"LINESTRING (141.487329 40.5123747, 141.4872771 40.5124976)",,
31090330,2,tertiary,,False,True,192.62,"LINESTRING (141.487329 40.5123747, 141.4874018 40.5123014, 141.4875033 40.5121993, 141.4876321 40.5120404, 141.4877392 40.5118096, 141.4878136 40.5116494, 141.488001 40.5112618, 141.4880812 40.5111513, 141.4883596 40.5108454)",,
118432313,2,unclassified,,False,False,63.190999999999995,"LINESTRING (141.487329 40.5123747, 141.4872785 40.5123239, 141.4871874 40.5120827, 141.4871061 40.5118859, 141.4870799 40.5118429)",,
31090330,2,tertiary,,False,False,24.437,"LINESTRING (141.4867753 40.5153067, 141.4869534 40.5154798)",,
31090330,2,tertiary,,False,True,114.64399999999999,"LINESTRING (141.4867753 40.5153067, 141.4867508 40.5152653, 141.4867131 40.5151823, 141.4866664 40.5147606, 141.4866538 40.5145539, 141.4866933 40.514305, 141.4866974 40.5142883)",,
118432318,,unclassified,,False,False,112.756,"LINESTRING (141.4867753 40.5153067, 141.4866796 40.5153463, 141.4854551 40.5153699)",,
31090330,2,tertiary,,False,True,24.437,"LINESTRING (141.4869534 40.5154798, 141.4867753 40.5153067)",,
31090330,2,tertiary,,False,False,82.316,"LINESTRING (141.4869534 40.5154798, 141.4867664 40.5161299, 141.4867454 40.516203)",,
31659942,2,primary,,False,True,19.791,"LINESTRING (141.4900454 40.5122175, 141.4899532 40.5123811)",23,本八戸停車場線
242499859,2,primary,,True,False,8.713,"LINESTRING (141.4900454 40.5122175, 141.4901306 40.5121734)",23,本八戸停車場線
118309494,,unclassified,,False,False,227.87900000000002,"LINESTRING (141.4901306 40.5121734, 141.490307 40.5122199, 141.4904762 40.5122645, 141.4911289 40.5124132, 141.4917198 40.5125479, 141.492717 40.5127486)",,
242499859,2,primary,,True,False,84.779,"LINESTRING (141.4901306 40.5121734, 141.490225 40.5121403, 141.4903256 40.5120767, 141.4903826 40.5119909, 141.4904469 40.5118694, 141.49048 40.511809, 141.4905131 40.5117488, 141.4905439 40.5116518, 141.4905139 40.5115275)",23,本八戸停車場線
31090375,2,unclassified,,False,True,34.717,"LINESTRING (141.4926958 40.5121171, 141.492914 40.5118526)",,
31090375,2,unclassified,,False,False,191.713,"LINESTRING (141.4926958 40.5121171, 141.4913754 40.5114226, 141.4908887 40.5111677, 141.4908301 40.511137)",,
118309493,2,unclassified,,False,False,83.09299999999999,"LINESTRING (141.4926958 40.5121171, 141.492925 40.5122511, 141.4929284 40.5123318, 141.492717 40.5127486)",,
32081025,2,primary,,False,True,50.99,"LINESTRING (141.4908301 40.511137, 141.4905139 40.5115275)",23,本八戸停車場線
31090375,2,unclassified,,False,True,191.71300000000002,"LINESTRING (141.4908301 40.511137, 141.4908887 40.5111677, 141.4913754 40.5114226, 141.4926958 40.5121171)",,
32081025,2,primary,,False,False,129.02800000000002,"LINESTRING (141.4908301 40.511137, 141.4909776 40.5109474, 141.4915711 40.5102216, 141.4916304 40.510149)",23,本八戸停車場線
118454495,2,unclassified,,False,True,79.791,"LINESTRING (141.4908301 40.511137, 141.4907509 40.5110953, 141.4905083 40.5109676, 141.4902737 40.5108403, 141.4900568 40.5107256)",,
31090375,2,unclassified,,False,False,89.687,"LINESTRING (141.4934705 40.5111659, 141.4934262 40.5112205, 141.492914 40.5118526)",,
350093151,2,unclassified,,False,True,92.887,"LINESTRING (141.4934705 40.5111659, 141.4935176 40.5111107, 141.4940418 40.5104971, 141.4940689 40.5104653)",,
118309500,,unclassified,,False,True,128.768,"LINESTRING (141.4940535 40.5133419, 141.4932914 40.5131476, 141.4926061 40.5129812)",,
377140217,,residential,,False,True,85.33800000000001,"LINESTRING (141.4940535 40.5133419, 141.4938952 40.5135187, 141.4937352 40.5137288, 141.4936663 40.5138358, 141.4936079 40.5139337, 141.4935949 40.5140173)",,
103636880,,residential,,True,False,192.15200000000002,"LINESTRING (141.4902237 40.5164482, 141.4902903 40.5164333, 141.490928 40.5162912, 141.4912457 40.5162401, 141.491773 40.5161792, 141.4922127 40.5161396, 141.4924479 40.5161106)",,
818449087,2,tertiary,,False,False,55.852000000000004,"LINESTRING (141.4902237 40.5164482, 141.4901958 40.5163322, 141.490154 40.5161125, 141.4901243 40.5159517)",,
103636871,2,tertiary,,False,False,57.058,"LINESTRING (141.4901243 40.5159517, 141.4899466 40.5159617, 141.4897953 40.5159702, 141.4895415 40.5159827, 141.4894509 40.5159865)",,
377140217,,residential,,False,False,92.985,"LINESTRING (141.4901243 40.5159517, 141.4902518 40.5159453, 141.4902738 40.5159442, 141.4904098 40.5159584, 141.490541 40.5159786, 141.4907238 40.5160257, 141.4908602 40.5160428, 141.4910088 40.5160357, 141.4912003 40.5159949)",,
561389217,,primary,,False,False,152.57,"LINESTRING (141.4901243 40.5159517, 141.4900985 40.515824, 141.4898504 40.5145955)",23,本八戸停車場線
818449087,2,tertiary,,False,True,55.852000000000004,"LINESTRING (141.4901243 40.5159517, 141.490154 40.5161125, 141.4901958 40.5163322, 141.4902237 40.5164482)",,
377140217,,residential,,False,True,5.147,"LINESTRING (141.4912554 40.5159752, 141.4912003 40.5159949)",,
377140217,,residential,,False,False,130.495,"LINESTRING (141.4912554 40.5159752, 141.4920557 40.5155773, 141.4925466 40.515332)",,
