osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge
160132418,False,1,,,unclassified,True,119.402,,"LINESTRING (142.3664427 42.3366295, 142.3660701 42.3364929, 142.3658346 42.3364329, 142.3656259 42.3364118, 142.365268 42.336407, 142.3650491 42.3364013)",
160133681,False,,,,residential,False,149.142,,"LINESTRING (142.3664427 42.3366295, 142.3665584 42.3366545, 142.3667754 42.3366705, 142.3669444 42.3366952, 142.3672535 42.3368154, 142.3674389 42.3369334, 142.3675395 42.337011, 142.3676853 42.3371411, 142.3678755 42.3373456)",
"[1069821944, 1185880376, 1185203226]",False,2,235;237,国道235号,trunk,True,76.962,40,"LINESTRING (142.3664427 42.3366295, 142.3663361 42.3367567, 142.3662417 42.3368903, 142.3660638 42.3371474, 142.366014 42.3372436)",
160131609,False,2,,,tertiary,False,59.153999999999996,,"LINESTRING (142.3675852 42.3367235, 142.3676438 42.336759, 142.3678195 42.3368652, 142.3678416 42.3368788, 142.3679851 42.3369983, 142.368091 42.3370985)",
160128393,False,2,,本町通,tertiary,True,27.437,40,"LINESTRING (142.3632506 42.3368464, 142.3635791 42.3368902)",
160130718,False,1,,,unclassified,False,83.803,,"LINESTRING (142.3632506 42.3368464, 142.3630581 42.3375865)",
160129106,False,,,,residential,True,101.29299999999999,,"LINESTRING (142.3729566 42.3368325, 142.3739443 42.3372995, 142.3739947 42.3373234)",
160129420,False,,,,residential,True,48.042,,"LINESTRING (142.3729566 42.3368325, 142.3728151 42.3371719, 142.3727845 42.3372454)",
160130482,False,,,,residential,False,81.366,,"LINESTRING (142.3729566 42.3368325, 142.3721561 42.3364828, 142.3721044 42.3364602)",
160129358,False,,,,residential,False,60.466,,"LINESTRING (142.3693342 42.3367566, 142.3699163 42.3370891)",
160129358,False,,,,residential,True,50.476,,"LINESTRING (142.3693342 42.3367566, 142.3688534 42.3364742)",
160130320,False,,,,residential,True,59.209,,"LINESTRING (142.3693342 42.3367566, 142.3689325 42.3371986)",
160128393,False,2,,本町通,tertiary,False,27.437,40,"LINESTRING (142.3635791 42.3368902, 142.3632506 42.3368464)",
160128872,False,2,,本町通,tertiary,False,106.101,40,"LINESTRING (142.3635791 42.3368902, 142.3648459 42.3370735)",
"[160128746, 1244823189, 1244823190]",False,2,,,residential,False,51.471000000000004,30,"LINESTRING (142.3718613 42.3368262, 142.3718174 42.3368778, 142.3717174 42.3369754, 142.3714882 42.3371977)",
"[160129472, 1244823191]",False,2,,,residential,False,45.359,,"LINESTRING (142.3718613 42.3368262, 142.3719007 42.3367766, 142.3721044 42.3364602)",
"[1246762453, 1136879398]",False,2,,青柳通,tertiary,True,64.291,40,"LINESTRING (142.3718613 42.3368262, 142.3719673 42.3368865, 142.3722344 42.3369994, 142.3725251 42.3371308)",
160129227,False,,,,residential,False,56.986,,"LINESTRING (142.3743192 42.3368711, 142.3742163 42.3369925, 142.3739947 42.3373234)",
160132108,False,,,,residential,False,131.718,,"LINESTRING (142.3743192 42.3368711, 142.3744093 42.3369312, 142.3750923 42.3372392, 142.374756 42.337677)",
160128847,False,,,,residential,True,56.695,,"LINESTRING (142.3708891 42.3368845, 142.3704118 42.3365931, 142.3703573 42.3365598)",
"[1245438048, 160129349]",False,1,,,residential,True,60.278999999999996,,"LINESTRING (142.3708891 42.3368845, 142.371421 42.337191, 142.3714679 42.3372174)",
160130517,False,2,,,residential,True,66.976,,"LINESTRING (142.3708891 42.3368845, 142.3707184 42.337076, 142.3704549 42.3373941)",
160130166,False,,,,residential,False,57.101,,"LINESTRING (142.3725251 42.3371308, 142.3720749 42.3375219)",
1136879399,False,2,,青柳通,tertiary,True,24.839,40,"LINESTRING (142.3725251 42.3371308, 142.3727845 42.3372454)",
"[1246762453, 1136879398]",False,2,,青柳通,tertiary,False,64.291,40,"LINESTRING (142.3725251 42.3371308, 142.3722344 42.3369994, 142.3719673 42.3368865, 142.3718613 42.3368262)",
160128738,False,2,,,tertiary,True,69.122,40,"LINESTRING (142.3699163 42.3370891, 142.3703573 42.3365598)",
160129358,False,,,,residential,True,60.466,,"LINESTRING (142.3699163 42.3370891, 142.3693342 42.3367566)",
160130252,False,2,,,tertiary,False,51.556,40,"LINESTRING (142.3699163 42.3370891, 142.3695676 42.3374745)",
"[160129358, 1245443087]",False,,,,residential,False,55.767,,"LINESTRING (142.3699163 42.3370891, 142.3699579 42.3371126, 142.3704103 42.3373688, 142.3704549 42.3373941)",
1136879399,False,2,,青柳通,tertiary,False,24.839,40,"LINESTRING (142.3727845 42.3372454, 142.3725251 42.3371308)",
160129420,False,,,,residential,False,48.042,,"LINESTRING (142.3727845 42.3372454, 142.3728151 42.3371719, 142.3729566 42.3368325)",
1136879400,False,2,,青柳通,tertiary,True,94.65299999999999,40,"LINESTRING (142.3727845 42.3372454, 142.3736764 42.33764, 142.3737733 42.3376817)",
"[1245756706, 160130590]",False,,,,residential,True,47.21699999999999,30,"LINESTRING (142.3727845 42.3372454, 142.3727484 42.3373181, 142.3726232 42.3376283, 142.3726141 42.3376508)",
160129093,False,,,,residential,False,52.966,,"LINESTRING (142.3689325 42.3371986, 142.368567 42.3375909)",
160129255,False,,,,residential,False,60.549,,"LINESTRING (142.3689325 42.3371986, 142.3695676 42.3374745)",
160130320,False,,,,residential,False,59.209,,"LINESTRING (142.3689325 42.3371986, 142.3693342 42.3367566)",
"[1185880376, 1185203226, 1069821944]",False,2,235;237,国道235号,trunk,False,76.962,40,"LINESTRING (142.366014 42.3372436, 142.3660638 42.3371474, 142.3662417 42.3368903, 142.3663361 42.3367567, 142.3664427 42.3366295)",
"[1185203227, 1161258371, 1185203228, 1069821943]",False,"['2', '3']",235;237,国道235号,trunk,True,107.17,40,"LINESTRING (142.366014 42.3372436, 142.365974 42.3373371, 142.3658684 42.3376763, 142.3658409 42.337765, 142.3658332 42.3377899, 142.3657498 42.338067, 142.3657138 42.3381812)",
"[160130440, 1194900118]",False,2,,本町通,tertiary,False,97.88900000000001,40,"LINESTRING (142.366014 42.3372436, 142.3658568 42.3372128, 142.3649303 42.3370847, 142.3648459 42.3370735)",
160129227,False,,,,residential,False,43.8,,"LINESTRING (142.3739947 42.3373234, 142.3737733 42.3376817)",
160128495,False,,,,residential,False,73.902,,"LINESTRING (142.3739947 42.3373234, 142.3740325 42.3373409, 142.374756 42.337677)",
160129106,False,,,,residential,False,101.29299999999999,,"LINESTRING (142.3739947 42.3373234, 142.3739443 42.3372995, 142.3729566 42.3368325)",
160129227,False,,,,residential,True,56.986,,"LINESTRING (142.3739947 42.3373234, 142.3742163 42.3369925, 142.3743192 42.3368711)",
160130405,False,2,,,tertiary,False,55.431,,"LINESTRING (142.3678755 42.3373456, 142.3675284 42.337773)",
160132611,False,,,,residential,False,128.11399999999998,,"LINESTRING (142.3678755 42.3373456, 142.3680149 42.3374406, 142.3682483 42.3376552, 142.3683544 42.3377643, 142.3684927 42.3378813, 142.3686024 42.3379622, 142.3689507 42.3381724)",
160133681,False,,,,residential,True,149.142,,"LINESTRING (142.3678755 42.3373456, 142.3676853 42.3371411, 142.3675395 42.337011, 142.3674389 42.3369334, 142.3672535 42.3368154, 142.3669444 42.3366952, 142.3667754 42.3366705, 142.3665584 42.3366545, 142.3664427 42.3366295)",
"[1181061100, 839908133, 705042918]",False,2,,吉野橋,tertiary,False,32.692,40,"LINESTRING (142.3678755 42.3373456, 142.3678929 42.3373258, 142.3680553 42.3371372, 142.368091 42.3370985)",yes
160129255,False,,,,residential,True,60.549,,"LINESTRING (142.3695676 42.3374745, 142.3689325 42.3371986)",
160129281,False,2,,,tertiary,False,62.056,40,"LINESTRING (142.3695676 42.3374745, 142.3691491 42.337939)",
160130252,False,2,,,tertiary,True,51.556,40,"LINESTRING (142.3695676 42.3374745, 142.3699163 42.3370891)",
"[160129483, 1245756702, 1245756703]",False,,,,residential,True,57.17,30,"LINESTRING (142.3695676 42.3374745, 142.3696355 42.3375058, 142.3697351 42.3375518, 142.3701576 42.3377468)",
160128384,False,1,,,unclassified,False,76.589,,"LINESTRING (142.3648459 42.3370735, 142.3650491 42.3364013)",
160128872,False,2,,本町通,tertiary,True,106.101,40,"LINESTRING (142.3648459 42.3370735, 142.3635791 42.3368902)",
160131527,False,1,,静宝通り,unclassified,False,93.324,,"LINESTRING (142.3648459 42.3370735, 142.3645883 42.3378909)",
"[160130440, 1194900118]",False,2,,本町通,tertiary,True,97.88900000000001,40,"LINESTRING (142.3648459 42.3370735, 142.3649303 42.3370847, 142.3658568 42.3372128, 142.366014 42.3372436)",
160128785,False,2,,,residential,False,46.209,,"LINESTRING (142.3704549 42.3373941, 142.3701576 42.3377468)",
160130517,False,2,,,residential,False,66.976,,"LINESTRING (142.3704549 42.3373941, 142.3707184 42.337076, 142.3708891 42.3368845)",
"[1245443088, 1245443086, 1245443087]",False,,,,residential,False,54.325,,"LINESTRING (142.3704549 42.3373941, 142.370507 42.3374224, 142.3709416 42.3376584, 142.3709875 42.3376834)",
"[160129358, 1245443087]",False,,,,residential,True,55.767,,"LINESTRING (142.3704549 42.3373941, 142.3704103 42.3373688, 142.3699579 42.3371126, 142.3699163 42.3370891)",
160130166,False,,,,residential,True,57.101,,"LINESTRING (142.3720749 42.3375219, 142.3725251 42.3371308)",
"[160130125, 1245438047]",False,,,,residential,False,60.215,,"LINESTRING (142.3720749 42.3375219, 142.3719392 42.3374426, 142.3715305 42.3372215, 142.3714882 42.3371977)",
160130266,False,,,,residential,True,23.145999999999997,,"LINESTRING (142.3720749 42.3375219, 142.3721128 42.3376963, 142.3721205 42.3377273)",
160129093,False,,,,residential,True,52.966,,"LINESTRING (142.368567 42.3375909, 142.3689325 42.3371986)",
160130746,False,2,,,tertiary,False,61.839,,"LINESTRING (142.368567 42.3375909, 142.3686359 42.337652, 142.3687184 42.337712, 142.3689454 42.3378349, 142.3690857 42.3379066, 142.3691491 42.337939)",
160131511,False,2,,,tertiary,True,67.316,,"LINESTRING (142.368567 42.3375909, 142.3684362 42.337467, 142.3682509 42.3372707, 142.3681869 42.3372017, 142.368091 42.3370985)",
160129227,False,,,,residential,True,43.8,,"LINESTRING (142.3737733 42.3376817, 142.3739947 42.3373234)",
160130506,False,2,,,residential,False,27.699,30,"LINESTRING (142.3737733 42.3376817, 142.3736095 42.3378994)",
1136879400,False,2,,青柳通,tertiary,False,94.65299999999999,40,"LINESTRING (142.3737733 42.3376817, 142.3736764 42.33764, 142.3727845 42.3372454)",
1136879401,False,2,,青柳通,tertiary,True,73.199,40,"LINESTRING (142.3737733 42.3376817, 142.3743774 42.3379502, 142.3745367 42.3380207)",
160128785,False,2,,,residential,True,46.209,,"LINESTRING (142.3701576 42.3377468, 142.3704549 42.3373941)",
"[160129483, 1245756702, 1245756703]",False,,,,residential,False,57.169999999999995,30,"LINESTRING (142.3701576 42.3377468, 142.3697351 42.3375518, 142.3696355 42.3375058, 142.3695676 42.3374745)",
160130530,False,2,,,residential,True,34.436,,"LINESTRING (142.3701576 42.3377468, 142.3700827 42.3378559, 142.3701233 42.3380055, 142.3701325 42.3380396)",
160128612,False,,,,residential,False,42.255,,"LINESTRING (142.374756 42.337677, 142.3745367 42.3380207)",
160128495,False,,,,residential,True,73.902,,"LINESTRING (142.374756 42.337677, 142.3740325 42.3373409, 142.3739947 42.3373234)",
160132108,False,,,,residential,True,131.718,,"LINESTRING (142.374756 42.337677, 142.3750923 42.3372392, 142.3744093 42.3369312, 142.3743192 42.3368711)",
160128746,False,2,,,residential,False,36.521,30,"LINESTRING (142.3709875 42.3376834, 142.3707199 42.3379456)",
160128746,False,2,,,residential,True,65.147,30,"LINESTRING (142.3709875 42.3376834, 142.3710426 42.3376299, 142.3714679 42.3372174)",
"[1245443088, 1245443086, 1245443087]",False,,,,residential,True,54.325,,"LINESTRING (142.3709875 42.3376834, 142.3709416 42.3376584, 142.370507 42.3374224, 142.3704549 42.3373941)",
160130405,False,2,,,tertiary,True,55.431,,"LINESTRING (142.3675284 42.337773, 142.3678755 42.3373456)",
160128858,False,1,,文化通,unclassified,False,65.34,,"LINESTRING (142.3675284 42.337773, 142.3671871 42.3381977, 142.3671224 42.3382782)",
"[1131869874, 160132476]",True,1,,吉野通,unclassified,False,138.062,40,"LINESTRING (142.3675284 42.337773, 142.3674594 42.3377423, 142.3672388 42.3376468, 142.3668466 42.3374918, 142.366189 42.3372821, 142.366014 42.3372436)",
160130514,False,,,,residential,False,39.1,,"LINESTRING (142.3726141 42.3376508, 142.3721485 42.3377229)",
160131564,False,,,,residential,False,46.597,,"LINESTRING (142.3726141 42.3376508, 142.373167 42.3377434)",
"[1245756706, 160130590]",False,,,,residential,False,47.217,30,"LINESTRING (142.3726141 42.3376508, 142.3726232 42.3376283, 142.3727484 42.3373181, 142.3727845 42.3372454)",
160128603,False,1,,,unclassified,False,48.103,,"LINESTRING (142.3645883 42.3378909, 142.3644676 42.3383142)",
160129513,False,1,,静宝中通り,unclassified,True,7.715,,"LINESTRING (142.3645883 42.3378909, 142.3644974 42.3378736)",
160131527,False,1,,静宝通り,unclassified,True,93.324,,"LINESTRING (142.3645883 42.3378909, 142.3648459 42.3370735)",
160131564,False,,,,residential,False,40.296,,"LINESTRING (142.373167 42.3377434, 142.3736095 42.3378994)",
160131564,False,,,,residential,True,46.597,,"LINESTRING (142.373167 42.3377434, 142.3726141 42.3376508)",
840220282,False,1,,,residential,False,80.82,,"LINESTRING (142.373167 42.3377434, 142.3722148 42.3379247)",
160129281,False,2,,,tertiary,True,62.056,40,"LINESTRING (142.3691491 42.337939, 142.3695676 42.3374745)",
160130746,False,2,,,tertiary,True,61.83899999999999,,"LINESTRING (142.3691491 42.337939, 142.3690857 42.3379066, 142.3689454 42.3378349, 142.3687184 42.337712, 142.3686359 42.337652, 142.368567 42.3375909)",
"[160128628, 160129072, 839908132]",False,2,,柳橋,tertiary,False,30.653,,"LINESTRING (142.3691491 42.337939, 142.3691192 42.3379725, 142.3689741 42.3381442, 142.3689507 42.3381724)",yes
"[1245756704, 160132641]",False,2,,,residential,False,87.38600000000001,30,"LINESTRING (142.3691491 42.337939, 142.3692073 42.3379698, 142.3693408 42.3380406, 142.3694386 42.3380935, 142.3695701 42.3381115, 142.3697023 42.3381082, 142.3701325 42.3380396)",
160130506,False,2,,,residential,True,27.699,30,"LINESTRING (142.3736095 42.3378994, 142.3737733 42.3376817)",
160131564,False,,,,residential,True,40.296,,"LINESTRING (142.3736095 42.3378994, 142.373167 42.3377434)",
160133721,False,2,,,residential,True,210.977,30,"LINESTRING (142.3736095 42.3378994, 142.3735462 42.3379839, 142.3734984 42.33806, 142.3734488 42.338176, 142.3734252 42.3383052, 142.3733871 42.3385104, 142.3733683 42.3385729, 142.3733254 42.3387154, 142.3733103 42.3387881, 142.3733059 42.3388608, 142.3733087 42.3389965, 142.3733205 42.3390701, 142.3733418 42.339159, 142.3733694 42.3392393, 142.3734051 42.3393187, 142.3735153 42.3395288, 142.3736168 42.3397243)",
160128612,False,,,,residential,True,42.255,,"LINESTRING (142.3745367 42.3380207, 142.374756 42.337677)",
1136879401,False,2,,青柳通,tertiary,False,73.199,40,"LINESTRING (142.3745367 42.3380207, 142.3743774 42.3379502, 142.3737733 42.3376817)",
160128746,False,2,,,residential,True,36.521,30,"LINESTRING (142.3707199 42.3379456, 142.3709875 42.3376834)",
"[160129479, 160128692, 160129391]",False,2,,東橋,residential,"[False, True]",44.223,30,"LINESTRING (142.3707199 42.3379456, 142.3706242 42.3380583, 142.370496 42.3382228, 142.3704502 42.3382895)",yes
"[160130085, 160129437]",False,,,,residential,"[False, True]",117.65200000000002,,"LINESTRING (142.3707199 42.3379456, 142.370799 42.3379335, 142.3712399 42.337866, 142.3713692 42.3378466, 142.3721205 42.3377273)",
"[160128320, 1245756705]",False,2,,,residential,True,49.400000000000006,30,"LINESTRING (142.3707199 42.3379456, 142.3706431 42.3379582, 142.3703955 42.3379991, 142.3701325 42.3380396)",
"[160128320, 1245756705]",False,2,,,residential,False,49.4,30,"LINESTRING (142.3701325 42.3380396, 142.3703955 42.3379991, 142.3706431 42.3379582, 142.3707199 42.3379456)",
160130530,False,2,,,residential,False,34.436,,"LINESTRING (142.3701325 42.3380396, 142.3701233 42.3380055, 142.3700827 42.3378559, 142.3701576 42.3377468)",
"[1245756704, 160132641]",False,2,,,residential,True,87.386,30,"LINESTRING (142.3701325 42.3380396, 142.3697023 42.3381082, 142.3695701 42.3381115, 142.3694386 42.3380935, 142.3693408 42.3380406, 142.3692073 42.3379698, 142.3691491 42.337939)",
"[160128754, 1194900122]",False,2,,,tertiary,True,25.3,,"LINESTRING (142.3689507 42.3381724, 142.3688251 42.3383305, 142.3687937 42.3383681)",
"[160129072, 160128628, 839908132]",False,2,,柳橋,tertiary,True,30.653,,"LINESTRING (142.3689507 42.3381724, 142.3689741 42.3381442, 142.3691192 42.3379725, 142.3691491 42.337939)",yes
160132611,False,,,,residential,True,128.114,,"LINESTRING (142.3689507 42.3381724, 142.3686024 42.3379622, 142.3684927 42.3378813, 142.3683544 42.3377643, 142.3682483 42.3376552, 142.3680149 42.3374406, 142.3678755 42.3373456)",
160133245,False,1,,,residential,False,128.145,,"LINESTRING (142.3689507 42.3381724, 142.3691668 42.3382489, 142.3693624 42.338305, 142.3695421 42.3383483, 142.3696663 42.3383634, 142.369908 42.338368, 142.3701407 42.338343, 142.3704502 42.3382895)",
160128374,False,,,,unclassified,False,122.07499999999999,,"LINESTRING (142.3671224 42.3382782, 142.3677385 42.3385565, 142.3680483 42.3386668, 142.3684081 42.338826)",
160128672,False,1,,文化通,unclassified,False,53.007999999999996,,"LINESTRING (142.3671224 42.3382782, 142.3670566 42.338356, 142.3667833 42.3386837)",
160128858,False,1,,文化通,unclassified,True,65.34,,"LINESTRING (142.3671224 42.3382782, 142.3671871 42.3381977, 142.3675284 42.337773)",
"[1091759232, 160132415]",False,1,,,residential,True,61.487,,"LINESTRING (142.3720369 42.3383106, 142.3719442 42.3379694, 142.3722148 42.3379247)",
"[160130219, 160128596, 160128878, 840220279]",False,1,,吉田橋,residential,"[False, True]",90.084,,"LINESTRING (142.3718642 42.3383309, 142.3717196 42.3383508, 142.3715146 42.3383889, 142.3712775 42.3384042, 142.3710408 42.3384023, 142.3710093 42.3384021, 142.370865 42.3383827, 142.3707826 42.3383683)",yes
160128603,False,1,,,unclassified,True,48.103,,"LINESTRING (142.3644676 42.3383142, 142.3645883 42.3378909)",
1070830021,False,2,992,道道992号 静内停車場線,secondary,True,2.148,40,"LINESTRING (142.3644676 42.3383142, 142.3644419 42.3383177)",
"[1193899884, 1070830021]",False,2,992,道道992号 静内停車場線,secondary,False,104.464,40,"LINESTRING (142.3644676 42.3383142, 142.3654039 42.3381791, 142.36558 42.3381559, 142.3657138 42.3381812)",
"[160129232, 1244823187, 1244823188]",False,1,,,residential,False,82.41600000000001,30,"LINESTRING (142.3704502 42.3382895, 142.3700643 42.3388334, 142.3700465 42.3388584, 142.3699845 42.3389459)",
"[160129391, 160128692, 160129479]",False,2,,東橋,residential,"[False, True]",44.223,30,"LINESTRING (142.3704502 42.3382895, 142.370496 42.3382228, 142.3706242 42.3380583, 142.3707199 42.3379456)",yes
160130219,False,1,,,residential,False,28.691,,"LINESTRING (142.3704502 42.3382895, 142.370597 42.3383243, 142.3707826 42.3383683)",
160133245,False,1,,,residential,True,128.145,,"LINESTRING (142.3704502 42.3382895, 142.3701407 42.338343, 142.369908 42.338368, 142.3696663 42.3383634, 142.3695421 42.3383483, 142.3693624 42.338305, 142.3691668 42.3382489, 142.3689507 42.3381724)",
"[160130457, 1131869873, 1194900119]",True,1,,吉野通,unclassified,False,123.267,40,"LINESTRING (142.3687937 42.3383681, 142.3686969 42.3383224, 142.3676117 42.3378123, 142.3675284 42.337773)",
"[1194900121, 160128549]",False,2,,,tertiary,False,59.976,40,"LINESTRING (142.3687937 42.3383681, 142.3687517 42.3384196, 142.3684081 42.338826)",
"[160128754, 1194900122]",False,2,,,tertiary,False,25.3,,"LINESTRING (142.3687937 42.3383681, 142.3688251 42.3383305, 142.3689507 42.3381724)",
"[1194900116, 34172798]",False,2,992,御幸通,tertiary,True,104.98599999999999,40,"LINESTRING (142.3667833 42.3386837, 142.3664549 42.338508, 142.366336 42.338446, 142.3660191 42.3382796, 142.3658768 42.3382113, 142.3657138 42.3381812)",
160128616,False,2,992,御幸通,tertiary,False,33.627,40,"LINESTRING (142.3667833 42.3386837, 142.3669906 42.3387937, 142.3671162 42.3388595)",
160128672,False,1,,文化通,unclassified,True,53.007999999999996,,"LINESTRING (142.3667833 42.3386837, 142.3670566 42.338356, 142.3671224 42.3382782)",
160130472,False,,,,residential,False,129.942,,"LINESTRING (142.3697259 42.3388159, 142.3689676 42.3398413)",
"[1194900120, 160128547, 160129387]",True,1,,吉野通,unclassified,False,91.384,40,"LINESTRING (142.3697259 42.3388159, 142.3692801 42.3386065, 142.3688768 42.3384101, 142.3687937 42.3383681)",
160130454,False,2,992,御幸通,tertiary,False,61.337,40,"LINESTRING (142.3671162 42.3388595, 142.3677227 42.3391809)",
160127452,False,2,,,tertiary,True,228.35900000000004,30,"LINESTRING (142.3671162 42.3388595, 142.366259 42.3396633, 142.3660769 42.33983, 142.3659925 42.3398821, 142.3658713 42.3399231, 142.3657464 42.3399505, 142.3655987 42.339953, 142.3654561 42.339942, 142.3650285 42.3398679)",
160128616,False,2,992,御幸通,tertiary,True,33.627,40,"LINESTRING (142.3671162 42.3388595, 142.3669906 42.3387937, 142.3667833 42.3386837)",
160129484,True,1,,吉野通,unclassified,False,25.705,40,"LINESTRING (142.3699845 42.3389459, 142.3697259 42.3388159)",
"[160129232, 1244823187, 1244823188]",False,1,,,residential,True,82.416,30,"LINESTRING (142.3699845 42.3389459, 142.3700465 42.3388584, 142.3700643 42.3388334, 142.3704502 42.3382895)",
160128537,False,2,,,tertiary,True,46.493,,"LINESTRING (142.3702399 42.3390756, 142.3707195 42.3392973)",
"[1244823186, 160128815]",True,1,,吉野通,unclassified,False,25.469,40,"LINESTRING (142.3702399 42.3390756, 142.370043 42.3389756, 142.3699845 42.3389459)",
160130698,True,1,,吉野通,unclassified,False,67.472,,"LINESTRING (142.3698311 42.3396018, 142.3702399 42.3390756)",
160131525,False,,,,residential,True,87.23400000000001,,"LINESTRING (142.3698311 42.3396018, 142.3700703 42.3397057, 142.3707499 42.3399945)",
160129205,False,2,992,御幸通,tertiary,False,24.931,40,"LINESTRING (142.3677227 42.3391809, 142.3679668 42.339314)",
160130454,False,2,992,御幸通,tertiary,True,61.337,40,"LINESTRING (142.3677227 42.3391809, 142.3671162 42.3388595)",
160133893,False,1,,,residential,True,319.505,,"LINESTRING (142.3677227 42.3391809, 142.36719 42.3397377, 142.3669239 42.3399656, 142.3666702 42.3401254, 142.3664029 42.340441, 142.3660036 42.3409302, 142.3655132 42.3415294)",
160131336,False,,,,residential,False,54.003,,"LINESTRING (142.3746331 42.3391491, 142.3741909 42.3395083)",
160129205,False,2,992,御幸通,tertiary,True,24.931,40,"LINESTRING (142.3679668 42.339314, 142.3677227 42.3391809)",
160129263,False,2,992,御幸通,tertiary,False,22.084,40,"LINESTRING (142.3679668 42.339314, 142.3681871 42.3394277)",
