osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry
"[126033664, 126033660, 588274141]",2,370,国道370号,trunk,False,True,73.764,yes,"LINESTRING (135.569036 34.2753787, 135.569149 34.275315, 135.5694116 34.2751193, 135.5695468 34.2748866)"
"[126033664, 126033660, 588274141]",2,370,国道370号,trunk,False,False,73.764,yes,"LINESTRING (135.5695468 34.2748866, 135.5694116 34.2751193, 135.569149 34.275315, 135.569036 34.2753787)"
126033660,2,370,国道370号,trunk,False,True,77.70100000000001,,"LINESTRING (135.5695468 34.2748866, 135.5695744 34.274747, 135.5695386 34.2745888, 135.5695297 34.2744395, 135.5695213 34.2743468, 135.5694904 34.274254, 135.5694668 34.2741997)"
588274140,,,,unclassified,False,False,32.948,,"LINESTRING (135.5695468 34.2748866, 135.5696421 34.2751136, 135.5696397 34.2751696)"
588084928,,,,unclassified,False,False,22.313,,"LINESTRING (135.5694668 34.2741997, 135.5692323 34.2742518)"
126033660,2,370,国道370号,trunk,False,False,77.701,,"LINESTRING (135.5694668 34.2741997, 135.5694904 34.274254, 135.5695213 34.2743468, 135.5695297 34.2744395, 135.5695386 34.2745888, 135.5695744 34.274747, 135.5695468 34.2748866)"
588084928,,,,unclassified,False,True,22.313,,"LINESTRING (135.5692323 34.2742518, 135.5694668 34.2741997)"
588084930,,,,residential,False,False,281.046,,"LINESTRING (135.570376 34.2748201, 135.570641 34.2749245, 135.5707999 34.2750121, 135.5708774 34.2750694, 135.5708652 34.2751469, 135.5708122 34.2751536, 135.5707266 34.27513, 135.5706083 34.2750323, 135.5705309 34.2750222, 135.5704493 34.275029, 135.5704453 34.2750997, 135.5705431 34.2751873, 135.5706939 34.2753119, 135.5707918 34.275413, 135.5707755 34.2754635, 135.5707184 34.2754669, 135.5706369 34.2754433, 135.5704697 34.275322, 135.570327 34.2752311, 135.5701626 34.2751976, 135.569978 34.2751911, 135.5698406 34.2751943, 135.5696397 34.2751696)"
588274143,,,,residential,False,True,120.73500000000001,,"LINESTRING (135.570376 34.2748201, 135.5703976 34.2747021, 135.5705197 34.2745497, 135.5705561 34.2744787, 135.5705275 34.2744013, 135.5704078 34.2743089, 135.5704078 34.2742143, 135.5704676 34.2741068, 135.5705535 34.2739864, 135.5705509 34.2738488)"
588084930,,,,residential,False,True,281.046,,"LINESTRING (135.5696397 34.2751696, 135.5698406 34.2751943, 135.569978 34.2751911, 135.5701626 34.2751976, 135.570327 34.2752311, 135.5704697 34.275322, 135.5706369 34.2754433, 135.5707184 34.2754669, 135.5707755 34.2754635, 135.5707918 34.275413, 135.5706939 34.2753119, 135.5705431 34.2751873, 135.5704453 34.2750997, 135.5704493 34.275029, 135.5705309 34.2750222, 135.5706083 34.2750323, 135.5707266 34.27513, 135.5708122 34.2751536, 135.5708652 34.2751469, 135.5708774 34.2750694, 135.5707999 34.2750121, 135.570641 34.2749245, 135.570376 34.2748201)"
588274140,,,,unclassified,False,True,32.948,,"LINESTRING (135.5696397 34.2751696, 135.5696421 34.2751136, 135.5695468 34.2748866)"
588274143,,,,residential,False,False,120.735,,"LINESTRING (135.5705509 34.2738488, 135.5705535 34.2739864, 135.5704676 34.2741068, 135.5704078 34.2742143, 135.5704078 34.2743089, 135.5705275 34.2744013, 135.5705561 34.2744787, 135.5705197 34.2745497, 135.5703976 34.2747021, 135.570376 34.2748201)"
