osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge,maxspeed,tunnel
95105767,False,,unclassified,False,56.165,,"LINESTRING (140.4722632 36.3638931, 140.4723547 36.3643928)",,,
95105767,False,,unclassified,True,33.439,,"LINESTRING (140.4722632 36.3638931, 140.4720117 36.3636708)",,,
95105769,False,,unclassified,True,57.528,,"LINESTRING (140.4722632 36.3638931, 140.4728981 36.3638139)",,,
59366425,True,駅南中央通り,tertiary,False,95.952,,"LINESTRING (140.4750722 36.3650327, 140.4751996 36.3658895)",,,
472374300,False,駅南平和公園通り,tertiary,True,10.439,,"LINESTRING (140.4750722 36.3650327, 140.4751875 36.3650188)",,,
472374303,False,駅南平和公園通り,tertiary,False,67.96,,"LINESTRING (140.4750722 36.3650327, 140.4743204 36.3651166)",,,
59366433,False,,tertiary,False,58.4,,"LINESTRING (140.4728386 36.3671421, 140.4727347 36.3666236)",,,
59366433,False,,tertiary,True,43.37,,"LINESTRING (140.4728386 36.3671421, 140.4729262 36.3675257)",,,
472374310,False,駅南通り,tertiary,False,172.624,4,"LINESTRING (140.4728386 36.3671421, 140.4709307 36.3673654)",,,
472374310,False,駅南通り,tertiary,True,163.491,4,"LINESTRING (140.4728386 36.3671421, 140.4746443 36.3669238)",,,
439370652,True,,tertiary,False,52.327,,"LINESTRING (140.4758157 36.3691574, 140.4752313 36.3691528)",,,
439370654,True,駅南中央通り,tertiary,False,10.514,,"LINESTRING (140.4758157 36.3691574, 140.475834 36.3692508)",,,
59366434,False,駅南平和公園通り,tertiary,True,68.177,,"LINESTRING (140.4751875 36.3650188, 140.4759396 36.3649232)",,,
472374300,False,駅南平和公園通り,tertiary,False,10.439,,"LINESTRING (140.4751875 36.3650188, 140.4750722 36.3650327)",,,
"[591622137, 59366446]",True,駅南中央通り,tertiary,False,262.783,,"LINESTRING (140.4751875 36.3650188, 140.4750444 36.3641852, 140.4747691 36.3626797)",,,
375576429,False,,tertiary,True,9.666,,"LINESTRING (140.4718159 36.3697052, 140.4719198 36.3696816)",,,
22375952,False,,tertiary,True,57.755,,"LINESTRING (140.4718159 36.3697052, 140.4719003 36.3697754, 140.4719507 36.3698334, 140.4719855 36.3698853, 140.4720721 36.3700873, 140.4720995 36.370126, 140.4721281 36.3701506)",,,
95188598,False,,unclassified,False,54.584,,"LINESTRING (140.4718159 36.3697052, 140.471693 36.3695815, 140.4715422 36.369272)",,,
422877520,False,,tertiary,False,71.219,2,"LINESTRING (140.4718159 36.3697052, 140.4713769 36.3697802, 140.4710387 36.3698415)",,,
59366427,False,市役所通り,tertiary,False,49.308,,"LINESTRING (140.4706089 36.365549, 140.4706821 36.3659885)",,,
472374303,False,駅南平和公園通り,tertiary,True,122.27,,"LINESTRING (140.4706089 36.365549, 140.4719603 36.3653912)",,,
472374305,False,市役所通り,tertiary,True,48.385999999999996,,"LINESTRING (140.4706089 36.365549, 140.4706107 36.3655027, 140.4705477 36.3651172)",,,
675841674,False,,unclassified,False,93.692,,"LINESTRING (140.4706089 36.365549, 140.4705097 36.3655427, 140.4695738 36.3656584)",,,
59366416,False,,unclassified,False,171.37,,"LINESTRING (140.4708405 36.3668443, 140.4727347 36.3666236)",,,
59366416,False,,unclassified,True,157.807,,"LINESTRING (140.4708405 36.3668443, 140.4690982 36.3670583)",,,
1122818855,False,市役所通り,tertiary,False,58.504,,"LINESTRING (140.4708405 36.3668443, 140.4709307 36.3673654)",,,
"[1122818856, 1122818855]",False,市役所通り,tertiary,True,48.870000000000005,,"LINESTRING (140.4708405 36.3668443, 140.4707919 36.3665786, 140.4707609 36.3664095)",,,
59366433,False,,tertiary,False,38.618,,"LINESTRING (140.4729881 36.3678694, 140.4729262 36.3675257)",,,
422877519,False,,unclassified,False,161.111,,"LINESTRING (140.4729881 36.3678694, 140.4747721 36.3676804)",,,
422877519,False,,unclassified,True,174.975,,"LINESTRING (140.4729881 36.3678694, 140.4710576 36.3681138)",,,
59366416,False,,unclassified,False,157.807,,"LINESTRING (140.4690982 36.3670583, 140.4708405 36.3668443)",,,
59366422,False,,unclassified,False,63.93,,"LINESTRING (140.4690982 36.3670583, 140.4694828 36.3675427)",,,
59366422,False,,unclassified,True,54.394,,"LINESTRING (140.4690982 36.3670583, 140.468768 36.3666477)",,,
59366452,False,,tertiary,False,43.643,,"LINESTRING (140.4709307 36.3673654, 140.4709965 36.3677543)",,,
472374310,False,駅南通り,tertiary,True,172.624,4,"LINESTRING (140.4709307 36.3673654, 140.4728386 36.3671421)",,,
695806763,False,駅南通り,tertiary,False,131.132,4,"LINESTRING (140.4709307 36.3673654, 140.4694828 36.3675427)",,,
1122818855,False,市役所通り,tertiary,True,58.504,,"LINESTRING (140.4709307 36.3673654, 140.4708405 36.3668443)",,,
95105789,False,,unclassified,True,31.704,,"LINESTRING (140.470479 36.3647273, 140.4707551 36.3645488)",,,
472374305,False,市役所通り,tertiary,False,43.789,,"LINESTRING (140.470479 36.3647273, 140.4705477 36.3651172)",,,
95105787,False,,unclassified,False,133.418,,"LINESTRING (140.470479 36.3647273, 140.4700535 36.365006, 140.4695738 36.3656584)",,,
59366422,False,,unclassified,False,55.373,,"LINESTRING (140.4684025 36.366246, 140.468768 36.3666477)",,,
59366422,False,,unclassified,True,63.313,,"LINESTRING (140.4684025 36.366246, 140.4679495 36.3658088)",,,
95105787,False,,unclassified,True,64.581,,"LINESTRING (140.4684025 36.366246, 140.4691183 36.3661747)",,,
439370649,True,,tertiary,False,11.992,,"LINESTRING (140.4759493 36.369165, 140.4758157 36.3691574)",,,
"[59366459, 59366420, 439370655]",True,駅南中央通り,tertiary,False,178.014,,"LINESTRING (140.4759493 36.369165, 140.4757615 36.3681664, 140.4756783 36.3677116, 140.4756519 36.3675821)",yes,,
59366419,False,,unclassified,True,180.397,,"LINESTRING (140.4707609 36.3664095, 140.468768 36.3666477)",,,
"[1122818856, 1122818855]",False,市役所通り,tertiary,False,48.870000000000005,,"LINESTRING (140.4707609 36.3664095, 140.4707919 36.3665786, 140.4708405 36.3668443)",,,
"[1122818856, 59366427]",False,市役所通り,tertiary,True,47.342,,"LINESTRING (140.4707609 36.3664095, 140.4707313 36.3662512, 140.4706821 36.3659885)",,,
370593780,False,駅南通り,tertiary,True,45.621,4,"LINESTRING (140.4681716 36.3676956, 140.4686743 36.3676287)",,,
570495922,False,さくら通り,tertiary,True,47.512,4,"LINESTRING (140.4681716 36.3676956, 140.4682193 36.3678322, 140.4683154 36.3681069)",,50,
"[1207071483, 60613292]",False,さくら通り,tertiary,False,107.062,4,"LINESTRING (140.4681716 36.3676956, 140.4679043 36.3669967, 140.4678243 36.3667743)",,50,
95203695,False,,residential,False,8.236,,"LINESTRING (140.4686773 36.3615338, 140.4686358 36.3614677)",,,
95203681,False,,unclassified,True,134.011,,"LINESTRING (140.4686773 36.3615338, 140.4686956 36.3616635, 140.4687157 36.3617769, 140.4687378 36.3619491, 140.468773 36.3620411, 140.4687806 36.3621251, 140.4687665 36.3621732, 140.4685492 36.3624007, 140.4685418 36.3624451, 140.4687382 36.3626055)",,,
95109006,False,,unclassified,True,54.336,,"LINESTRING (140.4745521 36.3615078, 140.4751582 36.3615314)",,,
95108991,False,,unclassified,True,40.929,,"LINESTRING (140.477827 36.3634885, 140.4777625 36.3638529)",,,
95109006,False,,unclassified,False,489.71799999999996,,"LINESTRING (140.477827 36.3634885, 140.4777205 36.3629639, 140.4776837 36.3628925, 140.477516 36.362697, 140.477447 36.3626335, 140.4773793 36.3626138, 140.4772277 36.3625846, 140.4767095 36.3625323, 140.4765457 36.3625771, 140.476266 36.362943, 140.4761803 36.3629616, 140.4761057 36.362943, 140.4760234 36.3628957, 140.4755889 36.3627424, 140.4751171 36.3625534, 140.475089 36.3625063, 140.4752707 36.3621685, 140.475436 36.3619324, 140.4755004 36.3618136, 140.4755186 36.3616864, 140.4751582 36.3615314)",,,
95109006,False,,unclassified,False,54.336,,"LINESTRING (140.4751582 36.3615314, 140.4745521 36.3615078)",,,
95109006,False,,unclassified,True,489.7180000000001,,"LINESTRING (140.4751582 36.3615314, 140.4755186 36.3616864, 140.4755004 36.3618136, 140.475436 36.3619324, 140.4752707 36.3621685, 140.475089 36.3625063, 140.4751171 36.3625534, 140.4755889 36.3627424, 140.4760234 36.3628957, 140.4761057 36.362943, 140.4761803 36.3629616, 140.476266 36.362943, 140.4765457 36.3625771, 140.4767095 36.3625323, 140.4772277 36.3625846, 140.4773793 36.3626138, 140.477447 36.3626335, 140.477516 36.362697, 140.4776837 36.3628925, 140.4777205 36.3629639, 140.477827 36.3634885)",,,
570495922,False,さくら通り,tertiary,False,47.512,4,"LINESTRING (140.4683154 36.3681069, 140.4682193 36.3678322, 140.4681716 36.3676956)",,50,
60613292,False,さくら通り,tertiary,True,63.76,4,"LINESTRING (140.4676225 36.3662244, 140.4678243 36.3667743)",,50,
370729912,False,さくら通り,tertiary,False,16.287,,"LINESTRING (140.4676225 36.3662244, 140.4676671 36.3660824)",,,
"[351142920, 687895249, 351142921]",False,舟付橋,unclassified,False,56.266000000000005,,"LINESTRING (140.4676225 36.3662244, 140.467758 36.3661427, 140.4678169 36.3660731, 140.4679199 36.3658866, 140.4679495 36.3658088)",yes,,
59366422,False,,unclassified,False,63.313,,"LINESTRING (140.4679495 36.3658088, 140.4684025 36.366246)",,,
351142920,False,,unclassified,False,43.226,,"LINESTRING (140.4679495 36.3658088, 140.4679553 36.365737, 140.4679871 36.3655904, 140.4680389 36.3654277)",,,
"[351142920, 351142921, 687895249]",False,舟付橋,unclassified,True,56.266000000000005,,"LINESTRING (140.4679495 36.3658088, 140.4679199 36.3658866, 140.4678169 36.3660731, 140.467758 36.3661427, 140.4676225 36.3662244)",yes,,
422877512,False,,residential,False,121.521,,"LINESTRING (140.4679495 36.3658088, 140.4680237 36.365818, 140.4680935 36.3658288, 140.4685146 36.3659649, 140.4685762 36.36598, 140.4686355 36.3659544, 140.4689612 36.3655243)",,,
59366422,False,,unclassified,True,63.93,,"LINESTRING (140.4694828 36.3675427, 140.4690982 36.3670583)",,,
95105771,True,,unclassified,False,46.058,,"LINESTRING (140.4694828 36.3675427, 140.4697409 36.367901)",,,
695806763,False,駅南通り,tertiary,False,6.645,4,"LINESTRING (140.4694828 36.3675427, 140.4694097 36.367553)",,,
695806763,False,駅南通り,tertiary,True,131.132,4,"LINESTRING (140.4694828 36.3675427, 140.4709307 36.3673654)",,,
81811860,False,,unclassified,False,58.287,,"LINESTRING (140.4782452 36.3664962, 140.4781479 36.3659779)",,,
81811860,False,,unclassified,True,46.914,,"LINESTRING (140.4782452 36.3664962, 140.4783241 36.3669133)",,,
550660126,False,駅南通り,tertiary,False,179.873,4,"LINESTRING (140.4782452 36.3664962, 140.4762575 36.3667305)",,,
81811859,False,,unclassified,False,179.069,,"LINESTRING (140.4781479 36.3659779, 140.4761691 36.3662112)",,,
81811860,False,,unclassified,False,48.972,,"LINESTRING (140.4781479 36.3659779, 140.4780689 36.3655421)",,,
81811860,False,,unclassified,True,58.287,,"LINESTRING (140.4781479 36.3659779, 140.4782452 36.3664962)",,,
59366434,False,駅南平和公園通り,tertiary,False,101.094,,"LINESTRING (140.4779147 36.3646899, 140.4767978 36.3648228)",,,
81811860,False,,unclassified,True,47.79,,"LINESTRING (140.4779147 36.3646899, 140.477989 36.3651155)",,,
95108991,False,,unclassified,False,49.875,,"LINESTRING (140.4779147 36.3646899, 140.4778348 36.364246)",,,
81811860,False,,unclassified,False,37.77,,"LINESTRING (140.4783851 36.3672494, 140.4783241 36.3669133)",,,
95108998,False,,unclassified,False,179.68,,"LINESTRING (140.4783851 36.3672494, 140.4764013 36.3674931)",,,
95105767,False,,unclassified,False,55.628,,"LINESTRING (140.4723547 36.3643928, 140.4724357 36.3648888)",,,
95105767,False,,unclassified,True,56.165,,"LINESTRING (140.4723547 36.3643928, 140.4722632 36.3638931)",,,
95105777,False,,unclassified,True,162.764,,"LINESTRING (140.4723547 36.3643928, 140.4741532 36.3641803)",,,
95105777,False,,unclassified,False,144.85999999999999,,"LINESTRING (140.4723547 36.3643928, 140.4709035 36.3645682, 140.4707551 36.3645488)",,,
59366427,False,市役所通り,tertiary,True,49.308,,"LINESTRING (140.4706821 36.3659885, 140.4706089 36.365549)",,,
95105784,False,,unclassified,False,141.544,,"LINESTRING (140.4706821 36.3659885, 140.4691183 36.3661747)",,,
"[1122818856, 59366427]",False,市役所通り,tertiary,False,47.342,,"LINESTRING (140.4706821 36.3659885, 140.4707313 36.3662512, 140.4707609 36.3664095)",,,
95105767,False,,unclassified,False,49.369,,"LINESTRING (140.4724357 36.3648888, 140.4725164 36.365328)",,,
95105767,False,,unclassified,True,55.628,,"LINESTRING (140.4724357 36.3648888, 140.4723547 36.3643928)",,,
95105796,False,,unclassified,False,49.825,,"LINESTRING (140.4724357 36.3648888, 140.4718849 36.3649525)",,,
95105796,False,,unclassified,True,163.63,,"LINESTRING (140.4724357 36.3648888, 140.4742434 36.3646731)",,,
198600064,False,,residential,False,52.341,,"LINESTRING (140.4686594 36.3647594, 140.4681618 36.3645124)",,,
198600064,False,,residential,True,68.305,,"LINESTRING (140.4686594 36.3647594, 140.4693098 36.3650804)",,,
351142920,False,,unclassified,False,22.925,,"LINESTRING (140.4686594 36.3647594, 140.4688204 36.3645991)",,,
351142920,False,,unclassified,True,92.785,,"LINESTRING (140.4686594 36.3647594, 140.4680389 36.3654277)",,,
95105797,False,,unclassified,False,163.622,,"LINESTRING (140.4743931 36.3655472, 140.4725843 36.3657564)",,,
95105803,False,,unclassified,False,47.818,,"LINESTRING (140.4743931 36.3655472, 140.4744762 36.365972)",,,
95105803,False,,unclassified,True,48.321,,"LINESTRING (140.4743931 36.3655472, 140.4743204 36.3651166)",,,
95105785,False,,unclassified,False,46.592,,"LINESTRING (140.4740774 36.362758, 140.4740047 36.3623431)",,,
95105789,False,,unclassified,False,16.363,,"LINESTRING (140.4740774 36.362758, 140.4738966 36.3627794)",,,
95105789,False,,unclassified,True,52.118,,"LINESTRING (140.4740774 36.362758, 140.4746535 36.3626912)",,,
95105789,False,,unclassified,False,31.704,,"LINESTRING (140.4707551 36.3645488, 140.470479 36.3647273)",,,
95105789,False,,unclassified,True,148.969,,"LINESTRING (140.4707551 36.3645488, 140.4720117 36.3636708)",,,
95105777,False,,unclassified,True,144.85999999999999,,"LINESTRING (140.4707551 36.3645488, 140.4709035 36.3645682, 140.4723547 36.3643928)",,,
95105803,False,,unclassified,False,48.321,,"LINESTRING (140.4743204 36.3651166, 140.4743931 36.3655472)",,,
95105803,False,,unclassified,True,49.795,,"LINESTRING (140.4743204 36.3651166, 140.4742434 36.3646731)",,,
472374303,False,駅南平和公園通り,tertiary,False,163.232,,"LINESTRING (140.4743204 36.3651166, 140.4725164 36.365328)",,,
472374303,False,駅南平和公園通り,tertiary,True,67.96,,"LINESTRING (140.4743204 36.3651166, 140.4750722 36.3650327)",,,
95105769,False,,unclassified,False,57.528,,"LINESTRING (140.4728981 36.3638139, 140.4722632 36.3638931)",,,
95105769,False,,unclassified,True,104.977,,"LINESTRING (140.4728981 36.3638139, 140.4740598 36.3636868)",,,
95105773,False,,unclassified,False,48.626,,"LINESTRING (140.4728981 36.3638139, 140.4728154 36.3633817)",,,
95105789,False,,unclassified,False,10.43,,"LINESTRING (140.4747691 36.3626797, 140.4746535 36.3626912)",,,
"[591622139, 59366446]",True,駅南中央通り,tertiary,False,131.751,,"LINESTRING (140.4747691 36.3626797, 140.4745831 36.3616807, 140.4745521 36.3615078)",,,
842768933,False,,unclassified,False,94.007,,"LINESTRING (140.4710641 36.361812, 140.4703979 36.3624654)",,,
239513062,False,,residential,True,46.275,,"LINESTRING (140.4710641 36.361812, 140.4707314 36.3615511, 140.4706852 36.3615312)",,,
842768933,False,,unclassified,True,64.103,,"LINESTRING (140.4710641 36.361812, 140.4711532 36.3617549, 140.4712756 36.3617141, 140.4714288 36.3616818, 140.4715282 36.3616408, 140.4716877 36.3615443)",,,
95105789,False,,unclassified,True,16.363,,"LINESTRING (140.4738966 36.3627794, 140.4740774 36.362758)",,,
95105803,False,,unclassified,False,53.105,,"LINESTRING (140.4738966 36.3627794, 140.4739803 36.3632522)",,,
95105789,False,,unclassified,False,70.48700000000001,,"LINESTRING (140.4738966 36.3627794, 140.4734927 36.362832, 140.4733708 36.3628532, 140.473132 36.3629213)",,,
59366433,False,,tertiary,False,48.022,,"LINESTRING (140.4725843 36.3657564, 140.4725164 36.365328)",,,
59366433,False,,tertiary,True,49.41,,"LINESTRING (140.4725843 36.3657564, 140.4726605 36.3661965)",,,
95105797,False,,unclassified,True,163.622,,"LINESTRING (140.4725843 36.3657564, 140.4743931 36.3655472)",,,
239513062,False,,residential,False,46.275,,"LINESTRING (140.4706852 36.3615312, 140.4707314 36.3615511, 140.4710641 36.361812)",,,
351142920,False,,unclassified,True,35.812000000000005,,"LINESTRING (140.4706852 36.3615312, 140.4707059 36.3616419, 140.4707007 36.3617185, 140.4706714 36.3617707, 140.4706171 36.361833)",,,
58866276,True,駅南中央通り,tertiary,False,126.547,,"LINESTRING (140.4744483 36.3615652, 140.4746535 36.3626912)",,,
95105785,False,,unclassified,True,132.928,,"LINESTRING (140.4744483 36.3615652, 140.4738645 36.3616313, 140.4740047 36.3623431)",,,
95105767,False,,unclassified,False,33.439,,"LINESTRING (140.4720117 36.3636708, 140.4722632 36.3638931)",,,
95105789,False,,unclassified,False,148.969,,"LINESTRING (140.4720117 36.3636708, 140.4707551 36.3645488)",,,
95105789,False,,unclassified,True,89.104,,"LINESTRING (140.4720117 36.3636708, 140.4727666 36.3631487)",,,
95105796,False,,unclassified,True,121.126,,"LINESTRING (140.4705477 36.3651172, 140.4718849 36.3649525)",,,
472374305,False,市役所通り,tertiary,True,43.789,,"LINESTRING (140.4705477 36.3651172, 140.470479 36.3647273)",,,
472374305,False,市役所通り,tertiary,False,48.385999999999996,,"LINESTRING (140.4705477 36.3651172, 140.4706107 36.3655027, 140.4706089 36.365549)",,,
59366433,False,,tertiary,False,49.41,,"LINESTRING (140.4726605 36.3661965, 140.4725843 36.3657564)",,,
95105791,False,,unclassified,True,164.482,,"LINESTRING (140.4726605 36.3661965, 140.4744762 36.365972)",,,
59366433,False,,tertiary,True,47.955,,"LINESTRING (140.4726605 36.3661965, 140.4726978 36.3664231, 140.4727347 36.3666236)",,,
95105788,False,,unclassified,False,105.297,,"LINESTRING (140.4739803 36.3632522, 140.4728154 36.3633817)",,,
95105803,False,,unclassified,False,48.847,,"LINESTRING (140.4739803 36.3632522, 140.4740598 36.3636868)",,,
95105803,False,,unclassified,True,53.105,,"LINESTRING (140.4739803 36.3632522, 140.4738966 36.3627794)",,,
95105789,False,,unclassified,False,52.118,,"LINESTRING (140.4746535 36.3626912, 140.4740774 36.362758)",,,
95105789,False,,unclassified,True,10.43,,"LINESTRING (140.4746535 36.3626912, 140.4747691 36.3626797)",,,
58866276,True,駅南中央通り,tertiary,False,157.101,,"LINESTRING (140.4746535 36.3626912, 140.4747363 36.3631567, 140.4749096 36.3640889)",,,
842768933,False,,unclassified,True,94.007,,"LINESTRING (140.4703979 36.3624654, 140.4710641 36.361812)",,,
351142920,False,,unclassified,False,87.282,,"LINESTRING (140.4703979 36.3624654, 140.4702491 36.362323, 140.4702264 36.3622632, 140.4702398 36.3622213, 140.4706171 36.361833)",,,
351142920,False,,unclassified,True,40.149,,"LINESTRING (140.4703979 36.3624654, 140.4706469 36.3626907, 140.4706898 36.3627391)",,,
95105769,False,,unclassified,False,104.977,,"LINESTRING (140.4740598 36.3636868, 140.4728981 36.3638139)",,,
95105803,False,,unclassified,False,55.508,,"LINESTRING (140.4740598 36.3636868, 140.4741532 36.3641803)",,,
95105803,False,,unclassified,True,48.847,,"LINESTRING (140.4740598 36.3636868, 140.4739803 36.3632522)",,,
95105778,False,,unclassified,True,176.723,,"LINESTRING (140.4716877 36.3615443, 140.4717697 36.3617454, 140.4718288 36.3618989, 140.471882 36.3619823, 140.4719585 36.3620523, 140.4727471 36.3624605, 140.4729974 36.3625641, 140.4730448 36.3625938)",,,
842768933,False,,unclassified,False,64.10300000000001,,"LINESTRING (140.4716877 36.3615443, 140.4715282 36.3616408, 140.4714288 36.3616818, 140.4712756 36.3617141, 140.4711532 36.3617549, 140.4710641 36.361812)",,,
95105789,False,,unclassified,False,41.351,,"LINESTRING (140.473132 36.3629213, 140.4727666 36.3631487)",,,
95105778,False,,unclassified,False,37.832,,"LINESTRING (140.473132 36.3629213, 140.4731011 36.3627208, 140.4730876 36.3626457, 140.4730448 36.3625938)",,,
95105789,False,,unclassified,True,70.487,,"LINESTRING (140.473132 36.3629213, 140.4733708 36.3628532, 140.4734927 36.362832, 140.4738966 36.3627794)",,,
59366452,False,,tertiary,False,40.347,,"LINESTRING (140.4709965 36.3677543, 140.4710576 36.3681138)",,,
59366452,False,,tertiary,True,43.643,,"LINESTRING (140.4709965 36.3677543, 140.4709307 36.3673654)",,,
95105792,False,,unclassified,False,174.64,,"LINESTRING (140.4709965 36.3677543, 140.4729262 36.3675257)",,,
95105792,False,,unclassified,True,113.6,,"LINESTRING (140.4709965 36.3677543, 140.4697409 36.367901)",,,
95105773,False,,unclassified,False,26.274,,"LINESTRING (140.4728154 36.3633817, 140.4727666 36.3631487)",,,
95105773,False,,unclassified,True,48.626,,"LINESTRING (140.4728154 36.3633817, 140.4728981 36.3638139)",,,
95105788,False,,unclassified,True,105.297,,"LINESTRING (140.4728154 36.3633817, 140.4739803 36.3632522)",,,
95105778,False,,unclassified,False,176.723,,"LINESTRING (140.4730448 36.3625938, 140.4729974 36.3625641, 140.4727471 36.3624605, 140.4719585 36.3620523, 140.471882 36.3619823, 140.4718288 36.3618989, 140.4717697 36.3617454, 140.4716877 36.3615443)",,,
95105778,False,,unclassified,True,37.832,,"LINESTRING (140.4730448 36.3625938, 140.4730876 36.3626457, 140.4731011 36.3627208, 140.473132 36.3629213)",,,
95105794,False,,unclassified,True,91.804,,"LINESTRING (140.4730448 36.3625938, 140.4730789 36.3625636, 140.4735468 36.3623964, 140.4740047 36.3623431)",,,
95105803,False,,unclassified,True,58.454,,"LINESTRING (140.4746443 36.3669238, 140.4745511 36.3664035)",,,
472374310,False,駅南通り,tertiary,False,163.491,4,"LINESTRING (140.4746443 36.3669238, 140.4728386 36.3671421)",,,
472374310,False,駅南通り,tertiary,True,64.898,4,"LINESTRING (140.4746443 36.3669238, 140.4753601 36.3668321)",,,
753698759,False,,unclassified,True,84.905,,"LINESTRING (140.4746443 36.3669238, 140.4747721 36.3676804)",,,
95105777,False,,unclassified,False,68.487,,"LINESTRING (140.4749096 36.3640889, 140.4741532 36.3641803)",,,
"[591622136, 58866276]",True,駅南中央通り,tertiary,False,105.954,,"LINESTRING (140.4749096 36.3640889, 140.4749264 36.3642057, 140.4750722 36.3650327)",,,
59366433,False,,tertiary,False,43.37,,"LINESTRING (140.4729262 36.3675257, 140.4728386 36.3671421)",,,
59366433,False,,tertiary,True,38.618,,"LINESTRING (140.4729262 36.3675257, 140.4729881 36.3678694)",,,
