osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,tunnel,bridge
107406917,unclassified,False,False,109.383,"LINESTRING (140.151986 38.423058, 140.1514 38.422188)",,,,,
107408389,unclassified,False,False,26.017,"LINESTRING (140.151986 38.423058, 140.152199 38.422894)",,,,,
107407827,unclassified,False,True,184.554,"LINESTRING (140.151986 38.423058, 140.15096 38.423515, 140.150951 38.42353, 140.150949 38.423546, 140.1511881 38.424223)",,,,,
107408186,trunk,False,True,52.698,"LINESTRING (140.142545 38.429032, 140.1430884 38.4288237)",2,112,国道112号,,
107406917,unclassified,False,True,109.383,"LINESTRING (140.1514 38.422188, 140.151986 38.423058)",,,,,
107407795,unclassified,False,True,101.83099999999999,"LINESTRING (140.153093 38.422307, 140.152549 38.422626, 140.152199 38.422894)",,,,,
107406881,unclassified,False,True,57.273,"LINESTRING (140.145099 38.429946, 140.145728 38.429796)",,,,,
107408186,trunk,False,False,52.698,"LINESTRING (140.1430884 38.4288237, 140.142545 38.429032)",2,112,国道112号,,
107409351,tertiary,False,True,7.441,"LINESTRING (140.1430884 38.4288237, 140.1431179 38.4288865)",,,,,
"[107408797, 107407679]",trunk,False,True,317.584,"LINESTRING (140.1430884 38.4288237, 140.144305 38.428399, 140.144874 38.428189, 140.1453 38.428043, 140.146051 38.427779, 140.146412 38.42765)",2,112,国道112号,,
107406837,trunk,False,False,134.84,"LINESTRING (140.1505686 38.4261384, 140.1491646 38.426649)",2,112,国道112号,,
107407650,trunk,False,True,115.045,"LINESTRING (140.1505686 38.4261384, 140.151753 38.4256807)",2,112,国道112号,,
"[107407779, 107409308]",tertiary,False,False,154.92000000000002,"LINESTRING (140.1505686 38.4261384, 140.1501986 38.4256011, 140.1499796 38.4254093, 140.1495903 38.4249815)",,,,,
107407291,tertiary,False,False,17.551,"LINESTRING (140.1463069 38.428363, 140.146108 38.4283882)",,,,,
107406359,residential,False,False,81.075,"LINESTRING (140.1463069 38.428363, 140.146363 38.428118, 140.146427 38.427953, 140.14645 38.427761, 140.146412 38.42765)",,,,,
107406411,tertiary,False,True,595.5709999999999,"LINESTRING (140.1463069 38.428363, 140.1464752 38.4283039, 140.1467067 38.4282096, 140.1468893 38.4281697, 140.1472769 38.4280882, 140.1475105 38.4280354, 140.1477879 38.4279387, 140.1479439 38.4278628, 140.1482897 38.4277821, 140.1484335 38.4277102, 140.1487537 38.4275209, 140.1490699 38.4273874, 140.1493025 38.4273379, 140.1495238 38.4272828, 140.1497298 38.4271797, 140.1499022 38.4271333, 140.1502286 38.4269775, 140.1504907 38.4268585, 140.1506335 38.4267762, 140.1508058 38.42663, 140.1517738 38.4260523, 140.1518625 38.4259987, 140.1518819 38.4259708, 140.1518554 38.4259268, 140.1518197 38.4258261, 140.151753 38.4256807)",,,,,
107409231,trunk,False,False,57.217,"LINESTRING (140.1531195 38.4251465, 140.1525293 38.4253723)",2,112,国道112号,,
"[107409904, 107408981, 107409534]",unclassified,False,True,293.472,"LINESTRING (140.1531195 38.4251465, 140.153022 38.424853, 140.153021 38.424792, 140.153044 38.424735, 140.153093 38.424687, 140.153151 38.42465, 140.153219 38.424612, 140.153285 38.424573, 140.153321 38.424545, 140.153352 38.42451, 140.153372 38.424466, 140.153378 38.42442, 140.153327 38.424298, 140.153096 38.424003, 140.152774 38.423672, 140.152199 38.422894)",,,,yes,
107407650,trunk,False,False,115.045,"LINESTRING (140.151753 38.4256807, 140.1505686 38.4261384)",2,112,国道112号,,
107408784,unclassified,False,False,38.905,"LINESTRING (140.151753 38.4256807, 140.151628 38.4253448)",,,,,
107406411,tertiary,False,False,595.5710000000001,"LINESTRING (140.151753 38.4256807, 140.1518197 38.4258261, 140.1518554 38.4259268, 140.1518819 38.4259708, 140.1518625 38.4259987, 140.1517738 38.4260523, 140.1508058 38.42663, 140.1506335 38.4267762, 140.1504907 38.4268585, 140.1502286 38.4269775, 140.1499022 38.4271333, 140.1497298 38.4271797, 140.1495238 38.4272828, 140.1493025 38.4273379, 140.1490699 38.4273874, 140.1487537 38.4275209, 140.1484335 38.4277102, 140.1482897 38.4277821, 140.1479439 38.4278628, 140.1477879 38.4279387, 140.1475105 38.4280354, 140.1472769 38.4280882, 140.1468893 38.4281697, 140.1467067 38.4282096, 140.1464752 38.4283039, 140.1463069 38.428363)",,,,,
107409593,trunk,False,True,75.842,"LINESTRING (140.151753 38.4256807, 140.1522031 38.4255104, 140.1525293 38.4253723)",2,112,国道112号,,
107408784,unclassified,False,True,38.905,"LINESTRING (140.151628 38.4253448, 140.151753 38.4256807)",,,,,
"[107407827, 107407500]",unclassified,False,False,130.599,"LINESTRING (140.151628 38.4253448, 140.1514567 38.4249837, 140.1511881 38.424223)",,,,,
107409329,unclassified,False,True,85.897,"LINESTRING (140.151628 38.4253448, 140.152166 38.425225, 140.152317 38.425247, 140.15246 38.425301, 140.1525293 38.4253723)",,,,,
107407291,tertiary,False,True,17.551,"LINESTRING (140.146108 38.4283882, 140.1463069 38.428363)",,,,,
107407515,tertiary,False,False,266.978,"LINESTRING (140.146108 38.4283882, 140.1458844 38.4284243, 140.1453 38.428579, 140.1451041 38.4286232, 140.1448704 38.428665, 140.1445632 38.4287113, 140.144367 38.428726, 140.1441189 38.4287588, 140.1438002 38.4287961, 140.1435449 38.4288209, 140.1431179 38.4288865)",,,,,
107409110,unclassified,False,True,167.293,"LINESTRING (140.146108 38.4283882, 140.146138 38.428527, 140.146099 38.428613, 140.146058 38.428699, 140.146053 38.42877, 140.14606 38.428841, 140.146074 38.428899, 140.146087 38.428957, 140.146085 38.429005, 140.146073 38.429051, 140.146012 38.429144, 140.145953 38.429237, 140.145944 38.429308, 140.145944 38.42938, 140.145938 38.429474, 140.145924 38.429568, 140.145906 38.429632, 140.145875 38.42969, 140.145728 38.429796)",,,,,
107406837,trunk,False,True,112.922,"LINESTRING (140.146412 38.42765, 140.1475878 38.4272224)",2,112,国道112号,,
107406359,residential,False,True,81.075,"LINESTRING (140.146412 38.42765, 140.14645 38.427761, 140.146427 38.427953, 140.146363 38.428118, 140.1463069 38.428363)",,,,,
"[107408797, 107407679]",trunk,False,False,317.584,"LINESTRING (140.146412 38.42765, 140.146051 38.427779, 140.1453 38.428043, 140.144874 38.428189, 140.144305 38.428399, 140.1430884 38.4288237)",2,112,国道112号,,
107406590,tertiary,False,True,104.176,"LINESTRING (140.1491558 38.4235761, 140.1494098 38.4244916)",,,,,
107406728,unclassified,False,False,219.102,"LINESTRING (140.1491558 38.4235761, 140.1497757 38.42345, 140.1500772 38.424345, 140.1494098 38.4244916)",,,,,
683657263,residential,False,False,123.58,"LINESTRING (140.1491558 38.4235761, 140.1478029 38.4239104)",,,,,
"[107408717, 107407878]","['unclassified', 'tertiary']",False,False,162.172,"LINESTRING (140.1491558 38.4235761, 140.149109 38.423458, 140.148648 38.422173)",,,,,yes
107408389,unclassified,False,True,26.017,"LINESTRING (140.152199 38.422894, 140.151986 38.423058)",,,,,
107407795,unclassified,False,False,101.83099999999999,"LINESTRING (140.152199 38.422894, 140.152549 38.422626, 140.153093 38.422307)",,,,,
"[107409904, 107408981, 107409534]",unclassified,False,False,293.47200000000004,"LINESTRING (140.152199 38.422894, 140.152774 38.423672, 140.153096 38.424003, 140.153327 38.424298, 140.153378 38.42442, 140.153372 38.424466, 140.153352 38.42451, 140.153321 38.424545, 140.153285 38.424573, 140.153219 38.424612, 140.153151 38.42465, 140.153093 38.424687, 140.153044 38.424735, 140.153021 38.424792, 140.153022 38.424853, 140.1531195 38.4251465)",,,,yes,
107409351,tertiary,False,False,7.441,"LINESTRING (140.1431179 38.4288865, 140.1430884 38.4288237)",,,,,
107407515,tertiary,False,True,266.97800000000007,"LINESTRING (140.1431179 38.4288865, 140.1435449 38.4288209, 140.1438002 38.4287961, 140.1441189 38.4287588, 140.144367 38.428726, 140.1445632 38.4287113, 140.1448704 38.428665, 140.1451041 38.4286232, 140.1453 38.428579, 140.1458844 38.4284243, 140.146108 38.4283882)",,,,,
