osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge
258414142,tertiary,False,True,51.284,,,,,"LINESTRING (135.4280156 34.8210018, 135.4280121 34.8205406)",
251730206,trunk,False,True,96.471,2,176;423;477,国道176号,40,"LINESTRING (135.4280156 34.8210018, 135.428389 34.8207881, 135.4288825 34.8205056)",
251730224,tertiary,False,False,130.256,,,,,"LINESTRING (135.4280156 34.8210018, 135.428018 34.8213835, 135.4280191 34.8215487, 135.428023 34.8221732)",
111082068,unclassified,False,True,43.346,,,,,"LINESTRING (135.429782 34.8199892, 135.4295187 34.8196648)",
251730206,trunk,False,False,100.197,2,176;423;477,国道176号,40,"LINESTRING (135.429782 34.8199892, 135.4288825 34.8205056)",
251730206,trunk,False,True,81.111,2,176;423;477,国道176号,40,"LINESTRING (135.429782 34.8199892, 135.4305144 34.8195762)",
157838245,unclassified,False,False,40.958,,,,,"LINESTRING (135.4305144 34.8195762, 135.4307879 34.8198682)",
251730206,trunk,False,False,81.111,2,176;423;477,国道176号,40,"LINESTRING (135.4305144 34.8195762, 135.429782 34.8199892)",
251730206,trunk,False,True,36.17,2,176;423;477,国道176号,40,"LINESTRING (135.4305144 34.8195762, 135.4308353 34.8193854)",
182951436,residential,False,False,9.452,,,,,"LINESTRING (135.4378534 34.8226279, 135.4378161 34.8225486)",
"[374333674, 374333677, 258286622]",tertiary,False,False,132.87,2,,,40,"LINESTRING (135.4378534 34.8226279, 135.4377218 34.8226312, 135.437459 34.8226378, 135.4371947 34.8226631, 135.4369406 34.8227044, 135.4367236 34.8227568, 135.4365902 34.8227896, 135.4364291 34.8228353)",yes
258286622,tertiary,False,True,79.467,2,,,40,"LINESTRING (135.4378534 34.8226279, 135.438021 34.8226361, 135.4384042 34.822655, 135.4387225 34.8226691)",
111082060,tertiary,False,True,48.442,,,,,"LINESTRING (135.431678 34.8221074, 135.4311476 34.8221214)",
251730214,tertiary,False,False,52.684,2,,,40,"LINESTRING (135.431678 34.8221074, 135.4316765 34.8216336)",
251730221,tertiary,False,False,48.599,,,,,"LINESTRING (135.431678 34.8221074, 135.43221 34.8220904)",
258286640,tertiary,False,True,32.918,2,,,40,"LINESTRING (135.431678 34.8221074, 135.4317056 34.8222172, 135.4317552 34.8223152, 135.4318054 34.8223812)",
111082070,unclassified,False,False,8.565,,,,,"LINESTRING (135.4315281 34.8162273, 135.4316219 34.8162255)",
111082070,unclassified,False,True,69.074,,,,,"LINESTRING (135.4315281 34.8162273, 135.4307716 34.8162393)",
157838265,secondary,True,False,105.613,2,113,,,"LINESTRING (135.4315281 34.8162273, 135.4315383 34.8168101, 135.4315448 34.817177)",
258286640,tertiary,False,False,17.776,2,,,40,"LINESTRING (135.4325191 34.8233661, 135.4324208 34.8232281)",
258286640,tertiary,False,True,24.253999999999998,2,,,40,"LINESTRING (135.4325191 34.8233661, 135.4325894 34.8234205, 135.4326501 34.823448, 135.4327451 34.823473)",
658130003,unclassified,True,False,27.902,,,,,"LINESTRING (135.4325191 34.8233661, 135.4325096 34.8234337, 135.4325498 34.8235637, 135.4325394 34.8236117)",
258286640,tertiary,False,False,24.253999999999998,2,,,40,"LINESTRING (135.4327451 34.823473, 135.4326501 34.823448, 135.4325894 34.8234205, 135.4325191 34.8233661)",
258286640,tertiary,False,True,68.104,2,,,40,"LINESTRING (135.4327451 34.823473, 135.4328267 34.8234767, 135.4329152 34.8234657, 135.4334767 34.8233646)",
157841676,residential,False,False,6.947,,,,,"LINESTRING (135.4315232 34.8152685, 135.4315993 34.8152688)",
157841676,residential,False,True,22.295,,,,,"LINESTRING (135.4315232 34.8152685, 135.4312798 34.8152849)",
157838265,secondary,True,False,106.619,2,113,,,"LINESTRING (135.4315232 34.8152685, 135.4315259 34.8153767, 135.4315285 34.8157412, 135.4315259 34.8161012, 135.4315281 34.8162273)",
251730206,trunk,False,False,89.158,2,176;423;477,国道176号,40,"LINESTRING (135.431628 34.818917, 135.4308353 34.8193854)",
251730226,tertiary,False,True,51.007,2,,,40,"LINESTRING (135.431628 34.818917, 135.4316322 34.8193757)",
258286596,trunk,False,True,52.565,2,176;423;477,国道176号,40,"LINESTRING (135.431628 34.818917, 135.432101 34.8186474)",
157838189,secondary,True,False,55.547000000000004,2,113,,,"LINESTRING (135.431628 34.818917, 135.4316707 34.8188009, 135.4316796 34.8187197, 135.4316685 34.8184231)",
251730226,tertiary,False,False,42.655,2,,,40,"LINESTRING (135.4316547 34.8204943, 135.4316509 34.8202922, 135.4316442 34.8201108)",
"[251730226, 251730220]",tertiary,False,True,70.185,2,,,40,"LINESTRING (135.4316547 34.8204943, 135.4316617 34.8208666, 135.4316635 34.8209548, 135.4316672 34.8211254)",
159494079,unclassified,False,False,113.023,,,,,"LINESTRING (135.4352123 34.8165242, 135.433975 34.81656)",
258414145,tertiary,False,False,27.791000000000004,,,,,"LINESTRING (135.4352123 34.8165242, 135.43524 34.8165846, 135.4352926 34.8166605, 135.4353642 34.816739)",
258414145,tertiary,False,True,52.461,,,,,"LINESTRING (135.4352123 34.8165242, 135.4351884 34.8164453, 135.435176 34.8163643, 135.4351695 34.8160555)",
251730221,tertiary,False,True,63.81,,,,,"LINESTRING (135.4334767 34.8233646, 135.4334128 34.8233071, 135.433337 34.822815)",
258286640,tertiary,False,False,68.104,2,,,40,"LINESTRING (135.4334767 34.8233646, 135.4329152 34.8234657, 135.4328267 34.8234767, 135.4327451 34.823473)",
258414146,tertiary,False,False,76.973,,,,,"LINESTRING (135.4334767 34.8233646, 135.4336887 34.8234581, 135.4342336 34.8236693)",
374333674,tertiary,False,True,129.237,2,,,40,"LINESTRING (135.4334767 34.8233646, 135.4340236 34.8232556, 135.434204 34.8232202, 135.4344293 34.8231893, 135.4348653 34.8231465)",
111082065,unclassified,False,True,41.648,,,,,"LINESTRING (135.4331175 34.8180478, 135.4328493 34.8177448)",
258286596,trunk,False,False,43.341,2,176;423;477,国道176号,40,"LINESTRING (135.4331175 34.8180478, 135.4327319 34.8182752)",
258286596,trunk,False,True,99.62499999999999,2,176;423;477,国道176号,40,"LINESTRING (135.4331175 34.8180478, 135.4334492 34.817859, 135.433891 34.8176002, 135.4340068 34.8175286)",
157838207,unclassified,True,False,41.89,,,,,"LINESTRING (135.4300381 34.8203018, 135.429782 34.8199892)",
157838221,unclassified,False,True,83.722,,,,,"LINESTRING (135.4300381 34.8203018, 135.4307879 34.8198682)",
157838249,unclassified,True,False,33.332,,,,,"LINESTRING (135.4300381 34.8203018, 135.4302441 34.8205493)",
111082061,unclassified,False,False,69.506,,,,,"LINESTRING (135.4280121 34.8205406, 135.4286367 34.8201831)",
258414142,tertiary,False,False,51.284,,,,,"LINESTRING (135.4280121 34.8205406, 135.4280156 34.8210018)",
258414142,tertiary,False,True,51.563,,,,,"LINESTRING (135.4280121 34.8205406, 135.4279912 34.8200772)",
111082060,tertiary,False,False,77.723,,,,,"LINESTRING (135.4302966 34.8221441, 135.4311476 34.8221214)",
111082060,tertiary,False,True,114.04299999999999,,,,,"LINESTRING (135.4302966 34.8221441, 135.429313 34.8221609, 135.4290475 34.8221634)",
