osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge,maxspeed
133922427,residential,False,False,59.256,,,,"LINESTRING (130.430491 32.982957, 130.431123 32.9830112)",,
133921423,residential,False,False,42.475,,,,"LINESTRING (130.4312263 32.9830174, 130.4316802 32.9830482)",,
133922427,residential,False,True,9.66,,,,"LINESTRING (130.4312263 32.9830174, 130.431123 32.9830112)",,
133921423,residential,False,True,42.475,,,,"LINESTRING (130.4316802 32.9830482, 130.4312263 32.9830174)",,
688585395,unclassified,False,False,132.291,1,,,"LINESTRING (130.4316802 32.9830482, 130.4315936 32.9842357)",,
133920572,trunk,False,False,104.47,2,208,国道208号,"LINESTRING (130.4386483 32.9833499, 130.4384765 32.9842783)",,
133922082,tertiary,False,True,109.004,,,,"LINESTRING (130.4386483 32.9833499, 130.4385601 32.9833643, 130.4374997 32.9835307)",,
133921470,unclassified,False,False,25.8,,,,"LINESTRING (130.4374997 32.9835307, 130.4375183 32.9837622)",,
133922082,tertiary,False,True,83.8,,,,"LINESTRING (130.4374997 32.9835307, 130.4366174 32.9836729)",,
133922082,tertiary,False,False,109.004,,,,"LINESTRING (130.4374997 32.9835307, 130.4385601 32.9833643, 130.4386483 32.9833499)",,
1094238788,residential,False,True,55.563,,,,"LINESTRING (130.4374997 32.9835307, 130.437423 32.9833578, 130.4373009 32.9830597)",,
133922082,tertiary,False,False,83.8,,,,"LINESTRING (130.4366174 32.9836729, 130.4374997 32.9835307)",,
133922082,tertiary,False,True,105.297,,,,"LINESTRING (130.4366174 32.9836729, 130.4355087 32.9838513)",,
1094238795,residential,False,True,31.28,,,,"LINESTRING (130.4366174 32.9836729, 130.4367056 32.9839443)",,
1094238787,residential,False,True,46.762,,,,"LINESTRING (130.4366174 32.9836729, 130.4366076 32.9835963, 130.4366371 32.9835041, 130.4365472 32.9832678)",,
133922082,tertiary,False,False,3.41,,,,"LINESTRING (130.4354728 32.9838571, 130.4355087 32.9838513)",,
133922082,tertiary,False,True,117.375,,,,"LINESTRING (130.4354728 32.9838571, 130.4342229 32.9839796)",,
1094265453,residential,False,False,63.063,,,,"LINESTRING (130.4354728 32.9838571, 130.4354529 32.9837122, 130.4354623 32.9836436, 130.4354998 32.9835671, 130.4354868 32.9832978)",,
133921470,unclassified,False,True,25.8,,,,"LINESTRING (130.4375183 32.9837622, 130.4374997 32.9835307)",,
1094238796,residential,False,True,78.461,,,,"LINESTRING (130.4375183 32.9837622, 130.4367056 32.9839443)",,
"[133921984, 133922707]",unclassified,False,False,61.373999999999995,,,,"LINESTRING (130.4375183 32.9837622, 130.4374941 32.9839136, 130.4374418 32.9840542, 130.4373318 32.9842094, 130.4373261 32.9842559, 130.4373258 32.9842805)",,
1094238797,residential,False,False,95.34899999999999,,,,"LINESTRING (130.4375183 32.9837622, 130.4377529 32.9837246, 130.4378937 32.9837178, 130.4380667 32.9837201, 130.4384986 32.983566)",,
133921581,unclassified,False,False,33.068,,,,"LINESTRING (130.4341377 32.9839879, 130.4341221 32.984285)",,
133922082,tertiary,False,False,8.0,,,,"LINESTRING (130.4341377 32.9839879, 130.4342229 32.9839796)",,
133922082,tertiary,False,True,157.098,,,,"LINESTRING (130.4341377 32.9839879, 130.433407 32.9840879, 130.4333695 32.9840898, 130.4324659 32.984149)",,
1094238792,unclassified,False,False,79.983,,,,"LINESTRING (130.4341377 32.9839879, 130.4341346 32.9837516, 130.4341561 32.9834805, 130.4341849 32.9832706)",,
133920782,secondary,False,False,42.116,,126,大牟田荒尾線,"LINESTRING (130.4324659 32.984149, 130.432498 32.9845268)",,
133922082,tertiary,False,True,81.931,,,,"LINESTRING (130.4324659 32.984149, 130.4315936 32.9842357)",,
133922082,tertiary,False,False,157.098,,,,"LINESTRING (130.4324659 32.984149, 130.4333695 32.9840898, 130.433407 32.9840879, 130.4341377 32.9839879)",,
133920698,tertiary,False,False,36.721,2,,,"LINESTRING (130.4315936 32.9842357, 130.4312016 32.9842663)",,
133922082,tertiary,False,False,81.931,,,,"LINESTRING (130.4315936 32.9842357, 130.4324659 32.984149)",,
688585395,unclassified,False,True,132.291,1,,,"LINESTRING (130.4315936 32.9842357, 130.4316802 32.9830482)",,
133922677,unclassified,False,True,35.29,,,,"LINESTRING (130.4315936 32.9842357, 130.431629 32.984451, 130.431626 32.984551)",,
133920698,tertiary,False,False,10.132,2,,,"LINESTRING (130.4312016 32.9842663, 130.4310935 32.9842753)",,
133920698,tertiary,False,True,36.721,2,,,"LINESTRING (130.4312016 32.9842663, 130.4315936 32.9842357)",,
452304556,trunk,True,False,138.891,2,389;501,国道389号,"LINESTRING (130.4312016 32.9842663, 130.4312263 32.9830174)",,
133920572,trunk,False,True,104.47,2,208,国道208号,"LINESTRING (130.4384765 32.9842783, 130.4386483 32.9833499)",,
"[133920581, 133920615, 376401195, 133920556, 133920572]",trunk,False,"[False, True]",604.5980000000001,2,208,国道208号,"LINESTRING (130.4384765 32.9842783, 130.4384222 32.9846666, 130.4384019 32.9847743, 130.4380956 32.986168, 130.4380436 32.9864116, 130.4379509 32.9866978, 130.4378663 32.9869318, 130.4377434 32.9871643, 130.4376067 32.9873765, 130.4374412 32.987561, 130.4372315 32.9877705, 130.4370365 32.9879256, 130.4368301 32.9880704, 130.4366764 32.9881583, 130.4355323 32.9887443)",yes,40
133923852,residential,False,False,108.44,,,,"LINESTRING (130.4384765 32.9842783, 130.438437 32.984293, 130.438123 32.984338, 130.437776 32.984327, 130.4373258 32.9842805)",,
"[133921105, 133921570, 133921509]",unclassified,False,"[False, True]",207.289,,,,"LINESTRING (130.4373258 32.9842805, 130.4373425 32.9843872, 130.4374574 32.9847296, 130.4374789 32.9848522, 130.4374909 32.9849251, 130.4374468 32.9849927, 130.437301 32.985099, 130.437201 32.985178, 130.4371104 32.985294, 130.4370917 32.9855138, 130.4370037 32.9856856, 130.4368764 32.9859087, 130.4368418 32.9859562)",yes,
"[133921984, 133922707]",unclassified,False,True,61.37400000000001,,,,"LINESTRING (130.4373258 32.9842805, 130.4373261 32.9842559, 130.4373318 32.9842094, 130.4374418 32.9840542, 130.4374941 32.9839136, 130.4375183 32.9837622)",,
133923852,residential,False,True,108.44000000000001,,,,"LINESTRING (130.4373258 32.9842805, 130.437776 32.984327, 130.438123 32.984338, 130.438437 32.984293, 130.4384765 32.9842783)",,
133921581,unclassified,False,True,33.068,,,,"LINESTRING (130.4341221 32.984285, 130.4341377 32.9839879)",,
"[133923913, 133922414]",unclassified,False,"[False, True]",168.155,,,,"LINESTRING (130.4341221 32.984285, 130.4341134 32.9844762, 130.4339987 32.9857936)",,
1094238793,residential,False,False,145.96,,,,"LINESTRING (130.4341221 32.984285, 130.4349527 32.9843253, 130.4352356 32.9843275, 130.4354288 32.9842972, 130.4356728 32.9842398)",,
133920782,secondary,False,True,42.116,,126,大牟田荒尾線,"LINESTRING (130.432498 32.9845268, 130.4324659 32.984149)",,
133921563,residential,False,True,81.378,,,,"LINESTRING (130.432498 32.9845268, 130.431626 32.984551)",,
"[133920768, 795515380, 133920782]",secondary,False,"[False, True]",179.876,,126,大牟田荒尾線,"LINESTRING (130.432498 32.9845268, 130.4324967 32.9848673, 130.4324919 32.9850319, 130.4324657 32.9861442)",yes,
