osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,tunnel
129642984,unclassified,False,False,194.652,"LINESTRING (135.5082862 34.2939883, 135.5083324 34.2940457, 135.5090756 34.2940725, 135.5097939 34.2941204, 135.509676 34.2945819)",,,,,
"[818932489, 129643909]",residential,False,True,143.762,"LINESTRING (135.5004363 34.2942397, 135.5007749 34.2951543, 135.5008066 34.2953118, 135.5008018 34.2953593, 135.5007618 34.2954193, 135.5007264 34.2954724)",,,,,
1266956431,residential,False,False,96.424,"LINESTRING (135.5004363 34.2942397, 135.5004287 34.2939381, 135.5005078 34.2933764)",,,,,
129642850,unclassified,False,False,98.441,"LINESTRING (135.509676 34.2945819, 135.5094529 34.2954478)",,,,,
129642984,unclassified,False,True,194.652,"LINESTRING (135.509676 34.2945819, 135.5097939 34.2941204, 135.5090756 34.2940725, 135.5083324 34.2940457, 135.5082862 34.2939883)",,,,,
129643035,residential,False,True,144.103,"LINESTRING (135.5060502 34.2945644, 135.5054467 34.2957606)",,,,,
129643280,residential,False,False,106.311,"LINESTRING (135.5060502 34.2945644, 135.507132 34.294904)",,,,,
"[818932483, 129645141]",residential,False,True,541.9449999999999,"LINESTRING (135.5060502 34.2945644, 135.5056111 34.2944319, 135.5055299 34.2944074, 135.5053037 34.2943594, 135.5050991 34.2943269, 135.5048357 34.2943048, 135.5046405 34.29429, 135.5045744 34.2942396, 135.5044831 34.2941455, 135.5044952 34.2941034, 135.5045957 34.2940724, 135.5046246 34.2940482, 135.5043289 34.2940125, 135.5040413 34.2939516, 135.5032258 34.2936975, 135.5016775 34.2932589, 135.5013419 34.2931644, 135.5011837 34.2931706, 135.501035 34.29327, 135.500971 34.293374, 135.5009612 34.29342)",,,,,
432844125,trunk,False,True,159.886,"LINESTRING (135.4992784 34.2946746, 135.5007264 34.2954724)",2,24,国道24号,,
129642914,residential,False,True,140.809,"LINESTRING (135.507132 34.294904, 135.5070476 34.2961684)",,,,,
129643280,residential,False,True,106.311,"LINESTRING (135.507132 34.294904, 135.5060502 34.2945644)",,,,,
129643927,residential,False,False,222.30700000000002,"LINESTRING (135.507132 34.294904, 135.507406 34.294971, 135.5080786 34.2950884, 135.5085359 34.2951593, 135.5088403 34.2952457, 135.5094529 34.2954478)",,,,,
467760565,residential,False,False,38.508,"LINESTRING (135.5041906 34.2953175, 135.5040023 34.2956269)",,,,,
"[432844139, 436999339, 129644397]",tertiary,False,False,127.36,"LINESTRING (135.5041906 34.2953175, 135.5034951 34.2950749, 135.5030062 34.2949072, 135.5029056 34.2948928)",,,,yes,
129644397,tertiary,False,True,125.47,"LINESTRING (135.5041906 34.2953175, 135.5045906 34.2954604, 135.5047507 34.2955176, 135.5054467 34.2957606)",,,,,
467760565,residential,False,True,112.266,"LINESTRING (135.5041906 34.2953175, 135.5043219 34.2950856, 135.5047082 34.2944029)",,,,,
129642850,unclassified,False,True,98.441,"LINESTRING (135.5094529 34.2954478, 135.509676 34.2945819)",,,,,
129643873,unclassified,False,False,96.504,"LINESTRING (135.5094529 34.2954478, 135.5094423 34.2959096, 135.509443 34.2963156)",,,,,
129643927,residential,False,True,222.30700000000002,"LINESTRING (135.5094529 34.2954478, 135.5088403 34.2952457, 135.5085359 34.2951593, 135.5080786 34.2950884, 135.507406 34.294971, 135.507132 34.294904)",,,,,
432844125,trunk,False,False,159.886,"LINESTRING (135.5007264 34.2954724, 135.4992784 34.2946746)",2,24,国道24号,,
432844125,trunk,False,True,25.113,"LINESTRING (135.5007264 34.2954724, 135.500949 34.2956035)",2,24,国道24号,,
"[818932489, 129643909]",residential,False,False,143.762,"LINESTRING (135.5007264 34.2954724, 135.5007618 34.2954193, 135.5008018 34.2953593, 135.5008066 34.2953118, 135.5007749 34.2951543, 135.5004363 34.2942397)",,,,,
432844125,trunk,False,False,25.113,"LINESTRING (135.500949 34.2956035, 135.5007264 34.2954724)",2,24,国道24号,,
129643010,unclassified,False,True,136.142,"LINESTRING (135.500949 34.2956035, 135.501134 34.295944, 135.5012348 34.296261, 135.5012671 34.2964973, 135.5012821 34.2967826)",,,,,
"[129642096, 955794483, 955794484]",trunk,False,True,47.781,"LINESTRING (135.500949 34.2956035, 135.5010199 34.295644, 135.5013151 34.2958127, 135.5013763 34.2958485)",2,24,国道24号,yes,
129643035,residential,False,False,144.103,"LINESTRING (135.5054467 34.2957606, 135.5060502 34.2945644)",,,,,
1183435253,residential,False,False,78.248,"LINESTRING (135.5054467 34.2957606, 135.5050931 34.2964008)",,,,,
129642863,tertiary,False,True,154.199,"LINESTRING (135.5054467 34.2957606, 135.5060183 34.2959442, 135.5064313 34.2960517, 135.5070476 34.2961684)",,,,,
129644397,tertiary,False,False,125.47,"LINESTRING (135.5054467 34.2957606, 135.5047507 34.2955176, 135.5045906 34.2954604, 135.5041906 34.2953175)",,,,,
129642080,trunk,False,True,61.303,"LINESTRING (135.5013763 34.2958485, 135.5019222 34.2961656)",2,24,国道24号,,
"[129642096, 955794483, 955794484]",trunk,False,False,47.781,"LINESTRING (135.5013763 34.2958485, 135.5013151 34.2958127, 135.5010199 34.295644, 135.500949 34.2956035)",2,24,国道24号,yes,
"[129642536, 818932487]",residential,False,False,36.084,"LINESTRING (135.5013763 34.2958485, 135.5013345 34.295742, 135.5012519 34.2955407)",,,,,
129642914,residential,False,False,140.809,"LINESTRING (135.5070476 34.2961684, 135.507132 34.294904)",,,,,
129643335,residential,False,True,142.042,"LINESTRING (135.5070476 34.2961684, 135.5069832 34.2974447)",,,,,
129642863,tertiary,False,False,154.19899999999998,"LINESTRING (135.5070476 34.2961684, 135.5064313 34.2960517, 135.5060183 34.2959442, 135.5054467 34.2957606)",,,,,
129644742,tertiary,False,False,220.801,"LINESTRING (135.5070476 34.2961684, 135.5075565 34.296229, 135.508145 34.2962606, 135.509443 34.2963156)",,,,,
