osmid,name,highway,oneway,reversed,length,ref,bridge,geometry,maxspeed
238029278,清澄町３号線,unclassified,False,False,109.245,,,"LINESTRING (140.5754109 42.1052103, 140.5752427 42.1053541, 140.5751423 42.1054141, 140.5751155 42.1054141, 140.5750301 42.1054141, 140.5745294 42.1051785, 140.574333 42.1050847)",
238029278,清澄町３号線,unclassified,False,True,122.59599999999999,,,"LINESTRING (140.5754109 42.1052103, 140.5759253 42.1047722, 140.575982 42.1047165, 140.5763174 42.1043395)",
558975157,御幸町１１号線,unclassified,False,True,205.562,,,"LINESTRING (140.5754109 42.1052103, 140.5757262 42.10566, 140.5758809 42.1058834, 140.5765876 42.1068397)",
238029263,御幸町１号線,unclassified,False,False,9.422,,,"LINESTRING (140.5724637 42.105207, 140.5725226 42.1052796)",
238029263,御幸町１号線,unclassified,False,True,50.097,,,"LINESTRING (140.5724637 42.105207, 140.5721639 42.1048152)",
238029285,御幸町１２号線,unclassified,False,True,128.205,,,"LINESTRING (140.5724637 42.105207, 140.5730293 42.1049567, 140.573456 42.1047809, 140.5737995 42.1046184)",
238029278,清澄町３号線,unclassified,False,False,68.011,,,"LINESTRING (140.574333 42.1050847, 140.5737995 42.1046184)",
238029278,清澄町３号線,unclassified,False,True,109.24499999999998,,,"LINESTRING (140.574333 42.1050847, 140.5745294 42.1051785, 140.5750301 42.1054141, 140.5751155 42.1054141, 140.5751423 42.1054141, 140.5752427 42.1053541, 140.5754109 42.1052103)",
238029279,上台町１３号線,unclassified,False,False,147.431,,,"LINESTRING (140.574333 42.1050847, 140.5736788 42.1053807, 140.5736445 42.1053977, 140.573409 42.1054863, 140.5727837 42.1057444)",
238029263,御幸町１号線,unclassified,False,True,9.422,,,"LINESTRING (140.5725226 42.1052796, 140.5724637 42.105207)",
238029306,御幸町３号線,unclassified,False,False,102.296,,,"LINESTRING (140.5725226 42.1052796, 140.5714514 42.105743)",
238029263,御幸町１号線,unclassified,False,False,56.167,,,"LINESTRING (140.5725226 42.1052796, 140.5725702 42.1053426, 140.5726263 42.1054217, 140.5726945 42.1055402, 140.5727837 42.1057444)",
238029310,御幸町４号線,unclassified,False,True,101.967,,,"LINESTRING (140.5711017 42.1052841, 140.5721639 42.1048152)",
238029315,御幸町１１号線,unclassified,False,False,58.618,,,"LINESTRING (140.5711017 42.1052841, 140.5714514 42.105743)",
238029315,御幸町１１号線,unclassified,False,True,58.372,,,"LINESTRING (140.5711017 42.1052841, 140.5707351 42.1048351)",
238029268,森川町７号線,residential,False,True,60.107,,,"LINESTRING (140.578983 42.1054877, 140.579125 42.1052103, 140.57928 42.1049953)",
663449696,森砂原線,secondary,False,False,57.379000000000005,1028,,"LINESTRING (140.578983 42.1054877, 140.5787253 42.1054086, 140.5783384 42.1052939)",
663449696,森砂原線,secondary,False,True,55.133,1028,,"LINESTRING (140.578983 42.1054877, 140.5791751 42.1055463, 140.5793219 42.1056059, 140.5794218 42.1056673, 140.5795348 42.105755)",
238029292,御幸町９号線,unclassified,False,False,73.90100000000001,,,"LINESTRING (140.5781678 42.105741, 140.5782315 42.1057856, 140.5783522 42.1058394, 140.5784836 42.1059218, 140.5788237 42.106189)",
663448378,森停車場線,secondary,False,True,22.065,794,yes,"LINESTRING (140.5781678 42.105741, 140.5782134 42.1056304, 140.578218 42.1055477)",
663448379,森停車場線,secondary,False,False,51.161,794,,"LINESTRING (140.5781678 42.105741, 140.5781036 42.1058549, 140.5779662 42.1060407, 140.5778674 42.1061416)",
252487395,森川町１１号線,residential,False,False,54.432,,,"LINESTRING (140.5795348 42.105755, 140.5800378 42.1054382)",
663448380,御幸町５号線,residential,False,True,62.215999999999994,,,"LINESTRING (140.5795348 42.105755, 140.5791925 42.1059583, 140.5789592 42.1061161)",
663449696,森砂原線,secondary,False,False,55.132999999999996,1028,,"LINESTRING (140.5795348 42.105755, 140.5794218 42.1056673, 140.5793219 42.1056059, 140.5791751 42.1055463, 140.578983 42.1054877)",
663449696,森砂原線,secondary,False,True,44.774,1028,,"LINESTRING (140.5795348 42.105755, 140.5796559 42.1058657, 140.579862 42.1060761)",
238029263,御幸町１号線,unclassified,False,False,44.021,,,"LINESTRING (140.5727837 42.1057444, 140.5729315 42.1061248)",
238029263,御幸町１号線,unclassified,False,True,56.167,,,"LINESTRING (140.5727837 42.1057444, 140.5726945 42.1055402, 140.5726263 42.1054217, 140.5725702 42.1053426, 140.5725226 42.1052796)",
238029279,上台町１３号線,unclassified,False,True,147.43099999999998,,,"LINESTRING (140.5727837 42.1057444, 140.573409 42.1054863, 140.5736445 42.1053977, 140.5736788 42.1053807, 140.574333 42.1050847)",
238029306,御幸町３号線,unclassified,False,False,76.289,,,"LINESTRING (140.5714514 42.105743, 140.5706617 42.1061)",
238029306,御幸町３号線,unclassified,False,True,102.296,,,"LINESTRING (140.5714514 42.105743, 140.5725226 42.1052796)",
238029315,御幸町１１号線,unclassified,False,True,58.618,,,"LINESTRING (140.5714514 42.105743, 140.5711017 42.1052841)",
238029315,御幸町１１号線,unclassified,False,False,97.619,,,"LINESTRING (140.5714514 42.105743, 140.5717848 42.1061703, 140.5720442 42.1065028)",
238029300,森川町５号線,unclassified,False,False,54.287,,,"LINESTRING (140.579862 42.1060761, 140.5803696 42.1057654)",
663449696,森砂原線,secondary,False,False,44.774,1028,,"LINESTRING (140.579862 42.1060761, 140.5796559 42.1058657, 140.5795348 42.105755)",
663449696,森砂原線,secondary,False,True,43.675,1028,,"LINESTRING (140.579862 42.1060761, 140.5799532 42.1061696, 140.5801722 42.1063944)",
663448376,森川町６号線,unclassified,False,False,5.585,,,"LINESTRING (140.5789592 42.1061161, 140.5789044 42.1061456)",
663448380,御幸町５号線,residential,False,True,5.585,,,"LINESTRING (140.5789592 42.1061161, 140.5789044 42.1061456)",
663448376,森川町６号線,unclassified,False,True,80.446,,,"LINESTRING (140.5789592 42.1061161, 140.5793798 42.1063336, 140.5797294 42.1065582)",
663448380,御幸町５号線,residential,False,False,62.215999999999994,,,"LINESTRING (140.5789592 42.1061161, 140.5791925 42.1059583, 140.5795348 42.105755)",
238029263,御幸町１号線,unclassified,False,True,44.021,,,"LINESTRING (140.5729315 42.1061248, 140.5727837 42.1057444)",
238029313,御幸町２号線,unclassified,False,False,84.408,,,"LINESTRING (140.5729315 42.1061248, 140.5720442 42.1065028)",
238029263,御幸町１号線,unclassified,False,False,157.829,,,"LINESTRING (140.5729315 42.1061248, 140.5731186 42.1064334, 140.5733955 42.107025, 140.573715 42.1074131)",
500802150,御幸町９号線,unclassified,False,False,75.414,,,"LINESTRING (140.5787716 42.1062225, 140.5794962 42.106636)",
558993907,御幸町５号線,residential,False,False,5.688,,,"LINESTRING (140.5787716 42.1062225, 140.5788237 42.106189)",
663448383,御幸町９号線,unclassified,False,True,5.688,,,"LINESTRING (140.5787716 42.1062225, 140.5788237 42.106189)",
558993907,御幸町５号線,residential,False,True,58.861,,,"LINESTRING (140.5787716 42.1062225, 140.5786763 42.106282, 140.5782328 42.1065695)",
238029306,御幸町３号線,unclassified,False,True,76.289,,,"LINESTRING (140.5706617 42.1061, 140.5714514 42.105743)",
558978269,御幸町１０号線,unclassified,False,True,40.702,,,"LINESTRING (140.5706617 42.1061, 140.5709208 42.1064115)",
238029313,御幸町２号線,unclassified,False,False,79.506,,,"LINESTRING (140.5720442 42.1065028, 140.5712178 42.1068707)",
238029313,御幸町２号線,unclassified,False,True,84.408,,,"LINESTRING (140.5720442 42.1065028, 140.5729315 42.1061248)",
238029315,御幸町１１号線,unclassified,False,True,97.619,,,"LINESTRING (140.5720442 42.1065028, 140.5717848 42.1061703, 140.5714514 42.105743)",
238029298,御幸町１０号線,unclassified,False,False,56.325,,,"LINESTRING (140.5782328 42.1065695, 140.5778674 42.1061416)",
558993907,御幸町５号線,residential,False,True,64.807,,,"LINESTRING (140.5782328 42.1065695, 140.5775414 42.1068462)",
238029298,御幸町１０号線,unclassified,False,True,50.867000000000004,,,"LINESTRING (140.5782328 42.1065695, 140.578414 42.1067538, 140.5785845 42.1069451)",
558993907,御幸町５号線,residential,False,False,58.861,,,"LINESTRING (140.5782328 42.1065695, 140.5786763 42.106282, 140.5787716 42.1062225)",
238029294,森川町６号線,unclassified,False,True,97.642,,,"LINESTRING (140.5797294 42.1065582, 140.5802574 42.1073441)",
558985879,御幸町２号線,tertiary,False,True,40.818,,,"LINESTRING (140.5797294 42.1065582, 140.5801722 42.1063944)",30
663448377,御幸町２号線,tertiary,False,False,21.094,,yes,"LINESTRING (140.5797294 42.1065582, 140.5794962 42.106636)",30
663448376,森川町６号線,unclassified,False,False,80.446,,,"LINESTRING (140.5797294 42.1065582, 140.5793798 42.1063336, 140.5789592 42.1061161)",
500802150,御幸町９号線,unclassified,False,True,75.414,,,"LINESTRING (140.5794962 42.106636, 140.5787716 42.1062225)",
663448374,御幸町９号線,unclassified,False,False,92.718,,,"LINESTRING (140.5794962 42.106636, 140.5800257 42.1073715)",
663448375,御幸町２号線,tertiary,False,False,82.692,,,"LINESTRING (140.5794962 42.106636, 140.5785845 42.1069451)",30
663448377,御幸町２号線,tertiary,False,True,21.094,,yes,"LINESTRING (140.5794962 42.106636, 140.5797294 42.1065582)",30
238029309,御幸町３号線,unclassified,False,True,41.485,,,"LINESTRING (140.5765876 42.1068397, 140.5768409 42.107162)",
663448379,森停車場線,secondary,False,False,50.619,794,,"LINESTRING (140.5765876 42.1068397, 140.5760842 42.1071)",
558975157,御幸町１１号線,unclassified,False,False,205.562,,,"LINESTRING (140.5765876 42.1068397, 140.5758809 42.1058834, 140.5757262 42.10566, 140.5754109 42.1052103)",
663448379,森停車場線,secondary,False,True,64.072,794,,"LINESTRING (140.5765876 42.1068397, 140.5771721 42.1065586, 140.577238 42.1065248)",
238029298,御幸町１０号線,unclassified,False,True,68.593,,,"LINESTRING (140.5785845 42.1069451, 140.5788877 42.1075195)",
663448375,御幸町２号線,tertiary,False,False,73.89,,,"LINESTRING (140.5785845 42.1069451, 140.5777973 42.1072621)",30
663448375,御幸町２号線,tertiary,False,True,82.692,,,"LINESTRING (140.5785845 42.1069451, 140.5794962 42.106636)",30
238029298,御幸町１０号線,unclassified,False,False,50.867000000000004,,,"LINESTRING (140.5785845 42.1069451, 140.578414 42.1067538, 140.5782328 42.1065695)",
238029313,御幸町２号線,unclassified,False,True,79.506,,,"LINESTRING (140.5712178 42.1068707, 140.5720442 42.1065028)",
558978270,御幸町２号線,unclassified,False,False,46.415,,,"LINESTRING (140.5712178 42.1068707, 140.5707384 42.1070892)",
238029277,本町３号線,unclassified,False,True,104.88699999999999,,,"LINESTRING (140.5712178 42.1068707, 140.5712935 42.1069817, 140.5715825 42.1072659, 140.5716594 42.1073251, 140.5717636 42.1073877, 140.5720597 42.1075632)",
558978269,御幸町１０号線,unclassified,False,False,56.786,,,"LINESTRING (140.5712178 42.1068707, 140.5710784 42.1066145, 140.5709921 42.1064956, 140.5709208 42.1064115)",
238029309,御幸町３号線,unclassified,False,False,41.485,,,"LINESTRING (140.5768409 42.107162, 140.5765876 42.1068397)",
238029309,御幸町３号線,unclassified,False,True,42.257,,,"LINESTRING (140.5768409 42.107162, 140.5770586 42.107506)",
558993907,御幸町５号線,residential,False,False,67.62,,,"LINESTRING (140.5768409 42.107162, 140.5775414 42.1068462)",
"[238029314, 558993907]","['御幸町６号線', '御幸町５号線']",residential,False,True,99.298,,,"LINESTRING (140.5768409 42.107162, 140.5761668 42.107444, 140.5763771 42.1077221)",
238029294,森川町６号線,unclassified,False,False,97.642,,,"LINESTRING (140.5802574 42.1073441, 140.5797294 42.1065582)",
663448373,御幸町１号線,unclassified,False,False,46.075,,,"LINESTRING (140.5802574 42.1073441, 140.580432 42.1073176, 140.580781 42.1072055)",30
"[663448372, 663448373]",御幸町１号線,unclassified,False,True,19.357,,yes,"LINESTRING (140.5802574 42.1073441, 140.5801921 42.1073528, 140.5800257 42.1073715)",30
252608267,御幸町１号線,unclassified,False,True,74.842,,,"LINESTRING (140.573715 42.1074131, 140.5741994 42.1079822)",
238029263,御幸町１号線,unclassified,False,True,157.829,,,"LINESTRING (140.573715 42.1074131, 140.5733955 42.107025, 140.5731186 42.1064334, 140.5729315 42.1061248)",
558978272,本町２号線,unclassified,False,False,90.455,,,"LINESTRING (140.573715 42.1074131, 140.5735509 42.1074915, 140.5727929 42.1078533)",
663448374,御幸町９号線,unclassified,False,True,92.718,,,"LINESTRING (140.5800257 42.1073715, 140.5794962 42.106636)",
558993906,御幸町１号線,unclassified,False,True,95.316,,,"LINESTRING (140.5800257 42.1073715, 140.5798443 42.1073986, 140.5796628 42.1074216, 140.5792558 42.1074728, 140.5788877 42.1075195)",30
"[663448372, 663448373]",御幸町１号線,unclassified,False,False,19.357,,yes,"LINESTRING (140.5800257 42.1073715, 140.5801921 42.1073528, 140.5802574 42.1073441)",30
238029309,御幸町３号線,unclassified,False,False,42.257,,,"LINESTRING (140.5770586 42.107506, 140.5768409 42.107162)",
663448375,御幸町２号線,tertiary,False,False,61.14,,,"LINESTRING (140.5770586 42.107506, 140.5763771 42.1077221)",30
663448375,御幸町２号線,tertiary,False,True,66.701,,,"LINESTRING (140.5770586 42.107506, 140.5777973 42.1072621)",30
238029309,御幸町３号線,unclassified,False,True,54.663,,,"LINESTRING (140.5770586 42.107506, 140.5771793 42.1077383, 140.5773201 42.1079573)",
238029298,御幸町１０号線,unclassified,False,False,68.593,,,"LINESTRING (140.5788877 42.1075195, 140.5785845 42.1069451)",
558993906,御幸町１号線,unclassified,False,False,95.316,,,"LINESTRING (140.5788877 42.1075195, 140.5792558 42.1074728, 140.5796628 42.1074216, 140.5798443 42.1073986, 140.5800257 42.1073715)",30
558993906,御幸町１号線,unclassified,False,True,71.196,,,"LINESTRING (140.5788877 42.1075195, 140.5782972 42.107681, 140.578078 42.1077411)",30
238029277,本町３号線,unclassified,False,False,104.887,,,"LINESTRING (140.5720597 42.1075632, 140.5717636 42.1073877, 140.5716594 42.1073251, 140.5715825 42.1072659, 140.5712935 42.1069817, 140.5712178 42.1068707)",
238029277,本町３号線,unclassified,False,True,121.079,,,"LINESTRING (140.5720597 42.1075632, 140.5723103 42.1077398, 140.5723576 42.1077922, 140.5727498 42.1082964, 140.5728594 42.1084651)",
"[238029293, 558978271]",本町１号線,unclassified,False,False,96.056,,,"LINESTRING (140.5720597 42.1075632, 140.5723963 42.1073822, 140.5727929 42.1078533)",
558978271,本町１号線,unclassified,False,False,69.023,,,"LINESTRING (140.5727929 42.1078533, 140.5732022 42.1083947)",
"[238029293, 558978271]",本町１号線,unclassified,False,True,96.056,,,"LINESTRING (140.5727929 42.1078533, 140.5723963 42.1073822, 140.5720597 42.1075632)",
558978272,本町２号線,unclassified,False,True,90.455,,,"LINESTRING (140.5727929 42.1078533, 140.5735509 42.1074915, 140.573715 42.1074131)",
36823564,御幸町４号線,unclassified,False,True,63.485,,,"LINESTRING (140.5757188 42.1079337, 140.5754552 42.1073973)",30
604473428,御幸町４号線,unclassified,False,False,50.086,,,"LINESTRING (140.5757188 42.1079337, 140.5759705 42.1083436)",30
604473429,御幸町２号線,unclassified,False,False,57.435,,,"LINESTRING (140.5757188 42.1079337, 140.5750932 42.1081604)",30
663448375,御幸町２号線,tertiary,False,True,59.184,,,"LINESTRING (140.5757188 42.1079337, 140.5763771 42.1077221)",30
558993906,御幸町１号線,unclassified,False,False,66.985,,,"LINESTRING (140.5773201 42.1079573, 140.578078 42.1077411)",30
238029309,御幸町３号線,unclassified,False,False,54.663,,,"LINESTRING (140.5773201 42.1079573, 140.5771793 42.1077383, 140.5770586 42.107506)",
558993906,御幸町１号線,unclassified,False,True,58.07899999999999,,,"LINESTRING (140.5773201 42.1079573, 140.5770934 42.1080189, 140.5766609 42.1081407)",30
558983097,森川町１９号線,residential,False,False,15.969,,,"LINESTRING (140.5783397 42.1009997, 140.578494 42.1010864)",
558983097,森川町１９号線,residential,False,False,43.571,,,"LINESTRING (140.578494 42.1010864, 140.5789289 42.1013087)",
252487440,,residential,False,True,87.26400000000001,,,"LINESTRING (140.578494 42.1010864, 140.5783413 42.1012341, 140.5787692 42.1014721, 140.5789289 42.1013087)",
558983097,森川町１９号線,residential,False,True,15.969,,,"LINESTRING (140.578494 42.1010864, 140.5783397 42.1009997)",
