osmid,oneway,lanes,highway,reversed,length,ref,name,geometry,bridge
119033417,False,,tertiary,False,112.161,,,"LINESTRING (134.688485 34.812246, 134.6880372 34.8113067)",
119033422,False,,tertiary,True,58.326,,,"LINESTRING (134.688485 34.812246, 134.6887032 34.812739)",
119033587,False,,unclassified,False,91.572,,,"LINESTRING (134.688485 34.812246, 134.6894247 34.811958)",
119033291,False,,unclassified,False,120.567,,,"LINESTRING (134.6817569 34.8122557, 134.6822404 34.8132647)",
119459837,True,1,trunk_link,False,69.575,,,"LINESTRING (134.6817569 34.8122557, 134.6824654 34.8120252)",
119033182,False,,unclassified,True,100.554,,,"LINESTRING (134.6874635 34.8125842, 134.688485 34.812246)",
119033280,False,,unclassified,True,114.335,,,"LINESTRING (134.6874635 34.8125842, 134.6870245 34.8116212)",
119033481,False,,unclassified,False,108.412,,,"LINESTRING (134.6874635 34.8125842, 134.6878775 34.813498)",
"[119033189, 119033213, 119033350]",False,,unclassified,False,88.69900000000001,,,"LINESTRING (134.6874635 34.8125842, 134.6873772 34.812643, 134.6867087 34.8128605, 134.6865727 34.812889)",yes
119459837,True,1,trunk_link,False,65.915,,,"LINESTRING (134.6810865 34.8124758, 134.6817569 34.8122557)",
119033197,False,,unclassified,False,127.076,,,"LINESTRING (134.6810865 34.8124758, 134.681438 34.813165, 134.681621 34.813531)",
119033178,False,,unclassified,False,101.689,,,"LINESTRING (134.683728 34.8126052, 134.6833119 34.8117569)",
119033395,False,,unclassified,False,120.886,,,"LINESTRING (134.683728 34.8126052, 134.684203 34.81362)",
119033490,False,,unclassified,True,165.651,,,"LINESTRING (134.683728 34.8126052, 134.6854377 34.8121063)",
119033607,False,,unclassified,False,69.58,,,"LINESTRING (134.683728 34.8126052, 134.6830617 34.812909)",
119033362,False,,unclassified,False,130.87,,,"LINESTRING (134.6804505 34.8127185, 134.68094 34.8138247)",
736378439,False,,unclassified,False,50.206,,,"LINESTRING (134.6804505 34.8127185, 134.680279 34.8122895)",
119459837,True,1,trunk_link,False,64.02799999999999,,,"LINESTRING (134.6804505 34.8127185, 134.6808526 34.8125651, 134.6810865 34.8124758)",
119033254,False,,unclassified,False,52.526,,,"LINESTRING (134.6906802 34.8128076, 134.6901405 34.8129713)",
119033444,False,,unclassified,False,41.982,,,"LINESTRING (134.6906802 34.8128076, 134.6904431 34.8124841)",
119033357,False,,unclassified,False,66.433,,,"LINESTRING (134.6865727 34.812889, 134.6858933 34.813103)",
119033399,False,,unclassified,False,116.643,,,"LINESTRING (134.6865727 34.812889, 134.6861257 34.8119063)",
119033478,False,,unclassified,False,110.396,,,"LINESTRING (134.6865727 34.812889, 134.686996 34.813819)",
"[119033213, 119033189, 119033350]",False,,unclassified,True,88.69900000000001,,,"LINESTRING (134.6865727 34.812889, 134.6867087 34.8128605, 134.6873772 34.812643, 134.6874635 34.8125842)",yes
119033208,False,,unclassified,False,62.043,,,"LINESTRING (134.6900958 34.8128868, 134.6897491 34.8124069)",
119033208,False,,unclassified,True,10.244,,,"LINESTRING (134.6900958 34.8128868, 134.6901405 34.8129713)",
119033640,False,,unclassified,False,113.946,,,"LINESTRING (134.6900958 34.8128868, 134.6889083 34.8132023)",
119033260,False,,unclassified,False,15.918,,,"LINESTRING (134.6830617 34.812909, 134.6829105 34.8129803)",
119033607,False,,unclassified,True,69.58,,,"LINESTRING (134.6830617 34.812909, 134.683728 34.8126052)",
1075683832,True,,tertiary,False,111.373,,,"LINESTRING (134.6830617 34.812909, 134.6826118 34.811978)",
119033208,False,,unclassified,False,10.244,,,"LINESTRING (134.6901405 34.8129713, 134.6900958 34.8128868)",
119033208,False,,unclassified,True,24.241,,,"LINESTRING (134.6901405 34.8129713, 134.6902249 34.813178)",
119033254,False,,unclassified,True,52.526,,,"LINESTRING (134.6901405 34.8129713, 134.6906802 34.8128076)",
119033344,False,,unclassified,True,109.306,,,"LINESTRING (134.6858933 34.813103, 134.6863002 34.8140275)",
119033357,False,,unclassified,True,66.433,,,"LINESTRING (134.6858933 34.813103, 134.6865727 34.812889)",
119033442,False,,unclassified,False,118.376,,,"LINESTRING (134.6858933 34.813103, 134.6854377 34.8121063)",
"[119033584, 1075683834]",False,,unclassified,False,164.673,,,"LINESTRING (134.6858933 34.813103, 134.6851448 34.8133319, 134.684203 34.81362)",
119033222,False,,tertiary,True,51.558,,,"LINESTRING (134.6889083 34.8132023, 134.6891147 34.8136339)",
119033274,False,,unclassified,False,99.684,,,"LINESTRING (134.6889083 34.8132023, 134.6878775 34.813498)",
119033422,False,,tertiary,False,54.814,,,"LINESTRING (134.6889083 34.8132023, 134.6887032 34.812739)",
119033640,False,,unclassified,True,113.946,,,"LINESTRING (134.6889083 34.8132023, 134.6900958 34.8128868)",
119033260,False,,unclassified,True,68.866,,,"LINESTRING (134.6822404 34.8132647, 134.6829105 34.8129803)",
119033291,False,,unclassified,True,120.567,,,"LINESTRING (134.6822404 34.8132647, 134.6817569 34.8122557)",
119033299,False,,unclassified,True,100.848,,,"LINESTRING (134.6822404 34.8132647, 134.6826506 34.8141068)",
119033332,False,,unclassified,True,63.831,,,"LINESTRING (134.6822404 34.8132647, 134.681621 34.813531)",
119033274,False,,unclassified,True,99.684,,,"LINESTRING (134.6878775 34.813498, 134.6889083 34.8132023)",
119033481,False,,unclassified,True,108.412,,,"LINESTRING (134.6878775 34.813498, 134.6874635 34.8125842)",
119033579,False,,unclassified,True,212.914,,,"LINESTRING (134.6878775 34.813498, 134.6882641 34.8144215, 134.6893401 34.8141054)",
119033332,False,,unclassified,False,63.831,,,"LINESTRING (134.681621 34.813531, 134.6822404 34.8132647)",
119033351,False,,unclassified,True,70.226,,,"LINESTRING (134.681621 34.813531, 134.68094 34.8138247)",
119033591,False,,unclassified,False,93.647,,,"LINESTRING (134.681621 34.813531, 134.681983 34.814319)",
119033197,False,,unclassified,True,127.076,,,"LINESTRING (134.681621 34.813531, 134.681438 34.813165, 134.6810865 34.8124758)",
119033325,False,,unclassified,False,68.019,,,"LINESTRING (134.684203 34.81362, 134.6835047 34.8138333)",
119033395,False,,unclassified,True,120.886,,,"LINESTRING (134.684203 34.81362, 134.683728 34.8126052)",
119033489,False,,unclassified,False,110.806,,,"LINESTRING (134.684203 34.81362, 134.6846599 34.8145432)",
"[119033584, 1075683834]",False,,unclassified,True,164.673,,,"LINESTRING (134.684203 34.81362, 134.6851448 34.8133319, 134.6858933 34.813103)",
119033208,False,,unclassified,False,54.061,,,"LINESTRING (134.6904622 34.8137595, 134.6902741 34.8132985)",
119033208,False,,unclassified,True,10.458,,,"LINESTRING (134.6904622 34.8137595, 134.6904985 34.8138487)",
119033624,False,,unclassified,False,109.422,,,"LINESTRING (134.6904622 34.8137595, 134.6893401 34.8141054)",
119033351,False,,unclassified,False,70.226,,,"LINESTRING (134.68094 34.8138247, 134.681621 34.813531)",
119033360,False,,unclassified,False,85.309,,,"LINESTRING (134.68094 34.8138247, 134.680065 34.814094)",
119033362,False,,unclassified,True,130.87,,,"LINESTRING (134.68094 34.8138247, 134.6804505 34.8127185)",
119033504,False,,unclassified,True,84.164,,,"LINESTRING (134.68094 34.8138247, 134.6812832 34.8145272)",
119033170,False,,unclassified,False,67.62,,,"LINESTRING (134.686996 34.813819, 134.6863002 34.8140275)",
119033181,False,,unclassified,False,55.152,,,"LINESTRING (134.686996 34.813819, 134.6872062 34.814284)",
119033478,False,,unclassified,True,110.396,,,"LINESTRING (134.686996 34.813819, 134.6865727 34.812889)",
119033208,False,,unclassified,False,10.458,,,"LINESTRING (134.6904985 34.8138487, 134.6904622 34.8137595)",
119033208,False,,unclassified,True,51.744,,,"LINESTRING (134.6904985 34.8138487, 134.6907098 34.8142805)",
119033325,False,,unclassified,True,68.019,,,"LINESTRING (134.6835047 34.8138333, 134.684203 34.81362)",
1075683832,True,,tertiary,False,110.448,,,"LINESTRING (134.6835047 34.8138333, 134.6830617 34.812909)",
1075683833,False,,unclassified,False,15.523,,,"LINESTRING (134.6835047 34.8138333, 134.6833472 34.8138859)",
119033170,False,,unclassified,True,67.62,,,"LINESTRING (134.6863002 34.8140275, 134.686996 34.813819)",
119033211,False,,tertiary,False,54.13,,,"LINESTRING (134.6863002 34.8140275, 134.6865038 34.8144847)",
119033344,False,,unclassified,False,109.306,,,"LINESTRING (134.6863002 34.8140275, 134.6858933 34.813103)",
119033585,False,,unclassified,True,160.35,,,"LINESTRING (134.6863002 34.8140275, 134.6846599 34.8145432)",
119033360,False,,unclassified,True,85.309,,,"LINESTRING (134.680065 34.814094, 134.68094 34.8138247)",
119033418,False,,unclassified,True,84.637,,,"LINESTRING (134.680065 34.814094, 134.680413 34.8147995)",
119033253,False,,unclassified,True,68.173,,,"LINESTRING (134.6826506 34.8141068, 134.6833472 34.8138859)",
119033279,False,,unclassified,False,65.355,,,"LINESTRING (134.6826506 34.8141068, 134.681983 34.814319)",
119033299,False,,unclassified,False,100.848,,,"LINESTRING (134.6826506 34.8141068, 134.6822404 34.8132647)",
119033459,False,,unclassified,True,162.024,,,"LINESTRING (134.6826506 34.8141068, 134.6832971 34.8154638)",
119033222,False,,tertiary,False,56.322,,,"LINESTRING (134.6893401 34.8141054, 134.6891147 34.8136339)",
119033390,False,,tertiary,True,63.85,,,"LINESTRING (134.6893401 34.8141054, 134.6894257 34.8146753)",
119033624,False,,unclassified,True,109.422,,,"LINESTRING (134.6893401 34.8141054, 134.6904622 34.8137595)",
119033579,False,,unclassified,False,212.914,,,"LINESTRING (134.6893401 34.8141054, 134.6882641 34.8144215, 134.6878775 34.813498)",
119033208,False,,unclassified,False,51.744,,,"LINESTRING (134.6907098 34.8142805, 134.6904985 34.8138487)",
119033238,False,,unclassified,True,41.01,,,"LINESTRING (134.6907098 34.8142805, 134.6909116 34.81461)",
878947235,False,,secondary,False,125.178,401,中島姫路停車場線,"LINESTRING (134.6907098 34.8142805, 134.6894257 34.8146753)",
119033181,False,,unclassified,True,55.152,,,"LINESTRING (134.6872062 34.814284, 134.686996 34.813819)",
119033204,False,,unclassified,False,115.155,,,"LINESTRING (134.6872062 34.814284, 134.687628 34.81526)",
119033633,False,,unclassified,False,67.896,,,"LINESTRING (134.6872062 34.814284, 134.6865038 34.8144847)",
119033279,False,,unclassified,True,65.355,,,"LINESTRING (134.681983 34.814319, 134.6826506 34.8141068)",
119033293,False,,unclassified,False,162.25,,,"LINESTRING (134.681983 34.814319, 134.6826216 34.8156807)",
119033509,False,,unclassified,False,67.951,,,"LINESTRING (134.681983 34.814319, 134.6812832 34.8145272)",
119033591,False,,unclassified,True,93.647,,,"LINESTRING (134.681983 34.814319, 134.681621 34.813531)",
119033211,False,,tertiary,True,54.13,,,"LINESTRING (134.6865038 34.8144847, 134.6863002 34.8140275)",
119033633,False,,unclassified,False,67.252,,,"LINESTRING (134.6865038 34.8144847, 134.685814 34.814697)",
119033633,False,,unclassified,True,67.896,,,"LINESTRING (134.6865038 34.8144847, 134.6872062 34.814284)",
119033477,False,,unclassified,False,85.016,,,"LINESTRING (134.6812832 34.8145272, 134.680413 34.8147995)",
119033504,False,,unclassified,False,84.164,,,"LINESTRING (134.6812832 34.8145272, 134.68094 34.8138247)",
119033509,False,,unclassified,True,67.951,,,"LINESTRING (134.6812832 34.8145272, 134.681983 34.814319)",
119033631,False,,unclassified,False,163.205,,,"LINESTRING (134.6812832 34.8145272, 134.6819452 34.8158906)",
119033389,False,,unclassified,False,52.381,,,"LINESTRING (134.6846599 34.8145432, 134.684859 34.814985)",
119033489,False,,unclassified,True,110.806,,,"LINESTRING (134.6846599 34.8145432, 134.684203 34.81362)",
119033585,False,,unclassified,False,160.35,,,"LINESTRING (134.6846599 34.8145432, 134.6863002 34.8140275)",
119033238,False,,unclassified,False,41.01,,,"LINESTRING (134.6909116 34.81461, 134.6907098 34.8142805)",
119033309,False,,residential,True,125.423,,,"LINESTRING (134.6909116 34.81461, 134.6896665 34.8150868)",
119033495,False,,unclassified,False,119.999,,,"LINESTRING (134.685814 34.814697, 134.6862991 34.8157)",
119033633,False,,unclassified,False,92.879,,,"LINESTRING (134.685814 34.814697, 134.684859 34.814985)",
119033633,False,,unclassified,True,67.252,,,"LINESTRING (134.685814 34.814697, 134.6865038 34.8144847)",
119033418,False,,unclassified,False,84.637,,,"LINESTRING (134.680413 34.8147995, 134.680065 34.814094)",
119033477,False,,unclassified,True,85.016,,,"LINESTRING (134.680413 34.8147995, 134.6812832 34.8145272)",
119033597,False,,unclassified,False,111.839,,,"LINESTRING (134.680413 34.8147995, 134.680862 34.8157353)",
119033186,False,,unclassified,True,53.322,,,"LINESTRING (134.6885259 34.8149857, 134.688738 34.8154325)",
119033200,False,,tertiary,True,89.101,,,"LINESTRING (134.6885259 34.8149857, 134.6894257 34.8146753)",
"[119033187, 119033423, 119033215]",False,,tertiary,False,87.473,,,"LINESTRING (134.6885259 34.8149857, 134.688311 34.8150572, 134.6877845 34.8152144, 134.687628 34.81526)",yes
119033389,False,,unclassified,True,52.381,,,"LINESTRING (134.684859 34.814985, 134.6846599 34.8145432)",
119033586,False,,unclassified,False,68.162,,,"LINESTRING (134.684859 34.814985, 134.6841614 34.8152035)",
119033633,False,,unclassified,True,92.879,,,"LINESTRING (134.684859 34.814985, 134.685814 34.814697)",
119033309,False,,residential,False,125.423,,,"LINESTRING (134.6896665 34.8150868, 134.6909116 34.81461)",
867650471,True,,secondary,False,50.913,401,中島姫路停車場線,"LINESTRING (134.6896665 34.8150868, 134.6895501 34.8148477, 134.6894257 34.8146753)",
119033250,False,,unclassified,False,15.18,,,"LINESTRING (134.6841614 34.8152035, 134.6840048 34.8152494)",
119033586,False,,unclassified,True,68.162,,,"LINESTRING (134.6841614 34.8152035, 134.684859 34.814985)",
1075683832,True,,tertiary,False,163.73,,,"LINESTRING (134.6841614 34.8152035, 134.6835047 34.8138333)",
119033204,False,,unclassified,True,115.155,,,"LINESTRING (134.687628 34.81526, 134.6872062 34.814284)",
119033498,False,,unclassified,False,91.146,,,"LINESTRING (134.687628 34.81526, 134.687991 34.8160236)",
119033635,False,,tertiary,True,130.81,,,"LINESTRING (134.687628 34.81526, 134.6862991 34.8157)",
"[119033187, 119033215, 119033423]",False,,tertiary,True,87.47300000000001,,,"LINESTRING (134.687628 34.81526, 134.6877845 34.8152144, 134.688311 34.8150572, 134.6885259 34.8149857)",yes
119033186,False,,unclassified,False,53.322,,,"LINESTRING (134.688738 34.8154325, 134.6885259 34.8149857)",
119033346,False,,unclassified,True,82.553,,,"LINESTRING (134.688738 34.8154325, 134.6895614 34.8151256)",
119033469,False,,unclassified,True,93.3,,,"LINESTRING (134.688738 34.8154325, 134.6888893 34.8158135, 134.6891196 34.8157592, 134.6893887 34.8156614)",
32081972,True,,secondary,False,109.123,401,中島姫路停車場線,"LINESTRING (134.6897551 34.815528, 134.6902056 34.816437)",
119033335,False,,unclassified,False,36.59,,,"LINESTRING (134.6897551 34.815528, 134.6893887 34.8156614)",
119033250,False,,unclassified,True,68.865,,,"LINESTRING (134.6832971 34.8154638, 134.6840048 34.8152494)",
119033459,False,,unclassified,False,162.024,,,"LINESTRING (134.6832971 34.8154638, 134.6826506 34.8141068)",
119033599,False,,unclassified,False,66.215,,,"LINESTRING (134.6832971 34.8154638, 134.6826216 34.8156807)",
119033625,False,,unclassified,True,136.145,,,"LINESTRING (134.6832971 34.8154638, 134.6838352 34.8166057)",
119033282,False,,unclassified,False,106.364,,,"LINESTRING (134.6893887 34.8156614, 134.6898457 34.8165413)",
119033335,False,,unclassified,True,36.59,,,"LINESTRING (134.6893887 34.8156614, 134.6897551 34.815528)",
119033469,False,,unclassified,False,93.3,,,"LINESTRING (134.6893887 34.8156614, 134.6891196 34.8157592, 134.6888893 34.8158135, 134.688738 34.8154325)",
119033242,False,,unclassified,False,36.286,,,"LINESTRING (134.6862991 34.8157, 134.6864476 34.8160027)",
119033446,False,,tertiary,False,63.93,,,"LINESTRING (134.6862991 34.8157, 134.6856543 34.8159243)",
119033495,False,,unclassified,True,119.999,,,"LINESTRING (134.6862991 34.8157, 134.685814 34.814697)",
119033635,False,,tertiary,False,130.81,,,"LINESTRING (134.6862991 34.8157, 134.687628 34.81526)",
119033293,False,,unclassified,True,162.25,,,"LINESTRING (134.6826216 34.8156807, 134.681983 34.814319)",
119033470,False,,unclassified,True,146.624,,,"LINESTRING (134.6826216 34.8156807, 134.683212 34.816907)",
119033595,False,,unclassified,False,66.013,,,"LINESTRING (134.6826216 34.8156807, 134.6819452 34.8158906)",
119033599,False,,unclassified,True,66.215,,,"LINESTRING (134.6826216 34.8156807, 134.6832971 34.8154638)",
119033381,False,,unclassified,False,54.059,,,"LINESTRING (134.680862 34.8157353, 134.681094 34.8161826)",
119033597,False,,unclassified,True,111.839,,,"LINESTRING (134.680862 34.8157353, 134.680413 34.8147995)",
119033409,False,,tertiary,False,96.942,,,"LINESTRING (134.6856543 34.8159243, 134.684671 34.8162535)",
119033446,False,,tertiary,True,63.93,,,"LINESTRING (134.6856543 34.8159243, 134.6862991 34.8157)",
119033468,False,,unclassified,True,36.058,,,"LINESTRING (134.6856543 34.8159243, 134.6858063 34.8162236)",
119033480,False,,unclassified,False,157.023,,,"LINESTRING (134.6819452 34.8158906, 134.6826024 34.8171956)",
119033538,False,,unclassified,False,84.217,,,"LINESTRING (134.6819452 34.8158906, 134.681094 34.8161826)",
119033595,False,,unclassified,True,66.013,,,"LINESTRING (134.6819452 34.8158906, 134.6826216 34.8156807)",
119033631,False,,unclassified,True,163.205,,,"LINESTRING (134.6819452 34.8158906, 134.6812832 34.8145272)",
119033275,False,,unclassified,True,62.476,,,"LINESTRING (134.687991 34.8160236, 134.688246 34.816545)",
119033498,False,,unclassified,True,91.146,,,"LINESTRING (134.687991 34.8160236, 134.687628 34.81526)",
119033561,False,,unclassified,True,129.823,,,"LINESTRING (134.687991 34.8160236, 134.6866711 34.8164582)",
119033381,False,,unclassified,True,54.059,,,"LINESTRING (134.681094 34.8161826, 134.680862 34.8157353)",
119033522,False,,unclassified,False,112.605,,,"LINESTRING (134.681094 34.8161826, 134.6815047 34.8171375)",
119033538,False,,unclassified,True,84.217,,,"LINESTRING (134.681094 34.8161826, 134.6819452 34.8158906)",
119033409,False,,tertiary,True,96.942,,,"LINESTRING (134.684671 34.8162535, 134.6856543 34.8159243)",
119033531,False,,tertiary,False,15.453,,,"LINESTRING (134.684671 34.8162535, 134.6845156 34.8163086)",
545982107,True,,tertiary,False,125.682,,,"LINESTRING (134.684671 34.8162535, 134.6841614 34.8152035)",
119033288,False,,unclassified,False,34.842,,,"LINESTRING (134.6902056 34.816437, 134.6898457 34.8165413)",
119033463,False,,unclassified,True,8.437,,,"LINESTRING (134.6902056 34.816437, 134.6902913 34.8164086)",
32081972,True,,secondary,False,77.731,401,中島姫路停車場線,"LINESTRING (134.6902056 34.816437, 134.690384 34.8168076, 134.6905374 34.8170805)",
119033242,False,,unclassified,False,31.808,,,"LINESTRING (134.6867008 34.8165187, 134.686837 34.816782)",
119033242,False,,unclassified,True,7.253,,,"LINESTRING (134.6867008 34.8165187, 134.6866711 34.8164582)",
119033428,False,,unclassified,False,64.022,,,"LINESTRING (134.6867008 34.8165187, 134.686047 34.816727)",
119033275,False,,unclassified,False,62.476,,,"LINESTRING (134.688246 34.816545, 134.687991 34.8160236)",
119033365,False,,unclassified,True,63.74,,,"LINESTRING (134.688246 34.816545, 134.688512 34.817075)",
119033487,False,,unclassified,False,128.704,,,"LINESTRING (134.688246 34.816545, 134.6869395 34.81698)",
119033282,False,,unclassified,True,106.364,,,"LINESTRING (134.6898457 34.8165413, 134.6893887 34.8156614)",
119033288,False,,unclassified,True,34.842,,,"LINESTRING (134.6898457 34.8165413, 134.6902056 34.816437)",
119033473,False,,unclassified,True,124.63900000000001,,,"LINESTRING (134.6898457 34.8165413, 134.6893876 34.8166803, 134.6894367 34.8169188, 134.6896403 34.8173667)",
119033472,False,,unclassified,True,89.853,,,"LINESTRING (134.6838352 34.8166057, 134.6842034 34.8173551)",
119033625,False,,unclassified,False,136.145,,,"LINESTRING (134.6838352 34.8166057, 134.6832971 34.8154638)",
545987615,False,,tertiary,False,66.023,,,"LINESTRING (134.6838352 34.8166057, 134.683212 34.816907)",
545987615,False,,tertiary,True,70.352,,,"LINESTRING (134.6838352 34.8166057, 134.6845156 34.8163086)",
119033428,False,,unclassified,True,64.022,,,"LINESTRING (134.686047 34.816727, 134.6867008 34.8165187)",
119033468,False,,unclassified,False,30.685,,,"LINESTRING (134.686047 34.816727, 134.6859221 34.8164708)",
119033518,False,,unclassified,False,32.386,,,"LINESTRING (134.686047 34.816727, 134.6861923 34.8169927)",
119033563,False,,unclassified,True,98.183,,,"LINESTRING (134.686047 34.816727, 134.685053 34.8170642)",
119033348,False,,unclassified,False,82.905,,,"LINESTRING (134.683212 34.816907, 134.683547 34.8176)",
119033470,False,,unclassified,False,146.624,,,"LINESTRING (134.683212 34.816907, 134.6826216 34.8156807)",
545987615,False,,tertiary,False,64.24,,,"LINESTRING (134.683212 34.816907, 134.6826024 34.8171956)",
545987615,False,,tertiary,True,66.023,,,"LINESTRING (134.683212 34.816907, 134.6838352 34.8166057)",
119033168,False,,unclassified,True,64.402,,,"LINESTRING (134.686964 34.8170273, 134.6863121 34.8172487)",
119033242,False,,unclassified,False,30.224,,,"LINESTRING (134.686964 34.8170273, 134.6870844 34.8172805)",
119033242,False,,unclassified,True,5.715,,,"LINESTRING (134.686964 34.8170273, 134.6869395 34.81698)",
119033435,False,,tertiary,False,63.177,,,"LINESTRING (134.6905374 34.8170805, 134.6898913 34.8172841)",
119033435,False,,tertiary,True,9.206,,,"LINESTRING (134.6905374 34.8170805, 134.6906303 34.8170483)",
119033305,False,,unclassified,False,68.583,,,"LINESTRING (134.688512 34.817075, 134.68879 34.817648)",
119033319,False,,unclassified,True,129.677,,,"LINESTRING (134.688512 34.817075, 134.687194 34.81751)",
119033365,False,,unclassified,False,63.74,,,"LINESTRING (134.688512 34.817075, 134.688246 34.816545)",
119033408,False,,unclassified,True,125.439,,,"LINESTRING (134.6815047 34.8171375, 134.6802452 34.8175885)",
119033430,False,,unclassified,False,54.736,,,"LINESTRING (134.6815047 34.8171375, 134.68171 34.8176)",
119033522,False,,unclassified,True,112.605,,,"LINESTRING (134.6815047 34.8171375, 134.681094 34.8161826)",
119033398,False,,unclassified,True,74.078,,,"LINESTRING (134.6826024 34.8171956, 134.682919 34.817809)",
119033480,False,,unclassified,True,157.023,,,"LINESTRING (134.6826024 34.8171956, 134.6819452 34.8158906)",
545987615,False,,tertiary,False,93.052,,,"LINESTRING (134.6826024 34.8171956, 134.68171 34.8176)",
545987615,False,,tertiary,True,64.24,,,"LINESTRING (134.6826024 34.8171956, 134.683212 34.816907)",
119033168,False,,unclassified,False,64.402,,,"LINESTRING (134.6863121 34.8172487, 134.686964 34.8170273)",
119033382,False,,unclassified,False,30.634,,,"LINESTRING (134.6863121 34.8172487, 134.6864227 34.8175088)",
119033503,False,,unclassified,False,99.416,,,"LINESTRING (134.6863121 34.8172487, 134.6852978 34.8175742)",
119033518,False,,unclassified,True,30.495,,,"LINESTRING (134.6863121 34.8172487, 134.6861923 34.8169927)",
