osmid,lanes,highway,oneway,reversed,length,ref,name,bridge,maxspeed,geometry
91369301,,secondary,False,True,14.991,434,和知三次線,,20,"LINESTRING (132.8472702 34.8141716, 132.8474219 34.8142232)"
117927587,,unclassified,False,False,217.01,,,,,"LINESTRING (132.8472702 34.8141716, 132.8473109 34.8138137, 132.8476005 34.8122394)"
96772331,,residential,False,True,66.888,,,,,"LINESTRING (132.8527773 34.8058154, 132.8527756 34.805991, 132.8527786 34.8061085, 132.8527347 34.8064148)"
568394558,2,trunk,False,False,50.802,375,国道375号,,,"LINESTRING (132.8527773 34.8058154, 132.8525516 34.8058882, 132.8522615 34.8059867)"
24271544,2,tertiary,False,False,31.581,,,,,"LINESTRING (132.8489578 34.8066331, 132.8490666 34.8069027)"
24271544,2,tertiary,False,True,39.861,,,,,"LINESTRING (132.8489578 34.8066331, 132.8488506 34.8062856)"
568394558,2,trunk,False,False,55.204,375,国道375号,,,"LINESTRING (132.8522615 34.8059867, 132.8516861 34.8061392)"
96772320,,unclassified,False,False,64.39699999999999,,,,,"LINESTRING (132.8522615 34.8059867, 132.8523144 34.8060263, 132.8525047 34.8061819, 132.8527347 34.8064148)"
568394558,2,trunk,False,True,50.802,375,国道375号,,,"LINESTRING (132.8522615 34.8059867, 132.8525516 34.8058882, 132.8527773 34.8058154)"
96772307,,residential,False,False,53.08,,,,,"LINESTRING (132.8551323 34.8071666, 132.8550746 34.8066916)"
96772327,,residential,False,False,12.904,,,,,"LINESTRING (132.8551323 34.8071666, 132.8552726 34.8071526)"
96772327,,residential,False,True,112.24499999999999,,,,,"LINESTRING (132.8551323 34.8071666, 132.8539597 34.8073579, 132.8539269 34.8073649)"
260698526,2,tertiary,False,True,3.181,,,,,"LINESTRING (132.8569113 34.8069367, 132.8568766 34.8069341)"
96772328,,residential,False,True,46.95,,,,,"LINESTRING (132.8569113 34.8069367, 132.8570842 34.8071719, 132.8571624 34.8073047)"
96772322,,residential,False,False,42.171,,,,,"LINESTRING (132.8525737 34.8078008, 132.8528415 34.8081098)"
96772327,,residential,False,False,7.22,,,,,"LINESTRING (132.8525737 34.8078008, 132.8526396 34.8077649)"
96772327,,residential,False,True,47.648,,,,,"LINESTRING (132.8525737 34.8078008, 132.8520587 34.8078702)"
96772320,,unclassified,False,False,53.611000000000004,,,,,"LINESTRING (132.8527347 34.8064148, 132.8529533 34.8065419, 132.8531206 34.8066277, 132.8532315 34.8066696)"
96772320,,unclassified,False,True,64.397,,,,,"LINESTRING (132.8527347 34.8064148, 132.8525047 34.8061819, 132.8523144 34.8060263, 132.8522615 34.8059867)"
96772331,,residential,False,False,66.88799999999999,,,,,"LINESTRING (132.8527347 34.8064148, 132.8527786 34.8061085, 132.8527756 34.805991, 132.8527773 34.8058154)"
96772331,,residential,False,True,152.341,,,,,"LINESTRING (132.8527347 34.8064148, 132.8526158 34.806898, 132.8525526 34.8072322, 132.852568 34.807471, 132.8526396 34.8077649)"
96772307,,residential,False,True,53.08,,,,,"LINESTRING (132.8550746 34.8066916, 132.8551323 34.8071666)"
96772307,,residential,False,False,55.58,,,,,"LINESTRING (132.8550746 34.8066916, 132.8550585 34.8063503, 132.8550296 34.8061938)"
96772320,,unclassified,False,True,117.673,,,,,"LINESTRING (132.8550746 34.8066916, 132.8544447 34.8066994, 132.8538083 34.8066534, 132.8537883 34.8066527)"
96772322,,residential,False,True,140.545,,,,,"LINESTRING (132.8536953 34.8079489, 132.8537453 34.8083908, 132.8536574 34.8084023, 132.8534335 34.8083865, 132.8532965 34.8083435, 132.8531329 34.8082795, 132.8528415 34.8081098)"
96772293,,residential,False,False,76.961,,,,,"LINESTRING (132.8520587 34.8078702, 132.8519604 34.8071828)"
96772327,,residential,False,False,47.648,,,,,"LINESTRING (132.8520587 34.8078702, 132.8525737 34.8078008)"
96772327,,residential,False,True,101.625,,,,,"LINESTRING (132.8520587 34.8078702, 132.8510878 34.8080002, 132.8509587 34.8080071)"
221306062,,unclassified,False,False,90.993,,,,,"LINESTRING (132.8532315 34.8066696, 132.8534222 34.8074728)"
96772320,,unclassified,False,False,51.065,,,,,"LINESTRING (132.8532315 34.8066696, 132.8534922 34.8066417, 132.8537883 34.8066527)"
96772320,,unclassified,False,True,53.611000000000004,,,,,"LINESTRING (132.8532315 34.8066696, 132.8531206 34.8066277, 132.8529533 34.8065419, 132.8527347 34.8064148)"
96772322,,residential,False,True,42.171,,,,,"LINESTRING (132.8528415 34.8081098, 132.8525737 34.8078008)"
96772322,,residential,False,False,140.545,,,,,"LINESTRING (132.8528415 34.8081098, 132.8531329 34.8082795, 132.8532965 34.8083435, 132.8534335 34.8083865, 132.8536574 34.8084023, 132.8537453 34.8083908, 132.8536953 34.8079489)"
96772344,,residential,False,False,45.401,,,,,"LINESTRING (132.8528415 34.8081098, 132.8528036 34.8082203, 132.8527943 34.8085137)"
221552462,,unclassified,False,False,4.688,,,,,"LINESTRING (132.8533351 34.8090392, 132.853381 34.8090581)"
96772344,,residential,False,True,83.09799999999998,,,,,"LINESTRING (132.8533351 34.8090392, 132.8531664 34.8089378, 132.8530318 34.8088624, 132.8528416 34.8087647, 132.8528014 34.8086825, 132.8527929 34.8085921, 132.8527943 34.8085137)"
221552462,,unclassified,False,True,71.92500000000001,,,,,"LINESTRING (132.8533351 34.8090392, 132.8532952 34.8090317, 132.8529835 34.8089565, 132.852602 34.8088084)"
96774032,,unclassified,False,True,16.886,,,,,"LINESTRING (132.852602 34.8088084, 132.8525097 34.80894)"
221552462,,unclassified,False,False,71.925,,,,,"LINESTRING (132.852602 34.8088084, 132.8529835 34.8089565, 132.8532952 34.8090317, 132.8533351 34.8090392)"
221552462,,unclassified,False,True,178.78400000000002,,,,,"LINESTRING (132.852602 34.8088084, 132.8521614 34.8086229, 132.8517376 34.8084687, 132.8514694 34.808363, 132.8512763 34.8083058, 132.8511529 34.8082441, 132.8510402 34.8081472, 132.8509587 34.8080071)"
91369301,,secondary,False,False,54.053,434,和知三次線,,20,"LINESTRING (132.8479146 34.8144863, 132.8477344 34.814422, 132.8475594 34.8143031, 132.8474219 34.8142232)"
"[96774060, 96774044, 1092014471]",,secondary,False,False,169.137,434,"['旭橋', '和知三次線']",yes,,"LINESTRING (132.8479146 34.8144863, 132.8480208 34.8145069, 132.848156 34.8145191, 132.8495543 34.8146455, 132.8497518 34.8146156)"
1092014475,2,tertiary,False,True,215.545,,,,40,"LINESTRING (132.8479146 34.8144863, 132.8481645 34.813685, 132.8482734 34.8132012, 132.8483209 34.8128515, 132.8483545 34.8125855)"
96774032,,unclassified,False,False,16.886,,,,,"LINESTRING (132.8525097 34.80894, 132.852602 34.8088084)"
1092014471,,secondary,False,False,50.022,434,和知三次線,,,"LINESTRING (132.8555864 34.8143498, 132.8561309 34.8142995)"
1092014471,,secondary,False,True,27.618,434,和知三次線,,,"LINESTRING (132.8555864 34.8143498, 132.8552841 34.8143594)"
1092014471,,secondary,False,True,131.565,434,和知三次線,,,"LINESTRING (132.8516241 34.8144691, 132.8501834 34.8144988)"
96774051,,unclassified,False,False,299.08600000000007,,,,,"LINESTRING (132.8516241 34.8144691, 132.8516705 34.8140695, 132.8517141 34.8135916, 132.8517716 34.8132554, 132.8518268 34.8129848, 132.8518938 34.8127382, 132.8519185 34.8124581, 132.8518332 34.8120038, 132.8517468 34.8118146)"
1092014471,,secondary,False,False,334.352,434,和知三次線,,,"LINESTRING (132.8516241 34.8144691, 132.8536437 34.8144045, 132.8552841 34.8143594)"
96774051,,unclassified,False,True,5.067,,,,,"LINESTRING (132.8517025 34.8102774, 132.8516757 34.8103173)"
1092014471,,secondary,False,False,10.871,434,和知三次線,,,"LINESTRING (132.8497518 34.8146156, 132.8498704 34.8146244)"
96774039,,unclassified,False,False,575.8439999999999,,,,,"LINESTRING (132.8497518 34.8146156, 132.8498057 34.8144514, 132.849888 34.8140212, 132.8500768 34.8134191, 132.8503513 34.8123452, 132.8506577 34.8110234, 132.8507812 34.8105277, 132.8508594 34.8103508, 132.8509648 34.8102316, 132.8511194 34.8101605, 132.8512692 34.8101278, 132.8514356 34.8101695, 132.8516406 34.8102697, 132.8516757 34.8103173)"
"[96774044, 96774060, 1092014471]",,secondary,False,True,169.137,434,"['旭橋', '和知三次線']",yes,,"LINESTRING (132.8497518 34.8146156, 132.8495543 34.8146455, 132.848156 34.8145191, 132.8480208 34.8145069, 132.8479146 34.8144863)"
96774051,,unclassified,False,False,167.445,,,,,"LINESTRING (132.8517468 34.8118146, 132.8516932 34.8115702, 132.8516265 34.8108965, 132.8516414 34.8104934, 132.8516757 34.8103173)"
96774051,,unclassified,False,True,299.086,,,,,"LINESTRING (132.8517468 34.8118146, 132.8518332 34.8120038, 132.8519185 34.8124581, 132.8518938 34.8127382, 132.8518268 34.8129848, 132.8517716 34.8132554, 132.8517141 34.8135916, 132.8516705 34.8140695, 132.8516241 34.8144691)"
117927460,,residential,False,False,410.865,,,,,"LINESTRING (132.8517468 34.8118146, 132.8510342 34.8117767, 132.8506489 34.8117847, 132.850609 34.811942, 132.8503942 34.813121, 132.8504191 34.8135645, 132.8504103 34.813888, 132.8504033 34.8141714, 132.8503199 34.8142172, 132.8502335 34.8143379, 132.8501834 34.8144988)"
96774037,2,tertiary,False,True,156.824,,,,40,"LINESTRING (132.8483824 34.812303, 132.8483991 34.8121809, 132.84851 34.8113727, 132.8485506 34.8108997)"
96774045,,tertiary,False,True,71.732,,,,,"LINESTRING (132.8483824 34.812303, 132.8482024 34.8122884, 132.8476005 34.8122394)"
1092014475,2,tertiary,False,False,31.516,,,,40,"LINESTRING (132.8483824 34.812303, 132.8483687 34.8124412, 132.8483545 34.8125855)"
117927460,,residential,False,False,18.937,,,,,"LINESTRING (132.8501834 34.8144988, 132.8501842 34.8146691)"
1092014471,,secondary,False,False,131.565,434,和知三次線,,,"LINESTRING (132.8501834 34.8144988, 132.8516241 34.8144691)"
1092014471,,secondary,False,True,31.805,434,和知三次線,,,"LINESTRING (132.8501834 34.8144988, 132.8498704 34.8146244)"
117927460,,residential,False,True,410.86499999999995,,,,,"LINESTRING (132.8501834 34.8144988, 132.8502335 34.8143379, 132.8503199 34.8142172, 132.8504033 34.8141714, 132.8504103 34.813888, 132.8504191 34.8135645, 132.8503942 34.813121, 132.850609 34.811942, 132.8506489 34.8117847, 132.8510342 34.8117767, 132.8517468 34.8118146)"
96774051,,unclassified,False,False,5.067,,,,,"LINESTRING (132.8516757 34.8103173, 132.8517025 34.8102774)"
96774039,,unclassified,False,False,389.54699999999997,,,,,"LINESTRING (132.8516757 34.8103173, 132.8520722 34.8104515, 132.8526679 34.8108486, 132.8537816 34.8116015, 132.8545554 34.8122135, 132.8548579 34.8125942)"
96774039,,unclassified,False,True,575.844,,,,,"LINESTRING (132.8516757 34.8103173, 132.8516406 34.8102697, 132.8514356 34.8101695, 132.8512692 34.8101278, 132.8511194 34.8101605, 132.8509648 34.8102316, 132.8508594 34.8103508, 132.8507812 34.8105277, 132.8506577 34.8110234, 132.8503513 34.8123452, 132.8500768 34.8134191, 132.849888 34.8140212, 132.8498057 34.8144514, 132.8497518 34.8146156)"
96774051,,unclassified,False,True,167.445,,,,,"LINESTRING (132.8516757 34.8103173, 132.8516414 34.8104934, 132.8516265 34.8108965, 132.8516932 34.8115702, 132.8517468 34.8118146)"
96774037,2,tertiary,False,False,260.633,,,,40,"LINESTRING (132.8479872 34.8086434, 132.848092 34.8087622, 132.8482138 34.8089129, 132.8483066 34.8090879, 132.8483531 34.8093311, 132.8484855 34.8101202, 132.848545 34.8104866, 132.8485506 34.8108997)"
96774037,2,tertiary,False,True,51.608999999999995,,,,40,"LINESTRING (132.8479872 34.8086434, 132.8477777 34.8084058, 132.8476978 34.8082481)"
117927759,,unclassified,False,True,107.155,,,,,"LINESTRING (132.8479872 34.8086434, 132.8479126 34.8087196, 132.8480462 34.8091172, 132.8480145 34.8095699)"
117927591,,unclassified,False,True,45.378,,,,,"LINESTRING (132.8468877 34.8074051, 132.8466925 34.8072805, 132.8464896 34.8071609)"
117927629,,unclassified,False,False,27.841,,,,,"LINESTRING (132.8468877 34.8074051, 132.8469458 34.8074484, 132.846994 34.8075096, 132.8470111 34.8076218)"
96774039,,unclassified,False,True,389.54699999999997,,,,,"LINESTRING (132.8548579 34.8125942, 132.8545554 34.8122135, 132.8537816 34.8116015, 132.8526679 34.8108486, 132.8520722 34.8104515, 132.8516757 34.8103173)"
117927473,,residential,False,True,209.651,,,,,"LINESTRING (132.8548579 34.8125942, 132.8549534 34.8127957, 132.8552042 34.8130236, 132.855198 34.813296, 132.8551712 34.8135209, 132.8551336 34.813721, 132.8551303 34.8139983, 132.8551933 34.8141075, 132.8552369 34.814252, 132.8552841 34.8143594)"
91369301,,secondary,False,False,30.545,434,和知三次線,,20,"LINESTRING (132.8467359 34.8142205, 132.8464021 34.8142017)"
91369301,,secondary,False,True,49.079,434,和知三次線,,20,"LINESTRING (132.8467359 34.8142205, 132.8472702 34.8141716)"
117927591,,unclassified,False,False,45.378,,,,,"LINESTRING (132.8464896 34.8071609, 132.8466925 34.8072805, 132.8468877 34.8074051)"
117927467,,residential,False,True,58.751,,,,,"LINESTRING (132.8465951 34.8101125, 132.846611 34.8095843)"
117927794,,residential,False,False,56.8,,,,,"LINESTRING (132.8465951 34.8101125, 132.8465505 34.810622)"
117927750,,residential,False,False,141.566,,,,,"LINESTRING (132.8465312 34.8108986, 132.8464907 34.8121713)"
117927801,,residential,False,True,30.807,,,,,"LINESTRING (132.8465312 34.8108986, 132.8465505 34.810622)"
96774045,,tertiary,False,True,101.601,,,,,"LINESTRING (132.8476005 34.8122394, 132.8464907 34.8121713)"
117927559,,residential,False,True,153.559,,,,,"LINESTRING (132.8476005 34.8122394, 132.8478132 34.8108695)"
96774045,,tertiary,False,False,71.732,,,,,"LINESTRING (132.8476005 34.8122394, 132.8482024 34.8122884, 132.8483824 34.812303)"
117927587,,unclassified,False,True,217.01,,,,,"LINESTRING (132.8476005 34.8122394, 132.8473109 34.8138137, 132.8472702 34.8141716)"
117927559,,residential,False,False,153.559,,,,,"LINESTRING (132.8478132 34.8108695, 132.8476005 34.8122394)"
117927559,,residential,False,True,26.304,,,,,"LINESTRING (132.8478132 34.8108695, 132.8478502 34.8106349)"
117927625,,unclassified,False,True,67.405,,,,,"LINESTRING (132.8478132 34.8108695, 132.8485506 34.8108997)"
91369301,,secondary,False,False,12.808,434,和知三次線,,20,"LINESTRING (132.8464021 34.8142017, 132.8462619 34.8141974)"
91369301,,secondary,False,True,30.545,434,和知三次線,,20,"LINESTRING (132.8464021 34.8142017, 132.8467359 34.8142205)"
117927803,,unclassified,False,True,99.61,,,,,"LINESTRING (132.8464021 34.8142017, 132.8464695 34.8133076)"
117927561,,unclassified,False,False,32.432,,,,,"LINESTRING (132.846224 34.8144874, 132.8462619 34.8141974)"
117927841,,unclassified,False,True,29.075,,,,,"LINESTRING (132.8498704 34.8146244, 132.8501842 34.8146691)"
1092014471,,secondary,False,False,31.805,434,和知三次線,,,"LINESTRING (132.8498704 34.8146244, 132.8501834 34.8144988)"
1092014471,,secondary,False,True,10.871,434,和知三次線,,,"LINESTRING (132.8498704 34.8146244, 132.8497518 34.8146156)"
1092014471,,secondary,False,False,27.618,434,和知三次線,,,"LINESTRING (132.8552841 34.8143594, 132.8555864 34.8143498)"
117927473,,residential,False,False,209.651,,,,,"LINESTRING (132.8552841 34.8143594, 132.8552369 34.814252, 132.8551933 34.8141075, 132.8551303 34.8139983, 132.8551336 34.813721, 132.8551712 34.8135209, 132.855198 34.813296, 132.8552042 34.8130236, 132.8549534 34.8127957, 132.8548579 34.8125942)"
1092014471,,secondary,False,True,334.352,434,和知三次線,,,"LINESTRING (132.8552841 34.8143594, 132.8536437 34.8144045, 132.8516241 34.8144691)"
117927467,,residential,False,False,58.751,,,,,"LINESTRING (132.846611 34.8095843, 132.8465951 34.8101125)"
117927525,,residential,False,False,128.232,,,,,"LINESTRING (132.846611 34.8095843, 132.8470837 34.8095684, 132.847321 34.8095619, 132.8475798 34.8095548, 132.8480145 34.8095699)"
96774045,,tertiary,False,False,101.601,,,,,"LINESTRING (132.8464907 34.8121713, 132.8476005 34.8122394)"
117927484,,unclassified,False,True,90.947,,,,,"LINESTRING (132.8464907 34.8121713, 132.8464865 34.8129892)"
117927750,,residential,False,True,141.566,,,,,"LINESTRING (132.8464907 34.8121713, 132.8465312 34.8108986)"
117927625,,unclassified,False,False,67.405,,,,,"LINESTRING (132.8485506 34.8108997, 132.8478132 34.8108695)"
96774037,2,tertiary,False,False,156.824,,,,40,"LINESTRING (132.8485506 34.8108997, 132.84851 34.8113727, 132.8483991 34.8121809, 132.8483824 34.812303)"
96774037,2,tertiary,False,True,260.633,,,,40,"LINESTRING (132.8485506 34.8108997, 132.848545 34.8104866, 132.8484855 34.8101202, 132.8483531 34.8093311, 132.8483066 34.8090879, 132.8482138 34.8089129, 132.848092 34.8087622, 132.8479872 34.8086434)"
91369301,,secondary,False,True,12.808,434,和知三次線,,20,"LINESTRING (132.8462619 34.8141974, 132.8464021 34.8142017)"
117927561,,unclassified,False,True,32.432,,,,,"LINESTRING (132.8462619 34.8141974, 132.846224 34.8144874)"
117927747,,unclassified,False,True,35.439,,,,,"LINESTRING (132.8464695 34.8133076, 132.8464865 34.8129892)"
117927803,,unclassified,False,False,99.61,,,,,"LINESTRING (132.8464695 34.8133076, 132.8464021 34.8142017)"
117927525,,residential,False,True,128.232,,,,,"LINESTRING (132.8480145 34.8095699, 132.8475798 34.8095548, 132.847321 34.8095619, 132.8470837 34.8095684, 132.846611 34.8095843)"
117927759,,unclassified,False,False,107.15499999999999,,,,,"LINESTRING (132.8480145 34.8095699, 132.8480462 34.8091172, 132.8479126 34.8087196, 132.8479872 34.8086434)"
117927835,,residential,False,True,124.698,,,,,"LINESTRING (132.8480145 34.8095699, 132.8480787 34.8095849, 132.8478502 34.8106349)"
96774037,2,tertiary,False,False,51.608999999999995,,,,40,"LINESTRING (132.8476978 34.8082481, 132.8477777 34.8084058, 132.8479872 34.8086434)"
96774037,2,tertiary,False,True,50.968999999999994,,,,40,"LINESTRING (132.8476978 34.8082481, 132.8475831 34.8079736, 132.8474952 34.8078217)"
117927559,,residential,False,False,26.304,,,,,"LINESTRING (132.8478502 34.8106349, 132.8478132 34.8108695)"
117927744,,residential,False,True,118.666,,,,,"LINESTRING (132.8478502 34.8106349, 132.8465505 34.810622)"
117927835,,residential,False,False,124.698,,,,,"LINESTRING (132.8478502 34.8106349, 132.8480787 34.8095849, 132.8480145 34.8095699)"
117927744,,residential,False,False,118.666,,,,,"LINESTRING (132.8465505 34.810622, 132.8478502 34.8106349)"
117927794,,residential,False,True,56.8,,,,,"LINESTRING (132.8465505 34.810622, 132.8465951 34.8101125)"
117927801,,residential,False,False,30.807,,,,,"LINESTRING (132.8465505 34.810622, 132.8465312 34.8108986)"
117927460,,residential,False,True,18.937,,,,,"LINESTRING (132.8501842 34.8146691, 132.8501834 34.8144988)"
117927841,,unclassified,False,False,29.075,,,,,"LINESTRING (132.8501842 34.8146691, 132.8498704 34.8146244)"
117927484,,unclassified,False,False,90.947,,,,,"LINESTRING (132.8464865 34.8129892, 132.8464907 34.8121713)"
117927747,,unclassified,False,False,35.439,,,,,"LINESTRING (132.8464865 34.8129892, 132.8464695 34.8133076)"
96772328,,residential,False,False,46.95,,,,,"LINESTRING (132.8571624 34.8073047, 132.8570842 34.8071719, 132.8569113 34.8069367)"
135625362,,residential,False,False,111.682,,,,,"LINESTRING (132.8553814 34.808153, 132.8552726 34.8071526)"
135625388,,residential,False,False,45.013,,,,,"LINESTRING (132.8553814 34.808153, 132.8558744 34.8081577)"
135625358,,residential,False,True,148.147,,,,,"LINESTRING (132.8553814 34.808153, 132.8550216 34.808192, 132.8549086 34.8087003, 132.8547878 34.8087329, 132.8547072 34.8091408)"
96772327,,residential,False,True,55.198,,,,,"LINESTRING (132.8502966 34.8071935, 132.8501586 34.8067102)"
117995768,,unclassified,False,False,49.139,,,,,"LINESTRING (132.8502966 34.8071935, 132.8497812 34.8073208)"
96772327,,residential,False,False,38.084,,,,,"LINESTRING (132.8502966 34.8071935, 132.8503819 34.8074219, 132.8504187 34.807521)"
135625387,,residential,False,False,54.082,,,,,"LINESTRING (132.8558527 34.809773, 132.8558718 34.8097469, 132.855859 34.8096579, 132.855859 34.8095768, 132.8559427 34.8093)"
221552464,,unclassified,False,True,109.531,,,,,"LINESTRING (132.8558527 34.809773, 132.8556838 34.8097233, 132.855292 34.8095925, 132.8547292 34.8094281)"
96772327,,residential,False,False,99.881,,,,,"LINESTRING (132.8552726 34.8071526, 132.8563525 34.8070089)"
96772327,,residential,False,True,12.904,,,,,"LINESTRING (132.8552726 34.8071526, 132.8551323 34.8071666)"
135625362,,residential,False,True,111.682,,,,,"LINESTRING (132.8552726 34.8071526, 132.8553814 34.808153)"
117995768,,unclassified,False,True,49.139,,,,,"LINESTRING (132.8497812 34.8073208, 132.8502966 34.8071935)"
135625391,,residential,False,True,47.795,,,,,"LINESTRING (132.8553706 34.805764, 132.8554822 34.8059325, 132.8555115 34.8061693)"
135625361,,residential,False,True,44.082,,,,,"LINESTRING (132.8555115 34.8061693, 132.8550296 34.8061938)"
135625391,,residential,False,True,40.156,,,,,"LINESTRING (132.8555115 34.8061693, 132.8555569 34.8065285)"
135625391,,residential,False,False,47.795,,,,,"LINESTRING (132.8555115 34.8061693, 132.8554822 34.8059325, 132.8553706 34.805764)"
135625361,,residential,False,False,44.082,,,,,"LINESTRING (132.8550296 34.8061938, 132.8555115 34.8061693)"
96772307,,residential,False,True,55.58,,,,,"LINESTRING (132.8550296 34.8061938, 132.8550585 34.8063503, 132.8550746 34.8066916)"
587126227,,residential,False,False,43.069,,,,,"LINESTRING (132.8567194 34.806448, 132.8562605 34.8065377)"
135625359,,residential,False,True,56.158,,,,,"LINESTRING (132.8567194 34.806448, 132.8567587 34.8066579, 132.8568766 34.8069341)"
135625391,,residential,False,False,40.156,,,,,"LINESTRING (132.8555569 34.8065285, 132.8555115 34.8061693)"
260698526,2,tertiary,False,False,3.181,,,,,"LINESTRING (132.8568766 34.8069341, 132.8569113 34.8069367)"
260698526,2,tertiary,False,True,48.568,,,,,"LINESTRING (132.8568766 34.8069341, 132.8563525 34.8070089)"
135625359,,residential,False,False,56.158,,,,,"LINESTRING (132.8568766 34.8069341, 132.8567587 34.8066579, 132.8567194 34.806448)"
135625388,,residential,False,True,45.013,,,,,"LINESTRING (132.8558744 34.8081577, 132.8553814 34.808153)"
135625387,,residential,False,True,127.467,,,,,"LINESTRING (132.8558744 34.8081577, 132.855954 34.8086941, 132.8559427 34.8093)"
135625372,,residential,False,True,29.477,,,,,"LINESTRING (132.8527943 34.8085137, 132.8524716 34.8085223)"
96772344,,residential,False,False,83.09800000000001,,,,,"LINESTRING (132.8527943 34.8085137, 132.8527929 34.8085921, 132.8528014 34.8086825, 132.8528416 34.8087647, 132.8530318 34.8088624, 132.8531664 34.8089378, 132.8533351 34.8090392)"
96772344,,residential,False,True,45.401,,,,,"LINESTRING (132.8527943 34.8085137, 132.8528036 34.8082203, 132.8528415 34.8081098)"
135625372,,residential,False,False,29.477,,,,,"LINESTRING (132.8524716 34.8085223, 132.8527943 34.8085137)"
135625358,,residential,False,False,148.147,,,,,"LINESTRING (132.8547072 34.8091408, 132.8547878 34.8087329, 132.8549086 34.8087003, 132.8550216 34.808192, 132.8553814 34.808153)"
135625358,,residential,False,True,39.686,,,,,"LINESTRING (132.8547072 34.8091408, 132.8546038 34.8091957, 132.8546549 34.8093258, 132.8547292 34.8094281)"
135625389,,residential,False,False,114.79599999999999,,,,,"LINESTRING (132.8547072 34.8091408, 132.8552157 34.8092528, 132.8556311 34.8092598, 132.8559427 34.8093)"
135625387,,residential,False,False,127.467,,,,,"LINESTRING (132.8559427 34.8093, 132.855954 34.8086941, 132.8558744 34.8081577)"
135625387,,residential,False,True,54.082,,,,,"LINESTRING (132.8559427 34.8093, 132.855859 34.8095768, 132.855859 34.8096579, 132.8558718 34.8097469, 132.8558527 34.809773)"
135625389,,residential,False,True,114.796,,,,,"LINESTRING (132.8559427 34.8093, 132.8556311 34.8092598, 132.8552157 34.8092528, 132.8547072 34.8091408)"
135625358,,residential,False,False,39.686,,,,,"LINESTRING (132.8547292 34.8094281, 132.8546549 34.8093258, 132.8546038 34.8091957, 132.8547072 34.8091408)"
221552462,,unclassified,False,True,129.91199999999998,,,,,"LINESTRING (132.8547292 34.8094281, 132.853794 34.8091462, 132.853381 34.8090581)"
221552464,,unclassified,False,False,109.53099999999999,,,,,"LINESTRING (132.8547292 34.8094281, 132.855292 34.8095925, 132.8556838 34.8097233, 132.8558527 34.809773)"
96772327,,residential,False,False,80.13600000000001,,,,,"LINESTRING (132.8504187 34.807521, 132.8504884 34.8077086, 132.8506034 34.807891, 132.8507586 34.8079662, 132.8509194 34.8080092, 132.8509587 34.8080071)"
