osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,name,geometry
23578827,unclassified,,False,False,131.823,,,,"LINESTRING (139.4552688 36.135163, 139.4556909 36.1352899, 139.4559004 36.135372, 139.4562429 36.1357508, 139.45639 36.1358648)"
23578828,residential,,False,True,430.4570000000001,,,,"LINESTRING (139.4552688 36.135163, 139.4550699 36.1356857, 139.4550085 36.1357359, 139.4548541 36.1358602, 139.4547734 36.1359679, 139.4545734 36.1362921, 139.4545569 36.1364062, 139.4545966 36.1366638, 139.4545667 36.1369501, 139.4545323 36.1371978, 139.4544816 36.1373576, 139.4544759 36.1375693, 139.4544603 36.1376865, 139.4544296 36.1377553, 139.4542899 36.1380701, 139.4541895 36.1383052, 139.4540526 36.138527, 139.4538398 36.138748)"
400727795,tertiary,,False,True,107.983,,,,"LINESTRING (139.4552688 36.135163, 139.4550312 36.1351345, 139.454071 36.1350842)"
490454335,secondary,40,False,False,43.324,2,128,熊谷羽生線,"LINESTRING (139.4538398 36.138748, 139.454268 36.1389275)"
23578828,residential,,False,False,430.457,,,,"LINESTRING (139.4538398 36.138748, 139.4540526 36.138527, 139.4541895 36.1383052, 139.4542899 36.1380701, 139.4544296 36.1377553, 139.4544603 36.1376865, 139.4544759 36.1375693, 139.4544816 36.1373576, 139.4545323 36.1371978, 139.4545667 36.1369501, 139.4545966 36.1366638, 139.4545569 36.1364062, 139.4545734 36.1362921, 139.4547734 36.1359679, 139.4548541 36.1358602, 139.4550085 36.1357359, 139.4550699 36.1356857, 139.4552688 36.135163)"
183366880,unclassified,,False,False,75.065,,,,"LINESTRING (139.4538398 36.138748, 139.4537554 36.1388349, 139.4532847 36.1392524)"
490454335,secondary,40,False,True,190.47199999999998,2,128,熊谷羽生線,"LINESTRING (139.4538398 36.138748, 139.4526361 36.1382409, 139.4524378 36.1381351, 139.45238 36.1381005, 139.4522309 36.1380112, 139.4520957 36.1379016, 139.4520416 36.1378578)"
490454335,secondary,40,False,False,21.449,2,128,熊谷羽生線,"LINESTRING (139.4581287 36.140074, 139.4583471 36.1401521)"
297310876,unclassified,,False,False,127.234,,,,"LINESTRING (139.4581287 36.140074, 139.4577429 36.1407043, 139.4572499 36.1405143)"
490454335,secondary,40,False,True,52.687,2,128,熊谷羽生線,"LINESTRING (139.4581287 36.140074, 139.4578367 36.139991, 139.4575719 36.1399249)"
203943770,secondary,40,False,True,42.836,,303,弥藤吾行田線,"LINESTRING (139.4561125 36.1395856, 139.456025 36.1399643)"
490454335,secondary,40,False,False,134.236,2,128,熊谷羽生線,"LINESTRING (139.4561125 36.1395856, 139.457549 36.1399196)"
490454335,secondary,40,False,True,32.667,2,128,熊谷羽生線,"LINESTRING (139.4561125 36.1395856, 139.4557669 36.1394939)"
134981346,tertiary,40,False,False,174.973,,,公園通り,"LINESTRING (139.4561125 36.1395856, 139.456293 36.1390807, 139.4564018 36.1388408, 139.4565398 36.1385955, 139.4568385 36.1381313)"
857766712,secondary,40,False,True,9.376,2,128,熊谷羽生線,"LINESTRING (139.4512936 36.1369975, 139.4512223 36.1369359)"
490454335,secondary,40,False,False,65.551,2,128,熊谷羽生線,"LINESTRING (139.4512936 36.1369975, 139.4514021 36.1371187, 139.4517133 36.1374798)"
857766710,tertiary,,False,True,67.802,,,,"LINESTRING (139.4512936 36.1369975, 139.4513977 36.1367592, 139.4515402 36.1364212)"
857766711,tertiary,,False,False,45.211,,,,"LINESTRING (139.4512936 36.1369975, 139.4511661 36.1372711, 139.4511352 36.1373415, 139.4511211 36.1373794)"
77595051,tertiary,,False,False,76.156,,,,"LINESTRING (139.4578151 36.1363594, 139.458628 36.1365545)"
77595051,tertiary,,False,True,89.547,,,,"LINESTRING (139.4578151 36.1363594, 139.4568673 36.1361092)"
134981346,tertiary,40,False,False,89.75,,,公園通り,"LINESTRING (139.4578151 36.1363594, 139.4579563 36.1360004, 139.4580166 36.1358896, 139.4581115 36.135747, 139.4581967 36.1356165)"
134981346,tertiary,40,False,True,82.36699999999999,,,公園通り,"LINESTRING (139.4578151 36.1363594, 139.4576043 36.1368467, 139.4575112 36.1370583)"
436995160,secondary,30,False,False,82.578,2,199,小沼橋通り,"LINESTRING (139.4614246 36.1429628, 139.4605053 36.1429432)"
83626077,secondary,30,False,True,21.634,,198;199,小沼橋通り,"LINESTRING (139.4605053 36.1429432, 139.4602644 36.1429401)"
310507563,secondary,30,False,False,53.645,2,198,行田市停車場線,"LINESTRING (139.4605053 36.1429432, 139.4605129 36.1424608)"
436995160,secondary,30,False,True,82.578,2,199,小沼橋通り,"LINESTRING (139.4605053 36.1429432, 139.4614246 36.1429628)"
310507563,secondary,30,False,True,43.933,2,198,行田市停車場線,"LINESTRING (139.460517 36.1416779, 139.4605178 36.142073)"
204180800,tertiary,,False,True,31.36,,,,"LINESTRING (139.460517 36.1416779, 139.4603105 36.1416374, 139.4601772 36.1416128)"
310507563,secondary,30,False,False,69.50500000000001,2,198,行田市停車場線,"LINESTRING (139.460517 36.1416779, 139.4607241 36.1411423, 139.460741 36.1410798)"
77595051,tertiary,,False,True,91.508,,,,"LINESTRING (139.46133 36.1371121, 139.4603374 36.136926)"
83626073,primary,,False,True,43.109,2,77,行田蓮田線,"LINESTRING (139.46133 36.1371121, 139.4611944 36.137484)"
153202035,unclassified,,False,False,34.316,,,,"LINESTRING (139.454071 36.1350842, 139.4540679 36.1347756)"
400727795,tertiary,,False,False,107.983,,,,"LINESTRING (139.454071 36.1350842, 139.4550312 36.1351345, 139.4552688 36.135163)"
400727795,tertiary,,False,True,155.703,,,,"LINESTRING (139.454071 36.1350842, 139.4538 36.1350782, 139.4523373 36.1350759)"
23578811,tertiary,40,False,False,54.764,,,,"LINESTRING (139.4592627 36.1429274, 139.4592605 36.1424349)"
83626064,tertiary,,False,True,53.518,,,小沼橋通り,"LINESTRING (139.4592627 36.1429274, 139.4586669 36.142915)"
857779645,secondary,30,False,False,42.874,,198;199,小沼橋通り,"LINESTRING (139.4592627 36.1429274, 139.4597401 36.1429335)"
"[83626067, 857780003]",tertiary,,True,False,104.95300000000002,,,,"LINESTRING (139.4592627 36.1429274, 139.4592677 36.1431437, 139.4592684 36.1431741, 139.4592831 36.1432076, 139.4593126 36.1432287, 139.4593568 36.1432351, 139.4596961 36.1432421, 139.4597176 36.1432298, 139.459729 36.1432054, 139.4597401 36.1429335)"
83626064,tertiary,,False,False,53.518,,,小沼橋通り,"LINESTRING (139.4586669 36.142915, 139.4592627 36.1429274)"
83626064,tertiary,,False,True,134.09,,,小沼橋通り,"LINESTRING (139.4586669 36.142915, 139.4571742 36.1428813)"
204180820,unclassified,,False,True,96.028,,,,"LINESTRING (139.4586669 36.142915, 139.458695 36.1420517)"
83626077,secondary,30,False,False,20.314,,198;199,小沼橋通り,"LINESTRING (139.4597401 36.1429335, 139.4599663 36.1429363)"
857779645,secondary,30,False,True,42.874,,198;199,小沼橋通り,"LINESTRING (139.4597401 36.1429335, 139.4592627 36.1429274)"
134981351,tertiary,,False,True,59.633,,,,"LINESTRING (139.460741 36.1410798, 139.4608717 36.140554)"
857779644,secondary,40,False,True,150.854,2,128,熊谷羽生線,"LINESTRING (139.460741 36.1410798, 139.4592134 36.1405153)"
310507563,secondary,30,False,True,69.50500000000001,2,198,行田市停車場線,"LINESTRING (139.460741 36.1410798, 139.4607241 36.1411423, 139.460517 36.1416779)"
203943770,secondary,40,False,False,42.836,,303,弥藤吾行田線,"LINESTRING (139.456025 36.1399643, 139.4561125 36.1395856)"
203943770,secondary,40,False,True,78.79,,303,弥藤吾行田線,"LINESTRING (139.456025 36.1399643, 139.4559896 36.1406723)"
183366870,tertiary,,False,False,126.708,,,,"LINESTRING (139.456025 36.1399643, 139.4563355 36.1400399, 139.4566663 36.1401385, 139.4568612 36.1402157, 139.4570109 36.1402858, 139.4571229 36.1403386, 139.4573153 36.1404148)"
183366870,tertiary,,False,True,29.069000000000003,,,,"LINESTRING (139.456025 36.1399643, 139.4558084 36.1399455, 139.4557028 36.1399394)"
203943770,secondary,40,False,True,24.458,,303,弥藤吾行田線,"LINESTRING (139.4558655 36.1418963, 139.4557717 36.1421028)"
203943770,secondary,40,False,False,137.053,,303,弥藤吾行田線,"LINESTRING (139.4558655 36.1418963, 139.4559488 36.1416165, 139.4559896 36.1406723)"
204180812,unclassified,,False,False,39.126000000000005,,,,"LINESTRING (139.4558655 36.1418963, 139.4559256 36.1419201, 139.4562566 36.1420514)"
203943770,secondary,40,False,False,24.458,,303,弥藤吾行田線,"LINESTRING (139.4557717 36.1421028, 139.4558655 36.1418963)"
490454335,secondary,40,False,True,2.139,2,128,熊谷羽生線,"LINESTRING (139.4575719 36.1399249, 139.457549 36.1399196)"
140064260,tertiary,,False,False,59.339,,,,"LINESTRING (139.4575719 36.1399249, 139.4575392 36.1400318, 139.4573153 36.1404148)"
490454335,secondary,40,False,False,52.687,2,128,熊谷羽生線,"LINESTRING (139.4575719 36.1399249, 139.4578367 36.139991, 139.4581287 36.140074)"
134981351,tertiary,,False,False,60.074,,,,"LINESTRING (139.4613992 36.1386053, 139.4612508 36.1391321)"
204186989,unclassified,,False,False,77.783,,,,"LINESTRING (139.4613992 36.1386053, 139.461135 36.1385123, 139.4606083 36.1383201)"
134981350,tertiary,,False,True,36.852,,,,"LINESTRING (139.461053 36.1398753, 139.4614578 36.1399298)"
134981351,tertiary,,False,False,32.125,,,,"LINESTRING (139.461053 36.1398753, 139.4609736 36.140157)"
134981351,tertiary,,False,True,27.783,,,,"LINESTRING (139.461053 36.1398753, 139.4611196 36.1396313)"
83626064,tertiary,,False,False,134.09,,,小沼橋通り,"LINESTRING (139.4571742 36.1428813, 139.4586669 36.142915)"
83626064,tertiary,,False,True,24.595,,,小沼橋通り,"LINESTRING (139.4571742 36.1428813, 139.4570379 36.142975, 139.4569499 36.1430037)"
204180856,unclassified,,False,True,135.165,,,,"LINESTRING (139.4571742 36.1428813, 139.4575007 36.1426555, 139.4582772 36.1420547)"
134981346,tertiary,40,False,True,143.221,,,公園通り,"LINESTRING (139.4592654 36.1346673, 139.4590971 36.1348204, 139.4588925 36.1349702, 139.4587328 36.1350776, 139.4585744 36.1352168, 139.4583691 36.1354154, 139.4582481 36.1355525, 139.4581967 36.1356165)"
140064279,unclassified,,False,True,15.86,,,,"LINESTRING (139.461129 36.1355686, 139.4609646 36.1355165)"
204186960,unclassified,,False,True,131.16,,,,"LINESTRING (139.461129 36.1355686, 139.4609796 36.1362402, 139.4606595 36.1362337, 139.4603646 36.136248)"
140064279,unclassified,,False,False,149.6,,,,"LINESTRING (139.4591109 36.1356059, 139.4602226 36.1355022, 139.4606759 36.1354752, 139.460768 36.1354713)"
436992162,unclassified,,True,False,107.83500000000001,,,,"LINESTRING (139.4591109 36.1356059, 139.4592987 36.134939, 139.459301 36.1348713, 139.4593217 36.1347399, 139.4592654 36.1346673)"
436992162,unclassified,,True,False,42.362,,,,"LINESTRING (139.458924 36.136274, 139.459028 36.1359024)"
140064322,unclassified,,False,True,129.594,,,,"LINESTRING (139.458924 36.136274, 139.4591427 36.1362885, 139.4596728 36.1362869, 139.4600019 36.1362726, 139.4603646 36.136248)"
140064322,unclassified,,False,False,129.594,,,,"LINESTRING (139.4603646 36.136248, 139.4600019 36.1362726, 139.4596728 36.1362869, 139.4591427 36.1362885, 139.458924 36.136274)"
204186960,unclassified,,False,False,131.16,,,,"LINESTRING (139.4603646 36.136248, 139.4606595 36.1362337, 139.4609796 36.1362402, 139.461129 36.1355686)"
204186960,unclassified,,False,True,75.42999999999999,,,,"LINESTRING (139.4603646 36.136248, 139.4603555 36.1365167, 139.4603374 36.136926)"
77595051,tertiary,,False,False,75.708,,,,"LINESTRING (139.458628 36.1365545, 139.459442 36.1367317)"
77595051,tertiary,,False,True,76.156,,,,"LINESTRING (139.458628 36.1365545, 139.4578151 36.1363594)"
140064313,unclassified,30,True,False,50.062,,,,"LINESTRING (139.458628 36.1365545, 139.4587513 36.1362608, 139.458924 36.136274)"
77595051,tertiary,,False,False,83.261,,,,"LINESTRING (139.459442 36.1367317, 139.4603374 36.136926)"
77595051,tertiary,,False,True,75.708,,,,"LINESTRING (139.459442 36.1367317, 139.458628 36.1365545)"
204187011,unclassified,,False,True,213.03600000000003,,,,"LINESTRING (139.459442 36.1367317, 139.4593344 36.1370434, 139.4591383 36.1372696, 139.4588706 36.1380663, 139.458795 36.1382413, 139.458679 36.1383669, 139.4586162 36.1385066)"
77595051,tertiary,,False,False,91.508,,,,"LINESTRING (139.4603374 36.136926, 139.46133 36.1371121)"
77595051,tertiary,,False,True,83.261,,,,"LINESTRING (139.4603374 36.136926, 139.459442 36.1367317)"
204186960,unclassified,,False,False,75.42999999999999,,,,"LINESTRING (139.4603374 36.136926, 139.4603555 36.1365167, 139.4603646 36.136248)"
204186960,unclassified,,False,True,157.982,,,,"LINESTRING (139.4603374 36.136926, 139.4602537 36.1374107, 139.4602135 36.1377184, 139.4601274 36.1380393, 139.4600698 36.1383292)"
140064313,unclassified,30,True,False,83.637,,,,"LINESTRING (139.458391 36.1372819, 139.458628 36.1365545)"
319982697,unclassified,,False,False,82.83,,,,"LINESTRING (139.458391 36.1372819, 139.4576246 36.1370889, 139.4575112 36.1370583)"
134981346,tertiary,40,False,False,78.039,,,公園通り,"LINESTRING (139.4568385 36.1381313, 139.4571973 36.1375762, 139.4572424 36.1375099)"
134981346,tertiary,40,False,True,174.973,,,公園通り,"LINESTRING (139.4568385 36.1381313, 139.4565398 36.1385955, 139.4564018 36.1388408, 139.456293 36.1390807, 139.4561125 36.1395856)"
400705218,unclassified,,False,True,16.866,,,,"LINESTRING (139.4568385 36.1381313, 139.4569388 36.1381627, 139.4570164 36.1381792)"
204186960,unclassified,,False,False,157.982,,,,"LINESTRING (139.4600698 36.1383292, 139.4601274 36.1380393, 139.4602135 36.1377184, 139.4602537 36.1374107, 139.4603374 36.136926)"
204186960,unclassified,,False,True,41.684,,,,"LINESTRING (139.4600698 36.1383292, 139.4604139 36.1384017, 139.4605164 36.1384306)"
204187012,unclassified,,False,True,97.85900000000001,,,,"LINESTRING (139.4600698 36.1383292, 139.4598661 36.1382875, 139.4597816 36.1386214, 139.4594368 36.1385627, 139.4594088 36.1386446)"
140064287,unclassified,,False,True,56.401,,,,"LINESTRING (139.4580051 36.1383895, 139.4586162 36.1385066)"
400705218,unclassified,,False,False,91.814,,,,"LINESTRING (139.4580051 36.1383895, 139.4570164 36.1381792)"
140064313,unclassified,30,True,False,127.952,,,,"LINESTRING (139.4580051 36.1383895, 139.458167 36.1379507, 139.458391 36.1372819)"
140064287,unclassified,,False,False,50.087,,,,"LINESTRING (139.4594088 36.1386446, 139.4588646 36.1385459)"
204187012,unclassified,,False,True,8.788,,,,"LINESTRING (139.4594088 36.1386446, 139.4593873 36.1387217)"
204187012,unclassified,,False,False,97.859,,,,"LINESTRING (139.4594088 36.1386446, 139.4594368 36.1385627, 139.4597816 36.1386214, 139.4598661 36.1382875, 139.4600698 36.1383292)"
140064197,unclassified,,False,False,65.967,,,,"LINESTRING (139.4592234 36.1393, 139.4593873 36.1387217)"
140064197,unclassified,,False,True,54.514,,,,"LINESTRING (139.4592234 36.1393, 139.4596153 36.1394105, 139.4597964 36.1394619)"
204186995,unclassified,,False,True,94.893,,,,"LINESTRING (139.4592234 36.1393, 139.459128 36.1392764, 139.4590074 36.1396951, 139.458593 36.1396202)"
83626073,primary,,False,False,71.699,2,77,行田蓮田線,"LINESTRING (139.4597964 36.1394619, 139.4601518 36.1388845)"
83626073,primary,,False,True,44.402,2,77,行田蓮田線,"LINESTRING (139.4597964 36.1394619, 139.4595822 36.1398218)"
140064197,unclassified,,False,False,54.514,,,,"LINESTRING (139.4597964 36.1394619, 139.4596153 36.1394105, 139.4592234 36.1393)"
204180794,unclassified,,False,False,39.091,,,,"LINESTRING (139.4569843 36.1409417, 139.4573787 36.1410905)"
204180794,unclassified,,False,True,15.887,,,,"LINESTRING (139.4569843 36.1409417, 139.4568201 36.1408885)"
140064260,tertiary,,False,True,53.18899999999999,,,,"LINESTRING (139.4569843 36.1409417, 139.4571782 36.1406413, 139.4572499 36.1405143)"
77595048,tertiary,,False,True,66.89,,,,"LINESTRING (139.4523373 36.1350759, 139.4515929 36.1350966)"
153202040,tertiary,,False,True,35.1,,,,"LINESTRING (139.4523373 36.1350759, 139.4525318 36.1348021)"
857766710,tertiary,,False,False,46.118,,,,"LINESTRING (139.4523373 36.1350759, 139.4520939 36.1354411)"
400727795,tertiary,,False,False,155.703,,,,"LINESTRING (139.4523373 36.1350759, 139.4538 36.1350782, 139.454071 36.1350842)"
77595048,tertiary,,False,False,75.367,,,,"LINESTRING (139.4507541 36.1351185, 139.4515929 36.1350966)"
400727796,residential,,False,False,168.038,,,,"LINESTRING (139.4507541 36.1351185, 139.4503693 36.1365974)"
400727800,unclassified,,False,True,22.297,,,,"LINESTRING (139.4520939 36.1354411, 139.4523328 36.1354957)"
857766710,tertiary,,False,True,46.118,,,,"LINESTRING (139.4520939 36.1354411, 139.4523373 36.1350759)"
857766710,tertiary,,False,False,62.773,,,,"LINESTRING (139.4520939 36.1354411, 139.4518329 36.1358398, 139.4517751 36.1359433)"
400727796,residential,,False,True,168.038,,,,"LINESTRING (139.4503693 36.1365974, 139.4507541 36.1351185)"
857766712,secondary,40,False,False,85.876,2,128,熊谷羽生線,"LINESTRING (139.4503693 36.1365974, 139.4506109 36.136666, 139.4508453 36.1367403, 139.4510213 36.1368241, 139.4512223 36.1369359)"
203943705,unclassified,,False,True,54.482,,,,"LINESTRING (139.4503953 36.138695, 139.4509972 36.1386335)"
477687094,residential,,False,True,82.285,,,,"LINESTRING (139.4503953 36.138695, 139.4504254 36.1389706, 139.4507011 36.1389752, 139.4509775 36.1388853)"
857766711,tertiary,,False,True,28.055,,,,"LINESTRING (139.4509775 36.1388853, 139.4509972 36.1386335)"
183366880,unclassified,,False,False,46.814,,,,"LINESTRING (139.4509775 36.1388853, 139.4512948 36.1389525, 139.4514868 36.1389705)"
183366880,unclassified,,False,True,37.747,,,,"LINESTRING (139.4509775 36.1388853, 139.4508897 36.1390735, 139.4508551 36.139209)"
477687094,residential,,False,False,82.285,,,,"LINESTRING (139.4509775 36.1388853, 139.4507011 36.1389752, 139.4504254 36.1389706, 139.4503953 36.138695)"
153202040,tertiary,,False,False,35.1,,,,"LINESTRING (139.4525318 36.1348021, 139.4523373 36.1350759)"
153202040,tertiary,,False,True,41.763,,,,"LINESTRING (139.4525318 36.1348021, 139.4526262 36.1346448, 139.452692 36.1344877, 139.4527034 36.134454)"
153202042,unclassified,,False,True,100.19,,,,"LINESTRING (139.4525318 36.1348021, 139.4524147 36.1347796, 139.452011 36.1346817, 139.4519289 36.1346429, 139.4517383 36.1344999, 139.4517871 36.1343279)"
857766712,secondary,40,False,False,9.376,2,128,熊谷羽生線,"LINESTRING (139.4512223 36.1369359, 139.4512936 36.1369975)"
183366881,unclassified,,False,True,33.595,,,,"LINESTRING (139.4512223 36.1369359, 139.4511372 36.1369639, 139.450856 36.1369832)"
857766712,secondary,40,False,True,85.876,2,128,熊谷羽生線,"LINESTRING (139.4512223 36.1369359, 139.4510213 36.1368241, 139.4508453 36.1367403, 139.4506109 36.136666, 139.4503693 36.1365974)"
490454335,secondary,40,False,True,51.34,2,128,熊谷羽生線,"LINESTRING (139.4520416 36.1378578, 139.4517133 36.1374798)"
400706769,unclassified,,False,True,94.359,,,,"LINESTRING (139.4520416 36.1378578, 139.4519439 36.1379592, 139.4519264 36.1380166, 139.4519141 36.1381122, 139.4518344 36.1386734)"
490454335,secondary,40,False,False,190.47199999999998,2,128,熊谷羽生線,"LINESTRING (139.4520416 36.1378578, 139.4520957 36.1379016, 139.4522309 36.1380112, 139.45238 36.1381005, 139.4524378 36.1381351, 139.4526361 36.1382409, 139.4538398 36.138748)"
400706769,unclassified,,False,False,43.08,,,,"LINESTRING (139.4517797 36.1390583, 139.4518344 36.1386734)"
183366880,unclassified,,False,False,58.565000000000005,,,,"LINESTRING (139.4517797 36.1390583, 139.4518965 36.1390583, 139.4523353 36.1389811, 139.4524207 36.1389712)"
183366880,unclassified,,False,True,28.217000000000002,,,,"LINESTRING (139.4517797 36.1390583, 139.451539 36.1389754, 139.4514868 36.1389705)"
183366880,unclassified,,False,True,18.322,,,,"LINESTRING (139.4508551 36.139209, 139.4506704 36.139279)"
183366880,unclassified,,False,False,37.747,,,,"LINESTRING (139.4508551 36.139209, 139.4508897 36.1390735, 139.4509775 36.1388853)"
203943753,unclassified,,False,False,55.696999999999996,,,,"LINESTRING (139.4508551 36.139209, 139.450928 36.1393911, 139.4509697 36.139448, 139.4510829 36.1395151, 139.4512288 36.13957)"
183366890,unclassified,,False,False,115.424,,,,"LINESTRING (139.4545386 36.1392811, 139.4536342 36.1400187)"
183366890,unclassified,,False,True,24.613,,,,"LINESTRING (139.4545386 36.1392811, 139.4547243 36.1391183)"
204186984,unclassified,,False,False,76.036,,,,"LINESTRING (139.4545386 36.1392811, 139.4545537 36.1394059, 139.4546323 36.1399607)"
183366880,unclassified,,False,False,18.322,,,,"LINESTRING (139.4506704 36.139279, 139.4508551 36.139209)"
183366880,unclassified,,False,True,87.345,,,,"LINESTRING (139.4506704 36.139279, 139.4508115 36.1400562)"
183366880,unclassified,,False,False,28.207,,,,"LINESTRING (139.4530538 36.1395528, 139.4529334 36.1397871)"
203943734,unclassified,,False,True,126.372,,,,"LINESTRING (139.4530538 36.1395528, 139.4517035 36.1398729)"
183366880,unclassified,,False,True,39.394,,,,"LINESTRING (139.4530538 36.1395528, 139.4532532 36.1392803, 139.4532847 36.1392524)"
183366880,unclassified,,False,False,23.343,,,,"LINESTRING (139.4529334 36.1397871, 139.4528499 36.1399859)"
183366880,unclassified,,False,True,28.207,,,,"LINESTRING (139.4529334 36.1397871, 139.4530538 36.1395528)"
204187009,unclassified,,False,True,68.246,,,,"LINESTRING (139.4529334 36.1397871, 139.4533794 36.1399615, 139.4536342 36.1400187)"
204186982,unclassified,,False,False,29.348,,,,"LINESTRING (139.4546323 36.1399607, 139.4546625 36.1402235)"
204187009,unclassified,,False,False,70.954,,,,"LINESTRING (139.4546323 36.1399607, 139.4538447 36.1400119)"
183366870,tertiary,,False,False,96.19800000000001,,,,"LINESTRING (139.4546323 36.1399607, 139.4550738 36.1399444, 139.4554349 36.1399343, 139.4557028 36.1399394)"
204186984,unclassified,,False,True,76.036,,,,"LINESTRING (139.4546323 36.1399607, 139.4545537 36.1394059, 139.4545386 36.1392811)"
183366880,unclassified,,False,True,14.255,,,,"LINESTRING (139.4527989 36.1401073, 139.4528499 36.1399859)"
204186968,unclassified,,False,True,11.625,,,,"LINESTRING (139.4527989 36.1401073, 139.4528622 36.1401985)"
183366880,unclassified,,False,False,151.0,,,,"LINESTRING (139.4527989 36.1401073, 139.4526149 36.1401558, 139.4511638 36.1404217)"
183366880,unclassified,,False,False,10.608,,,,"LINESTRING (139.4511638 36.1404217, 139.451047 36.1404074)"
203943717,unclassified,,False,False,66.877,,,,"LINESTRING (139.4511638 36.1404217, 139.451332 36.1410076)"
183366880,unclassified,,False,True,151.0,,,,"LINESTRING (139.4511638 36.1404217, 139.4526149 36.1401558, 139.4527989 36.1401073)"
140064260,tertiary,,False,False,12.526,,,,"LINESTRING (139.4573153 36.1404148, 139.4572499 36.1405143)"
140064260,tertiary,,False,True,59.339,,,,"LINESTRING (139.4573153 36.1404148, 139.4575392 36.1400318, 139.4575719 36.1399249)"
183366870,tertiary,,False,True,126.708,,,,"LINESTRING (139.4573153 36.1404148, 139.4571229 36.1403386, 139.4570109 36.1402858, 139.4568612 36.1402157, 139.4566663 36.1401385, 139.4563355 36.1400399, 139.456025 36.1399643)"
400727800,unclassified,,False,False,22.297,,,,"LINESTRING (139.4523328 36.1354957, 139.4520939 36.1354411)"
203943723,unclassified,,False,True,124.65799999999999,,,,"LINESTRING (139.4523328 36.1354957, 139.4520137 36.1364375, 139.4519094 36.1365551)"
400727800,unclassified,,False,True,123.23899999999999,,,,"LINESTRING (139.4523328 36.1354957, 139.4525265 36.1354949, 139.4530148 36.1354004, 139.4530894 36.1353991, 139.4530983 36.1356353, 139.4534065 36.1356561)"
203943686,unclassified,,False,True,36.345,,,,"LINESTRING (139.4515402 36.1364212, 139.4519094 36.1365551)"
