osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,tunnel
199518275,residential,False,False,58.721000000000004,"LINESTRING (139.7425848 36.1165514, 139.7425045 36.1165402, 139.7419431 36.1164507)",,,,,
793235022,secondary,False,False,139.68099999999998,"LINESTRING (139.7425848 36.1165514, 139.7427784 36.1163922, 139.7429498 36.1162353, 139.7435102 36.1156936, 139.7436025 36.1156024)",2,268,西関宿栗橋線,,
793235022,secondary,False,True,57.775999999999996,"LINESTRING (139.7425848 36.1165514, 139.7423682 36.1167216, 139.7421124 36.1169038)",2,268,西関宿栗橋線,,
1155212646,residential,False,True,212.08499999999998,"LINESTRING (139.7425848 36.1165514, 139.7426556 36.1165803, 139.7428939 36.1166717, 139.7437777 36.1170444, 139.7438005 36.1170532, 139.7446982 36.1174012)",,,,,
133435775,tertiary,False,False,186.55100000000002,"LINESTRING (139.7444133 36.1148192, 139.7445148 36.1148447, 139.7448518 36.1149294, 139.7451315 36.1149944, 139.7451979 36.1150098, 139.7455307 36.1150762, 139.7458121 36.1151312, 139.7460523 36.1151906, 139.7461957 36.1152373, 139.7463961 36.1153092)",,,,,
133435775,tertiary,False,True,60.255,"LINESTRING (139.7444133 36.1148192, 139.7442963 36.1147868, 139.7437788 36.1146434)",,,,,
"[793235022, 378205719]",secondary,False,False,164.02,"LINESTRING (139.7444133 36.1148192, 139.7445412 36.1146942, 139.7452398 36.1140117, 139.7453457 36.1139114, 139.7455269 36.1137397, 139.745583 36.1136866)",2,268,西関宿栗橋線,,
793235022,secondary,False,True,113.529,"LINESTRING (139.7444133 36.1148192, 139.7442995 36.1149292, 139.7436025 36.1156024)",2,268,西関宿栗橋線,,
42205844,trunk_link,True,False,73.744,"LINESTRING (139.7475085 36.1116287, 139.747629 36.1116263, 139.7477037 36.11165, 139.7477487 36.1116642, 139.7478163 36.1117023, 139.7478848 36.1117807, 139.7480378 36.1120534)",,,,,
378205719,secondary,False,False,45.93,"LINESTRING (139.7475085 36.1116287, 139.7476596 36.1114562, 139.7478038 36.1112915)",2,268,西関宿栗橋線,,
378205719,secondary,False,True,286.97,"LINESTRING (139.7475085 36.1116287, 139.7472557 36.1119139, 139.7467589 36.1124746, 139.7466329 36.1126114, 139.7464853 36.1127715, 139.7461622 36.1131106, 139.7460401 36.1132436, 139.7458986 36.113388, 139.7457025 36.1135725, 139.7456267 36.1136438, 139.745583 36.1136866)",2,268,西関宿栗橋線,,
378205719,secondary,False,False,60.495,"LINESTRING (139.7478038 36.1112915, 139.7481973 36.11085)",2,268,西関宿栗橋線,,
42205845,trunk_link,True,False,87.28899999999999,"LINESTRING (139.7478038 36.1112915, 139.7478559 36.1114612, 139.7480378 36.1120534)",1,4,,,
378205719,secondary,False,True,45.93,"LINESTRING (139.7478038 36.1112915, 139.7476596 36.1114562, 139.7475085 36.1116287)",2,268,西関宿栗橋線,,
378205719,secondary,False,True,60.495,"LINESTRING (139.7481973 36.11085, 139.7478038 36.1112915)",2,268,西関宿栗橋線,,
335207166,trunk_link,True,False,38.453,"LINESTRING (139.7481973 36.11085, 139.7481737 36.1107043, 139.7481418 36.1105071)",1,4,,,
378205719,secondary,False,False,21.667,"LINESTRING (139.7481973 36.11085, 139.7482816 36.1107582, 139.748341 36.1106935)",2,268,西関宿栗橋線,,
42205845,trunk_link,True,False,17.476,"LINESTRING (139.7480378 36.1120534, 139.7480868 36.1122055)",1,4,,,
42205845,trunk_link,True,False,354.12399999999997,"LINESTRING (139.7480868 36.1122055, 139.7483724 36.112952, 139.7484948 36.1131962, 139.7487018 36.1135479, 139.7488623 36.1138476, 139.7489995 36.1141483, 139.7492904 36.1147973, 139.7495108 36.1151702)",1,4,,,
"[133437585, 1125753380, 1125753381]",unclassified,False,False,300.76300000000003,"LINESTRING (139.7480868 36.1122055, 139.748021 36.1122275, 139.7479827 36.1122676, 139.747985 36.1123371, 139.7483922 36.1134144, 139.7487827 36.1141685, 139.7489792 36.1145984, 139.7490128 36.1146837, 139.7490283 36.1147169)",,,,yes,
133435775,tertiary,False,False,201.67000000000002,"LINESTRING (139.7402905 36.1138018, 139.7408363 36.1139797, 139.7420513 36.1142397, 139.7424368 36.1143247)",,,,,
133435775,tertiary,False,False,60.255,"LINESTRING (139.7437788 36.1146434, 139.7442963 36.1147868, 139.7444133 36.1148192)",,,,,
133435775,tertiary,False,True,117.405,"LINESTRING (139.7437788 36.1146434, 139.7429608 36.1144444, 139.7425251 36.1143451)",,,,,
133584627,unclassified,False,True,184.778,"LINESTRING (139.7437788 36.1146434, 139.7438176 36.1145848, 139.744229 36.1139632, 139.7442914 36.1138243, 139.7446362 36.1134449, 139.7448385 36.1132275)",,,,,
"[1125753376, 1125753377, 133435775]",tertiary,False,False,102.712,"LINESTRING (139.7467552 36.1154798, 139.7472333 36.115772, 139.7475564 36.1159994, 139.7476095 36.1160367, 139.7476446 36.1160595)",,,,yes,
133435775,tertiary,False,True,37.447,"LINESTRING (139.7467552 36.1154798, 139.7465501 36.1153753, 139.7463961 36.1153092)",,,,,
199518392,residential,False,False,228.925,"LINESTRING (139.7467552 36.1154798, 139.7466037 36.1158769, 139.7465505 36.1159985, 139.7464265 36.116183, 139.7463614 36.1162591, 139.7462919 36.1163033, 139.7462142 36.1163053, 139.7459135 36.1162783, 139.7458642 36.1162915, 139.7455356 36.116734, 139.7454021 36.1168682, 139.7453192 36.1169465)",,,,,
133435783,unclassified,False,True,212.182,"LINESTRING (139.7476446 36.1160595, 139.7461595 36.1175434)",,,,,
133437602,unclassified,False,True,194.26399999999998,"LINESTRING (139.7476446 36.1160595, 139.7476818 36.116023, 139.7485783 36.1151446, 139.7490283 36.1147169)",,,,,
1125753376,tertiary,False,False,121.818,"LINESTRING (139.7476446 36.1160595, 139.7481534 36.1164035, 139.7487534 36.1166831)",,,,,
"[1125753376, 1125753377, 133435775]",tertiary,False,True,102.71199999999999,"LINESTRING (139.7476446 36.1160595, 139.7476095 36.1160367, 139.7475564 36.1159994, 139.7472333 36.115772, 139.7467552 36.1154798)",,,,yes,
133435786,tertiary,False,True,48.573,"LINESTRING (139.7511103 36.1167872, 139.7510678 36.1168116, 139.750631 36.1169885)",,,,,
133437609,unclassified,False,True,148.732,"LINESTRING (139.7511103 36.1167872, 139.7507921 36.1161449, 139.7505453 36.1155307)",,,,,
133584625,unclassified,False,True,218.021,"LINESTRING (139.7487534 36.1166831, 139.7478336 36.1178467, 139.7474329 36.1183281)",,,,,
1125753376,tertiary,False,False,112.14599999999999,"LINESTRING (139.7487534 36.1166831, 139.7492655 36.1170667, 139.7494328 36.117192, 139.7496146 36.1173282, 139.7496812 36.1173543)",,,,,
1125753376,tertiary,False,True,121.818,"LINESTRING (139.7487534 36.1166831, 139.7481534 36.1164035, 139.7476446 36.1160595)",,,,,
133435786,tertiary,False,False,48.573,"LINESTRING (139.750631 36.1169885, 139.7510678 36.1168116, 139.7511103 36.1167872)",,,,,
133437580,unclassified,False,True,319.44100000000003,"LINESTRING (139.750631 36.1169885, 139.7495888 36.1144608, 139.7494985 36.1142654)",,,,,
"[1125753376, 1199736082, 1199736083]",tertiary,False,True,45.999,"LINESTRING (139.750631 36.1169885, 139.7505211 36.1170343, 139.7502917 36.1171272, 139.7501711 36.1171702)",,,,,yes
793235022,secondary,False,False,5.592,"LINESTRING (139.7418801 36.1170644, 139.7419274 36.1170317)",2,268,西関宿栗橋線,,
133437585,unclassified,False,True,291.471,"LINESTRING (139.7501711 36.1171702, 139.7501567 36.1171396, 139.7497021 36.1161733, 139.7490283 36.1147169)",,,,,
"[1125753376, 1199736082, 1199736083]",tertiary,False,False,45.998999999999995,"LINESTRING (139.7501711 36.1171702, 139.7502917 36.1171272, 139.7505211 36.1170343, 139.750631 36.1169885)",,,,,yes
1125753376,tertiary,False,True,48.737,"LINESTRING (139.7501711 36.1171702, 139.749775 36.1173359, 139.7496812 36.1173543)",,,,,
"[133584618, 133584591]",unclassified,False,True,210.35299999999998,"LINESTRING (139.7496812 36.1173543, 139.7496422 36.1173977, 139.7493999 36.1178677, 139.7487737 36.1184208, 139.7482669 36.1188309)",,,,,
1125753376,tertiary,False,False,48.737,"LINESTRING (139.7496812 36.1173543, 139.749775 36.1173359, 139.7501711 36.1171702)",,,,,
1125753376,tertiary,False,True,112.146,"LINESTRING (139.7496812 36.1173543, 139.7496146 36.1173282, 139.7494328 36.117192, 139.7492655 36.1170667, 139.7487534 36.1166831)",,,,,
133435783,unclassified,False,False,212.182,"LINESTRING (139.7461595 36.1175434, 139.7476446 36.1160595)",,,,,
199518145,residential,False,True,74.717,"LINESTRING (139.7461595 36.1175434, 139.7467779 36.1179928)",,,,,
133435783,unclassified,False,True,170.296,"LINESTRING (139.7461595 36.1175434, 139.7449815 36.118191, 139.7446541 36.1184645)",,,,,
"[199518149, 1125753372, 1125753373]",residential,False,False,100.512,"LINESTRING (139.7461595 36.1175434, 139.7461546 36.1175398, 139.7460798 36.1174858, 139.7453192 36.1169465)",,,,yes,
133435783,unclassified,False,False,170.296,"LINESTRING (139.7446541 36.1184645, 139.7449815 36.118191, 139.7461595 36.1175434)",,,,,
"[1125753370, 1125753371, 199518348]",residential,False,False,71.80699999999999,"LINESTRING (139.7446541 36.1184645, 139.7446493 36.1184615, 139.7445935 36.1184263, 139.7444941 36.1183635, 139.7441541 36.1181605, 139.744021 36.1180705)",,,,yes,
1243097353,residential,False,False,100.19200000000001,"LINESTRING (139.7446541 36.1184645, 139.7448762 36.1186263, 139.745139 36.1187475, 139.7452753 36.1185941, 139.7455172 36.118708)",,,,,
133584636,unclassified,False,False,113.209,"LINESTRING (139.743349 36.1106854, 139.7431268 36.1108375, 139.7429567 36.1109468, 139.7424989 36.1111882, 139.7424166 36.1112433, 139.7423537 36.1113041)",,,,,
133584575,unclassified,False,True,194.117,"LINESTRING (139.749873 36.1138716, 139.7505453 36.1155307)",,,,,
133584605,unclassified,False,False,55.219,"LINESTRING (139.749873 36.1138716, 139.7494985 36.1142654)",,,,,
133584605,unclassified,False,True,55.219,"LINESTRING (139.7494985 36.1142654, 139.749873 36.1138716)",,,,,
133437580,unclassified,False,False,319.44100000000003,"LINESTRING (139.7494985 36.1142654, 139.7495888 36.1144608, 139.750631 36.1169885)",,,,,
"[133437602, 133437594, 133584605]",unclassified,False,False,65.64,"LINESTRING (139.7494985 36.1142654, 139.7494171 36.1143539, 139.7491012 36.1146453, 139.7490283 36.1147169)",,,,,yes
199518396,unclassified,False,False,413.639,"LINESTRING (139.7494985 36.1142654, 139.7492887 36.1136059, 139.7491721 36.1132984, 139.7490291 36.1129451, 139.7489095 36.1126856, 139.7487073 36.1122637, 139.7486172 36.1120361, 139.748502 36.111714, 139.7484499 36.111571, 139.7483974 36.11139, 139.7483141 36.1110553, 139.748311 36.1108876, 139.7483426 36.1108071, 139.748341 36.1106935)",,,,,
133437585,unclassified,False,False,291.471,"LINESTRING (139.7490283 36.1147169, 139.7497021 36.1161733, 139.7501567 36.1171396, 139.7501711 36.1171702)",,,,,
