osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,tunnel
43314853,tertiary,False,False,48.57,,,,"LINESTRING (136.5473402 36.4422756, 136.5468054 36.4423511)",
43314853,tertiary,False,True,16.068,,,,"LINESTRING (136.5473402 36.4422756, 136.5475176 36.4422529)",
546848595,primary,True,False,55.629999999999995,2,22,金沢小松線,"LINESTRING (136.5473402 36.4422756, 136.5476571 36.4424575, 136.5478459 36.4425668)",
43314853,tertiary,False,True,114.355,,,,"LINESTRING (136.5455505 36.4425474, 136.5468054 36.4423511)",
193705593,unclassified,False,False,41.229,,,,"LINESTRING (136.5455505 36.4425474, 136.5456468 36.44291)",
193705593,unclassified,False,True,38.805,,,,"LINESTRING (136.5455505 36.4425474, 136.5454692 36.4422046)",
193702498,tertiary,False,True,200.09799999999998,,,,"LINESTRING (136.5455505 36.4425474, 136.5442846 36.4427426, 136.5441787 36.4428245, 136.5441397 36.4429258, 136.5442042 36.4434617)",
193705727,tertiary,False,True,84.363,,,,"LINESTRING (136.5415891 36.4362072, 136.5418059 36.4366675, 136.5419429 36.4369101)",
201792484,tertiary,False,True,262.641,,,,"LINESTRING (136.5415891 36.4362072, 136.5414178 36.436223, 136.541318 36.436435, 136.541213 36.436581, 136.541137 36.436654, 136.540983 36.436761, 136.540878 36.436806, 136.540747 36.436823, 136.540467 36.436823, 136.540342 36.436806, 136.539897 36.436694, 136.539763 36.436666, 136.539275 36.436536, 136.539171 36.436508, 136.539115 36.436513, 136.539108 36.436513)",
"[56633540, 1006137870, 1006137871]",tertiary,False,False,112.792,2,,,"LINESTRING (136.5415891 36.4362072, 136.5417217 36.4361884, 136.5418846 36.4361226, 136.5422459 36.4359626, 136.5425972 36.4357992, 136.5427135 36.4357608)",yes
546848595,primary,True,False,86.891,2,22,金沢小松線,"LINESTRING (136.5418842 36.4351054, 136.5422297 36.4357255, 136.542277 36.43582)",
116689353,tertiary,False,False,115.53,,,,"LINESTRING (136.5431897 36.4389336, 136.5420055 36.4393482)",
193705727,tertiary,False,True,52.111,,,,"LINESTRING (136.5431897 36.4389336, 136.5434202 36.439364)",
193705727,tertiary,False,False,252.30700000000002,,,,"LINESTRING (136.5431897 36.4389336, 136.542883 36.4383512, 136.5426089 36.4378376, 136.5424843 36.4376006, 136.5423849 36.4374817, 136.5421423 36.4372313, 136.5420659 36.4371277, 136.5419429 36.4369101)",
116689353,tertiary,False,True,29.208,,,,"LINESTRING (136.5417061 36.439453, 136.5420055 36.4393482)",
116689353,tertiary,False,False,195.39499999999998,,,,"LINESTRING (136.5417061 36.439453, 136.5405354 36.4398749, 136.5400695 36.440056, 136.5397374 36.4402112)",
201794207,unclassified,False,False,159.675,,,,"LINESTRING (136.5417061 36.439453, 136.54115 36.438405, 136.541082 36.438275, 136.540948 36.438163)",
116689353,tertiary,False,False,87.199,,,,"LINESTRING (136.5397374 36.4402112, 136.5392125 36.440872)",
193705389,tertiary,False,False,43.98,,,,"LINESTRING (136.5397374 36.4402112, 136.5393041 36.4400243)",
193705389,tertiary,False,True,63.368,,,,"LINESTRING (136.5397374 36.4402112, 136.5403486 36.4404993)",
116689353,tertiary,False,True,195.39499999999998,,,,"LINESTRING (136.5397374 36.4402112, 136.5400695 36.440056, 136.5405354 36.4398749, 136.5417061 36.439453)",
201792946,residential,False,False,46.515,,,,"LINESTRING (136.5437294 36.4433591, 136.543216 36.4434256)",
193705389,tertiary,False,False,140.343,,,,"LINESTRING (136.5437294 36.4433591, 136.5436059 36.4427417, 136.5434933 36.4423965, 136.5433176 36.4421549)",
193705727,tertiary,False,False,7.631,,,,"LINESTRING (136.5451689 36.441212, 136.5451203 36.4411556)",
1006137364,tertiary,False,True,36.139,,,,"LINESTRING (136.5451689 36.441212, 136.5454345 36.4409671)",
193705593,unclassified,False,False,71.547,,,,"LINESTRING (136.5451689 36.441212, 136.5452134 36.4413224, 136.5452989 36.44146, 136.5453779 36.4418281)",
